N	2gram	Vygotskiy_	FransuaR
1315	на развитие	2	2
1316	этом он	1	2
1317	то мы	1	2
1318	в первую	3	2
1319	в заключительной	3	2
1320	борьбу с	1	2
1321	и рассматривает	1	2
1322	ибо все	2	2
1323	полно и	1	2
1324	в другую	2	2
1325	в резком	1	2
1326	в силах	1	2
1327	он один	1	2
1328	в стороне	2	2
1329	бы быть	1	2
1330	долгое время	1	2
1331	и силу	1	2
1332	все особенности	1	2
1333	нет у	1	2
1334	и я	2	2
1335	в такой	4	2
1336	говорит на	1	2
1337	бы мы	3	2
1338	что находится	1	2
1339	бы совершенно	1	2
1340	этих элементов	1	2
1341	и таким	2	2
1342	уже за	1	2
1343	др он	1	2
1344	в знак	1	2
1345	основе его	1	2
1346	или косвенно	1	2
1347	выше и	2	2
1348	свое выражение	1	2
1349	выхода в	1	2
1350	в самых	4	2
1351	материал для	1	2
1352	мы должны	11	2
1353	не с	2	2
1354	мы снова	1	2
1355	же что	2	2
1356	к которой	1	2
1357	или как	1	2
1358	нам о	1	2
1359	на несколько	1	2
1360	могло быть	1	2
1361	но ни	1	2
1362	показывает как	2	2
1363	может показаться	2	2
1364	действительно не	4	2
1365	мы сейчас	1	2
1366	некоторых отношениях	1	2
1367	что каждая	1	2
1368	если она	1	2
1369	не надо	2	2
1370	не можем	3	2
1371	больше того	5	2
1372	некоторые черты	1	2
1373	поэтому мы	1	2
1374	эта концепция	1	2
1375	почву для	1	2
1376	как два	1	2
1377	их из	1	2
1378	сверх того	1	2
1379	из всей	1	2
1380	вещь и	1	2
1381	не являются	1	2
1382	в какой	5	2
1383	быть может	1	2
1384	по мере	5	2
1385	понятий в	1	2
1386	а и	1	2
1387	которого можно	1	2
1388	его обычно	1	2
1389	большую часть	2	2
1390	по мысли	1	2
1391	с еще	1	2
1392	эти элементы	1	2
1393	свою особую	2	2
1394	отличается от	1	2
1395	которое не	2	2
1396	речь идет	4	2
1397	он по	2	2
1398	вслед за	3	2
1399	это чисто	1	2
1400	с реальной	1	2
1401	тем в	1	2
1402	полноте и	1	2
1403	это с	1	2
1404	которые мы	2	2
1405	широкое распространение	1	2
1406	силы и	1	2
1407	время от	1	2
1408	такое объяснение	3	2
1409	заключительной части	1	2
1410	и оно	1	2
1411	речи они	1	2
1412	у другого	1	2
1413	с в	4	2
1414	что еще	1	2
1415	языков в	2	2
1416	необходимо понять	1	2
1417	всего что	1	2
1418	и мышления	14	2
1419	вообще и	2	2
1420	вернуться к	2	2
1421	прямо или	1	2
1422	за него	1	2
1423	гораздо дальше	1	2
1424	это отношение	1	2
1425	все без	1	2
1426	до некоторой	1	2
1427	говорит сам	2	2
1428	и внешней	1	2
1429	универсальное значение	1	2
1430	совершенно новую	2	2
1431	значение которых	1	2
1432	гораздо более	1	2
1433	вся книга	2	2
1434	с это	3	2
1435	постановка проблемы	1	2
1436	и столь	1	2
1437	содержится в	2	2
1438	сейчас в	2	2
1439	собой в	1	2
1440	смысле в	1	2
1441	есть его	1	2
1442	они служат	1	2
1443	чем у	1	2
1444	что такое	1	2
1445	не от	1	2
1446	и развития	2	2
1447	этот характер	1	2
1448	и вместе	1	2
1449	понимание и	2	2
1450	учения о	8	2
1451	всего его	3	2
1452	мы полагаем	1	2
1453	именно как	1	2
1454	которая является	1	2
1455	реальным и	1	2
1456	того в	2	2
1457	от окружающих	1	2
1458	к слову	6	2
1459	целое на	2	2
1460	предполагает что	1	2
1461	еще только	1	2
1462	стороны с	1	2
1463	помощью которых	2	2
1464	но до	2	2
1465	становится на	2	2
1466	для установления	1	2
1467	помощью которого	1	2
1468	развития все	2	2
1469	связано со	1	2
1470	основном и	1	2
1471	позже и	1	2
1472	как эта	1	2
1473	но без	1	2
1474	вопрос в	2	2
1475	оторванная от	1	2
1476	развиваются в	1	2
1477	между словом	2	2
1478	что может	5	2
1479	условия для	1	2
1480	части в	1	2
1481	которое мы	6	2
1482	с совершенно	1	2
1483	он показывает	4	2
1484	самые основы	1	2
1485	развития в	8	2
1486	отношении он	1	2
1487	уходит в	1	2
1488	приближается к	1	2
1489	самым существенным	3	2
1490	даже несколько	1	2
1491	как с	1	2
1492	мы назвали	1	2
1493	и свою	1	2
1494	этих моментов	1	2
1495	его с	2	2
1496	же образом	1	2
1497	человек с	3	2
1498	одном и	1	2
1499	что сам	2	2
1500	когда его	1	2
1501	однако он	1	2
1502	если не	3	2
1503	до этого	1	2
1504	из величайших	1	2
1505	виде он	1	2
1506	могло не	1	2
1507	и действительно	1	2
1508	к будущему	1	2
1509	постановки проблемы	1	2
1510	направление в	1	2
1511	чтобы убедиться	2	2
1512	в которые	1	2
1513	сочетает в	1	2
1514	играет в	1	2
1515	мог не	1	2
1516	падает на	1	2
1517	совпадает с	1	2
1518	в современном	1	2
1519	в середине	1	2
1520	в итоге	1	2
1521	две части	2	2
1522	при помощи	2	2
1523	всего от	1	2
1524	действия и	4	2
1525	своей концепции	1	2
1526	ко всей	2	2
1527	это же	1	2
1528	не знающий	1	2
1529	соответствии с	1	2
1530	время не	1	2
1531	и самым	2	2
1532	и обобщения	3	2
1533	работы мы	2	2
1534	еще одну	1	2
1535	в животном	1	2
1536	более и	3	2
1537	отдельных сторон	1	2
1538	в обоих	1	2
1539	общения между	1	2
1540	в коем	1	2
1541	резком противоречии	1	2
1542	речи так	4	2
1543	в постоянном	1	2
1544	указание на	4	2
1545	сознания и	4	2
1546	которыми она	1	2
1547	как ни	1	2
1548	в ином	2	2
1549	зрения этих	1	2
1550	полагаем что	1	2
1551	что к	1	2
1552	же по	1	2
1553	приведенные нами	1	2
1554	этими двумя	2	2
1555	заключительной главе	2	2
1556	случае не	2	2
1557	этой главы	2	2
1558	к необходимости	2	2
1559	это так	1	2
1560	мысли в	6	2
1561	говорили выше	4	2
1562	общественной жизни	3	2
1563	не дают	1	2
1564	известном смысле	3	2
1565	может иметь	1	2
1566	целое в	1	2
1567	что от	1	2
1568	только к	1	2
1569	же с	1	2
1570	возникновения и	2	2
1571	от всяких	2	2
1572	всей речи	1	2
1573	мы наблюдали	1	2
1574	здесь это	1	2
1575	плана в	1	2
1576	в нашей	1	2
1577	уже видели	2	2
1578	таких случаях	1	2
1579	повод для	2	2
1580	характер с	2	2
1581	всей его	5	2
1582	по окончании	1	2
1583	еще на	4	2
1584	котором говорит	1	2
1585	гл v	1	2
1586	момент перехода	1	2
1587	имели в	1	2
1588	так можно	1	2
1589	речь и	7	2
1590	от времени	1	2
1591	этих словах	1	2
1592	и дальше	1	2
1593	только после	1	2
1594	на двух	3	2
1595	глазами и	1	2
1596	иногда даже	1	2
1597	книги или	1	2
1598	частности к	1	2
1599	совершается в	1	2
1600	связаны в	1	1
1601	отдельно в	1	1
1602	чрезвычайно важно	2	1
1603	к действительности	13	1
1604	смысле с	1	1
1605	ступени через	2	1
1606	только из	2	1
1607	жизни существует	1	1
1608	этой проблеме	1	1
1609	одним примером	1	1
1610	основная линия	1	1
1611	только что	7	1
1612	в последнее	3	1
1613	т.д все	1	1
1614	т.е к	1	1
1615	мы рассматривали	1	1
1616	только самые	1	1
1617	нечто подобное	3	1
1618	разум и	2	1
1619	путь развития	2	1
1620	следует что	1	1
1621	это значит	1	1
1622	и интеллектуальных	1	1
1623	является в	1	1
1624	факта что	4	1
1625	символов и	2	1
1626	др то	1	1
1627	сам автор	2	1
1628	с такова	1	1
1629	далее что	2	1
1630	и говорить	1	1
1631	вся остальная	1	1
1632	что человеческая	1	1
1633	как внешняя	1	1
1634	ребенок начинает	3	1
1635	основные линии	1	1
1636	но что	3	1
1637	практики в	1	1
1638	обстоятельство что	2	1
1639	в курсе	1	1
1640	общее понятие	1	1
1641	стоит в	1	1
1642	единой системой	1	1
1643	книге при	1	1
1644	по пути	2	1
1645	вот что	2	1
1646	на примере	3	1
1647	сходство и	1	1
1648	каким образом	3	1
1649	это те	1	1
1650	видеть единство	1	1
1651	когда эта	1	1
1652	конкретных и	1	1
1653	но следует	1	1
1654	из всего	1	1
1655	к другим	1	1
1656	исходить из	1	1
1657	как целому	1	1
1658	эти черты	2	1
1659	я могу	1	1
1660	ее конкретных	1	1
1661	виду в	1	1
1662	автор в	1	1
1663	более разнообразной	1	1
1664	мысли мы	1	1
1665	он стоит	1	1
1666	в соответствии	1	1
1667	момент он	1	1
1668	как процесс	3	1
1669	собой не	1	1
1670	является для	6	1
1671	незаметно для	1	1
1672	наконец необходимо	1	1
1673	напротив он	1	1
1674	за ней	2	1
1675	на точку	2	1
1676	о будущем	1	1
1677	всей остальной	1	1
1678	всем его	1	1
1679	истинном значении	1	1
1680	содержания его	1	1
1681	в речь	1	1
1682	моменты которые	3	1
1683	с необычайной	1	1
1684	и вещью	1	1
1685	развития он	1	1
1686	не служит	1	1
1687	на природу	1	1
1688	совершенно в	1	1
1689	в чрезвычайно	1	1
1690	этого комплекса	1	1
1691	вопрос о	11	1
1692	движущую силу	1	1
1693	что мне	1	1
1694	трудно было	1	1
1695	именно этим	1	1
1696	к ощущению	1	1
1697	в нескольких	1	1
1698	другу и	1	1
1699	представляет собой	13	1
1700	форм к	1	1
1701	направлении к	1	1
1702	служащий для	1	1
1703	и формальной	1	1
1704	назад в	1	1
1705	объективное значение	1	1
1706	о совершенно	1	1
1707	с самой	1	1
1708	ее превращение	1	1
1709	увидим что	2	1
1710	их роли	1	1
1711	быть названо	1	1
1712	борьбе с	1	1
1713	и вторая	1	1
1714	в неразрывное	1	1
1715	обнаруживает в	1	1
1716	что же	3	1
1717	от той	2	1
1718	явления которые	2	1
1719	отношений с	1	1
1720	dans les	1	1
1721	это значило	1	1
1722	целей и	1	1
1723	природы но	1	1
1724	всегда будет	1	1
1725	из страниц	1	1
1726	и начинает	2	1
1727	чрезвычайно существенным	1	1
1728	понятия как	1	1
1729	правда сам	1	1
1730	природе совершенно	1	1
1731	отношения и	1	1
1732	является конечно	2	1
1733	ли его	1	1
1734	являются поэтому	1	1
1735	построенную на	1	1
1736	по которым	1	1
1737	когда человек	1	1
1738	и писать	1	1
1739	самой сущности	1	1
1740	формы или	1	1
1741	там мы	2	1
1742	увидим в	1	1
1743	совершенно иная	1	1
1744	в непосредственной	1	1
1745	это что	1	1
1746	нем такую	1	1
1747	его помощью	1	1
1748	из трех	1	1
1749	объяснении происхождения	1	1
1750	потребности в	2	1
1751	шаг вперед	1	1
1752	даже у	1	1
1753	понятие о	2	1
1754	распадается на	1	1
1755	прочим в	1	1
1756	и болезнь	2	1
1757	но так	1	1
1758	о связи	1	1
1759	чем это	3	1
1760	раз на	1	1
1761	правда некоторые	1	1
1762	ни даже	1	1
1763	является прямым	2	1
1764	в какую-то	1	1
1765	над другим	1	1
1766	о космосе	1	1
1767	завоевать его	1	1
1768	вещь не	1	1
1769	этой тенденции	1	1
1770	анализу другого	1	1
1771	и которое	3	1
1772	является наиболее	3	1
1773	не за	1	1
1774	возникает с	1	1
1775	которая определяет	1	1
1776	отношении в	1	1
1777	а наоборот	1	1
1778	выражение наиболее	1	1
1779	должен стать	1	1
1780	там нет	1	1
1781	в единое	2	1
1782	она в	1	1
1783	осознания и	1	1
1784	теории в	1	1
1785	при переходе	2	1
1786	сравнить с	1	1
1787	с новой	1	1
1788	отметить еще	1	1
1789	всех остальных	3	1
1790	о формах	1	1
1791	и задач	1	1
1792	однако этот	1	1
1793	близка к	1	1
1794	своим существованием	1	1
1795	в опытах	1	1
1796	дело шло	1	1
1797	животных форм	1	1
1798	и ценность	1	1
1799	целом но	1	1
1800	индивидуального и	1	1
1801	согласии с	2	1
1802	отказывается от	1	1
1803	согласно которому	1	1
1804	развития мы	1	1
1805	основная ошибка	1	1
1806	например так	1	1
1807	и сознания	1	1
1808	но самая	1	1
1809	всем ходом	1	1
1810	его никогда	1	1
1811	и последнее	1	1
1812	проявляется здесь	1	1
1813	бы только	1	1
1814	за собственные	1	1
1815	по аналогии	1	1
1816	тех новых	1	1
1817	и хорошо	1	1
1818	реального хода	1	1
1819	себя из	1	1
1820	существенные черты	1	1
1821	пищи и	1	1
1822	этом последнем	1	1
1823	как говорит	2	1
1824	выражено то	1	1
1825	есть известный	2	1
1826	эту проблему	3	1
1827	из ученых	1	1
1828	ступени чем	1	1
1829	он мыслит	1	1
1830	оказываются недостаточными	1	1
1831	того и	1	1
1832	значило бы	1	1
1833	больше и	1	1
1834	и отличает	1	1
1835	этой концепции	2	1
1836	к вопросу	4	1
1837	выходящее за	1	1
1838	играет роль	2	1
1839	назад к	1	1
1840	непосредственная связь	1	1
1841	что как	4	1
1842	понятий и	4	1
1843	что та	2	1
1844	будет находиться	1	1
1845	только от	2	1
1846	нами как	2	1
1847	не понимают	2	1
1848	несколько более	2	1
1849	возникает из	4	1
1850	другое но	1	1
1851	области изучения	1	1
1852	с здесь	1	1
1853	мере как	1	1
1854	прямую связь	1	1
1855	случае происходит	1	1
1856	чтобы он	1	1
1857	не повторяет	1	1
1858	контекст тех	1	1
1859	и которая	2	1
1860	самому себе	2	1
1861	остается на	1	1
1862	еще яснее	1	1
1863	для тех	1	1
1864	точно в	2	1
1865	и школ	1	1
1866	один существенный	1	1
1867	в заключении	2	1
1868	ею не	1	1
1869	из каких	1	1
1870	им самим	1	1
1871	выводы из	1	1
1872	оказывается как	1	1
1873	детские игры	1	1
1874	здесь действительно	1	1
1875	и мыслью	1	1
1876	самых ранних	1	1
1877	часть этой	1	1
1878	деле он	1	1
1879	того кто	2	1
1880	в направлении	1	1
1881	и внутри	1	1
1882	и заставить	1	1
1883	целом и	6	1
1884	книге это	1	1
1885	для собеседника	1	1
1886	сохраняют в	1	1
1887	понять только	1	1
1888	подход к	2	1
1889	это приводит	1	1
1890	его личности	1	1
1891	многие великие	1	1
1892	деле же	2	1
1893	и нигде	2	1
1894	ее моментов	1	1
1895	значение этих	1	1
1896	процесса развития	3	1
1897	всю жизнь	1	1
1898	акт а	1	1
1899	болезнь на	1	1
1900	для построения	1	1
1901	целому так	1	1
1902	он думал	1	1
1903	слова нельзя	1	1
1904	чувств и	1	1
1905	жизни ибо	1	1
1906	отнюдь не	2	1
1907	с с	2	1
1908	новое в	2	1
1909	можно с	1	1
1910	идея о	1	1
1911	фантазии и	1	1
1912	мыслью и	7	1
1913	как прямое	2	1
1914	еще одно	1	1
1915	со всяким	1	1
1916	раньше чем	3	1
1917	дальше что	1	1
1918	которая и	1	1
1919	и правила	1	1
1920	на деле	5	1
1921	прямо и	2	1
1922	нет такого	1	1
1923	момент принимает	1	1
1924	и реальным	1	1
1925	они снова	1	1
1926	ней мы	1	1
1927	и материал	1	1
1928	они помогают	1	1
1929	и фиксирует	1	1
1930	его содержание	1	1
1931	есть язык	1	1
1932	наблюдаем в	1	1
1933	ибо для	1	1
1934	слове мы	1	1
1935	форме все	1	1
1936	целого ряда	1	1
1937	мне и	1	1
1938	и определяли	1	1
1939	линию развития	1	1
1940	самых существенных	1	1
1941	только нечто	1	1
1942	мышления он	3	1
1943	это их	1	1
1944	хотя эти	1	1
1945	а внутренней	1	1
1946	фактов но	1	1
1947	сводится к	1	1
1948	под этим	2	1
1949	в плоскости	1	1
1950	и сложных	1	1
1951	этим вопросом	1	1
1952	бы чрезвычайно	1	1
1953	двух миров	2	1
1954	с он	1	1
1955	не случайна	1	1
1956	находим у	1	1
1957	функции и	7	1
1958	ее представителей	1	1
1959	аналогично тому	1	1
1960	знаменует собой	2	1
1961	реализм и	1	1
1962	стороне и	1	1
1963	книге и	1	1
1964	только несколько	1	1
1965	процессе осознания	1	1
1966	еще с	1	1
1967	его сознания	1	1
1968	и будет	1	1
1969	о судьбе	2	1
1970	выход из	1	1
1971	можно назвать	2	1
1972	к которым	3	1
1973	к таким	1	1
1974	проблема происхождения	1	1
1975	будем еще	1	1
1976	монолог в	1	1
1977	вот все	1	1
1978	и обнаруживает	2	1
1979	не приводит	1	1
1980	и т	1	1
1981	мир для	1	1
1982	нас интересует	1	1
1983	для научной	1	1
1984	этом нет	1	1
1985	который не	2	1
1986	роли в	2	1
1987	эта внутренняя	1	1
1988	которого не	1	1
1989	только ее	1	1
1990	к созданию	1	1
1991	при общем	1	1
1992	как известное	1	1
1993	смысл то	1	1
1994	основания и	1	1
1995	становится непонятным	1	1
1996	того на	1	1
1997	то которое	1	1
1998	самый распространенный	1	1
1999	который он	1	1
2000	дальнейшее развитие	1	1
2001	всю систему	1	1
2002	необходимо также	1	1
2003	сущность и	1	1
2004	к остальным	1	1
2005	и многое	1	1
2006	ряду других	1	1
2007	он представляет	2	1
2008	значение на	1	1
2009	еще чисто	1	1
2010	о значении	1	1
2011	поскольку это	1	1
2012	первая из	1	1
2013	другой на	1	1
2014	учении о	6	1
2015	из потребности	1	1
2016	слово которое	1	1
2017	этого положения	3	1
2018	осмыслить и	1	1
2019	не быть	1	1
2020	остается до	2	1
2021	что судьба	1	1
2022	и независимо	1	1
2023	оно является	1	1
2024	можно по	1	1
2025	первую часть	1	1
2026	и теперь	2	1
2027	являются как	1	1
2028	основе ее	1	1
2029	и читателей	1	1
2030	другие что	1	1
2031	обе эти	4	1
2032	вступает в	1	1
2033	отношении к	1	1
2034	и ему	1	1
2035	в приложении	2	1
2036	форм мышления	4	1
2037	но сам	2	1
2038	говорят что	1	1
2039	верно но	1	1
2040	как если	3	1
2041	отличной от	1	1
2042	от других	1	1
2043	на основании	6	1
2044	имеет никакого	1	1
2045	не разрешается	1	1
2046	и стремление	1	1
2047	даже самый	1	1
2048	и возможность	1	1
2049	не раньше	1	1
2050	и наоборот	1	1
2051	сразу в	2	1
2052	состоит в	4	1
2053	и мышление	5	1
2054	как известная	1	1
2055	тому чтобы	2	1
2056	неотделима от	1	1
2057	это позволяет	1	1
2058	эту концепцию	3	1
2059	его поведение	1	1
2060	которые его	1	1
2061	в данной	1	1
2062	в сфере	4	1
2063	всю картину	2	1
2064	выражают только	1	1
2065	общении в	1	1
2066	имеет своим	1	1
2067	исключительно на	1	1
2068	и словом	4	1
2069	вниз по	1	1
2070	к объяснению	4	1
2071	речи на	1	1
2072	чувством удовольствия	1	1
2073	бы сказать	3	1
2074	происходит их	1	1
2075	и оценке	1	1
2076	переход к	1	1
2077	еще дальше	1	1
2078	небом и	1	1
2079	единства и	1	1
2080	того факта	3	1
2081	так называемое	1	1
2082	этим теоретическим	1	1
2083	формы речевого	1	1
2084	если только	1	1
2085	известных нам	1	1
2086	моментов в	2	1
2087	извне в	1	1
2088	врача который	1	1
2089	указанием на	1	1
2090	и чистой	1	1
2091	и том	1	1
2092	от состояния	1	1
2093	направлены на	1	1
2094	как основной	1	1
2095	если считать	1	1
2096	есть много	1	1
2097	нам известно	3	1
2098	уже самый	1	1
2099	о прямом	1	1
2100	мышления в	17	1
2101	категорий и	2	1
2102	бы у	1	1
2103	отражает и	1	1
2104	кажется ему	1	1
2105	искать в	1	1
2106	что одно	1	1
2107	а это	1	1
2108	и прямое	1	1
2109	с уже	1	1
2110	господствовать в	1	1
2111	играют большую	1	1
2112	переплетены с	1	1
2113	мало того	1	1
2114	нам еще	1	1
2115	формы реальной	1	1
2116	речь которая	1	1
2117	стоит только	5	1
2118	к известному	4	1
2119	разрешать в	1	1
2120	сам себе	1	1
2121	и многообразии	1	1
2122	а все	1	1
2123	у многих	1	1
2124	им с	1	1
2125	основана на	1	1
2126	с утверждением	1	1
2127	того насколько	2	1
2128	содержат в	1	1
2129	понимании и	1	1
2130	всех прочих	2	1
2131	что является	3	1
2132	в присутствии	1	1
2133	говорят в	2	1
2134	слова которые	1	1
2135	в такую	1	1
2136	его собственную	2	1
2137	которые как	1	1
2138	всегда оставалась	1	1
2139	как впрочем	2	1
2140	составленная из	1	1
2141	принадлежало свое	1	1
2142	на высоту	1	1
2143	и мелких	1	1
2144	более что	1	1
2145	ни странно	2	1
2146	этом в	2	1
2147	настоящей работы	3	1
2148	развитие это	1	1
2149	по теории	1	1
2150	которые определили	1	1
2151	далее мы	1	1
2152	что первый	1	1
2153	нас к	10	1
2154	материи к	1	1
2155	этот раз	1	1
2156	совершенно ясное	1	1
2157	свете той	1	1
2158	направлено на	2	1
2159	и этих	1	1
2160	с любым	2	1
2161	говорить как	1	1
2162	по тем	1	1
2163	по самой	2	1
2164	со времени	1	1
2165	есть путь	1	1
2166	словом с	1	1
2167	бы это	1	1
2168	эти же	1	1
2169	основной момент	1	1
2170	и внешних	1	1
2171	того или	1	1
2172	игре есть	1	1
2173	напротив и	1	1
2174	действительности но	2	1
2175	этого определения	1	1
2176	пр в	1	1
2177	образом мы	2	1
2178	сводит к	1	1
2179	и социального	1	1
2180	которая для	1	1
2181	составные элементы	2	1
2182	чистом виде	1	1
2183	из ряда	1	1
2184	непосредственно связан	2	1
2185	выше в	1	1
2186	хотя с	1	1
2187	с полным	1	1
2188	различных видов	1	1
2189	развивалась в	1	1
2190	памятью и	1	1
2191	только свои	1	1
2192	то обстоятельство	2	1
2193	а по	1	1
2194	этот словесный	1	1
2195	других авторов	2	1
2196	нашему мнению	1	1
2197	самое что	1	1
2198	с господствовавшим	1	1
2199	к анализу	3	1
2200	прибегать к	2	1
2201	что нам	3	1
2202	как явление	2	1
2203	действительности от	1	1
2204	пр и	1	1
2205	но вместе	5	1
2206	действительности а	2	1
2207	часть всей	1	1
2208	самое время	1	1
2209	идет о	5	1
2210	верно в	1	1
2211	поэтому если	1	1
2212	же на	1	1
2213	и время	1	1
2214	развития эта	1	1
2215	новое понимание	2	1
2216	в противовес	1	1
2217	есть причина	2	1
2218	нам необходимо	1	1
2219	в ходе	9	1
2220	мы бы	1	1
2221	свести к	5	1
2222	всех основных	1	1
2223	основания для	1	1
2224	характерную именно	1	1
2225	ограничивается указанием	1	1
2226	приложении к	2	1
2227	иначе он	1	1
2228	постановку проблемы	1	1
2229	сознании в	1	1
2230	у ребенка	17	1
2231	и теоретические	1	1
2232	грамматики и	1	1
2233	по законам	1	1
2234	и относительно	1	1
2235	множество новых	1	1
2236	речью в	2	1
2237	к совершенно	1	1
2238	роль этого	1	1
2239	точно и	2	1
2240	коротко говоря	1	1
2241	мечты и	3	1
2242	единство всех	1	1
2243	полном отрыве	1	1
2244	мы обратимся	1	1
2245	культурного развития	1	1
2246	ребенка и	8	1
2247	которой все	1	1
2248	на стул	2	1
2249	законы и	1	1
2250	этого в	1	1
2251	в момент	1	1
2252	т.е на	1	1
2253	исходя из	1	1
2254	ясностью вскрывает	1	1
2255	этого развития	1	1
2256	при объяснении	3	1
2257	есть прежде	2	1
2258	всей жизни	1	1
2259	или по	1	1
2260	и взаимодействие	2	1
2261	выполняет функции	2	1
2262	моментом в	1	1
2263	в анализе	1	1
2264	это объяснение	1	1
2265	отдельных движений	1	1
2266	не вызывает	1	1
2267	это нужно	1	1
2268	каждое слово	1	1
2269	и стремится	1	1
2270	в социальной	1	1
2271	остановиться на	1	1
2272	далее в	1	1
2273	собой разумеется	1	1
2274	значение они	1	1
2275	в первоначальной	1	1
2276	тысячи лет	1	1
2277	между небом	1	1
2278	среди других	1	1
2279	наши задачи	2	1
2280	этой последней	1	1
2281	имеет никакой	1	1
2282	целом как	1	1
2283	также на	1	1
2284	мыслится как	1	1
2285	которые прежде	1	1
2286	а сознание	1	1
2287	вещь в	1	1
2288	не следует	1	1
2289	между обоими	1	1
2290	поворотный пункт	1	1
2291	имеет для	1	1
2292	результате этого	1	1
2293	которые сейчас	1	1
2294	болезней и	1	1
2295	как основную	1	1
2296	зрения генетической	2	1
2297	он полагает	1	1
2298	бы все	1	1
2299	основной особенности	1	1
2300	и превращает	1	1
2301	с под	1	1
2302	в иерархическом	1	1
2303	это скорее	1	1
2304	в точном	1	1
2305	своеобразную роль	1	1
2306	проблема их	1	1
2307	мысль не	3	1
2308	однако это	1	1
2309	целым рядом	2	1
2310	для их	1	1
2311	для выяснения	1	1
2312	называет совершенно	1	1
2313	главе посвященной	1	1
2314	стать рядом	1	1
2315	и вниз	1	1
2316	природы в	1	1
2317	находит в	1	1
2318	неизбежно должны	2	1
2319	речью и	4	1
2320	когда на	1	1
2321	его внутренних	1	1
2322	еще абсолютно	1	1
2323	доказать что	1	1
2324	непосредственной связи	1	1
2325	центр тяжести	1	1
2326	иной мере	1	1
2327	биологический и	1	1
2328	первой главы	1	1
2329	который стал	1	1
2330	же успехом	2	1
2331	вопросом об	1	1
2332	становится возможной	3	1
2333	этому первому	1	1
2334	анализ этого	2	1
2335	он получает	1	1
2336	правильная постановка	1	1
2337	глава первая	1	1
2338	в философских	1	1
2339	шла о	1	1
2340	приходит к	4	1
2341	и должно	1	1
2342	почти совершенно	1	1
2343	преувеличения сказать	1	1
2344	то как	1	1
2345	как оно	1	1
2346	единого целого	1	1
2347	процессе роста	1	1
2348	месте мы	1	1
2349	представляет в	1	1
2350	объяснить только	1	1
2351	так мы	1	1
2352	в настоящей	5	1
2353	стал бы	1	1
2354	настоящей главы	2	1
2355	очень многих	1	1
2356	убедиться в	5	1
2357	он посвятил	1	1
2358	без преувеличения	2	1
2359	слову и	2	1
2360	нам что	1	1
2361	из виду	2	1
2362	способом он	1	1
2363	и речевой	1	1
2364	катастрофы в	1	1
2365	самим как	1	1
2366	тех случаях	2	1
2367	указав на	1	1
2368	что мысль	3	1
2369	на пороге	3	1
2370	следующим образом	2	1
2371	проблемы из	1	1
2372	желая сохранить	1	1
2373	как результат	1	1
2374	все многообразие	1	1
2375	у животных	4	1
2376	согласиться с	1	1
2377	в реальной	1	1
2378	в строго	1	1
2379	и рациональным	1	1
2380	с ребенком	1	1
2381	речи все	1	1
2382	какой степени	1	1
2383	эта тенденция	1	1
2384	и другого	1	1
2385	служит целям	1	1
2386	так говорит	1	1
2387	слова ни	1	1
2388	существенных моментов	1	1
2389	развития на	3	1
2390	едва ли	5	1
2391	речи если	5	1
2392	отвлеченного рассуждения	1	1
2393	заимствует у	1	1
2394	и связей	1	1
2395	ситуации и	1	1
2396	с философией	1	1
2397	вот эта	1	1
2398	к общему	1	1
2399	затем идет	1	1
2400	связан со	1	1
2401	мысль а	1	1
2402	стоит и	1	1
2403	для дальнейшего	2	1
2404	что наконец	2	1
2405	возникло в	1	1
2406	и функции	4	1
2407	учении об	2	1
2408	путем ряда	1	1
2409	превращает их	1	1
2410	всей книги	1	1
2411	основных и	1	1
2412	самый язык	2	1
2413	в поисках	2	1
2414	этот метод	2	1
2415	которые делает	1	1
2416	понимая под	1	1
2417	и основной	3	1
2418	он позволяет	1	1
2419	обстояло дело	1	1
2420	и указывает	1	1
2421	не соответствует	1	1
2422	тем не	1	1
2423	по мнению	2	1
2424	это изменение	1	1
2425	то станет	1	1
2426	нашем исследовании	2	1
2427	человека говорит	1	1
2428	нем своего	1	1
2429	и развитие	1	1
2430	все прочие	2	1
2431	суждение об	1	1
2432	внешнего мира	2	1
2433	знакомого нам	1	1
2434	лежит в	3	1
2435	процессе своего	1	1
2436	и человек	1	1
2437	за новую	1	1
2438	на будущее	1	1
2439	генетических корнях	2	1
2440	в зависимости	8	1
2441	внутреннее единство	1	1
2442	и ясное	1	1
2443	столько же	1	1
2444	они представляют	1	1
2445	к чему	1	1
2446	не говорит	1	1
2447	и принципиальная	1	1
2448	мысли к	9	1
2449	преимущественно на	1	1
2450	смысле он	1	1
2451	изменения и	2	1
2452	вещи не	1	1
2453	при изучении	1	1
2454	первую очередь	3	1
2455	или хотя	1	1
2456	неразрывное единство	1	1
2457	может в	1	1
2458	очень рано	2	1
2459	происходит и	1	1
2460	она стремится	2	1
2461	к абстрактному	1	1
2462	речь шла	1	1
2463	как видим	3	1
2464	типа и	2	1
2465	себе не	1	1
2466	себя как	1	1
2467	силу которая	1	1
2468	оно представляет	1	1
2469	как обе	1	1
2470	иным как	1	1
2471	возможным это	1	1
2472	это одно	1	1
2473	подразделить на	1	1
2474	лежащее в	1	1
2475	находится во	1	1
2476	к постановке	2	1
2477	мы стремились	1	1
