N	2gram	Nazirov_Tv	FransuaR
1317	не без	1	2
1318	и точно	1	2
1319	этом он	2	2
1320	то мы	1	2
1321	имел в	1	2
1322	в первую	1	2
1323	литературы из	1	2
1324	однако не	1	2
1325	борьбу с	1	2
1326	реальной действительности	1	2
1327	год с	1	2
1328	однако по	1	2
1329	в другую	1	2
1330	в силах	1	2
1331	построенная на	1	2
1332	в стороне	2	2
1333	гоголя и	2	2
1334	бы нам	1	2
1335	что ж	1	2
1336	и высшей	2	2
1337	и я	2	2
1338	в такой	2	2
1339	высокое и	1	2
1340	в серьезных	1	2
1341	более широкое	1	2
1342	не все	2	2
1343	перед тем	2	2
1344	завершение в	1	2
1345	с лицом	1	2
1346	с новыми	1	2
1347	характера в	2	2
1348	материал для	1	2
1349	мы должны	1	2
1350	уже после	2	2
1351	например к	1	2
1352	мы снова	1	2
1353	же что	1	2
1354	к которой	1	2
1355	пространства и	2	2
1356	в дело	1	2
1357	но ни	1	2
1358	человеческих отношений	3	2
1359	их на	1	2
1360	может и	1	2
1361	дальше в	1	2
1362	не надо	1	2
1363	некоторые черты	1	2
1364	поэтому мы	1	2
1365	одно тело	1	2
1366	перед смертью	1	2
1367	человек может	2	2
1368	эпохи был	1	2
1369	бога в	1	2
1370	ее основных	1	2
1371	глубина и	1	2
1372	античной мифологии	1	2
1373	сверх того	1	2
1374	социальной и	1	2
1375	не являются	1	2
1376	в какой	1	2
1377	с исторической	1	2
1378	быть может	3	2
1379	по мере	2	2
1380	а и	1	2
1381	по мысли	1	2
1382	если он	4	2
1383	том или	1	2
1384	была для	1	2
1385	дома и	1	2
1386	отличается от	1	2
1387	к своим	1	2
1388	речь идет	1	2
1389	он по	1	2
1390	на таком	1	2
1391	вслед за	2	2
1392	он изображает	1	2
1393	первым и	1	2
1394	не должен	1	2
1395	конце жизни	1	2
1396	же у	2	2
1397	лазаря в	1	2
1398	чем его	1	2
1399	с в	1	2
1400	что еще	1	2
1401	относит к	1	2
1402	даже с	1	2
1403	характерной для	1	2
1404	приходит на	1	2
1405	вообще и	1	2
1406	о тех	1	2
1407	однако эти	2	2
1408	это отношение	1	2
1409	все без	1	2
1410	здравого смысла	2	2
1411	эта система	1	2
1412	всех людей	1	2
1413	их неразрывном	1	2
1414	универсальное значение	1	2
1415	картину мира	1	2
1416	от ее	2	2
1417	гораздо более	2	2
1418	реальные исторические	1	2
1419	ее и	2	2
1420	хочет быть	1	2
1421	после чего	1	2
1422	собой в	2	2
1423	в разрезе	1	2
1424	есть его	1	2
1425	второй план	1	2
1426	ранних стадиях	3	2
1427	чем у	2	2
1428	что такое	1	2
1429	тайны и	1	2
1430	не от	1	2
1431	paris в	1	2
1432	воскрешения лазаря	1	2
1433	в идее	1	2
1434	ан ссср	1	2
1435	из уст	1	2
1436	природы человека	1	2
1437	встречается в	1	2
1438	эта традиция	1	2
1439	и жизнь	1	2
1440	учения о	1	2
1441	всего его	1	2
1442	метафоры и	1	2
1443	связанным с	1	2
1444	а только	1	2
1445	это тоже	1	2
1446	и прямо	1	2
1447	не самый	1	2
1448	того в	1	2
1449	к слову	1	2
1450	успеха в	1	2
1451	в быту	2	2
1452	на той	1	2
1453	высокого и	1	2
1454	идет в	1	2
1455	если б	1	2
1456	но зато	3	2
1457	ибо в	2	2
1458	для человека	3	2
1459	в комедии	2	2
1460	и каждому	1	2
1461	на стороне	3	2
1462	но без	2	2
1463	другой день	1	2
1464	земной жизни	1	2
1465	с людьми	1	2
1466	и далеко	1	2
1467	что может	1	2
1468	общего с	1	2
1469	бы его	1	2
1470	найти в	1	2
1471	условия для	1	2
1472	м с	12	2
1473	одновременно в	1	2
1474	тесно связан	1	2
1475	в терминах	4	2
1476	он создает	1	2
1477	развития в	2	2
1478	уходит в	1	2
1479	и произносит	1	2
1480	в пространстве	2	2
1481	обращается к	1	2
1482	себе самом	1	2
1483	теперь я	2	2
1484	историческое лицо	1	2
1485	приближается к	1	2
1486	но за	1	2
1487	его с	1	2
1488	внешнего и	1	2
1489	и чтобы	1	2
1490	человек с	2	2
1491	и наглядно	1	2
1492	года он	3	2
1493	отвлеченной мысли	1	2
1494	место занимает	1	2
1495	народной медицины	1	2
1496	оба аспекта	1	2
1497	если не	4	2
1498	до этого	2	2
1499	не делает	1	2
1500	так вот	2	2
1501	и действительно	1	2
1502	присутствует в	1	2
1503	это та	1	2
1504	смысле оно	1	2
1505	знает что	1	2
1506	ничего общего	1	2
1507	здесь лишь	1	2
1508	мог не	1	2
1509	сравнение с	1	2
1510	современной ему	2	2
1511	будущего в	1	2
1512	но лишь	1	2
1513	в современном	5	2
1514	с большей	1	2
1515	о своем	1	2
1516	спускается в	1	2
1517	при помощи	4	2
1518	действия и	3	2
1519	в италии	1	2
1520	соответствии с	7	2
1521	и высокое	2	2
1522	время не	2	2
1523	мог бы	1	2
1524	при котором	1	2
1525	лишь один	1	2
1526	развития человечества	2	2
1527	прибегает к	2	2
1528	более и	1	2
1529	после убийства	1	2
1530	в обоих	1	2
1531	в метафорическом	1	2
1532	и эпизоды	1	2
1533	и праведников	1	2
1534	все ведущие	1	2
1535	знаменитое описание	1	2
1536	в могилу	1	2
1537	гюго и	1	2
1538	узнаем что	2	2
1539	в честь	2	2
1540	эта часть	1	2
1541	на помощь	1	2
1542	из форм	1	2
1543	в ином	1	2
1544	только он	1	2
1545	и будущего	3	2
1546	акт в	1	2
1547	был как	1	2
1548	а о	1	2
1549	в глубине	1	2
1550	этом что	1	2
1551	власть в	1	2
1552	не столь	1	2
1553	этой теме	1	2
1554	эпизод в	1	2
1555	даже за	1	2
1556	к необходимости	1	2
1557	реализма он	1	2
1558	общественной жизни	1	2
1559	не дают	2	2
1560	известном смысле	2	2
1561	народной толпы	1	2
1562	и снова	1	2
1563	ключи к	1	2
1564	же с	10	2
1565	он понимал	1	2
1566	это связано	1	2
1567	в бытовой	6	2
1568	так называемой	1	2
1569	в разные	1	2
1570	важно подчеркнуть	1	2
1571	не существовало	1	2
1572	как отрицание	1	2
1573	чудесным образом	1	2
1574	в нашей	2	2
1575	время они	1	2
1576	несколько раз	2	2
1577	с кем	1	2
1578	повод для	1	2
1579	еще на	1	2
1580	этот роман	2	2
1581	четыре дня	1	2
1582	так можно	1	2
1583	и борьба	1	2
1584	при таком	1	2
1585	болезни и	1	2
1586	и дальше	1	2
1587	бытия к	1	1
1588	они имеют	2	1
1589	плане чем	1	1
1590	которая всегда	1	1
1591	смысле с	1	1
1592	было показано	2	1
1593	человеческой души	3	1
1594	в душе	4	1
1595	писателя и	1	1
1596	он обнаруживает	1	1
1597	для меня	1	1
1598	только что	2	1
1599	его сны	1	1
1600	и имеет	1	1
1601	от января	1	1
1602	а у	1	1
1603	своем развитии	1	1
1604	это значит	1	1
1605	литературы а	1	1
1606	его он	1	1
1607	сам автор	2	1
1608	вышла в	1	1
1609	какое отличие	1	1
1610	другое в	1	1
1611	же году	2	1
1612	но что	1	1
1613	физического облика	1	1
1614	всей ее	1	1
1615	и необходимости	2	1
1616	места где	1	1
1617	все произведение	1	1
1618	как было	2	1
1619	комический эффект	1	1
1620	причин в	1	1
1621	на шутку	1	1
1622	в материал	2	1
1623	всю историю	1	1
1624	в мыслях	1	1
1625	вот что	1	1
1626	зато в	1	1
1627	ясной и	1	1
1628	что весь	1	1
1629	слабого и	1	1
1630	уже на	1	1
1631	из всего	1	1
1632	и сколько	1	1
1633	к другим	1	1
1634	так это	1	1
1635	я могу	1	1
1636	я от	2	1
1637	автор в	1	1
1638	и отнюдь	1	1
1639	в соответствии	7	1
1640	прошлого в	1	1
1641	жизнь на	2	1
1642	он произносит	1	1
1643	собой не	1	1
1644	в зародыше	1	1
1645	но почему	1	1
1646	безумия в	1	1
1647	и муки	1	1
1648	за ней	1	1
1649	считают не	1	1
1650	добролюбов в	1	1
1651	литературы с	1	1
1652	из героев	1	1
1653	разные стороны	1	1
1654	форм от	1	1
1655	смысл этого	1	1
1656	о будущем	1	1
1657	не сатира	1	1
1658	и легенд	1	1
1659	после его	1	1
1660	вступая в	1	1
1661	первый взгляд	1	1
1662	в iii	1	1
1663	и небесных	1	1
1664	моменты которые	1	1
1665	необходимо сказать	1	1
1666	и заключительная	1	1
1667	духе что	1	1
1668	способы его	1	1
1669	изображает как	1	1
1670	темы и	1	1
1671	на исходе	1	1
1672	можно не	2	1
1673	то этот	1	1
1674	не согласиться	1	1
1675	и началом	1	1
1676	его внутренними	1	1
1677	не чувствует	1	1
1678	адом и	1	1
1679	с моста	1	1
1680	от боли	1	1
1681	тоже своего	2	1
1682	которых я	1	1
1683	представляет собой	4	1
1684	действительности он	1	1
1685	направо и	1	1
1686	может вызвать	1	1
1687	к своей	1	1
1688	когда весь	1	1
1689	одновременно он	1	1
1690	и литературная	1	1
1691	празднества на	1	1
1692	него было	1	1
1693	а между	1	1
1694	было то	1	1
1695	возвышенный стиль	1	1
1696	литературе нет	1	1
1697	обнаруживает в	1	1
1698	немало великих	1	1
1699	что же	1	1
1700	по стопам	1	1
1701	потом они	1	1
1702	подробно описывает	1	1
1703	же его	1	1
1704	времени его	1	1
1705	когда время	1	1
1706	в карты	1	1
1707	некоторых элементов	1	1
1708	с другим	3	1
1709	его тематику	1	1
1710	тем кого	1	1
1711	безумия и	1	1
1712	отношения и	1	1
1713	новый мир	1	1
1714	бога и	3	1
1715	утверждал что	3	1
1716	нас на	1	1
1717	на себе	1	1
1718	когда человек	2	1
1719	нас говорят	1	1
1720	вместе и	1	1
1721	им полную	1	1
1722	над этим	1	1
1723	а сам	1	1
1724	не одно	1	1
1725	прямо указывает	1	1
1726	жизни есть	1	1
1727	даже у	1	1
1728	нет никаких	1	1
1729	прочим в	1	1
1730	дном и	1	1
1731	раз на	2	1
1732	писал в	1	1
1733	а космос	1	1
1734	ни даже	1	1
1735	быта и	1	1
1736	соприкосновения с	1	1
1737	целую жизнь	1	1
1738	литературная традиция	1	1
1739	земли с	1	1
1740	этом плане	1	1
1741	святые и	1	1
1742	для раскрытия	1	1
1743	можно жить	1	1
1744	еще сложнее	1	1
1745	по природе	6	1
1746	а наоборот	1	1
1747	воплощенной в	1	1
1748	не слишком	1	1
1749	жизни так	1	1
1750	людей своего	1	1
1751	добрые люди	2	1
1752	у своих	1	1
1753	де ла	1	1
1754	теперь же	1	1
1755	элементов и	1	1
1756	марта года	4	1
1757	однако этот	4	1
1758	с народом	2	1
1759	над человеком	1	1
1760	жорж санд	1	1
1761	народного сознания	1	1
1762	согласии с	2	1
1763	отказывается от	2	1
1764	из названных	1	1
1765	идее и	1	1
1766	стремится к	3	1
1767	не хватает	1	1
1768	этом романе	2	1
1769	случайно оно	1	1
1770	входящие в	1	1
1771	одного момента	1	1
1772	отразилась в	1	1
1773	крестьян и	1	1
1774	его судьбу	1	1
1775	писатель в	2	1
1776	выпадает из	1	1
1777	как считал	1	1
1778	все плачут	1	1
1779	отошел от	2	1
1780	и хорошо	1	1
1781	государства и	1	1
1782	себя из	1	1
1783	развитие в	1	1
1784	и эпоху	1	1
1785	как говорит	1	1
1786	лишь на	1	1
1787	и внутреннего	3	1
1788	ищет в	1	1
1789	ее подлинный	1	1
1790	как добрые	1	1
1791	романа мы	1	1
1792	он мыслит	1	1
1793	значило бы	1	1
1794	этой концепции	2	1
1795	предела до	1	1
1796	к вопросу	1	1
1797	романе в	1	1
1798	xix век	2	1
1799	заключалось в	1	1
1800	не нужно	2	1
1801	жизни то	1	1
1802	что как	2	1
1803	встрече с	1	1
1804	сегодня так	1	1
1805	и чего	1	1
1806	то человек	1	1
1807	войне и	2	1
1808	какая-нибудь одна	1	1
1809	по латинской	1	1
1810	времени вполне	1	1
1811	бы вернулся	1	1
1812	не понимают	1	1
1813	имя которой	1	1
1814	возникает из	1	1
1815	сцену в	1	1
1816	не он	1	1
1817	его целиком	1	1
1818	люди и	1	1
1819	чтобы перед	1	1
1820	был назван	1	1
1821	героя и	4	1
1822	подробностями и	1	1
1823	в наше	4	1
1824	произведения то	1	1
1825	не повторяет	1	1
1826	и послужило	1	1
1827	взятая в	1	1
1828	самому себе	1	1
1829	в рассказе	4	1
1830	внутри этой	1	1
1831	понимаем его	1	1
1832	к использованию	1	1
1833	статическая концепция	4	1
1834	мире на	1	1
1835	отвлеченный характер	1	1
1836	о разрешении	1	1
1837	резких и	1	1
1838	образность и	1	1
1839	искупительной жертвы	1	1
1840	или иное	1	1
1841	родился в	2	1
1842	такого понимания	1	1
1843	на свое	1	1
1844	темой смерти	1	1
1845	дьяволом но	1	1
1846	а тем	1	1
1847	в направлении	2	1
1848	для литературы	1	1
1849	целом и	1	1
1850	поэтому здесь	1	1
1851	о сложной	1	1
1852	то исключительно	1	1
1853	подход к	1	1
1854	его личности	1	1
1855	каждого человека	1	1
1856	к чисто	1	1
1857	кровь и	1	1
1858	узнаем в	1	1
1859	так уж	1	1
1860	об эпизоде	1	1
1861	на историю	1	1
1862	всю жизнь	1	1
1863	не сразу	1	1
1864	любовь в	1	1
1865	дал в	1	1
1866	он справедливо	1	1
1867	чтобы какой-нибудь	1	1
1868	о болезни	1	1
1869	духе романтического	1	1
1870	отнюдь не	9	1
1871	с с	1	1
1872	до предела	2	1
1873	в последующем	1	1
1874	до начала	1	1
1875	в сюжете	2	1
1876	чем обычно	1	1
1877	солидарен с	1	1
1878	и четко	2	1
1879	раньше чем	1	1
1880	эпизод романа	1	1
1881	и общественной	1	1
1882	слово о	1	1
1883	по причине	2	1
1884	мистера пиквика	1	1
1885	на деле	3	1
1886	так ли	2	1
1887	прямо и	1	1
1888	эта глубинная	1	1
1889	боится этого	1	1
1890	и против	2	1
1891	с гуманистической	1	1
1892	и реальным	1	1
1893	другие в	1	1
1894	темп и	1	1
1895	оторванным от	1	1
1896	века от	1	1
1897	как первую	1	1
1898	это весьма	1	1
1899	пребывает в	1	1
1900	художественного творчества	1	1
1901	скажу что	1	1
1902	в картине	1	1
1903	и художественные	1	1
1904	образах романа	1	1
1905	с ума	1	1
1906	томас манн	1	1
1907	в живых	1	1
1908	человека во	1	1
1909	к читателю	1	1
1910	сводится к	2	1
1911	т i	1	1
1912	позиции в	1	1
1913	второй части	2	1
1914	во дворце	1	1
1915	сами по	2	1
1916	эти годы	1	1
1917	находим у	1	1
1918	в огонь	1	1
1919	сатира на	1	1
1920	не художественной	1	1
1921	и находился	1	1
1922	подвергаются осмеянию	1	1
1923	этап в	1	1
1924	от бога	1	1
1925	фомы аквинского	2	1
1926	в саду	1	1
1927	еще с	2	1
1928	его сознания	1	1
1929	на месте	1	1
1930	и будет	2	1
1931	выход из	1	1
1932	словам энгельса	1	1
1933	к которым	1	1
1934	в в	2	1
1935	остается не	1	1
1936	это чувство	1	1
1937	свое лицо	2	1
1938	человека на	1	1
1939	отнесены к	1	1
1940	и т	14	1
1941	он ее	1	1
1942	уважение к	1	1
1943	которого не	2	1
1944	в стихах	2	1
1945	литературе о	1	1
1946	эта последняя	1	1
1947	самый дух	1	1
1948	центрального образа	1	1
1949	и было	1	1
1950	намеков на	1	1
1951	что бы	1	1
1952	которую не	1	1
1953	как некий	2	1
1954	важную в	1	1
1955	которых можно	1	1
1956	в горниле	1	1
1957	в прозе	1	1
1958	и многое	2	1
1959	с детьми	1	1
1960	и романтическая	1	1
1961	вергилия и	1	1
1962	от горя	1	1
1963	о значении	1	1
1964	не считал	1	1
1965	героем и	1	1
1966	не быть	1	1
1967	момент для	1	1
1968	позволял себе	1	1
1969	и независимо	1	1
1970	в школе	1	1
1971	человека от	1	1
1972	являются как	1	1
1973	божественной комедии	1	1
1974	отношении к	2	1
1975	смерть но	1	1
1976	но сам	1	1
1977	говорят что	1	1
1978	кроме этой	1	1
1979	от других	2	1
1980	высшей силы	1	1
1981	образной системы	1	1
1982	дня и	2	1
1983	и стремление	1	1
1984	не заметил	1	1
1985	эти писатели	1	1
1986	это имеет	1	1
1987	тогда как	3	1
1988	к объекту	1	1
1989	наконец очень	1	1
1990	из действительности	1	1
1991	века авраама	1	1
1992	он весь	1	1
1993	кто же	2	1
1994	и мышление	1	1
1995	свободу от	2	1
1996	неотделима от	2	1
1997	и положение	1	1
1998	в сфере	2	1
1999	время был	1	1
2000	с литературным	1	1
2001	наглядно показывает	1	1
2002	исторический смысл	1	1
2003	человек был	1	1
2004	в глазах	2	1
2005	под знаком	1	1
2006	к истории	1	1
2007	создает атмосферу	1	1
2008	не одну	1	1
2009	умер в	1	1
2010	только потому	1	1
2011	как формы	1	1
2012	вторую часть	1	1
2013	в согласии	1	1
2014	был понят	1	1
2015	христа у	1	1
2016	то или	1	1
2017	движения и	1	1
2018	а напротив	1	1
2019	с каким	2	1
2020	просветителей в	1	1
2021	борьбы двух	1	1
2022	о прямом	1	1
2023	жизнь это	1	1
2024	начиная со	1	1
2025	маски в	1	1
2026	создать образ	1	1
2027	видим как	1	1
2028	и оставаясь	1	1
2029	род человеческий	1	1
2030	отдельные подробности	1	1
2031	котором говорил	1	1
2032	века они	1	1
2033	и смеется	1	1
2034	его были	1	1
2035	в художественной	1	1
2036	его дело	1	1
2037	в часть	1	1
2038	и сознание	1	1
2039	а это	1	1
2040	в ужас	1	1
2041	в вечности	2	1
2042	книгу в	1	1
2043	из мемуаров	1	1
2044	которого я	1	1
2045	восприятия требует	1	1
2046	означает одновременно	1	1
2047	западной европы	1	1
2048	сам себе	3	1
2049	и понимал	1	1
2050	зато их	1	1
2051	а все	1	1
2052	многое другое	2	1
2053	книги как	1	1
2054	все равно	1	1
2055	большая часть	1	1
2056	жить только	2	1
2057	надежды на	1	1
2058	нашу мысль	1	1
2059	бытия по	1	1
2060	самых важных	1	1
2061	что ничего	1	1
2062	и xix	1	1
2063	о жизни	4	1
2064	надо ли	1	1
2065	него далее	1	1
2066	искусства как	1	1
2067	заметил его	1	1
2068	не похож	2	1
2069	не про	1	1
2070	совершенно точно	1	1
2071	нас к	1	1
2072	или где	1	1
2073	зла в	1	1
2074	если они	1	1
2075	его отец	1	1
2076	и событий	1	1
2077	среды в	1	1
2078	этой борьбе	1	1
2079	по самой	2	1
2080	от личности	1	1
2081	доказывая что	1	1
2082	котором все	1	1
2083	вся вселенная	1	1
2084	а так	1	1
2085	традиционное представление	1	1
2086	она рассказана	1	1
2087	человека не	1	1
2088	того или	1	1
2089	это объясняется	2	1
2090	мир с	2	1
2091	сам не	1	1
2092	действительности но	1	1
2093	искал в	1	1
2094	всех больших	1	1
2095	каждом из	1	1
2096	с первым	1	1
2097	души по	1	1
2098	о каком-то	1	1
2099	видит и	1	1
2100	страшным и	1	1
2101	с полным	1	1
2102	а по	3	1
2103	нашему мнению	9	1
2104	народ это	1	1
2105	только эта	1	1
2106	к анализу	1	1
2107	веры в	1	1
2108	самое время	2	1
2109	что идея	2	1
2110	оно никогда	1	1
2111	он обладал	1	1
2112	означает что	2	1
2113	берет в	1	1
2114	люди не	1	1
2115	и время	2	1
2116	во вкусе	2	1
2117	в большой	2	1
2118	развития эта	1	1
2119	его духовной	1	1
2120	в противовес	1	1
2121	текста и	1	1
2122	не верит	1	1
2123	в ходе	1	1
2124	художественного произведения	1	1
2125	претендовать на	1	1
2126	его до	1	1
2127	этот рассказ	1	1
2128	он боится	2	1
2129	для своих	1	1
2130	по законам	1	1
2131	и относительно	1	1
2132	века между	1	1
2133	себе он	1	1
2134	эпизоды его	1	1
2135	он пытался	1	1
2136	гротескной обстановке	1	1
2137	женского пола	1	1
2138	воплощенная в	1	1
2139	им не	1	1
2140	сложную и	1	1
2141	он ищет	1	1
2142	из линий	1	1
2143	его точные	1	1
2144	и возможностей	1	1
2145	в возможности	1	1
2146	с человеческим	1	1
2147	религии и	1	1
2148	этого в	1	1
2149	на жизнь	1	1
2150	многое в	1	1
2151	в момент	5	1
2152	и мотивы	1	1
2153	который весь	1	1
2154	этого развития	1	1
2155	части где	1	1
2156	немецкий ученый	1	1
2157	что подчеркивается	1	1
2158	его болезни	1	1
2159	всей жизни	1	1
2160	она всегда	1	1
2161	романе а	1	1
2162	сопоставляется с	1	1
2163	под ним	1	1
2164	глаза и	1	1
2165	фаз развития	1	1
2166	в анализе	1	1
2167	с величайшим	1	1
2168	это объяснение	1	1
2169	сатирик в	1	1
2170	четкостью и	1	1
2171	от народа	1	1
2172	и налево	1	1
2173	которым предстоит	1	1
2174	требует от	1	1
2175	это прямо	1	1
2176	в кровь	1	1
2177	здесь необходимо	1	1
2178	от этих	1	1
2179	по способу	2	1
2180	человеческая природа	1	1
2181	не позволили	1	1
2182	пьесы в	1	1
2183	природа человека	2	1
2184	отметим что	2	1
2185	один момент	1	1
2186	да не	1	1
2187	мыслится как	1	1
2188	а теперь	1	1
2189	их не	1	1
2190	как живое	1	1
2191	можно понять	1	1
2192	мысль о	3	1
2193	французской революции	1	1
2194	чем их	2	1
2195	под редакцией	1	1
2196	на кресте	1	1
2197	цитату из	1	1
2198	в точном	1	1
2199	душу и	1	1
2200	глава о	1	1
2201	в окошко	1	1
2202	он перестает	1	1
2203	большой литературе	1	1
2204	однако это	2	1
2205	в обстановке	1	1
2206	в письме	1	1
2207	и каждого	1	1
2208	искусство и	1	1
2209	своего имени	1	1
2210	время с	1	1
2211	к небытию	1	1
2212	у которых	1	1
2213	всего они	1	1
2214	природы в	1	1
2215	что прямо	1	1
2216	на человека	1	1
2217	и богато	1	1
2218	всегда с	3	1
2219	с продавцами	1	1
2220	восходит к	2	1
2221	и бездны	1	1
2222	смеются и	1	1
2223	у древних	1	1
2224	центр тяжести	1	1
2225	ее у	1	1
2226	рождается из	1	1
2227	может исчезнуть	1	1
2228	скромное место	1	1
2229	нам по	1	1
2230	что никогда	1	1
2231	времени во	1	1
2232	уже о	1	1
2233	пьют смеются	1	1
2234	время боится	1	1
2235	оно так	1	1
2236	на миг	2	1
2237	приходит к	4	1
2238	и должно	2	1
2239	его именно	1	1
2240	больного как	1	1
2241	почти совершенно	1	1
2242	значения этого	1	1
2243	глубину и	1	1
2244	страстей в	1	1
2245	их для	1	1
2246	представляет в	1	1
2247	и мирного	1	1
2248	так мы	2	1
2249	понять в	1	1
2250	стал бы	1	1
2251	пока еще	1	1
2252	его собственной	1	1
2253	диккенса и	1	1
2254	среди них	1	1
2255	бы этот	1	1
2256	на наших	1	1
2257	вещи например	1	1
2258	у себя	1	1
2259	в комнате	1	1
2260	как правило	3	1
2261	еще ничего	1	1
2262	на пороге	1	1
2263	есть по	1	1
2264	откуда же	1	1
2265	главных героев	2	1
2266	причем в	2	1
2267	как результат	1	1
2268	исходит из	1	1
2269	воли и	3	1
2270	стремлением к	1	1
2271	в строго	1	1
2272	как содом	1	1
2273	романа и	4	1
2274	ему известны	1	1
2275	эта тенденция	1	1
2276	служит целям	1	1
2277	так говорит	1	1
2278	которого был	1	1
2279	что свобода	1	1
2280	на словах	1	1
2281	едва ли	2	1
2282	он считал	1	1
2283	гоголь и	1	1
2284	здесь мысль	1	1
2285	новым материалом	1	1
2286	все мы	1	1
2287	он имел	1	1
2288	жаловаться на	1	1
2289	не вошел	1	1
2290	земля была	1	1
2291	идет к	1	1
2292	ни та	1	1
2293	не противоречит	2	1
2294	стоит и	1	1
2295	героев в	2	1
2296	столько на	1	1
2297	индивидуален и	1	1
2298	это характерно	1	1
2299	в поисках	1	1
2300	понимая под	1	1
2301	он упоминает	1	1
2302	силой в	1	1
2303	была большая	1	1
2304	в утопическом	1	1
2305	народной жизни	1	1
2306	же самую	1	1
2307	добра и	3	1
2308	души и	2	1
2309	тем не	2	1
2310	подчеркнуть тему	1	1
2311	по мнению	4	1
2312	самому автору	1	1
2313	в герое	1	1
2314	он любил	1	1
2315	был применен	1	1
2316	и развитие	1	1
2317	в одиночку	1	1
2318	две линии	1	1
2319	оказывается для	1	1
2320	что впрочем	1	1
2321	лежит в	1	1
2322	к живой	1	1
2323	и человек	3	1
2324	письма к	3	1
2325	не мир	1	1
2326	далее он	1	1
2327	они представляют	1	1
2328	к чему	1	1
2329	не говорит	1	1
2330	это мы	1	1
2331	дальнейшем мы	1	1
2332	он издавал	1	1
2333	первую очередь	1	1
2334	самый глупый	1	1
2335	эта сцена	1	1
2336	и конечной	1	1
2337	очень рано	1	1
2338	было тогда	1	1
2339	как видим	1	1
2340	себе не	3	1
2341	себя как	2	1
2342	от одной	2	1
2343	он лишь	1	1
2344	дается еще	1	1
2345	от века	1	1
2346	письме к	1	1
2347	веру в	3	1
2348	же касается	1	1
2349	постепенно становится	1	1
2350	например как	1	1
2351	могло бы	1	1
2352	совершенно прав	1	1
2353	ли что	1	1
2354	и крайне	1	1
2355	не вводит	1	1
2356	как замену	1	1
2357	евангелия но	1	1
2358	бы ее	1	1
2359	выпустил в	1	1
2360	вошел в	1	1
2361	лишь ее	1	1
2362	действия в	1	1
2363	в эпизод	1	1
2364	имеют дело	1	1
2365	себя все	1	1
2366	для мировоззрения	1	1
2367	исключительное значение	1	1
2368	сел за	1	1
2369	сам писатель	1	1
2370	боли и	1	1
2371	с героями	2	1
2372	в i	2	1
2373	как сам	1	1
2374	ii с	2	1
2375	истории я	1	1
2376	вспомним что	1	1
2377	i с	1	1
2378	в закрытых	1	1
2379	из общего	1	1
2380	его явления	1	1
2381	начинает свой	1	1
2382	с большой	5	1
2383	личности всегда	1	1
2384	но внутри	1	1
2385	и площади	1	1
2386	не зная	1	1
2387	а живое	1	1
2388	слова из	2	1
2389	оба они	1	1
2390	ряд характеристик	1	1
2391	но нет	1	1
2392	не значит	2	1
2393	общую черту	1	1
2394	с которым	2	1
2395	столь же	2	1
2396	большое влияние	1	1
2397	ней в	1	1
2398	года когда	2	1
2399	и гибели	2	1
2400	о войне	2	1
2401	в традиции	2	1
2402	бессмертие души	1	1
2403	или иного	1	1
2404	основе всех	1	1
2405	его смерти	1	1
2406	его времени	2	1
2407	чем и	1	1
2408	центральное место	1	1
2409	другое его	1	1
2410	очень важным	2	1
2411	каждого из	1	1
2412	большого дома	1	1
2413	до его	1	1
2414	наше время	4	1
2415	века то	1	1
2416	а более	1	1
2417	ни во	2	1
2418	основе этой	1	1
2419	черта и	1	1
2420	прямом и	1	1
2421	и речевая	1	1
2422	от жизни	2	1
2423	друга в	1	1
2424	судьбы людей	1	1
2425	встречается у	1	1
2426	романа его	1	1
2427	книге реализм	1	1
2428	показывает что	5	1
2429	представлению о	1	1
2430	живет в	3	1
2431	чтобы вы	1	1
2432	во власти	1	1
2433	с развитием	1	1
2434	в литературной	2	1
2435	для себя	1	1
2436	выражений нет	1	1
2437	и мотивов	1	1
2438	добр что	1	1
2439	было это	1	1
2440	в средство	1	1
2441	даже как	1	1
2442	природе и	1	1
2443	глубине души	1	1
2444	не смеет	1	1
2445	истории в	1	1
2446	жизни именно	1	1
2447	на лице	1	1
2448	дает им	1	1
2449	свою свободу	1	1
2450	чем для	1	1
2451	на берегах	1	1
2452	для творчества	1	1
2453	смысла в	1	1
2454	и герои	1	1
2455	я считаю	1	1
2456	не описывает	1	1
2457	так выразиться	1	1
2458	во что	2	1
2459	мы понимаем	2	1
2460	литературы но	1	1
2461	и делают	1	1
2462	есть лишь	1	1
2463	в россии	5	1
2464	совершенно новый	1	1
2465	события но	1	1
2466	января года	4	1
2467	него за	1	1
2468	трудом и	1	1
2469	он успел	1	1
2470	это общее	1	1
2471	на судьбу	1	1
2472	отдельного человека	2	1
2473	не знал	2	1
2474	определяющая черта	1	1
2475	к нам	1	1
2476	мечтал о	1	1
2477	акакия акакиевича	1	1
2478	характер не	1	1
2479	не знать	2	1
2480	в женеве	1	1
2481	время становится	1	1
2482	древних греков	1	1
2483	по самому	2	1
2484	он усвоил	1	1
2485	плане образ	1	1
2486	человека образ	1	1
2487	по вертикали	1	1
2488	и способы	1	1
2489	у дверей	1	1
2490	который и	1	1
2491	с традицией	2	1
2492	среда и	1	1
2493	художественный образ	1	1
2494	куда в	1	1
