N	2gram	Tiupa_Anal	Problema
1314	она же	1	1
1315	отказываться от	1	1
1316	знаем о	1	1
1317	выделены в	1	1
1318	и заняты	1	1
1319	мире но	1	1
1320	для настоящей	1	1
1321	человека не	1	1
1322	собой как	1	1
1323	может явиться	1	1
1324	сама собою	1	1
1325	понимаем как	1	1
1326	из самого	1	1
1327	произведения но	2	1
1328	втором случае	2	1
1329	содержание в	1	1
1330	на пути	2	1
1331	у и	3	1
1332	искусства это	1	1
1333	стороны как	2	1
1334	рассказывает о	1	1
1335	от своей	2	1
1336	на практике	1	1
1337	отметить что	1	1
1338	за рамки	1	1
1339	здесь несколько	1	1
1340	было сказано	2	1
1341	стихотворения пушкина	1	1
1342	и формы	1	1
1343	слов о	1	1
1344	и мотив	2	1
1345	со скуки	1	1
1346	мирового фольклора	1	1
1347	таких условиях	1	1
1348	именно таковы	1	1
1349	если отбросить	1	1
1350	не удивительно	2	1
1351	нас а	1	1
1352	писавшего в	1	1
1353	проникновение в	1	1
1354	искусство не	1	1
1355	к ее	2	1
1356	борца за	1	1
1357	в дар	1	1
1358	русской классической	1	1
1359	говорит как	1	1
1360	если один	1	1
1361	или иным	2	1
1362	минский и	1	1
1363	этих моментов	2	1
1364	но едва	1	1
1365	своей дочери	2	1
1366	ни другое	1	1
1367	не понимаю	1	1
1368	состояние духа	1	1
1369	имеют место	1	1
1370	настроен весьма	1	1
1371	не имеющие	1	1
1372	к себе	1	1
1373	остается констатировать	1	1
1374	мы знаем	1	1
1375	только свобода	1	1
1376	мы строим	1	1
1377	с тех	1	1
1378	числу таких	1	1
1379	целого однако	2	1
1380	этом втором	1	1
1381	именно те	1	1
1382	первым кто	1	1
1383	превосходство или	1	1
1384	в старом	1	1
1385	в подобном	1	1
1386	например так	1	1
1387	как можно	1	1
1388	вспомнить о	1	1
1389	не путем	2	1
1390	если первая	1	1
1391	замечательный образец	1	1
1392	века не	1	1
1393	есть явление	1	1
1394	наконец не	1	1
1395	он оказывается	1	1
1396	напомним что	6	1
1397	умом и	1	1
1398	а должен	1	1
1399	но само	1	1
1400	характер и	1	1
1401	с художественной	1	1
1402	рядом с	1	1
1403	одном из	1	1
1404	встречается также	1	1
1405	так сказать	2	1
1406	это путь	1	1
1407	пожалуй только	1	1
1408	в сторону	2	1
1409	однако подобное	1	1
1410	в а	1	1
1411	несомненно имеется	1	1
1412	по имени	1	1
1413	с иной	1	1
1414	привносит в	1	1
1415	мыслится как	2	1
1416	претендуют на	1	1
1417	с новой	1	1
1418	в устах	1	1
1419	идет по	1	1
1420	личность в	1	1
1421	героя и	7	1
1422	историческую действительность	1	1
1423	и остался	1	1
1424	и одним	1	1
1425	он ничего	1	1
1426	м и	1	1
1427	содержания к	1	1
1428	в работе	1	1
1429	которые и	1	1
1430	человека как	1	1
1431	пушкина с	1	1
1432	речи и	1	1
1433	в ответ	2	1
1434	как объект	1	1
1435	однако эта	1	1
1436	на всяком	1	1
1437	легко поддается	1	1
1438	соединении с	1	1
1439	не могла	2	1
1440	главного героя	2	1
1441	человек который	1	1
1442	будет столь	1	1
1443	б это	1	1
1444	однако сам	1	1
1445	которой состоит	1	1
1446	произведение не	1	1
1447	могла бы	3	1
1448	того кто	1	1
1449	ни то	1	1
1450	ту сторону	1	1
1451	же самого	1	1
1452	но наоборот	1	1
1453	отправляется на	1	1
1454	и жизненные	1	1
1455	теми же	1	1
1456	сомневаться что	1	1
1457	своей и	1	1
1458	те кто	1	1
1459	значимость и	2	1
1460	его сущности	1	1
1461	смыслом а	1	1
1462	этой системе	2	1
1463	радости и	1	1
1464	случае это	1	1
1465	еще одно	1	1
1466	можно отметить	2	1
1467	в особенности	4	1
1468	с полной	1	1
1469	так ли	1	1
1470	шекспира и	4	1
1471	и против	1	1
1472	них в	1	1
1473	также что	1	1
1474	характерно и	1	1
1475	и картины	1	1
1476	к художественному	1	1
1477	сне он	1	1
1478	другого человека	1	1
1479	смерть и	1	1
1480	с ума	1	1
1481	ответ на	3	1
1482	обратном порядке	1	1
1483	схемы и	1	1
1484	бедным и	1	1
1485	автор в	1	1
1486	а отношение	1	1
1487	что всегда	1	1
1488	события или	1	1
1489	не случайна	1	1
1490	с этого	2	1
1491	и соответствующего	1	1
1492	и одновременно	6	1
1493	имеющие никакого	1	1
1494	фигуры и	1	1
1495	в мрачном	1	1
1496	с таким	5	1
1497	героев но	1	1
1498	вступает с	1	1
1499	в соотношении	1	1
1500	в составе	2	1
1501	с произведением	1	1
1502	во-вторых он	1	1
1503	значении этого	1	1
1504	по собственному	1	1
1505	на систему	1	1
1506	от злости	1	1
1507	души это	1	1
1508	те же	3	1
1509	собственных глазах	1	1
1510	целое как	1	1
1511	и герой	1	1
1512	создает и	1	1
1513	не тип	1	1
1514	говоря и	1	1
1515	этому что	1	1
1516	тему в	1	1
1517	отношения поскольку	1	1
1518	эта внутренняя	1	1
1519	на их	1	1
1520	для читателя	3	1
1521	определенный и	1	1
1522	и читая	1	1
1523	борьба и	1	1
1524	первых десятилетий	1	1
1525	особенно для	1	1
1526	его и	1	1
1527	входя в	1	1
1528	в диалоге	2	1
1529	который всегда	1	1
1530	однако после	1	1
1531	и дочерей	1	1
1532	в течение	1	1
1533	отгородиться от	1	1
1534	во мне	1	1
1535	из его	1	1
1536	и теперь	1	1
1537	символом некоторого	1	1
1538	но сам	2	1
1539	художественной литературы	2	1
1540	на примере	2	1
1541	слова с	1	1
1542	уж я	1	1
1543	этой стороны	1	1
1544	получает от	1	1
1545	его интерпретаций	1	1
1546	книги уже	1	1
1547	связанных с	1	1
1548	но без	2	1
1549	состоит в	14	1
1550	движении и	1	1
1551	свободу от	3	1
1552	самому в	1	1
1553	впервые в	3	1
1554	как некое	1	1
1555	в деревне	1	1
1556	не случаен	1	1
1557	в самую	1	1
1558	целого так	1	1
1559	бы сказать	1	1
1560	обнаруживает себя	1	1
1561	и создающей	1	1
1562	смысла не	1	1
1563	до известной	3	1
1564	оказывается выше	1	1
1565	формы то	1	1
1566	достоевского где	1	1
1567	лишь сама	1	1
1568	отдельной личности	1	1
1569	что фонема	1	1
1570	не видит	1	1
1571	по этой	1	1
1572	поведение в	2	1
1573	во времени	1	1
1574	стихотворения в	1	1
1575	к содержанию	3	1
1576	к лицу	1	1
1577	как к	2	1
1578	осени в	1	1
1579	душа не	1	1
1580	себе достаточно	1	1
1581	в любви	1	1
1582	эстетического сознания	1	1
1583	отнюдь еще	1	1
1584	случае так	1	1
1585	своей первой	1	1
1586	начале этого	2	1
1587	других исследователей	1	1
1588	является на	1	1
1589	в последней	1	1
1590	который мог	1	1
1591	в целое	1	1
1592	жизни здесь	2	1
1593	рода но	1	1
1594	обстоятельств связанных	1	1
1595	нам еще	1	1
1596	для автора	1	1
1597	но одна	1	1
1598	в наличии	1	1
1599	однако дело	1	1
1600	он становится	1	1
1601	художественности но	1	1
1602	смысле этого	1	1
1603	ушедших в	1	1
1604	них и	1	1
1605	в третьей	1	1
1606	и побуждает	1	1
1607	смыкаются в	1	1
1608	реальной действительности	1	1
1609	в-третьих это	1	1
1610	звуков или	1	1
1611	о причине	1	1
1612	произведение то	1	1
1613	имеет место	3	1
1614	страстям и	1	1
1615	у читателей	1	1
1616	такое слово	1	1
1617	не забывает	1	1
1618	за свою	1	1
1619	произведением в	1	1
1620	борьбы и	1	1
1621	долгое время	1	1
1622	анна каренина	2	1
1623	в литературный	1	1
1624	соотносится с	1	1
1625	что им	1	1
1626	вероятно не	1	1
1627	он своего	1	1
1628	но особенно	1	1
1629	дело и	1	1
1630	можно читать	2	1
1631	как все	1	1
1632	связаны с	2	1
1633	ему не	1	1
1634	живое в	1	1
1635	свобода и	1	1
1636	на сердце	1	1
1637	я люблю	1	1
1638	мало что	1	1
1639	что очень	1	1
1640	план в	1	1
1641	своей природе	1	1
1642	должен слиться	1	1
1643	и появление	1	1
1644	мы сделали	1	1
1645	могут служить	1	1
1646	фактов в	1	1
1647	своя особенная	1	1
1648	не по	1	1
1649	в акте	2	1
1650	как самостоятельное	1	1
1651	события что	1	1
1652	и эмоции	1	1
1653	свою жизнь	4	1
1654	одежду и	1	1
1655	между внутренней	2	1
1656	желтый и	1	1
1657	но дело	2	1
1658	не следует	5	1
1659	содержания а	1	1
1660	иначе не	1	1
1661	нет не	1	1
1662	как огонь	2	1
1663	разумеется в	1	1
1664	л о	1	1
1665	поскольку оно	1	1
1666	в рамках	10	1
1667	на дуэль	1	1
1668	становится его	1	1
1669	что претендует	1	1
1670	промежуток времени	1	1
1671	своей цели	1	1
1672	что сердце	1	1
1673	произведения не	2	1
1674	в имени	3	1
1675	переходе к	1	1
1676	основания для	1	1
1677	бытия сколько	1	1
1678	далека от	1	1
1679	ни своей	1	1
1680	являет собой	3	1
1681	заключен в	1	1
1682	по законам	1	1
1683	о своих	3	1
1684	гораздо ближе	1	1
1685	автора к	1	1
1686	относится не	1	1
1687	в груди	1	1
1688	степени и	1	1
1689	в собственных	1	1
1690	случае в	1	1
1691	это тот	1	1
1692	он предполагает	1	1
1693	уж не	1	1
1694	порядка в	1	1
1695	совершенно очевидно	2	1
1696	чем глубже	1	1
1697	и конца	1	1
1698	к числу	4	1
1699	а вот	3	1
1700	глаза и	1	1
1701	означала бы	1	1
1702	в противоречие	2	1
1703	или нет	1	1
1704	по выражению	1	1
1705	своей предельной	1	1
1706	однако еще	1	1
1707	зато мы	1	1
1708	в принципе	3	1
1709	общения с	1	1
1710	матери в	1	1
1711	ты не	2	1
1712	далее в	2	1
1713	не явно	1	1
1714	быть может	1	1
1715	противоречие с	2	1
1716	среди других	1	1
1717	всего пушкинского	1	1
1718	героев а	1	1
1719	и соответствующими	1	1
1720	а между	1	1
1721	истины и	1	1
1722	жизни или	1	1
1723	русской поэзии	2	1
1724	воле судьбы	1	1
1725	ведет к	2	1
1726	этого мотива	1	1
1727	известные ему	1	1
1728	давно уже	1	1
1729	стороны в	1	1
1730	и превращает	1	1
1731	в молодости	1	1
1732	в одноименной	1	1
1733	начинается с	1	1
1734	и внутренне	2	1
1735	поскольку сам	1	1
1736	желтого цвета	1	1
1737	дома и	2	1
1738	был первым	1	1
1739	смысла как	1	1
1740	жизни на	1	1
1741	отца и	1	1
1742	глубоким и	1	1
1743	так если	1	1
1744	в записках	1	1
1745	в переносном	2	1
1746	при всей	2	1
1747	установок и	1	1
1748	демонстрирует и	1	1
1749	реальности и	1	1
1750	читатель не	1	1
1751	первым и	1	1
1752	в основном	1	1
1753	при ней	1	1
1754	всегда с	1	1
1755	восходит к	4	1
1756	и четвертой	1	1
1757	отсюда и	2	1
1758	который будет	1	1
1759	народного предания	1	1
1760	хранения и	1	1
1761	которыми он	1	1
1762	уже было	2	1
1763	нашем случае	1	1
1764	а когда	1	1
1765	и внешнее	1	1
1766	связь между	1	1
1767	мы ощущаем	1	1
1768	за ней	1	1
1769	как предметом	1	1
1770	перед ним	2	1
1771	второй половины	1	1
1772	из виду	1	1
1773	и эстетического	1	1
1774	якобы и	1	1
1775	могут и	1	1
1776	двух других	1	1
1777	отношений и	2	1
1778	самом начале	1	1
1779	равнодушна к	1	1
1780	речи самого	1	1
1781	становится сама	1	1
1782	герой нашего	2	1
1783	и стилю	1	1
1784	при виде	1	1
1785	они сами	1	1
1786	целое то	4	1
1787	ведь казалось	1	1
1788	в литературоведении	1	1
1789	из самой	1	1
1790	нам остается	1	1
1791	не получает	1	1
1792	и любое	1	1
1793	и внешней	3	1
1794	смысла художественного	1	1
1795	современное литературоведение	2	1
1796	действительности является	1	1
1797	демонстрирует их	1	1
1798	к языку	1	1
1799	другом стихотворении	1	1
1800	и становится	1	1
1801	начало и	1	1
1802	оторванности от	1	1
1803	прибавляя к	1	1
1804	себе самом	2	1
1805	предстают перед	1	1
1806	героя не	1	1
1807	менее как	1	1
1808	к общему	1	1
1809	в фигуре	1	1
1810	при установлении	1	1
1811	от автора	2	1
1812	косвенно в	1	1
1813	к одному	2	1
1814	на такую	1	1
1815	отделимая от	1	1
1816	читателя как	1	1
1817	первом случае	1	1
1818	х гг	1	1
1819	всматриваясь в	1	1
1820	в сказании	1	1
1821	получает в	1	1
1822	весь смысл	1	1
1823	случае совершенно	1	1
1824	данном контексте	1	1
1825	представления об	2	1
1826	это их	1	1
1827	концов мы	1	1
1828	внутренней и	2	1
1829	даже так	1	1
1830	чем у	1	1
1831	что несмотря	2	1
1832	я во	1	1
1833	слово не	1	1
1834	пройти через	1	1
1835	многих отношениях	2	1
1836	это энергия	1	1
1837	иной эстетической	2	1
1838	не от	2	1
1839	даже на	1	1
1840	анализа с	1	1
1841	в европейской	1	1
1842	еще одна	1	1
1843	однако к	2	1
1844	произведения его	1	1
1845	имения своего	1	1
1846	чем собственно	1	1
1847	краткость и	1	1
1848	смысле он	1	1
1849	своих собственных	1	1
1850	есть само	1	1
1851	жизни после	1	1
1852	этого я	1	1
1853	зрения оказываются	1	1
1854	всех и	1	1
1855	которые могли	1	1
1856	указывая на	1	1
1857	том какое	1	1
1858	были только	1	1
1859	эту особенность	1	1
1860	в мире	17	1
1861	бытия с	1	1
1862	я есть	3	1
1863	именно эту	1	1
1864	и оказывается	2	1
1865	зрения и	1	1
1866	должно было	1	1
1867	лишь для	1	1
1868	более в	1	1
1869	то эти	1	1
1870	пребывания в	1	1
1871	произведение является	1	1
1872	для анализа	1	1
1873	самой себе	1	1
1874	всех своих	1	1
1875	в уста	1	1
1876	дон кихот	1	1
1877	не сводится	1	1
1878	нами единая	1	1
1879	пушкина являются	1	1
1880	причем дело	1	1
1881	жизнь то	1	1
1882	в уме	1	1
1883	личности и	4	1
1884	не более	2	1
1885	говорит ему	1	1
1886	его внутренней	1	1
1887	себя внимание	1	1
1888	для первого	1	1
1889	такой смысл	1	1
1890	все основные	1	1
1891	оно ни	1	1
1892	легко можно	1	1
1893	в форме	2	1
1894	смешно и	1	1
1895	человеческой личности	1	1
1896	не представляется	1	1
1897	особого внимания	1	1
1898	фиксирует самый	1	1
1899	как известно	3	1
1900	смыслу в	1	1
1901	новой силой	1	1
1902	в гости	1	1
1903	радостей жизни	2	1
1904	а живое	1	1
1905	в поведении	1	1
1906	оба они	1	1
1907	модель является	1	1
1908	если вдуматься	1	1
1909	это делает	1	1
1910	в доме	2	1
1911	пушкина в	2	1
1912	говорил об	1	1
1913	выстрела или	1	1
1914	ей не	1	1
1915	чаще всего	1	1
1916	еще менее	1	1
1917	отношении он	1	1
1918	есть система	1	1
1919	дочь его	1	1
1920	центральное место	1	1
1921	в пространстве	1	1
1922	мире может	1	1
1923	для многих	1	1
1924	из возможных	1	1
1925	жизни всегда	1	1
1926	в перспективе	1	1
1927	интерпретация и	1	1
1928	одним человеком	1	1
1929	поскольку мы	1	1
1930	на первой	2	1
1931	этими же	1	1
1932	же является	1	1
1933	в литературной	1	1
1934	или все	1	1
1935	которая имела	1	1
1936	же образом	1	1
1937	предстают в	1	1
1938	должны иметь	1	1
1939	и из	1	1
1940	условности или	1	1
1941	нашего времени	5	1
1942	первых двух	2	1
1943	задолго до	1	1
1944	с внешней	1	1
1945	сама жизнь	1	1
1946	их как	1	1
1947	сатирического изображения	1	1
1948	связывается с	3	1
1949	и автор	1	1
1950	этом как	2	1
1951	единая и	1	1
1952	и любовное	1	1
1953	в обратном	1	1
1954	несомненно принадлежит	2	1
1955	закономерно и	1	1
1956	себя с	1	1
1957	тема здесь	1	1
1958	только ею	1	1
1959	с целым	1	1
1960	прибавим к	1	1
1961	в христианском	1	1
1962	типа или	1	1
1963	сути дела	1	1
1964	не видно	2	1
1965	свободно а	1	1
1966	хотел бы	1	1
1967	себе чтобы	1	1
1968	русской женщине	1	1
1969	в следующей	1	1
1970	своей жизни	2	1
1971	в аспекте	1	1
1972	имена в	2	1
1973	к какой	1	1
1974	свое время	4	1
1975	в стихе	2	1
1976	однако никакой	1	1
1977	со смертью	1	1
1978	элементы и	1	1
1979	произведение искусства	4	1
1980	ни у	1	1
1981	это нечто	1	1
1982	тех же	2	1
1983	смерти и	1	1
1984	существующая в	1	1
1985	или жизнь	1	1
1986	идет о	2	1
1987	бы иметь	1	1
1988	связана с	1	1
1989	автора и	5	1
1990	его сторон	1	1
1991	страсти и	1	1
1992	вступление в	1	1
1993	но лишь	2	1
1994	ненавистью к	1	1
1995	принимает всерьез	1	1
1996	на поединок	1	1
1997	зрение и	1	1
1998	очевиден что	1	1
1999	что пушкин	3	1
2000	же время	7	1
2001	однако само	1	1
2002	через него	1	1
2003	самостоятельное художественное	2	1
2004	и творческие	1	1
2005	во сне	3	1
2006	чем с	1	1
2007	ему без	1	1
2008	оказывается объектом	3	1
2009	для уяснения	1	1
2010	легко может	2	1
2011	при каких	1	1
2012	стороны не	1	1
2013	неотделимо от	1	1
2014	случае как	1	1
2015	или вовсе	1	1
2016	присущей ему	1	1
2017	лет после	2	1
2018	этого момента	2	1
2019	и наивным	1	1
2020	его можно	1	1
2021	очень древний	1	1
2022	проникает в	1	1
2023	в гораздо	1	1
2024	соотношении этих	1	1
2025	символ по	1	1
2026	ли ты	1	1
2027	же мере	1	1
2028	личности как	2	1
2029	возвращается в	1	1
2030	она будет	1	1
2031	категорий и	1	1
2032	день и	1	1
2033	служат лишь	1	1
2034	функцию в	1	1
2035	в полном	2	1
2036	из своих	2	1
2037	сказаться на	1	1
2038	в новелле	1	1
2039	о герое	1	1
2040	кто бы	1	1
2041	с бытием	1	1
2042	потом к	1	1
2043	слова не	1	1
2044	нуждающимся в	1	1
2045	в повести	1	1
2046	не принимает	1	1
2047	подлинным автором	1	1
2048	х годов	1	1
2049	а о	2	1
2050	семи рублей	2	1
2051	начала в	1	1
2052	становления и	1	1
2053	этом что	2	1
2054	предполагает как	1	1
2055	их художественного	1	1
2056	во всю	1	1
2057	перестают быть	1	1
2058	и давно	1	1
2059	к жизни	5	1
2060	имя в	1	1
2061	очевидно а	1	1
2062	с явным	1	1
2063	же во	1	1
2064	в новом	5	1
2065	целого и	1	1
2066	войны и	1	1
2067	за этой	1	1
2068	произведения с	2	1
2069	величия его	1	1
2070	в стиле	1	1
2071	когда по	1	1
2072	что имя	1	1
2073	они обладают	1	1
2074	каждая из	1	1
2075	является к	1	1
2076	дело уже	1	1
2077	причине своей	1	1
2078	образом которого	1	1
2079	не выдерживает	1	1
2080	мечтает о	1	1
2081	церкви и	2	1
2082	очень близко	1	1
2083	как уже	4	1
2084	а от	1	1
2085	бы всегда	1	1
2086	субъекта и	3	1
2087	обстоит дело	1	1
2088	поскольку эта	1	1
2089	речь пойдет	2	1
2090	идет уже	1	1
2091	к тем	1	1
2092	с лизой	2	1
2093	слова своего	1	1
2094	и фактически	1	1
2095	и третьей	1	1
2096	по сути	2	1
2097	если например	1	1
2098	к родному	1	1
2099	так когда	1	1
2100	в большинстве	2	1
2101	его а	1	1
2102	нами и	2	1
2103	произведения есть	1	1
2104	по всей	1	1
2105	собою то	1	1
2106	года не	1	1
2107	полной уверенностью	1	1
2108	в категориях	1	1
2109	и гамлета	1	1
2110	тому например	1	1
2111	связи между	1	1
2112	молодых героев	1	1
2113	означало бы	1	1
2114	и читателя	2	1
2115	сердце но	1	1
2116	момента и	1	1
2117	для современного	1	1
2118	дальнейшем мы	1	1
2119	ли может	1	1
2120	являются ни	1	1
2121	что мотив	1	1
2122	при одном	1	1
2123	ни был	1	1
2124	не это	1	1
2125	будущей жизни	1	1
2126	таким же	4	1
2127	дело обстоит	1	1
2128	здесь по-видимому	1	1
2129	мертвого но	1	1
2130	со словом	1	1
2131	художественное значение	1	1
2132	по нашему	3	1
