N	3gram	Tiupa_Teor	Analitik
993	натягиваются все туже	1	1
994	душа свободна постольку	1	1
995	интроцентрическую установку ее	1	1
996	она предстает субъектом	1	1
997	тройной повтор ударного	1	1
998	ахматовского стихотворения легко	1	1
999	и прозрачнее чем	1	1
1000	обесцененной жизни приходят	1	1
1001	вещей встречи с	1	1
1002	умилению идиллико-элегической сентиментальности	1	1
1003	русской поэзии образуется	1	1
1004	как письмо дневниковая	1	1
1005	лирики как правило	1	1
1006	троекратные в пределах	1	1
1007	окказионального ситуативного диалогизированного	1	1
1008	хоровой сказание или	1	1
1009	входит лишь поименованное	1	1
1010	могла отдаваться ему	1	1
1011	функционально выступающая анаграмматическим	1	1
1012	все люди такие	1	1
1013	дамы с собачкой	1	1
1014	своем значении греческое	1	1
1015	миропорядке т.е такого	1	1
1016	свою очередь определяется	1	1
1017	различного рода многослойных	1	1
1018	жалобная книга чехова	1	1
1019	целостности доступной человеческому	1	1
1020	он должен слиться	1	1
1021	данту диктовала уточненная	1	1
1022	драматическом художественном мире	1	1
1023	весело ее что-то	1	1
1024	все туже и	1	1
1025	персонажи сказания не	1	1
1026	то есть острота	1	1
1027	говорится и о	1	1
1028	но факультативные и	1	1
1029	дудения муза является	1	1
1030	самоценности трагизм а	1	1
1031	тем самым интонационные	1	1
1032	свободна постольку есть	1	1
1033	самоопределиться открытие и	1	1
1034	не князи же?	1	1
1035	с миропорядком в	1	1
1036	в текстах обоих	1	1
1037	стиха тон в	1	1
1038	исчезает встречается лишь	1	1
1039	прозрачнее чем это	1	1
1040	брожу ли я	1	1
1041	мне бог сойти	1	1
1042	в лирическом сюжете	1	1
1043	занять этой уготованной	1	1
1044	как система мотивов	1	1
1045	лирические формы высказывания	1	1
1046	голове в таких	1	1
1047	малого я элегический	1	1
1048	эстетической константой текста	1	1
1049	над субъективной стороной	1	1
1050	разорении рязани батыем	1	1
1051	собой и сверхличное	1	1
1052	это не забвение	1	1
1053	не-я откуда заимствуются	1	1
1054	меня организованный ритмически	1	1
1055	или иной преемственно	1	1
1056	бы место лишь	1	1
1057	движется один отдельный	1	1
1058	двумя соседними сегментами	1	1
1059	в гомеровой илиаде	1	1
1060	элегическое я становится	1	1
1061	и мощно-крылатая мысль	1	1
1062	героику малой роли	1	1
1063	субъекта и способа	1	1
1064	границы эпизодов служат	1	1
1065	или притчи явственно	1	1
1066	к предромантической а	1	1
1067	а на деле	1	1
1068	статье о наивной	1	1
1069	проблема субъектной организации	1	1
1070	ситуацией становясь ее	1	1
1071	ямбом который в	1	1
1072	этот ассонанс могли	1	1
1073	единства фразы устанавливает	1	1
1074	не предполагает хоровой	1	1
1075	позиций может быть	1	1
1076	материал его самоопределения	1	1
1077	в их непререкаемости	1	1
1078	от первого эпизода	1	1
1079	очевидная граница между	1	1
1080	высшей ценностью и	1	1
1081	к поэтессе с	1	1
1082	не менее чем	1	1
1083	его известную аналогичность	1	1
1084	героиня ждала совсем	1	1
1085	модификаций анекдотического дискурса	1	1
1086	ведущая роль принадлежит	1	1
1087	и временных примет	1	1
1088	очень часто знаменует	1	1
1089	выдвинутой искусством нового	1	1
1090	я и его	1	1
1091	в заданных ролевых	1	1
1092	совершается героически с	1	1
1093	от радостей жизни	1	1
1094	внутреннего личностного присутствия	1	1
1095	их фактического присутствия	1	1
1096	представляет собой речевую	1	1
1097	в частности наличие	1	1
1098	вытесненные из его	1	1
1099	слов избранных для	1	1
1100	самореализации поскольку внутренняя	1	1
1101	роковое знамение ясно	1	1
1102	остров борнгольм карамзина	1	1
1103	божественной тайны эта	1	1
1104	человека к действительности	2	1
1105	объектом чаемая фигура	1	1
1106	поистине героически самозабвенно	1	1
1107	нег европейских питомца	1	1
1108	бы не рассчитан	1	1
1109	как диалога согласия	1	1
1110	высказывания патетике и	1	1
1111	субъектом только перед	1	1
1112	драматизм с трагизмом	1	1
1113	внимания суть взаимодействия	1	1
1114	от уз объективности	1	1
1115	перечисляемых ценностей жизни	1	1
1116	отсюда столь существенная	1	1
1117	эстетическая реакция читателя	1	1
1118	я-для-себя от я-для-другого	1	1
1119	придании чему-либо индивидуальному	1	1
1120	сколько диалогически соотнесенных	1	1
1121	оболочек психологии характера	1	1
1122	принадлежит какому-нибудь речевому	1	1
1123	человеческой голове в	1	1
1124	анекдотические истории не	1	1
1125	гостью какой явилась	1	1
1126	могли бы служить	1	1
1127	того кому рассказывается	1	1
1128	направленной на произведение	1	1
1129	когда машинальность и	1	1
1130	насыщенный деталями кадр	1	1
1131	перед ним определенные	1	1
1132	как трагически повел	1	1
1133	романтической стадиям своего	1	1
1134	к субъекту и	1	1
1135	гордость героическая личность	1	1
1136	чрънигова отня злата	1	1
1137	питомца а затем	1	1
1138	высказывание есть притворное	1	1
1139	притче универсального опыта	1	1
1140	лирического события свершающегося	1	1
1141	личности субъективного миропорядка	1	1
1142	сюжет сводится к	1	1
1143	тривиальная в общеязыковом	1	1
1144	слово общенародной хвалы	1	1
1145	повтор в словах	1	1
1146	позерство мечтателя мирного	1	1
1147	форме всего литературного	1	1
1148	со стороны художественной	1	1
1149	границ и устремляясь	1	1
1150	дикого скифа и	1	1
1151	который ставит читателя	1	1
1152	в исконном значении	1	1
1153	эстетических субъектов автора	1	1
1154	круге повседневности элегическая	1	1
1155	героическая личность горда	1	1
1156	определяется креативная компетенция	1	1
1157	гласным а и	1	1
1158	систему голосов нормативная	1	1
1159	которой определенным образом	1	1
1160	явления музы приоткрывается	1	1
1161	оживающим когда машинальность	1	1
1162	текста тех или	1	1
1163	к герою-объекту но	1	1
1164	в себя и	1	1
1165	литературе являет летописная	1	1
1166	своея воля рекоша	1	1
1167	запечатление поэтическими средствами	1	1
1168	жизнесложения когда лаврецкий	1	1
1169	в исходном своем	1	1
1170	повседневности элегическая красота	1	1
1171	разделяющих и связывающих	1	1
1172	не становится ритмической	1	1
1173	предполагает как раз	1	1
1174	патетикой наконец романтики	1	1
1175	прибегающей к псевдохудожественной	1	1
1176	субъективного угла любуется	1	1
1177	слышит внутренний голос	1	1
1178	и ирония писал	1	1
1179	моем в драматическом	1	1
1180	жизнь кажется висит	2	1
1181	не мыслится как	1	1
1182	ее раскрываются больше	1	1
1183	общенародной хвалы или	1	1
1184	элегический модус художественности	1	1
1185	обнаруживает тот или	1	1
1186	последний получает вследствие	1	1
1187	общее всем знакомее	1	1
1188	людей заветная черта	1	1
1189	ударения на первом	1	1
1190	нашем случае в	1	1
1191	трагедии однако никакой	1	1
1192	основной аллитерирующей оппозицией	1	1
1193	как миропорядок но	1	1
1194	юмористический подколесин в	1	1
1195	случае совершенно не	1	1
1196	никто не решает	1	1
1197	в одно зрение	1	1
1198	верифицируемым знанием верификация	1	1
1199	относительной схематичностью своих	1	1
1200	субъектом речи последний	1	1
1201	жизненных ценностей ради	1	1
1202	уз объективности поскольку	1	1
1203	полюсами предмет созерцания	1	1
1204	природа или жизнь	1	1
1205	истинной ролевой границы	1	1
1206	согласия личности со	1	1
1207	жизни почести юность	1	1
1208	и стиха тон	1	1
1209	а проза может	1	1
1210	интересно всем потому	1	1
1211	подчеркивал м.м бахтин	1	1
1212	речевая инициатива авторства	1	1
1213	замутненного самолюбием смысла	1	1
1214	становится его эстетической	1	1
1215	стих обретает интонацию	1	1
1216	на сердце но	1	1
1217	миропорядка парадоксальное сочетание	1	1
1218	означала бы перевод	1	1
1219	с императивом поэтической	1	1
1220	ситуация ситуация диалогической	1	1
1221	жизненных позиций может	1	1
1222	эпохи сентиментализма принесло	1	1
1223	текста остается в	1	1
1224	тогда как поле	1	1
1225	бахтина внежизненно-активной позиции	1	1
1226	зрения как это	1	1
1227	личностного существования способа	1	1
1228	этом саморазрушении ничтожного	1	1
1229	когда мы строим	1	1
1230	исторически наиболее поздними	1	1
1231	смешивать с принадлежностью	1	1
1232	границы то каждая	1	1
1233	могут мыслиться раздельно	1	1
1234	два сверхсхемных ударения	1	1
1235	а трепетность объекта	1	1
1236	противоречием между внутренней	1	1
1237	тексте ахматовского стихотворения	1	1
1238	из характернейших трагических	1	1
1239	в различных речевых	1	1
1240	художественном произведении чище	1	1
1241	жизнь в которой	1	1
1242	время они существенно	1	1
1243	острым осознанием этой	1	1
1244	безымянным весь его	1	1
1245	не прискорбно такая	1	1
1246	другие компетенции суть	1	1
1247	надиндивидуальным трансцендентным восходит	1	1
1248	повествованию приходит диалог	1	1
1249	случаях обычно говорят	1	1
1250	писателя сюжетно-композиционный слой	1	1
1251	целостность не только	1	1
1252	два эпизода лирического	1	1
1253	диалоге двух лирических	1	1
1254	пушкинское брожу ли	1	1
1255	говорил о героизации	1	1
1256	ряда принципиально новых	1	1
1257	свято дорожит люлькой	1	1
1258	типа возникает новая	1	1
1259	искусства это всеобъемлющая	1	1
1260	то или иное	1	1
1261	предмет созерцания оказывается	1	1
1262	карамазова в мире	1	1
1263	внутренняя форма может	1	1
1264	самоопределениями других эти	1	1
1265	полюса эстетическая культура	1	1
1266	дешифрующими этот ассонанс	1	1
1267	свое самобытное я	1	1
1268	монологизированного слова в	1	1
1269	непростительно то с	1	1
1270	своей причастностью к	1	1
1271	внутреннего исполнения как	1	1
1272	и делает героя	1	1
1273	для возникновения искусства	1	1
1274	внешних предписаниях как	1	1
1275	внутренние уровни принадлежащие	1	1
1276	конструктивным преодолением субдоминантных	1	1
1277	все они для	1	1
1278	оказывается объектом внимания	1	1
1279	присутствие во внешней	1	1
1280	воспринимающему сознанию той	1	1
1281	выделены в ритмическом	1	1
1282	как я подобно	1	1
1283	рассказе чехова душечка	1	1
1284	глоссами как именовал	1	1
1285	принципиально иного типа	1	1
1286	исполнение ими служебного	1	1
1287	порядок фокусирующих восприятие	1	1
1288	ритмического ряда и	1	1
1289	состоит в придании	1	1
1290	столько голосов сколько	1	1
1291	целостности своего условного	1	1
1292	значимы прежде всего	1	1
1293	субъектной организации феноменов	1	1
1294	внутреннее единство духовного	1	1
1295	иным модусом художественности	1	1
1296	любование этим поведением	1	1
1297	концепты героя и	1	1
1298	есть как бы	1	1
1299	а о у	1	1
1300	отдаваться ему и	1	1
1301	внутренней свободе его	1	1
1302	читателю ракурс видения	1	1
1303	классического реализма внешний	1	1
1304	европейской традиции пришел	1	1
1305	художественных значимостей являются	1	1
1306	предстает субъектом личной	1	1
1307	таков что душевная	1	1
1308	персонажа организующая роль	1	1
1309	ценностное уплотнение воображаемого	1	1
1310	практически исчезает встречается	1	1
1311	все их поступки	1	1
1312	чтобы именно в	1	1
1313	в ходе чтения	1	1
1314	это хронотоп уединения	1	1
1315	текст анекдота выбор	1	1
1316	не раздваивается между	1	1
1317	несомненно связана с	1	1
1318	наиболее выделены в	1	1
1319	невымышленные анекдотические истории	1	1
1320	и жизни однако	1	1
1321	в ее внутренней	1	1
1322	карнавального отношения к	1	1
1323	чем собственно говоря	1	1
1324	специфически человеческий способ	1	1
1325	собой исторически продуктивный	1	1
1326	я в качестве	2	1
1327	это образная модель	1	1
1328	жизни как своей	1	1
1329	ничто не проходит	1	1
1330	оторванности от миропорядка	1	1
1331	тройственным единством а	1	1
1332	четвертого чем существенно	1	1
1333	бытийной компетенции персонажа	1	1
1334	умиротворение удовлетворенного ожидания	1	1
1335	дудочкой в эпизоде	1	1
1336	в кадры читательского	1	1
1337	ограничено лишь первой	1	1
1338	противостоянием не миропорядку	1	1
1339	как слухи или	1	1
1340	строки дж донна	1	1
1341	я в миропорядке	1	1
1342	ритмика интонирует всю	1	1
1343	повтор т усиленный	1	1
1344	в том-то и	1	1
1345	не является ни	1	1
1346	вещей но в	1	1
1347	лишено некоторого основания	1	1
1348	целое текста смыслосообразно	1	1
1349	тексте изначально и	1	1
1350	внутреннего я если	1	1
1351	эстетическая позиция автора	1	1
1352	в искусстве от	1	1
1353	и составляющий морализаторскую	1	1
1354	на первой стопе	1	1
1355	весь целиком упаду	1	1
1356	мировом универсуме в	1	1
1357	внешней сторонами я-в-мире	1	1
1358	с принадлежностью к	1	1
1359	неизбежно принадлежит к	1	1
1360	который значительнее свободы	1	1
1361	данту диктовала страницы	2	1
1362	в русской культуре	1	1
1363	простых текстовых показателей	1	1
1364	но иного рода	1	1
1365	лице становится самоопределением	1	1
1366	ядру художественного смысла	1	1
1367	как внутреннее единство	1	1
1368	случаях эстетическая целостность	1	1
1369	слушающих общим знанием	1	1
1370	преступлению переступанию границы	1	1
1371	поэт поэтов дант	1	1
1372	муза актуализирует широкие	1	1
1373	ж результат тот	1	1
1374	материала литературы как	1	1
1375	текста так и	1	1
1376	козацкого миропорядка парадоксальное	1	1
1377	свою свободную волю	1	1
1378	как об архитектонических	1	1
1379	художественные тексты способны	1	1
1380	чтобы резко активизироваться	1	1
1381	не обязательно сообщает	1	1
1382	семантического субстрата между	1	1
1383	явления музы строфа	1	1
1384	трагическое я есть	1	1
1385	свободы т.е возможности	1	1
1386	с помощью временной	1	1
1387	подколесин в финале	1	1
1388	прозы самого пришвина	1	1
1389	ценностной позиции а	1	1
1390	таким образом аллитерационная	1	1
1391	или иной мере	1	1
1392	ценой свободного отказа	1	1
1393	ложным ожиданием истинный	1	1
1394	дифференцированном и оцененном	1	1
1395	знает обретение себя	1	1
1396	вдруг заслоняется крупным	1	1
1397	в динамике становления	1	1
1398	имени тебе моем	1	1
1399	могла бы послужить	1	1
1400	меня эта контекстуальная	1	1
1401	бывает в большинстве	1	1
1402	о в конце	1	1
1403	восполняет ущербность своего	1	1
1404	вымышленная условная индивидуальность	1	1
1405	героев и их	1	1
1406	произведения фокализации и	1	1
1407	но раз-влекать их	1	1
1408	до которого анекдот	1	1
1409	которыми располагается я	1	1
1410	восстановление распавшейся целостности	1	1
1411	законным местом в	1	1
1412	и сам текст	1	1
1413	мотивов связывающий эдипа	1	1
1414	рассказчика не только	1	1
1415	становится самим собой	1	1
1416	как у градоначальников	1	1
1417	внутренне отстраняясь от	1	1
1418	того же персонажа	2	1
1419	об отсутствии в	1	1
1420	резко активизироваться в	1	1
1421	моделируемая притчей напротив	1	1
1422	рамках которого ролевая	1	1
1423	состояний внутренней жизни	1	1
1424	ситуацию взгляда муза	1	1
1425	совмещении внутренней данности	1	1
1426	общую с элегизмом	1	1
1427	драматическая душа свободна	1	1
1428	шире внешней данности	1	1
1429	фактически совпадает с	1	1
1430	ситуации между которыми	1	1
1431	перед другим и	1	1
1432	внимания внимательно взглянула	1	1
1433	внешних связей с	1	1
1434	эхом стиха по	1	1
1435	черт ивана карамазова	1	1
1436	рекоша но от	1	1
1437	аналогичному адресату компетентность	1	1
1438	повтором ч первоначально	1	1
1439	исключающего возможность свободы	1	1
1440	античности в этой	1	1
1441	каждая его встреча	1	1
1442	как гостья завладевает	1	1
1443	выше она названа	1	1
1444	уникально и одновременно	1	1
1445	и внутренних человека	1	1
1446	поля глоссализации интонационно-ритмически	1	1
1447	смену возобновленному повествованию	1	1
1448	легкой жизнерадостной поэзии	1	1
1449	защитника отчизны на	1	1
1450	целиком упаду на	1	1
1451	лирического героя прямая	1	1
1452	целое представляет собой	1	1
1453	меняется гостья оказывается	1	1
1454	относительность всего сверхличного	1	1
1455	внутреннее и внешнее	1	1
1456	элегизмом почву в	1	1
1457	и наделенного репродуктивной	1	1
1458	устанавливает задаваемый читателю	1	1
1459	внутренняя целостность не	1	1
1460	способа присутствия я	1	1
1461	героизации наделяется обликом	1	1
1462	всякий сдвиг текста	1	1
1463	к упорядоченности ограниченного	1	1
1464	головки что словно	1	1
1465	персонаж не отделен	1	1
1466	гегеля духовная ценность	1	1
1467	некий ролевой предел	1	1
1468	героя художественно не	1	1
1469	убеждения организующего учительный	1	1
1470	возникновения искусства слова	1	1
1471	по своей коммуникативной	1	1
1472	новый модус взаимоотношений	1	1
1473	персонаж какова например	1	1
1474	хвале хуле или	1	1
1475	при лапидарной простоте	1	1
1476	пиррихий на третьей	1	1
1477	объемлет всю внешнюю	1	1
1478	это бывает в	1	1
1479	индивидуальность скрыта под	1	1
1480	прочие его конструктивные	1	1
1481	оказывается пустым звуком	1	1
1482	простейшее явление поэтической	1	1
1483	модель миропорядка художественное	1	1
1484	к ролевому сверх-я	1	1
1485	заданности отсюда внутренняя	1	1
1486	киевскому поход одновременно	1	1
1487	точки зрения в	1	1
1488	личности как субъекта	1	1
1489	ситуаций или героев	1	1
1490	отказаться от перечисляемых	1	1
1491	ее ролевой претензией	1	1
1492	сентиментализма принесло новый	1	1
1493	герой идиллических по	1	1
1494	созерцания оказывается эстетическим	1	1
1495	модификации стопного ямба	1	1
1496	сопрягаемые в индивидуальную	1	1
1497	одна из стратегий	1	1
1498	сказания исторически восходит	1	1
1499	фонема т доминировала	1	1
1500	в е годы	1	1
1501	лично для себя	1	1
1502	данного стихотворения связывают	1	1
1503	а в организующем	1	1
1504	анаграмматической инверсией первых	1	1
1505	в тексте ахматовского	1	1
1506	организующем ее способе	1	1
1507	хлестакову ничтожнейшими в	1	1
1508	отношению к иного	1	1
1509	угла любуется не	1	1
1510	же существенная сторона	1	1
1511	анаграмматическое влияние преображающего	1	1
1512	отношение между ними	1	1
1513	сверх-я аллитерация с	1	1
1514	наплънився ратнаго духа	1	1
1515	кая рана дорога	1	1
1516	только целое текста	1	1
1517	делает в организации	1	1
1518	д ограничено лишь	1	1
1519	целостность феноменов человеческого	1	1
1520	революции в ее	1	1
1521	и третьей стопах	1	1
1522	сознания однако внутренняя	1	1
1523	звучит ритмическим эхом	1	1
1524	между этим малым	1	1
1525	строк печальных не	1	1
1526	не верифицируемым знанием	1	1
1527	как несомненно достоверному	1	1
1528	чужд идиллическому снятию	1	1
1529	ни к каким	1	1
1530	не случайно завершается	1	1
1531	в комедии вишневый	1	1
1532	ратнаго духа роковое	1	1
1533	личные в качестве	1	1
1534	личного странного любопытства	1	1
1535	чем существенно сглаживается	1	1
1536	является к поэтессе	1	1
1537	временной локализации лирического	1	1
1538	порядок в душе	3	1
1539	служением сверхличному ратному	1	1
1540	не у-влекать слушателей	1	1
1541	метапоэтического сверх-я аллитерация	1	1
1542	принципом упорядоченного движения	1	1
1543	а весь последующий	1	1
1544	не пассивной его	1	1
1545	отрекается от одних	1	1
1546	скамейки угол своего	1	1
1547	к которому впервые	1	1
1548	скобееве где плутовская	1	1
1549	тем самым по	1	1
1550	не будет адекватным	1	1
1551	и всеволод сами	1	1
1552	бытия каждым живущим	1	1
1553	стихотворение ахматовой наделено	1	1
1554	диалоге это сопряжение	1	1
1555	и больше пальцы	1	1
1556	ее мышления фигура	1	1
1557	или преступается не	1	1
1558	не предполагает внутренне	1	1
1559	трагизма в русской	1	1
1560	тогда как драматическое	1	1
1561	добчинским а самозванство	1	1
1562	покрывало несовместимое с	1	1
1563	субсистемы художественных значимостей	1	1
1564	читатель может и	1	1
1565	литературы как искусства	1	1
1566	жалостливая барышня с	1	1
1567	освоением именно такого	1	1
1568	и политического четко	1	1
1569	и его роли	1	1
1570	душечки постепенно углубляемая	1	1
1571	ситуации жизненного выбора	1	1
1572	к иного рода	1	1
1573	эпизоду но в	1	1
1574	мандельштама может быть	1	1
1575	фигура другого которая	1	1
1576	донна ставшие общеизвестными	1	1
1577	характеризует автобиографического героя	1	1
1578	становясь ее хозяйкой	1	1
1579	оказывается праздничная праздность	1	1
1580	родного дома и	1	1
1581	мирного нег европейских	1	1
1582	постулирует со стороны	1	1
1583	интертекстуальные связи разнообразных	1	1
1584	подвига самозванства или	1	1
1585	оно стремится к	1	1
1586	только к герою-объекту	1	1
1587	извлечения адресатом некоего	1	1
1588	всеволод сами поидоша	1	1
1589	составе персонажей появление	1	1
1590	сатирической виной самозванства	1	1
1591	мнения о себе	1	1
1592	полку игореве публицистически	1	1
1593	претерпевшего к тому	1	1
1594	иначе внеположна миропорядку	1	1
1595	на какие-то завинчивающиеся	1	1
1596	нашего высказывания и	1	1
1597	от нудительной серьезности	1	1
1598	момент нечто движущееся	1	1
1599	лицах не только	1	1
1600	наши имена в	1	1
1601	саввы грудцына черт	1	1
1602	текста наиболее очевидная	1	1
1603	другим и остальной	1	1
1604	внутренней жизни россыпь	1	1
1605	жизни в собственном	1	1
1606	первого эпизода ко	1	1
1607	внутреннего зрения крутой	1	1
1608	есть нулевое я	1	1
1609	волоске лирическая героиня	1	1
1610	было и не	1	1
1611	же значима имеющая	1	1
1612	как в другом	1	1
1613	отражению я либо	1	1
1614	в центр художественного	1	1
1615	прихода характерно однако	1	1
1616	в частности научные	1	1
1617	в сказании повествуемой	1	1
1618	благополучии а в	1	1
1619	субъекта самоопределения стать	1	1
1620	ситуации явления радикально	1	1
1621	мощно-крылатая мысль прерываемая	1	1
1622	встречи-разлуки ахматова самобытного	1	1
1623	самосознания от своего	1	1
1624	и состоит притворство	1	1
1625	так пылко я	1	1
1626	эпизода как правило	1	1
1627	ему и воздерживаться	1	1
1628	самоопределение лирического мы	1	1
1629	литературных произведений такого	1	1
1630	говорят о юморе	1	1
1631	ценностью и здесь	1	1
1632	скрыто под покровом	1	1
1633	обретают лишь в	1	1
1634	нарушение запрета есть	1	1
1635	в догадке осенившей	1	1
1636	модуса художественности а	1	1
1637	оказываясь тем самым	1	1
1638	напряжение речевых движений	1	1
1639	лирического персонажа фонетически	1	1
1640	мифологемы божественной вести	1	1
1641	собой лишь одну	1	1
1642	в кадры повествования	1	1
1643	чехова комический разрыв	1	1
1644	тем объектом эстетического	1	1
1645	фраза текста даже	1	1
1646	как раз оказывается	1	1
1647	никакой трагической интонации	1	1
1648	рыцарской ролью в	1	1
1649	красныя глебовны свычая	1	1
1650	собственной самобытности гоголевский	1	1
1651	а всеобщему бытию	1	1
1652	сцеплены воедино ритмические	1	1
1653	характеристика художественного целого	1	1
1654	роль жена тараса	1	1
1655	персонажа чья роль	1	1
1656	третьей стопе в	1	1
1657	целостность тела вещи	1	1
1658	к содержанию притчи	1	1
1659	на второй и	1	1
1660	ср державинское но	1	1
1661	от всего самостного	1	1
1662	распределена ровно из	1	1
1663	города салтыкова-щедрина такого	1	1
1664	наличие так называемого	1	1
1665	доминирующего повтора следует	1	1
1666	строкой полноударного стопного	1	1
1667	поход одновременно подвергается	1	1
1668	напротив медитативный образ	1	1
1669	обычно это равновесие	1	1
1670	же время узкое	1	1
1671	за пределами сверхличной	1	1
1672	и обычая все	1	1
1673	описанный бахтиным идиллический	1	1
1674	того что ничто	1	1
1675	кругозоры героя внутренний	1	1
1676	характеристика душечки постепенно	1	1
1677	ритмическом отношении стихи	1	1
1678	придется отказаться и	1	1
1679	реплики общения между	1	1
1680	доступной человеческому восприятию	1	1
1681	не смятенность субъекта	1	1
1682	самая тривиальная в	1	1
1683	модус взаимоотношений человека	1	1
1684	встречи с музой	1	1
1685	таким же образом	1	1
1686	самореализации стать самим	1	1
1687	произведения обнаруживается еще	1	1
1688	или воодушевляющим и	1	1
1689	активность адресата при	1	1
1690	будучи принципом упорядоченного	1	1
1691	стечение обстоятельств столкновение	1	1
1692	такого несовпадения личности	1	1
1693	прежде всего подтвержденные	1	1
1694	строках строф ритмически	1	1
1695	количество ударных слогов	1	1
1696	проговариваясь о том	1	1
1697	праведность катерины в	1	1
1698	отсутствует сверхсхемное ударение	1	1
1699	зрения читателя находится	1	1
1700	художественную целостность так	1	1
1701	волоске ценностей жизни	1	1
1702	прерываемая просто крылатой	1	1
1703	объект эстетического отношения	1	1
1704	универсального опыта к	1	1
1705	анаграмматически средствами поэтической	1	1
1706	венчает тройной повтор	1	1
1707	люди такие и	1	1
1708	отличие иронии от	1	1
1709	с появлением гостьи	1	1
1710	то с художественной	1	1
1711	им лирического персонажа	1	1
1712	и неспецифичны собственно	1	1
1713	и распределена ровно	1	1
1714	ходе последовательного наращивания	1	1
1715	тем самым принадлежащей	1	1
1716	и в пространстве	1	1
1717	себе самом ср	1	1
1718	же персонажа чья	1	1
1719	для драматизма приобретает	1	1
1720	общепонятного символа легкой	1	1
1721	рассказ о счастье	1	1
1722	тогда как гостья	1	1
1723	разграничение к которому	1	1
1724	и многих других	1	1
1725	исполнения как упорядоченная	1	1
1726	комическая апофегма то	1	1
1727	бог сойти с	1	1
1728	маркированном положении например	1	1
1729	миру ирония есть	1	1
1730	композиционная форма лирических	1	1
1731	имитирующей сцену распятия	1	1
1732	практике долгое время	1	1
1733	выслушивание одного и	1	1
1734	же явления музы	1	1
1735	отрешиться от нудительной	1	1
1736	значимы при этом	1	1
1737	же добронравный автор	1	1
1738	стилистике здесь также	1	1
1739	перевод с натурального	1	1
1740	адекватным данному дискурсу	1	1
1741	на нее как	1	1
1742	в дискурсе речевой	1	1
1743	художественном мире одиночество	1	1
1744	по произволу могла	1	1
1745	позиции свойственной подлинному	1	1
1746	в сущности хоровое	1	1
1747	хронотопов в стихотворении	1	1
1748	значимую для бунина	1	1
1749	лирическая героиня отрекается	1	1
1750	поэтому никаких трагических	1	1
1751	становится авторской темой	1	1
1752	европейских питомца а	1	1
1753	суда над субъективной	1	1
1754	аллитерация т закономерно	1	1
1755	с субъектом речи	1	1
1756	майором ковалевым носа	1	1
1757	и постепенное освоение	1	1
1758	конечном счете к	1	1
1759	совершает гибельный выбор	1	1
1760	манифестирован в тексте	1	1
1761	не дорожит своей	1	1
1762	деритуализовано инициативно личностно	1	1
1763	мышления фигура другого	1	1
1764	игрового переиначивающего отношения	1	1
1765	смешивать с гносеологическими	1	1
1766	всегда осложнена наличием	1	1
1767	невоспроизводимостью состояний внутренней	1	1
1768	смятение лирической героини	1	1
1769	пастернака доверенной его	1	1
1770	от себя еще	1	1
1771	сверхличного значения и	1	1
1772	ударений к очевидно	1	1
1773	художественной литературы анекдот	1	1
1774	и здесь остается	1	1
1775	открыли возможность чисто	1	1
1776	может выступать и	1	1
1777	характеризуется значительно большей	1	1
1778	подход к изучению	1	1
1779	путем патетического утверждения	1	1
1780	сока или вкуса	1	1
1781	здесь отнюдь не	1	1
1782	принадлежностью к драматургии	1	1
1783	не приносит хотя	1	1
1784	целостности ценой свободного	1	1
1785	компетентность восприятия со	1	1
1786	уровни принадлежащие тектоническому	1	1
1787	т.п крайними пределами	1	1
1788	всеобъемлющая характеристика художественного	1	1
1789	что в отличие	1	1
1790	шут плут чудак	1	1
1791	но важнейшим наиболее	1	1
1792	поскольку внутренняя заданность	1	1
1793	персонажей в эпизоде	1	1
1794	и для автора	1	1
1795	но от божья	1	1
1796	в организации художественного	1	1
1797	стать самим собой	1	1
1798	не случайна если	1	1
1799	не только мы	1	1
1800	хотя муза и	1	1
1801	личности к субъективной	1	1
1802	личностного самоопределения оказывается	1	1
1803	с дудочкой и	1	1
1804	в мире трагической	1	1
1805	могут нести в	1	1
1806	и заключается специфика	1	1
1807	хотят скрыть обличают	1	1
1808	то есть принадлежат	1	1
1809	вполне факультативна замечательный	1	1
1810	внешнем мире и	1	1
1811	морального и политического	1	1
1812	жанр сказания исторически	1	1
1813	и ритмических характеристик	1	1
1814	трагедии софокла совершает	1	1
1815	зрения никакое забвение	1	1
1816	нового эпизода как	1	1
1817	живую индивидуальность за	1	1
1818	отношения являются неслиянными	1	1
1819	значимости простейшее явление	1	1
1820	взгляда муза внимательно	1	1
1821	утрата самости постигающая	1	1
1822	неизбыточность явлений между	1	1
1823	друг от друга	1	1
1824	в частности прозаизмы	1	1
1825	вместо ожидаемого поэтического	1	1
1826	это сопряжение индивидуального	1	1
1827	как более или	1	1
1828	жизни в качестве	1	1
1829	без маски утрата	1	1
1830	отношений и отпочкованию	1	1
1831	текста в тарасе	1	1
1832	художественная реальность героя	1	1
1833	в другом стихотворении	1	1
1834	этих случаях оказывается	1	1
