N	2gram	Tiupa_Anal	Literetu
1262	сущего вечного	1	1
1263	смерть в	1	1
1264	себя к	2	1
1265	лица в	1	1
1266	или ином	4	1
1267	его что	1	1
1268	элементы не	1	1
1269	что наиболее	1	1
1270	воплощаясь в	1	1
1271	себя >	1	1
1272	прочим и	1	1
1273	привносит от	1	1
1274	на точку	1	1
1275	целым рядом	1	1
1276	художников не	1	1
1277	отсюда вытекает	1	1
1278	такой объект	2	1
1279	ждет только	1	1
1280	не его	2	1
1281	и стал	2	1
1282	касается искусства	1	1
1283	быть отождествлен	2	1
1284	сколько о	1	1
1285	уступает ему	1	1
1286	присутствия внутреннего	1	1
1287	истинном значении	1	1
1288	предмету требуется	1	1
1289	говорит лишь	1	1
1290	ее понимании	1	1
1291	тайна личности	1	1
1292	художественного восприятия	9	1
1293	у которых	1	1
1294	говорится о	1	1
1295	нам не	2	1
1296	собою не	1	1
1297	рассказ о	3	1
1298	быть представлена	1	1
1299	ситуации в	1	1
1300	для автора	1	1
1301	при наличии	3	1
1302	на человека	1	1
1303	на этой	2	1
1304	новое эстетическое	1	1
1305	жизнь для	1	1
1306	при условии	1	1
1307	значение только	1	1
1308	было в	1	1
1309	соотнесенности с	1	1
1310	наличии которой	1	1
1311	том уникальном	1	1
1312	и взаимодействия	1	1
1313	другого он	1	1
1314	не изнутри	1	1
1315	и ритмически	2	1
1316	его жизни	1	1
1317	которой он	1	1
1318	личность а	1	1
1319	дезонтологизации искусства	1	1
1320	бахтин не	1	1
1321	требуется чтобы	1	1
1322	время учитывает	1	1
1323	за мною	2	1
1324	значимости в	1	1
1325	раз не	2	1
1326	в воображении	1	1
1327	имеет в	1	1
1328	и позволяют	1	1
1329	знаковый материал	1	1
1330	исторически обоснованной	1	1
1331	оказывается и	1	1
1332	другую личность	1	1
1333	доминантной роли	1	1
1334	аналогична в	1	1
1335	адресата и	2	1
1336	на ее	1	1
1337	собственного текста	1	1
1338	переставая быть	1	1
1339	уже было	1	1
1340	точно и	1	1
1341	подлинным искусством	1	1
1342	узнаем о	1	1
1343	и событие	1	1
1344	нашем случае	3	1
1345	не мне	2	1
1346	тейяра де	1	1
1347	таком взгляде	1	1
1348	явлений культуры	1	1
1349	следует отнести	1	1
1350	он всегда	1	1
1351	игру и	1	1
1352	что люди	1	1
1353	встречи с	3	1
1354	может служить	3	1
1355	условии его	1	1
1356	ментальность мы	1	1
1357	и внешнее	1	1
1358	втором случае	1	1
1359	в различных	1	1
1360	другие и	1	1
1361	адекватный способ	2	1
1362	чужой ему	1	1
1363	это во-первых	1	1
1364	что предполагает	1	1
1365	внимания к	1	1
1366	принадлежит не	1	1
1367	необходимое для	1	1
1368	и те	2	1
1369	для хроникера	1	1
1370	причине что	1	1
1371	не что	5	1
1372	воспринимающего субъекта	1	1
1373	от своей	1	1
1374	от меня	1	1
1375	оказывает существеннейшее	1	1
1376	и далее	1	1
1377	от лица	1	1
1378	слов такой	1	1
1379	хотел сказать	1	1
1380	и ответственности	2	1
1381	своей жизнью	1	1
1382	а другой	1	1
1383	не оставляющий	1	1
1384	и остается	1	1
1385	художественном творчестве	1	1
1386	дело и	1	1
1387	он заранее	1	1
1388	его за	1	1
1389	представляется что	1	1
1390	собственному признанию	1	1
1391	границы с	1	1
1392	переход от	1	1
1393	вернуться к	1	1
1394	напротив к	1	1
1395	однако эти	1	1
1396	а перед	1	1
1397	по которой	1	1
1398	жизненное пространство	1	1
1399	словно бы	1	1
1400	с субъектом	2	1
1401	изучаемого явления	1	1
1402	в мировом	2	1
1403	блудный сын	1	1
1404	места для	1	1
1405	такая же	1	1
1406	строчки ложатся	1	1
1407	языка как	1	1
1408	автора или	2	1
1409	на него	3	1
1410	произнесенное или	1	1
1411	же слова	1	1
1412	сколь и	1	1
1413	входят в	1	1
1414	в зависимости	1	1
1415	мир объектов	1	1
1416	физическому воплощению	1	1
1417	стратегиями дискурса	1	1
1418	приобщения к	1	1
1419	на того	1	1
1420	онегина и	1	1
1421	становится слово	1	1
1422	как писатель	1	1
1423	текстов русской	1	1
1424	за руки	2	1
1425	объект эстетического	2	1
1426	и парадигматикой	1	1
1427	говорит сам	1	1
1428	события социокультурного	1	1
1429	отказываясь от	1	1
1430	от них	1	1
1431	ряда что	1	1
1432	тут же	2	1
1433	произведения или	1	1
1434	что даже	2	1
1435	даже у	1	1
1436	в отдельных	1	1
1437	говорят героя	1	1
1438	на котором	3	1
1439	качественно новое	1	1
1440	работу совершает	1	1
1441	как художественной	1	1
1442	в системе	1	1
1443	предстает в	2	1
1444	вынуждены констатировать	1	1
1445	ни даже	1	1
1446	я чувствую	1	1
1447	начало и	1	1
1448	прислушаемся к	1	1
1449	того о	1	1
1450	и чужих	1	1
1451	сердца в	1	1
1452	создает эффект	1	1
1453	представить себе	1	1
1454	мысли так	1	1
1455	субъекта художественной	1	1
1456	все мы	1	1
1457	как справедливо	3	1
1458	пусть и	1	1
1459	более высокого	1	1
1460	могли быть	1	1
1461	которой я	1	1
1462	своей эстетической	2	1
1463	есть выражение	1	1
1464	ее и	1	1
1465	его другому	1	1
1466	или бессознательно	1	1
1467	той мере	2	1
1468	влияние на	1	1
1469	максим максимыч	10	1
1470	то оно	1	1
1471	к их	1	1
1472	как другие	1	1
1473	из модусов	1	1
1474	личности а	2	1
1475	этому пути	1	1
1476	моего я	1	1
1477	на смежные	1	1
1478	нельзя сказать	1	1
1479	в восприятии	2	1
1480	третьего слушателя	1	1
1481	как для	1	1
1482	об одном	1	1
1483	но отнюдь	2	1
1484	собой в	2	1
1485	себя его	1	1
1486	эту минуту	1	1
1487	есть у	1	1
1488	в состоянии	1	1
1489	текстом и	2	1
1490	жизни человека	1	1
1491	от чужого	1	1
1492	обнаруживается в	1	1
1493	и внешнего	2	1
1494	а далее	2	1
1495	стороны или	1	1
1496	в соотносительности	1	1
1497	проявляется в	4	1
1498	в образе	1	1
1499	расходится с	1	1
1500	чем научить	1	1
1501	смирнов убедительно	1	1
1502	духовно уже	1	1
1503	например каждый	1	1
1504	этом втором	1	1
1505	я во	3	1
1506	присутствия личности	1	1
1507	электрификацию чем	1	1
1508	данность его	1	1
1509	в тот	1	1
1510	самотрансценденции как	1	1
1511	видится не	1	1
1512	особенность эстетического	1	1
1513	белоснежную тетрадь	1	1
1514	текст не	1	1
1515	иной эстетической	2	1
1516	иного рода	4	1
1517	уже говорилось	5	1
1518	иной культурной	1	1
1519	богу не	1	1
1520	только три	1	1
1521	поэзии не	1	1
1522	постструктурализм как	1	1
1523	сего времени	1	1
1524	некоторая ментальность	1	1
1525	или не	2	1
1526	в которой	3	1
1527	не о	3	1
1528	борьбы с	3	1
1529	и отношения	1	1
1530	пути и	1	1
1531	есть рассказ	1	1
1532	как по	1	1
1533	однороден с	1	1
1534	с двумя	2	1
1535	прежде чем	2	1
1536	в произведении	7	1
1537	составляет прямую	1	1
1538	такая позиция	1	1
1539	всегда наличествует	1	1
1540	когда как	1	1
1541	будто бы	4	1
1542	произведение как	1	1
1543	речи последнего	1	1
1544	события отсюда	1	1
1545	как единосущную	1	1
1546	все того	2	1
1547	место лишь	3	1
1548	о смерти	1	1
1549	чеховского рассказа	1	1
1550	свою другость	1	1
1551	в последних	1	1
1552	по мере	1	1
1553	рецептивного сознания	1	1
1554	этом последнем	1	1
1555	между ними	1	1
1556	не привносит	1	1
1557	я всегда	3	1
1558	не требуется	1	1
1559	может приобретать	1	1
1560	с художественной	1	1
1561	речевого общения	1	1
1562	жизни других	1	1
1563	для адекватного	2	1
1564	между прочим	1	1
1565	сознания является	1	1
1566	из коммуникативного	1	1
1567	место и	1	1
1568	существеннейшее влияние	1	1
1569	из четырех	2	1
1570	именно такова	1	1
1571	показательный пример	1	1
1572	того и	5	1
1573	и оказывается	1	1
1574	отдельные слова	1	1
1575	и жизнь	1	1
1576	раздвоение образа	1	1
1577	текста но	4	1
1578	а отнюдь	1	1
1579	ср лермонтовское	1	1
1580	о счастье	1	1
1581	вполне закономерно	2	1
1582	в двух	4	1
1583	ивана петровича	1	1
1584	о невозможности	1	1
1585	переживания в	1	1
1586	на свободу	1	1
1587	ему во	1	1
1588	к осуществлению	1	1
1589	к мысли	1	1
1590	и всякого	1	1
1591	глубочайшее общение	1	1
1592	см ниже	3	1
1593	полагает что	1	1
1594	в эту	3	1
1595	на себе	3	1
1596	то именно	1	1
1597	быть подвергнут	1	1
1598	социокультурного взаимодействия	1	1
1599	выше его	1	1
1600	сих пор	1	1
1601	к эффекту	1	1
1602	текст и	2	1
1603	художественности и	1	1
1604	вопроса о	4	1
1605	на взгляд	1	1
1606	пребывания в	1	1
1607	произведение является	1	1
1608	в заключительном	1	1
1609	поскольку произведение	1	1
1610	только ему	1	1
1611	личности есть	1	1
1612	и оказывает	1	1
1613	как того	1	1
1614	не имея	2	1
1615	однако так	1	1
1616	собственную личность	1	1
1617	это вполне	1	1
1618	слово есть	1	1
1619	диалектическом противоречии	1	1
1620	и быть	1	1
1621	откровения на	1	1
1622	диалоге с	1	1
1623	составных частей	1	1
1624	в устах	2	1
1625	я другого	1	1
1626	капитанской дочке	1	1
1627	поле текста	1	1
1628	личность в	4	1
1629	не одного	1	1
1630	> как	1	1
1631	творца и	1	1
1632	мы уже	2	1
1633	а мы	1	1
1634	лишь от	1	1
1635	схождения сознаний	1	1
1636	реальность а	1	1
1637	сама природа	1	1
1638	этом аспекте	1	1
1639	все остальные	1	1
1640	момента когда	1	1
1641	фигуры в	1	1
1642	переросла в	1	1
1643	текста а	6	1
1644	природе своей	3	1
1645	личности и	3	1
1646	своей субъективности	1	1
1647	обладающий собственной	1	1
1648	человека как	1	1
1649	который хотел	1	1
1650	духовного не	1	1
1651	в рассказе	2	1
1652	человека который	1	1
1653	художественное целое	2	1
1654	в ответ	2	1
1655	решительно и	1	1
1656	рамках определенной	1	1
1657	объект как	1	1
1658	экзистенциального присутствия	1	1
1659	внешние границы	1	1
1660	оно и	1	1
1661	> так	1	1
1662	культурной общности	2	1
1663	бы но	1	1
1664	петровича белкина	1	1
1665	практики письма	1	1
1666	легко можно	2	1
1667	теории высказывания	1	1
1668	сущности говоря	1	1
1669	дискурса не	1	1
1670	поставить на	1	1
1671	ком или	1	1
1672	о прозе	1	1
1673	соединении с	1	1
1674	определенным образом	2	1
1675	других людей	2	1
1676	в приведенном	1	1
1677	элементы в	1	1
1678	в начальных	2	1
1679	себя на	1	1
1680	другость но	1	1
1681	какое-то утверждение	1	1
1682	даже не	2	1
1683	бы уже	1	1
1684	также не	1	1
1685	от иных	1	1
1686	решение вопроса	1	1
1687	отстраняется от	1	1
1688	которой состоит	1	1
1689	как один	1	1
1690	о мире	1	1
1691	самому в	1	1
1692	изменяющуюся ментальность	1	1
1693	м.м бахтин	1	1
1694	тексте стихотворения	1	1
1695	для жизни	1	1
1696	она была	1	1
1697	взаимодействие автора	1	1
1698	концепт я-в-мире	1	1
1699	сотворческого сопереживания	3	1
1700	целостности доступной	1	1
1701	не само	1	1
1702	сведена к	1	1
1703	ударных и	1	1
1704	а текст	1	1
1705	позволяют их	1	1
1706	само бытие	1	1
1707	сердце мое	1	1
1708	бы именовать	1	1
1709	одного сознания	2	1
1710	своей полноте	1	1
1711	только с	2	1
1712	научная парадигма	1	1
1713	или о	1	1
1714	и воля	1	1
1715	и рецептивная	2	1
1716	и адресату	1	1
1717	это делает	1	1
1718	о его	5	1
1719	сознания над	1	1
1720	к дезонтологизации	2	1
1721	тамани и	2	1
1722	своему другому	1	1
1723	но ее	1	1
1724	видения жизни	1	1
1725	на отдельные	1	1
1726	лучше сказать	1	1
1727	это ни	1	1
1728	вне этого	1	1
1729	превыше всего	1	1
1730	которая на	1	1
1731	и была	1	1
1732	образ мира	1	1
1733	был я	1	1
1734	в белоснежную	1	1
1735	сам является	1	1
1736	внутренний мир	1	1
1737	и объясняются	1	1
1738	процесса и	1	1
1739	автору как	1	1
1740	время он	1	1
1741	другого как	2	1
1742	максимыч в	1	1
1743	на место	3	1
1744	в данный	2	1
1745	собой некую	1	1
1746	о тебе	1	1
1747	самоактуализация личности	1	1
1748	трех говорящего	1	1
1749	центр художественного	1	1
1750	в точке	1	1
1751	качестве своего	2	1
1752	независимо от	2	1
1753	обращена к	1	1
1754	всех этих	2	1
1755	собственного задания	1	1
1756	меньшей степени	1	1
1757	объекта не	1	1
1758	что этот	1	1
1759	в какой-то	1	1
1760	в один	4	1
1761	пуант новеллы	1	1
1762	и особенно	4	1
1763	не случайным	2	1
1764	фактами а	1	1
1765	одного и	2	1
1766	еще одно	1	1
1767	со всяким	1	1
1768	в пространстве	1	1
1769	угадывается в	1	1
1770	соответствующую ей	1	1
1771	лишь по	1	1
1772	которая и	1	1
1773	аспект художественной	1	1
1774	той виртуальной	1	1
1775	и подобно	1	1
1776	надо полагать	1	1
1777	не мешает	1	1
1778	первую очередь	1	1
1779	де шарден	2	1
1780	наличествует и	1	1
1781	в последующих	1	1
1782	до сих	1	1
1783	требуют их	1	1
1784	он уже	1	1
1785	этом ряду	3	1
1786	и здесь	1	1
1787	не позволяет	2	1
1788	приближается к	1	1
1789	к физическому	1	1
1790	во множестве	1	1
1791	поэтапно изменяющуюся	1	1
1792	без такого	1	1
1793	для русской	1	1
1794	ни парадоксально	1	1
1795	его уже	1	1
1796	слушателя который	1	1
1797	внутреннего и	2	1
1798	читать пушкина	2	1
1799	в событии	1	1
1800	есть точка	1	1
1801	просто продиктованные	1	1
1802	текст в	3	1
1803	его из	1	1
1804	> без	1	1
1805	когда созреет	1	1
1806	научить всех	1	1
1807	его с	1	1
1808	в литературной	1	1
1809	де шардена	1	1
1810	другого следует	1	1
1811	р барту	1	1
1812	это размежевание	1	1
1813	воплощению духовно	1	1
1814	личного существования	1	1
1815	говорит и	2	1
1816	складываются в	1	1
1817	герой нашего	1	1
1818	представляют собой	4	1
1819	что это	1	1
1820	содержит в	3	1
1821	событии художественного	1	1
1822	текста является	1	1
1823	о печорине	1	1
1824	коллективного бессознательного	1	1
1825	ни единого	1	1
1826	и ждет	1	1
1827	свою судьбу	1	1
1828	своей сущности	1	1
1829	глубине души	1	1
1830	эту жизнь	2	1
1831	целого ряда	1	1
1832	с хаосом	1	1
1833	предполагает не	2	1
1834	его на	1	1
1835	этот не	1	1
1836	порой весьма	1	1
1837	поэтому в	1	1
1838	разного рода	3	1
1839	все те	1	1
1840	сама жизнь	1	1
1841	обратном порядке	1	1
1842	вулича и	10	1
1843	из классических	1	1
1844	вневременного творчества	1	1
1845	не ставит	1	1
1846	фазу испытания	2	1
1847	его собственный	1	1
1848	внешнего обнаружения	1	1
1849	не могут	3	1
1850	ниже в	1	1
1851	действительно произнесенное	1	1
1852	отсылает к	2	1
1853	социального взаимодействия	1	1
1854	того требуют	1	1
1855	творчества и	2	1
1856	плодом сверхиндивидуального	1	1
1857	искусства к	1	1
1858	синтаксических конструкций	1	1
1859	не ведает	1	1
1860	я так	1	1
1861	субъекта к	1	1
1862	оказывается в	2	1
1863	собой и	1	1
1864	в обратном	1	1
1865	смысла и	3	1
1866	обряда инициации	1	1
1867	ни одно	2	1
1868	у читателя	2	1
1869	пространство и	1	1
1870	испытания смертью	2	1
1871	вот и	1	1
1872	россыпь ярких	1	1
1873	сознания однако	1	1
1874	одно слово	1	1
1875	дороги не	1	1
1876	необходимой для	1	1
1877	будто до	1	1
1878	счастье существования	1	1
1879	времени не	2	1
1880	в процессе	2	1
1881	с целым	1	1
1882	сознаний как	1	1
1883	и соответственно	5	1
1884	причастности внутренней	1	1
1885	от художественного	1	1
1886	представляется автору	1	1
1887	сверхиндивидуального и	1	1
1888	есть нечто	1	1
1889	наша цель	1	1
1890	характерный атрибут	1	1
1891	как личность	2	1
1892	подхода к	3	1
1893	автор литературного	1	1
1894	мы вынуждены	2	1
1895	ложатся в	1	1
1896	и сосредоточенности	1	1
1897	говорящего автора	1	1
1898	онтологического статуса	1	1
1899	никто не	3	1
1900	что иное	6	1
1901	личностного бытия	1	1
1902	виртуальной границей	1	1
1903	говоря и	3	1
1904	в которых	1	1
1905	на внутреннюю	1	1
1906	установкой на	3	1
1907	своего предмета	3	1
1908	ему и	1	1
1909	о котором	1	1
1910	том как	1	1
1911	зависимости от	1	1
1912	которая сама	1	1
1913	в известном	2	1
1914	научному описанию	1	1
1915	фарино в	1	1
1916	искусства но	1	1
1917	к другому	1	1
1918	языка на	1	1
1919	высказывание в	1	1
1920	и адресат	2	1
1921	всеохватывающей своей	1	1
1922	слова о	2	1
1923	продиктованные строчки	1	1
1924	что позволяет	1	1
1925	выступает как	1	1
1926	фразы и	1	1
1927	жизни прежде	2	1
1928	ничему не	1	1
1929	такое отношение	2	1
1930	жизни так	1	1
1931	объективную данность	1	1
1932	творческой воли	1	1
1933	другой для	1	1
1934	только одно	2	1
1935	что искусство	1	1
1936	тому кто	1	1
1937	личностного существования	1	1
1938	появляется и	1	1
1939	одним и	1	1
1940	дискурс в	2	1
1941	чем дело	1	1
1942	в диалоге	2	1
1943	смерти то	1	1
1944	и мне	2	1
1945	их душевные	1	1
1946	повседневного существования	1	1
1947	где по	1	1
1948	же я	1	1
1949	слова текст	1	1
1950	особую значимость	2	1
1951	отличается от	3	1
1952	языка и	2	1
1953	что мы	3	1
1954	незаместимое место	1	1
1955	адекватное восприятие	1	1
1956	значимость приобретает	1	1
1957	я других	1	1
1958	жизненной позицией	1	1
1959	пушкина как	2	1
1960	в коммуникативное	1	1
1961	духовного я	1	1
1962	совпадает с	6	1
1963	высказывания и	3	1
1964	совершает не	1	1
1965	бахтиным в	1	1
1966	можно лишь	1	1
1967	цикла к	1	1
1968	этих уровней	1	1
1969	не должно	1	1
1970	и трагическое	1	1
1971	со светом	1	1
1972	литературный текст	1	1
1973	во-первых частные	1	1
1974	сознаний их	1	1
1975	поскольку с	1	1
1976	казака с	1	1
1977	самого автора	1	1
1978	перемещается в	1	1
1979	не разложимое	1	1
1980	их умственные	1	1
1981	своей нобелевской	1	1
1982	и вся	1	1
1983	природе того	1	1
1984	культурного феномена	1	1
1985	которого не	1	1
1986	повторения и	1	1
1987	ощущается как	1	1
1988	и наиболее	1	1
1989	как реальности	1	1
1990	сторона бытия	1	1
1991	бы показаться	1	1
1992	с автором	1	1
1993	которое подобно	1	1
1994	он по	2	1
1995	в мир	1	1
1996	дискурса чем	1	1
1997	она по	1	1
1998	времени и	7	1
1999	первом слоге	1	1
2000	эстетическим адресатом	1	1
2001	актуализации в	1	1
2002	не ощущается	2	1
2003	заранее создавал	1	1
2004	чем обратиться	1	1
2005	по отдельности	2	1
2006	чем говорят	1	1
2007	в каком	1	1
2008	было и	1	1
2009	воле автора	1	1
2010	искусства слова	1	1
2011	я является	1	1
2012	как будет	1	1
2013	есть такое	1	1
2014	образом не	3	1
2015	есть глубочайшее	1	1
2016	субъекта высказывания	2	1
2017	и там	1	1
2018	и красный	1	1
2019	только момента	1	1
2020	ибо на	1	1
2021	с текстом	3	1
2022	эстетическое решение	1	1
2023	на две	1	1
2024	событий в	1	1
2025	функционирует как	1	1
2026	во внешней	1	1
2027	в объекте	1	1
2028	общий знаменатель	1	1
2029	и во	3	1
2030	ответа на	1	1
2031	видит не	1	1
2032	принадлежит к	1	1
2033	справедливо утверждал	1	1
2034	же мере	2	1
2035	за пределами	3	1
2036	поведения после	1	1
2037	мыслилась как	1	1
2038	художественном восприятии	1	1
2039	личности к	2	1
2040	для всего	1	1
2041	в каждый	1	1
2042	рождается в	1	1
2043	я которое	1	1
2044	разве я	1	1
2045	а баумгартена	1	1
2046	на этот	2	1
2047	по всеохватывающей	1	1
2048	таково что	1	1
2049	обращение к	1	1
2050	здесь и	1	1
2051	от воспринимающего	1	1
2052	я вам	1	1
2053	носит в	1	1
2054	начала но	1	1
2055	не свидетельствует	1	1
2056	произведение оно	1	1
2057	в деятельности	1	1
2058	решается в	1	1
2059	мира не	2	1
2060	объекте в	2	1
2061	феноменов жизни	1	1
2062	который и	1	1
2063	исключительно в	1	1
2064	другого и	1	1
2065	высшего порядка	1	1
2066	внешнее и	1	1
2067	обратиться к	4	1
2068	моменты произведения	1	1
2069	он написан	2	1
2070	максиму максимычу	5	1
2071	людей не	1	1
2072	заметно более	1	1
2073	он нуждается	1	1
2074	смежные темы	1	1
2075	актов автора	1	1
2076	умственные способности	1	1
2077	находится над	1	1
2078	именно к	1	1
2079	они возникают	1	1
2080	намного превышает	1	1
2081	продукт социального	1	1
2082	персонажи в	2	1
2083	ведь ты	2	1
2084	смерть и	2	1
2085	его автора	1	1
2086	определенной культурной	1	1
2087	созреет воспринимающее	1	1
2088	равно и	1	1
2089	когда речь	1	1
2090	реальность с	1	1
2091	жизни столь	1	1
2092	выходит за	1	1
2093	существующим в	2	1
2094	рода и	2	1
2095	основе своей	2	1
2096	они оба	1	1
2097	хоть и	1	1
2098	раз качественно	1	1
2099	легче провести	1	1
2100	искусства такое	1	1
2101	художественного высказывания	3	1
2102	усиливает этот	1	1
2103	который всегда	1	1
2104	частей целого	1	1
2105	присутствия я	1	1
2106	однако как	2	1
2107	паразитируя на	1	1
2108	свое незаместимое	1	1
2109	возникает в	1	1
2110	аналогичным образом	3	1
2111	из текста	1	1
2112	материала и	1	1
2113	на что	1	1
2114	от которого	4	1
2115	и науке	1	1
2116	которых он	1	1
2117	или с	1	1
2118	внешнем мире	2	1
2119	ссср электрификацию	1	1
2120	ни на	1	1
2121	и восприятия	2	1
2122	в.м маркович	2	1
2123	и сердцем	1	1
2124	учитывает третьего	1	1
2125	может показаться	1	1
2126	все это	2	1
2127	то самое	1	1
2128	тейяр де	2	1
2129	пишет под	1	1
2130	в первую	1	1
2131	творчество есть	1	1
2132	другого но	2	1
2133	силу и	1	1
2134	а все	1	1
2135	это именно	2	1
2136	открытием другого	1	1
2137	слова а	1	1
2138	в заключительной	1	1
2139	к месту	2	1
2140	дискурса она	1	1
2141	слова не	1	1
2142	жизни людей	1	1
2143	страсть к	1	1
2144	когда же	1	1
2145	к эстетическому	1	1
2146	в виде	1	1
2147	смирнов когда	1	1
2148	любое высказывание	1	1
2149	содержат в	1	1
2150	в таких	1	1
2151	каждая личность	1	1
2152	что выше	1	1
2153	затем и	1	1
2154	это всегда	4	1
2155	что ни	2	1
2156	материал для	1	1
2157	осмысленно написанное	1	1
2158	дискурса а	1	1
2159	на интерсубъективную	1	1
2160	написан а	1	1
2161	художественных текстов	1	1
2162	или в	2	1
2163	полноценное художественное	1	1
2164	категории другого	1	1
2165	когда оно	1	1
2166	п тейяр	1	1
2167	встал и	1	1
2168	сам но	1	1
2169	если само	1	1
2170	в стране	1	1
2171	душевные потребности	1	1
2172	который как	1	1
2173	эстетики а	1	1
2174	р ингардену	1	1
2175	это еще	2	1
2176	солидарности с	1	1
2177	в бытии	1	1
2178	известную цельность	1	1
2179	перед смертью	1	1
2180	причастными к	1	1
2181	сознания но	1	1
2182	культурной деятельности	1	1
2183	всех грамотных	1	1
2184	цельность как	1	1
2185	вообще не	2	1
2186	чтобы быть	1	1
2187	этой темы	1	1
2188	сама по	1	1
2189	оставляющий места	1	1
2190	провести в	1	1
2191	случае не	2	1
2192	и подчинения	1	1
2193	покойного ивана	1	1
2194	не подлежит	1	1
2195	идут по	1	1
2196	поведения и	1	1
2197	не предполагает	2	1
2198	как речь	2	1
2199	результат а	1	1
2200	формализм структурализм	1	1
2201	других в	1	1
2202	или даже	3	1
2203	а их	1	1
2204	что ж	1	1
2205	в реальности	1	1
2206	вступающего в	1	1
2207	субъектом только	1	1
2208	на все	2	1
2209	предельную меру	1	1
2210	полноте и	1	1
2211	один и	1	1
2212	по его	2	1
2213	в новом	2	1
2214	к личности	1	1
2215	мы находим	1	1
2216	только и	1	1
2217	нисколько не	1	1
2218	смысла жизни	3	1
2219	что находится	1	1
2220	войти в	1	1
2221	это было	1	1
2222	потребности и	1	1
2223	многих не	1	1
2224	с другом	2	1
2225	частей романа	1	1
2226	но особенно	1	1
2227	ж дерриды	1	1
2228	сама личность	1	1
2229	говорит об	1	1
2230	ему как	1	1
2231	произведение и	1	1
2232	или менее	2	1
2233	мечты в	1	1
2234	а.ф лосева	2	1
2235	грамотных читать	1	1
2236	не все	3	1
2237	не текст	1	1
2238	бы ни	2	1
2239	остается вне	1	1
2240	от живого	1	1
2241	выражение и	1	1
2242	и внутренней	1	1
2243	прямо на	1	1
2244	бы личность	1	1
2245	этих двух	1	1
2246	определенного типа	1	1
2247	в будущее	1	1
2248	человека к	4	1
2249	архитектоника мировидения	1	1
2250	за словами	1	1
2251	индивидуальная целостность	1	1
2252	взяв формализм	1	1
2253	слова как	1	1
2254	знакового материала	3	1
2255	субъект дискурса	2	1
2256	только лишь	1	1
2257	и внутреннее	2	1
2258	и эти	2	1
2259	начинается словами	1	1
2260	она составляет	1	1
2261	всё что	2	1
2262	данности текста	1	1
2263	субъективности на	1	1
2264	чувствую себя	1	1
2265	это мне	1	1
2266	утверждение о	1	1
2267	столько о	1	1
2268	такое событие	1	1
2269	двух основных	1	1
2270	неявным образом	1	1
2271	личности самого	1	1
2272	текст оказывается	1	1
2273	перцептивных актов	1	1
2274	в самых	1	1
2275	следовало ожидать	2	1
2276	ценностного центра	2	1
2277	предметом нашего	1	1
2278	т.п и	1	1
2279	к чему-то	1	1
2280	таков что	3	1
2281	при участии	1	1
2282	активная позиция	1	1
2283	человек всегда	1	1
2284	воспринимается как	1	1
2285	нельзя не	1	1
2286	художественное восприятие	5	1
2287	его речь	1	1
2288	мы узнаем	2	1
2289	это приводит	1	1
2290	констатировать ее	1	1
2291	читателя нужно	1	1
2292	бы ничего	1	1
2293	у того	1	1
2294	быть и	1	1
2295	есть всегда	1	1
2296	и смыслом	2	1
2297	до пределов	1	1
2298	о границах	1	1
2299	по бахтину	2	1
2300	к тем	1	1
2301	другой к	1	1
2302	и их	2	1
2303	уже сущего	1	1
2304	о подлинном	1	1
2305	классических текстов	1	1
2306	сама в	1	1
2307	частности в	2	1
2308	быть ни	1	1
2309	взаимодействия трех	1	1
2310	говоря о	2	1
2311	не следует	6	1
2312	точку отсчета	1	1
2313	в голосе	1	1
2314	которую я	1	1
2315	человека с	1	1
2316	и вневременного	1	1
2317	ведь если	1	1
2318	данного текста	2	1
2319	ставит себе	1	1
2320	или перцептивных	1	1
2321	как говорилось	1	1
2322	для эстетики	1	1
2323	рассказа о	1	1
2324	текст литературного	1	1
2325	но то	1	1
2326	существует как	1	1
2327	знает и	1	1
2328	художественный текст	5	1
2329	становится его	1	1
2330	оказывается вполне	1	1
2331	бы послужить	1	1
2332	эмоциональная рефлексия	1	1
2333	светом и	1	1
2334	объекта при	1	1
2335	закономерно что	1	1
2336	частный случай	1	1
2337	личность является	1	1
2338	быть выявлено	1	1
2339	на уровне	10	1
2340	данного произведения	3	1
2341	всем без	1	1
2342	действительной жизни	1	1
2343	в литературном	2	1
2344	реального читателя	1	1
2345	литературное произведение	12	1
2346	однако для	1	1
2347	реальность в	1	1
2348	отношений в	1	1
2349	на войне	1	1
2350	возвращением к	1	1
2351	требуется лишь	1	1
2352	собой лишь	2	1
2353	в театре	1	1
2354	единосущную пусть	1	1
2355	этом должен	2	1
2356	у меня	1	1
2357	это место	1	1
2358	предмет его	1	1
2359	к чужому	1	1
2360	управляет им	1	1
2361	с бытием	2	1
2362	это означает	3	1
2363	далека от	2	1
2364	текста может	2	1
2365	объекту в	1	1
2366	единого словечка	1	1
2367	но я	1	1
2368	производить впечатление	1	1
2369	к женщине	1	1
2370	передо мною	1	1
2371	и эта	1	1
2372	до сего	1	1
2373	душевной жизни	3	1
2374	широте на	1	1
2375	на своих	1	1
2376	эти два	1	1
2377	мира с	1	1
2378	хронотопа следует	1	1
2379	в немалой	1	1
2380	творения в	1	1
2381	красоты и	1	1
2382	отмежевывается от	1	1
2383	он с	1	1
2384	и поэтапно	1	1
