N	2gram	Tiupa_Hudo	DiskursI
1227	монолог в	1	1
1228	позиции учителя	1	1
1229	при таком	1	1
1230	или ином	1	1
1231	в лирических	1	1
1232	как более	1	1
1233	утрачивает своей	1	1
1234	ситуации произнесения	1	1
1235	жизни повествователя	1	1
1236	один на	1	1
1237	введение в	1	1
1238	ему позиции	2	1
1239	авторская позиция	1	1
1240	и слово	1	1
1241	в это	1	1
1242	данного литературного	1	1
1243	позицию опираясь	1	1
1244	действительного не	1	1
1245	искусстве не	1	1
1246	фактический слушатель	1	1
1247	у достоевского	1	1
1248	отсутствием ценностной	1	1
1249	непосредственного присутствия	1	1
1250	искусство слова	5	1
1251	их внутреннюю	1	1
1252	нудительной серьезности	1	1
1253	культуры в	3	1
1254	его вступление	1	1
1255	создают эффект	1	1
1256	внеязыковое и	1	1
1257	диалогизированного слова	1	1
1258	общий знаменатель	1	1
1259	заданности и	2	1
1260	картины жизни	1	1
1261	все их	1	1
1262	позиции изобразителя	1	1
1263	истины о	1	1
1264	пространственно-временных масштабов	1	1
1265	ритмическим курсивом	1	1
1266	смыслов оно	1	1
1267	веком героев	1	1
1268	скрытой полускрытой	1	1
1269	характеру типу	1	1
1270	мире это	2	1
1271	самоопределения оказывается	1	1
1272	художественного восприятия	4	1
1273	благодаря наличию	1	1
1274	тем в	1	1
1275	состоит не	1	1
1276	в просторную	1	1
1277	в такой	1	1
1278	значения чьей-то	1	1
1279	центрального героя	1	1
1280	для автора	3	1
1281	при наличии	2	1
1282	убавить ни	1	1
1283	лица по	1	1
1284	не существует	1	1
1285	интонации доверительной	1	1
1286	проективной компетентностью	1	1
1287	субъектом ролевого	1	1
1288	раскованной беседы	1	1
1289	обладать собственным	1	1
1290	ни анекдот	1	1
1291	него возможны	1	1
1292	можно констатировать	1	1
1293	о чем-то	1	1
1294	по тем	1	1
1295	некоторыми другими	1	1
1296	сводами чужой	1	1
1297	за блужданиями	1	1
1298	раз и	1	1
1299	определяется востребованной	1	1
1300	в динамике	1	1
1301	литературных произведениях	1	1
1302	духовной жизни	2	1
1303	устремленный от	1	1
1304	художественного внимания	1	1
1305	и реализатором	1	1
1306	между вещами	1	1
1307	сводятся к	3	1
1308	время от	1	1
1309	чему не	1	1
1310	жизненный опыт	1	1
1311	она могла	1	1
1312	или лирического	1	1
1313	имеет в	1	1
1314	смысла развертывающейся	1	1
1315	фатально непреложный	1	1
1316	бахтин с	1	1
1317	сочинение литературного	1	1
1318	другая жизнь	1	1
1319	иной мере	1	1
1320	миф это	1	1
1321	ролевого действия	1	1
1322	позицию сотворчества	1	1
1323	контекст с	1	1
1324	от божья	1	1
1325	искусства и	3	1
1326	нормативное приложение	1	1
1327	анекдот невозможно	1	1
1328	право быть	1	1
1329	тип высказывания	1	1
1330	своим коммуникативным	1	1
1331	формы скрытой	1	1
1332	нравственный закон	1	1
1333	романного видения	1	1
1334	вяч иванова	1	1
1335	особенно очевидно	1	1
1336	определенную позицию	1	1
1337	как совокупность	3	1
1338	остается регламентированной	1	1
1339	с ума	1	1
1340	определенные возможности	1	1
1341	недопустимая в	1	1
1342	будучи порой	1	1
1343	греческое слово	2	1
1344	быть названо	2	1
1345	не об	1	1
1346	высказывания жанр	1	1
1347	втором случае	2	1
1348	и родного	1	1
1349	мне бог	1	1
1350	вещами и	2	1
1351	трагедии софокла	1	1
1352	комическая апофегма	1	1
1353	строим свою	1	1
1354	трагическое я	1	1
1355	превращается в	2	1
1356	для своей	1	1
1357	обнаруживается преодолеваемая	1	1
1358	этого переживания	1	1
1359	в отсутствие	2	1
1360	и те	1	1
1361	не что	1	1
1362	именно таков	1	1
1363	и внутренней	1	1
1364	причастная вненаходимость	2	1
1365	любому иному	1	1
1366	от своей	1	1
1367	так же	2	1
1368	и каждого	1	1
1369	герою определяемое	1	1
1370	адресата занимающего	1	1
1371	глупость неуместность	1	1
1372	трагический герой	1	1
1373	мира вокруг	1	1
1374	мире случайности	1	1
1375	казусная картина	1	1
1376	ценностно-смысловой позиции	1	1
1377	ощущаться завершенная	1	1
1378	лирических текстах	1	1
1379	форм высказывания	2	1
1380	позиции и	1	1
1381	на новую	1	1
1382	автора с	2	1
1383	каждая вещь	1	1
1384	в глаза	2	1
1385	всего что	1	1
1386	когда ни	1	1
1387	в совмещении	2	1
1388	говорилось ранее	2	1
1389	иной интонации	1	1
1390	игровой характер	1	1
1391	чудное мгновенье	1	1
1392	очищение аффектов	1	1
1393	самоотрицания в	1	1
1394	жизнеописания чего	1	1
1395	звук в	1	1
1396	выхода его	1	1
1397	и креативной	1	1
1398	именно такого	1	1
1399	и речевой	1	1
1400	гегель именовал	1	1
1401	это известного	1	1
1402	соседствами именно	1	1
1403	области художественного	1	1
1404	не дай	1	1
1405	об отсутствии	1	1
1406	притчевое нормативное	1	1
1407	уход из	1	1
1408	серьезности бахтин	1	1
1409	любопытное занимательное	1	1
1410	этим моментам	1	1
1411	с самим	2	1
1412	или притче	1	1
1413	во-вторых оно	1	1
1414	собой развернутое	1	1
1415	заданность и	1	1
1416	с субъектом	1	1
1417	ключ к	1	1
1418	их свободного	1	1
1419	и оценки	1	1
1420	анекдот легко	1	1
1421	непреложный и	1	1
1422	на второй	1	1
1423	осуществлено только	1	1
1424	текст анекдота	1	1
1425	упустить из	1	1
1426	места для	1	1
1427	события суть	1	1
1428	не у-влекать	1	1
1429	но всякий	1	1
1430	именно так	1	1
1431	предопределенной ему	1	1
1432	отсюда столь	1	1
1433	художественного творчества	6	1
1434	как я	1	1
1435	символической смерти	1	1
1436	невозможно притчевое	1	1
1437	острота наизнанку	1	1
1438	объект и	1	1
1439	здесь невозможно	1	1
1440	репродуктивной компетентностью	1	1
1441	самоактуализации я	1	1
1442	анекдот должен	1	1
1443	приобщения к	1	1
1444	пушкинские повести	1	1
1445	художественных высказываний	1	1
1446	а со	1	1
1447	отсутствии в	1	1
1448	также весьма	1	1
1449	состава актантов	1	1
1450	противоположность характеру	1	1
1451	бытия ср	1	1
1452	также является	1	1
1453	в сфере	1	1
1454	в противном	2	1
1455	от себя	3	1
1456	есть субъектом	1	1
1457	это знал	1	1
1458	на котором	2	1
1459	идиллического я	1	1
1460	чем-то другим	1	1
1461	к этим	1	1
1462	уже по	1	1
1463	анекдотические истории	1	1
1464	полноценной личностью	1	1
1465	в системе	3	1
1466	такой картины	1	1
1467	чем это	2	1
1468	актанта исполнителя	1	1
1469	писал в	1	1
1470	слушателей преодолевая	1	1
1471	самому тогда	1	1
1472	на поучающего	1	1
1473	это своего	2	1
1474	пришвин это	1	1
1475	первобытных людей	1	1
1476	пришвина но	1	1
1477	ним всегда	1	1
1478	на них	1	1
1479	к общенародной	1	1
1480	ним определенные	1	1
1481	смыслом ни	1	1
1482	искусства не	1	1
1483	себе самом	1	1
1484	личности относительно	1	1
1485	художественной реальности	5	1
1486	внутренней жизни	1	1
1487	героя не	1	1
1488	представить себе	1	1
1489	совершенно иными	1	1
1490	художественного впечатления	4	1
1491	только не	1	1
1492	к позиции	1	1
1493	продуктивный тип	1	1
1494	текста где	1	1
1495	которым человек	1	1
1496	присутствующего в	2	1
1497	курьезное любопытное	1	1
1498	основе его	1	1
1499	от автора	1	1
1500	новелла ночной	1	1
1501	к индивидуальной	1	1
1502	нами не	1	1
1503	и автора	2	1
1504	как такового	1	1
1505	чужой психики	1	1
1506	принадлежат самой	1	1
1507	сюжет в	1	1
1508	что иное	1	1
1509	которыми устанавливаются	1	1
1510	предстает перед	1	1
1511	после того	1	1
1512	и эмоционально	1	1
1513	отношения ценностно-смысловой	1	1
1514	он от	1	1
1515	но из	1	1
1516	миропорядка и	3	1
1517	до минимума	1	1
1518	запечатлеваемый и	1	1
1519	моя жизнь	1	1
1520	не принадлежит	2	1
1521	героя окажется	1	1
1522	архитектуру души	1	1
1523	судьбой отдельных	1	1
1524	опыта их	1	1
1525	но лишено	1	1
1526	весь текст	1	1
1527	собой в	1	1
1528	собой исторически	1	1
1529	авторства в	1	1
1530	гуманитарных науках	1	1
1531	языком ставят	1	1
1532	слова эта	1	1
1533	и романного	1	1
1534	посрамление словесное	1	1
1535	иных случаях	1	1
1536	только лишь	2	1
1537	в состоянии	1	1
1538	рамках этой	1	1
1539	целого это	1	1
1540	адресата от	1	1
1541	освоена в	1	1
1542	оценки и	1	1
1543	сказание в	1	1
1544	запечатлевающий основу	1	1
1545	типу актанту	1	1
1546	покоя как	1	1
1547	аффектов и	1	1
1548	в совершенно	1	1
1549	авторского слова	1	1
1550	но от	2	1
1551	требует авторитетное	1	1
1552	целого а	1	1
1553	второй план	1	1
1554	говорящий здесь	1	1
1555	мы строим	1	1
1556	и неоспоримый	1	1
1557	подчеркнуть что	1	1
1558	однако этот	1	1
1559	самоопределяющегося субъекта	1	1
1560	иного языка	1	1
1561	реализатором самобытного	1	1
1562	или сплетни	1	1
1563	быть редуцирован	1	1
1564	которого он	2	1
1565	составляющий морализаторскую	1	1
1566	апофегма то	1	1
1567	биография и	1	1
1568	существованию вследствие	1	1
1569	от понятия	1	1
1570	в научном	1	1
1571	зримого жеста	1	1
1572	проделано и	1	1
1573	или иную	2	1
1574	к определенному	1	1
1575	и будет	1	1
1576	говоря словами	5	1
1577	xix века	2	1
1578	касается ментальной	1	1
1579	на стадии	1	1
1580	смысла в	1	1
1581	о ком	1	1
1582	умения отрешиться	1	1
1583	личности к	2	1
1584	в подобном	1	1
1585	например будучи	1	1
1586	иными словами	1	1
1587	в уста	1	1
1588	в европейской	2	1
1589	как слухи	1	1
1590	по правилам	1	1
1591	ошибка оговорка	1	1
1592	глазами анекдота	1	1
1593	спрашивает себя	1	1
1594	по содержанию	1	1
1595	все прочие	3	1
1596	сюжетообразующим при	1	1
1597	модальность художественного	1	1
1598	поучаемого это	1	1
1599	оказывается чем-то	1	1
1600	конфигурация эпизодов	1	1
1601	жизнеописание несет	1	1
1602	сознания к	1	1
1603	входят в	1	1
1604	как счастье	1	1
1605	полускрытой рассеянной	1	1
1606	не была	1	1
1607	к настоящему	1	1
1608	сродни любому	1	1
1609	умершее солнце	1	1
1610	это коммуникативное	2	1
1611	сторону индивида	1	1
1612	эстетический объект	4	1
1613	слиться в	1	1
1614	субъект объект	1	1
1615	прошлого с	1	1
1616	в художественном	5	1
1617	предносится целое	1	1
1618	восприятия сказания	1	1
1619	рекоша но	1	1
1620	индивидуальных инициатив	1	1
1621	же анекдота	1	1
1622	не занять	1	1
1623	не сделав	1	1
1624	ней установка	1	1
1625	содержание судьбы	1	1
1626	не говорит	1	1
1627	и некоторыми	1	1
1628	рассказывающим притчу	1	1
1629	и запечатлевающий	1	1
1630	выпадает из	1	1
1631	уединенного сознания	4	1
1632	что его	1	1
1633	всех его	1	1
1634	евгении онегине	1	1
1635	человеческая жизнь	1	1
1636	быть проделано	1	1
1637	которое в	1	1
1638	посрамляющий умершее	1	1
1639	здесь обычно	1	1
1640	притчевого назидания	1	1
1641	чего анекдот	1	1
1642	для слушателей	1	1
1643	мира романного	1	1
1644	и составляющий	1	1
1645	от мастерства	1	1
1646	научное сочинение	1	1
1647	в конце	1	1
1648	в таком	3	1
1649	как рассказчик	1	1
1650	или иная	1	1
1651	экзистенциальный опыт	1	1
1652	между этими	1	1
1653	инстанцию адресата	1	1
1654	из мифа	1	1
1655	не остается	1	1
1656	оно в	1	1
1657	в евгении	1	1
1658	ценностно-смысловой картины	1	1
1659	в связи	3	1
1660	механизмом активизации	1	1
1661	лишь на	1	1
1662	между ними	5	1
1663	личности с	2	1
1664	от своея	1	1
1665	чего бы	1	1
1666	собой рассказ	1	1
1667	всем своем	1	1
1668	родного дома	1	1
1669	такой текст	1	1
1670	содержание к	1	1
1671	предполагает внутренне	1	1
1672	с объектной	1	1
1673	мнения или	1	1
1674	персонажей здесь	1	1
1675	возникает на	1	1
1676	сознания как	1	1
1677	моделью причастности	1	1
1678	выбор лексики	1	1
1679	некоего ценностного	1	1
1680	от этого	1	1
1681	окказионально-авантюрном мире	1	1
1682	данного типа	1	1
1683	адресат протороманного	1	1
1684	текста но	1	1
1685	хвалы или	1	1
1686	диаметрально противоположная	1	1
1687	лишь для	1	1
1688	исполненной некоторого	1	1
1689	нечто смешное	1	1
1690	воздействия на	2	1
1691	и ситуации	1	1
1692	кому говорят	2	1
1693	точек зрения	1	1
1694	и кому	1	1
1695	как ряд	1	1
1696	принципиально недопустимая	1	1
1697	оговорка где	1	1
1698	жизни то	2	1
1699	нормы ни	1	1
1700	проникновение в	1	1
1701	родственным анекдотическому	1	1
1702	вопрос что	2	1
1703	а некий	1	1
1704	встрече с	1	1
1705	биографического слова	1	1
1706	жизни постоянно	1	1
1707	персонажи сказания	1	1
1708	как сказано	1	1
1709	а для	2	1
1710	бы в	1	1
1711	пребывания в	1	1
1712	опыт чужой	1	1
1713	контакт между	1	1
1714	припоминая и	1	1
1715	и мир	1	1
1716	коммуникативным параметрам	1	1
1717	что хотя	1	1
1718	для жизнеописания	1	1
1719	войне и	2	1
1720	на которую	1	1
1721	претендуют на	1	1
1722	проявляет себя	2	1
1723	нарушение запрета	1	1
1724	должен был	1	1
1725	грани между	1	1
1726	как того	1	1
1727	что такое	2	1
1728	правило лишь	1	1
1729	подробностями и	1	1
1730	игра случая	1	1
1731	может обладать	1	1
1732	столь свободным	1	1
1733	свою жизненную	1	1
1734	оно обладает	1	1
1735	или героев	1	1
1736	не означает	1	1
1737	качестве текстовой	1	1
1738	разрыв между	1	1
1739	предмету речи	1	1
1740	повествователя рассказчика	1	1
1741	человеческой деятельности	1	1
1742	делает его	2	1
1743	говорил о	1	1
1744	согласия за	1	1
1745	у-влекать слушателей	1	1
1746	не предначертанность	1	1
1747	непристойность необыкновенное	1	1
1748	человеческого бытия	2	1
1749	другом и	1	1
1750	ценностной однозначности	1	1
1751	сознаний встречающихся	1	1
1752	не дает	1	1
1753	и передачи	1	1
1754	ценностно дистанцированной	1	1
1755	от содержания	1	1
1756	быть осуществлено	1	1
1757	закономерно приводит	1	1
1758	не один	1	1
1759	центра бахтин	1	1
1760	человека как	1	1
1761	неуместность ошибка	1	1
1762	акт притчевого	1	1
1763	или же	1	1
1764	так называемые	1	1
1765	есть профанация	1	1
1766	удовлетворяясь репродуктивной	1	1
1767	содержания не	1	1
1768	в развитии	1	1
1769	анекдота ни	1	1
1770	на чем	1	1
1771	не будет	3	1
1772	мире на	2	1
1773	и существенно	2	1
1774	чувства юмора	1	1
1775	все с	1	1
1776	полноты и	1	1
1777	равнодостойности сознаний	1	1
1778	когда на	1	1
1779	и является	1	1
1780	с молитвою	1	1
1781	актанту не	1	1
1782	в окказионально-авантюрном	1	1
1783	исторически продуктивный	1	1
1784	но только	2	1
1785	идиллический хронотоп	1	1
1786	в европейском	1	1
1787	отдельных лиц	1	1
1788	адресат биографического	1	1
1789	этом смысле	3	1
1790	организующей текст	1	1
1791	и рассказывающим	1	1
1792	иносказательность является	1	1
1793	не способна	1	1
1794	из нас	1	1
1795	общая идея	1	1
1796	жизни леса	2	1
1797	и лирическое	1	1
1798	то или	1	1
1799	можно припоминая	1	1
1800	л.н толстого	1	1
1801	видения мира	2	1
1802	как опыт	1	1
1803	развития самоопределяющегося	1	1
1804	притчи иносказательность	1	1
1805	или иное	1	1
1806	слушающих общим	1	1
1807	таким или	1	1
1808	даже будучи	1	1
1809	пользуясь словами	1	1
1810	является ни	1	1
1811	активизации воспринимающего	1	1
1812	когда мы	1	1
1813	в архитектуру	1	1
1814	он еще	1	1
1815	порой и	1	1
1816	уст в	1	1
1817	например не	1	1
1818	верифицируемым знанием	1	1
1819	своего значения	1	1
1820	отталкивании от	1	1
1821	родственное внимание	1	1
1822	принципе можно	1	1
1823	где слово	1	1
1824	весьма различной	1	1
1825	так называемого	1	1
1826	но без	1	1
1827	непосредственным участником	2	1
1828	как регулятивная	1	1
1829	внутреннего мира	2	1
1830	своей к	1	1
1831	жизнеописания является	1	1
1832	человеческих отношений	2	1
1833	выбора осуществляется	1	1
1834	является своего	2	1
1835	наличие так	1	1
1836	известном смысле	2	1
1837	уникальным жизненным	1	1
1838	событие произведения	1	1
1839	целое нашего	1	1
1840	знанием или	1	1
1841	герою жизнеописания	1	1
1842	трагедии шекспира	1	1
1843	целого автор	1	1
1844	авторитетное слово	1	1
1845	действующего лица	1	1
1846	примеряя ее	1	1
1847	не входят	1	1
1848	некое событие	1	1
1849	приводят к	1	1
1850	и тоже	1	1
1851	помню чудное	1	1
1852	согласия бахтин	1	1
1853	на отдельные	1	1
1854	это ощущение	1	1
1855	доверия к	1	1
1856	к адресату	1	1
1857	так что	1	1
1858	регулятивная отношение	1	1
1859	общественном сознании	2	1
1860	несомненно имеет	1	1
1861	однако по	1	1
1862	виде целенаправленно	1	1
1863	речи именно	1	1
1864	данного коммуникативного	1	1
1865	для построения	1	1
1866	слово сказания	2	1
1867	чувство себя	1	1
1868	акте выбора	1	1
1869	степени зависим	1	1
1870	ценностями иными	1	1
1871	кругозор героя	1	1
1872	из этого	2	1
1873	родного дола	1	1
1874	формах косвенной	1	1
1875	есть биография	1	1
1876	как система	2	1
1877	компетентность предполагающая	1	1
1878	автора как	2	1
1879	свободного согласия	1	1
1880	диалогизм биографического	1	1
1881	было положено	1	1
1882	установка не	1	1
1883	собственным смыслом	1	1
1884	человеческому существованию	1	1
1885	и отсутствие	1	1
1886	отрешиться от	1	1
1887	определяемое отсутствием	1	1
1888	чужой экзистенциальный	1	1
1889	как исполненной	1	1
1890	этом не	1	1
1891	монологизированного слова	1	1
1892	произнесения сказания	1	1
1893	эстетическое переживание	2	1
1894	нет не	1	1
1895	означает что	1	1
1896	своей роли	1	1
1897	сделать для	1	1
1898	ему надлежит	1	1
1899	ощущение составляет	1	1
1900	разнится от	1	1
1901	действительной жизни	1	1
1902	ментальной и	1	1
1903	внеличную сторону	1	1
1904	состояний жизни	1	1
1905	всякое произведение	1	1
1906	сознание адресата	1	1
1907	несовпадения человека	1	1
1908	текст данного	1	1
1909	самим собою	2	1
1910	нем определенные	1	1
1911	к реальному	1	1
1912	обращается к	1	1
1913	искусства в	6	1
1914	помимо прямого	1	1
1915	произведения по	1	1
1916	острота или	1	1
1917	можно только	1	1
1918	смысле домонологично	1	1
1919	диалога согласия	2	1
1920	случайности полноценная	1	1
1921	этом остается	1	1
1922	субъекты этического	1	1
1923	проектировать свою	1	1
1924	от жанра	1	1
1925	смыслополагания между	1	1
1926	жизненная позиция	1	1
1927	с содержанием	1	1
1928	соотносимых с	1	1
1929	искусство заинтересовывать	1	1
1930	всем потому	1	1
1931	не ценностно	1	1
1932	к служебной	1	1
1933	как формулирует	1	1
1934	диалогической ситуации	1	1
1935	повествуемой ситуации	1	1
1936	в коммуникативной	1	1
1937	образом и	2	1
1938	детализации и	1	1
1939	слову чего	1	1
1940	однако с	2	1
1941	формах внутренней	1	1
1942	жизнь глазами	1	1
1943	он уже	1	1
1944	я уже	1	1
1945	судьбой предопределенной	1	1
1946	и здесь	1	1
1947	для рассказчика	1	1
1948	уже столь	1	1
1949	достоевского в	1	1
1950	данной сферы	1	1
1951	ценностное уплотнение	1	1
1952	слушателя к	1	1
1953	собой некоторую	1	1
1954	такова же	1	1
1955	есть точка	1	1
1956	сойти с	1	1
1957	бы непосредственного	1	1
1958	текст в	3	1
1959	анекдотическим повествованием	1	1
1960	в случаях	1	1
1961	чужого я	2	1
1962	поучающего и	1	1
1963	факультативный признак	1	1
1964	дискурсе речевой	1	1
1965	модальности эстетического	2	1
1966	его уникальным	1	1
1967	межличностной соотносительности	1	1
1968	знакомство слушателей	1	1
1969	судьбы а	2	1
1970	самобытно но	1	1
1971	преодолевая их	1	1
1972	к сфере	1	1
1973	образа и	1	1
1974	статус знания	2	1
1975	примером такого	1	1
1976	и дает	1	1
1977	литературы как	3	1
1978	организации художественного	4	1
1979	уходит своими	1	1
1980	предначертанность судьбы	1	1
1981	своем составе	1	1
1982	что это	1	1
1983	события на	1	1
1984	слова манифестирующего	1	1
1985	к ценностной	1	1
1986	самоопределение лирического	1	1
1987	рефлективный традиционализм	3	1
1988	предстают перед	1	1
1989	одном и	1	1
1990	предполагает не	1	1
1991	слушатель читатель	1	1
1992	в область	1	1
1993	собой например	1	1
1994	блужданиями его	1	1
1995	как объекты	1	1
1996	субъектом инициативного	1	1
1997	смысле можно	1	1
1998	схемы и	1	1
1999	принадлежит какой-то	1	1
2000	первых же	1	1
2001	должен не	1	1
2002	едины судьба	1	1
2003	не признает	2	1
2004	внутреннюю свободу	2	1
2005	усматривая в	2	1
2006	дай мне	1	1
2007	неожиданное маловероятное	1	1
2008	в более	1	1
2009	заинтересовывать судьбой	1	1
2010	присущую ей	1	1
2011	со всеми	1	1
2012	был выявлен	1	1
2013	и приобретает	1	1
2014	так или	4	1
2015	начинается с	1	1
2016	с ними	2	1
2017	биографический дискурс	1	1
2018	до этого	1	1
2019	язык представляет	1	1
2020	того требует	1	1
2021	масштабов и	1	1
2022	приложение запечатленного	1	1
2023	приятия и	1	1
2024	раскрывают содержание	1	1
2025	онегине но	1	1
2026	личностно окрашено	1	1
2027	двух сыновей	1	1
2028	обязательно курьезное	1	1
2029	в особый	1	1
2030	подлинная жизнь	1	1
2031	субъекты смыслополагания	1	1
2032	молчание бахтин	1	1
2033	выбор слова	1	1
2034	роману человек	1	1
2035	внутренняя заданность	1	1
2036	присутствует как	1	1
2037	диалог персонажей	1	1
2038	суть равнодостойные	1	1
2039	компетенция анекдота	1	1
2040	уготованной ему	2	1
2041	опыт запечатлеваемый	1	1
2042	событие то	1	1
2043	следующей фразой	1	1
2044	свободным как	1	1
2045	тоже не	1	1
2046	наделенного репродуктивной	1	1
2047	и действительно	1	1
2048	то время	1	1
2049	непредсказуемое стечение	1	1
2050	нам всегда	1	1
2051	значения и	2	1
2052	и личной	1	1
2053	общую с	1	1
2054	однако диалогизм	1	1
2055	текста да	1	1
2056	их предлагая	1	1
2057	мастерства рассказчика	1	1
2058	некий нравственный	1	1
2059	проистекающим из	1	1
2060	определенные задания	1	1
2061	прошедшее время	1	1
2062	смерть не	1	1
2063	повеленья сказание	1	1
2064	быть однозначно	1	1
2065	можно даже	1	1
2066	в молчание	2	1
2067	в развернутой	1	1
2068	или попросту	1	1
2069	не становясь	1	1
2070	оно объединяет	1	1
2071	в слове	4	1
2072	ни притча	1	1
2073	никто не	3	1
2074	никем не	2	1
2075	и неизбыточности	2	1
2076	наполеона в	1	1
2077	своей внешней	1	1
2078	манифестирующего двоякий	1	1
2079	или острота	1	1
2080	это требует	1	1
2081	различных речевых	1	1
2082	жизненного выбора	1	1
2083	вследствие своей	1	1
2084	бы не	2	1
2085	адресата а	2	1
2086	только раскрывают	1	1
2087	включая разные	1	1
2088	вокруг я	2	1
2089	однозначности и	1	1
2090	здесь выступает	1	1
2091	сплетни то	1	1
2092	судьба выражает	1	1
2093	собою в	2	1
2094	и формой	1	1
2095	зависимости от	1	1
2096	жизнью но	1	1
2097	в известном	2	1
2098	пассивным как	1	1
2099	явление культуры	1	1
2100	друг от	1	1
2101	которая не	2	1
2102	по отдельности	1	1
2103	в каком	2	1
2104	стилевых формах	1	1
2105	слухи или	1	1
2106	для читателя	4	1
2107	эта возможность	1	1
2108	постоянно переходит	1	1
2109	эстетического по	1	1
2110	своей жизни	2	1
2111	персонажа то	1	1
2112	на индивидуальный	1	1
2113	позвоночника роману	1	1
2114	выступает как	1	1
2115	притчи это	1	1
2116	или преступается	1	1
2117	жизненной практике	1	1
2118	жизненную позицию	1	1
2119	ты здесь	1	1
2120	всеобщей межличностной	1	1
2121	ориентация на	1	1
2122	бог сойти	1	1
2123	рода взаимная	1	1
2124	творческой воли	1	1
2125	прямого авторского	1	1
2126	предел до	1	1
2127	смертью в	1	1
2128	но их	3	1
2129	как феномена	1	1
2130	творится окказиональная	1	1
2131	своей карнавальной	1	1
2132	равнодостойные субъекты	1	1
2133	поэтому наличие	1	1
2134	морализаторскую премудрость	1	1
2135	занимательное неожиданное	1	1
2136	имени тебе	2	1
2137	со временем	2	1
2138	бы и	1	1
2139	разъединяет участников	1	1
2140	позиций классического	1	1
2141	понимание излагаемой	1	1
2142	коммуникативной стратегией	1	1
2143	необходимости ни	1	1
2144	коммуникативных стратегий	3	1
2145	является также	1	1
2146	реплики и	1	1
2147	произведение искусства	12	1
2148	протороманного коммуникативного	1	1
2149	функционирование в	1	1
2150	стихотворении пушкина	2	1
2151	профанация священного	1	1
2152	н.с гумилев	1	1
2153	совершенно иной	2	1
2154	полноценная биография	1	1
2155	несобственно-прямая речь	1	1
2156	ее иносказательностью	1	1
2157	составляет преломляющая	1	1
2158	мира как	1	1
2159	даже сказать	1	1
2160	для полноценного	1	1
2161	читателя в.т	1	1
2162	это событие	1	1
2163	впервые освоена	1	1
2164	то и	1	1
2165	задний план	1	1
2166	каким бы	1	1
2167	лирики без	1	1
2168	позволяет причислять	1	1
2169	вполне самобытно	1	1
2170	наконец в	1	1
2171	того чтобы	5	1
2172	преломляющая несобственно-прямая	1	1
2173	в элегии	1	1
2174	лежат в	1	1
2175	совершается как	1	1
2176	читателем к	1	1
2177	в отдельности	1	1
2178	единство места	1	1
2179	не быть	1	1
2180	этом пути	1	1
2181	слово деритуализовано	1	1
2182	вступление в	1	1
2183	поведение двух	1	1
2184	в стихотворении	3	1
2185	из его	1	1
2186	а через	1	1
2187	ядра личности	1	1
2188	адресата притчи	1	1
2189	не утрачивает	1	1
2190	самого автора	1	1
2191	характеризуется своей	1	1
2192	этих сторон	1	1
2193	неклассической художественности	1	1
2194	общение с	1	1
2195	прямой речи	1	1
2196	существенная зависимость	1	1
2197	именно диалог	1	1
2198	соотношений такая	1	1
2199	области литературы	1	1
2200	или иных	2	1
2201	и читателей	3	1
2202	живое непредубежденное	1	1
2203	столь пассивным	1	1
2204	литературных произведений	3	1
2205	не наделен	1	1
2206	др в	1	1
2207	о своем	1	1
2208	диаметрально противоположные	1	1
2209	есть монолог	1	1
2210	анекдота это	1	1
2211	точке выхода	1	1
2212	быть наглядно	1	1
2213	анекдота ценностное	1	1
2214	авторства как	1	1
2215	от нудительной	1	1
2216	знает к	1	1
2217	в мир	1	1
2218	но раз-влекать	1	1
2219	ни были	1	1
2220	и проистекающим	1	1
2221	другому что	1	1
2222	самих состоят	1	1
2223	реальному человеческому	1	1
2224	игру значениями	1	1
2225	опыт жизни	1	1
2226	еще один	2	1
2227	дает позвоночника	1	1
2228	и наоборот	2	1
2229	действия и	1	1
2230	писателем и	1	1
2231	искусства слова	2	1
2232	к собственной	2	1
2233	двуголосого слова	1	1
2234	необыкновенное в	1	1
2235	текста то	1	1
2236	именовал веком	1	1
2237	оказывается носителем	1	1
2238	повествования а	2	1
2239	своей индивидуальной	1	1
2240	приятия не	1	1
2241	это разделение	1	1
2242	человеческого поведения	1	1
2243	начало которой	1	1
2244	достоверным но	1	1
2245	мир персонажей	1	1
2246	речь включая	1	1
2247	воображенной реальности	1	1
2248	следит за	1	1
2249	иллюзии живого	1	1
2250	от героя	1	1
2251	носителем и	1	1
2252	персонажи не	1	1
2253	премудрость притчевого	1	1
2254	вовлекает адресата	1	1
2255	и неизбыточность	2	1
2256	рода механизмом	1	1
2257	и служит	1	1
2258	мог бы	3	1
2259	начиная с	2	1
2260	форме индивидуального	1	1
2261	жанр посрамляющий	1	1
2262	становящегося человека	1	1
2263	точными они	1	1
2264	себе рецептивную	1	1
2265	своего я	1	1
2266	иными границами	1	1
2267	жизнеописания вполне	1	1
2268	мира где	1	1
2269	корнями в	1	1
2270	в текстах	2	1
2271	речевого целого	1	1
2272	только при	1	1
2273	точке этого	1	1
2274	репродуктивной рецепцией	1	1
2275	в каждый	1	1
2276	разделение иерархично	1	1
2277	этом так	1	1
2278	том же	1	1
2279	утрачивает свою	1	1
2280	этом состоит	1	1
2281	ночной жанр	1	1
