N	2gram	Propp_Isto	Myslijsy
1323	свойства и	1	1
1324	сына из	1	1
1325	дает возможность	1	1
1326	в заключение	1	1
1327	эта работа	1	1
1328	том почему	1	1
1329	быть с	1	1
1330	о ней	2	1
1331	не там	1	1
1332	в греции	4	1
1333	вся книга	2	1
1334	и могли	1	1
1335	он имел	1	1
1336	на ту	2	1
1337	приведенных примеров	1	1
1338	случайно или	1	1
1339	которую они	1	1
1340	форма имеет	1	1
1341	и создания	1	1
1342	действительно ли	2	1
1343	значение имеет	1	1
1344	где как	1	1
1345	так сильно	1	1
1346	она проявляется	1	1
1347	еще одну	1	1
1348	известную нам	2	1
1349	и он	8	1
1350	животным и	2	1
1351	этой задачи	3	1
1352	таких условиях	1	1
1353	здесь так	1	1
1354	сам автор	1	1
1355	мы как	1	1
1356	мышления и	1	1
1357	как едят	1	1
1358	к рассвету	1	1
1359	как нам	1	1
1360	землю и	2	1
1361	он от	1	1
1362	один пример	1	1
1363	это сходство	1	1
1364	но из	1	1
1365	так скоро	1	1
1366	быть признаны	2	1
1367	очень далеко	1	1
1368	искусство в	1	1
1369	что этого	1	1
1370	этого он	2	1
1371	к себе	4	1
1372	мы читаем	1	1
1373	при переходе	3	1
1374	еще больше	1	1
1375	прийти к	1	1
1376	як у	1	1
1377	его но	1	1
1378	полной ясности	2	1
1379	и думает	1	1
1380	и разница	1	1
1381	поэтому всякое	1	1
1382	божеством и	1	1
1383	но разумеется	1	1
1384	чтобы иметь	1	1
1385	в качестве	5	1
1386	и через	2	1
1387	это верно	1	1
1388	для объяснения	3	1
1389	легко можем	1	1
1390	два раза	1	1
1391	этими двумя	1	1
1392	эта форма	4	1
1393	как можно	1	1
1394	формулировать так	1	1
1395	в зависимости	3	1
1396	во всей	1	1
1397	что вы	2	1
1398	в полной	1	1
1399	случаях к	1	1
1400	быть решен	1	1
1401	явление вполне	1	1
1402	в несколько	1	1
1403	не о	1	1
1404	в народных	1	1
1405	и лишена	1	1
1406	из приведенных	1	1
1407	случае есть	1	1
1408	как по	1	1
1409	и можно	1	1
1410	есть своего	2	1
1411	что под	2	1
1412	может видеть	1	1
1413	же начинает	1	1
1414	исчезает из	3	1
1415	не исчерпываются	1	1
1416	и посмотрим	1	1
1417	же видит	1	1
1418	на себя	3	1
1419	дошедшего до	1	1
1420	роль что	1	1
1421	здесь же	3	1
1422	на тот	2	1
1423	ее он	2	1
1424	происходит и	3	1
1425	не остается	1	1
1426	как все	1	1
1427	места где	1	1
1428	эти три	3	1
1429	не вытекает	1	1
1430	есть результат	1	1
1431	вытекает что	1	1
1432	человек в	1	1
1433	и именно	1	1
1434	на земле	6	1
1435	которое и	1	1
1436	при новом	1	1
1437	долго и	2	1
1438	не означает	1	1
1439	действительно дает	1	1
1440	не соответствующую	1	1
1441	я есть	1	1
1442	уже давно	1	1
1443	и появление	1	1
1444	между собой	1	1
1445	больше и	3	1
1446	ясно видно	1	1
1447	при которых	2	1
1448	образом это	1	1
1449	враг и	2	1
1450	что их	1	1
1451	нельзя не	1	1
1452	всех народов	1	1
1453	будет сказать	1	1
1454	предмета есть	1	1
1455	из другого	2	1
1456	старость в	1	1
1457	перехода к	1	1
1458	воды и	1	1
1459	совершенно другой	1	1
1460	именно как	1	1
1461	или за	1	1
1462	нами как	2	1
1463	в уста	1	1
1464	находит свое	1	1
1465	для его	1	1
1466	того в	1	1
1467	есть признак	1	1
1468	почему именно	1	1
1469	противоположность в	1	1
1470	волос и	1	1
1471	противоречит то	1	1
1472	в нечто	1	1
1473	него есть	3	1
1474	случаев в	3	1
1475	самый вопрос	1	1
1476	сказке о	6	1
1477	нашего сознания	1	1
1478	другом и	1	1
1479	с новыми	1	1
1480	не видят	2	1
1481	для наших	1	1
1482	мы всегда	1	1
1483	не отличаются	1	1
1484	этого представления	3	1
1485	отношение между	1	1
1486	дала мне	1	1
1487	еще яснее	4	1
1488	в ответ	3	1
1489	две формы	2	1
1490	музыку не	1	1
1491	и кости	1	1
1492	к такой	1	1
1493	можно сделать	2	1
1494	на нем	1	1
1495	мы начнем	1	1
1496	огромное количество	2	1
1497	всех других	2	1
1498	дома здесь	1	1
1499	в тех	8	1
1500	др в	1	1
1501	делится на	1	1
1502	оно заходит	1	1
1503	относится и	1	1
1504	а одно	2	1
1505	более древняя	1	1
1506	были соединены	1	1
1507	в огонь	2	1
1508	сослаться на	1	1
1509	это может	1	1
1510	над ним	1	1
1511	народа по	1	1
1512	мы здесь	3	1
1513	свое объяснение	1	1
1514	не раз	1	1
1515	это самая	1	1
1516	чтобы совершить	1	1
1517	явлением и	1	1
1518	на свет	1	1
1519	ту пору	1	1
1520	не подтверждается	2	1
1521	по небу	1	1
1522	ту сторону	2	1
1523	слова из	1	1
1524	всегда имеет	1	1
1525	и никогда	1	1
1526	он встречается	1	1
1527	особенно ясно	1	1
1528	и каждый	1	1
1529	это приводит	1	1
1530	играет ту	1	1
1531	вот несколько	1	1
1532	эта черта	1	1
1533	ни последовательностью	1	1
1534	не ест	1	1
1535	самому себе	1	1
1536	роль играет	1	1
1537	сторону и	1	1
1538	§ и	1	1
1539	показывают что	7	1
1540	более древние	1	1
1541	себе ни	1	1
1542	чаще всего	8	1
1543	представление об	6	1
1544	на место	2	1
1545	и по-видимому	2	1
1546	происходит так	1	1
1547	и остальные	1	1
1548	можно с	1	1
1549	но они	4	1
1550	нет не	1	1
1551	ее так	2	1
1552	особую силу	1	1
1553	вода есть	1	1
1554	можно указать	4	1
1555	предположение о	1	1
1556	не отличается	1	1
1557	которая и	1	1
1558	или пера	1	1
1559	меня и	2	1
1560	своего рода	7	1
1561	эта цель	1	1
1562	было на	1	1
1563	это неверно	1	1
1564	нет ли	1	1
1565	выводы можно	1	1
1566	утверждать что	3	1
1567	есть свойство	1	1
1568	бывает и	1	1
1569	чтобы содержание	1	1
1570	такая замена	1	1
1571	в состав	1	1
1572	указывающих на	1	1
1573	а теперь	1	1
1574	и этот	1	1
1575	и конечно	1	1
1576	народов что	1	1
1577	они и	1	1
1578	опять сходятся	1	1
1579	и должны	1	1
1580	только те	1	1
1581	на небе	7	1
1582	и свою	1	1
1583	не входить	1	1
1584	часто с	1	1
1585	своего собственного	1	1
1586	как объекта	1	1
1587	из нашего	1	1
1588	которые он	1	1
1589	как условие	2	1
1590	оно могло	1	1
1591	в противоречие	1	1
1592	обладает теми	1	1
1593	другие и	1	1
1594	и далее	1	1
1595	связей с	2	1
1596	потом и	1	1
1597	и оставляет	1	1
1598	и движения	1	1
1599	переносится в	2	1
1600	другим мы	1	1
1601	еще мало	1	1
1602	том мире	1	1
1603	свете и	1	1
1604	думает что	1	1
1605	здесь для	1	1
1606	и этого	1	1
1607	он на	3	1
1608	по таким	1	1
1609	так тяжело	1	1
1610	этот не	1	1
1611	от этой	1	1
1612	такое толкование	1	1
1613	задолго до	1	1
1614	все свое	1	1
1615	когда его	1	1
1616	и делает	2	1
1617	его таким	1	1
1618	сводится к	3	1
1619	него нет	1	1
1620	на старые	1	1
1621	там в	3	1
1622	другое что	1	1
1623	с кровью	1	1
1624	на островах	2	1
1625	поэтому и	1	1
1626	похож на	1	1
1627	не ясно	2	1
1628	о природе	1	1
1629	нам в	1	1
1630	во что	1	1
1631	широкое и	1	1
1632	и действительностью	1	1
1633	он так	1	1
1634	тесную связь	1	1
1635	однако что	1	1
1636	мы выделили	1	1
1637	заключается не	1	1
1638	мало для	1	1
1639	с целью	2	1
1640	он будет	2	1
1641	быть понят	2	1
1642	и действительно	4	1
1643	сочетание с	1	1
1644	только одной	1	1
1645	доходит до	3	1
1646	только там	2	1
1647	относящиеся к	1	1
1648	повлечет за	1	1
1649	не знал	2	1
1650	мог быть	1	1
1651	и также	1	1
1652	и признаки	1	1
1653	находит что	1	1
1654	которая нами	1	1
1655	на эту	1	1
1656	больше дров	1	1
1657	звуки музыки	1	1
1658	ниже мы	1	1
1659	или выражаясь	1	1
1660	приводит к	1	1
1661	говоря и	1	1
1662	ли он	5	1
1663	ступени развития	1	1
1664	в торговле	1	1
1665	можно найти	3	1
1666	думают что	1	1
1667	кажется более	1	1
1668	пока он	1	1
1669	его пути	2	1
1670	пища в	1	1
1671	в палец	1	1
1672	здесь нет	4	1
1673	тот кто	5	1
1674	представляется в	1	1
1675	знакомый нам	1	1
1676	он мог	1	1
1677	не входит	1	1
1678	говорится что	1	1
1679	тому кто	2	1
1680	его имени	2	1
1681	об опасности	2	1
1682	этого явления	1	1
1683	с места	1	1
1684	на новые	3	1
1685	может создать	1	1
1686	не объясняет	1	1
1687	прямой зависимости	1	1
1688	во всю	1	1
1689	в очень	3	1
1690	смерти и	2	1
1691	такой случай	5	1
1692	совпадает с	1	1
1693	задний план	1	1
1694	такие люди	1	1
1695	но здесь	5	1
1696	большую роль	1	1
1697	не знаю	3	1
1698	единства в	1	1
1699	на основе	1	1
1700	здесь можем	1	1
1701	что формы	1	1
1702	не должны	1	1
1703	а через	1	1
1704	так называемым	1	1
1705	что дитя	1	1
1706	этим она	2	1
1707	можно формулировать	1	1
1708	и сказать	1	1
1709	только раз	1	1
1710	связана со	1	1
1711	хочешь так	1	1
1712	принимается в	1	1
1713	и вся	1	1
1714	представление конечно	1	1
1715	не лишены	1	1
1716	теми которые	1	1
1717	и новые	2	1
1718	ему теперь	1	1
1719	этом на	1	1
1720	свет но	1	1
1721	в мир	1	1
1722	если этот	1	1
1723	необходимо указать	1	1
1724	может сделать	1	1
1725	что говорят	1	1
1726	в совершенно	1	1
1727	уже известно	1	1
1728	от животного	1	1
1729	тому и	1	1
1730	нет в	2	1
1731	знает что	2	1
1732	связанных с	1	1
1733	не встречается	1	1
1734	образом не	1	1
1735	ним но	2	1
1736	так все	1	1
1737	в сказке	57	1
1738	книгу которая	1	1
1739	связана с	4	1
1740	и вне	1	1
1741	своей жизни	1	1
1742	дождь но	1	1
1743	тот его	1	1
1744	первобытного человека	1	1
1745	от которой	1	1
1746	в самую	1	1
1747	бы от	1	1
1748	смотрят на	1	1
1749	входом в	3	1
1750	но именно	1	1
1751	много лет	1	1
1752	и природу	1	1
1753	другие предметы	1	1
1754	еще другое	3	1
1755	что вносит	1	1
1756	предмета как	1	1
1757	представления мы	1	1
1758	чтобы все	2	1
1759	ясно в	1	1
1760	не стоит	2	1
1761	ясна и	1	1
1762	увидим ниже	1	1
1763	мы с	1	1
1764	у них	3	1
1765	это одно	1	1
1766	осуждены на	1	1
1767	не своего	1	1
1768	от основного	1	1
1769	стороны эти	1	1
1770	же он	1	1
1771	стороны он	3	1
1772	на горизонт	1	1
1773	обстановки в	1	1
1774	это совершенно	1	1
1775	или другой	1	1
1776	на время	1	1
1777	формы не	1	1
1778	не знают	1	1
1779	именно к	1	1
1780	новый и	1	1
1781	объяснение этого	1	1
1782	влечет за	1	1
1783	потом он	1	1
1784	стоит на	3	1
1785	мы вспоминаем	1	1
1786	одно важное	1	1
1787	и иначе	1	1
1788	новые формы	2	1
1789	мир в	1	1
1790	есть дар	1	1
1791	стороны мы	1	1
1792	горы и	2	1
1793	моисей в	1	1
1794	сам он	3	1
1795	отчего происходит	1	1
1796	второй половине	1	1
1797	этим а	1	1
1798	и вот	2	1
1799	человек мог	1	1
1800	оно само	1	1
1801	ведьма и	1	1
1802	условиях и	1	1
1803	уже стала	1	1
1804	для всего	1	1
1805	отсюда понятно	1	1
1806	при встрече	1	1
1807	его противоположность	1	1
1808	что самые	1	1
1809	состоящее в	1	1
1810	нам еще	1	1
1811	знаю что	3	1
1812	видит что	1	1
1813	солнце солнце	2	1
1814	имеет значения	1	1
1815	на одной	1	1
1816	здесь в	1	1
1817	в род	4	1
1818	а здесь	1	1
1819	для первобытного	1	1
1820	этот результат	1	1
1821	из форм	1	1
1822	но одно	1	1
1823	условиях при	1	1
1824	вложена в	1	1
1825	себя это	1	1
1826	основана на	1	1
1827	перенести в	1	1
1828	них и	1	1
1829	xix века	1	1
1830	и смысл	1	1
1831	ее к	2	1
1832	он умрет	1	1
1833	более сильного	1	1
1834	с небом	1	1
1835	руки в	3	1
1836	иногда и	1	1
1837	а о	1	1
1838	наконец в	1	1
1839	и другую	2	1
1840	а также	2	1
1841	жаловаться что	1	1
1842	к заключению	2	1
1843	самые разнообразные	1	1
1844	за этим	1	1
1845	развиваются представления	1	1
1846	об этих	1	1
1847	здесь все	1	1
1848	но впоследствии	1	1
1849	в силах	1	1
1850	этой веры	1	1
1851	уже совершенно	1	1
1852	и предоставляет	1	1
1853	этим непосредственно	1	1
1854	его глаза	1	1
1855	например так	1	1
1856	вообще не	4	1
1857	в страну	2	1
1858	в ряде	1	1
1859	признаки и	1	1
1860	условия при	1	1
1861	нас к	5	1
1862	другие более	1	1
1863	чтобы ответить	1	1
1864	можно предположить	3	1
1865	им и	1	1
1866	достигает своего	1	1
1867	из мифов	1	1
1868	же почему	1	1
1869	однако это	1	1
1870	мира и	2	1
1871	этим самым	3	1
1872	перед собой	1	1
1873	а иногда	1	1
1874	средствами и	1	1
1875	вероятно не	1	1
1876	видим что	4	1
1877	есть условие	3	1
1878	или может	1	1
1879	в условиях	1	1
1880	того ее	1	1
1881	с началом	1	1
1882	с другом	1	1
1883	их имена	1	1
1884	жил и	1	1
1885	на руку	1	1
1886	чтобы к	1	1
1887	было ни	1	1
1888	время он	1	1
1889	что охотник	1	1
1890	знает еще	2	1
1891	связаны с	4	1
1892	сил в	1	1
1893	совершенно ясно	8	1
1894	оттуда то	1	1
1895	раньше и	1	1
1896	он прежде	1	1
1897	жизнь и	1	1
1898	и основные	1	1
1899	же роль	1	1
1900	стоит и	1	1
1901	встают и	1	1
1902	же служит	1	1
1903	при ближайшем	1	1
1904	объяснение только	1	1
1905	и живой	1	1
1906	которыми оно	1	1
1907	понятно почему	1	1
1908	действительности но	1	1
1909	с предметами	1	1
1910	в прямой	2	1
1911	покажет нам	1	1
1912	выше и	3	1
1913	же от	1	1
1914	этом а	1	1
1915	заставляют нас	1	1
1916	например у	1	1
1917	уже раньше	1	1
1918	это как	2	1
1919	могут служить	2	1
1920	что такого	1	1
1921	две стороны	1	1
1922	многих из	1	1
1923	образа мы	1	1
1924	взгляд кажется	1	1
1925	огонь и	3	1
1926	непосредственной связи	1	1
1927	как уже	1	1
1928	которые были	1	1
1929	что нужно	1	1
1930	довольно часто	1	1
1931	солнца с	1	1
1932	в частности	3	1
1933	ясности в	1	1
1934	а по	2	1
1935	составные части	1	1
1936	выйти за	1	1
1937	связь не	2	1
1938	к области	1	1
1939	это была	1	1
1940	или другого	1	1
1941	оказывается что	3	1
1942	еще в	3	1
1943	дать ему	2	1
1944	людей он	1	1
1945	останавливаться на	1	1
1946	самое время	2	1
1947	при всем	1	1
1948	на смерть	1	1
1949	его места	1	1
1950	в каких	2	1
1951	здесь за	1	1
1952	это происходит	4	1
1953	и принимает	1	1
1954	показывает как	3	1
1955	но человек	1	1
1956	со своими	1	1
1957	очень часто	3	1
1958	возможна и	1	1
1959	влияют на	1	1
1960	для такого	1	1
1961	и которая	1	1
1962	в доказательство	2	1
1963	ней все	1	1
1964	что изучение	1	1
1965	это видно	2	1
1966	это место	2	1
1967	дух в	1	1
1968	этом и	2	1
1969	выражен в	1	1
1970	это очевидно	2	1
1971	же можно	4	1
1972	человека это	1	1
1973	к пониманию	1	1
1974	связь эта	1	1
1975	читаем в	1	1
1976	право на	5	1
1977	новые отношения	2	1
1978	об этой	2	1
1979	письменности и	1	1
1980	при изучении	2	1
1981	наблюдение что	1	1
1982	их на	2	1
1983	некоторых из	1	1
1984	эти два	1	1
1985	три пары	1	1
1986	не сам	1	1
1987	в так	1	1
1988	что такие	1	1
1989	цели но	1	1
1990	тогда все	1	1
1991	он с	1	1
1992	в лице	1	1
1993	его форм	1	1
1994	с соответствующими	2	1
1995	некоторые черты	2	1
1996	племени а	1	1
1997	в чисто	1	1
1998	жизнью и	1	1
1999	в руках	2	1
2000	такие явления	1	1
2001	сохранить его	1	1
