N	2gram	Berdyaev_M	Otkroven
1214	иррациональной человеческой	1	1
1215	есть дело	1	1
1216	которая была	1	1
1217	все дело-то	1	1
1218	был человек	2	1
1219	красоты в	1	1
1220	ли дозволено	2	1
1221	нам опять	1	1
1222	думать что	4	1
1223	в них	5	1
1224	у нее	1	1
1225	счастье на	1	1
1226	своим что	1	1
1227	целью чтобы	1	1
1228	любви любовь	3	1
1229	слабы и	1	1
1230	раскрывается бесконечность	1	1
1231	самую глубину	3	1
1232	связь с	1	1
1233	это единственная	1	1
1234	положительно должно	1	1
1235	любви к	14	1
1236	вл соловьева	1	1
1237	вредного глупого	1	1
1238	ницше в	1	1
1239	вы так	1	1
1240	загадочное природа	1	1
1241	ни исторические	1	1
1242	сказать с	1	1
1243	прошел через	1	1
1244	и всех	1	1
1245	в иных	3	1
1246	христа и	4	1
1247	и глупейшего	1	1
1248	затягивает в	1	1
1249	человеческой множественности	1	1
1250	как достоевский	1	1
1251	ивана иван	1	1
1252	есть для	1	1
1253	могу что	1	1
1254	перед ним	3	1
1255	что нет	2	1
1256	против собственной	1	1
1257	и оскорбленным	1	1
1258	этот свой	1	1
1259	не совпадает	1	1
1260	руки в	1	1
1261	это глупейшее	1	1
1262	удержать за	1	1
1263	не случайно	1	1
1264	бурные вихри	1	1
1265	и вся-то	1	1
1266	в противоречиях	1	1
1267	и даже	1	1
1268	сего среди	1	1
1269	в чистом	1	1
1270	все та	1	1
1271	в борьбе	1	1
1272	в глаза	1	1
1273	достоевского лишь	2	1
1274	нет природы	1	1
1275	индивидуальность курсив	1	1
1276	чувство христа	1	1
1277	связано у	1	1
1278	свобода их	1	1
1279	человека лик	1	1
1280	из писателей	1	1
1281	он еще	1	1
1282	особого рода	1	1
1283	е от	1	1
1284	веры а	1	1
1285	воля будет	1	1
1286	кто уже	1	1
1287	всего что	2	1
1288	передышки и	1	1
1289	миллионов счастливых	1	1
1290	злом зло	1	1
1291	всегда и	1	1
1292	иной высший	1	1
1293	исследует человеческую	1	1
1294	не иное	1	1
1295	свободе у	2	1
1296	подросток одно	1	1
1297	был любил	1	1
1298	темы о	2	1
1299	и проблема	1	1
1300	сила и	1	1
1301	природы нет	1	1
1302	нарочно сумасшедшим	2	1
1303	если бы	5	1
1304	так торжественно	1	1
1305	довершить созидаемое	1	1
1306	которой бы	1	1
1307	самом деле	2	1
1308	погибает и	1	1
1309	бытовые уклады	1	1
1310	умом высоким	1	1
1311	у которых	2	1
1312	себе что	1	1
1313	делает в	1	1
1314	от всех	2	1
1315	иногда и	1	1
1316	не интересна	1	1
1317	особенно ни	1	1
1318	отец его	1	1
1319	его характере	1	1
1320	сам инстинктивно	1	1
1321	не внешне	1	1
1322	новый трагический	1	1
1323	исходит от	2	1
1324	ведь все	1	1
1325	человек от	2	1
1326	буйном исступленном	1	1
1327	и более	2	1
1328	случае сохраняет	1	1
1329	открывается в	2	1
1330	самим собой	1	1
1331	его судьба	3	1
1332	него человек	2	1
1333	элемент именно	1	1
1334	исступленном движении	1	1
1335	этой беспрерывности	1	1
1336	достоевский в	7	1
1337	человеку у	3	1
1338	на примере	1	1
1339	достоевский предвидел	1	1
1340	человек устроен	1	1
1341	к чему	5	1
1342	была бы	1	1
1343	истории и	2	1
1344	непременно благоразумно-выгодного	1	1
1345	единственная причина	1	1
1346	и сам	1	1
1347	тут все	2	1
1348	и таинственная	1	1
1349	единственно с	1	1
1350	во тьме	3	1
1351	светом и	1	1
1352	остается и	1	1
1353	всегда в	1	1
1354	или лучше	1	1
1355	достоевского о	4	1
1356	сходятся тут	1	1
1357	умного ведь	1	1
1358	человек а	1	1
1359	открывается у	1	1
1360	и можно	3	1
1361	ретроградной и	4	1
1362	только страшная	1	1
1363	всеобщего будущего	1	1
1364	и аглаю	4	1
1365	ставрогина кириллова	3	1
1366	его собственная	1	1
1367	собственный хотя	1	1
1368	душевной стихией	1	1
1369	прахом единственно	1	1
1370	что зло	4	1
1371	я нисколько	1	1
1372	божественной природы	1	1
1373	был для	2	1
1374	два периода	1	1
1375	вечное беспокойство	1	1
1376	его природы	3	1
1377	может ли	2	1
1378	табличке и	1	1
1379	периода до	1	1
1380	через раздвоение	2	1
1381	счастливых младенцев	1	1
1382	значительность версилова	1	1
1383	человеческого общества	3	1
1384	у толстого	1	1
1385	страшная но	1	1
1386	скрыта в	1	1
1387	будто бы	3	1
1388	в виду	2	1
1389	божественном миропорядке	1	1
1390	в силу	1	1
1391	предстателем за	1	1
1392	не иметь	2	1
1393	бога и	13	1
1394	злу но	1	1
1395	вообразили они	1	1
1396	заключениям нашего	1	1
1397	на этот	2	1
1398	быть связанным	1	1
1399	другого дела	1	1
1400	познать человека	1	1
1401	оцененных творений	1	1
1402	версилова с	2	1
1403	тут берега	1	1
1404	четыре есть	1	1
1405	только умного	1	1
1406	любовь и	4	1
1407	почему вы	1	1
1408	лишь по	1	1
1409	единого человеческого	2	1
1410	и принуждения	1	1
1411	красота перенести	1	1
1412	вещь тут	1	1
1413	почему не	2	1
1414	выгодах потому	1	1
1415	вечной жизни	4	1
1416	беспорочные годы	1	1
1417	себе одного	1	1
1418	когда дело	1	1
1419	бы кажется	1	1
1420	именно чтобы	1	1
1421	подтвердить что	1	1
1422	непременно вообразили	1	1
1423	вообще и	1	1
1424	динамично все	2	1
1425	душе не	1	1
1426	знает может	1	1
1427	из самых	9	1
1428	антропологическое исследование	1	1
1429	страшной ужасной	1	1
1430	от бога	1	1
1431	мужчины и	4	1
1432	в мир	3	1
1433	схватывал только	1	1
1434	без моей	1	1
1435	достоевскому дано	1	1
1436	было познать	2	1
1437	дано было	2	1
1438	русского православия	1	1
1439	подполья достоевский	2	1
1440	процессе мити	1	1
1441	тема о	5	1
1442	его творчества	2	1
1443	обратный свет	1	1
1444	рассудок возьмет	1	1
1445	даже широк	1	1
1446	любовь эта	1	1
1447	своего духа	4	1
1448	человека для	4	1
1449	онтологического совершенства	1	1
1450	достоевский же	2	1
1451	и эта	3	1
1452	человеческие отношения	1	1
1453	исключительный интерес	1	1
1454	самая пропущенная	1	1
1455	конца признает	1	1
1456	последней глубине	1	1
1457	два и	1	1
1458	в духовном	1	1
1459	не штифтик	1	1
1460	космосе в	1	1
1461	эпического нет	1	1
1462	нормальное и	1	1
1463	достоевский вскрывает	1	1
1464	дело-то человеческое	1	1
1465	в эпоху	2	1
1466	его как	2	1
1467	отношение человека	1	1
1468	отношения к	6	1
1469	этот вихрь	2	1
1470	формы все	1	1
1471	жизни как	1	1
1472	воле пожить	2	1
1473	одним словом	1	1
1474	людей достоевского	2	1
1475	когда человек	5	1
1476	творчестве шекспира	1	1
1477	была дороже	1	1
1478	одно нормальное	1	1
1479	нормального какого-то	1	1
1480	хаос и	1	1
1481	устремлено на	1	1
1482	всего двух	1	1
1483	вихревая антропология	1	1
1484	ключ к	1	1
1485	но есть	1	1
1486	годы нет	1	1
1487	страдание до	1	1
1488	духа и	6	1
1489	идеала содомского	1	1
1490	вихревое движение	1	1
1491	ничтожны и	1	1
1492	и каждый	2	1
1493	от которой	1	1
1494	заключается в	1	1
1495	только случай	1	1
1496	и истребление	1	1
1497	ведет к	16	1
1498	та самая	1	1
1499	ее как	2	1
1500	связанным с	1	1
1501	по табличке	1	1
1502	рисует картину	1	1
1503	выгоднее для	1	1
1504	действительно в	1	1
1505	таинственная вещь	1	1
1506	необычайного гадательного	1	1
1507	и действительно	1	1
1508	бездны в	1	1
1509	отвечаю за	1	1
1510	нельзя подходить	1	1
1511	сторона его	1	1
1512	но нет	1	1
1513	но обидно	1	1
1514	ли нам	1	1
1515	счастье людей	1	1
1516	он знает	2	1
1517	в обычном	2	1
1518	сознательно пожелать	1	1
1519	их душевным	1	1
1520	бы он	2	1
1521	строй жизни	2	1
1522	противоречит самым	1	1
1523	достоинство человека	3	1
1524	сказать в	1	1
1525	еще ничего	1	1
1526	эксперименты над	1	1
1527	возможность предварительного	1	1
1528	в конце	11	1
1529	пошлейшую глупость	1	1
1530	все тянется	1	1
1531	судьбу всех	1	1
1532	униженным и	1	1
1533	миропорядке отсюда	1	1
1534	желать себе	1	1
1535	земле к	1	1
1536	ни произведения	1	1
1537	арифметики когда	1	1
1538	начало смерти	1	1
1539	русской и	1	1
1540	он хотел	3	1
1541	бы еще	1	1
1542	уж тут	1	1
1543	вздора самой	1	1
1544	задача которая	1	1
1545	эти логарифмы	1	1
1546	в жизни	7	1
1547	бы признать	1	1
1548	между этими	1	1
1549	судьбу его	1	1
1550	в царстве	2	1
1551	невыносимее свободы	1	1
1552	человеком и	1	1
1553	человек человек	1	1
1554	он мучит	1	1
1555	науку о	1	1
1556	гуманистом он	1	1
1557	оси образуется	1	1
1558	это благоразумие	1	1
1559	было устремлено	1	1
1560	пишет достоевский	2	1
1561	скажет нам	1	1
1562	но к	2	1
1563	что иной	1	1
1564	над человеческой	3	1
1565	всем бросается	1	1
1566	есть момент	2	1
1567	что красота	1	1
1568	достоевским в	5	1
1569	находится в	1	1
1570	тысячи миллионов	1	1
1571	и почему	1	1
1572	вот с	1	1
1573	возникнет какой-нибудь	1	1
1574	все также	1	1
1575	в сферу	1	1
1576	к злу	8	1
1577	бытийственной бездне	1	1
1578	человеческий мир	1	1
1579	их было	1	1
1580	в космосе	1	1
1581	человек нарочно	1	1
1582	глубине человеческой	1	1
1583	во внутренней	1	1
1584	иное что	1	1
1585	петр верховенский	4	1
1586	был в	4	1
1587	и горит	1	1
1588	достоевский как	2	1
1589	вовлечены в	2	1
1590	с той	1	1
1591	случай сделается	2	1
1592	и без	2	1
1593	и противоречит	1	1
1594	бога он	1	1
1595	на поверхности	9	1
1596	человеческом царстве	1	1
1597	не удивлюсь	1	1
1598	доказывал себе	1	1
1599	как от	1	1
1600	свой собственный	1	1
1601	самостоятельного существования	1	1
1602	глупость пожелает	1	1
1603	легенды о	3	1
1604	он до	4	1
1605	же любит	1	1
1606	и как	3	1
1607	совершенно исключительное	1	1
1608	которой человечество	1	1
1609	обычным различием	1	1
1610	то в	2	1
1611	разум-то в	1	1
1612	откровение и	1	1
1613	случаях а	1	1
1614	этих словах	1	1
1615	форме достоевский	1	1
1616	его свобода	3	1
1617	лишь с	1	1
1618	иные миры	2	1
1619	самой неэкономической	1	1
1620	надо непременно	1	1
1621	человека образ	3	1
1622	не откажется	1	1
1623	ужасная вещь	1	1
1624	двух женщин	1	1
1625	свою пошлейшую	1	1
1626	чтобы свободно	1	1
1627	все время	3	1
1628	воля бывает	1	1
1629	гуманизма и	1	1
1630	к его	1	1
1631	видел достоевский	1	1
1632	нам самое	1	1
1633	постоянно разлетаются	1	1
1634	с одного	1	1
1635	дело человек	1	1
1636	с записок	1	1
1637	нам все	1	1
1638	иногда хотя	1	1
1639	есть не	9	1
1640	достоевскому и	2	1
1641	слишком даже	1	1
1642	чего бы	1	1
1643	в человеческой	5	1
1644	глубину в	2	1
1645	человек в	12	1
1646	и настоять	2	1
1647	мысли не	1	1
1648	страшная потому	1	1
1649	духа в	5	1
1650	центральная человеческая	1	1
1651	одно только	2	1
1652	нет изображения	1	1
1653	что она	5	1
1654	как повелевали	1	1
1655	насмешливой физиономией	4	1
1656	есть та	2	1
1657	мудрецы что	1	1
1658	а именно	1	1
1659	мадонны и	3	1
1660	жорж занд	2	1
1661	состоит чтобы	1	1
1662	в устойчивом	1	1
1663	и недостаточно	2	1
1664	выгоднее всех	1	1
1665	глубине на	1	1
1666	свободным сердцем	1	1
1667	преступление и	2	1
1668	человек любит	1	1
1669	чтобы все	1	1
1670	в огненной	2	1
1671	не одно	1	1
1672	жизни и	6	1
1673	всю жизнь	7	1
1674	раскрывает он	1	1
1675	том только	1	1
1676	думаю чтобы	1	1
1677	русской литературы	5	1
1678	что добро	1	1
1679	человека вообще	1	1
1680	о судьбе	1	1
1681	проклятие так	1	1
1682	человеком в	1	1
1683	была для	1	1
1684	он раскрыл	1	1
1685	есть вихревая	1	1
1686	отрицает и	1	1
1687	в мире	12	1
1688	он во	1	1
1689	свои силы	3	1
1690	в разных	3	1
1691	одном из	1	1
1692	и прежде	1	1
1693	возможны лишь	1	1
1694	к преступлению	9	1
1695	него до	1	1
1696	первый период	1	1
1697	романы и	1	1
1698	гениальной диалектике	3	1
1699	существо проблематическое	1	1
1700	остановит и	1	1
1701	идущее в	1	1
1702	великого инквизитора	9	1
1703	него человека	1	1
1704	жизни ее	1	1
1705	торжественно уверены	1	1
1706	того ни	1	1
1707	хотел а	1	1
1708	как в	9	1
1709	духа он	9	1
1710	этого слова	1	1
1711	божественной жизни	2	1
1712	это раскрывает	1	1
1713	как будто	4	1
1714	творений достоевского	1	1
1715	постановка темы	1	1
1716	тех которые	2	1
1717	быть выгоднее	1	1
1718	единственное серьезное	1	1
1719	на окраинах	1	1
1720	страстном буйном	1	1
1721	человеческих соотношений	1	1
1722	даже до	2	1
1723	этот есть	1	1
1724	на то	1	1
1725	свободу в	2	1
1726	но у	2	1
1727	он человек	2	1
1728	обязанностью желать	1	1
1729	ничего статического	3	1
1730	любя их	1	1
1731	если приносит	1	1
1732	не ошибается	1	1
1733	говорят о	2	1
1734	здравым заключениям	1	1
1735	образ мышкина	1	1
1736	он более	1	1
1737	не стоит	1	1
1738	и вечной	2	1
1739	их природу	1	1
1740	л толстого	3	1
1741	достоевского связана	1	1
1742	каприз и	1	1
1743	а иногда	1	1
1744	погружение в	1	1
1745	не любя	1	1
1746	сохраняется образ	1	1
1747	эта тема	2	1
1748	не думаю	1	1
1749	быть назван	3	1
1750	филипповну и	3	1
1751	неблагородной или	1	1
1752	теории постоянно	1	1
1753	человек пожелает	1	1
1754	мышкин любит	1	1
1755	все чувствуют	1	1
1756	он никогда	3	1
1757	от этого	4	1
1758	интеллигентном слое	1	1
1759	за границу	1	1
1760	в раздвоении	2	1
1761	выгодная выгода	1	1
1762	нет у	6	1
1763	деле господа	1	1
1764	сердцем человек	1	1
1765	раскрывается ему	2	1
1766	чувствуют значительность	1	1
1767	о выгодах	1	1
1768	свободной и	1	1
1769	и я	5	1
1770	нему как	1	1
1771	тема раскольникова	1	1
1772	есть на	1	1
1773	чувств и	1	1
1774	трагедии и	1	1
1775	хотел познать	1	1
1776	он художник	1	1
1777	достоевский делает	4	1
1778	вы скажете	1	1
1779	он глубоко	1	1
1780	рассчитать по	1	1
1781	мадонны а	1	1
1782	том все	1	1
1783	строя жизни	2	1
1784	особый мир	1	1
1785	ставрогина и	2	1
1786	вокруг этой	1	1
1787	отличается от	2	1
1788	что во	1	1
1789	да и	1	1
1790	общества невыносимее	1	1
1791	и отдыха?	1	1
1792	свободно пошел	1	1
1793	достижения иначе	1	1
1794	я хочу	3	1
1795	природа ни	1	1
1796	право пожелать	1	1
1797	счастья и	1	1
1798	с обычным	1	1
1799	он ведет	1	1
1800	не жизнь	1	1
1801	не фортепианные	1	1
1802	любит не	2	1
1803	и загадочное	1	1
1804	ли он	2	1
1805	глупейшее ведь	1	1
1806	гибели но	1	1
1807	ли может	2	1
1808	ведь дважды	1	1
1809	определить нельзя	1	1
1810	потому ли	2	1
1811	и аглаи	1	1
1812	вред и	1	1
1813	говорит герой	1	1
1814	жизненная загадка	1	1
1815	древнего закона	1	1
1816	православия и	1	1
1817	видел в	1	1
1818	широк человек	1	1
1819	в свой	2	1
1820	русского скитальца	1	1
1821	фантастические мечты	1	1
1822	своем не	1	1
1823	духа достоевский	4	1
1824	и всемирной	1	1
1825	нисколько не	1	1
1826	его глубине	1	1
1827	раскольников и	1	1
1828	все охлажденные	1	1
1829	любовь версилова	4	1
1830	до сумасшествия	1	1
1831	и характер	2	1
1832	европейский гуманизм	1	1
1833	сравнению с	2	1
1834	неопределенного взял	1	1
1835	кто знает	1	1
1836	интерес к	5	1
1837	которая разумеется	1	1
1838	но это	8	1
1839	природы достоевский	2	1
1840	была лишь	1	1
1841	лишь для	1	1
1842	ожидать от	1	1
1843	содомским в	1	1
1844	идет до	1	1
1845	все системы	1	1
1846	и остроте	1	1
1847	в эти	1	1
1848	мышкина версилова	1	1
1849	и после	1	1
1850	так любит	1	1
1851	повелевали ему	1	1
1852	не столкнуть	1	1
1853	столкнуть ли	1	1
1854	слова мити	1	1
1855	достоевский может	1	1
1856	свободной веры	1	1
1857	оторвавшегося от	2	1
1858	в движении	4	1
1859	и открывает	1	1
1860	природой и	3	1
1861	горит от	1	1
1862	земле особенно	1	1
1863	будет когда	1	1
1864	глубина бытия	1	1
1865	а самая	1	1
1866	в это	1	1
1867	мир и	3	1
1868	не стал	2	1
1869	личность никогда	1	1
1870	карамазова красота	1	1
1871	каприз своя	1	1
1872	красота есть	1	1
1873	достоинства человека	2	1
1874	из него	1	1
1875	должно свое	1	1
1876	версилова к	4	1
1877	в благодати	1	1
1878	загадки тут	1	1
1879	себе и	4	1
1880	лишь один	2	1
1881	он открывает	3	1
1882	найти нельзя	1	1
1883	художник и	2	1
1884	фантастический элемент	2	1
1885	его пути	1	1
1886	твердого древнего	1	1
1887	и насмешливой	4	1
1888	которой нет	1	1
1889	глубину человеческой	1	1
1890	чтобы не	4	1
1891	непременно последователей	1	1
1892	страстных человеческих	1	1
1893	ему разум	1	1
1894	своей глупой	2	1
1895	нем все	2	1
1896	и устроения	2	1
1897	и положительно	1	1
1898	на своем	4	1
1899	достоевского только	1	1
1900	любви и	3	1
1901	женщине не	1	1
1902	от свободы	5	1
1903	ничего нет	1	1
1904	можно рассчитать	1	1
1905	вражда к	2	1
1906	возжелал свободной	2	1
1907	человека человек	9	1
1908	дикий каприз	1	1
1909	нему отношением	1	1
1910	своего ума	1	1
1911	расчета все	1	1
1912	самом последнем	2	1
1913	ничего эпического	1	1
1914	его творчество	2	1
1915	исключительно люди	1	1
1916	взяли все	1	1
1917	человека требует	1	1
1918	русской души	4	1
1919	великих и	1	1
1920	сострадание к	2	1
1921	по силам	1	1
1922	рассудка и	2	1
1923	поминутно доказывал	1	1
1924	мечты свою	1	1
1925	она и	1	1
1926	их во	1	1
1927	бывает не	1	1
1928	вдруг ни	1	1
1929	веры тебе	1	1
1930	жизнь господа	1	1
1931	к которой	4	1
1932	жизни не	2	1
1933	мрак и	1	1
1934	трагическая проблема	1	1
1935	чтобы ко	1	1
1936	было не	1	1
1937	это страшная	1	1
1938	и нашу	1	1
1939	к богу	5	1
1940	начинает с	2	1
1941	ли своя	1	1
1942	которая ни	1	1
1943	ты отверг	1	1
1944	благоразумие с	1	1
1945	знает противоположности	1	1
1946	что их	1	1
1947	вовсе не	1	1
1948	жизни их	1	1
1949	огненную атмосферу	1	1
1950	человеческое сердце	2	1
1951	вл соловьев	2	1
1952	под влиянием	1	1
1953	что как	1	1
1954	это так	1	1
1955	уже не	8	1
1956	выше всякого	1	1
1957	доступ к	3	1
1958	в какую-то	1	1
1959	по силе	2	1
1960	в одной	1	1
1961	одна возможность	1	1
1962	исступлении и	2	1
1963	ни природа	1	1
1964	мысли в	1	1
1965	нее не	1	1
1966	он равно	1	1
1967	застывшего окаменевшего	1	1
1968	ты взял	1	1
1969	устроен и	1	1
1970	великий ум	1	1
1971	с того	2	1
1972	и дал	1	1
1973	есть один	3	1
1974	твой образ	1	1
1975	это была	1	1
1976	среди всеобщего	1	1
1977	трагическое противоречие	2	1
1978	не таков	1	1
1979	особенно в	3	1
1980	связанным обязанностью	1	1
1981	человеку выгодно?	1	1
1982	своих стремлений	1	1
1983	мира в	2	1
1984	свое собственное	1	1
1985	со всеми	1	1
1986	высшая математика	1	1
1987	все внимание	1	1
1988	страшная и	1	1
1989	имя свободы	2	1
1990	какого-то нормального	1	1
1991	и самый	2	1
1992	бы ни	2	1
1993	человеческое кажется	1	1
1994	разлетаются к	1	1
1995	нашу индивидуальность	1	1
1996	пагубный фантастический	1	1
1997	песок морской	1	1
1998	бы в	3	1
1999	к другому	4	1
2000	его мучит	1	1
2001	и счастье	1	1
2002	только дважды	1	1
2003	достоевскому он	2	1
2004	бог в	1	1
2005	положительному благоразумию	1	1
2006	наконец-то они	1	1
2007	поэтому он	2	1
2008	может нарочно	1	1
2009	самой мысли	1	1
2010	таблички и	1	1
2011	достоевский во	1	1
2012	благоденствие человеку	1	1
2013	и дьявола	3	1
2014	все устойчивые	1	1
2015	а что	1	1
2016	людей в	3	1
2017	свободы человеческого	3	1
2018	нашего рассудка	1	1
2019	божьего в	1	1
