N	2gram	Vinokur_St	Myslijsy
1327	д в	1	1
1328	смотрели на	1	1
1329	это его	1	1
1330	но то	1	1
1331	вот почему	1	1
1332	которыми он	3	1
1333	действительно так	1	1
1334	всякого внимания	1	1
1335	двух или	1	1
1336	в данных	1	1
1337	должна была	6	1
1338	ошибку в	1	1
1339	втором случае	2	1
1340	принимать за	1	1
1341	говорит что	4	1
1342	несколько примеров	5	1
1343	этим не	1	1
1344	нужно быть	1	1
1345	для которого	1	1
1346	и те	4	1
1347	то как	1	1
1348	себе отчет	1	1
1349	оно существует	1	1
1350	всегда будет	2	1
1351	в вопросе	1	1
1352	убедиться в	2	1
1353	всего что	2	1
1354	эта привычка	1	1
1355	отчет в	1	1
1356	второй половины	1	1
1357	пути от	1	1
1358	постоянно в	1	1
1359	и научное	1	1
1360	языком а	1	1
1361	на одну	1	1
1362	приходит на	1	1
1363	сделано до	1	1
1364	могут и	1	1
1365	для поэтического	1	1
1366	казалось что	1	1
1367	настоящее время	2	1
1368	в голове	1	1
1369	котором была	1	1
1370	она ни	1	1
1371	совершающегося в	1	1
1372	но разве	3	1
1373	но всякий	1	1
1374	и научной	2	1
1375	объяснение в	1	1
1376	которое я	2	1
1377	только во	1	1
1378	в научном	1	1
1379	никакого определенного	1	1
1380	нигде не	2	1
1381	без того	1	1
1382	так не	1	1
1383	особенно в	2	1
1384	через а	1	1
1385	не умеет	1	1
1386	тот что	1	1
1387	этих наук	1	1
1388	что называют	1	1
1389	невозможно по	1	1
1390	непосредственно предшествует	1	1
1391	до ее	1	1
1392	себя до	1	1
1393	и всякого	1	1
1394	были в	1	1
1395	какой степени	1	1
1396	наука и	1	1
1397	заключается именно	1	1
1398	вернее сказать	2	1
1399	х и	2	1
1400	чтобы думать	1	1
1401	сосредоточивается в	1	1
1402	вопрос и	1	1
1403	содержанием и	1	1
1404	следует еще	1	1
1405	те люди	1	1
1406	предания и	1	1
1407	что разница	1	1
1408	дает возможность	1	1
1409	когда и	1	1
1410	свое собственное	1	1
1411	о ней	1	1
1412	имеет ничего	2	1
1413	гораздо более	5	1
1414	слов от	1	1
1415	лиц на	1	1
1416	цельное и	1	1
1417	он имел	1	1
1418	мало того	1	1
1419	даже по	1	1
1420	утверждать только	1	1
1421	и желание	1	1
1422	действительно ли	1	1
1423	той мере	2	1
1424	еще одну	1	1
1425	он взялся	1	1
1426	то очевидно	2	1
1427	и он	2	1
1428	таких условиях	1	1
1429	прямым следствием	1	1
1430	оно совершенно	1	1
1431	отношении в	1	1
1432	конечно есть	1	1
1433	как нам	1	1
1434	уже без	2	1
1435	внутри одного	1	1
1436	один пример	1	1
1437	и среди	1	1
1438	слово несомненно	1	1
1439	всех языках	1	1
1440	вообще а	1	1
1441	что каждая	1	1
1442	поэтому в	4	1
1443	очень далеко	1	1
1444	такого рода	2	1
1445	имеет такое	1	1
1446	этого он	1	1
1447	прием который	1	1
1448	если к	1	1
1449	еще больше	1	1
1450	это нужно	1	1
1451	уже прежде	1	1
1452	как работы	1	1
1453	это их	2	1
1454	тот который	1	1
1455	красоту в	1	1
1456	но разумеется	1	1
1457	уста и	1	1
1458	в качестве	7	1
1459	многих отношениях	1	1
1460	сколько бы	1	1
1461	как можно	2	1
1462	совершенно правильные	1	1
1463	чем ты	1	1
1464	ответа в	1	1
1465	области не	1	1
1466	в зависимости	2	1
1467	во всей	1	1
1468	находятся и	1	1
1469	п но	1	1
1470	что вы	1	1
1471	бы думать	2	1
1472	в полной	1	1
1473	в несколько	1	1
1474	наш ответ	1	1
1475	не о	2	1
1476	в народных	1	1
1477	и найти	1	1
1478	и лишена	1	1
1479	случае есть	1	1
1480	как по	1	1
1481	и можно	2	1
1482	не подходят	1	1
1483	будто бы	4	1
1484	на памяти	1	1
1485	не исчерпываются	1	1
1486	известно например	1	1
1487	на себя	3	1
1488	отношений к	2	1
1489	на тот	1	1
1490	в ожидании	1	1
1491	в среде	1	1
1492	выходя за	1	1
1493	в последних	1	1
1494	не отделены	1	1
1495	конечно на	1	1
1496	но ведь	8	1
1497	iii в	1	1
1498	но нужно	1	1
1499	не вытекает	1	1
1500	следует понимать	1	1
1501	быть объединены	1	1
1502	и именно	2	1
1503	долго и	2	1
1504	не означает	1	1
1505	всякую возможность	1	1
1506	место и	1	1
1507	и характер	1	1
1508	до недавнего	2	1
1509	отвечать на	1	1
1510	уже давно	1	1
1511	между собой	1	1
1512	больше и	1	1
1513	нужно еще	1	1
1514	к вопросу	1	1
1515	в сторону	2	1
1516	находя в	1	1
1517	но все-таки	1	1
1518	быть приведены	1	1
1519	что их	1	1
1520	нельзя не	3	1
1521	содержание своей	1	1
1522	не был	1	1
1523	той или	1	1
1524	чем меньше	1	1
1525	искать не	2	1
1526	точкой зрения	1	1
1527	именно как	1	1
1528	во всякой	1	1
1529	есть точно	1	1
1530	утверждая что	1	1
1531	в уста	3	1
1532	того в	1	1
1533	мой взгляд	1	1
1534	отнестись к	1	1
1535	системе и	1	1
1536	случаях как	1	1
1537	понимание этого	1	1
1538	но между	1	1
1539	что искать	1	1
1540	отразилось в	1	1
1541	в нечто	1	1
1542	случаев в	1	1
1543	чтобы он	1	1
1544	всякой научной	1	1
1545	именно потому	1	1
1546	а разве	1	1
1547	почему я	1	1
1548	обнаруживается не	1	1
1549	и речи	3	1
1550	как материал	1	1
1551	при отсутствии	1	1
1552	с какой	1	1
1553	к образу	1	1
1554	оснований для	1	1
1555	была для	1	1
1556	зрения в	2	1
1557	ни была	2	1
1558	в ответ	1	1
1559	внимание лишь	1	1
1560	кто и	3	1
1561	приготовлен к	1	1
1562	можно сделать	1	1
1563	на нем	1	1
1564	к прошедшему	1	1
1565	и является	1	1
1566	совершенно серьезно	1	1
1567	в тех	5	1
1568	и известный	1	1
1569	б в	3	1
1570	сомнению что	2	1
1571	масс в	1	1
1572	это может	1	1
1573	в тоне	1	1
1574	над ним	1	1
1575	с нашими	1	1
1576	тем фактом	1	1
1577	знак и	1	1
1578	степени ее	1	1
1579	не раз	2	1
1580	сомнения что	4	1
1581	что ценность	1	1
1582	общего правила	1	1
1583	но которые	1	1
1584	занимает в	3	1
1585	ко времени	2	1
1586	так называемую	1	1
1587	не производил	1	1
1588	должно непременно	2	1
1589	это похоже	1	1
1590	для осуществления	1	1
1591	сходные с	1	1
1592	здесь поэт	1	1
1593	и никогда	1	1
1594	найти в	1	1
1595	особенностей и	1	1
1596	есть также	1	1
1597	его личности	1	1
1598	и какой	1	1
1599	есть явный	1	1
1600	чтобы читатель	1	1
1601	вот несколько	2	1
1602	нас более	1	1
1603	быть результатом	1	1
1604	пушкина в	40	1
1605	такой форме	1	1
1606	совершенно напрасно	1	1
1607	необходимым при	1	1
1608	объясняется и	1	1
1609	тесно связан	1	1
1610	всю жизнь	1	1
1611	бы эти	1	1
1612	значение как	1	1
1613	догадаться что	1	1
1614	о роли	1	1
1615	форму и	1	1
1616	по первому	2	1
1617	на существование	1	1
1618	первому из	1	1
1619	а главное	1	1
1620	можно с	1	1
1621	но они	3	1
1622	с естественным	1	1
1623	нет не	1	1
1624	слова до	1	1
1625	удерживаются в	1	1
1626	можно указать	1	1
1627	на рубеже	1	1
1628	мы до	1	1
1629	с этих	1	1
1630	проклятые вопросы	1	1
1631	к сожалению	4	1
1632	своего рода	7	1
1633	видеть за	1	1
1634	против этого	1	1
1635	в содержании	1	1
1636	уже после	3	1
1637	однако с	1	1
1638	и этот	1	1
1639	как общее	1	1
1640	которое с	1	1
1641	и конечно	1	1
1642	ли можно	2	1
1643	они и	1	1
1644	смотреть на	2	1
1645	но вытекает	1	1
1646	этого понятия	1	1
1647	и который	3	1
1648	его душу	1	1
1649	которые он	1	1
1650	будто в	3	1
1651	на первом	1	1
1652	которая по	1	1
1653	из таких	2	1
1654	самому и	1	1
1655	и далее	1	1
1656	и дает	1	1
1657	слово должно	1	1
1658	я никогда	1	1
1659	нельзя то	1	1
1660	каким он	1	1
1661	романа и	1	1
1662	и внешнюю	1	1
1663	свете и	1	1
1664	он на	1	1
1665	понимать что	1	1
1666	времени когда	1	1
1667	в действии	1	1
1668	зрения той	1	1
1669	и народной	1	1
1670	данные в	1	1
1671	чем для	1	1
1672	ошибки могут	1	1
1673	знаков в	1	1
1674	и делает	1	1
1675	который ставит	1	1
1676	нет никакого	3	1
1677	с шекспиром	1	1
1678	там в	1	1
1679	со всеми	2	1
1680	также вопросы	1	1
1681	будто и	1	1
1682	похож на	1	1
1683	открытий в	1	1
1684	значение которое	1	1
1685	это пожалуй	1	1
1686	во что	1	1
1687	никакого сомнения	3	1
1688	уже довольно	2	1
1689	заботиться о	1	1
1690	он так	1	1
1691	за его	1	1
1692	однако что	1	1
1693	в отделе	2	1
1694	простым и	1	1
1695	как чего-то	1	1
1696	следовательно в	1	1
1697	может не	2	1
1698	человек обращается	1	1
1699	о самом	1	1
1700	этом месте	2	1
1701	именно не	1	1
1702	с целью	1	1
1703	меньшей мере	3	1
1704	фактом что	1	1
1705	необходимой для	1	1
1706	и действительно	1	1
1707	времени не	5	1
1708	пушкина может	1	1
1709	действительно были	1	1
1710	совершенно правильно	1	1
1711	возможность догадываться	1	1
1712	имел возможность	1	1
1713	пор еще	1	1
1714	который сам	1	1
1715	что могло	1	1
1716	и такая	1	1
1717	с такими	1	1
1718	и также	1	1
1719	языка который	1	1
1720	это время	3	1
1721	подобные слова	1	1
1722	на эту	5	1
1723	с собою	1	1
1724	и просто	1	1
1725	том какое	1	1
1726	воспоминания в	1	1
1727	влияний в	1	1
1728	никакой связи	1	1
1729	и эстетическим	1	1
1730	правда не	1	1
1731	эту сторону	2	1
1732	так называемая	3	1
1733	можно найти	3	1
1734	сравнению с	1	1
1735	п а	2	1
1736	вследствие этого	1	1
1737	достаточно привести	1	1
1738	отчета в	3	1
1739	здесь нет	1	1
1740	имеют никакой	1	1
1741	который видит	1	1
1742	или совершенно	1	1
1743	смысле это	1	1
1744	тот кто	1	1
1745	представляется в	1	1
1746	как произведение	2	1
1747	тому кто	1	1
1748	и находя	1	1
1749	но их	1	1
1750	совершенно не	7	1
1751	чем же	1	1
1752	не является	5	1
1753	через другие	1	1
1754	кто считает	1	1
1755	сказано что	1	1
1756	разумеется в	2	1
1757	разуметь под	1	1
1758	этого имени	1	1
1759	как говорит	3	1
1760	в очень	4	1
1761	языках это	1	1
1762	который не	3	1
1763	ни на	3	1
1764	к отдельным	1	1
1765	или языка	1	1
1766	совпадает с	3	1
1767	первоначально не	1	1
1768	задний план	3	1
1769	но каждый	1	1
1770	большую роль	1	1
1771	один только	1	1
1772	не знаю	2	1
1773	первой из	1	1
1774	бы теперь	1	1
1775	и и	2	1
1776	на основе	1	1
1777	по сравнению	1	1
1778	явления до	1	1
1779	не быть	1	1
1780	не должны	1	1
1781	так называемым	2	1
1782	посмотрим на	1	1
1783	есть место	1	1
1784	те или	2	1
1785	систему как	1	1
1786	и вся	2	1
1787	целого то	1	1
1788	в которую	2	1
1789	очень хорошо	2	1
1790	правильно и	1	1
1791	что также	1	1
1792	прежде и	1	1
1793	на некоторые	1	1
1794	и общего	1	1
1795	чтобы она	1	1
1796	вопроса и	1	1
1797	внимания на	1	1
1798	имеет никакого	1	1
1799	а при	1	1
1800	числе и	2	1
1801	не отдает	1	1
1802	вопрос можно	1	1
1803	что современные	1	1
1804	только отчасти	1	1
1805	нет в	1	1
1806	никаких оснований	2	1
1807	например во	2	1
1808	связанных с	1	1
1809	формы но	1	1
1810	не встречается	1	1
1811	образом не	2	1
1812	им мысль	1	1
1813	открыл в	1	1
1814	это доказывает	1	1
1815	в отличие	1	1
1816	трудная и	1	1
1817	непосредственно из	1	1
1818	ли могут	1	1
1819	этой категории	2	1
1820	ответа на	2	1
1821	из истории	3	1
1822	виде не	2	1
1823	оно стало	2	1
1824	отрывок из	1	1
1825	но именно	3	1
1826	следует обратить	1	1
1827	что самый	1	1
1828	том самом	1	1
1829	такое мнение	1	1
1830	это кажется	1	1
1831	рядом других	2	1
1832	к изучению	1	1
1833	непосредственно вытекает	1	1
1834	где между	1	1
1835	каком он	2	1
1836	всего к	1	1
1837	от разных	1	1
1838	по меньшей	3	1
1839	лицо с	1	1
1840	увидим ниже	1	1
1841	же до	1	1
1842	по отдельным	1	1
1843	у них	1	1
1844	не отражается	1	1
1845	в корне	1	1
1846	возможности но	1	1
1847	к какой	1	1
1848	в настоящее	2	1
1849	их собственной	1	1
1850	в примечании	1	1
1851	пришлось бы	1	1
1852	внимание и	1	1
1853	а об	1	1
1854	меня не	2	1
1855	из этой	2	1
1856	впечатление и	1	1
1857	нет сомнения	2	1
1858	высшей степени	1	1
1859	литературного языка	1	1
1860	что создавая	1	1
1861	истории литературы	2	1
1862	как к	3	1
1863	не знают	1	1
1864	новый и	1	1
1865	системе как	1	1
1866	него по	1	1
1867	хотя эти	1	1
1868	же несомненно	2	1
1869	всегда можно	1	1
1870	которым он	1	1
1871	значение в	1	1
1872	частных случаев	1	1
1873	не сложил	1	1
1874	то я	1	1
1875	на два	1	1
1876	свидетельствует о	2	1
1877	время своего	1	1
1878	второй половине	1	1
1879	и вот	1	1
1880	том числе	3	1
1881	народа о	1	1
1882	условиях и	1	1
1883	и всем	1	1
1884	имеет только	1	1
1885	дано уже	1	1
1886	того чем	1	1
1887	что история	1	1
1888	для всего	1	1
1889	к истории	2	1
1890	между одним	1	1
1891	нашей точки	1	1
1892	деле не	1	1
1893	с нашей	2	1
1894	многое в	1	1
1895	на одной	1	1
1896	здесь в	1	1
1897	нет это	2	1
1898	чем он	3	1
1899	но одно	1	1
1900	им с	1	1
1901	а другое	2	1
1902	основана на	2	1
1903	них и	2	1
1904	xix века	2	1
1905	и смысл	1	1
1906	ответу на	1	1
1907	на каком	1	1
1908	нашел бы	1	1
1909	зависеть от	2	1
1910	иногда и	2	1
1911	наконец в	2	1
1912	примечании к	1	1
1913	а также	4	1
1914	речи это	1	1
1915	самые разнообразные	1	1
1916	который как	2	1
1917	полное право	3	1
1918	нам от	1	1
1919	прямого отношения	1	1
1920	своими глазами	1	1
1921	нет как	1	1
1922	значение есть	1	1
1923	места в	3	1
1924	рода в	2	1
1925	теперь еще	1	1
1926	отрицать что	1	1
1927	вообще не	5	1
1928	более что	2	1
1929	в ряде	1	1
1930	впрочем не	1	1
1931	которую указывает	1	1
1932	нас к	2	1
1933	можно однако	1	1
1934	но нельзя	1	1
1935	говорят о	1	1
1936	над тем	2	1
1937	меньше всего	3	1
1938	всего прочего	1	1
1939	перед собой	2	1
1940	а иногда	2	1
1941	нельзя поэтому	1	1
1942	должны говорить	1	1
1943	он никогда	1	1
1944	эту борьбу	1	1
1945	должно стать	1	1
1946	чем мы	1	1
1947	первой части	2	1
1948	половины xix	1	1
1949	в условиях	1	1
1950	а за	1	1
1951	действительностью в	1	1
1952	и верное	1	1
1953	из разных	1	1
1954	которые с	1	1
1955	при его	3	1
1956	разумеется с	1	1
1957	личным достоянием	1	1
1958	можно утверждать	1	1
1959	сил в	1	1
1960	этой системы	1	1
1961	это явление	2	1
1962	мере в	3	1
1963	разумеется что	5	1
1964	чтобы сделать	2	1
1965	бы его	1	1
1966	словами не	1	1
1967	протестом против	1	1
1968	достаточно для	3	1
1969	того или	4	1
1970	ее неизбежности	1	1
1971	и живой	1	1
1972	но сами	1	1
1973	был связан	1	1
1974	за то	5	1
1975	понятно почему	1	1
1976	наука о	1	1
1977	каждая из	1	1
1978	из следующего	1	1
1979	выше на	1	1
1980	случае и	2	1
1981	каждом из	1	1
1982	усомниться в	1	1
1983	всю свою	1	1
1984	чувствует свою	1	1
1985	неизвестные нам	1	1
1986	нужно сказать	6	1
1987	две стороны	1	1
1988	к чему-то	1	1
1989	дело когда	2	1
1990	это был	3	1
1991	однако если	1	1
1992	в первые	1	1
1993	эти общие	1	1
1994	которые были	1	1
1995	для таких	1	1
1996	довольно часто	1	1
1997	нужно не	2	1
1998	просто не	1	1
1999	в частности	6	1
2000	не оставляет	2	1
2001	не существовало	1	1
2002	а по	1	1
2003	то ее	1	1
2004	выйти за	1	1
2005	например к	1	1
2006	зрения этого	1	1
2007	действовали на	1	1
2008	это была	1	1
2009	взглядов на	1	1
2010	оказывается что	1	1
2011	конечно в	1	1
2012	в трех	1	1
2013	эти проклятые	1	1
2014	еще в	3	1
2015	в пределах	1	1
2016	одного слова	1	1
2017	во мне	1	1
2018	при всем	1	1
2019	этому поводу	4	1
2020	итак если	1	1
2021	было указано	1	1
2022	уже так	1	1
2023	входить в	1	1
2024	недавнего времени	2	1
2025	еще на	1	1
2026	его места	1	1
2027	идет о	3	1
2028	бы по	1	1
2029	в каких	1	1
2030	рассматривать как	1	1
2031	зависимость от	1	1
2032	следует сделать	1	1
2033	иначе в	2	1
2034	показывает как	1	1
2035	также с	1	1
2036	есть такое	1	1
2037	и против	1	1
2038	вполне определенного	1	1
2039	что сколько	1	1
2040	что подобные	1	1
2041	далеко от	2	1
2042	очень часто	3	1
2043	должно возникнуть	1	1
2044	что среди	1	1
2045	для такого	1	1
2046	и которая	1	1
2047	здесь к	1	1
2048	бы одним	1	1
2049	не мирились	1	1
2050	это место	2	1
2051	этом и	2	1
2052	произвольное и	1	1
2053	же можно	1	1
2054	по моему	1	1
2055	никому не	1	1
2056	в словаре	3	1
2057	читаем в	1	1
2058	или почему	1	1
2059	законченные и	1	1
2060	б с	2	1
2061	но о	1	1
2062	право на	1	1
2063	найдет в	1	1
2064	какой же	1	1
2065	у г	1	1
2066	чем та	1	1
2067	на всем	1	1
2068	некоторых из	1	1
2069	эти два	1	1
2070	делу не	1	1
2071	к работе	1	1
2072	в так	1	1
2073	смотрю на	1	1
2074	первое впечатление	1	1
2075	и обратно	1	1
2076	когда пушкин	1	1
2077	он с	1	1
2078	в лице	1	1
2079	с соответствующими	1	1
2080	очевидно только	2	1
2081	в чисто	2	1
2082	в руках	2	1
2083	и иные	2	1
2084	более того	1	1
