N	2gram	Vygotskiy_	Mirosoze
1316	всего того	3	1
1317	и каким	1	1
1318	есть много	1	1
1319	и такой	1	1
1320	в свое	1	1
1321	не указывает	1	1
1322	то они	1	1
1323	и злая	1	1
1324	вокруг него	1	1
1325	значение в	1	1
1326	смысле что	1	1
1327	сам себя	2	1
1328	столкновение двух	1	1
1329	вот например	1	1
1330	ним мы	1	1
1331	все так	1	1
1332	пришли к	1	1
1333	не осуществляет	1	1
1334	ли бы	1	1
1335	на вопрос	1	1
1336	решительно не	3	1
1337	то я	1	1
1338	и критические	1	1
1339	ее на	2	1
1340	призван к	1	1
1341	в первый	2	1
1342	которое послужило	1	1
1343	наших глазах	2	1
1344	вывод что	1	1
1345	мы имеем	2	1
1346	как сама	1	1
1347	бы на	2	1
1348	на кладбище	2	1
1349	дневным светом	1	1
1350	которое должно	1	1
1351	будет ли	1	1
1352	разработка темы	1	1
1353	трагедии и	4	1
1354	такое же	3	1
1355	имеет совершенно	1	1
1356	и кажется	2	1
1357	перерождения в	1	1
1358	бы всякую	1	1
1359	что только	3	1
1360	фабулы романа	1	1
1361	то мы	2	1
1362	открыть что	2	1
1363	народа то	1	1
1364	отвечает ему	1	1
1365	чем он	1	1
1366	несет в	3	1
1367	им с	1	1
1368	представлять себе	1	1
1369	слово в	2	1
1370	слова а	2	1
1371	отношение которое	1	1
1372	участие в	1	1
1373	по словам	2	1
1374	страсть к	3	1
1375	мы находим	1	1
1376	и смысл	1	1
1377	в виде	5	1
1378	раз в	7	1
1379	а на	2	1
1380	тяжелое и	2	1
1381	гибели и	5	1
1382	что ни	3	1
1383	бы для	2	1
1384	не иное	1	1
1385	что является	1	1
1386	иногда и	1	1
1387	а о	1	1
1388	согласно с	2	1
1389	сложная и	1	1
1390	а также	1	1
1391	в такую	2	1
1392	за этим	3	1
1393	на нее	1	1
1394	быть ее	1	1
1395	это еще	1	1
1396	с них	1	1
1397	же нет	1	1
1398	по существу	4	1
1399	всего романа	2	1
1400	за тем	1	1
1401	уже совершенно	1	1
1402	системы и	1	1
1403	указывает на	8	1
1404	и обнаруживается	1	1
1405	отнесена к	1	1
1406	в стороне	1	1
1407	органической связи	1	1
1408	иное что	1	1
1409	с той	8	1
1410	есть истинная	1	1
1411	нас к	1	1
1412	которого нет	1	1
1413	но по	2	1
1414	у этого	1	1
1415	нуждаться в	1	1
1416	так в	1	1
1417	это происходит	1	1
1418	ней так	1	1
1419	а иногда	1	1
1420	и оно	1	1
1421	и спокойствия	1	1
1422	с другом	2	1
1423	для которого	1	1
1424	высшей точки	1	1
1425	человеком и	3	1
1426	вовсе не	11	1
1427	это так	1	1
1428	в одной	2	1
1429	мысли в	1	1
1430	тем более	2	1
1431	с простым	1	1
1432	мере в	1	1
1433	с первого	1	1
1434	к психологии	2	1
1435	чтобы сделать	1	1
1436	этих двух	1	1
1437	на свете	2	1
1438	это остается	1	1
1439	том случае	4	1
1440	с пути	1	1
1441	и эти	2	1
1442	за то	1	1
1443	одни как	1	1
1444	указывали на	1	1
1445	как ни	1	1
1446	а где	1	1
1447	до тех	2	1
1448	он говорит	9	1
1449	которые могли	1	1
1450	встречаемся с	1	1
1451	она должна	3	1
1452	то чего	1	1
1453	и психологическую	1	1
1454	произведения искусства	1	1
1455	и почти	1	1
1456	ее так	2	1
1457	этим он	1	1
1458	в течение	5	1
1459	большее чем	1	1
1460	бы назвать	2	1
1461	процесс перерождения	2	1
1462	в новый	1	1
1463	степени не	2	1
1464	чему эти	1	1
1465	ее жизни	1	1
1466	по прямой	2	1
1467	может понять	1	1
1468	себе что	2	1
1469	в искусстве	2	1
1470	во второй	1	1
1471	и может	5	1
1472	отвращение к	3	1
1473	в частности	3	1
1474	момент когда	1	1
1475	ли это?	1	1
1476	противоречивость этой	1	1
1477	движения на	1	1
1478	пор не	1	1
1479	я вел	1	1
1480	к области	1	1
1481	что образ	2	1
1482	каждый раз	2	1
1483	ним как	1	1
1484	в трех	1	1
1485	только у	1	1
1486	в нашей	2	1
1487	факт что	3	1
1488	совершенно новый	2	1
1489	начала что	1	1
1490	своей основе	1	1
1491	эта двойственность	2	1
1492	или как	2	1
1493	и всех	1	1
1494	это единственная	1	1
1495	его или	1	1
1496	это его	1	1
1497	все та	1	1
1498	идет о	8	1
1499	которых они	1	1
1500	на это	6	1
1501	черты и	2	1
1502	и всякое	1	1
1503	люди не	2	1
1504	переходит на	1	1
1505	самой своей	1	1
1506	одного из	2	1
1507	нам необходимо	1	1
1508	сказать в	1	1
1509	он окончательно	1	1
1510	правду жизни	1	1
1511	даже для	1	1
1512	это можно	2	1
1513	этом понимании	1	1
1514	может показаться	1	1
1515	быть его	2	1
1516	эту мысль	2	1
1517	слова в	1	1
1518	иначе он	1	1
1519	же в	2	1
1520	и прежде	2	1
1521	попали в	1	1
1522	смерти о	1	1
1523	об этой	1	1
1524	себе всю	1	1
1525	чем к	1	1
1526	все другие	2	1
1527	я говорил	2	1
1528	это в	3	1
1529	ли в	1	1
1530	в разговоре	1	1
1531	что вся	1	1
1532	греха и	1	1
1533	которой мы	4	1
1534	самые сильные	1	1
1535	в целом	8	1
1536	он с	2	1
1537	что слишком	1	1
1538	и наконец	2	1
1539	что на	4	1
1540	говорит не	2	1
1541	все было	2	1
1542	этого холодного	1	1
