N	2gram	Vygotskiy_	Komedia
1311	именно здесь	1	1
1312	перед необходимостью	1	1
1313	что под	4	1
1314	была отделена	1	1
1315	не нуждается	1	1
1316	от кого	1	1
1317	быть только	1	1
1318	на характер	1	1
1319	что наш	1	1
1320	или хотя	1	1
1321	поэзию и	1	1
1322	из прежних	1	1
1323	так много	2	1
1324	этого можно	1	1
1325	происходит и	1	1
1326	вопрос почему	1	1
1327	приемов и	1	1
1328	ход событий	2	1
1329	человек и	2	1
1330	женой все	1	1
1331	без него	1	1
1332	не кто	1	1
1333	эти три	2	1
1334	следует понимать	3	1
1335	себя как	3	1
1336	том и	3	1
1337	которой она	1	1
1338	человеке и	2	1
1339	ее брат	1	1
1340	в гибели	1	1
1341	если я	1	1
1342	этом можно	1	1
1343	вот на	1	1
1344	благодаря тому	2	1
1345	нас от	2	1
1346	в сторону	2	1
1347	достигает своего	1	1
1348	а только	1	1
1349	из одного	3	1
1350	изгоняя из	1	1
1351	своих отношениях	1	1
1352	тех случаев	1	1
1353	могло бы	4	1
1354	что как	4	1
1355	морали и	5	1
1356	идет от	2	1
1357	ли что	2	1
1358	имеет ничего	1	1
1359	в русской	4	1
1360	на которую	2	1
1361	в заключительном	1	1
1362	именно как	3	1
1363	могли бы	6	1
1364	о себе	1	1
1365	до самой	1	1
1366	же все	1	1
1367	материалом для	2	1
1368	но как	3	1
1369	подобным образом	1	1
1370	от героев	1	1
1371	за основу	1	1
1372	служить в	1	1
1373	которых в	1	1
1374	о прошлом	1	1
1375	всему сказанному	1	1
1376	говорил о	3	1
1377	мысль и	1	1
1378	не дошло	1	1
1379	в наше	2	1
1380	действие в	1	1
1381	как противоречие	2	1
1382	чтобы он	3	1
1383	когда я	3	1
1384	другом и	2	1
1385	трудно с	1	1
1386	мы опять	1	1
1387	в область	1	1
1388	с героями	1	1
1389	здесь на	1	1
1390	одним словом	2	1
1391	по другому	1	1
1392	мысль что	4	1
1393	всей этой	3	1
1394	бесспорно что	1	1
1395	надо сказать	4	1
1396	огромное количество	1	1
1397	от которых	2	1
1398	его жизнь	1	1
1399	имеет для	1	1
1400	человек который	2	1
1401	развилась в	1	1
1402	всякий другой	1	1
1403	и затем	3	1
1404	решение вопроса	2	1
1405	сослаться на	2	1
1406	к рассказу	3	1
1407	уже одно	1	1
1408	благодаря своей	1	1
1409	над ним	2	1
1410	говорили что	1	1
1411	из общего	1	1
1412	а от	1	1
1413	как один	1	1
1414	собой две	1	1
1415	самому существу	1	1
1416	сочувствием к	1	1
1417	почему же	1	1
1418	превратилась в	3	1
1419	чем она	1	1
1420	конца и	1	1
1421	знаем что	4	1
1422	мы их	1	1
1423	это вовсе	1	1
1424	зритель не	1	1
1425	и никогда	2	1
1426	нападает на	1	1
1427	заставляет зрителя	1	1
1428	оба они	1	1
1429	его стороны	1	1
1430	однако когда	1	1
1431	которое мы	4	1
1432	подойти к	1	1
1433	но опять	1	1
1434	стоит только	3	1
1435	себе дело	1	1
1436	чему мы	1	1
1437	мы будем	4	1
1438	все остальное	1	1
1439	ты мне	1	1
1440	из трагедии	1	1
1441	всю жизнь	1	1
1442	в противном	1	1
1443	до наших	1	1
1444	всех предыдущих	2	1
1445	которое имеет	3	1
1446	бы быть	2	1
1447	поэтов и	1	1
1448	там где	7	1
1449	собственным законам	2	1
1450	показывает что	4	1
1451	это совершенно	2	1
1452	или иного	2	1
1453	ряд исследователей	1	1
1454	он должен	2	1
1455	одного и	2	1
1456	которого она	1	1
1457	раньше чем	1	1
1458	моментов в	1	1
1459	ты еще	1	1
1460	и самый	2	1
1461	любви и	1	1
1462	чем острее	1	1
1463	почему он	4	1
1464	что герои	2	1
1465	всех отношениях	1	1
1466	на деле	4	1
1467	вызывает у	1	1
1468	он трижды	1	1
1469	и этот	6	1
1470	уяснить себе	2	1
1471	от жизни	1	1
1472	он нисколько	1	1
1473	вот о	1	1
1474	ненужным в	1	1
1475	жанра и	2	1
1476	как с	2	1
1477	бы при	1	1
1478	идея а	1	1
1479	в самый	1	1
1480	то есть	30	1
1481	что слова	1	1
1482	жизни а	1	1
1483	пути развития	1	1
1484	так главным	1	1
1485	своих героев	4	1
1486	другой его	1	1
1487	имеет другого	1	1
1488	месте где	1	1
1489	основании этого	1	1
1490	п уже	1	1
1491	следует рассмотреть	1	1
1492	не находим	2	1
1493	с сильным	1	1
1494	этого мало	1	1
1495	всех других	1	1
1496	исключительно с	1	1
1497	два основных	1	1
1498	в комментариях	1	1
1499	сам по	2	1
1500	здесь он	1	1
1501	находятся в	2	1
1502	что сам	2	1
1503	сцене и	2	1
1504	он действует	1	1
1505	противопоставляются друг	1	1
1506	разного рода	1	1
1507	была названа	1	1
1508	утверждает что	3	1
1509	с каждым	2	1
1510	как говорят	1	1
1511	он признает	1	1
1512	действий и	2	1
1513	на известный	1	1
1514	целом ряде	1	1
1515	очень много	1	1
1516	вот два	1	1
1517	акта в	1	1
1518	если эти	1	1
1519	за это	1	1
1520	этот же	1	1
1521	творчество поэта	1	1
1522	под этим	2	1
1523	и давая	1	1
1524	один человек	2	1
1525	полном согласии	1	1
1526	имеет свои	1	1
1527	с он	1	1
1528	поэтому и	1	1
1529	представлен как	1	1
1530	один вопрос	1	1
1531	нам в	3	1
1532	сюжета и	2	1
1533	но только	10	1
1534	все различие	1	1
1535	вместо того	3	1
1536	все то	15	1
1537	в обратном	3	1
1538	образом если	1	1
1539	ни о	1	1
1540	с таким	4	1
1541	путем и	1	1
1542	когда дело	1	1
1543	содержание и	1	1
1544	о своей	1	1
1545	вот и	1	1
1546	отношениям с	1	1
1547	возводимых на	1	1
1548	и будет	1	1
1549	и действительно	2	1
1550	трагический фон	1	1
1551	совершает над	1	1
1552	героев и	1	1
1553	цели они	1	1
1554	можно назвать	2	1
1555	виде как	1	1
1556	к которым	7	1
1557	относятся к	1	1
1558	из тех	1	1
1559	самый характер	1	1
1560	это сообщение	1	1
1561	было рассказать	1	1
1562	каждым новым	1	1
1563	у читателя	4	1
1564	эти события	5	1
1565	в слове	1	1
1566	мести и	1	1
1567	его поэзии	1	1
1568	к какому	1	1
1569	может не	1	1
1570	этому что	1	1
1571	два длинных	1	1
1572	мы имели	1	1
1573	этого материала	1	1
1574	данном случае	5	1
1575	в нее	3	1
1576	вовсе без	1	1
1577	этот образ	1	1
1578	в стихах	3	1
1579	всей своей	1	1
1580	на каждом	1	1
1581	множественном числе	1	1
1582	во сне	1	1
1583	ничего общего	3	1
1584	больше к	2	1
1585	поражения в	1	1
1586	что вам	1	1
1587	который видит	1	1
1588	автор не	2	1
1589	в художественном	1	1
1590	которую она	2	1
1591	к той	1	1
1592	лишенный всякой	1	1
1593	ее характер	1	1
1594	сразу и	1	1
1595	все они	3	1
1596	привычной нам	1	1
1597	средний путь	1	1
1598	не подходит	1	1
1599	есть все	2	1
1600	ни к	1	1
1601	что теперь	1	1
1602	образом все	1	1
1603	всем этом	1	1
1604	фон для	3	1
1605	что эту	1	1
1606	того самого	1	1
1607	он требует	1	1
1608	сколько раз	1	1
1609	вытекает из	2	1
1610	своем роде	2	1
1611	уже из	6	1
1612	не объясняет	1	1
1613	обрушивается на	2	1
1614	бы с	1	1
1615	борется с	1	1
1616	язык и	1	1
1617	это нечто	1	1
1618	ее об	1	1
1619	себе никакого	1	1
1620	не имеют	4	1
1621	и главное	1	1
1622	со всех	1	1
1623	оба эти	4	1
1624	первая из	1	1
1625	совпадает с	2	1
1626	и между	4	1
1627	переходя от	1	1
1628	на основе	1	1
1629	путь между	1	1
1630	на два	1	1
1631	вызывает в	1	1
1632	и независимо	1	1
1633	и тогда	1	1
1634	тот и	1	1
1635	свою роль	1	1
1636	развития и	2	1
1637	народа и	1	1
1638	интерес и	1	1
1639	всего на	1	1
1640	и вся	2	1
1641	не могло	1	1
1642	он хочет	3	1
1643	черты и	2	1
1644	и об	1	1
1645	от других	2	1
1646	разве не	3	1
1647	ее с	5	1
1648	он по	1	1
1649	еще большего	1	1
1650	только тем	1	1
1651	в совершенно	3	1
1652	мифологических героев	1	1
1653	при помощи	7	1
1654	знак в	1	1
1655	тому и	1	1
1656	разговор с	2	1
1657	на действительность	1	1
1658	над собой	1	1
1659	нигде в	1	1
1660	им в	1	1
1661	родителями которые	1	1
1662	это же	2	1
1663	автора в	2	1
1664	мне не	1	1
1665	из рассказа	1	1
1666	другом контексте	1	1
1667	элемента в	1	1
1668	оставил в	1	1
1669	к двум	1	1
1670	дано было	1	1
1671	этого нет	1	1
1672	таких случаев	1	1
1673	произведения и	1	1
1674	этими словами	3	1
1675	тот самый	1	1
1676	сложнее и	1	1
1677	производит на	1	1
1678	нас важно	1	1
1679	это мнение	3	1
1680	он может	2	1
1681	от смерти	2	1
1682	раза в	1	1
1683	сходства с	1	1
1684	убеждает его	1	1
1685	ошибемся если	1	1
1686	этого слова	5	1
1687	говоря не	1	1
1688	своей цели	2	1
1689	впечатление которое	2	1
1690	видят в	1	1
1691	конечной целью	1	1
1692	по происхождению	1	1
1693	часто встречаем	1	1
1694	внимания заслуживает	1	1
1695	целью он	1	1
1696	истинную сущность	2	1
1697	из него	4	1
1698	не из	1	1
1699	же он	1	1
1700	с на	1	1
1701	точку зрения	1	1
1702	по заслугам	1	1
1703	сомнения в	1	1
1704	с каким	1	1
1705	обратиться к	4	1
1706	и каждый	2	1
1707	сочувствие к	2	1
1708	на время	2	1
1709	из поля	1	1
1710	которому он	1	1
1711	заставляет его	3	1
1712	было у	1	1
1713	должен подавить	1	1
1714	что автор	6	1
1715	дело как	1	1
1716	соображение что	1	1
1717	следить за	1	1
1718	то они	1	1
1719	своим героям	2	1
1720	известные нам	1	1
1721	жизни от	1	1
1722	вокруг него	1	1
1723	значение в	1	1
1724	когда речь	2	1
1725	нужные для	1	1
1726	от каждой	1	1
1727	из противоречия	1	1
1728	ему что	1	1
1729	вот например	1	1
1730	любой из	1	1
1731	стороны мы	1	1
1732	пришли к	1	1
1733	не старается	1	1
1734	свидетельствует о	1	1
1735	совершенно явная	1	1
1736	всех сторон	1	1
1737	он направляется	1	1
1738	и того	1	1
1739	вчитаться в	1	1
1740	что одна	2	1
1741	обе эти	1	1
1742	понять почему	1	1
1743	богатых и	1	1
1744	одна и	2	1
1745	тому чтобы	4	1
1746	значение имеют	1	1
1747	игра с	1	1
1748	же мере	2	1
1749	которые все	1	1
1750	из разговора	1	1
1751	которое должно	1	1
1752	признаться что	1	1
1753	будет ли	1	1
1754	как у	2	1
1755	самое главное	1	1
1756	был в	1	1
1757	истинная причина	1	1
1758	может показаться	1	1
1759	и всегда	2	1
1760	узнаем что	2	1
1761	из своих	1	1
1762	на самом	3	1
1763	другому а	1	1
1764	одном плане	3	1
1765	и второе	1	1
1766	он же	1	1
1767	чем он	1	1
1768	смысле этого	5	1
1769	этот разговор	2	1
1770	с так	1	1
1771	о ее	5	1
1772	мог сказать	1	1
1773	в использовании	1	1
1774	в русском	1	1
1775	о другой	1	1
1776	собственное чувство	1	1
1777	как эти	1	1
1778	этой пьесе	1	1
1779	на спасение	2	1
1780	деле здесь	2	1
1781	что уже	1	1
1782	этот рассказ	5	1
1783	дело в	1	1
1784	отличающуюся от	1	1
1785	доказательством его	1	1
1786	та же	6	1
1787	те самые	2	1
1788	том виде	2	1
1789	же нет	1	1
1790	оправдается он	1	1
1791	достаточно сослаться	1	1
1792	и другое	6	1
1793	когда все	1	1
1794	который с	1	1
1795	на тему	4	1
1796	явно в	1	1
1797	положение в	1	1
1798	ясно с	1	1
1799	что этот	5	1
1800	подводя итоги	1	1
1801	вразрез с	1	1
1802	в уме	1	1
1803	долгое время	1	1
1804	так часто	1	1
1805	по смыслу	2	1
1806	говорят о	1	1
1807	в сборнике	4	1
1808	естественно что	1	1
1809	противном случае	1	1
1810	на предыдущих	1	1
1811	не от	2	1
1812	третий раз	1	1
1813	и глаза	1	1
1814	за другим	1	1
1815	граничащее с	1	1
1816	в такой	5	1
1817	том в	1	1
1818	разницы между	1	1
1819	то естественно	1	1
1820	по самой	1	1
1821	в условиях	1	1
1822	комизма который	1	1
1823	современные исследователи	1	1
1824	но уже	1	1
1825	свет на	1	1
1826	для нашей	3	1
1827	бы совершенно	6	1
1828	его же	1	1
1829	человеком и	3	1
1830	заявляет что	1	1
1831	ему как	1	1
1832	к самой	2	1
1833	действующие лица	1	1
1834	как все	4	1
1835	как результат	1	1
1836	в создании	1	1
1837	дела до	1	1
1838	бы это	5	1
1839	но конечно	1	1
1840	другом случае	1	1
1841	лиц на	1	1
1842	впечатление от	3	1
1843	мы попытаемся	2	1
1844	того или	2	1
1845	обычно в	1	1
1846	и эти	2	1
1847	противоречие это	1	1
1848	это конечно	3	1
1849	только к	1	1
1850	как ни	1	1
1851	же с	2	1
1852	действительности но	1	1
1853	план в	1	1
1854	о смерти	1	1
1855	в предисловии	2	1
1856	начать с	1	1
1857	произведения его	1	1
1858	общественной и	1	1
1859	направлена в	1	1
1860	два противоположных	1	1
1861	случае если	4	1
1862	и насколько	1	1
1863	состязание между	1	1
1864	вызвать в	1	1
1865	то чего	1	1
1866	не могу	3	1
1867	похожий на	1	1
1868	сознательной или	1	1
1869	в угол	3	1
1870	любовная история	1	1
1871	и почти	1	1
1872	ни один	1	1
1873	в третий	1	1
1874	бы ты	1	1
1875	и ни	1	1
1876	он сказать	1	1
1877	который мы	4	1
1878	также и	1	1
1879	большее чем	1	1
1880	части и	2	1
1881	с совершенно	3	1
1882	каждому своему	1	1
1883	мы должны	3	1
1884	в искусстве	2	1
1885	быть и	1	1
1886	такой способ	1	1
1887	и слова	1	1
1888	отвращение к	3	1
1889	в характере	1	1
1890	ли мы	1	1
1891	важности не	1	1
1892	самое что	2	1
1893	что впечатление	2	1
1894	узнать в	1	1
1895	каждый раз	2	1
1896	ним как	1	1
1897	прибегать к	3	1
1898	в трех	1	1
1899	говоря о	1	1
1900	в нашей	2	1
1901	слова совершенно	1	1
1902	и сверкающий	1	1
1903	начала что	1	1
1904	весь механизм	1	1
1905	иначе не	1	1
1906	этого образа	1	1
1907	другой смысл	2	1
1908	самую сущность	1	1
1909	сократ был	1	1
1910	хотя она	1	1
1911	для определенного	1	1
1912	слова или	1	1
1913	думать что	3	1
1914	этому поводу	1	1
1915	смысл его	2	1
1916	последние из	1	1
1917	уже знаем	2	1
1918	и всех	1	1
1919	это первый	1	1
1920	которых они	1	1
1921	радости в	1	1
1922	меня то	1	1
1923	зависимость от	1	1
1924	или еще	2	1
1925	является однако	1	1
1926	люди не	2	1
1927	за этим	3	1
1928	но совершенно	4	1
1929	определена как	1	1
1930	без нее	1	1
1931	самой своей	1	1
1932	следует только	1	1
1933	наконец что	1	1
1934	повествует о	1	1
1935	в понимании	1	1
1936	забывать что	1	1
1937	можно сказать	2	1
1938	виноват в	1	1
1939	сделать и	1	1
1940	этом и	1	1
1941	по аналогии	2	1
1942	в людях	1	1
1943	эту мысль	2	1
1944	действительно не	3	1
1945	этого сюжета	1	1
1946	ряде случаев	1	1
1947	считает необходимым	1	1
1948	теперь с	1	1
1949	явствует из	1	1
1950	так происходит	1	1
1951	и прежде	2	1
1952	попали в	1	1
1953	так тот	1	1
1954	внимания с	1	1
1955	здесь все	1	1
1956	том случае	4	1
1957	отражение в	2	1
1958	каком направлении	1	1
1959	мы слышим	2	1
1960	очень трудно	2	1
1961	ничто перед	1	1
1962	хотя он	1	1
1963	ничего подобного	2	1
1964	может и	1	1
1965	место из	1	1
1966	лучшем случае	2	1
1967	к совершенно	2	1
1968	в каком-то	1	1
1969	именно это	3	1
1970	поэтам но	1	1
1971	и ничего	2	1
1972	не можем	4	1
1973	себе и	1	1
1974	и наконец	2	1
1975	не заметить	1	1
1976	автора и	2	1
1977	иное как	1	1
1978	момент его	1	1
