N	2gram	Vygotskiy_	Marksizm
1302	что форма	2	1
1303	здесь это	1	1
1304	это внутреннее	1	1
1305	той которая	1	1
1306	мире и	1	1
1307	совершенно очевидна	1	1
1308	очень важно	1	1
1309	превращена в	1	1
1310	связи и	1	1
1311	и будет	1	1
1312	его со	1	1
1313	никак нельзя	2	1
1314	образом и	3	1
1315	речи здесь	1	1
1316	на внутренней	1	1
1317	здесь на	1	1
1318	за ним	1	1
1319	и конечно	3	1
1320	его мнению	2	1
1321	значение если	1	1
1322	если в	2	1
1323	нет согласия	1	1
1324	что герой	1	1
1325	прием и	1	1
1326	с и	6	1
1327	значение этой	1	1
1328	его с	1	1
1329	и свое	1	1
1330	которых мы	6	1
1331	на ее	2	1
1332	ним и	1	1
1333	которых каждая	1	1
1334	в противоречие	3	1
1335	наше чувство	5	1
1336	говорит нам	2	1
1337	зрения возможны	1	1
1338	но тон	1	1
1339	в обе	1	1
1340	не находим	2	1
1341	с сильным	1	1
1342	дан в	1	1
1343	этого мало	1	1
1344	дела в	1	1
1345	романа в	1	1
1346	и из	1	1
1347	сам по	2	1
1348	здесь он	1	1
1349	он на	1	1
1350	эти законы	1	1
1351	от этой	2	1
1352	мы в	4	1
1353	из того	1	1
1354	все может	1	1
1355	здесь с	3	1
1356	противоречие которое	3	1
1357	но этого	1	1
1358	то с	1	1
1359	необходимый для	1	1
1360	нет никакого	2	1
1361	на известный	1	1
1362	подобно тому	1	1
1363	весь рассказ	5	1
1364	вне всякого	1	1
1365	смысла в	1	1
1366	за это	1	1
1367	и форм	1	1
1368	и самая	2	1
1369	могут стать	1	1
1370	сказать с	1	1
1371	новый смысл	3	1
1372	если не	1	1
1373	этой точки	2	1
1374	вместо того	3	1
1375	направлено не	1	1
1376	в обратном	3	1
1377	однако мы	3	1
1378	совершенно разные	1	1
1379	нашла свое	1	1
1380	с ней	1	1
1381	с таким	4	1
1382	их и	1	1
1383	стороны это	1	1
1384	в моем	1	1
1385	что у	7	1
1386	и понять	1	1
1387	показать что	13	1
1388	мы говорим	1	1
1389	и столь	2	1
1390	уже говорили	4	1
1391	же самый	2	1
1392	то время	4	1
1393	и какая	2	1
1394	результатом его	1	1
1395	оба автора	2	1
1396	всеми теми	1	1
1397	основе своей	1	1
1398	только то	3	1
1399	здесь автор	1	1
1400	что иное	1	1
1401	она вводит	1	1
1402	существует не	1	1
1403	к какому	1	1
1404	построено на	1	1
1405	одна то	1	1
1406	сравнению с	1	1
1407	бы сказать	4	1
1408	она так	1	1
1409	не до	2	1
1410	было показать	2	1
1411	жизни если	1	1
1412	в известном	1	1
1413	на каждом	1	1
1414	сознательно и	1	1
1415	во сне	1	1
1416	и было	2	1
1417	уж тем	1	1
1418	которую она	2	1
1419	два слова	1	1
1420	он мог	1	1
1421	внимательном анализе	1	1
1422	что конечно	1	1
1423	не умели	2	1
1424	это был	2	1
1425	ведь оно	1	1
1426	все они	3	1
1427	только одно	3	1
1428	действительность или	1	1
1429	рассказ ведется	1	1
1430	ни на	1	1
1431	всем этом	1	1
1432	в прозе	1	1
1433	потому как	1	1
1434	акт в	1	1
1435	гораздо большей	1	1
1436	мы переходим	1	1
1437	а если	1	1
1438	взятое в	1	1
1439	ясно и	3	1
1440	совершенно иной	1	1
1441	случае необходимо	1	1
1442	цели как	1	1
1443	и везде	1	1
1444	в круг	2	1
1445	и заключается	1	1
1446	в течение	5	1
1447	о котором	5	1
1448	бы по	2	1
1449	для простейшего	1	1
1450	таком виде	2	1
1451	по сравнению	1	1
1452	меня то	1	1
1453	на два	1	1
1454	бы ему	1	1
1455	достаточной мере	1	1
1456	и независимо	1	1
1457	становится как	1	1
1458	а через	1	1
1459	тот и	1	1
1460	и важность	1	1
1461	остается только	1	1
1462	те случаи	2	1
1463	создал бы	1	1
1464	народа и	1	1
1465	интерес и	1	1
1466	не понимает	1	1
1467	всего на	1	1
1468	то все	1	1
1469	со всей	3	1
1470	что уже	1	1
1471	и два	1	1
1472	в которую	3	1
1473	в это	1	1
1474	приводит в	1	1
1475	котором она	1	1
1476	на основании	2	1
1477	имеет никакого	3	1
1478	вводится в	2	1
1479	тому или	1	1
1480	и целый	1	1
1481	при помощи	7	1
1482	над собой	1	1
1483	действия и	3	1
1484	в обществе	1	1
1485	баснях и	1	1
1486	в прямо	1	1
1487	об этой	1	1
1488	затруднительное положение	1	1
1489	следовательно он	1	1
1490	образами и	1	1
1491	же нелепо	1	1
1492	и там	2	1
1493	среды и	1	1
1494	на внешние	1	1
1495	деле как	1	1
1496	значение имеют	1	1
1497	каждой из	1	1
1498	неба и	1	1
1499	и под	1	1
1500	ее не	3	1
1501	к следующему	1	1
1502	противоположных направлениях	1	1
1503	словами и	2	1
1504	превратить ее	1	1
1505	определенного человека	1	1
1506	другие элементы	1	1
1507	может оказаться	1	1
1508	то она	1	1
1509	забывать что	1	1
1510	в каком-то	1	1
1511	чувством и	1	1
1512	знаком с	1	1
1513	же самого	2	1
1514	природы и	1	1
1515	есть особая	1	1
1516	еще дальше	1	1
1517	в высокой	1	1
1518	мы сразу	2	1
1519	а вовсе	2	1
1520	как всякий	1	1
1521	видел в	1	1
1522	получить от	1	1
1523	материал и	2	1
1524	не из	1	1
1525	то или	1	1
1526	нет все	1	1
1527	мы вместо	2	1
1528	отчетливости и	1	1
1529	сомнения в	1	1
1530	из этой	2	1
1531	формы к	1	1
1532	всего того	3	1
1533	которые в	1	1
1534	дает нам	1	1
1535	во внешних	1	1
1536	или просто	1	1
1537	свою цель	1	1
1538	своим героям	2	1
1539	этот термин	1	1
1540	случаях и	1	1
1541	мы могли	5	1
1542	ничем не	3	1
1543	смысле что	1	1
1544	аналогии с	2	1
1545	сам себя	2	1
1546	пришли к	1	1
1547	на тех	1	1
1548	ее на	2	1
1549	фон для	3	1
1550	особенно это	1	1
1551	этого совершенно	1	1
1552	же увидим	1	1
1553	которые приводят	1	1
1554	он как	2	1
1555	которых он	1	1
1556	это часто	1	1
1557	части его	1	1
1558	он начинает	3	1
1559	протекает и	1	1
1560	и общей	1	1
1561	преимуществу в	1	1
1562	как особый	1	1
1563	имеет совершенно	1	1
1564	и кажется	2	1
1565	как у	2	1
1566	чтобы выразить	1	1
1567	этих слов	1	1
1568	которые с	2	1
1569	и точно	2	1
1570	и живое	1	1
1571	бы над	1	1
1572	имел в	1	1
1573	смысл этой	3	1
1574	случай с	1	1
1575	силу и	1	1
1576	слова а	2	1
1577	в движение	1	1
1578	без этого	1	1
1579	когда же	1	1
1580	мы находим	1	1
1581	действительности или	1	1
1582	а на	2	1
1583	как эти	1	1
1584	этого примера	1	1
1585	по рецепту	2	1
1586	же цели	1	1
1587	отказаться от	2	1
1588	и слова	1	1
1589	нет для	1	1
1590	когда оно	1	1
1591	сложная и	1	1
1592	в такую	2	1
1593	выводит из	1	1
1594	в другую	1	1
1595	это еще	1	1
1596	оценку этой	1	1
1597	по существу	4	1
1598	с теми	4	1
1599	теперь еще	1	1
1600	уже будет	1	1
1601	последующий момент	1	1
1602	самый материал	1	1
1603	он один	1	1
1604	себе в	1	1
1605	в обычном	2	1
1606	в литературу	1	1
1607	тогда начинается	1	1
1608	очень много	1	1
1609	и новую	1	1
1610	и без	2	1
1611	искажать эту	1	1
1612	прав и	1	1
1613	и вовсе	1	1
1614	почти до	1	1
1615	что ж	1	1
1616	при таком	4	1
1617	этого человека	1	1
1618	живой и	1	1
1619	так поступает	1	1
1620	по своему	6	1
1621	за другим	1	1
1622	и я	3	1
1623	чем мы	1	1
1624	все равно	1	1
1625	нисколько не	3	1
1626	именно эта	1	1
1627	и отношений	1	1
1628	так а	1	1
1629	и другим	1	1
1630	в каждой	1	1
1631	заложенное в	1	1
1632	в переживаниях	1	1
1633	дело и	3	1
1634	его же	1	1
1635	является еще	1	1
1636	заключенная в	2	1
1637	это напряжение	1	1
1638	но конечно	1	1
1639	другом случае	1	1
1640	чтобы сделать	1	1
1641	впечатление от	3	1
1642	мы попытаемся	2	1
1643	в стиле	1	1
1644	он указывает	1	1
1645	не даны	1	1
1646	и мысли	1	1
1647	его словам	3	1
1648	и эти	2	1
1649	только к	1	1
1650	можно ответить	1	1
1651	план в	1	1
1652	он говорит	9	1
1653	на элементы	1	1
1654	дело до	1	1
1655	же к	1	1
1656	на один	1	1
1657	которую мы	5	1
1658	мы воспринимаем	2	1
1659	заключать в	1	1
1660	он развивает	1	1
1661	гармонирует с	1	1
1662	всю свою	2	1
1663	жизни для	1	1
1664	и оценка	1	1
1665	каждого слова	1	1
1666	ни один	1	1
1667	целое но	1	1
1668	нужны для	1	1
1669	тому как	1	1
1670	он объясняет	1	1
1671	как готовое	1	1
1672	степени не	2	1
1673	и может	5	1
1674	момент когда	1	1
1675	не создал	1	1
1676	характерно для	1	1
1677	роль которую	2	1
1678	к тем	3	1
1679	образа в	1	1
1680	совершенно невозможно	1	1
1681	пор не	1	1
1682	самое что	2	1
1683	к области	1	1
1684	так чтобы	1	1
1685	или его	3	1
1686	бы сколько-нибудь	1	1
1687	принадлежит и	1	1
1688	в действительном	1	1
1689	своей основе	1	1
1690	можно найти	2	1
1691	в восприятии	1	1
1692	к которой	1	1
1693	хотя она	1	1
1694	поля нашего	1	1
1695	человека и	1	1
1696	на всю	2	1
1697	у нее	2	1
1698	хочет и	1	1
1699	и всех	1	1
1700	из элементов	1	1
1701	слова если	1	1
1702	языке с	1	1
1703	скажем что	1	1
1704	которая присуща	1	1
1705	за ними	1	1
1706	или еще	2	1
1707	что можно	1	1
1708	то значение	1	1
1709	отношение к	2	1
1710	к ней	3	1
1711	этого нет	1	1
1712	дело вовсе	1	1
1713	самой своей	1	1
1714	наконец что	1	1
1715	другому в	1	1
1716	в плане	4	1
1717	них нет	1	1
1718	затем переходит	1	1
1719	сказать в	1	1
1720	дело в	1	1
1721	даже для	1	1
1722	вызвать в	1	1
1723	эту мысль	2	1
1724	и сцену	1	1
1725	и читателя	1	1
1726	к новому	1	1
1727	как будто	13	1
1728	каком направлении	1	1
1729	только после	4	1
1730	не оправдывается	1	1
1731	все другие	2	1
1732	душевной жизни	1	1
1733	лучшем случае	2	1
1734	то другим	1	1
1735	для этого	9	1
1736	именно это	3	1
1737	и совершенно	9	1
1738	он с	2	1
1739	указали только	1	1
1740	критики второго	1	1
1741	и сказать	1	1
1742	не можем	4	1
1743	же самым	2	1
1744	таком порядке	2	1
