N	2gram	Propp_Isto	Tvorches
1312	у окна	1	1
1313	себе ничего	1	1
1314	мы имеем	25	1
1315	он бросает	1	1
1316	у матери	1	1
1317	от которого	1	1
1318	она его	3	1
1319	естественно что	1	1
1320	был высокий	1	1
1321	а это	1	1
1322	сама не	2	1
1323	считаем необходимым	1	1
1324	совершенно не	1	1
1325	их они	1	1
1326	день и	1	1
1327	для нас	17	1
1328	то самое	1	1
1329	и точно	1	1
1330	в полном	1	1
1331	многое в	1	1
1332	не содержит	2	1
1333	то мы	6	1
1334	на одной	1	1
1335	совершенно бесспорно	1	1
1336	на которой	2	1
1337	с определенным	1	1
1338	чем он	1	1
1339	а все	1	1
1340	на грани	1	1
1341	однако не	2	1
1342	а на	1	1
1343	же именно	1	1
1344	добавить что	1	1
1345	века и	2	1
1346	от сюжета	1	1
1347	реальной действительности	1	1
1348	не обладает	3	1
1349	сюжета не	1	1
1350	приводит нас	1	1
1351	в стране	2	1
1352	а также	2	1
1353	то к	1	1
1354	этом не	1	1
1355	о характере	1	1
1356	даже на	2	1
1357	тесно связан	2	1
1358	всегда есть	2	1
1359	на дальнейшее	1	1
1360	и эта	1	1
1361	виду что	1	1
1362	и другое	2	1
1363	ужас и	1	1
1364	дома она	1	1
1365	с той	2	1
1366	в какой	4	1
1367	когда герой	1	1
1368	нас к	2	1
1369	один момент	1	1
1370	не подлежит	1	1
1371	этой цели	1	1
1372	нее он	1	1
1373	так часто	2	1
1374	по смыслу	2	1
1375	лежит на	1	1
1376	но по	3	1
1377	под редакцией	1	1
1378	мы никогда	1	1
1379	не она	1	1
1380	мнение что	2	1
1381	была для	1	1
1382	является не	2	1
1383	бы нам	1	1
1384	мотива в	1	1
1385	далеко еще	1	1
1386	это происходит	3	1
1387	перед собой	1	1
1388	к концу	1	1
1389	а иногда	2	1
1390	и нашли	1	1
1391	по своему	1	1
1392	со своей	1	1
1393	в русских	4	1
1394	скромное место	1	1
1395	приблизительно так	1	1
1396	это было	2	1
1397	лежит в	2	1
1398	этой главе	1	1
1399	свет на	4	1
1400	непосредственно или	1	1
1401	а так	2	1
1402	к живой	1	1
1403	руки и	3	1
1404	смерти и	7	1
1405	ему не	1	1
1406	стоит и	1	1
1407	вопрос не	1	1
1408	же деле	1	1
1409	предположить что	2	1
1410	того или	1	1
1411	гораздо шире	1	1
1412	и эти	4	1
1413	что от	2	1
1414	в полной	1	1
1415	сопоставление с	1	1
1416	в предисловии	1	1
1417	была одной	1	1
1418	ему нужно	1	1
1419	одного лица	1	1
1420	а просто	1	1
1421	в поле	2	1
1422	в беду	1	1
1423	должно быть	2	1
1424	так называемой	1	1
1425	это пространство	1	1
1426	его не	3	1
1427	одну из	1	1
1428	дело но	1	1
1429	что нужно	2	1
1430	в новый	1	1
1431	эта деталь	2	1
1432	это для	2	1
1433	еще менее	1	1
1434	еще одну	3	1
1435	мы должны	17	1
1436	другом месте	2	1
1437	своей книге	1	1
1438	лежащую в	1	1
1439	сна даже	1	1
1440	материалы и	2	1
1441	и детей	1	1
1442	в записях	1	1
1443	есть и	2	1
1444	же что	2	1
1445	обратить особое	1	1
1446	только у	2	1
1447	чудесным образом	1	1
1448	или его	1	1
1449	тексте она	1	1
1450	но дело	2	1
1451	к чему	4	1
1452	в пределах	4	1
1453	стороны и	1	1
1454	и сон	1	1
1455	ли здесь	2	1
1456	из своей	1	1
1457	к которой	2	1
1458	на всю	1	1
1459	напоминают нам	1	1
1460	при всем	1	1
1461	в большинстве	4	1
1462	этому поводу	2	1
1463	и часто	4	1
1464	можно вывести	1	1
1465	власть в	1	1
1466	всегда на	1	1
1467	еще на	1	1
1468	на это	3	1
1469	в рамках	2	1
1470	разве не	2	1
1471	же самое	3	1
1472	на образ	2	1
1473	а самый	1	1
1474	явление в	1	1
1475	него и	1	1
1476	в тексте	1	1
1477	он окончил	1	1
1478	одно только	1	1
1479	которые в	3	1
1480	огромное значение	1	1
1481	это можно	1	1
1482	в могилу	2	1
1483	религии то	1	1
1484	образов и	2	1
1485	с поразительной	1	1
1486	и прежде	1	1
1487	на ту	1	1
1488	на то	6	1
1489	право на	5	1
1490	об этой	2	1
1491	мы видели	4	1
1492	людей как	1	1
1493	переход в	1	1
1494	в эти	1	1
1495	человек не	1	1
1496	для этого	3	1
1497	мы перейдем	1	1
1498	многих и	1	1
1499	именно это	2	1
1500	три года	2	1
1501	не можем	4	1
1502	героя но	1	1
1503	иное как	3	1
1504	а сама	1	1
1505	начинаются с	1	1
1506	себе а	2	1
1507	из своих	1	1
