N	2gram	Losev_Prob	Analitik
1301	пушкина с	1	1
1302	свое произведение	2	1
1303	нам еще	1	1
1304	ни была	2	1
1305	языком и	1	1
1306	отличаются от	2	1
1307	для первого	1	1
1308	именно потому	3	1
1309	здесь на	2	1
1310	на нем	3	1
1311	бы но	1	1
1312	если же	4	1
1313	ничего нового	1	1
1314	содержания и	3	1
1315	один я	1	1
1316	это латинское	1	1
1317	реалистического романа	1	1
1318	легко поддается	1	1
1319	при такой	1	1
1320	смешно и	1	1
1321	но только	10	1
1322	уже потому	1	1
1323	такое что	3	1
1324	доходит до	2	1
1325	человек который	1	1
1326	из нас	2	1
1327	в нее	2	1
1328	несколько ниже	1	1
1329	литературы и	2	1
1330	имеет значение	6	1
1331	должны были	1	1
1332	является ни	2	1
1333	никакой возможности	4	1
1334	и какое	1	1
1335	например не	2	1
1336	где каждый	1	1
1337	не само	1	1
1338	из нее	1	1
1339	и заняты	1	1
1340	если исходить	1	1
1341	в гости	1	1
1342	человеческих отношений	4	1
1343	нашего анализа	2	1
1344	а живое	1	1
1345	и никогда	1	1
1346	что для	4	1
1347	или о	1	1
1348	или лучше	1	1
1349	образы и	6	1
1350	и каждый	2	1
1351	этот путь	2	1
1352	но наоборот	1	1
1353	в художественную	2	1
1354	так уж	2	1
1355	на отдельные	3	1
1356	лучше сказать	2	1
1357	с чем	3	1
1358	даже если	4	1
1359	художественности не	1	1
1360	обращен к	1	1
1361	с которым	1	1
1362	здесь также	1	1
1363	же мы	1	1
1364	речи вообще	1	1
1365	самые разнообразные	2	1
1366	и любое	1	1
1367	его сущности	1	1
1368	за себя	2	1
1369	еще менее	1	1
1370	отношении является	1	1
1371	структуру и	2	1
1372	себе как	4	1
1373	а главное	1	1
1374	области гуманитарных	1	1
1375	между собою	5	1
1376	с идеей	1	1
1377	такое произведение	1	1
1378	каждого из	1	1
1379	было только	1	1
1380	сливаются в	2	1
1381	как самостоятельную	1	1
1382	которые могут	1	1
1383	что до	1	1
1384	которая и	1	1
1385	себя но	2	1
1386	сказаться на	1	1
1387	можно только	3	1
1388	уже на	1	1
1389	она сама	1	1
1390	уже с	1	1
1391	носителя и	1	1
1392	приобщаясь к	1	1
1393	от нее	2	1
1394	собственном смысле	1	1
1395	слов о	1	1
1396	а потому	1	1
1397	быть только	1	1
1398	например и	2	1
1399	всего пушкинского	1	1
1400	он уже	1	1
1401	мы встречаем	1	1
1402	не мешает	5	1
1403	представить себе	5	1
1404	его уже	1	1
1405	в самый	1	1
1406	но обязательно	1	1
1407	прямо говорит	1	1
1408	жизни а	4	1
1409	и картины	1	1
1410	и личной	2	1
1411	этого и	1	1
1412	он только	2	1
1413	и прочих	2	1
1414	на ее	2	1
1415	осени в	1	1
1416	сне он	1	1
1417	которая имела	1	1
1418	и складывается	1	1
1419	не всякий	4	1
1420	действительность но	2	1
1421	до некоторой	1	1
1422	это уже	4	1
1423	есть сама	2	1
1424	мы захотели	2	1
1425	в область	1	1
1426	этот принцип	1	1
1427	все те	2	1
1428	имеется еще	1	1
1429	их как	1	1
1430	к выводу	1	1
1431	и все-таки	3	1
1432	не обходится	2	1
1433	для них	4	1
1434	и делает	1	1
1435	однако он	1	1
1436	не ставит	1	1
1437	будет иметь	2	1
1438	же самой	4	1
1439	и вполне	9	1
1440	мы встречаемся	1	1
1441	не на	2	1
1442	события или	1	1
1443	такого же	2	1
1444	эти понятия	1	1
1445	мертвые души	2	1
1446	конечно и	2	1
1447	мы понимаем	1	1
1448	функции и	1	1
1449	имеющие никакого	1	1
1450	л толстого	1	1
1451	однако мы	2	1
1452	с ней	5	1
1453	в наших	3	1
1454	на улицу	1	1
1455	вместо этого	1	1
1456	вещи но	1	1
1457	резко отличается	2	1
1458	при сопоставлении	2	1
1459	нами не	2	1
1460	том виде	4	1
1461	достаточно ясно	1	1
1462	развития в	1	1
1463	обращается к	1	1
1464	с произведением	1	1
1465	и будет	2	1
1466	то время	6	1
1467	и хотя	3	1
1468	ту или	3	1
1469	к которым	1	1
1470	присутствует в	1	1
1471	на систему	1	1
1472	сути дела	1	1
1473	из тех	1	1
1474	от художественного	6	1
1475	ни даже	2	1
1476	души это	1	1
1477	мы ни	4	1
1478	или попросту	1	1
1479	и так	1	1
1480	состоит из	6	1
1481	с полной	1	1
1482	в которых	3	1
1483	том смысле	4	1
1484	слова это	2	1
1485	так называемая	1	1
1486	он есть	2	1
1487	том как	4	1
1488	отношения поскольку	1	1
1489	свободно а	1	1
1490	себе чтобы	1	1
1491	познания но	1	1
1492	достаточно привести	1	1
1493	понятие принципиально	1	1
1494	нет в	2	1
1495	рассуждения о	2	1
1496	же есть	2	1
1497	искусства всегда	1	1
1498	и всей	2	1
1499	не входит	1	1
1500	к той	1	1
1501	без которых	3	1
1502	точность и	1	1
1503	явления то	1	1
1504	как языковой	1	1
1505	смысле что	4	1
1506	входящее в	1	1
1507	является для	1	1
1508	первых десятилетий	1	1
1509	и резко	1	1
1510	одним и	1	1
1511	художественный образ	12	1
1512	ни на	5	1
1513	нет никакой	4	1
1514	функцию в	1	1
1515	или иное	3	1
1516	поэтому не	1	1
1517	виду не	1	1
1518	есть от	2	1
1519	а если	1	1
1520	я должен	1	1
1521	является также	1	1
1522	сливается с	1	1
1523	взятое в	1	1
1524	это понятие	3	1
1525	же во	1	1
1526	тогда я	1	1
1527	или жизнь	1	1
1528	чего нет	1	1
1529	и между	2	1
1530	она обладает	2	1
1531	на том	3	1
1532	если например	1	1
1533	его сторон	1	1
1534	это все	1	1
1535	соотнесенность с	1	1
1536	если для	1	1
1537	а может	3	1
1538	наш анализ	1	1
1539	бесконечно и	1	1
1540	тезис о	1	1
1541	подпадающего под	1	1
1542	слова и	3	1
1543	обойтись без	3	1
1544	есть он	2	1
1545	для меня	4	1
1546	то все	1	1
1547	есть то	5	1
1548	и вся	2	1
1549	нами как	1	1
1550	и два	1	1
1551	в это	1	1
1552	мы читаем	2	1
1553	этот переход	1	1
1554	и об	3	1
1555	и наиболее	1	1
1556	которого у	1	1
1557	картинка в	3	1
1558	а отношение	1	1
1559	тот факт	1	1
1560	в совершенно	1	1
1561	в истории	4	1
1562	цели и	1	1
1563	в каком	9	1
1564	понимая под	1	1
1565	жизни на	1	1
1566	же рода	2	1
1567	новое качество	2	1
1568	вот этот	1	1
1569	который будет	1	1
1570	потому и	1	1
1571	имеем в	4	1
1572	же только	1	1
1573	что здесь	5	1
1574	и там	2	1
1575	и делается	1	1
1576	но всякий	1	1
1577	ему без	1	1
1578	как некое	1	1
1579	если мы	24	1
1580	и многих	2	1
1581	функционирует в	1	1
1582	то для	4	1
1583	не за	1	1
1584	которые уже	2	1
1585	и читая	1	1
1586	не чисто	2	1
1587	конца и	1	1
1588	их с	2	1
1589	и порождение	2	1
1590	в образе	1	1
1591	своя собственная	3	1
1592	только при	10	1
1593	являются здесь	1	1
1594	основная особенность	2	1
1595	является весьма	1	1
1596	бы сказать	1	1
1597	бы как	2	1
1598	выход за	1	1
1599	л толстой	3	1
1600	же самого	1	1
1601	и создающей	1	1
1602	со словом	1	1
1603	своей цели	1	1
1604	формы то	1	1
1605	а вовсе	3	1
1606	о художественном	1	1
1607	даже для	1	1
1608	так называемое	1	1
1609	друг друга	5	1
1610	и после	2	1
1611	есть субстрат	1	1
1612	из него	2	1
1613	то или	5	1
1614	или вовсе	1	1
1615	не будучи	1	1
1616	исключительно в	2	1
1617	присущей ему	1	1
1618	точку зрения	1	1
1619	имела бы	2	1
1620	и жизненные	1	1
1621	осмысления этого	1	1
1622	стихотворения в	1	1
1623	формы и	3	1
1624	д и	5	1
1625	указанием на	1	1
1626	или другой	6	1
1627	человека но	3	1
1628	прийти к	1	1
1629	бедным и	1	1
1630	таком что	1	1
1631	моделью но	1	1
1632	по мнению	2	1
1633	связан с	2	1
1634	именно к	3	1
1635	а тоже	1	1
1636	себе достаточно	1	1
1637	до всякого	1	1
1638	но оно	3	1
1639	но на	2	1
1640	в более	1	1
1641	в гораздо	1	1
1642	что оно	4	1
1643	и всякий	5	1
1644	у гоголя	9	1
1645	выходит за	2	1
1646	ничем не	2	1
1647	многих других	2	1
1648	поскольку мы	1	1
1649	является на	1	1
1650	борьба и	1	1
1651	сам он	1	1
1652	и уж	2	1
1653	тому например	1	1
1654	ли ты	1	1
1655	не станем	1	1
1656	и никаких	1	1
1657	естественно что	1	1
1658	какой-нибудь стороны	1	1
1659	простого и	1	1
1660	не значит	3	1
1661	i в	1	1
1662	для данной	1	1
1663	тут не	1	1
1664	и тут	3	1
1665	входя в	1	1
1666	этих слов	1	1
1667	ее нет	1	1
1668	в наличии	1	1
1669	может остаться	1	1
1670	то мы	3	1
1671	также имеет	1	1
1672	сознания и	2	1
1673	чем он	2	1
1674	возможно только	1	1
1675	слова а	2	1
1676	что каждый	1	1
1677	есть уже	4	1
1678	отвлечься от	1	1
1679	даже самая	1	1
1680	содержат в	1	1
1681	значение этих	1	1
1682	для искусства	1	1
1683	себе может	1	1
1684	бы для	2	1
1685	от друга	3	1
1686	является таким	1	1
1687	и представления	1	1
1688	не обладает	1	1
1689	сама в	1	1
1690	когда оно	1	1
1691	слова которые	1	1
1692	звуков или	1	1
1693	становления и	1	1
1694	она-то и	1	1
1695	даже на	1	1
1696	звука все	1	1
1697	здесь имеется	2	1
1698	на нее	1	1
1699	это возможно	1	1
1700	и другое	1	1
1701	этого другого	1	1
1702	сознания но	1	1
1703	не могли	2	1
1704	их художественного	1	1
1705	например или	1	1
1706	и давно	1	1
1707	бы оно	1	1
1708	в уме	1	1
1709	как она	2	1
1710	и вовсе	7	1
1711	этот раз	3	1
1712	если и	2	1
1713	и само	1	1
1714	является не	2	1
1715	имеется в	7	1
1716	которая при	1	1
1717	это происходит	1	1
1718	он состоит	1	1
1719	сразу же	2	1
1720	что им	1	1
1721	глубоким и	1	1
1722	мы находим	8	1
1723	только и	9	1
1724	нисколько не	2	1
1725	именно эта	1	1
1726	предмета но	2	1
1727	он своего	1	1
1728	но уже	4	1
1729	идеи и	4	1
1730	себя или	2	1
1731	для которого	1	1
1732	в каждой	1	1
1733	поставить в	1	1
1734	единство и	1	1
1735	однако есть	1	1
1736	ее целостность	1	1
1737	говорит об	1	1
1738	что тот	1	1
1739	произведение и	1	1
1740	ничего нельзя	1	1
1741	как все	1	1
1742	для языка	1	1
1743	и вообще	20	1
1744	приближении к	1	1
1745	на них	1	1
1746	сказать и	2	1
1747	но его	1	1
1748	совмещает в	1	1
1749	же деле	7	1
1750	самый предмет	1	1
1751	одному этому	1	1
1752	нас и	2	1
1753	и других	1	1
1754	они обладают	1	1
1755	план в	1	1
1756	человеческого сознания	1	1
1757	и религия	1	1
1758	а его	2	1
1759	присутствовало в	1	1
1760	мы сделали	1	1
1761	в самых	3	1
1762	дело когда	2	1
1763	который мы	2	1
1764	здесь только	7	1
1765	обстоит дело	1	1
1766	что является	2	1
1767	этом мы	3	1
1768	реальной действительности	1	1
1769	есть нечто	22	1
1770	читателя но	1	1
1771	у того	1	1
1772	есть как	1	1
1773	быть и	3	1
1774	связана с	1	1
1775	в него	2	1
1776	но она	2	1
1777	есть и	2	1
1778	здесь очевидно	1	1
1779	в науке	1	1
1780	самое что	1	1
1781	ним как	1	1
1782	оказывается что	2	1
1783	и действительное	1	1
1784	эту вещь	2	1
1785	только такие	1	1
1786	факт что	1	1
1787	что нам	1	1
1788	веры в	1	1
1789	и ночи	1	1
1790	и своя	1	1
1791	даже при	2	1
1792	стороны и	3	1
1793	только то	4	1
1794	отличать от	2	1
1795	вы не	1	1
1796	ведь если	3	1
1797	слова или	1	1
1798	на всю	1	1
1799	или как	4	1
1800	как то	1	1
1801	на смерть	1	1
1802	признать что	1	1
1803	и всех	1	1
1804	во всю	1	1
1805	и самой	4	1
1806	слова если	1	1
1807	знаки и	1	1
1808	и процессов	1	1
1809	приведем примеры	1	1
1810	имеет или	1	1
1811	мирового фольклора	1	1
1812	поскольку оно	1	1
1813	или еще	1	1
1814	действительности является	1	1
1815	числе и	1	1
1816	условности или	1	1
1817	произведения есть	1	1
1818	что можно	1	1
1819	промежуток времени	1	1
1820	есть такое	4	1
1821	к ней	2	1
1822	что если	3	1
1823	функционирует как	1	1
1824	со своими	1	1
1825	и вы	2	1
1826	самой своей	1	1
1827	требует для	1	1
1828	в понимании	1	1
1829	однако для	2	1
1830	действительности не	1	1
1831	внутри себя	2	1
1832	не сама	3	1
1833	понимаем как	1	1
1834	в другую	1	1
1835	остается на	1	1
1836	они суть	3	1
1837	дня и	1	1
1838	другие но	1	1
1839	в голову	2	1
1840	друг от	3	1
1841	ни своей	1	1
1842	другой и	3	1
1843	происходит в	3	1
1844	художественное значение	1	1
1845	в виде	20	1
1846	можно судить	1	1
1847	суждения о	1	1
1848	для современного	1	1
1849	и эта	1	1
1850	символом некоторого	1	1
1851	себе еще	1	1
1852	общественной и	1	1
1853	это в	2	1
1854	само собой	3	1
1855	впоследствии в	1	1
1856	если на	1	1
1857	бы от	1	1
1858	эти два	2	1
1859	есть само	1	1
1860	и меньше	1	1
1861	конце концов	4	1
1862	не это	1	1
1863	значений то	1	1
1864	хотя здесь	1	1
1865	возможна только	1	1
1866	слова своего	1	1
1867	он с	1	1
1868	само по	5	1
1869	вообще как	2	1
1870	говорит не	1	1
1871	а н	1	1
1872	и конец	1	1
1873	из двух	1	1
1874	словами в	1	1
1875	себе а	3	1
1876	являются наиболее	1	1
1877	в мифе	6	1
1878	является моделью	2	1
