N	2gram	Vygotskiy_	FransuaR
1321	как по	1	2
1322	с двумя	3	2
1323	и говорит	4	2
1324	как таковое	1	2
1325	уже достаточно	1	2
1326	сходство с	1	2
1327	и душу	1	2
1328	тона и	1	2
1329	точкой для	1	2
1330	слишком много	1	2
1331	средство для	1	2
1332	в двух	9	2
1333	моментов и	1	2
1334	в сторону	2	2
1335	все общество	1	2
1336	полагает что	9	2
1337	свою силу	1	2
1338	развития этих	1	2
1339	это вполне	1	2
1340	если оно	1	2
1341	дана в	1	2
1342	или во	1	2
1343	называет его	1	2
1344	общей точке	1	2
1345	комедии и	1	2
1346	мы всегда	2	2
1347	три раза	1	2
1348	на чем	1	2
1349	одним словом	1	2
1350	должны быть	1	2
1351	и является	2	2
1352	чем больше	3	2
1353	нечто вроде	1	2
1354	вторая часть	1	2
1355	дальнейшем нам	1	2
1356	все дело	1	2
1357	оно имеет	1	2
1358	заложены в	2	2
1359	что есть	3	2
1360	все остальное	2	2
1361	оно может	2	2
1362	очень тесно	1	2
1363	и чем	1	2
1364	самую сущность	1	2
1365	нам кажется	6	2
1366	понять что	1	2
1367	в построении	1	2
1368	жизни для	1	2
1369	к сожалению	2	2
1370	мы вовсе	1	2
1371	их под	1	2
1372	друг к	5	2
1373	с тремя	1	2
1374	смотреть на	3	2
1375	и должны	1	2
1376	почему он	1	2
1377	королем и	1	2
1378	жизни а	2	2
1379	героя в	3	2
1380	роман с	1	2
1381	с такой	5	2
1382	уже знаем	1	2
1383	от нас	2	2
1384	свою судьбу	1	2
1385	сам по	4	2
1386	тон и	1	2
1387	хотя в	1	2
1388	тема эта	1	2
1389	и наш	1	2
1390	том и	3	2
1391	и первый	2	2
1392	такого же	2	2
1393	что оно	12	2
1394	что нет	3	2
1395	всех сил	1	2
1396	тем и	1	2
1397	удовольствие от	1	2
1398	это положение	1	2
1399	его теории	1	2
1400	героев и	1	2
1401	и шекспир	1	2
1402	произведение в	2	2
1403	повсюду но	1	2
1404	сцены и	1	2
1405	различие между	1	2
1406	нет в	2	2
1407	свое завершение	1	2
1408	сейчас же	16	2
1409	на другие	1	2
1410	к той	1	2
1411	и видеть	1	2
1412	смешного в	1	2
1413	совершенно справедливо	4	2
1414	удалось с	1	2
1415	очень мало	1	2
1416	изображена как	1	2
1417	xi xii	1	2
1418	оба эти	3	2
1419	поэтому когда	1	2
1420	один только	1	2
1421	вся она	1	2
1422	и поэтому	4	2
1423	них как	1	2
1424	здесь вовсе	2	2
1425	нам для	1	2
1426	что если	9	2
1427	художественной литературы	1	2
1428	кажется нам	8	2
1429	и дидро	1	2
1430	ином виде	2	2
1431	вот этот	1	2
1432	на которые	2	2
1433	элемента в	2	2
1434	у женщин	1	2
1435	как только	5	2
1436	самой природе	1	2
1437	сложнее и	1	2
1438	за пределами	1	2
1439	был глубоко	2	2
1440	мы у	1	2
1441	этом так	1	2
1442	при взгляде	1	2
1443	деле в	1	2
1444	видят в	1	2
1445	и шекспира	1	2
1446	мы называем	2	2
1447	культурной жизни	1	2
1448	легенды и	1	2
1449	часто и	1	2
1450	самом центре	1	2
1451	этом случае	2	2
1452	находятся в	4	2
1453	что ему	4	2
1454	образом к	1	2
1455	чтобы выразить	1	2
1456	вкладывает в	1	2
1457	игре в	1	2
1458	он делает	2	2
1459	одна и	2	2
1460	и точно	1	2
1461	они входят	1	2
1462	то мы	2	2
1463	имел в	1	2
1464	играет на	1	2
1465	в заключительной	1	2
1466	построен как	1	2
1467	романа все	1	2
1468	что ни	4	2
1469	них всегда	1	2
1470	всегда есть	1	2
1471	с теми	3	2
1472	в стороне	2	2
1473	бы быть	1	2
1474	сейчас увидим	3	2
1475	бы нам	2	2
1476	как велико	1	2
1477	в такой	1	2
1478	своем роде	1	2
1479	говорит на	1	2
1480	бы мы	7	2
1481	высокое и	2	2
1482	король и	2	2
1483	которые с	3	2
1484	бы совершенно	1	2
1485	этих элементов	1	2
1486	а он	1	2
1487	и таким	3	2
1488	как все	4	2
1489	не все	3	2
1490	основе его	1	2
1491	связываются с	1	2
1492	тело не	1	2
1493	в знаменитой	2	2
1494	в самых	4	2
1495	материал для	2	2
1496	говорить не	1	2
1497	мы должны	10	2
1498	написано в	1	2
1499	не с	2	2
1500	к которой	4	2
1501	этому поводу	4	2
1502	на несколько	1	2
1503	гете и	1	2
1504	встречаем и	1	2
1505	и ученые	1	2
1506	могло быть	2	2
1507	статье о	1	2
1508	но ни	1	2
1509	показывает как	1	2
1510	для такого	1	2
1511	особенно остро	1	2
1512	это можно	1	2
1513	мы сейчас	4	2
1514	конечно совершенно	1	2
1515	их на	1	2
1516	противоположность этому	1	2
1517	может и	2	2
1518	сильное и	1	2
1519	в каком-то	2	2
1520	не можем	8	2
1521	больше того	3	2
1522	поэтому мы	1	2
1523	перед смертью	1	2
1524	уже во	2	2
1525	и едва	1	2
1526	случае в	1	2
1527	затем во	1	2
1528	по тому	1	2
1529	сверх того	1	2
1530	и другую	3	2
1531	к числу	1	2
1532	происходит как	2	2
1533	не являются	1	2
1534	в какой	5	2
1535	быть может	1	2
1536	то ли	1	2
1537	медицины и	1	2
1538	было как	1	2
1539	элементы в	1	2
1540	можно даже	1	2
1541	если он	2	2
1542	том или	1	2
1543	эти элементы	1	2
1544	отличается от	4	2
1545	которое не	2	2
1546	речь идет	1	2
1547	три и	1	2
1548	вслед за	3	2
1549	и нет	1	2
1550	он изображает	2	2
1551	это с	1	2
1552	которые мы	1	2
1553	подчеркивает что	1	2
1554	силы и	1	2
1555	не должен	1	2
1556	и оно	1	2
1557	страх это	1	2
1558	несколько лет	1	2
1559	этим не	1	2
1560	с в	2	2
1561	несколько дней	2	2
1562	даже с	1	2
1563	всего что	1	2
1564	на самое	3	2
1565	вообще и	1	2
1566	гораздо дальше	1	2
1567	за его	1	2
1568	можно привести	1	2
1569	здравого смысла	1	2
1570	и культурной	1	2
1571	говорит сам	1	2
1572	совершенно новую	1	2
1573	гораздо более	3	2
1574	ее и	1	2
1575	с это	2	2
1576	то оно	1	2
1577	сейчас в	1	2
1578	смысл всех	1	2
1579	не принадлежит	1	2
1580	собой в	2	2
1581	и страшные	1	2
1582	смысле в	1	2
1583	вы и	1	2
1584	эту борьбу	1	2
1585	чем у	3	2
1586	что такое	2	2
1587	полной мере	1	2
1588	и развития	1	2
1589	события так	1	2
1590	человеческого и	1	2
1591	рта в	1	2
1592	такое понимание	2	2
1593	этот характер	2	2
1594	что под	1	2
1595	он ставит	2	2
1596	выражение и	1	2
1597	души в	1	2
1598	и жизнь	2	2
1599	учения о	3	2
1600	равенства и	1	2
1601	он жил	1	2
1602	при которых	1	2
1603	а только	1	2
1604	и прямо	1	2
1605	и отдельные	1	2
1606	противопоставляет себя	1	2
1607	именно как	1	2
1608	они действительно	1	2
1609	которая является	1	2
1610	реальным и	1	2
1611	в пьесе	3	2
1612	раз я	1	2
1613	на той	1	2
1614	это по	2	2
1615	глазах и	2	2
1616	не приходится	1	2
1617	для человека	1	2
1618	ни одно	1	2
1619	в комедии	3	2
1620	умирает и	2	2
1621	за нею	1	2
1622	как эта	1	2
1623	ко времени	1	2
1624	и вольное	1	2
1625	но без	1	2
1626	другой день	1	2
1627	что может	2	2
1628	что всякий	2	2
1629	общего с	1	2
1630	бы его	3	2
1631	от которой	1	2
1632	условия для	1	2
1633	это делает	3	2
1634	которое мы	3	2
1635	одновременно в	1	2
1636	с совершенно	3	2
1637	то понимание	1	2
1638	обращается к	1	2
1639	свое особое	1	2
1640	поэтому во	1	2
1641	в состав	3	2
1642	я уже	1	2
1643	же мотив	1	2
1644	и свою	1	2
1645	но за	1	2
1646	его с	2	2
1647	и чтобы	3	2
1648	своей сущности	1	2
1649	что сам	1	2
1650	когда его	2	2
1651	никогда еще	3	2
1652	однако он	1	2
1653	и утверждает	1	2
1654	нас от	2	2
1655	чтобы превратить	1	2
1656	если не	2	2
1657	что должно	2	2
1658	широкое и	1	2
1659	до этого	1	2
1660	и чрезвычайно	1	2
1661	воздуха и	1	2
1662	не делает	1	2
1663	так вот	2	2
1664	и действительно	2	2
1665	случае нельзя	1	2
1666	это та	1	2
1667	к самым	1	2
1668	знает что	2	2
1669	ничего общего	1	2
1670	в которые	1	2
1671	одним и	3	2
1672	из той	2	2
1673	и зрителей	1	2
1674	всегда на	1	2
1675	все до	1	2
1676	совпадает с	1	2
1677	мы его	1	2
1678	знали что	1	2
1679	и игра	1	2
1680	том насколько	1	2
1681	этим явлениям	1	2
1682	при помощи	5	2
1683	действия и	5	2
1684	это же	2	2
1685	должны еще	1	2
1686	этого нет	1	2
1687	время не	1	2
1688	в итальянской	1	2
1689	мог бы	3	2
1690	он все	2	2
1691	где эта	1	2
1692	и самым	2	2
1693	границы и	1	2
1694	при всякой	1	2
1695	мозга и	1	2
1696	взгляде на	1	2
1697	только о	2	2
1698	прибегает к	1	2
1699	так с	1	2
1700	гораздо сложнее	1	2
1701	не больше	3	2
1702	бы на	2	2
1703	в постоянном	1	2
1704	узнаем что	1	2
1705	указание на	1	2
1706	как ни	4	2
1707	очень далека	1	2
1708	только он	2	2
1709	полагаем что	1	2
1710	был как	1	2
1711	не тот	1	2
1712	уже совершенно	4	2
1713	здесь уже	2	2
1714	это так	2	2
1715	мысли в	1	2
1716	говорили выше	2	2
1717	лежат на	1	2
1718	общественной жизни	1	2
1719	они все	1	2
1720	совершенно неправильно	2	2
1721	что от	2	2
1722	только к	1	2
1723	как же	1	2
1724	вся жизнь	1	2
1725	остановимся прежде	1	2
1726	на такие	1	2
1727	по прямой	1	2
1728	особенности которые	1	2
1729	есть как	2	2
1730	пор не	1	2
1731	он наконец	1	2
1732	в нашей	5	2
1733	книг и	1	2
1734	повод для	3	2
1735	и всех	1	2
1736	еще на	1	2
1737	котором говорит	4	2
1738	и борьба	1	2
1739	тот кто	1	2
1740	при таком	4	2
1741	художественная сила	1	2
1742	и дальше	3	2
1743	только после	1	2
1744	глазами и	1	2
1745	говорит не	1	2
1746	форме и	1	2
1747	совершается в	3	2
1748	он пользуется	1	1
1749	и трудное	1	1
1750	и систему	1	1
1751	чрезвычайно важно	1	1
1752	они имеют	1	1
1753	к действительности	1	1
1754	могут иметь	1	1
1755	только из	1	1
1756	в душе	2	1
1757	основная линия	1	1
1758	на художественное	1	1
1759	только что	11	1
1760	в последнее	1	1
1761	и хорошее	1	1
1762	конец жизни	1	1
1763	когда не	1	1
1764	они эти	1	1
1765	некоторая часть	1	1
1766	вниз и	1	1
1767	чтобы сыграть	1	1
1768	куда она	1	1
1769	бы незаметно	1	1
1770	которое я	1	1
1771	своем развитии	1	1
1772	это значит	2	1
1773	является в	2	1
1774	факта что	1	1
1775	оно становится	2	1
1776	б я	1	1
1777	и шесть	1	1
1778	и говорить	1	1
1779	в последние	1	1
1780	тех ужасных	1	1
1781	гете совершенно	1	1
1782	ссылкой на	1	1
1783	но что	3	1
1784	обстоятельство что	2	1
1785	их соединение	1	1
1786	в курсе	1	1
1787	места где	1	1
1788	и вводится	1	1
1789	себе то	1	1
1790	не смерть	1	1
1791	именно он	2	1
1792	от одного	2	1
1793	и чувством	1	1
1794	вот что	2	1
1795	знаменитое письмо	1	1
1796	на примере	7	1
1797	героя как	1	1
1798	людей xvii	1	1
1799	существенное различие	1	1
1800	им по	1	1
1801	и опять	1	1
1802	каким образом	2	1
1803	что форма	1	1
1804	как смысл	1	1
1805	бы должен	2	1
1806	что весь	3	1
1807	но следует	1	1
1808	в ткань	1	1
1809	именно они	2	1
1810	уже на	1	1
1811	новорожденный младенец	1	1
1812	к другим	2	1
1813	искусства он	1	1
1814	звучать как	1	1
1815	специфические особенности	1	1
1816	так это	1	1
1817	взад и	1	1
1818	движениях и	1	1
1819	здесь дело	2	1
1820	драмы в	1	1
1821	эта формула	1	1
1822	здесь приходится	1	1
1823	совершенно реальной	1	1
1824	он произносит	1	1
1825	является для	1	1
1826	этом примере	1	1
1827	незаметно для	1	1
1828	разрешено в	1	1
1829	и муки	1	1
1830	напротив он	1	1
1831	мы считаем	1	1
1832	заключить в	1	1
1833	матери и	1	1
1834	и важным	1	1
1835	бы снова	1	1
1836	разные стороны	1	1
1837	смысл этого	3	1
1838	ход действия	1	1
1839	всем его	1	1
1840	они стремятся	1	1
1841	сильных и	2	1
1842	с необычайной	1	1
1843	совершенно в	2	1
1844	отца в	1	1
1845	у такого	1	1
1846	и комедия	1	1
1847	вопрос о	6	1
1848	начале романа	1	1
1849	чрезвычайно мало	1	1
1850	то этот	1	1
1851	не согласиться	1	1
1852	исключительно для	2	1
1853	ему удалось	2	1
1854	правильно отмечает	1	1
1855	часто оказывается	1	1
1856	дело только	1	1
1857	дальше чем	1	1
1858	предмет может	1	1
1859	на рынок	1	1
1860	смерти но	1	1
1861	этого непрерывного	1	1
1862	именно этим	1	1
1863	другу как	1	1
1864	она все	2	1
1865	в нескольких	1	1
1866	было ничего	1	1
1867	в цинизм	1	1
1868	факторы этой	1	1
1869	представляет собой	2	1
1870	мы почти	1	1
1871	различных родов	1	1
1872	бы видит	1	1
1873	направо и	1	1
1874	нашей жизни	1	1
1875	свой круг	1	1
1876	с трудом	1	1
1877	к своей	3	1
1878	с самой	1	1
1879	словах и	1	1
1880	она еще	2	1
1881	достаточно сказать	1	1
1882	увидим что	13	1
1883	свете этого	1	1
1884	забудем что	1	1
1885	и вторая	1	1
1886	а между	1	1
1887	он думает	1	1
1888	быть таким	1	1
1889	сцену на	1	1
1890	и взаимная	1	1
1891	и сюжет	2	1
1892	что же	1	1
1893	от той	2	1
1894	три части	2	1
1895	найти и	1	1
1896	это значило	1	1
1897	целей и	1	1
1898	конечно по	1	1
1899	и начинает	1	1
1900	на открытой	1	1
1901	некоторых элементов	1	1
1902	правда сам	1	1
1903	речи ни	1	1
1904	обычно совершенно	1	1
1905	утверждал что	1	1
1906	именно его	1	1
1907	последней части	2	1
1908	чувств в	1	1
1909	нас на	1	1
1910	говорит с	1	1
1911	замечает что	3	1
1912	по которым	1	1
1913	когда человек	1	1
1914	его слова	1	1
1915	над этим	1	1
1916	такая же	1	1
1917	царства и	1	1
1918	увидим в	1	1
1919	комедии шекспира	1	1
1920	но никак	2	1
1921	с необыкновенной	1	1
1922	его помощью	1	1
1923	узнает что	2	1
1924	конца с	2	1
1925	потребности в	1	1
1926	прямо указывает	3	1
1927	действие этого	1	1
1928	шаг вперед	1	1
1929	понятие о	1	1
1930	имели бы	1	1
1931	придется остановиться	1	1
1932	она есть	2	1
1933	и искусство	2	1
1934	но так	1	1
1935	чем это	4	1
1936	раз на	1	1
1937	правда некоторые	1	1
1938	он умер	1	1
1939	вносит в	3	1
1940	не найдем	2	1
1941	что хорошо	1	1
1942	не поймем	1	1
1943	меньшем количестве	2	1
1944	комического и	1	1
1945	для раскрытия	1	1
1946	другой линии	1	1
1947	его эстетическую	1	1
1948	раза и	1	1
1949	самого содержания	1	1
1950	воплощенной в	1	1
1951	сущность всякой	1	1
1952	действию в	1	1
1953	строит свой	1	1
1954	она в	1	1
1955	правильнее было	1	1
1956	подчеркнут и	1	1
1957	есть просто	1	1
1958	их прежде	1	1
1959	не сделано	1	1
1960	всех остальных	2	1
1961	элементов и	1	1
1962	художественной формы	6	1
1963	процесса мы	1	1
1964	они подчинены	1	1
1965	этих чувств	2	1
1966	над человеком	1	1
1967	объединены в	1	1
1968	и кажется	2	1
1969	слов то	1	1
1970	отказывается от	1	1
1971	согласно которому	1	1
1972	раз по	1	1
1973	основная ошибка	1	1
1974	именно во	1	1
1975	превратить их	1	1
1976	совершенно ясно	13	1
1977	которое дает	1	1
1978	близким и	1	1
1979	она жить	1	1
1980	сторону его	1	1
1981	формы часто	1	1
1982	и всюду	1	1
1983	за основу	3	1
1984	одного человека	1	1
1985	ее развития	1	1
1986	различные области	1	1
1987	всего ее	1	1
1988	и гамлета	1	1
1989	характер недаром	1	1
1990	другой характер	1	1
1991	произведение обычно	1	1
1992	и хорошо	1	1
1993	и отказывается	1	1
1994	развитие в	1	1
1995	этом последнем	1	1
1996	как говорит	6	1
1997	представлений но	1	1
1998	в деле	1	1
1999	же оно	1	1
2000	определенное и	1	1
2001	по одному	1	1
2002	оно на	2	1
2003	выражено то	1	1
2004	романа мы	1	1
2005	не качественное	1	1
2006	если я	2	1
2007	того и	1	1
2008	значило бы	1	1
2009	существуют только	1	1
2010	больше и	1	1
2011	также могут	1	1
2012	но каждый	1	1
2013	и положения	1	1
2014	были правы	1	1
2015	столкновение и	1	1
2016	а другой	2	1
2017	требовал от	1	1
2018	что как	1	1
2019	искусства оно	2	1
2020	при каких	1	1
2021	и реальные	1	1
2022	и изображает	1	1
2023	материала с	1	1
2024	что хотя	1	1
2025	что та	1	1
2026	только от	1	1
2027	обычно и	1	1
2028	нами как	3	1
2029	возникает из	3	1
2030	с здесь	5	1
2031	этого ряда	1	1
2032	героя и	9	1
2033	бы она	1	1
2034	чтобы он	2	1
2035	сценой в	1	1
2036	от содержания	1	1
2037	которые и	1	1
2038	и которая	1	1
2039	и обеспечивает	1	1
2040	этих трех	1	1
2041	ко всякой	1	1
2042	обычно на	1	1
2043	в рассказе	2	1
2044	остается на	1	1
2045	на самый	1	1
2046	языком и	1	1
2047	в порядок	1	1
2048	ни давали	1	1
2049	реакции на	1	1
2050	еще будем	1	1
2051	противопоставляется всему	1	1
2052	наконец самое	1	1
2053	в остальных	1	1
2054	дидро в	1	1
2055	выводы из	1	1
2056	самая крепкая	1	1
2057	верно и	3	1
2058	или иное	1	1
2059	такого понимания	1	1
2060	или от	2	1
2061	себя за	2	1
2062	деле он	1	1
2063	того кто	1	1
2064	они находятся	1	1
2065	автор считает	1	1
2066	показал как	1	1
2067	же самого	1	1
2068	энергии и	3	1
2069	то исключительно	1	1
2070	действующего лица	2	1
2071	для романа	1	1
2072	подход к	1	1
2073	это приводит	1	1
2074	существует в	1	1
2075	деле же	1	1
2076	к чисто	1	1
2077	материал из	1	1
2078	не приобрело	1	1
2079	не нова	1	1
2080	может совершать	1	1
2081	необходимо чтобы	2	1
2082	этой фразы	1	1
2083	всю жизнь	1	1
2084	любовь в	2	1
2085	их неожиданное	1	1
2086	которое на	1	1
2087	героя является	2	1
2088	прямо противоположное	3	1
2089	чувств и	6	1
2090	с с	1	1
2091	события в	3	1
2092	с величайшей	1	1
2093	можно с	1	1
2094	в сюжете	2	1
2095	фантазии и	2	1
2096	вообще нет	1	1
2097	еще одно	1	1
2098	со всяким	1	1
2099	где мы	3	1
2100	он действительно	1	1
2101	доказывает что	1	1
2102	на деле	9	1
2103	нет такого	1	1
2104	и реальным	1	1
2105	если за	2	1
2106	остается совершенно	1	1
2107	видим из	1	1
2108	составною частью	1	1
2109	и материал	1	1
2110	те элементы	1	1
2111	прием и	1	1
2112	все за	1	1
2113	неизмеримо больше	1	1
2114	пребывает в	2	1
2115	заставляет их	2	1
2116	скажу что	1	1
2117	и романа	1	1
2118	думает что	2	1
2119	в картине	1	1
2120	целого ряда	1	1
2121	вот с	1	1
2122	из отдельных	1	1
2123	это их	1	1
2124	понятно и	2	1
2125	хотя эти	2	1
2126	два типа	2	1
2127	опоры для	1	1
2128	сводится к	7	1
2129	самой работе	1	1
2130	же самой	1	1
2131	деле и	1	1
2132	необходимо для	1	1
2133	второй части	1	1
2134	под этим	1	1
2135	в плоскости	1	1
2136	и связывает	1	1
2137	этого письма	1	1
2138	сами по	2	1
2139	от игры	1	1
2140	превращаться в	1	1
2141	с целью	1	1
2142	наоборот как	1	1
2143	и пусть	1	1
2144	ее состав	1	1
2145	он хотел	2	1
2146	полной и	1	1
2147	можно назвать	1	1
2148	к которым	3	1
2149	когда после	1	1
2150	другу в	1	1
2151	несколько параллельных	1	1
2152	к таким	3	1
2153	на другую	1	1
2154	будем еще	1	1
2155	это чувство	2	1
2156	вот все	1	1
2157	просто но	1	1
2158	отнесены к	1	1
2159	и т	12	1
2160	это требует	1	1
2161	и легенды	1	1
2162	которого не	1	1
2163	в стихах	1	1
2164	одно существенное	1	1
2165	к другому	2	1
2166	и было	2	1
2167	к созданию	1	1
2168	сожалению мы	1	1
2169	которую не	1	1
2170	то здесь	2	1
2171	о блаженстве	1	1
2172	говорится что	2	1
2173	тесной связи	1	1
2174	смотреть как	1	1
2175	который он	3	1
2176	с нашими	1	1
2177	гениальным и	1	1
2178	сущность и	1	1
2179	смерти то	1	1
2180	в прозе	2	1
2181	глубже в	1	1
2182	и состоит	1	1
2183	он восклицает	1	1
2184	и воображения	1	1
2185	было сделать	1	1
2186	же функции	1	1
2187	подчеркнуть его	1	1
2188	учении о	3	1
2189	всех элементов	1	1
2190	из потребности	1	1
2191	то совершенно	1	1
2192	которые сопровождают	1	1
2193	может его	1	1
2194	во мне	1	1
2195	рта и	2	1
2196	этого положения	1	1
2197	героем и	1	1
2198	не быть	1	1
2199	тех пор	2	1
2200	и никак	2	1
2201	и теперь	2	1
2202	работе о	1	1
2203	становится особенно	1	1
2204	в вечной	1	1
2205	конечно это	1	1
2206	приводит в	1	1
2207	обе эти	2	1
2208	вступает в	1	1
2209	мы подчеркнули	1	1
2210	смысл с	1	1
2211	и ему	1	1
2212	в приложении	2	1
2213	смерть но	1	1
2214	формой и	3	1
2215	верно но	1	1
2216	как если	1	1
2217	на шекспира	3	1
2218	от других	1	1
2219	мнение о	1	1
2220	пока эта	1	1
2221	что когда	2	1
2222	это имеет	2	1
2223	не раньше	1	1
2224	и наоборот	2	1
2225	стороны эта	1	1
2226	трагедию или	1	1
2227	состоит в	3	1
2228	не забудем	1	1
2229	он сообщает	1	1
2230	тому чтобы	1	1
2231	совершенно отпадает	1	1
2232	автором как	1	1
2233	в сфере	1	1
2234	страх а	1	1
2235	находим все	1	1
2236	дальше не	1	1
2237	человек был	1	1
2238	по другой	1	1
2239	исключительно на	1	1
2240	всегда развертываются	1	1
2241	самого героя	1	1
2242	в глазах	2	1
2243	но где	1	1
2244	именно то	5	1
2245	лица с	1	1
2246	в каждый	1	1
2247	искусства все	1	1
2248	бы сказать	3	1
2249	чувством и	2	1
2250	и исключительно	1	1
2251	и проч	2	1
2252	мать и	2	1
2253	дело именно	1	1
2254	она может	1	1
2255	это просто	1	1
2256	глаза в	1	1
2257	по этой	1	1
2258	только потому	1	1
2259	имеет не	1	1
2260	вполне понятна	1	1
2261	другой раз	1	1
2262	то или	1	1
2263	их нового	1	1
2264	если только	4	1
2265	движения и	1	1
2266	исключительно в	1	1
2267	указанием на	1	1
2268	с каким	1	1
2269	представлениями и	1	1
2270	пример в	1	1
2271	уверенность в	1	1
2272	от простого	1	1
2273	от труда	1	1
2274	новый и	1	1
2275	выражены в	1	1
2276	конца и	2	1
2277	что были	1	1
2278	жизнь это	1	1
2279	ведь сущность	1	1
2280	видим как	1	1
2281	вот например	1	1
2282	известен и	1	1
2283	он вспоминает	1	1
2284	техники и	1	1
2285	котором говорил	1	1
2286	иметь дело	1	1
2287	они совершенно	1	1
2288	с традиционным	1	1
2289	кажется ему	1	1
2290	для всякого	1	1
2291	также за	1	1
2292	окажется верным	1	1
2293	как простой	1	1
2294	воспринимать все	1	1
2295	насколько же	1	1
2296	в ужас	1	1
2297	мало того	1	1
2298	имеет совершенно	1	1
2299	видит что	4	1
2300	затем чтобы	2	1
2301	в формы	1	1
2302	стоит только	7	1
2303	но никто	2	1
2304	тот должен	1	1
2305	деле эти	1	1
2306	основана на	2	1
2307	все равно	3	1
2308	всех прочих	1	1
2309	мы рассмотрим	1	1
2310	совершенно верно	8	1
2311	нечто совершенно	1	1
2312	течение всей	1	1
2313	полнотой и	1	1
2314	но то	1	1
2315	нашу мысль	1	1
2316	он рассматривает	1	1
2317	и показать	1	1
2318	свое высшее	1	1
2319	техники в	1	1
2320	самых важных	2	1
2321	этого произведения	1	1
2322	что будет	1	1
2323	которые как	1	1
2324	искусства как	5	1
2325	остальных частях	1	1
2326	совершенно точно	2	1
2327	нас к	1	1
2328	в любом	1	1
2329	входящий в	2	1
2330	которого нет	1	1
2331	если они	1	1
2332	можно выразить	2	1
2333	и событий	1	1
2334	я утром	1	1
2335	и могут	1	1
2336	говорить как	1	1
2337	что им	2	1
2338	логической и	1	1
2339	котором все	1	1
2340	не принимает	1	1
2341	важна та	1	1
2342	действующие лица	5	1
2343	человека не	1	1
2344	эти же	1	1
2345	в строении	3	1
2346	без конца	1	1
2347	это до	1	1
2348	но этим	1	1
2349	совершенно определенных	1	1
2350	нее ни	1	1
2351	и внешних	1	1
2352	того или	1	1
2353	не показано	1	1
2354	поставить проблему	2	1
2355	сам не	2	1
2356	действительности но	1	1
2357	по первому	1	1
2358	образом мы	3	1
2359	этому закону	1	1
2360	ему нужно	3	1
2361	ей в	1	1
2362	которая для	1	1
2363	по дороге	1	1
2364	он выражает	2	1
2365	без всяких	1	1
2366	с первым	1	1
2367	и ко	1	1
2368	свои чувства	1	1
2369	силу своих	1	1
2370	смеется или	1	1
2371	ее дает	1	1
2372	главах мы	1	1
2373	выше в	1	1
2374	с полным	1	1
2375	лучше всего	1	1
2376	психологический план	1	1
2377	примеры из	1	1
2378	что совершенно	1	1
2379	то обстоятельство	2	1
2380	этой пьесе	1	1
2381	лучше и	1	1
2382	к анализу	1	1
2383	то вдруг	1	1
2384	что нам	3	1
2385	он убил	1	1
2386	нечто что	1	1
2387	но вместе	1	1
2388	но во	2	1
2389	оно никогда	1	1
2390	на смерть	1	1
2391	смысл его	1	1
2392	означает что	1	1
2393	идет о	1	1
2394	случае у	1	1
2395	берет в	1	1
2396	являются не	1	1
2397	этих чудесных	1	1
2398	же событие	2	1
2399	отомстить он	1	1
2400	между чувством	2	1
2401	более подчеркивает	1	1
2402	и нельзя	1	1
2403	художественного произведения	3	1
2404	мы бы	1	1
2405	свести к	1	1
2406	чтобы создать	1	1
2407	король есть	2	1
2408	исследования является	1	1
2409	и прекрасное	1	1
2410	приложении к	2	1
2411	это означает	2	1
2412	иначе он	1	1
2413	далека от	1	1
2414	его до	1	1
2415	дело конечно	1	1
2416	написана и	1	1
2417	чувство не	3	1
2418	эту сцену	2	1
2419	точно и	2	1
2420	им не	1	1
2421	мавра и	1	1
2422	любви и	3	1
2423	и действия	1	1
2424	элементов как	1	1
2425	реальностью и	1	1
2426	стихотворение это	1	1
2427	только усиливает	1	1
2428	элементов с	2	1
2429	намечается и	1	1
2430	несомненно что	2	1
2431	ребенка и	1	1
2432	конкретной форме	2	1
2433	которой все	2	1
2434	себе выражение	1	1
2435	и содержания	1	1
2436	чувства от	1	1
2437	когда был	1	1
2438	и работали	1	1
2439	в произведение	1	1
2440	они друг	1	1
2441	этих событий	1	1
2442	исходя из	7	1
2443	который весь	1	1
2444	через несколько	2	1
2445	между тремя	1	1
2446	взаимное превращение	1	1
2447	если вы	2	1
2448	жизнь ее	1	1
2449	которые на	2	1
2450	или по	1	1
2451	который должен	1	1
2452	стремится кверху	1	1
2453	под ним	1	1
2454	глаза и	1	1
2455	же совершенно	1	1
2456	конечно чрезвычайно	1	1
2457	хорошо известен	1	1
2458	частности так	1	1
2459	ее вовсе	1	1
2460	каждого элемента	1	1
2461	взаимная связь	1	1
2462	не вызывает	2	1
2463	и налево	1	1
2464	это нужно	2	1
2465	каждое слово	1	1
2466	в социальной	1	1
2467	остановиться на	1	1
2468	на театре	1	1
2469	он совершенно	1	1
2470	требует от	1	1
2471	совершенно ясен	1	1
2472	в широких	1	1
2473	от этих	3	1
2474	и единственной	1	1
2475	органа в	1	1
2476	человеческая природа	1	1
2477	пьесы в	2	1
2478	их не	2	1
2479	некоторые особенности	1	1
2480	заботится о	1	1
2481	он имеет	1	1
2482	с установлением	1	1
2483	мысль о	5	1
2484	возможно и	1	1
2485	герои и	1	1
2486	он полагает	1	1
2487	весь он	1	1
2488	и подымается	1	1
2489	его особенности	1	1
2490	есть эти	1	1
2491	превращение и	1	1
