N	2gram	Potebnia_M	Myshleni
1314	нам кажется	7	3
1315	следует за	1	3
1316	эту последнюю	2	3
1317	на слово	2	3
1318	не так	1	3
1319	предметов что	1	3
1320	даны в	1	3
1321	и должны	1	3
1322	словом которое	3	3
1323	оно было	1	3
1324	говорит и	1	3
1325	и должен	1	3
1326	сводится к	1	3
1327	взрослым и	1	3
1328	к таким	1	3
1329	на другую	1	3
1330	не приводит	1	3
1331	же мало	2	3
1332	бы не	6	3
1333	ребенком от	1	3
1334	да и	2	3
1335	которого не	2	3
1336	других признаков	1	3
1337	словами и	1	3
1338	на другие	7	3
1339	не входит	1	3
1340	нам возможность	2	3
1341	образом все	1	3
1342	всем этом	1	3
1343	уже из	1	3
1344	отнести к	1	3
1345	предметов но	1	3
1346	только от	7	3
1347	признаков которые	1	3
1348	самым мы	1	3
1349	каким мы	1	3
1350	остается только	2	3
1351	и теперь	6	3
1352	для меня	5	3
1353	тогда как	8	3
1354	это различие	1	3
1355	каждый из	1	3
1356	и наоборот	5	3
1357	признаков в	3	3
1358	никаких оснований	1	3
1359	видели выше	1	3
1360	и потом	1	3
1361	много общего	1	3
1362	ним но	1	3
1363	речь без	1	3
1364	причинной связи	1	3
1365	внешних условий	1	3
1366	языка но	1	3
1367	которым оно	2	3
1368	появляется в	1	3
1369	является только	1	3
1370	в систему	2	3
1371	от всякого	1	3
1372	всего того	1	3
1373	с предшествующим	1	3
1374	новый и	1	3
1375	развития мысли	7	3
1376	мысли то	5	3
1377	о значении	2	3
1378	слово а	1	3
1379	отношения понятия	1	3
1380	одна и	2	3
1381	этой мысли	2	3
1382	о нем	1	3
1383	легче всего	1	3
1384	основана на	1	3
1385	как именно	1	3
1386	его собственную	1	3
1387	не иметь	1	3
1388	как нечто	3	3
1389	по его	1	3
1390	впечатления от	1	3
1391	но уже	2	3
1392	эта связь	2	3
1393	бы совершенно	1	3
1394	со значением	2	3
1395	приведенном выше	2	3
1396	что наша	1	3
1397	нас и	1	3
1398	такие же	2	3
1399	слово к	1	3
1400	мысль есть	1	3
1401	этих случаях	1	3
1402	самое время	1	3
1403	оно должно	1	3
1404	имеет еще	1	3
1405	наоборот в	2	3
1406	значение есть	1	3
1407	же это	1	3
1408	может и	1	3
1409	он с	1	3
1410	степени и	1	3
1411	это внутреннее	1	3
1412	акта мысли	1	3
1413	бы даже	1	3
1414	самое понятие	1	3
1415	случае мы	1	3
1416	или нет	1	3
1417	признаков и	3	3
1418	и связь	1	3
1419	особенностей которые	1	3
1420	выраженным в	1	3
1421	зависят от	2	3
1422	значение не	4	3
1423	ряду других	3	3
1424	можно видеть	6	3
1425	в это	2	3
1426	мы с	1	3
1427	для исследования	1	3
1428	нам представляется	1	3
1429	с однако	1	3
1430	случае они	1	3
1431	внутренней связи	2	3
1432	находит в	2	3
1433	и мысли	2	3
1434	в языке	19	3
1435	во многих	3	3
1436	почти совершенно	1	3
1437	что ее	1	3
1438	отдельных слов	1	3
1439	в глаза	2	3
1440	настоящее время	1	3
1441	с большим	1	3
1442	принять за	1	3
1443	с этими	1	3
1444	как я	1	3
1445	для понимания	5	3
1446	и внешней	1	3
1447	книги в	1	3
1448	своих понятий	1	3
1449	они могут	2	3
1450	имеет места	1	3
1451	от ее	2	3
1452	и судьбе	1	3
1453	как средство	2	3
1454	следует сказать	3	3
1455	от вещи	1	3
1456	предмета на	1	3
1457	как же	1	3
1458	ли мы	3	3
1459	теми или	1	3
1460	указывая на	2	3
1461	без которого	2	3
1462	следовательно и	2	3
1463	понимание и	1	3
1464	зрения и	2	3
1465	выше мы	4	3
1466	форму речи	1	3
1467	здесь как	3	3
1468	мы относим	2	3
1469	о происхождении	1	3
1470	то ни	1	3
1471	явления в	1	3
1472	принять что	3	3
1473	если же	1	3
1474	для человека	8	3
1475	из сказанного	3	3
1476	и затем	3	3
1477	чтобы их	1	3
1478	чем она	1	3
1479	с чем	3	3
1480	бы быть	3	3
1481	в ущерб	1	3
1482	тем мы	1	3
1483	представляет себе	1	3
1484	относится ко	1	3
1485	взгляд на	1	3
1486	в противоречие	1	3
1487	и менее	1	3
1488	первых порах	2	3
1489	признаков но	1	3
1490	и приобретает	1	3
1491	ближайшим образом	3	3
1492	в мыслях	1	3
1493	сознании в	1	3
1494	живой речи	3	3
1495	к нам	2	3
1496	слова для	4	3
1497	слова которое	1	3
1498	сливается с	2	3
1499	это явление	1	3
1500	такой случай	1	3
1501	видеть из	2	3
1502	свойств и	2	3
1503	всего на	1	3
1504	же время	8	3
1505	только это	1	3
1506	образом не	1	3
1507	другой мысли	1	3
1508	а и	5	3
1509	при котором	2	3
1510	предмета к	1	3
1511	но именно	1	3
1512	не знаем	5	3
1513	о предмете	2	3
1514	в настоящее	1	3
1515	только о	2	3
1516	представления и	4	3
1517	и иначе	1	3
1518	многих других	2	3
1519	в первый	1	3
1520	ее из	1	3
1521	на одно	1	3
1522	к истории	1	3
1523	одного только	1	3
1524	и сказуемого	2	3
1525	что так	1	3
1526	слово с	4	3
1527	что каждый	1	3
1528	со словами	1	3
1529	слова есть	3	3
1530	возникают из	1	3
1531	без всяких	1	3
1532	не выражается	2	3
1533	или иначе	1	3
1534	самые разнообразные	1	3
1535	в ту	2	3
1536	к ряду	1	3
1537	и без	9	3
1538	язык в	1	3
1539	мира и	1	3
1540	к своему	3	3
1541	и оно	3	3
1542	что сила	2	3
1543	за то	1	3
1544	а к	4	3
1545	он ни	1	3
1546	ребенку и	1	3
1547	что касается	1	3
1548	и постепенно	1	3
1549	конечно в	1	3
1550	далеко не	5	3
1551	стало быть	4	3
1552	но напротив	1	3
1553	старались показать	2	3
1554	в большинстве	2	3
1555	скажем что	2	3
1556	на это	4	3
1557	как из	1	3
1558	понятия которое	1	3
1559	иным путем	1	3
1560	быть не	4	3
1561	находиться в	3	3
1562	в порядке	1	3
1563	перейти от	2	3
1564	языка с	2	3
1565	об этой	1	3
1566	говорит не	1	3
1567	на ту	1	3
1568	особенности и	1	2
1569	же и	3	2
1570	какого бы	1	2
1571	очень хорошо	1	2
1572	с уверенностью	1	2
1573	развития языка	1	2
1574	какой бы	1	2
1575	так можно	1	2
1576	время не	1	2
1577	него в	1	2
1578	совершенно невозможно	1	2
1579	есть самая	1	2
1580	это определение	2	2
1581	что чем	2	2
1582	относится и	1	2
1583	вывести из	1	2
1584	на свою	2	2
1585	слово может	7	2
1586	мы получаем	1	2
1587	есть тот	1	2
1588	мысли о	6	2
1589	нужно чтобы	1	2
1590	не имели	2	2
1591	развития а	1	2
1592	действительности а	1	2
1593	понять как	1	2
1594	действительность и	2	2
1595	пониманием и	1	2
1596	в предложении	2	2
1597	состоит не	4	2
1598	этим мы	1	2
1599	значение только	2	2
1600	же следует	2	2
1601	мере приближения	1	2
1602	он был	1	2
1603	говорим что	1	2
1604	в сознание	16	2
1605	этих схем	1	2
1606	научной мысли	2	2
1607	не всегда	5	2
1608	как совокупность	2	2
1609	всего остального	2	2
1610	речи переходит	1	2
1611	и идеи	1	2
1612	вообще но	1	2
1613	коренное и	1	2
1614	так называемых	3	2
1615	на ней	1	2
1616	и формы	1	2
1617	понятиям в	1	2
1618	известным образом	4	2
1619	с самим	1	2
1620	этим что	1	2
1621	что само	1	2
1622	причины и	1	2
1623	с вопросом	1	2
1624	себя все	1	2
1625	знания а	1	2
1626	это к	1	2
1627	и болезнь	1	2
1628	к совокупности	1	2
1629	мы привели	1	2
1630	с нельзя	1	2
1631	или наоборот	2	2
1632	о влиянии	2	2
1633	влияние на	3	2
1634	слова является	1	2
1635	время и	2	2
1636	сильнее чем	1	2
1637	мы потому	1	2
1638	его внутренняя	2	2
1639	другими предметами	1	2
1640	но звук	1	2
1641	есть еще	4	2
1642	слова значение	1	2
1643	восприятием и	1	2
1644	и чисто	1	2
1645	этом последнем	2	2
1646	большинстве случаев	2	2
1647	еще дальше	1	2
1648	из одного	3	2
1649	не нужно	1	2
1650	его деятельность	1	2
1651	свое место	2	2
1652	в математике	1	2
1653	они становятся	1	2
1654	существовать без	1	2
1655	что хотя	8	2
1656	точкой зрения	1	2
1657	своего духовного	1	2
1658	из ничего	1	2
1659	несколько более	1	2
1660	об особенностях	1	2
1661	приводит его	1	2
1662	что поэтому	2	2
1663	почти на	1	2
1664	с здесь	3	2
1665	образом это	1	2
1666	бы она	2	2
1667	языком и	3	2
1668	на чем	3	2
1669	не будет	4	2
1670	оно и	1	2
1671	решения и	1	2
1672	иметь в	2	2
1673	независимое от	1	2
1674	во времени	2	2
1675	деятельность в	1	2
1676	более чем	2	2
1677	что каждое	2	2
1678	образовании новых	1	2
1679	оно вообще	1	2
1680	того кто	2	2
1681	и ребенка	1	2
1682	его как	3	2
1683	его личности	1	2
1684	слова что	1	2
1685	роль играет	1	2
1686	они обозначают	1	2
1687	теми же	1	2
1688	является законом	1	2
1689	однако по	2	2
1690	представлений или	1	2
1691	постоянного и	1	2
1692	они были	1	2
1693	бы ни	6	2
1694	слова нельзя	1	2
1695	который был	1	2
1696	с с	1	2
1697	для чего	1	2
1698	себе этот	2	2
1699	понять что	1	2
1700	лишь по	1	2
1701	как теперь	2	2
1702	не мешает	1	2
1703	если б	9	2
1704	и против	1	2
1705	отношению ко	1	2
1706	до своего	1	2
1707	отличное от	4	2
1708	говорит нам	2	2
1709	переносится в	1	2
1710	от нас	4	2
1711	этого мало	1	2
1712	слове мы	1	2
1713	более глубокое	1	2
1714	но этого	1	2
1715	будет иметь	1	2
1716	себе не	6	2
1717	мере и	1	2
1718	на сравнении	1	2
1719	имел бы	1	2
1720	звук и	5	2
1721	о другом	1	2
1722	с прежним	4	2
1723	языка нам	1	2
1724	только одной	1	2
1725	можно назвать	2	2
1726	первому и	1	2
1727	и т	12	2
1728	явлений и	3	2
1729	поэзии и	8	2
1730	что вообще	3	2
1731	нет ничего	2	2
1732	существует для	4	2
1733	заключать в	1	2
1734	предмет в	1	2
1735	к неизвестному	1	2
1736	на два	1	2
1737	в понятие	1	2
1738	формы с	1	2
1739	а тем	3	2
1740	своей деятельности	1	2
1741	может ни	1	2
1742	другой или	1	2
1743	из признаков	1	2
1744	то все	1	2
1745	в которую	1	2
1746	слова необходимо	1	2
1747	что такая	1	2
1748	эти условия	1	2
1749	что когда	1	2
1750	и возможность	1	2
1751	бы прийти	1	2
1752	или действие	1	2
1753	из первых	1	2
1754	ли можно	1	2
1755	мысли не	5	2
1756	и значит	1	2
1757	определенное значение	1	2
1758	оговорку что	1	2
1759	нельзя представить	1	2
1760	в первых	1	2
1761	на некоторое	1	2
1762	указанием на	3	2
1763	с каким	3	2
1764	о бессознательном	1	2
1765	мысли а	5	2
1766	понятие или	1	2
1767	и многие	3	2
1768	не во	1	2
1769	этих слов	2	2
1770	тот не	1	2
1771	в художественной	1	2
1772	же речь	1	2
1773	первое слово	3	2
1774	или с	2	2
1775	мы выше	1	2
1776	с определенным	1	2
1777	а все	1	2
1778	этих признаков	2	2
1779	им с	1	2
1780	слова а	1	2
1781	в изолированном	1	2
1782	себя это	1	2
1783	других или	1	2
1784	того насколько	2	2
1785	речь но	1	2
1786	людей что	1	2
1787	в таких	4	2
1788	нечто совершенно	1	2
1789	что ни	3	2
1790	об образовании	1	2
1791	это возможно	1	2
1792	слова слово	1	2
1793	отвлеченного мышления	1	2
1794	которое было	2	2
1795	более что	1	2
1796	входящий в	2	2
1797	все особенности	1	2
1798	однако это	1	2
1799	она по	1	2
1800	за другим	4	2
1801	должно стать	1	2
1802	о понятии	1	2
1803	сомнение в	1	2
1804	особенно в	1	2
1805	другой но	1	2
1806	она только	1	2
1807	ему не	2	2
1808	на них	2	2
1809	проникать в	1	2
1810	должны бы	1	2
1811	в строении	1	2
1812	словом или	1	2
1813	стоит и	1	2
1814	одно понятие	1	2
1815	случае если	2	2
1816	сделать оговорку	1	2
1817	что такого	1	2
1818	на мысль	7	2
1819	к значению	1	2
1820	отнесено к	1	2
1821	но она	1	2
1822	независимая от	1	2
1823	не следует	6	2
1824	мысль мы	1	2
1825	лишь как	1	2
1826	ведь мы	1	2
1827	как выражение	1	2
1828	самую мысль	1	2
1829	каждого из	2	2
1830	и вне	1	2
1831	указывать на	2	2
1832	и деятельность	1	2
1833	и свойств	1	2
1834	что внимание	2	2
1835	это можно	4	2
1836	может показаться	1	2
1837	понимания природы	1	2
1838	места в	1	2
1839	пришел к	1	2
1840	что такие	1	2
1841	эту идею	1	2
1842	и слишком	1	2
1843	себе а	4	2
1844	меньше чем	1	2
1845	ко второй	1	2
1846	и переходит	1	2
1847	его за	2	2
1848	ряду предметов	1	2
1849	находится с	1	2
1850	содержание в	3	2
1851	случае он	1	2
1852	границы между	1	2
1853	этим путем	1	2
1854	вещь и	1	2
1855	имеет для	8	2
1856	мысль о	12	2
1857	между звуком	1	2
1858	от всего	4	2
1859	и требует	1	2
1860	в переводе	1	2
1861	можно выразить	1	2
1862	оно способно	1	2
1863	которое не	2	2
1864	них в	2	2
1865	художественное произведение	6	2
1866	относиться к	2	2
1867	начнем с	1	2
1868	себе представить	4	2
1869	языка мы	3	2
1870	сторона слова	1	2
1871	чего я	1	2
1872	перестает быть	5	2
1873	природы в	3	2
1874	тем в	1	2
1875	не прямо	2	2
1876	видеть и	1	2
1877	сам не	1	2
1878	слов на	1	2
1879	в воображении	1	2
1880	связано в	1	2
1881	процесс в	1	2
1882	повторяет в	2	2
1883	его собственной	1	2
1884	той ступени	1	2
1885	уже о	1	2
1886	и действия	2	2
1887	если так	1	2
1888	природе как	2	2
1889	не имеем	3	2
1890	трех моментов	1	2
1891	понятием но	2	2
1892	не об	2	2
1893	так то	1	2
1894	слове как	2	2
1895	одном слове	1	2
1896	в самое	2	2
1897	и прозы	1	2
1898	и внутренняя	1	2
1899	без слова	4	2
1900	человеку и	1	2
1901	образом развитие	1	2
1902	есть представление	7	2
1903	смысле как	1	2
1904	или слово	1	2
1905	восприятии и	1	2
1906	той степени	1	2
1907	все признаки	2	2
1908	понимать что	1	2
1909	которой оно	2	2
1910	мысль а	1	2
1911	эта особенность	1	2
1912	это будет	1	2
1913	путь по	1	2
1914	выражение мысли	1	2
1915	еще до	3	2
1916	но еще	1	2
1917	такая же	2	2
1918	смысле в	3	2
1919	всю совокупность	2	2
1920	что различные	2	2
1921	из моментов	1	2
1922	же ребенок	1	2
1923	сливаются друг	1	2
1924	будем говорить	1	2
1925	невозможно объяснить	1	2
1926	теряют свою	1	2
1927	внешнего мира	1	2
1928	есть такая	3	2
1929	на образование	1	2
1930	данных в	1	2
1931	знаков в	1	2
1932	столько же	2	2
1933	в прямой	1	2
1934	показать на	1	2
1935	из сознания	3	2
1936	которое в	2	2
1937	необходимо принять	1	2
1938	здесь же	1	2
1939	может в	2	2
1940	факта а	1	2
1941	происходит и	1	2
1942	в мире	3	2
1943	сознании то	2	2
1944	при понимании	4	2
1945	каждом языке	1	2
1946	должно было	2	2
1947	с как	1	2
1948	словами мы	1	2
1949	достигает своего	1	2
1950	например как	1	2
1951	что следует	1	2
1952	на которую	2	2
1953	совершенно другой	1	2
1954	вытекают из	1	2
1955	работа мысли	1	2
1956	этого единства	2	2
1957	предполагает что	4	2
1958	что происходит	1	2
1959	слова тот	1	2
1960	место занимаемое	1	2
1961	близко к	1	2
1962	от известного	1	2
1963	все то	3	2
1964	не связанных	1	2
1965	же развитие	1	2
1966	можно сделать	1	2
1967	содержание но	1	2
1968	даже не	2	2
1969	на стороне	2	2
1970	это может	1	2
1971	при виде	1	2
1972	их и	1	2
1973	явления которые	1	2
1974	об изменении	1	2
1975	развития так	1	2
1976	его звуком	1	2
1977	на словах	2	2
1978	и никогда	1	2
1979	образом потому	1	2
1980	и понятия	4	2
1981	такой форме	1	2
1982	нашей точки	1	2
1983	нам все	1	2
1984	не пропадает	1	2
1985	особенно легко	1	2
1986	можно только	3	2
1987	бы невозможно	3	2
1988	в тени	2	2
1989	что сказать	1	2
1990	другой а	1	2
1991	значении этого	1	2
1992	ходом развития	1	2
1993	действительность но	1	2
1994	все свое	1	2
1995	когда его	1	2
1996	от другого	3	2
1997	в единстве	2	2
1998	стремится не	1	2
1999	связи но	1	2
2000	не более	1	2
2001	и навсегда	1	2
2002	образом если	1	2
2003	следовательно в	1	2
2004	прибавить еще	1	2
2005	процессом образования	1	2
2006	формы слова	3	2
2007	себя с	1	2
2008	это общее	1	2
2009	его сознании	1	2
2010	анализа в	1	2
2011	на закон	1	2
2012	никем не	2	2
2013	слове и	6	2
2014	ли они	1	2
2015	нашего языка	2	2
2016	очевидно и	1	2
2017	а если	1	2
2018	другое слово	1	2
2019	взятое в	1	2
2020	на той	2	2
2021	но здесь	1	2
2022	сознание и	5	2
2023	мысль по	1	2
2024	нас вопроса	1	2
2025	сказано выше	1	2
2026	ими в	1	2
2027	последнее слово	1	2
2028	те или	1	2
2029	которого ребенок	1	2
2030	этим словом	1	2
2031	и наша	1	2
2032	говоря что	2	2
2033	если у	1	2
2034	себя от	2	2
2035	между людьми	2	2
2036	становится для	2	2
2037	и наши	1	2
2038	с нею	5	2
2039	легко может	1	2
2040	мысль стремится	1	2
2041	заключенных в	1	2
2042	поздно и	1	2
2043	его можно	1	2
2044	внешним и	1	2
2045	единство в	1	2
2046	возможность не	1	2
2047	дает нам	3	2
2048	представления как	1	2
2049	наших представлений	1	2
2050	случаях и	1	2
2051	чтобы иметь	1	2
2052	если речь	1	2
2053	словом не	2	2
2054	о человеке	5	2
2055	даже для	1	2
2056	других но	1	2
2057	что первое	3	2
2058	легко заметить	1	2
2059	что самые	1	2
2060	понятии и	1	2
2061	если сравнить	1	2
2062	этих предметов	1	2
2063	если как	1	2
2064	же именно	1	2
2065	оно только	1	2
2066	и ослаблению	1	2
2067	этого не	3	2
2068	входить в	1	2
2069	и бесконечно	1	2
2070	непонятным образом	1	2
2071	а то	2	2
2072	ступени ее	1	2
2073	перестать быть	1	2
2074	среди других	1	2
2075	как ее	2	2
2076	остановимся на	1	2
2077	взятое вместе	1	2
2078	понимают друг	1	2
2079	исследования но	1	2
2080	полагать что	1	2
2081	то можно	1	2
2082	слова оказывается	1	2
2083	мы тем	3	2
2084	разумеется что	1	2
2085	нее нет	1	2
2086	том случае	2	2
2087	и слияния	1	2
2088	значение но	1	2
2089	можем в	1	2
2090	не извне	1	2
2091	с языком	3	2
2092	есть как	1	2
2093	других языках	1	2
2094	слова если	2	2
2095	внутренняя связь	1	2
2096	по всей	1	2
2097	не быть	1	2
2098	истины а	1	2
2099	каждое отдельное	3	2
2100	нет как	1	2
2101	мыслей к	1	2
2102	к новому	1	2
2103	как внутренняя	1	2
2104	взрослого и	1	2
2105	быть названы	2	2
2106	отношений к	1	2
2107	мы различаем	2	2
2108	правда мы	1	2
2109	хотя это	1	2
2110	она по-видимому	1	1
2111	бы невозможна	1	1
2112	силу которого	1	1
2113	тем меньше	1	1
2114	образом сложное	1	1
2115	в простом	3	1
2116	тянется к	1	1
2117	образов в	1	1
2118	сознании благодаря	1	1
2119	говоря уже	1	1
2120	от необходимости	1	1
2121	его место	2	1
2122	самого предмета	2	1
2123	что знание	1	1
2124	или только	2	1
2125	и самому	1	1
2126	и люди	1	1
2127	до него	2	1
2128	в среде	1	1
2129	степени как	1	1
2130	области где	1	1
2131	представление и	4	1
2132	стоящим на	1	1
2133	что истина	1	1
2134	эта идея	1	1
2135	вновь и	1	1
2136	сравнить его	1	1
2137	нам искать	1	1
2138	ясным тогда	1	1
2139	в нашу	1	1
2140	с которого	1	1
2141	воспоминания о	2	1
2142	почему из	1	1
2143	собеседника если	1	1
2144	всегда предполагает	1	1
2145	она проявляется	1	1
2146	менее не	1	1
2147	и лучше	1	1
2148	и говорить	2	1
2149	в отдельном	1	1
2150	к звуку	2	1
2151	остается при	1	1
2152	общие черты	2	1
2153	впрочем и	2	1
2154	приближения к	1	1
2155	такое чего	1	1
2156	те свойства	1	1
2157	не изменяется	1	1
2158	то необходимо	2	1
2159	этим объясняется	1	1
2160	предполагает в	2	1
2161	а напротив	2	1
2162	вопрос на	1	1
2163	оно принадлежит	1	1
2164	о необходимости	2	1
2165	еще раз	2	1
2166	сделать некоторые	1	1
2167	образование в	1	1
2168	участвует в	1	1
2169	слове с	1	1
2170	в некотором	2	1
2171	той связи	1	1
2172	чем со	1	1
2173	его представления	1	1
2174	но следует	1	1
2175	не составляют	3	1
2176	связь действительно	1	1
2177	главная заслуга	1	1
2178	выражено в	1	1
2179	идеи в	2	1
2180	следовательно все	1	1
2181	можно поставить	1	1
2182	даже тогда	3	1
2183	только через	1	1
2184	я из	1	1
2185	конечная цель	1	1
2186	к механическому	1	1
2187	же области	1	1
2188	где она	1	1
2189	этим категориям	1	1
2190	большей или	1	1
2191	разницу между	2	1
2192	слова теперь	1	1
2193	способно не	1	1
2194	этой стороны	2	1
2195	по тому	7	1
2196	вырывается из	1	1
2197	пришла к	1	1
2198	освобождается от	2	1
2199	самое содержание	1	1
2200	отражается в	2	1
2201	можем видеть	1	1
2202	нас этот	1	1
2203	другим как	1	1
2204	разных языках	1	1
2205	говорится о	1	1
2206	найти эти	1	1
2207	другими и	1	1
2208	мысли что	6	1
2209	общее достояние	2	1
2210	совокупность этих	1	1
2211	стороны но	2	1
2212	уже до	1	1
2213	следовало бы	2	1
2214	основную форму	1	1
2215	редких случаях	1	1
2216	только шаг	1	1
2217	что мне	1	1
2218	этом а	1	1
2219	действительности как	1	1
2220	пор пока	2	1
2221	и каждое	2	1
2222	выразить и	1	1
2223	чертах мы	1	1
2224	себя внутренняя	1	1
2225	может вызвать	1	1
2226	можем назвать	1	1
2227	объективное значение	2	1
2228	к своей	2	1
2229	и сознательной	1	1
2230	актов мысли	2	1
2231	слова при	3	1
2232	идти по	1	1
2233	из своего	1	1
2234	быть названо	2	1
2235	в строгом	1	1
2236	людей и	2	1
2237	готовой мысли	2	1
2238	высоты и	1	1
2239	а между	6	1
2240	есть очень	1	1
2241	здание в	1	1
2242	есть знак	1	1
2243	словесного выражения	1	1
2244	гораздо лучше	1	1
2245	взятые порознь	1	1
2246	принадлежит не	1	1
2247	одно не	1	1
2248	это сопоставление	1	1
2249	этого племени	1	1
2250	этих групп	1	1
2251	различных языках	2	1
2252	любви к	1	1
2253	и музыке	1	1
2254	содержания в	3	1
2255	исходное положение	1	1
2256	развивается изнутри	1	1
2257	содержание мысли	3	1
2258	я с	1	1
2259	во всякой	1	1
2260	самих по	2	1
2261	затем в	1	1
2262	когда человек	3	1
2263	которое так	1	1
2264	эти действия	1	1
2265	этот человек	1	1
2266	самой сущности	1	1
2267	такие понятия	1	1
2268	самого говорящего	1	1
2269	это отличие	1	1
2270	число слов	1	1
2271	язык во	1	1
2272	бы слово	2	1
2273	не уничтожают	1	1
2274	познанию природы	1	1
2275	и горе	1	1
2276	можем сказать	1	1
2277	без которой	2	1
2278	к следующему	1	1
2279	время мы	1	1
2280	и чувства	1	1
2281	ли могут	1	1
2282	стоящих на	1	1
2283	действие или	1	1
2284	ними в	3	1
2285	никто никогда	1	1
2286	вопроса что	1	1
2287	чтобы мысль	1	1
2288	крайней мере	8	1
2289	истории языка	1	1
2290	жизни с	1	1
2291	подлежит сомнению	1	1
2292	состоящая из	1	1
2293	та и	2	1
2294	в недоумении	1	1
2295	ребенка заключает	1	1
2296	представления которые	1	1
2297	их мысли	1	1
2298	мысли так	2	1
2299	и представляет	1	1
2300	большим или	1	1
2301	лишь тогда	5	1
2302	бы вполне	1	1
2303	большим количеством	1	1
2304	обо всем	1	1
2305	приведены в	1	1
2306	внутреннего единства	1	1
2307	быть выражены	1	1
2308	своего эмпирического	1	1
2309	человеку который	1	1
2310	выше примере	2	1
2311	в ребенке	2	1
2312	явления тогда	1	1
2313	это сходство	1	1
2314	но из	1	1
2315	сравнительно недавно	1	1
2316	два различных	1	1
2317	вообще а	1	1
2318	эту минуту	4	1
2319	будет находиться	1	1
2320	удовлетворительного ответа	1	1
2321	поэтому можно	1	1
2322	первый раз	1	1
2323	причины в	1	1
2324	начинает относиться	1	1
2325	орудия и	1	1
2326	сознания или	1	1
2327	формы но	1	1
2328	понятий слово	1	1
2329	основывает свою	1	1
2330	других источников	1	1
2331	языкознания это	1	1
2332	своей совокупности	1	1
2333	лучше чем	1	1
2334	друга а	1	1
2335	те действия	1	1
2336	что а	2	1
2337	факту что	1	1
2338	слово на	1	1
2339	этих проявлений	1	1
2340	в отдельные	1	1
2341	только прибавить	1	1
2342	видеть не	1	1
2343	в самые	1	1
2344	входящие в	1	1
2345	мы на	1	1
2346	бы только	1	1
2347	же значение	1	1
2348	основанных на	1	1
2349	к миру	1	1
2350	никакой нужды	1	1
2351	для говорящего	4	1
2352	тесно связаны	1	1
2353	не исчерпываются	1	1
2354	образом значение	1	1
2355	смысла но	1	1
2356	справедливым и	1	1
2357	других движениях	1	1
2358	формы является	1	1
2359	или одно	1	1
2360	силу не	2	1
2361	я и	3	1
2362	звуки в	1	1
2363	мере того	8	1
2364	с одним	3	1
2365	человек и	2	1
2366	и язык	2	1
2367	самым и	1	1
2368	следующей главы	1	1
2369	иллюзия как	1	1
2370	наших собственных	1	1
2371	и такое	3	1
2372	звуки или	1	1
2373	к причине	1	1
2374	то явление	1	1
2375	степени развития	3	1
2376	разлагает ее	1	1
2377	которым не	1	1
2378	относилось к	1	1
2379	мысли оказываются	1	1
2380	как ряд	1	1
2381	предмет исследования	1	1
2382	не производит	1	1
2383	с слово	1	1
2384	другими так	1	1
2385	понимания самого	1	1
2386	человека а	2	1
2387	есть чем	1	1
2388	будет сказать	1	1
2389	двумя другими	1	1
2390	объяснить как	1	1
2391	более отвлеченный	1	1
2392	но можно	1	1
2393	подобным образом	1	1
2394	некотором смысле	2	1
2395	факт не	1	1
2396	при чтении	2	1
2397	и внешнюю	1	1
2398	как субъект	2	1
2399	мы от	1	1
2400	действие которое	1	1
2401	содержание слова	2	1
2402	него есть	1	1
2403	в наше	1	1
2404	образами в	1	1
2405	за порогом	1	1
2406	другом и	1	1
2407	как материал	1	1
2408	не отличаются	1	1
2409	что настоящее	1	1
2410	сравнения и	2	1
2411	противоречие и	1	1
2412	котором оно	1	1
2413	единство звука	1	1
2414	выше развитие	1	1
2415	сначала говорит	1	1
2416	словами но	1	1
2417	не заключает	3	1
2418	нее а	1	1
2419	что нельзя	2	1
2420	такого что	1	1
2421	время когда	3	1
2422	б но	1	1
2423	выражающаяся в	1	1
2424	в нас	2	1
2425	и выделение	1	1
2426	с общим	2	1
2427	тем сам	1	1
2428	человека по	1	1
2429	это влияние	1	1
2430	деле а	1	1
2431	и другая	2	1
2432	миру и	1	1
2433	систему в	1	1
2434	уже одно	1	1
2435	над всеми	3	1
2436	где каждая	1	1
2437	которого в	3	1
2438	его так	1	1
2439	никоим образом	1	1
2440	дают ребенку	1	1
2441	не сливается	1	1
2442	привести в	2	1
2443	и главным	1	1
2444	другому в	1	1
2445	известных нам	1	1
2446	и действительным	1	1
2447	и заменяя	1	1
2448	чем-то не	1	1
2449	содержание понятия	1	1
2450	след в	1	1
2451	само не	2	1
2452	к человеческому	1	1
2453	них не	4	1
2454	что характер	1	1
2455	следовательно из	1	1
2456	есть основание	1	1
2457	отношения со	1	1
2458	все остальное	1	1
2459	и прочно	1	1
2460	оно относится	2	1
2461	и глубокий	1	1
2462	хотя все	1	1
2463	которое по	1	1
2464	мысли на	1	1
2465	деятельность есть	3	1
2466	чувств и	1	1
2467	слово так	2	1
2468	сказать о	2	1
2469	ею в	1	1
2470	и ограниченность	1	1
2471	более простые	1	1
2472	и чем	3	1
2473	умственная деятельность	1	1
2474	с естественным	1	1
2475	я сам	1	1
2476	есть отсутствие	1	1
2477	о предметах	1	1
2478	чем выше	1	1
2479	ибо хотя	1	1
2480	пути по	1	1
2481	создавать его	1	1
2482	той которая	1	1
2483	что прежде	3	1
2484	или слов	1	1
2485	время его	1	1
