N	3gram	Bakhtin_Pr	FransuaR
1077	человека и человеческих	1	1
1078	всех различиях в	1	1
1079	кроме может быть	1	1
1080	речи и мышления	1	1
1081	в истории литературы	1	1
1082	и в эпосе	1	1
1083	когда он в	1	1
1084	очень характерная для	2	1
1085	европейский роман в	1	1
1086	сих пор недостаточно	1	1
1087	и появляется впервые	1	1
