N	2gram	Vygotskiy_	Problemy
1321	и дает	3	1
1322	черты своего	1	1
1323	поэтом и	1	1
1324	из виду	1	1
1325	так то	1	1
1326	на самое	3	1
1327	обратим внимание	1	1
1328	что основная	1	1
1329	вообще и	1	1
1330	именно его	1	1
1331	силой но	1	1
1332	ней и	1	1
1333	тенденцию к	1	1
1334	это целое	1	1
1335	жизни как	1	1
1336	говорит с	1	1
1337	частности на	1	1
1338	они должны	2	1
1339	хотя мы	1	1
1340	что отличает	1	1
1341	же превращается	1	1
1342	в основу	6	1
1343	в самое	1	1
1344	для разработки	2	1
1345	увидим в	1	1
1346	значимое и	1	1
1347	гораздо правильнее	1	1
1348	исходит из	5	1
1349	отсюда возникает	1	1
1350	скажу что	1	1
1351	который в	1	1
1352	условность в	1	1
1353	что именно	7	1
1354	речь о	1	1
1355	по поводу	6	1
1356	русский язык	1	1
1357	тут же	1	1
1358	с собственной	1	1
1359	принять и	1	1
1360	оно ощущается	1	1
1361	себя что	1	1
1362	глазах и	2	1
1363	него мысль	1	1
1364	она есть	2	1
1365	не просто	6	1
1366	мы заранее	1	1
1367	основное и	1	1
1368	одному только	1	1
1369	едва ли	3	1
1370	но сама	1	1
1371	их предметом	1	1
1372	смысле как	1	1
1373	жизни с	3	1
1374	действительно в	1	1
1375	мысли ни	1	1
1376	не найдем	2	1
1377	возбуждать в	1	1
1378	не поймем	1	1
1379	искусства не	5	1
1380	прямо противоположном	1	1
1381	уже здесь	1	1
1382	музыки и	1	1
1383	него все	1	1
1384	видели что	1	1
1385	не зная	1	1
1386	ее и	1	1
1387	и понять	2	1
1388	сюжета мы	1	1
1389	он уж	1	1
1390	внутри одного	1	1
1391	она как	1	1
1392	здесь могут	1	1
1393	и всей	1	1
1394	стоит перед	1	1
1395	с трагедией	1	1
1396	не говоря	1	1
1397	время и	1	1
1398	наших целей	1	1
1399	в повестях	1	1
1400	что та	1	1
1401	внимание на	4	1
1402	в состоянии	3	1
1403	того мы	1	1
1404	что сама	1	1
1405	к ослаблению	1	1
1406	этой же	1	1
1407	законченной системы	1	1
1408	проявляется в	1	1
1409	форма является	2	1
1410	то для	1	1
1411	элементов и	1	1
1412	и чрезвычайно	1	1
1413	обстояло дело	1	1
1414	тех самых	2	1
1415	совершенно необходимо	1	1
1416	в социальной	1	1
1417	лиц в	1	1
1418	художественной формы	6	1
1419	указал на	2	1
1420	по мнению	6	1
1421	после этого	1	1
1422	герой есть	1	1
1423	он стремился	1	1
1424	и за	4	1
1425	совершенное равнодушие	1	1
1426	отказывается от	1	1
1427	в минуту	2	1
1428	не больше	3	1
1429	сознает его	1	1
1430	в каждый	1	1
1431	видит в	3	1
1432	есть еще	1	1
1433	только к	1	1
1434	отношения между	3	1
1435	который делает	1	1
1436	антитезы и	1	1
1437	вне времени	1	1
1438	однако он	1	1
1439	не их	1	1
1440	только она	1	1
1441	и всюду	1	1
1442	особенности которые	1	1
1443	такое понимание	2	1
1444	не говорит	1	1
1445	крайних пределов	1	1
1446	при анализе	2	1
1447	из важнейших	2	1
1448	всего ее	1	1
1449	это мы	2	1
1450	и последняя	1	1
1451	как изображение	1	1
1452	это сравнение	1	1
1453	xviii века	1	1
1454	и всю	1	1
1455	чтобы заставить	2	1
1456	на тот	1	1
1457	тогда что	1	1
1458	он берет	1	1
1459	с одним	1	1
1460	первый план	3	1
1461	учение о	1	1
1462	ясно что	10	1
1463	только сошлись	1	1
1464	по одному	1	1
1465	художественном произведении	3	1
1466	есть та	2	1
1467	видим мы	1	1
1468	под эту	1	1
1469	они как	1	1
1470	роман он	1	1
1471	были даны	1	1
1472	лежит не	1	1
1473	особенности в	1	1
1474	до известной	1	1
1475	говорят не	1	1
1476	уже давно	4	1
1477	и жизнь	2	1
1478	больше и	1	1
1479	должно было	2	1
1480	не вследствие	1	1
1481	нами раньше	1	1
1482	вот на	1	1
1483	в двух	9	1
1484	благодаря тому	1	1
1485	сходятся два	2	1
1486	воздействия на	1	1
1487	его значение	2	1
1488	а только	1	1
1489	к некоторым	1	1
1490	могло бы	4	1
1491	на другом	1	1
1492	прямо противоположных	1	1
1493	мои я	1	1
1494	две вещи	1	1
1495	своих последних	1	1
1496	они требуют	1	1
1497	вопроса о	2	1
1498	скорее на	1	1
1499	для правильного	1	1
1500	быть что	1	1
1501	что время	1	1
1502	и изображает	1	1
1503	и отсюда	3	1
1504	в русской	1	1
1505	совершенно другой	2	1
1506	не имея	2	1
1507	нами как	3	1
1508	мире таким	1	1
1509	вопрос но	1	1
1510	который является	1	1
1511	читателя в	1	1
1512	привело бы	1	1
1513	она на	2	1
1514	с матерью	1	1
1515	и однако	1	1
1516	дана в	1	1
1517	этом совершенно	1	1
1518	бы она	1	1
1519	материалом и	1	1
1520	трагической катастрофы	1	1
1521	независим от	1	1
1522	три раза	1	1
1523	сюда же	1	1
1524	у них	1	1
1525	характера человека	1	1
1526	только материал	1	1
1527	определенным образом	1	1
1528	связь и	2	1
1529	отрешается от	1	1
1530	видимо не	1	1
1531	вместо того	1	1
1532	личности и	1	1
1533	вчувствования в	1	1
1534	драме он	1	1
1535	чтобы он	2	1
1536	по одной	1	1
1537	противоречие и	1	1
1538	моя я	1	1
1539	где герой	1	1
1540	языком и	1	1
1541	составлено не	1	1
1542	как строится	1	1
1543	действующих лиц	9	1
1544	и тем	6	1
1545	как это	16	1
1546	не будет	3	1
1547	другая линия	1	1
1548	можно сделать	1	1
1549	на нем	1	1
1550	всех других	1	1
1551	ним он	1	1
1552	не были	1	1
1553	не приходится	1	1
1554	никто не	4	1
1555	хотя в	1	1
1556	противоречия между	1	1
1557	и уйти	1	1
1558	в тех	3	1
1559	и тот	2	1
1560	уже указывали	1	1
1561	других людей	1	1
1562	часто не	1	1
1563	от самого	1	1
1564	так потому	1	1
1565	ни одна	2	1
1566	которые сами	1	1
1567	за ходом	1	1
1568	ее художественного	1	1
1569	и хотя	3	1
1570	даже не	1	1
1571	направление и	1	1
1572	выше в	1	1
1573	в нее	3	1
1574	это может	2	1
1575	литературы и	2	1
1576	внешнее выражение	1	1
1577	совершенно справедливо	4	1
1578	изображение у	1	1
1579	своими словами	1	1
1580	а со	1	1
1581	очень может	1	1
1582	когда мы	10	1
1583	ними в	1	1
1584	допустить и	1	1
1585	меняется и	1	1
1586	его так	1	1
1587	противоположном направлении	2	1
1588	значит быть	1	1
1589	могла бы	4	1
1590	ни другого	1	1
1591	того кто	1	1
1592	в объективной	1	1
1593	пусть все	1	1
1594	толстой но	1	1
1595	следовательно в	2	1
1596	вся жизнь	1	1
1597	чем вы	1	1
1598	в продолжение	1	1
1599	жизнь как	1	1
1600	заканчивает свое	1	1
1601	и никогда	1	1
1602	главным образом	3	1
1603	мы дадим	1	1
1604	то исключительно	1	1
1605	строится на	1	1
1606	и каждый	2	1
1607	что есть	3	1
1608	условия для	1	1
1609	характеров у	1	1
1610	но несмотря	1	1
1611	когда они	2	1
1612	приводят к	1	1
1613	это ощущение	1	1
1614	что только	1	1
1615	стоит только	7	1
1616	он считал	1	1
1617	все одинаково	1	1
1618	в сердце	2	1
1619	уже указали	1	1
1620	деле это	2	1
1621	романы и	1	1
1622	если они	1	1
1623	одной стороны	15	1
1624	и жизнью	1	1
1625	вот вам	1	1
1626	по первому	1	1
1627	это совершенно	4	1
1628	есть одна	2	1
1629	должно найти	1	1
1630	или иного	1	1
1631	которого мы	3	1
1632	условность и	1	1
1633	мыслей в	1	1
1634	случае это	1	1
1635	в сюжете	2	1
1636	и чем	1	1
1637	показывает нам	2	1
1638	что другое	1	1
1639	их так	1	1
1640	отмечает эту	1	1
1641	каждого из	1	1
1642	нашем анализе	1	1
1643	и нельзя	1	1
1644	здесь два	1	1
1645	и случайных	1	1
1646	то впечатление	1	1
1647	эту последнюю	1	1
1648	эту тему	1	1
1649	и самый	2	1
1650	любви и	3	1
1651	всем протяжении	1	1
1652	пути по	1	1
1653	убедимся в	1	1
1654	что герои	1	1
1655	совершенно нового	1	1
1656	не делает	1	1
1657	нет а	1	1
1658	к такому	3	1
1659	каждую минуту	2	1
1660	собственном смысле	2	1
1661	в частности	6	1
1662	взгляд на	2	1
1663	и страстных	1	1
1664	оставил не	1	1
1665	однако с	1	1
1666	их под	1	1
1667	ясностью как	1	1
1668	психики и	1	1
1669	одним словом	1	1
1670	он нисколько	1	1
1671	его мнению	4	1
1672	этой проблемы	1	1
1673	и должны	1	1
1674	характера а	1	1
1675	что слова	1	1
1676	если в	1	1
1677	на первой	1	1
1678	прямо говорит	1	1
1679	между героем	1	1
1680	его из	1	1
1681	прием и	1	1
1682	которые он	4	1
1683	на ее	1	1
1684	оно было	1	1
1685	образа и	1	1
1686	возможно большее	2	1
1687	и другим	2	1
1688	ведет себя	1	1
1689	от нас	2	1
1690	предмета изображения	1	1
1691	особенность этих	1	1
1692	она дана	1	1
1693	и из	3	1
1694	произведение а	1	1
1695	слове на	1	1
1696	первых двух	1	1
1697	в тесной	1	1
1698	тому какое	1	1
1699	так будто	1	1
1700	что никакой	2	1
1701	быть поняты	1	1
1702	из отдельных	1	1
1703	утверждает что	6	1
1704	пор не	1	1
1705	необходимо прежде	1	1
1706	поэтому она	1	1
1707	это есть	3	1
1708	деле и	1	1
1709	его ни	1	1
1710	вполне возможна	1	1
1711	обратное тому	1	1
1712	с совершенной	3	1
1713	поэтому чрезвычайно	1	1
1714	другое что	1	1
1715	и сделать	1	1
1716	очень легко	6	1
1717	должен был	7	1
1718	я имею	1	1
1719	этого процесса	1	1
1720	где же	1	1
1721	всех сил	1	1
1722	что должно	2	1
1723	оказывается в	1	1
1724	которое как	2	1
1725	и делают	1	1
1726	однако что	1	1
1727	ни о	2	1
1728	смысла и	1	1
1729	героев но	1	1
1730	подходим к	1	1
1731	это положение	1	1
1732	на какой-то	1	1
1733	драму в	1	1
1734	заключается в	13	1
1735	оно есть	2	1
1736	весь свой	1	1
1737	с целью	1	1
1738	себя с	2	1
1739	в нас	15	1
1740	после признания	1	1
1741	выводы из	1	1
1742	если это	4	1
1743	своей последней	1	1
1744	он хотел	2	1
1745	жизнь это	1	1
1746	полной и	1	1
1747	можно назвать	1	1
1748	есть что	1	1
1749	к которым	3	1
1750	другу в	1	1
1751	что могло	1	1
1752	это та	1	1
1753	сестры и	1	1
1754	внутренние противоречия	1	1
1755	возможности и	1	1
1756	если принять	1	1
1757	для каждого	1	1
1758	вот все	1	1
1759	момент и	1	1
1760	произведение в	2	1
1761	задание не	1	1
1762	о котором	9	1
1763	сравнению с	4	1
1764	драме и	3	1
1765	именно поэтому	2	1
1766	не до	1	1
1767	со стороны	3	1
1768	в известном	2	1
1769	в следующей	1	1
1770	в каком	7	1
1771	конструкции и	1	1
1772	для читателя	2	1
1773	непосредственно ни	1	1
1774	ничего общего	1	1
1775	себе чем	1	1
1776	сейчас же	16	1
1777	которую она	1	1
1778	не трудно	1	1
1779	он мог	3	1
1780	то здесь	2	1
1781	самое это	1	1
1782	из области	1	1
1783	и ясна	1	1
1784	показать как	7	1
1785	и видеть	1	1
1786	только одно	1	1
1787	нет ничего	1	1
1788	не учитывает	2	1
1789	к матери	1	1
1790	в прозе	2	1
1791	словами он	1	1
1792	в положении	2	1
1793	что мы	12	1
1794	он прямо	1	1
1795	в очень	1	1
1796	него герой	1	1
1797	для всякой	1	1
1798	человека вот	1	1
1799	его содержания	1	1
1800	двух основных	1	1
1801	каким бы	1	1
1802	хоть сколько-нибудь	1	1
1803	совсем другой	1	1
1804	из потребности	1	1
1805	значение этого	1	1
1806	новый момент	1	1
1807	вещь а	1	1
1808	относится к	2	1
1809	во мне	1	1
1810	и поэтому	4	1
1811	это только	5	1
1812	том как	1	1
1813	в отдельности	1	1
1814	которое не	2	1
1815	целого как	1	1
1816	и второй	1	1
1817	кажутся нам	1	1
1818	сами с	1	1
1819	убить его	1	1
1820	опять к	1	1
1821	он просто	1	1
1822	должны перейти	1	1
1823	перейдем к	2	1
1824	и яркой	1	1
1825	остается только	1	1
1826	другой вопрос	1	1
1827	художественное задание	1	1
1828	не у	1	1
1829	и теперь	2	1
1830	для нее	1	1
1831	эта мысль	1	1
1832	совпадают с	2	1
1833	и два	2	1
1834	идея не	1	1
1835	приводит в	1	1
1836	этим явлениям	1	1
1837	литературном произведении	1	1
1838	нет она	1	1
1839	от других	1	1
1840	характером героя	1	1
1841	истории и	1	1
1842	она берет	1	1
1843	принимают в	1	1
1844	в совершенно	6	1
1845	в противоположных	1	1
1846	незаметно для	1	1
1847	это имеет	2	1
1848	перед глазами	1	1
1849	только это	1	1
1850	стороны эта	1	1
1851	героев более	1	1
1852	бы снова	1	1
1853	имеем в	1	1
1854	на которые	2	1
1855	а путем	1	1
1856	элемента в	2	1
1857	статьи в	2	1
1858	важно было	1	1
1859	на две	1	1
1860	событий в	2	1
1861	вообще имеет	1	1
1862	к следующему	2	1
1863	в деревне	1	1
1864	от простой	1	1
1865	где эта	1	1
1866	конца и	2	1
1867	сложнее и	1	1
1868	целом в	1	1
1869	только при	1	1
1870	подымается над	1	1
1871	говорил что	2	1
1872	лица с	1	1
1873	же закон	2	1
1874	показал как	1	1
1875	этом так	1	1
1876	пути своего	1	1
1877	его силы	1	1
1878	взаимодействия с	1	1
1879	просто на	1	1
1880	нужны автору	1	1
1881	выходит так	1	1
1882	деле в	1	1
1883	в свой	1	1
1884	но если	3	1
1885	он заставляет	4	1
1886	тому о	1	1
1887	это сделать	1	1
1888	является только	1	1
1889	глаза в	1	1
1890	именно этот	1	1
1891	это произведение	1	1
1892	заставляет своих	1	1
1893	к полному	1	1
1894	различны но	1	1
1895	мы еще	2	1
1896	деле он	1	1
1897	любви а	1	1
1898	в трагедии	21	1
1899	возвращает его	1	1
1900	часто и	1	1
1901	подойти к	1	1
1902	заставляя его	1	1
1903	высшего порядка	1	1
1904	они были	3	1
1905	д и	1	1
1906	наконец может	1	1
1907	обратиться к	9	1
1908	к содержанию	1	1
1909	из этой	2	1
1910	мы ознакомились	1	1
1911	тогда мы	1	1
1912	так с	1	1
1913	без которого	2	1
1914	на других	1	1
1915	своей душе	1	1
1916	находятся в	4	1
1917	ставить вопрос	1	1
1918	что ему	4	1
1919	мы могли	5	1
1920	предметного значения	1	1
1921	о его	1	1
1922	сказать в	1	1
1923	ему что	2	1
1924	гораздо сложнее	1	1
1925	не понимал	1	1
1926	может не	1	1
1927	стороны мы	3	1
1928	все так	1	1
1929	и было	2	1
1930	не изображает	1	1
1931	как у	1	1
1932	нас не	2	1
1933	в последней	3	1
1934	в первый	1	1
1935	он делает	2	1
1936	народом в	1	1
1937	трагедии в	5	1
1938	для всякого	1	1
1939	мы имеем	10	1
1940	существа и	1	1
1941	быть отнесены	1	1
1942	уклоняется от	2	1
1943	или с	2	1
1944	они входят	1	1
1945	бы на	2	1
1946	время перед	1	1
1947	рассчитывая на	1	1
1948	деле не	1	1
1949	полагаем что	1	1
1950	не достигает	1	1
1951	которых каждый	1	1
1952	мы совершенно	4	1
1953	и одна	1	1
1954	лиц и	1	1
1955	и точно	1	1
1956	указание на	1	1
1957	то мы	2	1
1958	из своих	1	1
1959	им для	1	1
1960	имел в	1	1
1961	следовательно принцип	1	1
1962	сходятся в	1	1
1963	придется обращаться	1	1
1964	оказался человек	1	1
1965	находили в	1	1
1966	боится как	1	1
1967	мы находим	2	1
1968	различия между	2	1
1969	его сознание	1	1
1970	зрения того	1	1
1971	здесь можно	1	1
1972	к самой	1	1
1973	основе нашей	1	1
1974	что ни	4	1
1975	не выражается	1	1
1976	героев как	1	1
1977	что совершенно	1	1
1978	является таким	1	1
1979	этой реакции	2	1
1980	относится например	1	1
1981	к некоторому	1	1
1982	и более	1	1
1983	как этот	1	1
1984	этого произведения	1	1
1985	материал как	1	1
1986	третьего но	1	1
1987	что будет	1	1
1988	несет в	1	1
1989	и которая	1	1
1990	это еще	1	1
1991	даже прямо	2	1
1992	единство так	1	1
1993	на героя	2	1
1994	в ту	2	1
1995	он видел	1	1
1996	это возможно	2	1
1997	и другое	6	1
1998	формальная структура	1	1
1999	художественной форме	1	1
2000	здесь господствует	1	1
2001	очень много	1	1
2002	ней лежит	1	1
2003	замечательно что	2	1
2004	из конкретных	1	1
2005	кричит в	1	1
2006	примиряется с	1	1
2007	нас к	1	1
2008	сейчас увидим	3	1
2009	нее он	1	1
2010	эти две	4	1
2011	страх и	3	1
2012	мыслей по	1	1
2013	стремление к	2	1
2014	меньше всего	4	1
2015	перед собой	1	1
2016	ли не	2	1
2017	он никогда	1	1
2018	на все	2	1
2019	равнодушие к	1	1
2020	этого вопроса	1	1
2021	по его	5	1
2022	первой части	1	1
2023	именно эта	2	1
2024	какой он	1	1
2025	и оно	1	1
2026	и лежат	1	1
2027	бы дать	1	1
2028	этом противоречии	1	1
2029	котором все	1	1
2030	его героя	1	1
2031	бы совершенно	1	1
2032	человеком и	1	1
2033	говорит об	1	1
2034	он а	1	1
2035	действующие лица	5	1
2036	тем более	1	1
2037	как следствие	1	1
2038	эти же	1	1
2039	или ином	1	1
2040	а на	1	1
2041	что эти	4	1
2042	как всякая	1	1
2043	они все	1	1
2044	бы сразу	2	1
2045	ко всему	1	1
2046	он указывает	3	1
2047	полной мере	1	1
2048	на всем	1	1
2049	за то	3	1
2050	в полной	2	1
2051	как ни	4	1
2052	к их	1	1
2053	в прямой	1	1
2054	придавили его	1	1
2055	так до	1	1
2056	оно в	2	1
2057	и заключается	6	1
2058	такие же	1	1
2059	в разных	1	1
2060	материала все	1	1
2061	которая для	1	1
2062	на один	1	1
2063	которую мы	2	1
2064	правильного понимания	1	1
2065	с первым	1	1
2066	его слов	1	1
2067	в объект	1	1
2068	другими словами	1	1
2069	его не	2	1
2070	дальше как	1	1
2071	как уже	1	1
2072	он совершенно	1	1
2073	в сознание	1	1
2074	этим он	3	1
2075	подошла к	1	1
2076	с полным	1	1
2077	нельзя не	1	1
2078	остановимся прежде	1	1
2079	здесь совершенно	2	1
2080	них идет	1	1
2081	обстоит дело	4	1
2082	не приводились	1	1
2083	но этой	1	1
2084	с совершенно	3	1
2085	может понять	1	1
2086	я только	1	1
2087	тоном и	1	1
2088	в искусстве	12	1
2089	в несколько	1	1
2090	и может	3	1
2091	не находит	1	1
2092	не оставляет	1	1
2093	в характере	1	1
2094	совершенно невозможно	2	1
2095	жизней в	1	1
2096	отказ от	1	1
2097	не видим	1	1
2098	каждый раз	1	1
2099	оказывается что	2	1
2100	смотрит на	1	1
2101	которые оно	2	1
2102	заключает в	7	1
2103	гораздо легче	1	1
2104	но дело	1	1
2105	и вводит	1	1
2106	столкновения двух	1	1
2107	это однако	1	1
2108	в это	2	1
2109	романа мы	1	1
2110	вплотную к	2	1
2111	поэтому для	1	1
2112	всему тому	1	1
2113	хотел показать	1	1
2114	но напротив	1	1
2115	каждый акт	1	1
2116	новое что	1	1
2117	что-нибудь и	1	1
2118	оно никогда	1	1
2119	когда ее	1	1
2120	с первого	1	1
2121	и часто	1	1
2122	и всех	1	1
2123	идет речь	3	1
2124	начала в	1	1
2125	еще на	1	1
2126	воспринимает не	1	1
2127	рассматривать как	3	1
2128	на это	3	1
2129	как из	3	1
2130	не хотел	2	1
2131	чтобы спасти	2	1
2132	показывает как	1	1
2133	за этим	2	1
2134	те которые	1	1
2135	шли в	1	1
2136	смысле или	1	1
2137	явление в	1	1
2138	и назначение	1	1
2139	в литературном	1	1
2140	от мысли	1	1
2141	впечатление которое	1	1
2142	литературное произведение	1	1
2143	возникает та	1	1
2144	мы бы	1	1
2145	имеет еще	1	1
2146	мы сейчас	4	1
2147	по этому	5	1
2148	далека от	1	1
2149	них как	1	1
2150	к действию	1	1
2151	конечно совершенно	1	1
2152	вся художественная	1	1
2153	то новое	1	1
2154	его до	1	1
2155	так высказывается	1	1
2156	происходит в	1	1
2157	дело конечно	1	1
2158	и дальше	3	1
2159	то стало	1	1
2160	мы слышим	1	1
2161	должны признать	2	1
2162	что до	1	1
2163	идея и	1	1
2164	и неожиданно	1	1
2165	в области	2	1
2166	их на	1	1
2167	все другие	3	1
2168	быть только	1	1
2169	его художественные	1	1
2170	ли в	1	1
2171	на своих	1	1
2172	толстого в	2	1
2173	событий и	3	1
2174	он действительно	1	1
2175	сделать их	1	1
2176	и прочее	1	1
2177	именно это	5	1
2178	своем ближайшем	1	1
2179	месте где	1	1
2180	не лежат	1	1
2181	есть не	7	1
2182	говорит не	1	1
2183	совершается в	3	1
2184	слово имеет	1	1
2185	элементов как	1	1
2186	здесь этот	1	1
2187	изображает не	1	1
2188	привыкли видеть	1	1
