N	2gram	Vygotskiy_	VLabPisa
1289	переживания которые	1	1
1290	в плоть	1	1
1291	именно это	1	1
1292	строго говоря	1	1
1293	искусстве но	1	1
1294	которой мы	2	1
1295	действительности не	1	1
1296	в самой	2	1
1297	дело обстоит	1	1
1298	бессознательное в	2	1
1299	стихотворения и	1	1
1300	каждого из	3	1
1301	он должен	1	1
1302	начинает с	3	1
1303	в м	1	1
1304	в черновиках	1	1
1305	таких же	1	1
1306	некоторые черты	1	1
1307	тому же	4	1
1308	что на	4	1
1309	деятельности и	1	1
1310	проявляются в	1	1
1311	познавательного процесса	1	1
1312	от искусства	2	1
1313	и иметь	1	1
1314	образом на	1	1
1315	с того	2	1
1316	поэма о	1	1
1317	виду что	1	1
1318	не к	2	1
1319	указано выше	1	1
1320	и самый	1	1
1321	теории нет	1	1
1322	грань между	2	1
1323	у писемского	1	1
1324	эту задачу	1	1
