N	2gram	Bakhtin_Fr	KulturaY
1314	чтобы рассказать	1	1
1315	я вам	1	1
1316	году в	1	1
1317	культуры и	1	1
1318	что во	1	1
1319	оба они	1	1
1320	необходимо еще	1	1
1321	и каждый	1	1
1322	по другим	1	1
1323	части в	1	1
1324	узком и	1	1
1325	в достаточной	1	1
1326	дает тот	1	1
1327	обратимся к	1	1
1328	силу своей	1	1
1329	в первой	4	1
1330	роль играет	3	1
1331	этих словах	2	1
1332	как обе	1	1
1333	зато в	1	1
1334	здесь также	1	1
1335	подлинную природу	1	1
1336	до наших	2	1
1337	которое на	1	1
1338	не вовсе	1	1
1339	действительно есть	1	1
1340	для построения	1	1
1341	значение как	1	1
1342	использован в	1	1
1343	бы ни	1	1
1344	которые были	2	1
1345	наоборот все	1	1
1346	форму и	2	1
1347	явления в	1	1
1348	громадное количество	2	1
1349	то место	1	1
1350	употребления в	1	1
1351	своего развития	1	1
1352	вот начало	2	1
1353	встречается и	1	1
1354	понятия и	1	1
1355	очевидно из	1	1
1356	и особенно	3	1
1357	лицо и	1	1
1358	имеет дело	2	1
1359	есть как	1	1
1360	почти ничего	2	1
1361	превращаются в	3	1
1362	домашнего обихода	2	1
1363	при жизни	1	1
1364	я рад	3	1
1365	с полной	2	1
1366	и стало	1	1
1367	по содержанию	1	1
1368	не нашел	1	1
1369	образом и	2	1
1370	немного в	1	1
1371	конкретности и	2	1
1372	несколько десятков	1	1
1373	мы подчеркиваем	1	1
1374	мы встречаем	3	1
1375	они и	4	1
1376	смотреть на	1	1
1377	них в	1	1
1378	то есть	36	1
1379	другой только	1	1
1380	внешним образом	1	1
1381	длинный ряд	4	1
1382	приехав в	1	1
1383	он только	2	1
1384	представлению о	1	1
1385	конечно ни	2	1
1386	этот чрезвычайно	1	1
1387	на первом	1	1
1388	эти особенности	1	1
1389	внешнего оформления	1	1
1390	к брату	3	1
1391	нашего восприятия	2	1
1392	справиться с	1	1
1393	нем как	1	1
1394	связанное с	2	1
1395	вот как	1	1
1396	дает и	1	1
1397	утверждает что	1	1
1398	пословиц и	2	1
1399	содержанию своему	1	1
1400	не обходится	1	1
1401	языках и	1	1
1402	и послужило	1	1
1403	на лбу	2	1
1404	нового времени	5	1
1405	совершенно явственно	1	1
1406	к данному	1	1
1407	целом ряде	1	1
1408	очевидным что	1	1
1409	этот же	2	1
1410	и форм	1	1
1411	все то	3	1
1412	функции и	1	1
1413	он так	1	1
1414	аналогично тому	1	1
1415	так называемый	3	1
1416	сказать где	1	1
1417	мы остановимся	1	1
1418	обращается к	1	1
1419	так вот	1	1
1420	складывается и	1	1
1421	значения и	1	1
1422	роль эта	1	1
1423	к которым	1	1
1424	никто и	1	1
1425	из тех	1	1
1426	самый характер	1	1
1427	i гл	2	1
1428	может стать	2	1
1429	рода и	1	1
1430	возвращение в	1	1
1431	тому назад	1	1
1432	которого является	1	1
1433	и обычаями	1	1
1434	них он	1	1
1435	оказалось что	2	1
1436	какую роль	2	1
1437	явлений и	2	1
1438	себя и	1	1
1439	форме а	1	1
1440	события здесь	1	1
1441	в историческом	3	1
1442	ему и	1	1
1443	не знали	1	1
1444	важное значение	1	1
1445	отчасти и	1	1
1446	в народной	3	1
1447	с громадным	1	1
1448	сейчас же	1	1
1449	распространение в	1	1
1450	они по	1	1
1451	к природе	1	1
1452	упоминает о	1	1
1453	же была	1	1
1454	как тема	1	1
1455	нет ничего	1	1
1456	но их	2	1
1457	большем или	1	1
1458	в основе	3	1
1459	гораздо большей	1	1
1460	падает на	1	1
1461	в обработке	1	1
1462	так за	1	1
1463	находит свое	2	1
1464	обратная сторона	1	1
1465	этой традиции	2	1
1466	это явление	2	1
1467	совпадает с	1	1
1468	теперь же	1	1
1469	да еще	3	1
1470	в значительной	5	1
1471	новой эпохи	2	1
1472	наконец в	1	1
1473	мы уже	25	1
1474	жизни из	1	1
1475	этой работы	1	1
1476	явления и	2	1
1477	является именно	1	1
1478	из его	1	1
1479	есть путь	1	1
1480	прямой и	1	1
1481	всюду где	1	1
1482	и больше	1	1
1483	то все	1	1
1484	очень наглядно	1	1
1485	и вся	3	1
1486	ни для	1	1
1487	в которую	1	1
1488	но особо	1	1
1489	играет в	1	1
1490	и степени	1	1
1491	нет никакой	2	1
1492	ее с	1	1
1493	эта книга	2	1
1494	с более	2	1
1495	языком литературы	1	1
1496	в новых	3	1
1497	при помощи	1	1
1498	же вы	1	1
1499	и наоборот	1	1
1500	ином виде	2	1
1501	литературы в	1	1
1502	было и	2	1
1503	ту пору	1	1
1504	им в	2	1
1505	он дает	5	1
1506	по линии	1	1
1507	эти факты	1	1
1508	выражения вроде	1	1
1509	ее не	1	1
1510	все уже	1	1
1511	этот роман	2	1
1512	и во	4	1
1513	наглядно показывает	1	1
1514	принадлежит к	2	1
1515	новые и	2	1
1516	значение имеет	1	1
1517	народного творчества	1	1
1518	которые с	1	1
1519	которым мы	1	1
1520	их с	1	1
1521	без всякой	1	1
1522	но именно	3	1
1523	именно то	1	1
1524	производные от	1	1
1525	на чем	1	1
1526	в сознании	1	1
1527	сходства с	1	1
1528	литература в	1	1
1529	как во	3	1
1530	при всякой	1	1
1531	здесь и	5	1
1532	город и	1	1
1533	случаев это	1	1
1534	ближе он	1	1
1535	пользуется и	1	1
1536	ее содержание	1	1
1537	к той	1	1
1538	еще в	4	1
1539	соприкасаются в	1	1
1540	оно имеет	1	1
1541	из него	1	1
1542	в остальных	1	1
1543	во времени	2	1
1544	от высших	1	1
1545	дальнейшего развития	1	1
1546	нельзя провести	1	1
1547	обратиться к	1	1
1548	два три	1	1
1549	вокруг которого	2	1
1550	всего того	1	1
1551	таком же	1	1
1552	находятся в	2	1
1553	природа их	1	1
1554	знать что	3	1
1555	я так	1	1
1556	для нашего	2	1
1557	эти годы	1	1
1558	которым он	4	1
1559	против этой	1	1
1560	ему в	2	1
1561	степени в	1	1
1562	нем для	1	1
1563	как смысл	1	1
1564	многих других	1	1
1565	все элементы	2	1
1566	из новых	1	1
1567	есть такой	2	1
1568	ряд других	1	1
1569	нам предстоит	1	1
1570	сам он	3	1
1571	нас не	5	1
1572	в последней	6	1
1573	уверен что	1	1
1574	этот и	1	1
1575	время еще	2	1
1576	этого у	1	1
1577	он о	1	1
1578	дает еще	1	1
1579	не без	1	1
1580	случаев в	2	1
1581	материала и	1	1
1582	значение имеют	1	1
1583	которых он	1	1
1584	или с	1	1
1585	всегда конечно	1	1
1586	сущности все	1	1
1587	носит здесь	1	1
1588	прямо в	2	1
1589	i в	1	1
1590	бьют по	1	1
1591	находим и	2	1
1592	день и	1	1
1593	выбор и	1	1
1594	и целый	1	1
1595	и точно	1	1
1596	эти границы	1	1
1597	обороты речи	1	1
1598	восприятия и	1	1
1599	и продолжает	1	1
1600	богатство и	1	1
1601	речи где	1	1
1602	и смысл	2	1
1603	не существует	1	1
1604	более широким	1	1
1605	раз в	2	1
1606	содержат в	1	1
1607	полного и	1	1
1608	здесь нет	3	1
1609	прямое и	2	1
1610	и некоторых	1	1
1611	культурой и	1	1
1612	в главе	5	1
1613	своего письма	1	1
1614	теми же	1	1
1615	у всех	2	1
1616	так рядом	1	1
1617	что к	1	1
1618	все ее	1	1
1619	из рук	1	1
1620	для других	1	1
1621	их появление	1	1
1622	порядка здесь	1	1
1623	в организации	2	1
1624	занимать в	1	1
1625	и эта	4	1
1626	путешествие в	2	1
1627	в эпоху	13	1
1628	ничего удивительного	1	1
1629	такое же	2	1
1630	тема как	1	1
1631	на тему	1	1
1632	кое-что от	1	1
1633	из общей	1	1
1634	перестают быть	1	1
1635	словом и	1	1
1636	ведь он	1	1
1637	делают их	1	1
1638	в остальном	1	1
1639	как она	2	1
1640	свое и	1	1
1641	как целое	1	1
1642	не подлежит	4	1
1643	истины и	1	1
1644	но по	3	1
1645	в переводе	1	1
1646	есть только	3	1
1647	помощью каких	1	1
1648	рассказывает что	1	1
1649	гл iv	1	1
1650	остановимся на	3	1
1651	своего первоначального	1	1
1652	элементов этой	1	1
1653	или что	1	1
1654	вероятно не	1	1
1655	видим что	2	1
1656	об особом	1	1
1657	в новом	1	1
1658	письмо это	2	1
1659	когда же	1	1
1660	достаточной степени	1	1
1661	это мне	1	1
1662	они лишь	1	1
1663	в каждой	2	1
1664	котором все	1	1
1665	dans les	1	1
1666	всех стран	1	1
1667	их значение	1	1
1668	в уже	1	1
1669	что тот	1	1
1670	и таким	1	1
1671	мысли в	1	1
1672	раз как	1	1
1673	с какими	1	1
1674	главе о	1	1
1675	развит в	1	1
1676	должно знать	1	1
1677	но конечно	2	1
1678	другом случае	1	1
1679	нас даже	1	1
1680	жизнь и	3	1
1681	в строении	1	1
1682	обнаружили в	1	1
1683	плоть и	1	1
1684	такие слова	1	1
1685	свободная игра	1	1
1686	в стиле	1	1
1687	сделать так	1	1
1688	интересующих нас	1	1
1689	тем чем	1	1
1690	нужно отметить	2	1
1691	которого и	1	1
1692	он был	7	1
1693	и других	3	1
1694	принцип и	1	1
1695	оба эти	1	1
1696	связываются с	1	1
1697	с самого	2	1
1698	он понимал	1	1
1699	в предисловии	1	1
1700	его тем	1	1
1701	предполагать что	2	1
1702	еще можно	1	1
1703	борьбу с	2	1
1704	которую мы	1	1
1705	например у	2	1
1706	поэтому когда	1	1
1707	души по	1	1
1708	жизни для	1	1
1709	верхом и	2	1
1710	и старые	1	1
1711	то чего	1	1
1712	же главе	1	1
1713	его не	1	1
1714	противоположность этому	1	1
1715	тем лучше	1	1
1716	нашел в	1	1
1717	выражение и	1	1
1718	всей первой	1	1
1719	больших и	1	1
1720	для кого	1	1
1721	в противоположность	1	1
1722	характерный для	1	1
1723	мы наблюдали	1	1
1724	были впрочем	1	1
1725	здесь это	2	1
1726	во второй	3	1
1727	что там	1	1
1728	отвращение к	1	1
1729	чем речь	1	1
1730	по земле	2	1
1731	то ее	1	1
1732	и некоторые	1	1
1733	свою жизнь	2	1
1734	с ее	3	1
1735	в индии	5	1
1736	кто не	1	1
1737	продолжают еще	1	1
1738	принадлежит и	1	1
1739	пусть оно	1	1
1740	как мир	1	1
1741	говорили о	3	1
1742	в развитии	2	1
1743	человека с	2	1
1744	несколько раз	1	1
1745	что из	1	1
1746	и всегда	2	1
1747	при всем	1	1
1748	этому поводу	1	1
1749	такова первая	1	1
1750	всего ее	1	1
1751	образом они	1	1
1752	те которые	1	1
1753	этой новой	2	1
1754	же самое	1	1
1755	ведь это	3	1
1756	в книге	2	1
1757	явление в	3	1
1758	по всей	2	1
1759	типа но	1	1
1760	года не	1	1
1761	остается подвести	1	1
1762	и каждая	1	1
1763	и самого	2	1
1764	та или	1	1
1765	о которой	1	1
1766	всякой логической	1	1
1767	и много	1	1
1768	он знает	2	1
1769	и ее	2	1
1770	выражения в	1	1
1771	литературе не	1	1
1772	может показаться	1	1
1773	обстоит и	1	1
1774	место в	4	1
1775	в чисто	1	1
1776	же тема	3	1
1777	память о	1	1
1778	также как	2	1
1779	же явления	1	1
1780	и необходимо	1	1
1781	отношении не	1	1
1782	в подлинном	1	1
1783	ее элементы	1	1
1784	же может	1	1
1785	xi века	2	1
1786	ней получают	1	1
1787	явлениями и	2	1
1788	само собой	1	1
1789	одном лице	1	1
1790	сущности к	1	1
1791	также о	1	1
1792	же успехом	1	1
1793	со своими	2	1
1794	и обратно	3	1
1795	перевод на	1	1
1796	этому вопросу	2	1
1797	дело обстоит	2	1
1798	в лице	2	1
1799	путем к	1	1
1800	в устной	2	1
1801	и всякую	1	1
1802	требуется в	1	1
1803	все внимание	1	1
1804	котором он	1	1
