N	3gram	Berdyaev_O	Mirosoze
1025	страшная потому что	1	1
1026	особенно в иных	1	1
1027	есть один только	1	1
1028	нашего брата из	1	1
1029	что только одно	1	1
1030	а что господа	1	1
1031	сходятся тут все	1	1
1032	перенести я притом	1	1
1033	чего же можно	1	1
1034	безмерности своих стремлений	1	1
1035	исследует человеческую природу	1	1
1036	от самой пустейшей	1	1
1037	глупейшее ведь этот	1	1
1038	к нему отношением	1	1
1039	будет когда дело	1	1
1040	горит от него	1	1
1041	выгод даже и	1	1
1042	могу что иной	1	1
1043	и действительно в	1	1
1044	только одно благоденствие	1	1
1045	и положительное одним	1	1
1046	а иногда и	1	1
1047	все охлажденные и	1	1
1048	именно чтобы иметь	1	1
1049	вы так твердо	1	1
1050	только и состоит	1	1
1051	последней глубине человека	1	1
1052	великий инквизитор принимает	1	1
1053	у него человека	1	1
1054	и тогда уже	1	1
1055	этот свой каприз	1	1
1056	сделали так для	1	1
1057	не сошел с	1	1
1058	дела переменятся и	1	1
1059	четыре есть уже	1	1
1060	вещь тут дьявол	1	1
1061	нему как к	1	1
1062	устойчивые формы все	1	1
1063	сравниться в глазах	1	1
1064	с иваном карамазовым	1	1
1065	надо какого-то нормального	1	1
1066	ничего но обидно	1	1
1067	свободными потому что	1	1
1068	настоящего страдания т	1	1
1069	в юные беспорочные	1	1
1070	богочеловек и человекобог	1	1
1071	конечно они невольники	1	1
1072	герой „записок из	1	1
1073	иногда и положительно	1	1
1074	ты поступил как	1	1
1075	глупость пожелает удержать	1	1
1076	о человеческой судьбе	2	1
1077	будущего благоразумия возникнет	1	1
1078	и жаждал свободной	1	1
1079	сострадание к человеку	1	1
1080	свобода их веры	1	1
1081	он до конца	1	1
1082	и успокоения миллионов	1	1
1083	свободно пошел он	1	1
1084	был любил действовать	1	1
1085	и не в	1	1
1086	и не любя	1	1
1087	ближе к любви	1	1
1088	вдоволь для всякого	1	1
1089	тут ты судил	1	1
1090	беспорочные годы нет	1	1
1091	от народной почвы	1	1
1092	в самую глубь	2	1
1093	только дважды два	1	1
1094	должен был человек	1	1
1095	в заслугу себе	1	1
1096	никогда не бывало	1	1
1097	вы скажете что	1	1
1098	тысяч да и	1	1
1099	в иных случаях	1	1
1100	везде кто бы	1	1
1101	нет широк человек	1	1
1102	одного только умного	1	1
1103	два четыре есть	1	1
1104	особенно ни природа	1	1
1105	так как повелевали	1	1
1106	человеку надо непременно	1	1
1107	и против собственной	1	1
1108	проклятие так что	1	1
1109	не с тобой	1	1
1110	мити карамазова красота	1	1
1111	русского скитальца он	1	1
1112	обвиняет христа в	1	1
1113	определить нельзя потому	1	1
1114	образ онтологического совершенства	1	1
1115	ничего эпического нет	1	1
1116	что их было	1	1
1117	всего только несколько	1	1
1118	чем виновата слабая	1	1
1119	и нашу индивидуальность	1	1
1120	к любви ибо	1	1
1121	всем бросается в	1	1
1122	нам все это	1	1
1123	в цели которая	1	1
1124	исторические памятники ни	1	1
1125	тут все противоречия	1	1
1126	я нисколько не	1	1
1127	нисколько не удивлюсь	1	1
1128	может ли он	1	1
1129	диалектика ивана карамазова	1	1
1130	бы ближе к	1	1
1131	слабые люди что	1	1
1132	жизни их чувств	1	1
1133	дело доходит до	1	1
1134	проблематическое и загадочное	1	1
1135	в душе не	1	1
1136	только бога но	1	1
1137	себе что он	1	1
1138	быть выгоднее всех	1	1
1139	выгода хотеть же	1	1
1140	передышки и отдыха?	1	1
1141	новая жизнь тогда	1	1
1142	какую классификацию не	1	1
1143	тут берега сходятся	1	1
1144	людей ты увеличил	1	1
1145	нормальное и положительное	1	1
1146	чудом и жаждал	1	1
1147	тут дьявол с	1	1
1148	и сделали так	1	1
1149	он был до	1	1
1150	нарочно сознательно пожелать	1	1
1151	должна быть не	1	1
1152	быть связанным обязанностью	1	1
1153	господа не столкнуть	1	1
1154	воистину воистину горит	1	1
1155	можно ли сказать	2	1
1156	до записок из	1	1
1157	которая разумеется должна	1	1
1158	его природы всем	1	1
1159	красота есть не	1	1
1160	мышкина версилова ивана	1	1
1161	человека в этом	1	1
1162	и довершить созидаемое	1	1
1163	умом высоким начинает	1	1
1164	все можно рассчитать	1	1
1165	различие между достоевским	1	1
1166	не собственно в	1	1
1167	в этот вихрь	1	1
1168	иначе сказать в	1	1
1169	им хлеб небесный	1	1
1170	самая выгодная выгода	1	1
1171	но вспомни что	1	1
1172	господа может быть	1	1
1173	быть что и	1	1
1174	и горит от	1	1
1175	их душевным складом	1	1
1176	и почему вы	1	1
1177	высший даже сердцем	1	1
1178	любит разрушение и	1	1
1179	пожить курсив мой	1	1
1180	самого пагубного вздора	1	1
1181	вовсе не так	1	1
1182	это взяли все	1	1
1183	предстала перед ним	1	1
1184	от человека как	1	1
1185	в самой жизни	1	1
1186	можешь с гордостью	1	1
1187	будет богом человек	1	1
1188	в русской душе	1	1
1189	случае сохраняет нам	1	1
1190	нормального какого-то добровольного	1	1
1191	божественный покой красоты	1	1
1192	цели и довершить	1	1
1193	потому ли может	1	1
1194	тебе дороги лишь	1	1
1195	мадонны а кончает	1	1
1196	пожелает самого пагубного	1	1
1197	ушел от гордых	1	1
1198	лишь десятки тысяч	1	1
1199	подойти к достоевскому	1	1
1200	совпадает у достоевского	1	1
1201	порочны ничтожны и	1	1
1202	четыре т е	1	1
1203	нет природы нет	1	1
1204	остановит и рассудок	1	1
1205	экстазе и исступлении	1	1
1206	вопрос о человеке	3	1
1207	с умом высоким	1	1
1208	все та же	1	1
1209	насыщено страстным к	1	1
1210	его образ и	1	1
1211	и в творчестве	1	1
1212	в силах вместить	1	1
1213	в бездну и	1	1
1214	дважды два и	1	1
1215	вольное и свободное	1	1
1216	любил действовать так	1	1
1217	рассчитать по табличке	1	1
1218	подросток одно из	1	1
1219	потому что ведь	1	1
1220	положительно должно свое	1	1
1221	ничего кроме человека	1	1
1222	высоким начинает с	1	1
1223	все тянется к	1	1
1224	одна возможность предварительного	1	1
1225	он производит свои	1	1
1226	что он человек	1	1
1227	это непременно вообразили	1	1
1228	какого-то нормального какого-то	1	1
1229	притом не могу	1	1
1230	их было всего	1	1
1231	прахом единственно с	1	1
1232	целью чтобы все	1	1
1233	и мрак и	1	1
1234	устремлено на людей	1	1
1235	достоевскому дано было	1	1
1236	он прежде всего	2	1
1237	в человеке он	1	1
1238	воле пожить курсив	1	1
1239	рассудок возьмет свое	1	1
1240	не таков достоевский	1	1
1241	доходит до таблички	1	1
1242	отвечаю за это	1	1
1243	россии в россии	1	1
1244	приходил ты лишь	1	1
1245	все эти мудрецы	1	1
1246	для нашего брата	1	1
1247	исключительное чувство христа	1	1
1248	другого дела никакого	1	1
1249	себе даже и	1	1
1250	нельзя потому что	1	1
1251	самой пустейшей причины	1	1
1252	он равно настолько	1	1
1253	человек не арифметика	1	1
1254	не откажется страдание	1	1
1255	которая ни под	1	1
1256	глупейшего и не	1	1
1257	пагубный фантастический элемент	1	1
1258	они что человеку	1	1
1259	гордых и воротился	1	1
1260	достоевского нельзя найти	1	1
1261	столкнуть ли нам	1	1
1262	можно и против	1	1
1263	индивидуальность курсив мой	1	1
1264	душе не отрицает	1	1
1265	на земле к	1	1
1266	тайн человеческой природы	1	1
1267	ведь этот свой	1	1
1268	чтобы свободно пошел	1	1
1269	себе даже вредного	1	1
1270	хаос что сам	1	1
1271	побороли свободу и	1	1
1272	джентльмен с неблагородной	1	1
1273	обычном смысле слова	1	1
1274	человеке о его	3	1
1275	не подходит и	1	1
1276	здравым заключениям нашего	1	1
1277	обычным различием между	1	1
1278	я притом не	1	1
1279	это единственная причина	1	1
1280	даже вредного глупого	1	1
1281	я верю в	1	1
1282	о людях слишком	1	1
1283	к достоевскому и	1	1
1284	переспрашивает ставрогин человекобог	1	1
1285	как бы перестав	1	1
1286	в этих изумительных	1	1
1287	формы все охлажденные	1	1
1288	с ним вот	1	1
1289	люди с их	1	1
1290	ни исторические памятники	1	1
1291	и к нему	1	1
1292	а не фортепианные	1	1
1293	будет одно только	1	1
1294	да и то	1	1
1295	не штифтик курсив	1	1
1296	и с умом	1	1
1297	заключениям нашего рассудка	1	1
1298	творений достоевского все	1	1
1299	расплавляются и сгорают	1	1
1300	того чтобы овладеть	1	1
1301	в это я	1	1
1302	или лучше сказать	1	1
1303	потому что слишком	1	1
1304	образ человека лик	1	1
1305	ведь может быть	1	1
1306	глубине человека в	1	1
1307	в глазах слабого	1	1
1308	бы достоевский раскрыл	1	1
1309	чтобы сделать людей	1	1
1310	и бунтовщики ты	1	1
1311	человек поминутно доказывал	1	1
1312	право пожелать себе	1	1
1313	от разрушения и	1	1
1314	самый дикий каприз	1	1
1315	кто уже с	1	1
1316	нам дороги и	1	1
1317	приносит нам явный	1	1
1318	вихрь страстных человеческих	1	1
1319	свои антропологические исследования	1	1
1320	эксперименты над человеческой	1	1
1321	о человеке после	1	1
1322	есть необычайного гадательного	1	1
1323	смирись гордый человек	1	1
1324	судил о людях	1	1
1325	человек а не	1	1
1326	отталкиванием от него	1	1
1327	в самом достоевском	1	1
1328	гордостью указать на	1	1
1329	общества невыносимее свободы	1	1
1330	бы даже до	1	1
1331	если приносит нам	1	1
1332	подтвердить что люди	1	1
1333	прежде всего двух	1	1
1334	ужасной он не	1	1
1335	люди что не	1	1
1336	на своем я	1	1
1337	до таблички и	1	1
1338	не арифметика человек	1	1
1339	жизнь тогда новый	1	1
1340	которой все системы	1	1
1341	художественном творчестве в	1	1
1342	что не в	1	1
1343	с гордостью указать	1	1
1344	все остановит и	1	1
1345	сего среди всеобщего	1	1
1346	различие между божеским	1	1
1347	самом начале романа	1	1
1348	самой жизни а	1	1
1349	чего это непременно	1	1
1350	все новое будет	1	1
1351	и хаос и	1	1
1352	с чего это	2	1
1353	во имя твое	1	1
1354	с разных сторон	2	1
1355	что человек от	1	1
1356	людей и он	1	1
1357	самостоятельного хотения чего	1	1
1358	в обычном смысле	1	1
1359	все что есть	1	1
1360	того чтобы сделать	1	1
1361	и выгода хотеть	1	1
1362	цели которая разумеется	1	1
1363	все внимание его	1	1
1364	у достоевского не	1	1
1365	силы в безмерности	1	1
1366	благоразумию примешать свой	1	1
1367	в первый период	1	1
1368	разрушение и хаос	1	1
1369	человек и в	1	1
1370	устроен и все	1	1
1371	и скажет нам	1	1
1372	жизни а не	1	1
1373	и чем виноваты	1	1
1374	с того ни	1	1
1375	еще ничего но	1	1
1376	уже с идеалом	1	1
1377	и достоевский раскрывает	1	1
1378	ему сострадать потому	1	1
1379	силам людей а	1	1
1380	утра до вечера	1	1
1381	есть уже не	1	1
1382	чтобы самому себе	1	1
1383	все насыщено страстным	1	1
1384	путем отречения от	1	1
1385	созерцает божественный покой	1	1
1386	образуется вихрь страстных	1	1
1387	униженным и оскорбленным	1	1
1388	великолепной жертвы их	1	1
1389	и то богов	1	1
1390	существа одаренного такими	1	1
1391	два периода до	1	1
1392	пошлейшую глупость пожелает	1	1
1393	достоевского все вращается	1	1
1394	и дьявольским не	1	1
1395	именно свои фантастические	1	1
1396	чему бы ни	1	1
1397	настолько же любит	1	1
1398	свой каприз и	1	1
1399	есть лишь его	1	1
1400	кажется и упоминать	1	1
1401	в сферу непознаваемого	1	1
1402	в божественном миропорядке	1	1
1403	в его характере	1	1
1404	вредного глупого даже	1	1
1405	совсем не было	1	1
1406	классификацию не подходит	1	1
1407	вся-то цель на	1	1
1408	быть он равно	1	1
1409	если бы достоевский	1	1
1410	в безмерности своих	1	1
1411	и все же	1	1
1412	в человеке но	1	1
1413	как повелевали ему	1	1
1414	боится достигнуть цели	1	1
1415	рассудка о выгодах	1	1
1416	в нем все	1	1
1417	бывает не потому	1	1
1418	том случае если	1	1
1419	а вовсе не	1	1
1420	а в частности	1	1
1421	та самая пропущенная	1	1
1422	тобой а с	1	1
1423	учение о боге	1	1
1424	но и там	1	1
1425	не иное что	1	1
1426	для счастья этих	1	1
1427	легче была бы	1	1
1428	и исступлении и	1	1
1429	у него всегда	2	1
1430	непременно вообразили они	1	1
1431	что добро и	1	1
1432	счастье на земле	1	1
1433	из всего что	1	1
1434	нашу личность и	1	1
1435	процессе мити карамазова	1	1
1436	на тысячи миллионов	1	1
1437	покой красоты ее	1	1
1438	жаждал свободной веры	1	1
1439	и без моей	1	1
1440	подходит и от	1	1
1441	тогда новый человек	1	1
1442	в преступлении и	3	1
1443	и вся-то цель	1	1
1444	широк человек слишком	1	1
1445	торжественно уверены что	1	1
1446	природа ни исторические	1	1
1447	земной вдоволь для	1	1
1448	гениальной диалектике достоевского	1	1
1449	не могу что	1	1
1450	все дело-то человеческое	1	1
1451	и воротился к	1	1
1452	это потому что	1	1
1453	одно только дважды	1	1
1454	что это за	1	1
1455	тут своя воля	1	1
1456	ему разум и	1	1
1457	слабого вечно порочного	1	1
1458	человек слишком даже	1	1
1459	человек так любит	1	1
1460	станет бог тогда	1	1
1461	человека ты поступил	1	1
1462	а остальные? и	1	1
1463	свободы и он	1	1
1464	только их природу	1	1
1465	и все вращается	1	1
1466	слишком высоко ибо	1	1
1467	человеческое кажется и	1	1
1468	все устойчивые формы	1	1
1469	уверены что только	1	1
1470	кто бы он	1	1
1471	природы в глубину	1	1
1472	до арифметики когда	1	1
1473	именно от того	1	1
1474	не думаю чтобы	1	1
1475	свое собственное вольное	1	1
1476	образом их жизни	1	1
1477	это все можно	1	1
1478	прельщенный и плененный	1	1
1479	его менее менее	1	1
1480	уста атеиста ивана	1	1
1481	науку о человеке	1	1
1482	этой оси образуется	1	1
1483	благоразумие с одного	1	1
1484	что и вся-то	1	1
1485	человеческое сердце в	1	1
1486	выгода которая ни	1	1
1487	идеала мадонны а	1	1
1488	малосильны порочны ничтожны	1	1
1489	в этом нужно	1	1
1490	собственный хотя бы	1	1
1491	беспрерывности процесса достижения	1	1
1492	процесса достижения иначе	1	1
1493	уважая его менее	1	1
1494	и самое дорогое	1	1
1495	хаоса никогда не	1	1
1496	случаях а в	1	1
1497	это было бы	2	1
1498	глубине человеческой природы	1	1
1499	человека как от	1	1
1500	любит не одно	1	1
