N	2gram	Vygotskiy_	Problema
1321	разница здесь	1	2
1322	указанных нами	1	2
1323	и каждое	1	2
1324	басня и	1	2
1325	за собой	1	2
1326	нашли в	1	2
1327	для своей	1	2
1328	свою очередь	3	2
1329	так называемых	1	2
1330	точке зрения	2	2
1331	искусстве и	1	2
1332	эти моменты	1	2
1333	утверждал что	3	2
1334	самих по	1	2
1335	и вдруг	1	2
1336	и науки	1	2
1337	что само	2	2
1338	понятие о	2	2
1339	точка зрения	6	2
1340	стихотворения и	1	2
1341	чем это	2	2
1342	раз на	1	2
1343	жизни с	4	2
1344	что обычно	1	2
1345	вносит в	2	2
1346	этих теорий	1	2
1347	д все	1	2
1348	такой степени	2	2
1349	все его	1	2
1350	о двух	1	2
1351	этих областей	1	2
1352	в драме	1	2
1353	при переходе	1	2
1354	поэзии в	2	2
1355	однако этот	1	2
1356	они будут	1	2
1357	другого как	2	2
1358	понимать только	1	2
1359	и говорит	1	2
1360	и структуры	1	2
1361	простой и	1	2
1362	того если	1	2
1363	нашей темы	1	2
1364	из предыдущего	1	2
1365	принять во	2	2
1366	себе либо	1	2
1367	не означает	2	2
1368	говоря в	1	2
1369	что чем	1	2
1370	на новый	1	2
1371	зрения в	1	2
1372	по пути	1	2
1373	уже к	1	2
1374	в рассказе	1	2
1375	поэтому нет	1	2
1376	здесь на	1	2
1377	искусстве или	1	2
1378	при такой	2	2
1379	так просто	1	2
1380	этого факта	2	2
1381	в нас	3	2
1382	с общим	2	2
1383	от страха	1	2
1384	это действительно	1	2
1385	достаточно указать	1	2
1386	подход к	3	2
1387	что есть	3	2
1388	искусства но	7	2
1389	когда они	2	2
1390	этот анализ	1	2
1391	бы ни	2	2
1392	этих вещей	1	2
1393	который был	1	2
1394	с с	1	2
1395	есть ли	2	2
1396	и чем	1	2
1397	такое произведение	1	2
1398	для самого	2	2
1399	убедимся в	1	2
1400	действительности поэтому	1	2
1401	значит ли	2	2
1402	если вы	1	2
1403	преступления и	1	2
1404	да не	1	2
1405	он уже	1	2
1406	является ее	1	2
1407	вещи а	1	2
1408	в самый	1	2
1409	должны быть	6	2
1410	слов в	2	2
1411	удивительно что	1	2
1412	и дает	1	2
1413	здесь он	1	2
1414	он на	1	2
1415	что большинство	1	2
1416	мы захотели	1	2
1417	его во	1	2
1418	том и	4	2
1419	нечто гораздо	1	2
1420	же раз	1	2
1421	иной как	1	2
1422	содержание и	1	2
1423	обращается к	2	2
1424	героев и	1	2
1425	к которым	4	2
1426	никакого значения	1	2
1427	времен и	1	2
1428	в анализ	1	2
1429	везде и	1	2
1430	жизни мы	1	2
1431	мало ли	1	2
1432	но их	1	2
1433	к нашему	1	2
1434	и довольно	1	2
1435	свести все	2	2
1436	только все	1	2
1437	есть от	1	2
1438	его форме	1	2
1439	если принять	1	2
1440	который может	1	2
1441	своей целью	1	2
1442	поэтому когда	1	2
1443	в роли	1	2
1444	только такие	1	2
1445	на основе	2	2
1446	только мы	2	2
1447	которое не	1	2
1448	у меня	3	2
1449	на два	2	2
1450	является именно	1	2
1451	чем именно	1	2
1452	тот и	2	2
1453	из которой	2	2
1454	сознание которое	2	2
1455	не понимает	2	2
1456	которые можно	1	2
1457	вслед за	10	2
1458	при анализе	3	2
1459	широком смысле	1	2
1460	и там	2	2
1461	в данной	1	2
1462	конца и	1	2
1463	тот самый	3	2
1464	в глазах	1	2
1465	другие предметы	1	2
1466	бы как	1	2
1467	чтобы все	1	2
1468	для этих	1	2
1469	бы самый	1	2
1470	так называемое	1	2
1471	жизни не	1	2
1472	в м	1	2
1473	простого и	1	2
1474	человеческую жизнь	1	2
1475	всего того	1	2
1476	своего рода	1	2
1477	не ради	1	2
1478	в свое	1	2
1479	стоит на	1	2
1480	что ему	1	2
1481	и многие	3	2
1482	ничего другого	2	2
1483	всегда можно	1	2
1484	это движение	1	2
1485	основе своей	2	2
1486	ее на	2	2
1487	зависит от	2	2
1488	нам не	1	2
1489	к совершенству	1	2
1490	тоже в	1	2
1491	лиц и	3	2
1492	на которой	1	2
1493	какой-то особой	1	2
1494	слова а	1	2
1495	когда же	1	2
1496	и смысл	1	2
1497	от всех	3	2
1498	за этим	1	2
1499	вот это	2	2
1500	история и	1	2
1501	в стороне	1	2
1502	мы ее	1	2
1503	звук м	1	2
1504	и со	1	2
1505	и могут	1	2
1506	мы убеждаемся	1	2
1507	и таким	4	2
1508	как результат	2	2
1509	и другого	4	2
1510	которые были	1	2
1511	и воды	1	2
1512	и эти	2	2
1513	чувственные образы	1	2
1514	встречаемся с	1	2
1515	такие же	2	2
1516	на один	2	2
1517	случае если	2	2
1518	заключается только	2	2
1519	же что	2	2
1520	король лир	1	2
1521	у поэта	1	2
1522	и всякая	1	2
1523	происходит от	1	2
1524	являются не	2	2
1525	а самый	1	2
1526	содержанием и	1	2
1527	в плане	1	2
1528	все больше	2	2
1529	что изучение	1	2
1530	может показаться	2	2
1531	не важно	1	2
1532	что иван	1	2
1533	такой же	9	2
1534	впасть в	1	2
1535	видели что	2	2
1536	принципы и	1	2
1537	и художественного	2	2
1538	и эта	1	2
1539	хотя он	1	2
1540	теории искусства	8	2
1541	человек не	1	2
1542	что количество	1	2
1543	совершенно разных	2	2
1544	хотя они	1	2
1545	которой мы	2	2
1546	всякой теории	1	2
1547	за счет	1	2
1548	больше того	1	2
1549	сколько и	1	2
1550	и содержания	2	2
1551	ней не	2	2
1552	как здесь	1	2
1553	можно и	1	2
1554	самое понятие	2	2
1555	случае мы	1	2
1556	момента в	1	2
1557	действительности с	1	2
1558	его за	1	2
1559	до такой	1	2
1560	строго говоря	1	2
1561	теории все	1	2
1562	жить и	1	2
1563	что то	2	2
1564	что человек	1	2
1565	или иному	1	2
1566	был у	1	2
1567	исторического развития	1	2
1568	приходит к	5	2
1569	над ними	1	2
1570	в борьбе	1	2
1571	и была	2	2
1572	до степени	1	2
1573	и должен	1	2
1574	его по	1	2
1575	всегда в	1	2
1576	что по	5	2
1577	роль в	4	2
1578	только ее	3	2
1579	но у	1	2
1580	почти все	3	2
1581	только художественный	2	2
1582	ли не	2	2
1583	внешним образом	1	2
1584	на все	6	2
1585	и сейчас	4	2
1586	этого вопроса	2	2
1587	тем в	1	2
1588	еще далеко	1	2
1589	жизни когда	1	2
1590	могут создать	1	2
1591	рассматриваться как	4	2
1592	имеет в	3	2
1593	языка от	1	2
1594	все свои	1	2
1595	часто в	2	2
1596	но то	1	2
1597	мудрости и	1	2
1598	скупой рыцарь	1	2
1599	точно и	4	2
1600	отношений это	1	2
1601	ни одного	1	2
1602	в настоящей	1	2
1603	простое и	1	2
1604	здравого смысла	1	2
1605	для понимания	2	2
1606	от себя	4	2
1607	бы так	1	2
1608	нем не	1	2
1609	же сколько	2	2
1610	вовсе и	1	2
1611	искусства не	6	2
1612	на почве	3	2
1613	этого и	1	2
1614	вот эта	1	2
1615	который имеет	1	2
1616	элемент в	1	2
1617	которое он	2	2
1618	на язык	1	2
1619	в состоянии	4	2
1620	жизни человека	1	2
1621	узком смысле	1	2
1622	ним в	1	2
1623	а и	1	2
1624	и самым	2	2
1625	значение которое	1	2
1626	том случае	3	2
1627	значит не	1	2
1628	они в	2	2
1629	сколько бы	1	2
1630	всеми другими	1	2
1631	работы и	1	2
1632	евгении онегине	3	2
1633	внутри самого	1	2
1634	при изучении	1	2
1635	большее количество	1	2
1636	нас что	1	2
1637	или хотя	1	2
1638	идеи с	1	2
1639	как вполне	1	2
1640	он теперь	1	2
1641	также в	1	2
1642	имеет никаких	1	2
1643	а эта	1	2
1644	как например	2	2
1645	например как	1	2
1646	оно возникает	1	2
1647	построения но	1	2
1648	оказалось бы	1	2
1649	не дает	3	2
1650	ту же	6	2
1651	широкое и	1	2
1652	или же	2	2
1653	действующих лиц	3	2
1654	не приходится	1	2
1655	все те	1	2
1656	очень мало	1	2
1657	их и	1	2
1658	другому и	1	2
1659	т п	24	2
1660	все человеческие	1	2
1661	не чувственное	1	2
1662	человека то	2	2
1663	деле это	1	2
1664	образом на	1	2
1665	имеет дело	2	2
1666	что до	1	2
1667	к такому	1	2
1668	нас такое	1	2
1669	в состав	1	2
1670	не обязателен	1	2
1671	самих себя	1	2
1672	они и	2	2
1673	и свою	1	2
1674	мы при	2	2
1675	а по	1	2
1676	с и	17	2
1677	нас как	1	2
1678	системы а	1	2
1679	и различие	1	2
1680	смысла то	1	2
1681	что отнюдь	1	2
1682	утверждает что	5	2
1683	здесь с	1	2
1684	является просто	1	2
1685	подходит к	2	2
1686	всем известно	1	2
1687	действительности которые	1	2
1688	уже это	1	2
1689	нас от	2	2
1690	только они	2	2
1691	к самым	1	2
1692	вообще с	1	2
1693	чувства и	4	2
1694	между которыми	1	2
1695	образом если	1	2
1696	при построении	1	2
1697	весь свой	1	2
1698	может стать	3	2
1699	работ в	1	2
1700	входящее в	1	2
1701	только одно	1	2
1702	и творчество	2	2
1703	признать что	1	2
1704	совпадает с	4	2
1705	и между	1	2
1706	не дана	1	2
1707	символика не	1	2
1708	самой по	1	2
1709	стоять на	1	2
1710	вещей как	1	2
1711	тому или	1	2
1712	и останется	1	2
1713	на каждом	1	2
1714	быть это	1	2
1715	действия и	4	2
1716	образом не	1	2
1717	на более	1	2
1718	ею и	1	2
1719	произведения и	2	2
1720	что я	4	2
1721	судьбы и	1	2
1722	нам и	2	2
1723	является весьма	1	2
1724	в литературном	1	2
1725	будет рассматриваться	1	2
1726	русском языке	3	2
1727	является уже	1	2
1728	искусства в	14	2
1729	в прямом	1	2
1730	произведения как	3	2
1731	и вот	5	2
1732	обе эти	1	2
1733	тому чтобы	3	2
1734	и разные	1	2
1735	такое же	3	2
1736	как у	1	2
1737	что каждый	1	2
1738	этого анализа	1	2
1739	слово в	1	2
1740	по словам	1	2
1741	а на	4	2
1742	отказаться от	4	2
1743	наших дней	1	2
1744	нужно и	1	2
1745	чем отличается	1	2
1746	что звук	1	2
1747	это происходит	1	2
1748	последнее время	2	2
1749	единство и	1	2
1750	с одного	1	2
1751	всякий акт	1	2
1752	точности и	1	2
1753	которая может	1	2
1754	переходе от	2	2
1755	будет совершенно	1	2
1756	исследования в	1	2
1757	нечего и	1	2
1758	нужно было	1	2
1759	из теории	1	2
1760	говоря о	2	2
1761	резко отличается	1	2
1762	имеет свое	1	2
1763	это однако	1	2
1764	даже при	1	2
1765	что такие	3	2
1766	россии и	1	2
1767	жил в	1	2
1768	действительности не	1	2
1769	слова в	5	2
1770	же можно	1	2
1771	в узком	2	2
1772	к новому	1	2
1773	и дальше	3	2
1774	и совершенно	7	2
1775	области знания	1	1
1776	чрезвычайно важно	1	1
1777	себе никак	1	1
1778	что теория	1	1
1779	и теоретическая	1	1
1780	могут иметь	1	1
1781	или он	1	1
1782	человеческой души	1	1
1783	в центре	1	1
1784	и ничем	1	1
1785	что почти	1	1
1786	и фантастического	1	1
1787	творчества в	2	1
1788	в такое	1	1
1789	зрения их	1	1
1790	дать только	1	1
1791	не меньше	1	1
1792	потом уже	1	1
1793	искусства этот	1	1
1794	же предмет	1	1
1795	вновь и	1	1
1796	чего-то другого	1	1
1797	следует что	1	1
1798	развития языка	2	1
1799	соотношения отдельных	1	1
1800	на другую	1	1
1801	и лучше	1	1
1802	а затем	1	1
1803	литературном произведении	2	1
1804	пророк пушкина	1	1
1805	не понимать	1	1
1806	содержание всякого	1	1
1807	трактует как	1	1
1808	между ними	2	1
1809	теории мы	1	1
1810	оно уже	1	1
1811	которые относятся	1	1
1812	и самые	1	1
1813	из тысячи	1	1
1814	в драматическом	1	1
1815	проблемы не	1	1
1816	в ближайшем	1	1
1817	о звуках	1	1
1818	именно и	2	1
1819	на картине	1	1
1820	и опять	1	1
1821	каким образом	3	1
1822	между сторонниками	1	1
1823	участвует в	1	1
1824	образ должен	1	1
1825	которое по	1	1
1826	увидеть что	2	1
1827	и наблюдая	1	1
1828	прямо сказать	1	1
1829	не составляют	1	1
1830	из всего	1	1
1831	эти черты	1	1
1832	развития но	1	1
1833	с не	1	1
1834	кажется как	1	1
1835	случаях в	1	1
1836	которое тоже	1	1
1837	только через	1	1
1838	поэтическом образе	1	1
1839	образы в	1	1
1840	на самой	1	1
1841	своего исследования	2	1
1842	языка то	1	1
1843	гораздо сильнее	1	1
1844	же вопрос	1	1
1845	людей с	2	1
1846	вносят в	1	1
1847	если при	2	1
1848	и наоборот	2	1
1849	понятно что	3	1
1850	к смыслу	1	1
1851	всем другим	1	1
1852	сейчас представляется	1	1
1853	она же	1	1
1854	знаем о	1	1
1855	отделена от	1	1
1856	построены на	1	1
1857	жизни вплоть	1	1
1858	человека не	3	1
1859	мышления который	1	1
1860	изображение в	1	1
1861	многие теоретики	1	1
1862	из определенного	1	1
1863	в нескольких	1	1
1864	и должна	1	1
1865	может вызвать	1	1
1866	из их	2	1
1867	совершенно очевидны	1	1
1868	в тумане	1	1
1869	из самого	2	1
1870	слова при	1	1
1871	произведения но	2	1
1872	близкое к	2	1
1873	женщины с	1	1
1874	и другую	2	1
1875	рассказывает о	1	1
1876	произведение все	1	1
1877	любовь к	1	1
1878	отметить что	2	1
1879	их значение	1	1
1880	целей и	1	1
1881	природы но	1	1
1882	в вопросе	1	1
1883	есть основное	1	1
1884	фишером и	1	1
1885	хотел сказать	2	1
1886	стихотворения пушкина	1	1
1887	к нулю	2	1
1888	и формы	1	1
1889	отношения и	1	1
1890	быть предметом	2	1
1891	которого они	1	1
1892	идет только	1	1
1893	для всей	1	1
1894	в основу	3	1
1895	такая же	1	1
1896	соответствующую им	1	1
1897	точки для	1	1
1898	ли она	1	1
1899	это что	1	1
1900	басня есть	2	1
1901	не удивительно	1	1
1902	время являются	1	1
1903	последних десятилетий	1	1
1904	искусство не	2	1
1905	силы с	1	1
1906	даже у	1	1
1907	к этим	1	1
1908	образа к	3	1
1909	же указывает	1	1
1910	понимания как	1	1
1911	и искусство	2	1
1912	вложил в	1	1
1913	есть какое-нибудь	1	1
1914	или иным	2	1
1915	нарушают их	1	1
1916	мысли так	2	1
1917	в распоряжении	1	1
1918	этих моментов	1	1
1919	ярче всего	1	1
1920	сущность его	1	1
1921	области познания	1	1
1922	вызывает не	1	1
1923	том насколько	1	1
1924	похожи на	1	1
1925	ужаса и	1	1
1926	раз для	1	1
1927	отчего ему	1	1
1928	искусство в	4	1
1929	мы знаем	8	1
1930	к творчеству	1	1
1931	или иными	1	1
1932	своей матери	1	1
1933	фантастической и	1	1
1934	вечной и	1	1
1935	числу таких	1	1
1936	ее можно	1	1
1937	не должна	1	1
1938	не имея	1	1
1939	поскольку речь	1	1
1940	понимаем почему	1	1
1941	можем употребить	1	1
1942	теории а	1	1
1943	к изображению	1	1
1944	и кажется	1	1
1945	для объяснения	3	1
1946	вопрос для	1	1
1947	что исследователь	1	1
1948	которая хочет	1	1
1949	форма то	1	1
1950	природу и	1	1
1951	как можно	3	1
1952	вокруг себя	1	1
1953	помощи этой	1	1
1954	которое дает	1	1
1955	в самые	1	1
1956	мы на	2	1
1957	на объект	1	1
1958	природой и	1	1
1959	же значение	1	1
1960	полное отсутствие	1	1
1961	одного человека	1	1
1962	ее от	4	1
1963	всех трудностей	1	1
1964	проблем и	1	1
1965	сфере нашего	1	1
1966	этим и	1	1
1967	помощи которого	2	1
1968	он оказывается	1	1
1969	заключить что	1	1
1970	по аналогии	1	1
1971	на какую	1	1
1972	стали бы	1	1
1973	теорией в	1	1
1974	предмете и	1	1
1975	разбираться в	1	1
1976	не остается	2	1
1977	в евгении	2	1
1978	характер и	1	1
1979	эти три	1	1
1980	какие из	1	1
1981	их от	3	1
1982	которое и	1	1
1983	одном из	2	1
1984	даже тогда	1	1
1985	же точно	13	1
1986	произведение с	1	1
1987	в двух	1	1
1988	теряет свой	1	1
1989	понимании является	1	1
1990	в сторону	1	1
1991	хотя оно	1	1
1992	его элементов	1	1
1993	образность имеет	1	1
1994	в а	1	1
1995	на другом	2	1
1996	оказывается вовсе	1	1
1997	области человеческой	1	1
1998	произведению искусства	4	1
1999	бы был	1	1
2000	же трудно	1	1
2001	с новой	2	1
2002	его творчестве	1	1
2003	другим людям	1	1
2004	исторического материализма	3	1
2005	один смысл	1	1
2006	в устах	1	1
2007	под этой	1	1
2008	ее выражения	1	1
2009	него есть	1	1
2010	принципов и	1	1
2011	указанию на	1	1
2012	сюда же	1	1
2013	отличен от	1	1
2014	мы опять	2	1
2015	есть так	1	1
2016	человека как	1	1
2017	познавательный процесс	1	1
2018	речи и	1	1
2019	еще яснее	1	1
2020	моря и	1	1
2021	романы достоевского	1	1
2022	нашего рассмотрения	1	1
2023	как объект	1	1
2024	к такой	1	1
2025	и специфическое	1	1
2026	через нее	1	1
2027	не могла	1	1
2028	которые составляют	1	1
2029	эмоции и	1	1
2030	независимое от	2	1
2031	решение вопроса	1	1
2032	вот для	2	1
2033	которая с	1	1
2034	в какое-нибудь	1	1
2035	что каждое	1	1
2036	его так	1	1
2037	могла бы	1	1
2038	того кто	1	1
2039	не само	1	1
2040	они находятся	1	1
2041	недостатков и	1	1
2042	имеющих никакой	1	1
2043	его поведение	1	1
2044	на бумаге	1	1
2045	заставляет думать	1	1
2046	возможно что	1	1
2047	выдвинуть на	1	1
2048	трагедии шекспира	1	1
2049	обеспечивает и	1	1
2050	и какой	1	1
2051	действительность можно	1	1
2052	теоретической мысли	1	1
2053	но прежде	1	1
2054	слова что	1	1
2055	роль играет	1	1
2056	все остальное	2	1
2057	теми же	2	1
2058	смотрим на	1	1
2059	пушкина мы	2	1
2060	на место	3	1
2061	чувств и	1	1
2062	произведением искусства	2	1
2063	искусство может	1	1
2064	может как	1	1
2065	мы пытаемся	2	1
2066	прямом смысле	1	1
2067	действительно все	1	1
2068	описать и	1	1
2069	в особенности	3	1
2070	таких словах	1	1
2071	так всегда	1	1
2072	другую с	1	1
2073	против этого	1	1
2074	можно получить	1	1
2075	в анализе	1	1
2076	и считает	1	1
2077	ощущение вещи	1	1
2078	мы приходим	1	1
2079	но часто	1	1
2080	который уже	1	1
2081	надо сказать	3	1
2082	которые он	1	1
2083	впервые и	1	1
2084	бы составить	1	1
2085	зрения композиции	1	1
2086	эти особенности	1	1
2087	говорит нам	1	1
2088	которым она	2	1
2089	познания или	1	1
2090	в другой	3	1
2091	двух разных	1	1
2092	разница только	1	1
2093	ответ на	2	1
2094	и слов	2	1
2095	из нескольких	1	1
2096	оттого что	1	1
2097	творчество как	1	1
2098	надо будет	1	1
2099	деле и	1	1
2100	нам писателем	1	1
2101	же самыми	2	1
2102	а отношение	1	1
2103	и фактов	2	1
2104	и сделать	1	1
2105	творчества и	3	1
2106	быть так	1	1
2107	быть предмет	1	1
2108	к искусству	6	1
2109	с этого	2	1
2110	новое значение	2	1
2111	других отношений	1	1
2112	к общей	1	1
2113	т в	1	1
2114	с таким	18	1
2115	единственное отличие	1	1
2116	данного символа	1	1
2117	звук в	1	1
2118	мысль что	5	1
2119	в соотношении	1	1
2120	с произведением	1	1
2121	но никогда	1	1
2122	искусства оказывается	1	1
2123	и какая	1	1
2124	чувство и	1	1
2125	он хотел	1	1
2126	к таким	1	1
2127	всякий другой	1	1
2128	в памяти	1	1
2129	те же	9	1
2130	все другое	1	1
2131	на целый	1	1
2132	я хочу	2	1
2133	что обычное	1	1
2134	говоря и	1	1
2135	этому что	1	1
2136	мыслей и	3	1
2137	поэзии и	8	1
2138	думают что	2	1
2139	причину этого	1	1
2140	в придачу	1	1
2141	эта внутренняя	2	1
2142	первой главе	1	1
2143	для читателя	1	1
2144	и судьба	1	1
2145	это может	2	1
2146	которую она	1	1
2147	отделяя его	1	1
2148	такая точка	1	1
2149	из общего	1	1
2150	его и	4	1
2151	выражение только	1	1
2152	в поэзии	5	1
2153	за нас	1	1
2154	является продолжением	1	1
2155	существует для	1	1
2156	характер его	1	1
2157	теория которая	1	1
2158	и народов	1	1
2159	роли и	1	1
2160	творчество и	1	1
2161	с нами	1	1
2162	как сон	1	1
2163	учение об	2	1
2164	то совершенно	2	1
2165	символизма который	1	1
2166	быть не	1	1
2167	указать и	1	1
2168	сердца людей	1	1
2169	в количественном	1	1
2170	этом рассказе	1	1
2171	из его	4	1
2172	человека от	1	1
2173	не вещи	1	1
2174	так называемым	1	1
2175	к высшим	1	1
2176	и теперь	2	1
2177	произведения должна	1	1
2178	вещей из	1	1
2179	отношении к	3	1
2180	сами того	1	1
2181	понятия а	1	1
2182	отдельные части	1	1
2183	на примере	5	1
2184	пока мы	3	1
2185	получает от	1	1
2186	так легко	1	1
2187	что хотел	1	1
2188	и проще	2	1
2189	связанных с	1	1
2190	вот этот	1	1
2191	художников и	1	1
2192	состоит в	5	1
2193	о таких	1	1
2194	процесс и	1	1
2195	основной недостаток	1	1
2196	самые различные	1	1
2197	что символичность	1	1
2198	самой природе	1	1
2199	о смысле	1	1
2200	искусство и	5	1
2201	под знаком	1	1
2202	нужно рассматривать	2	1
2203	лучше всего	2	1
2204	бы сказать	1	1
2205	бросаются в	1	1
2206	сущности мы	1	1
2207	словами или	1	1
2208	для объективной	2	1
2209	мысли но	2	1
2210	не таков	1	1
2211	формы то	3	1
2212	отдельной личности	2	1
2213	образ однако	1	1
2214	речи с	2	1
2215	самих же	1	1
2216	поведение в	1	1
2217	которые возникают	1	1
2218	в особом	1	1
2219	при изображении	2	1
2220	в первых	1	1
2221	которые они	1	1
2222	к очень	1	1
2223	к содержанию	1	1
2224	и том	1	1
2225	которому он	1	1
2226	при создании	1	1
2227	художественное содержание	1	1
2228	как к	2	1
2229	от простого	2	1
2230	в любви	1	1
2231	мысли а	2	1
2232	случае так	1	1
2233	со времен	1	1
2234	о психологизме	1	1
2235	других исследователей	1	1
2236	сказать то	2	1
2237	является на	1	1
2238	всю человеческую	1	1
2239	не избегает	1	1
2240	или другую	1	1
2241	бы представить	1	1
2242	чем все	1	1
2243	к теории	1	1
2244	пользования и	1	1
2245	не без	1	1
2246	нам приходится	2	1
2247	всех возможных	1	1
2248	эта мифология	1	1
2249	народов как	1	1
2250	говорит этого	1	1
2251	мы испытываем	1	1
2252	о поэтическом	1	1
2253	в согласии	3	1
2254	и ясных	1	1
2255	множество отдельных	1	1
2256	в сфере	1	1
2257	и вслед	1	1
2258	существу дела	2	1
2259	которые никак	3	1
2260	им слов	1	1
2261	д мы	1	1
2262	все а	1	1
2263	смысле когда	1	1
2264	только сказать	1	1
2265	смысле этого	2	1
2266	в движение	1	1
2267	представлений и	1	1
2268	нельзя будет	1	1
2269	искусстве не	1	1
2270	страсть к	1	1
2271	сам себе	1	1
2272	и стремления	1	1
2273	никакой разницы	1	1
2274	точное понятие	1	1
2275	собой напрашивается	2	1
2276	приводит нас	1	1
2277	внутреннюю форму	3	1
2278	остается и	1	1
2279	этом не	2	1
2280	и техники	1	1
2281	имеет место	2	1
2282	наоборот когда	1	1
2283	и тому	1	1
2284	что сами	1	1
2285	сам должен	1	1
2286	при исследовании	1	1
2287	художника и	3	1
2288	к положительной	1	1
2289	признаки и	1	1
2290	которую оно	1	1
2291	есть способ	1	1
2292	в сборнике	1	1
2293	себе я	1	1
2294	обречены на	1	1
2295	стремление к	1	1
2296	почти во	1	1
2297	для примера	1	1
2298	к нашей	1	1
2299	он никогда	1	1
2300	эти картины	1	1
2301	что им	1	1
2302	вероятно не	1	1
2303	разницы между	3	1
2304	по самой	3	1
2305	вопросе о	1	1
2306	связаны с	1	1
2307	не встречается	1	1
2308	чрезвычайно редко	1	1
2309	словом или	1	1
2310	теорий и	2	1
2311	имеет своей	2	1
2312	но сами	1	1
2313	может выражаться	1	1
2314	образом мы	1	1
2315	своей природе	1	1
2316	предыдущего мы	1	1
2317	на задний	1	1
2318	чернила мы	1	1
2319	с первым	1	1
2320	показывает что	6	1
2321	нечто совершенно	1	1
2322	могут служить	3	1
2323	деле что	1	1
2324	и представление	1	1
2325	другой в	2	1
2326	построена на	1	1
2327	сама с	1	1
2328	когда само	1	1
2329	поймет что	1	1
2330	других авторов	1	1
2331	чего мы	2	1
2332	понятия в	1	1
2333	самое что	2	1
2334	многое такое	1	1
2335	деле для	1	1
2336	этот факт	1	1
2337	не следует	1	1
2338	имеются только	1	1
2339	против того	2	1
2340	людях и	1	1
2341	иначе не	1	1
2342	своей основе	1	1
2343	но вместе	1	1
2344	к которой	1	1
2345	и называется	1	1
2346	художественному произведению	1	1
2347	от прочих	1	1
2348	всякого кто	1	1
2349	что далеко	1	1
2350	поскольку оно	1	1
2351	он их	1	1
2352	явление в	1	1
2353	новое понимание	1	1
2354	ясна и	1	1
2355	чего состоит	1	1
2356	что непонимание	1	1
2357	слова она	1	1
2358	произведения не	1	1
2359	форм искусства	1	1
2360	это означает	2	1
2361	понять что	1	1
2362	бытия и	1	1
2363	течение которой	1	1
2364	этим как	1	1
2365	образом разница	1	1
2366	и единственный	1	1
2367	же тогда	2	1
2368	искусства с	6	1
2369	представьте себе	1	1
2370	вдова и	1	1
2371	или при	1	1
2372	в мышлении	2	1
2373	далеких от	1	1
2374	ни разу	1	1
2375	главным образом	3	1
2376	других которые	1	1
2377	к идее	2	1
2378	они встречаются	1	1
2379	ничего иного	1	1
2380	какого бы	1	1
2381	и учение	1	1
2382	результате его	2	1
2383	они продолжают	1	1
2384	случае в	3	1
2385	и называет	1	1
2386	это тот	1	1
2387	как форма	2	1
2388	чтобы дать	1	1
2389	художника с	2	1
2390	художник который	1	1
2391	исходя из	4	1
2392	творчества или	1	1
2393	всего человека	1	1
2394	все люди	1	1
2395	того не	2	1
2396	совершенно очевидно	3	1
2397	об искусстве	2	1
2398	в обыденной	1	1
2399	к числу	3	1
2400	с искусством	2	1
2401	в противоречие	3	1
2402	которым они	1	1
2403	по выражению	2	1
2404	есть один	1	1
2405	человек есть	1	1
2406	в принципе	1	1
2407	которое может	2	1
2408	только ничего	1	1
2409	произведения а	1	1
2410	должны понимать	1	1
2411	он совершенно	1	1
2412	стать не	1	1
2413	как своего	1	1
2414	нашей повседневной	1	1
2415	быть может	2	1
2416	противоречие с	4	1
2417	за которым	1	1
2418	отношений в	1	1
2419	внешней формы	1	1
2420	всей художественной	1	1
2421	этих понятий	1	1
2422	а между	1	1
2423	истины и	1	1
2424	а она	1	1
2425	значения но	1	1
2426	словам как	1	1
2427	русской поэзии	1	1
2428	на такой	2	1
2429	общественное назначение	1	1
2430	наглядностью и	1	1
2431	периоды его	1	1
2432	где они	1	1
2433	не нарушают	1	1
2434	эту точку	1	1
2435	басни в	1	1
2436	к более	2	1
2437	ведет к	1	1
2438	в музыке	2	1
2439	написана не	1	1
2440	но самое	1	1
2441	первой ступени	1	1
2442	показаться что	1	1
2443	стороны в	1	1
2444	и процессов	1	1
2445	и творчества	1	1
2446	себе нечто	1	1
2447	продолжением и	1	1
2448	и внутренне	1	1
2449	в точном	1	1
2450	выражения и	2	1
2451	оно почти	1	1
2452	выйти из	2	1
2453	себя к	1	1
2454	именно при	1	1
2455	что имел	1	1
2456	мы так	1	1
2457	может оказаться	1	1
2458	этот закон	1	1
2459	может дать	2	1
2460	вещи тем	1	1
2461	на таком	1	1
2462	одной стороной	1	1
2463	и относится	1	1
2464	к указанию	1	1
2465	сами за	1	1
2466	во-первых в	1	1
2467	так если	1	1
2468	понимании того	1	1
2469	и общую	1	1
2470	иного и	1	1
2471	помощи теории	1	1
2472	эта точка	1	1
2473	случае они	1	1
2474	и предполагает	2	1
2475	системы как	1	1
2476	совершенно другое	1	1
2477	звука в	1	1
2478	искусства глава	1	1
2479	всегда с	1	1
2480	восходит к	1	1
2481	той и	1	1
2482	искусства хотя	1	1
2483	сам не	1	1
2484	духовной жизни	1	1
2485	слов на	1	1
2486	представления о	2	1
2487	этой возможности	1	1
2488	значение то	1	1
2489	в русских	1	1
2490	поводу художественного	1	1
2491	заключается что	1	1
2492	уже было	1	1
2493	в руках	2	1
2494	как функции	1	1
