N	2gram	Bakhtin_Fr	Formalny
1302	и вещи	1	1
1303	вернемся в	1	1
1304	и вещей	2	1
1305	во главе	1	1
1306	они как	3	1
1307	путь в	3	1
1308	эпизодов романа	2	1
1309	того и	1	1
1310	объясняется такое	1	1
1311	его жизни	1	1
1312	в свете	3	1
1313	но каждый	1	1
1314	высшую степень	1	1
1315	себе и	2	1
1316	был не	1	1
1317	как ряд	1	1
1318	в головах	1	1
1319	а другой	1	1
1320	мира все	1	1
1321	и у	7	1
1322	что их	2	1
1323	стать предметом	1	1
1324	человека а	1	1
1325	у каждой	1	1
1326	мы приведем	1	1
1327	они вступают	1	1
1328	остановимся здесь	1	1
1329	о себе	1	1
1330	самое название	1	1
1331	рассказы о	3	1
1332	мыслится им	1	1
1333	и обновления	1	1
1334	провести границу	1	1
1335	для его	2	1
1336	старое и	1	1
1337	для развития	1	1
1338	границы между	9	1
1339	и осмысления	1	1
1340	играет роль	1	1
1341	из общих	1	1
1342	мы говорили	1	1
1343	чтобы говорить	1	1
1344	из разновидностей	1	1
1345	нет но	1	1
1346	дистанции между	1	1
1347	которые и	1	1
1348	не удастся	1	1
1349	не принадлежит	1	1
1350	близкий к	1	1
1351	в разбираемом	1	1
1352	были связаны	1	1
1353	здесь на	3	1
1354	между всеми	2	1
1355	остаться в	1	1
1356	если отвлечься	1	1
1357	за ними	1	1
1358	их понимания	1	1
1359	не были	5	1
1360	чем больше	1	1
1361	и искусство	1	1
1362	уже указывали	2	1
1363	в остальных	1	1
1364	помощью которого	1	1
1365	это наиболее	2	1
1366	является одним	1	1
1367	ни одно	1	1
1368	где в	1	1
1369	и хотя	1	1
1370	в историческом	3	1
1371	по своей	1	1
1372	сказать хотя	1	1
1373	отчасти в	1	1
1374	направлено именно	1	1
1375	медицину и	1	1
1376	говорили что	4	1
1377	с ней	1	1
1378	мы здесь	3	1
1379	родился в	1	1
1380	ряде своих	1	1
1381	это действительно	1	1
1382	или наконец	1	1
1383	не раз	1	1
1384	того кто	1	1
1385	и несколько	2	1
1386	всех разобранных	2	1
1387	или меньшей	2	1
1388	для той	1	1
1389	вся первая	1	1
1390	воплощено в	1	1
1391	чем она	1	1
1392	возможно что	3	1
1393	этой истории	1	1
1394	нашего анализа	2	1
1395	что во	1	1
1396	оно имеет	1	1
1397	необходимо еще	1	1
1398	бы его	2	1
1399	они вовсе	1	1
1400	и каждый	1	1
1401	условия для	1	1
1402	иногда в	3	1
1403	когда они	1	1
1404	однако от	1	1
1405	приближает к	1	1
1406	обратимся к	1	1
1407	совершенно чужда	1	1
1408	в доме	2	1
1409	в частных	1	1
1410	это ощущение	1	1
1411	что только	1	1
1412	был в	3	1
1413	роль играет	3	1
1414	мы будем	1	1
1415	теми же	1	1
1416	образом в	2	1
1417	слиты в	3	1
1418	соединенные с	1	1
1419	этот элемент	1	1
1420	и языка	1	1
1421	значение как	1	1
1422	те кто	2	1
1423	были глубоко	2	1
1424	его к	3	1
1425	резко изменилась	1	1
1426	от ее	1	1
1427	меньшей степени	2	1
1428	впервые становится	1	1
1429	взглянуть на	1	1
1430	в одну	4	1
1431	одного и	2	1
1432	от плоскости	1	1
1433	него это	1	1
1434	еще одно	1	1
1435	в подлинном	1	1
1436	зрения не	1	1
1437	романа не	1	1
1438	своего рода	3	1
1439	для гротескного	1	1
1440	она дает	1	1
1441	с полной	2	1
1442	в кругу	1	1
1443	все основные	3	1
1444	тело оно	1	1
1445	всего того	1	1
1446	и стало	1	1
1447	для возбуждения	1	1
1448	было как	2	1
1449	самое слово	1	1
1450	менее отчетливо	1	1
1451	а теперь	1	1
1452	произведение и	1	1
1453	он уже	2	1
1454	природы от	1	1
1455	вещи как	1	1
1456	что касается	1	1
1457	и связанные	1	1
1458	конечно никакой	1	1
1459	составною частью	1	1
1460	общую тенденцию	1	1
1461	романа его	1	1
1462	известно что	1	1
1463	проявлениях и	1	1
1464	влияние имели	1	1
1465	другой элемент	1	1
1466	вот его	1	1
1467	эти особенности	1	1
1468	и одно	1	1
1469	нужно прибавить	1	1
1470	с миром	1	1
1471	внешнего оформления	1	1
1472	была до	1	1
1473	это существо	1	1
1474	самому своему	1	1
1475	связанное с	2	1
1476	гротескный характер	5	1
1477	здесь он	3	1
1478	из которых	2	1
1479	таковы основные	1	1
1480	в область	3	1
1481	дает и	1	1
1482	эта смена	1	1
1483	интерес к	2	1
1484	чисто отрицательную	1	1
1485	с природой	1	1
1486	предшествующей эпохи	1	1
1487	человека во	1	1
1488	и практики	1	1
1489	своих существенных	1	1
1490	них является	1	1
1491	ее конкретных	1	1
1492	и делает	1	1
1493	существенных моментах	1	1
1494	были очень	2	1
1495	связывается с	1	1
1496	единство жизненного	1	1
1497	и наш	2	1
1498	тело в	2	1
1499	мере и	1	1
1500	том и	2	1
1501	очевидным что	1	1
1502	мог стать	1	1
1503	и силы	2	1
1504	в гораздо	1	1
1505	и самая	3	1
1506	явлению как	1	1
1507	до сложных	1	1
1508	функции и	1	1
1509	самим собой	1	1
1510	века особенно	1	1
1511	так называемый	3	1
1512	что у	3	1
1513	о самом	1	1
1514	пространство и	1	1
1515	миром и	1	1
1516	предполагать что	2	1
1517	его сознания	1	1
1518	то время	1	1
1519	его движении	1	1
1520	итоги нашего	2	1
1521	из тех	1	1
1522	их внешние	1	1
1523	и они	1	1
1524	легче и	1	1
1525	эпизоды все	1	1
1526	подчиняется этому	1	1
1527	типичны для	1	1
1528	состоит из	1	1
1529	определенные и	1	1
1530	человека на	1	1
1531	связанные с	4	1
1532	явлений и	2	1
1533	слов мы	1	1
1534	о котором	5	1
1535	и литература	1	1
1536	по самому	1	1
1537	касается только	1	1
1538	и игра	1	1
1539	важное значение	1	1
1540	которая не	1	1
1541	первой главе	1	1
1542	течение и	1	1
1543	к которой	1	1
1544	своем собственном	1	1
1545	этого движения	1	1
1546	все подобные	1	1
1547	что из	1	1
1548	к природе	1	1
1549	это тело	2	1
1550	стали на	1	1
1551	же характер	2	1
1552	нет ничего	1	1
1553	большей или	3	1
1554	этому поводу	1	1
1555	в организме	1	1
1556	что теперь	2	1
1557	этих новых	1	1
1558	данном его	1	1
1559	конкретным и	1	1
1560	учении об	1	1
1561	деле здесь	1	1
1562	гораздо большей	1	1
1563	как целое	1	1
1564	видим что	2	1
1565	как становление	1	1
1566	и заставляет	3	1
1567	в одежде	2	1
1568	учении о	1	1
1569	на той	1	1
1570	да еще	3	1
1571	но здесь	2	1
1572	таковы что	1	1
1573	лежат в	1	1
1574	это все	1	1
1575	связанную с	1	1
1576	жизни из	1	1
1577	с новым	1	1
1578	на обработку	1	1
1579	ими в	1	1
1580	из которой	1	1
1581	всюду где	1	1
1582	темой и	1	1
1583	и больше	1	1
1584	эти произведения	2	1
1585	уже говорили	13	1
1586	приводит в	1	1
1587	он хочет	6	1
1588	в первых	2	1
1589	смыслу так	1	1
1590	и наиболее	1	1
1591	нет никакой	2	1
1592	вслед за	1	1
1593	отдельные части	1	1
1594	и различные	2	1
1595	и замкнутого	1	1
1596	сверху и	1	1
1597	образом они	1	1
1598	из живых	1	1
1599	различных моментов	1	1
1600	друга и	1	1
1601	он есть	2	1
1602	в новых	3	1
1603	всякий смысл	1	1
1604	тогда как	1	1
1605	характерна в	1	1
1606	еще один	2	1
1607	и наоборот	1	1
1608	и сводилось	1	1
1609	нет почвы	1	1
1610	связанной с	1	1
1611	не пародия	1	1
1612	автора в	1	1
1613	где кончается	1	1
1614	а всякий	1	1
1615	при этих	1	1
1616	в дальнейшей	1	1
1617	эти факты	1	1
1618	вопрос в	1	1
1619	и там	1	1
1620	духом и	1	1
1621	и роста	1	1
1622	этого времени	1	1
1623	и бранью	3	1
1624	конечно никакому	1	1
1625	она может	1	1
1626	еще вернемся	2	1
1627	речи в	2	1
1628	новые и	2	1
1629	этому образу	1	1
1630	значение имеет	1	1
1631	в образе	6	1
1632	у большинства	1	1
1633	этого только	1	1
1634	самого целого	1	1
1635	были уже	1	1
1636	речи на	1	1
1637	котором мы	4	1
1638	бы сказать	1	1
1639	самое ядро	1	1
1640	все новые	2	1
1641	прямым и	1	1
1642	его для	1	1
1643	характерное для	1	1
1644	сходства с	1	1
1645	и последовательности	1	1
1646	не имел	1	1
1647	подчеркнуть что	4	1
1648	наук и	1	1
1649	ее содержание	1	1
1650	движением в	3	1
1651	мира не	1	1
1652	нем слиты	1	1
1653	соприкосновение с	1	1
1654	в другое	5	1
1655	в самих	1	1
1656	обратиться к	1	1
1657	было глубоко	1	1
1658	богатства и	1	1
1659	особенности на	1	1
1660	которого он	1	1
1661	системы поэтому	1	1
1662	тело никогда	1	1
1663	от простого	1	1
1664	события и	1	1
1665	проникает в	3	1
1666	поэтому что	1	1
1667	но на	1	1
1668	как об	1	1
1669	необходимо учесть	1	1
1670	степени в	1	1
1671	если между	1	1
1672	о новом	1	1
1673	все элементы	2	1
1674	конечно этот	1	1
1675	благодаря этому	3	1
1676	того как	7	1
1677	эта не	1	1
1678	как наиболее	1	1
1679	не будем	2	1
1680	совершенно иначе	1	1
1681	на что	1	1
1682	существенно связаны	1	1
1683	еще и	2	1
1684	которых он	1	1
1685	игра с	3	1
1686	языке но	1	1
1687	и судьбу	1	1
1688	этот был	1	1
1689	лишь тем	1	1
1690	мире в	1	1
1691	только его	2	1
1692	и всегда	2	1
1693	язык у	1	1
1694	и новое	1	1
1695	на которой	3	1
1696	богатство и	1	1
1697	его книги	1	1
1698	лицом к	1	1
1699	и странным	1	1
1700	и продолжает	1	1
1701	и ценностей	1	1
1702	к месту	1	1
1703	них и	2	1
1704	ибо оно	1	1
1705	различия между	1	1
1706	она никогда	1	1
1707	он умрет	1	1
1708	них своя	1	1
1709	борьбу с	2	1
1710	г и	1	1
1711	является таким	1	1
1712	у всех	2	1
1713	этого не	1	1
1714	что к	1	1
1715	а также	8	1
1716	за этим	1	1
1717	и где	1	1
1718	ибо все	1	1
1719	теоретическое выражение	3	1
1720	время здесь	2	1
1721	не больше	1	1
1722	не оправдано	1	1
1723	в ту	3	1
1724	однако они	2	1
1725	и конкретное	1	1
1726	и новых	2	1
1727	а то	1	1
1728	здесь ярко	1	1
1729	между собою	3	1
1730	к ряду	1	1
1731	своему существу	1	1
1732	подлежит конечно	1	1
1733	оценок в	1	1
1734	ведь он	1	1
1735	один момент	1	1
1736	свое и	1	1
1737	не подлежит	4	1
1738	обычное явление	1	1
1739	есть в	9	1
1740	но по	3	1
1741	первоначального замысла	1	1
1742	эпохой в	1	1
1743	на одном	7	1
1744	по своему	3	1
1745	и всякой	1	1
1746	об особом	1	1
1747	это наслаждение	1	1
1748	они лишь	1	1
1749	этот ряд	1	1
1750	которые с	1	1
1751	но особенно	2	1
1752	об этом	2	1
1753	очень важную	1	1
1754	целого и	2	1
1755	это так	1	1
1756	чисто литературными	1	1
1757	а так	1	1
1758	встречаются в	2	1
1759	и вообще	3	1
1760	руки и	1	1
1761	этой системы	3	1
1762	ему не	2	1
1763	на них	3	1
1764	достаточно вспомнить	1	1
1765	отрицание в	2	1
1766	тем чем	1	1
1767	отрыва от	2	1
1768	эпохи с	1	1
1769	что от	1	1
1770	за то	4	1
1771	и человека	1	1
1772	стремиться к	1	1
1773	с сохранением	1	1
1774	возвращается к	1	1
1775	смысле включая	1	1
1776	завершение в	1	1
1777	возникновения и	2	1
1778	это связано	1	1
1779	же к	1	1
1780	которую мы	1	1
1781	поэтому когда	1	1
1782	это слияние	2	1
1783	наконец от	1	1
1784	и оценка	1	1
1785	односторонними и	1	1
1786	другими словами	2	1
1787	еще сильнее	1	1
1788	всерьез и	1	1
1789	также и	6	1
1790	в течение	2	1
1791	почти полностью	1	1
1792	здесь совершенно	1	1
1793	значение имеют	1	1
1794	степени не	1	1
1795	для кого	1	1
1796	мы узнаем	1	1
1797	характерный для	1	1
1798	состоящее из	1	1
1799	этой философии	1	1
1800	здесь это	2	1
1801	слова было	2	1
1802	догматическое отрицание	1	1
1803	момент не	1	1
1804	могли не	1	1
1805	элементов а	1	1
1806	как отрицание	2	1
1807	есть и	4	1
1808	приспособленная к	1	1
1809	к данному	1	1
1810	вперед по	3	1
1811	в трех	2	1
1812	общения там	1	1
1813	в начале	4	1
1814	явлений в	1	1
1815	по более	1	1
1816	и времени	2	1
1817	вообще на	1	1
1818	не дали	1	1
1819	реальное время	1	1
1820	человека с	2	1
1821	и важно	1	1
1822	у нее	1	1
1823	жизни души	1	1
1824	и часто	1	1
1825	развивается в	1	1
1826	и всех	1	1
1827	элементы и	1	1
1828	пространства и	2	1
1829	свою роль	1	1
1830	и мыслей	2	1
1831	всех его	3	1
1832	по аристотелю	1	1
1833	видели только	1	1
1834	в книге	2	1
1835	имели в	1	1
1836	этот роман	2	1
1837	а скорее	1	1
1838	соответствие между	1	1
1839	всему движению	1	1
1840	для обозначения	1	1
1841	в высшую	1	1
1842	особенно остро	1	1
1843	которые в	2	1
1844	мы бы	1	1
1845	она находит	1	1
1846	и конкретного	1	1
1847	бы еще	2	1
1848	и близости	1	1
1849	всех основных	1	1
1850	является именно	1	1
1851	может показаться	1	1
1852	страх перед	2	1
1853	им для	1	1
1854	в узком	1	1
1855	них с	1	1
1856	перемещается в	1	1
1857	нем дается	1	1
1858	друзей он	1	1
1859	о своих	1	1
1860	этой школы	1	1
1861	они совершают	1	1
1862	формы все	1	1
1863	определить как	1	1
1864	и новые	2	1
1865	они так	3	1
1866	что иное	1	1
1867	не удалось	1	1
1868	здесь они	1	1
1869	в каком-то	1	1
1870	определяет выбор	1	1
1871	эту идею	1	1
1872	этому вопросу	2	1
1873	события жизни	1	1
1874	последнее и	1	1
1875	им не	1	1
1876	его современников	1	1
1877	иное как	1	1
1878	души есть	1	1
1879	формах мышления	1	1
1880	эта концепция	1	1
1881	меньше чем	1	1
