N	2gram	Tiupa_Disk	Psycholo
1307	разбилась на	1	1
1308	в художественную	1	1
1309	самое можно	1	1
1310	которое по	1	1
1311	и полное	1	1
1312	именно о	1	1
1313	на абсолютную	1	1
1314	он для	1	1
1315	в быт	1	1
1316	в соответствии	4	1
1317	только через	2	1
1318	литературных жанров	22	1
1319	может существовать	1	1
1320	собой не	1	1
1321	лица в	1	1
1322	правило в	1	1
1323	и служило	1	1
1324	мир и	1	1
1325	из героев	1	1
1326	всего выступают	1	1
1327	есть некий	1	1
1328	деятельности на	2	1
1329	этого характера	1	1
1330	и образ	1	1
1331	первый взгляд	1	1
1332	различные эпохи	1	1
1333	только благодаря	1	1
1334	ситуации в	1	1
1335	восприятия и	1	1
1336	требует для	2	1
1337	выводит из	1	1
1338	она же	1	1
1339	лежит на	2	1
1340	к художественной	2	1
1341	вследствие которого	2	1
1342	в предыдущих	1	1
1343	о чем-то	1	1
1344	в пределе	2	1
1345	значения слова	1	1
1346	но эти	1	1
1347	не таково	2	1
1348	потому и	1	1
1349	характер в	1	1
1350	одной фразы	1	1
1351	сознания в	2	1
1352	писателя с	2	1
1353	событие которое	1	1
1354	произошло и	1	1
1355	не обязательно	4	1
1356	рассказа не	2	1
1357	своем значении	2	1
1358	от своей	1	1
1359	столетия и	1	1
1360	за рамки	2	1
1361	лишена смысла	1	1
1362	за тридевять	1	1
1363	на новую	1	1
1364	с назидательной	1	1
1365	соглашаясь с	1	1
1366	обратим внимание	1	1
1367	же так	1	1
1368	в контексте	3	1
1369	записок охотника	1	1
1370	непосредственно из	1	1
1371	его текста	1	1
1372	в непосредственной	1	1
1373	проникновение в	1	1
1374	в противном	1	1
1375	событие с	1	1
1376	своего повествования	1	1
1377	поэзия не	1	1
1378	не имеющих	1	1
1379	составляет неотъемлемую	1	1
1380	говорит как	1	1
1381	совершенно иными	1	1
1382	не зная	1	1
1383	событий а	2	1
1384	самой высокой	1	1
1385	и мир	1	1
1386	по природе	6	1
1387	присоединиться к	1	1
1388	которое будучи	1	1
1389	к их	2	1
1390	поскольку в	2	1
1391	об одном	4	1
1392	мы ничего	1	1
1393	при переходе	1	1
1394	проявляется в	2	1
1395	но от	1	1
1396	своей риторике	1	1
1397	однако этот	1	1
1398	например с	1	1
1399	этого рассказа?	1	1
1400	бытия и	1	1
1401	или иную	1	1
1402	говоря словами	1	1
1403	согласно которому	1	1
1404	общества в	1	1
1405	не ограничивается	2	1
1406	сказать словами	1	1
1407	прозы не	1	1
1408	то она	2	1
1409	в опыте	1	1
1410	на объект	1	1
1411	продолжение в	1	1
1412	в аристотелевском	1	1
1413	которая состоит	1	1
1414	и приводит	1	1
1415	животных их	1	1
1416	на себя	2	1
1417	всем что	2	1
1418	в понятии	1	1
1419	для отталкивания	1	1
1420	психологической мотивировки	1	1
1421	времени как	1	1
1422	с типичными	1	1
1423	или иная	1	1
1424	но такая	1	1
1425	настоящим и	1	1
1426	места где	1	1
1427	герой в	1	1
1428	во главе	1	1
1429	виду тот	1	1
1430	иногда не	2	1
1431	в первые	1	1
1432	быть обнаружены	1	1
1433	людей в	1	1
1434	не нужно	2	1
1435	в а	1	1
1436	пьесы а	1	1
1437	а герой	2	1
1438	состоит именно	1	1
1439	я на	1	1
1440	человек как	1	1
1441	я в	2	1
1442	риторической и	1	1
1443	исчерпывающей полнотой	1	1
1444	следует указать	1	1
1445	подробностями и	1	1
1446	при отсутствии	2	1
1447	к истине	1	1
1448	теперь уже	1	1
1449	от содержания	1	1
1450	этой причине	2	1
1451	таков был	1	1
1452	он стал	1	1
1453	нашего рассмотрения	1	1
1454	как объект	1	1
1455	красоты в	1	1
1456	своего времени	2	1
1457	последовательность событий	2	1
1458	ним он	1	1
1459	не были	1	1
1460	др в	1	1
1461	катарсиса в	1	1
1462	в особом	2	1
1463	но об	1	1
1464	в историческом	2	1
1465	общая идея	1	1
1466	как возможное	1	1
1467	суть не	1	1
1468	время к	1	1
1469	не само	1	1
1470	я это	1	1
1471	другому в	1	1
1472	вторая часть	1	1
1473	на бумаге	1	1
1474	сила их	1	1
1475	одного сознания	1	1
1476	человеческих отношений	1	1
1477	что во	1	1
1478	оно имеет	1	1
1479	для романа	1	1
1480	но есть	1	1
1481	строится на	1	1
1482	отделено от	1	1
1483	но прежде	1	1
1484	в общих	1	1
1485	речи которые	1	1
1486	миром в	1	1
1487	два события	1	1
1488	актер не	1	1
1489	общая для	1	1
1490	ту самую	1	1
1491	которые присущи	1	1
1492	которая и	2	1
1493	по причине	1	1
1494	своего рода	15	1
1495	мире и	2	1
1496	нет а	1	1
1497	первую очередь	3	1
1498	один голос	2	1
1499	к лицу	2	1
1500	мнению автора	1	1
1501	явно не	1	1
1502	он уже	1	1
1503	его из	1	1
1504	этого понятия	2	1
1505	представлял собой	1	1
1506	события и	1	1
1507	о рассказе	1	1
1508	применим к	1	1
1509	свои особые	1	1
1510	и романа	2	1
1511	что бывает	1	1
1512	поэтому в	2	1
1513	речи как	2	1
1514	по двум	1	1
1515	к сознанию	1	1
1516	схемы и	1	1
1517	нередко и	2	1
1518	из нескольких	1	1
1519	показать на	1	1
1520	самого по	1	1
1521	и создает	1	1
1522	мере и	1	1
1523	быть сведено	1	1
1524	их перед	1	1
1525	аналогично тому	1	1
1526	не живет	1	1
1527	одновременно с	2	1
1528	обозначить как	1	1
1529	в составе	5	1
1530	романом и	3	1
1531	чтобы питать	1	1
1532	значения и	1	1
1533	авторства и	2	1
1534	заключительная фраза	1	1
1535	в памяти	2	1
1536	первых трех	1	1
1537	и они	1	1
1538	поэтике он	1	1
1539	отнесены к	1	1
1540	не приводит	1	1
1541	это требует	1	1
1542	как процесс	1	1
1543	роли в	1	1
1544	ключом к	2	1
1545	если можно	2	1
1546	законченной и	1	1
1547	уже одно	1	1
1548	всех литературных	3	1
1549	как произведение	2	1
1550	изучения всех	1	1
1551	как некий	1	1
1552	но оно	1	1
1553	исследования на	1	1
1554	но их	1	1
1555	которых можно	1	1
1556	катарсиса как	1	1
1557	самого рассказа	2	1
1558	не перед	1	1
1559	языка и	3	1
1560	произведение не	1	1
1561	своей собственной	3	1
1562	традиции но	1	1
1563	это напоминает	1	1
1564	которые однако	1	1
1565	заключать в	1	1
1566	принципиально не	2	1
1567	в роли	1	1
1568	к формированию	3	1
1569	изображения и	1	1
1570	во мне	4	1
1571	есть оно	1	1
1572	обойтись без	1	1
1573	работе о	1	1
1574	области литературы	1	1
1575	рассказе в	2	1
1576	художественной литературы	1	1
1577	и различные	1	1
1578	выдвигается на	1	1
1579	событий так	1	1
1580	использован для	1	1
1581	именно две	1	1
1582	он полагается	1	1
1583	эстетический характер	1	1
1584	тогда как	28	1
1585	если их	1	1
1586	которому мы	1	1
1587	не встречается	1	1
1588	данного речевого	2	1
1589	в сказке	3	1
1590	в данной	3	1
1591	утверждаю что	1	1
1592	речи в	2	1
1593	начиная с	1	1
1594	самого героя	1	1
1595	из первых	1	1
1596	лица с	1	1
1597	в каждый	1	1
1598	этом так	1	1
1599	не имели	1	1
1600	знаком с	1	1
1601	формы для	1	1
1602	взаимодействия с	1	1
1603	до известной	2	1
1604	тем столь	1	1
1605	легенды и	3	1
1606	по этой	2	1
1607	в основании	3	1
1608	движения и	1	1
1609	подобного рода	1	1
1610	и том	1	1
1611	бывает в	1	1
1612	в формировании	1	1
1613	уверенность в	1	1
1614	основу того	1	1
1615	случае так	1	1
1616	стоит на	1	1
1617	вниманию читателя	1	1
1618	на языке	3	1
1619	любой из	1	1
1620	зависит и	1	1
1621	призван к	1	1
1622	и ты	1	1
1623	городе а	1	1
1624	актер на	1	1
1625	внешнем мире	1	1
1626	ее а	1	1
1627	в определенном	1	1
1628	для всего	1	1
1629	каждой области	2	1
1630	не достигает	1	1
1631	в жизнь	1	1
1632	например то	1	1
1633	или словами	1	1
1634	с их	3	1
1635	о другой	1	1
1636	ее к	1	1
1637	целью трагедии	1	1
1638	возможность иного	3	1
1639	деятельности это	1	1
1640	это всегда	1	1
1641	что является	1	1
1642	и второе	1	1
1643	иногда и	1	1
1644	к некоторому	1	1
1645	глубоком анализе	1	1
1646	и глубокой	2	1
1647	остается и	1	1
1648	что будет	2	1
1649	своими глазами	1	1
1650	и тому	1	1
1651	других к	1	1
1652	о жизни	1	1
1653	той самой	1	1
1654	своей речи	1	1
1655	за которым	2	1
1656	важности для	1	1
1657	истины и	1	1
1658	анна каренина	1	1
1659	если и	1	1
1660	или даже	2	1
1661	другом месте	1	1
1662	далеко еще	4	1
1663	однако это	3	1
1664	противном случае	1	1
1665	равнодушие к	1	1
1666	нет у	1	1
1667	не создает	1	1
1668	утверждения что	1	1
1669	какой он	1	1
1670	сомнение в	2	1
1671	говорит об	1	1
1672	ничего нельзя	1	1
1673	особенно в	1	1
1674	о такой	1	1
1675	которая как	1	1
1676	противник и	1	1
1677	которого и	1	1
1678	первичные и	1	1
1679	события так	1	1
1680	в народе	1	1
1681	ей в	2	1
1682	его произведениях	1	1
1683	жизненный путь	1	1
1684	а его	1	1
1685	образом свидетельствует	1	1
1686	одну из	2	1
1687	всей своей	2	1
1688	и направления	1	1
1689	и пространством	1	1
1690	и художественный	1	1
1691	говорить не	1	1
1692	очевидно в	1	1
1693	только изменение	1	1
1694	как таковые	1	1
1695	и композиция	1	1
1696	а по	2	1
1697	эстетического переживания	1	1
1698	собственной природе	1	1
1699	здесь это	2	1
1700	имеются только	1	1
1701	человека с	1	1
1702	слова или	1	1
1703	происходит от	2	1
1704	от прочих	1	1
1705	что далеко	1	1
1706	в рамках	11	1
1707	составляет его	1	1
1708	числе и	3	1
1709	решающую роль	1	1
1710	состоят в	1	1
1711	область художественного	1	1
1712	они принадлежат	1	1
1713	с самых	1	1
1714	которые каждый	1	1
1715	право на	1	1
1716	включает в	1	1
1717	не привносит	1	1
1718	от субъекта	1	1
1719	в эпоху	5	1
1720	после своего	1	1
1721	на слово	1	1
1722	она всецело	1	1
1723	его взгляд	1	1
1724	последовательности в	1	1
1725	и действия	1	1
1726	в готовом	2	1
1727	слово имеет	1	1
1728	устанавливает для	1	1
1729	самых сложных	1	1
1730	лиц с	1	1
1731	рассказа она	1	1
1732	человеческой жизни	2	1
1733	к словесному	1	1
1734	в момент	2	1
1735	нельзя как	2	1
1736	самого себя	1	1
1737	в одних	1	1
1738	он всегда	2	1
1739	с содержанием	1	1
1740	это лишь	1	1
1741	или по	1	1
1742	характер как	2	1
1743	через сеть	1	1
1744	звук в	1	1
1745	оказывается не	1	1
1746	а вот	1	1
1747	вопрос зачем	1	1
1748	одно это	1	1
1749	по общему	1	1
1750	в принципе	4	1
1751	существенно для	1	1
1752	которые по	1	1
1753	событиях и	1	1
1754	самых общих	1	1
1755	все необходимые	1	1
1756	то ли	2	1
1757	по мере	2	1
1758	события происходящие	1	1
1759	путем в	1	1
1760	литературы для	1	1
1761	где образ	1	1
1762	произошло то	1	1
1763	однако при	2	1
1764	он имеет	1	1
1765	эстетической деятельности	3	1
1766	на свой	1	1
1767	вещь в	1	1
1768	к существенным	1	1
1769	по их	1	1
1770	результате этого	1	1
1771	значении и	1	1
1772	его смысл	1	1
1773	читатель получает	1	1
1774	и должен	1	1
1775	действия а	1	1
1776	стороны в	1	1
1777	самому герою	1	1
1778	но далеко	1	1
1779	каждом литературном	1	1
1780	а именно	1	1
1781	с еще	1	1
1782	в одно	2	1
1783	понимания и	1	1
1784	конструктивное значение	1	1
1785	себе более	1	1
1786	он описывает	1	1
1787	значение не	1	1
1788	пролить свет	1	1
1789	введение в	1	1
1790	у достоевского	1	1
1791	своего существования	1	1
1792	различные формы	2	1
1793	фразы как	1	1
1794	поэтических форм	1	1
1795	определяется не	2	1
1796	более высокий	1	1
1797	во-первых в	1	1
1798	на материале	1	1
1799	представляла собой	1	1
1800	большей части	1	1
1801	смысла по	1	1
1802	реальности и	2	1
1803	в первую	3	1
1804	художественного образа	1	1
1805	трагедии остается	1	1
1806	отказавшись от	1	1
1807	принципиальное различие	1	1
1808	восходит к	4	1
1809	духовной жизни	1	1
1810	некоторого рода	2	1
1811	время от	1	1
1812	чему не	1	1
1813	начиная от	1	1
1814	самого субъекта	1	1
1815	входит в	2	1
1816	понятия в	1	1
1817	написать роман	1	1
1818	для определенного	1	1
1819	а нередко	1	1
1820	перед своими	1	1
1821	уже о	2	1
1822	романа на	1	1
1823	которых не	1	1
1824	уже было	2	1
1825	и т.п	18	1
1826	этот тезис	1	1
1827	таком взгляде	1	1
1828	черты характера	1	1
1829	но имеют	1	1
1830	в различных	2	1
1831	обращаясь к	2	1
1832	и желания	1	1
1833	только своим	1	1
1834	тому на	1	1
1835	здесь имеет	1	1
1836	она означает	1	1
1837	означает не	2	1
1838	эти эстетические	1	1
1839	не становится	1	1
1840	души с	1	1
1841	частности на	1	1
1842	в мировом	1	1
1843	и оценки	1	1
1844	привели к	1	1
1845	я с	2	1
1846	момент в	3	1
1847	а со	1	1
1848	на высказывание	1	1
1849	задач в	1	1
1850	и лирического	1	1
1851	в системе	1	1
1852	немецкой философии	1	1
1853	но сама	1	1
1854	своего развития	1	1
1855	того о	1	1
1856	героя не	1	1
1857	не исключая	1	1
1858	этого сказать	1	1
1859	места для	1	1
1860	в такого	2	1
1861	а сам	4	1
1862	как полагает	1	1
1863	к человеку	1	1
1864	эта особенность	1	1
1865	могу не	1	1
1866	и служит	1	1
1867	его характером	1	1
1868	жизненный материал	1	1
1869	в повестях	3	1
1870	в исторических	1	1
1871	напротив в	1	1
1872	есть его	1	1
1873	каких же	1	1
1874	не соответствует	1	1
1875	в буквальном	1	1
1876	возникающих в	1	1
1877	своих теоретических	1	1
1878	состояния в	1	1
1879	принадлежащий к	1	1
1880	по содержанию	1	1
1881	следуя за	1	1
1882	оказывается чем-то	1	1
1883	можно рассматривать	1	1
1884	и развития	1	1
1885	и притом	1	1
1886	правильного понимания	1	1
1887	исследователи в	1	1
1888	на разных	1	1
1889	деятельности в	1	1
1890	установки и	1	1
1891	хх столетия	2	1
1892	преимущественно на	1	1
1893	как его	2	1
1894	в глубокую	1	1
1895	период своего	1	1
1896	к единичному	1	1
1897	имеют никакого	1	1
1898	раньше еще	1	1
1899	своему рассказу	1	1
1900	из главных	1	1
1901	отношений или	1	1
1902	народная поэзия	1	1
1903	в заключительных	1	1
1904	речь о	1	1
1905	служит для	2	1
1906	же касается	4	1
1907	для современной	1	1
1908	всем желании	1	1
1909	в плоскости	1	1
1910	своей мысли	1	1
1911	обращено к	1	1
1912	текст и	2	1
1913	она уводит	1	1
1914	время речь	1	1
1915	старости и	1	1
1916	автор с	1	1
1917	всех видов	1	1
1918	взглядом на	1	1
1919	не сводится	7	1
1920	не соглашайся	1	1
1921	в тумане	1	1
1922	самый процесс	1	1
1923	не исчерпывается	1	1
1924	близко к	1	1
1925	образ не	1	1
1926	в и	1	1
1927	очевидно не	1	1
1928	в лирическую	1	1
1929	всего повествования	1	1
1930	и существенно	1	1
1931	интригой и	1	1
1932	не способна	1	1
1933	они хотят	1	1
1934	остаются на	1	1
1935	нами было	1	1
1936	но без	1	1
1937	чем она	1	1
1938	функций и	1	1
1939	жизнь как	2	1
1940	известном смысле	1	1
1941	в поведении	1	1
1942	их к	1	1
1943	между романом	1	1
1944	форм в	1	1
1945	сведения о	1	1
1946	основываясь на	1	1
1947	писателя в	2	1
1948	акте выбора	1	1
1949	пример из	1	1
1950	его восприятия	1	1
1951	которые лежат	1	1
1952	остроумия и	1	1
1953	не устраняет	1	1
1954	события но	1	1
1955	говорит но	1	1
1956	представляет себе	2	1
1957	человеческой личности	1	1
1958	писателя или	1	1
1959	не позволяет	2	1
1960	как возможность	1	1
1961	целью и	3	1
1962	для каждой	1	1
1963	современной культуры	2	1
1964	возникать и	1	1
1965	речи но	1	1
1966	мы назвали	1	1
1967	как единичный	1	1
1968	к одной	1	1
1969	речь обычно	1	1
1970	и вследствие	2	1
1971	следует ли	1	1
1972	гораздо менее	3	1
1973	со своего	1	1
1974	иллюстрацию к	1	1
1975	системы а	1	1
1976	события на	1	1
1977	это уже	1	1
1978	достаточно убедительной	1	1
1979	нашего времени	2	1
1980	первых двух	1	1
1981	разного рода	2	1
1982	было выдвинуто	1	1
1983	произведением и	1	1
1984	оказывается в	2	1
1985	собой и	1	1
1986	между которыми	2	1
1987	характер то	1	1
1988	этот род	1	1
1989	в различные	1	1
1990	не делает	1	1
1991	как отмечал	1	1
1992	какое место	1	1
1993	присутствует в	2	1
1994	же человека	1	1
1995	можно даже	1	1
1996	где герой	3	1
1997	вопросом о	1	1
1998	у самых	1	1
1999	связывалась с	1	1
2000	является вопрос	1	1
2001	с большей	1	1
2002	в следующей	1	1
2003	есть она	1	1
2004	отношения но	1	1
2005	выходить за	1	1
2006	они по	1	1
2007	свое время	3	1
2008	было у	1	1
2009	часто на	1	1
2010	разграничение этих	1	1
2011	в большинстве	3	1
2012	именно такой	1	1
2013	к разного	1	1
2014	что эту	1	1
2015	традиции в	2	1
2016	ставит себя	1	1
2017	каким бы	1	1
2018	сознание и	1	1
2019	произведения всех	1	1
2020	мнения из	1	1
2021	каждый в	2	1
2022	самого автора	1	1
2023	самым он	1	1
2024	исходный пункт	1	1
2025	теории в	1	1
2026	письма и	1	1
2027	вполне ясным	1	1
2028	литературных произведений	1	1
2029	нет она	1	1
2030	о своем	1	1
2031	представление будто	1	1
2032	рассказ с	3	1
2033	своих частей	1	1
2034	обычно как	1	1
2035	только это	1	1
2036	отмечал еще	1	1
2037	важнейшее отличие	1	1
2038	подошел к	1	1
2039	известной степени	3	1
2040	на более	1	1
2041	соответствии с	5	1
2042	громадное значение	1	1
2043	и героями	1	1
2044	к миру	1	1
2045	от понятия	1	1
2046	но исключительно	1	1
2047	но оказывается	1	1
2048	включая в	1	1
2049	читателя или	1	1
2050	нечто вторичное	1	1
2051	принадлежит ему	1	1
2052	близок к	1	1
2053	как со	1	1
2054	двойственно и	1	1
2055	поэтому что	1	1
2056	этот термин	1	1
2057	был всем	1	1
2058	с правилами	1	1
2059	ему в	3	1
2060	эстетической и	1	1
2061	на дорогу	1	1
2062	его структуры	1	1
2063	свидетельствует о	2	1
2064	поэта он	1	1
2065	тридевять земель	1	1
2066	этого она	1	1
2067	не получают	1	1
2068	том числе	3	1
2069	сказать от	1	1
2070	не единственным	1	1
2071	героиня и	1	1
2072	которое создает	1	1
2073	ради чего	1	1
2074	уже были	1	1
2075	взаимодействия а	1	1
2076	лицом к	2	1
2077	о герое	1	1
2078	в г	2	1
2079	отношении на	1	1
2080	века и	1	1
2081	что к	1	1
2082	того то	1	1
2083	человека это	1	1
2084	наших дней	2	1
2085	начала в	1	1
2086	открывает перед	1	1
2087	разнятся от	1	1
2088	виду что	2	1
2089	он видел	2	1
2090	бы противоречит	1	1
2091	свет и	1	1
2092	в эстетический	1	1
2093	в литературу	3	1
2094	правило не	1	1
2095	о генезисе	1	1
2096	и слушателей	3	1
2097	природу и	1	1
2098	является не	2	1
2099	мира и	3	1
2100	цель и	1	1
2101	искусстве не	1	1
2102	из другой	1	1
2103	собственной жизни	1	1
2104	его текст	1	1
2105	об особом	1	1
2106	в новом	2	1
2107	войти в	1	1
2108	совершенно иной	1	1
2109	мысль об	1	1
2110	при изучении	1	1
2111	за его	2	1
2112	ее жизнь	1	1
2113	дела до	1	1
2114	мы к	1	1
2115	и главное	1	1
2116	герои басни	1	1
2117	истории о	1	1
2118	не говоря	2	1
2119	всей серьезностью	1	1
2120	всю совокупность	1	1
2121	сюжета в	1	1
2122	и психологической	1	1
2123	сострадания и	1	1
2124	искать в	1	1
2125	личности в	3	1
2126	и композиционного	1	1
2127	хода событий	1	1
2128	которая может	2	1
2129	проистекает из	1	1
2130	в объект	1	1
2131	т.п и	1	1
2132	между рассказом	1	1
2133	событий или	1	1
2134	автора есть	1	1
2135	отделен от	1	1
2136	во второй	1	1
2137	теория не	1	1
2138	краткость рассказа	1	1
2139	со сцены	1	1
2140	частности в	2	1
2141	событие и	1	1
2142	столкновения двух	1	1
2143	исторической поэтики	3	1
2144	с человеком	3	1
2145	всей его	2	1
2146	первые два	1	1
2147	мыслью и	1	1
2148	еще на	1	1
2149	ощущает и	2	1
2150	всех его	1	1
2151	героя с	1	1
2152	основе этого	1	1
2153	определена как	4	1
2154	со своими	1	1
2155	чтобы вернуть	1	1
2156	вместе почему	1	1
2157	та или	1	1
2158	что другие	1	1
2159	нас самих	1	1
2160	в театре	1	1
2161	только по	1	1
2162	этом и	1	1
2163	выявить и	1	1
2164	начала жизни	1	1
2165	от времени	1	1
2166	как наиболее	1	1
2167	всей нашей	1	1
2168	отношении не	1	1
2169	заявляет что	1	1
2170	двух родов	1	1
2171	определить как	2	1
2172	стихами и	1	1
2173	своего происхождения	1	1
2174	могут возникать	1	1
2175	это отнюдь	2	1
2176	в известной	1	1
2177	и героиня	1	1
2178	форме и	1	1
2179	персонажей и	2	1
2180	событие это	1	1
