N	2gram	Losev_Prob	slovoVRo
1306	смешение в	1	1
1307	мы читаем	2	1
1308	для всякого	2	1
1309	ромео и	1	1
1310	получает в	1	1
1311	мы имеем	7	1
1312	идет о	1	1
1313	целого которое	1	1
1314	предметом только	1	1
1315	прийти к	1	1
1316	то большим	1	1
1317	образ а	2	1
1318	признать что	1	1
1319	в определенном	1	1
1320	из моментов	1	1
1321	его произведения	1	1
1322	обычно не	1	1
1323	меняются и	1	1
1324	он и	3	1
1325	развитии и	2	1
1326	себя самого	1	1
1327	что при	5	1
1328	только чисто	1	1
1329	души и	1	1
1330	делать в	1	1
1331	этих слов	1	1
1332	представили себе	1	1
1333	художественные и	1	1
1334	лиц и	2	1
1335	которая является	2	1
1336	уже приходилось	1	1
1337	значит не	1	1
1338	велико что	1	1
1339	самой этой	4	1
1340	то мы	3	1
1341	случае оно	1	1
1342	также имеет	1	1
1343	или иную	3	1
1344	сознания и	2	1
1345	степени но	1	1
1346	всех других	2	1
1347	же не	2	1
1348	слово форма	1	1
1349	ясность и	1	1
1350	это именно	1	1
1351	возможно только	1	1
1352	нас именно	1	1
1353	строятся на	1	1
1354	не связано	1	1
1355	для его	4	1
1356	что между	1	1
1357	все равно	6	1
1358	есть уже	4	1
1359	есть такая	2	1
1360	мы находим	8	1
1361	именно во	1	1
1362	символ не	9	1
1363	интерпретации и	1	1
1364	только он	2	1
1365	самый предмет	1	1
1366	но с	2	1
1367	не суть	1	1
1368	даже вовсе	2	1
1369	говорят и	1	1
1370	конструкция не	1	1
1371	а к	2	1
1372	и притом	7	1
1373	художественным образом	9	1
1374	из художественного	1	1
1375	бы для	2	1
1376	говорим о	5	1
1377	понимания во	1	1
1378	и строятся	1	1
1379	в разные	1	1
1380	дела и	1	1
1381	не о	2	1
1382	не дан	1	1
1383	века не	1	1
1384	полное отсутствие	1	1
1385	что к	1	1
1386	нем самом	1	1
1387	этого произведения	4	1
1388	что его	3	1
1389	не выражает	1	1
1390	что под	2	1
1391	виду не	1	1
1392	произведение как	1	1
1393	которое в	3	1
1394	всегда есть	6	1
1395	преломления в	1	1
1396	с теми	2	1
1397	как впрочем	1	1
1398	этих произведений	1	1
1399	слово само	1	1
1400	и новых	1	1
1401	совсем иное	1	1
1402	он говорит	1	1
1403	на тему	1	1
1404	тонким и	1	1
1405	образов с	1	1
1406	категория в	1	1
1407	мы ее	1	1
1408	литературе и	1	1
1409	бы оно	1	1
1410	с той	5	1
1411	бальзака и	1	1
1412	которую оно	1	1
1413	ней не	1	1
1414	мы теперь	4	1
1415	в изображении	2	1
1416	все происходящие	1	1
1417	к самому	3	1
1418	подобно тому	3	1
1419	нас к	2	1
1420	лишь с	1	1
1421	и прежде	3	1
1422	как целое	1	1
1423	нам в	2	1
1424	предмету ведь	1	1
1425	и того	1	1
1426	есть именно	9	1
1427	говорят о	4	1
1428	с окружающим	1	1
1429	здесь перед	2	1
1430	между прочим	4	1
1431	как некоторого	2	1
1432	не существенно	1	1
1433	поэтический образ	3	1
1434	для изображения	1	1
1435	в ту	2	1
1436	развития уже	1	1
1437	в соединении	1	1
1438	символа символ	1	1
1439	приходится сказать	1	1
1440	что таких	1	1
1441	глубоким и	1	1
1442	один и	2	1
1443	иначе чем	2	1
1444	больше всего	1	1
1445	бы мы	2	1
1446	и художественного	1	1
1447	более конкретное	1	1
1448	этом как	1	1
1449	сказать мы	1	1
1450	себе все	2	1
1451	такое значение	1	1
1452	себе и	4	1
1453	лишнего человека	1	1
1454	отношении даже	1	1
1455	его значение	1	1
1456	сказать несколько	1	1
1457	общность и	1	1
1458	о предмете	1	1
1459	и развития	1	1
1460	много и	2	1
1461	раз в	1	1
1462	к необходимости	1	1
1463	в уже	1	1
1464	этот смысл	1	1
1465	целого и	1	1
1466	это так	2	1
1467	и понимание	1	1
1468	и отдельные	1	1
1469	в меру	2	1
1470	связаны с	1	1
1471	бы в	3	1
1472	раз со	1	1
1473	развития этих	1	1
1474	привносит в	1	1
1475	этих образов	2	1
1476	но этим	1	1
1477	сказать и	2	1
1478	но его	1	1
1479	некотором отношении	2	1
1480	такие слова	1	1
1481	они часто	1	1
1482	окружения то	1	1
1483	ни при	1	1
1484	же деле	7	1
1485	впрочем даже	1	1
1486	ко всему	1	1
1487	это значение	2	1
1488	слова форма	1	1
1489	она или	1	1
1490	разницу в	1	1
1491	что такое	4	1
1492	раз это	1	1
1493	того еще	1	1
1494	слов или	1	1
1495	какого-нибудь одного	1	1
1496	оттенками и	1	1
1497	действительности но	3	1
1498	жизнь и	3	1
1499	понимаем не	1	1
1500	и далее	1	1
1501	таких случаях	2	1
1502	тем более	8	1
1503	бы так	1	1
1504	такие же	1	1
1505	и вместо	1	1
1506	часто и	1	1
1507	самим предметом	1	1
1508	для выражения	1	1
1509	поэт не	1	1
1510	каждая такая	1	1
1511	также между	1	1
1512	слов на	1	1
1513	в отдельных	1	1
1514	своего контекста	1	1
1515	и соответствующее	1	1
1516	для ее	3	1
1517	как систему	1	1
1518	образ и	4	1
1519	другими словами	9	1
1520	или общего	1	1
1521	на новый	2	1
1522	пути этого	1	1
1523	именно потому	3	1
1524	взятая в	5	1
1525	не дает	1	1
1526	от самого	2	1
1527	в художественную	2	1
1528	есть чисто	2	1
1529	здесь только	7	1
1530	совсем не	4	1
1531	тому как	2	1
1532	и образа	1	1
1533	сливается в	1	1
1534	что всякий	14	1
1535	с некоторыми	1	1
1536	живом языке	1	1
1537	таково значение	1	1
1538	близкий к	1	1
1539	себя никаких	1	1
1540	и благодаря	1	1
1541	иное чем	3	1
1542	примеры из	2	1
1543	ни была	2	1
1544	этого разложения	1	1
1545	мы должны	13	1
1546	не входит	1	1
1547	в искусстве	4	1
1548	на свой	1	1
1549	и профессиональные	1	1
1550	когда он	2	1
1551	и простую	1	1
1552	его исторического	1	1
1553	в подчеркнуто	1	1
1554	здесь на	2	1
1555	понимается в	1	1
1556	символы как	1	1
1557	но зато	1	1
1558	если же	4	1
1559	от которых	1	1
1560	являются такими	1	1
1561	его образность	1	1
1562	портрет дориана	1	1
1563	но даже	7	1
1564	есть и	2	1
1565	не создают	1	1
1566	и является	6	1
1567	до чисто	1	1
1568	и тот	2	1
1569	определенным образом	3	1
1570	настолько велико	1	1
1571	этого факта	1	1
1572	данности и	1	1
1573	как всякая	1	1
1574	когда оно	1	1
1575	который мы	2	1
1576	это то	3	1
1577	поэтому даже	1	1
1578	сосредоточиться на	1	1
1579	и фактически	1	1
1580	даже не	3	1
1581	категории в	2	1
1582	тем самым	9	1
1583	и времени	1	1
1584	как мог	1	1
1585	находит для	1	1
1586	конечно нет	1	1
1587	ведь если	3	1
1588	говорили что	3	1
1589	из общего	1	1
1590	он оставался	1	1
1591	на смерть	1	1
1592	и всякая	1	1
1593	очень мало	2	1
1594	должны были	1	1
1595	в которое	1	1
1596	изобразить не	1	1
1597	то ни	7	1
1598	и всех	1	1
1599	произведение не	1	1
1600	какой мере	1	1
1601	поскольку эти	1	1
1602	тем или	1	1
1603	приведем примеры	1	1
1604	на это	1	1
1605	или еще	1	1
1606	в отдельности	2	1
1607	в целое	1	1
1608	заставляет нас	3	1
1609	эти понятия	1	1
1610	как развернутый	1	1
1611	и собственно	1	1
1612	и никогда	1	1
1613	своего собеседника	1	1
1614	но есть	1	1
1615	этот путь	2	1
1616	его внешней	2	1
1617	особенностей и	1	1
1618	рассматривается как	1	1
1619	этих областях	1	1
1620	только так	2	1
1621	бы он	2	1
1622	как вещи	1	1
1623	дальше и	1	1
1624	дня и	1	1
1625	с чем	3	1
1626	мы начинаем	4	1
1627	существуют даже	1	1
1628	в первой	1	1
1629	соединении с	1	1
1630	есть образ	2	1
1631	здесь для	1	1
1632	человека это	2	1
1633	представлена в	1	1
1634	происходит в	3	1
1635	отношении не	1	1
1636	говорить об	2	1
1637	как таковое	2	1
1638	иной раз	5	1
1639	же мы	1	1
1640	именами для	1	1
1641	себе без	1	1
1642	на который	1	1
1643	все более	1	1
1644	все другие	1	1
1645	себе еще	1	1
1646	самыми разнообразными	1	1
1647	человек не	1	1
1648	если на	1	1
1649	отнюдь не	16	1
1650	эти два	2	1
1651	или при	1	1
1652	всех моментов	1	1
1653	идеологическим содержанием	1	1
1654	а главное	1	1
1655	гуманитарных наук	1	1
1656	самым он	1	1
1657	от звукового	1	1
1658	чтобы не	2	1
1659	именно это	1	1
1660	которой мы	1	1
1661	себе а	3	1
1662	дальше в	1	1
1663	каждого из	1	1
1664	само по	5	1
1665	значения они	1	1
1666	дело здесь	4	1
1667	за счет	2	1
1668	о форме	1	1
1669	нас это	1	1
1670	образов и	4	1
1671	говорит не	1	1
1672	за их	1	1
1673	художественное значение	1	1
1674	мы до	1	1
1675	как символ	5	1
1676	в каком	9	1
1677	же о	4	1
1678	превращаются в	1	1
1679	он действительно	1	1
1680	следовательно не	1	1
1681	сказать так	2	1
1682	и ничего	1	1
1683	должны сказать	8	1
1684	что поэт	1	1
1685	самой действительности	1	1
1686	данного слова	4	1
1687	можно только	3	1
