N	2gram	Losev_Prob	StatiiOP
1318	дает возможность	1	1
1319	каждого данного	2	1
1320	лиц в	1	1
1321	в науках	1	1
1322	ближе к	2	1
1323	представить себе	1	1
1324	которую можно	1	1
1325	он имел	1	1
1326	очень многое	1	1
1327	для начала	1	1
1328	вообще то	1	1
1329	д все	1	1
1330	первого взгляда	2	1
1331	такое сознание	1	1
1332	для языка	3	1
1333	обо всем	1	1
1334	что ведь	1	1
1335	образ петра	1	1
1336	не выходит	1	1
1337	каких условиях	1	1
1338	элемент в	1	1
1339	что язык	1	1
1340	она и	1	1
1341	тот смысл	1	1
1342	отражение в	2	1
1343	о двух	2	1
1344	конечно есть	1	1
1345	последние десятилетия	3	1
1346	несет на	1	1
1347	как нам	2	1
1348	указать на	1	1
1349	время и	2	1
1350	вообще а	1	1
1351	что каждая	1	1
1352	очень далеко	1	1
1353	пределы самой	1	1
1354	вполне понятно	1	1
1355	но еще	2	1
1356	с отдельными	1	1
1357	притом не	1	1
1358	в состоянии	2	1
1359	это человеческая	1	1
1360	необходимо обратить	1	1
1361	теории в	3	1
1362	самый язык	2	1
1363	в поисках	2	1
1364	смысле в	1	1
1365	именно как	7	1
1366	начала и	1	1
1367	является символом	5	1
1368	есть его	2	1
1369	от него?	1	1
1370	обычно не	1	1
1371	личное дело	1	1
1372	в с	2	1
1373	не соответствует	1	1
1374	внимание то	1	1
1375	для полноты	1	1
1376	место где	1	1
1377	является чрезвычайно	1	1
1378	многих отношениях	1	1
1379	два раза	1	1
1380	должно мешать	1	1
1381	с другими	6	1
1382	в общее	1	1
1383	и один	1	1
1384	сколько бы	2	1
1385	свое законное	1	1
1386	в третьем	1	1
1387	подходит к	1	1
1388	знаков в	2	1
1389	может получиться	1	1
1390	и притом	6	1
1391	первом из	1	1
1392	все необходимые	1	1
1393	сказал однажды	1	1
1394	является основой	1	1
1395	чем все	1	1
1396	случае есть	1	1
1397	прежде чем	3	1
1398	от этих	1	1
1399	тут и	3	1
1400	тот кто	2	1
1401	проблем и	1	1
1402	которое в	1	1
1403	на одну	1	1
1404	каком случае	6	1
1405	о смерти	1	1
1406	впервые получают	1	1
1407	ясностью и	1	1
1408	и всего	1	1
1409	нельзя уйти	1	1
1410	и всю	2	1
1411	должны найти	1	1
1412	подлинном смысле	1	1
1413	между этими	2	1
1414	размышления в	1	1
1415	жандарма и	1	1
1416	литературе и	4	1
1417	содержанием и	2	1
1418	себе не	3	1
1419	человек в	1	1
1420	по одному	1	1
1421	самое и	1	1
1422	себя как	1	1
1423	при ближайшем	2	1
1424	место и	1	1
1425	виде так	1	1
1426	а эта	2	1
1427	в употреблении	1	1
1428	совсем иначе	1	1
1429	в целях	2	1
1430	слишком много	1	1
1431	бы хорошо	1	1
1432	большим трудом	2	1
1433	не выходило	1	1
1434	был не	2	1
1435	меняет свое	1	1
1436	из одного	1	1
1437	делает его	2	1
1438	но все-таки	2	1
1439	в а	1	1
1440	это тоже	4	1
1441	жизни то	1	1
1442	вопрос что	2	1
1443	ее только	1	1
1444	свое место	2	1
1445	это такой	1	1
1446	слово как	1	1
1447	тут нет	1	1
1448	для правильного	1	1
1449	для этих	2	1
1450	а потом	2	1
1451	здесь как	3	1
1452	отдельный момент	1	1
1453	но можно	2	1
1454	это вполне	1	1
1455	слово во	1	1
1456	если оно	2	1
1457	что отношения	1	1
1458	его развития	1	1
1459	увидим ниже	2	1
1460	отнестись к	1	1
1461	как они	3	1
1462	как факт	1	1
1463	ведь в	1	1
1464	говоря в	1	1
1465	говорил о	1	1
1466	в нечто	2	1
1467	очевидный факт	1	1
1468	не отличается	3	1
1469	текста и	5	1
1470	и подробно	1	1
1471	чтобы он	2	1
1472	особого рода	3	1
1473	еще только	2	1
1474	но тогда	1	1
1475	на другой	1	1
1476	не говорят	1	1
1477	не один	1	1
1478	для понятия	2	1
1479	вывод который	2	1
1480	уже по	2	1
1481	будет в	1	1
1482	всегда к	1	1
1483	какой-то мере	2	1
1484	к самому	2	1
1485	есть символ	14	1
1486	от которых	2	1
1487	то тут	2	1
1488	требует еще	2	1
1489	содержания и	2	1
1490	одно и	1	1
1491	ли считать	1	1
1492	и та	2	1
1493	сущности говоря	1	1
1494	и является	9	1
1495	законное место	1	1
1496	этой сцене	1	1
1497	его чисто	1	1
1498	является одним	1	1
1499	ни одно	1	1
1500	имеет много	1	1
1501	и другая	1	1
1502	решение вопроса	1	1
1503	выше в	1	1
1504	вот в	2	1
1505	а вполне	1	1
1506	значения в	1	1
1507	это может	1	1
1508	что бы	2	1
1509	те члены	1	1
1510	должны были	3	1
1511	вещи то	1	1
1512	эту формулу	1	1
1513	мы здесь	4	1
1514	не совпадает	2	1
1515	работы на	1	1
1516	знак и	15	1
1517	могла бы	1	1
1518	почти каждый	1	1
1519	важно только	2	1
1520	на некоторые	2	1
1521	и объясняется	1	1
1522	почему же	1	1
1523	мысли чтобы	1	1
1524	оценки этой	1	1
1525	и глубоко	1	1
1526	тот или	4	1
1527	он в	2	1
1528	язык не	2	1
1529	чем она	1	1
1530	которого вообще	2	1
1531	однако в	2	1
1532	мы называем	2	1
1533	в систему	1	1
1534	друг другу	2	1
1535	раз даже	1	1
1536	подход к	1	1
1537	речь может	1	1
1538	всю глубину	1	1
1539	о его	2	1
1540	что жизнь	1	1
1541	нашей точки	1	1
1542	это те	1	1
1543	и есть	7	1
1544	мы будем	3	1
1545	в некотором	1	1
1546	в силу	2	1
1547	определения и	1	1
1548	вовсе еще	3	1
1549	бы оно	3	1
1550	действительно есть	2	1
1551	же мы	4	1
1552	в совершенно	1	1
1553	значение как	2	1
1554	последние из	1	1
1555	этих вещей	2	1
1556	в данный	1	1
1557	с кругом	1	1
1558	сказать о	2	1
1559	с с	1	1
1560	это совершенно	6	1
1561	именно этой	1	1
1562	речи о	1	1
1563	для чего	2	1
1564	внимание именно	1	1
1565	очевидно в	1	1
1566	а главное	3	1
1567	постановки этого	1	1
1568	чем и	2	1
1569	разве только	1	1
1570	что другое	1	1
1571	чтобы не	3	1
1572	и играть	1	1
1573	но ясно	2	1
1574	нам кажется	2	1
1575	понять что	1	1
1576	и материальную	1	1
1577	в подлинном	1	1
1578	мы до	1	1
1579	как общее	1	1
1580	которая и	3	1
1581	вопросом о	1	1
1582	являются чем-то	1	1
1583	и решать	2	1
1584	можно только	2	1
1585	не составляют	1	1
1586	является делом	1	1
1587	внимание также	1	1
1588	собственном смысле	1	1
1589	образом и	3	1
1590	м а	6	1
1591	и возможно	2	1
1592	стола в	1	1
1593	и конечно	2	1
1594	друг к	2	1
1595	первой ступени	1	1
1596	опирается на	1	1
1597	только более	1	1
1598	них в	1	1
1599	м н	1	1
1600	на анализе	1	1
1601	в основном	1	1
1602	исходить из	1	1
1603	этого понятия	2	1
1604	исследователей и	1	1
1605	которых мы	2	1
1606	же начала	1	1
1607	на ее	1	1
1608	был бы	6	1
1609	такие стихотворения	1	1
1610	приведем один	1	1
1611	и никто	1	1
1612	и должно	2	1
1613	или иные	1	1
1614	большую роль	2	1
1615	будет правильным	1	1
1616	являются такими	1	1
1617	упомянутой выше	1	1
1618	содержит в	7	1
1619	чтобы стать	1	1
1620	романа и	1	1
1621	с ним	4	1
1622	бы говорить	1	1
1623	об авторе	1	1
1624	нас за	1	1
1625	понимать что	3	1
1626	и расположение	1	1
1627	действительно можно	1	1
1628	характер и	1	1
1629	в науке	4	1
1630	более глубокое	1	1
1631	утверждает что	1	1
1632	к выводу	1	1
1633	основная функция	1	1
1634	которыми обычно	1	1
1635	разумеется всем	1	1
1636	автора который	1	1
1637	отрицательное отношение	1	1
1638	и делает	3	1
1639	над другими	1	1
1640	то с	9	1
1641	будет иметь	2	1
1642	большая работа	1	1
1643	вот оказывается	1	1
1644	поводу с	1	1
1645	том и	1	1
1646	только одного	2	1
1647	этой казалось	1	1
1648	цельных и	1	1
1649	другое что	1	1
1650	такого же	1	1
1651	вообще с	2	1
1652	равно не	1	1
1653	во что	2	1
1654	они ему	1	1
1655	оно здесь	1	1
1656	то на	4	1
1657	имел бы	1	1
1658	имеет значение	3	1
1659	простым и	2	1
1660	смысла и	2	1
1661	следовательно в	2	1
1662	так уж	1	1
1663	о самом	2	1
1664	мы говорим	3	1
1665	вещи но	3	1
1666	вас в	1	1
1667	одновременно с	1	1
1668	с целью	4	1
1669	не свойственно	1	1
1670	ясного и	1	1
1671	эстетики и	1	1
1672	и чувств	1	1
1673	уже тем	4	1
1674	быть даже	2	1
1675	необходимой для	1	1
1676	и действительно	1	1
1677	этой теорией	1	1
1678	основное значение	1	1
1679	значения и	11	1
1680	живой речи	1	1
1681	виде как	1	1
1682	по собственному	1	1
1683	свой собственный	2	1
1684	не знал	5	1
1685	очень важный	1	1
1686	и такая	1	1
1687	есть нечто	13	1
1688	с такими	3	1
1689	существует между	1	1
1690	для каждого	2	1
1691	можно даже	2	1
1692	что такой	1	1
1693	за свое	1	1
1694	не соответствуют	1	1
1695	недостаточно для	1	1
1696	а иной	1	1
1697	произведение в	1	1
1698	и просто	1	1
1699	или языка	1	1
1700	и отдельных	1	1
1701	не знать	1	1
1702	правда не	1	1
1703	таких случаях	2	1
1704	лишенный всякого	1	1
1705	союза а	1	1
1706	конференция по	1	1
1707	мыслей и	1	1
1708	о некоторых	1	1
1709	найти свое	1	1
1710	говорили о	2	1
1711	если можно	1	1
1712	при всех	1	1
1713	язык это	1	1
1714	быть никакого	1	1
1715	эта последняя	3	1
1716	знает что	1	1
1717	возникает вопрос	1	1
1718	и языковой	1	1
1719	к другому	1	1
1720	сейчас же	3	1
1721	интереснее всего	1	1
1722	время является	1	1
1723	эти шесть	1	1
1724	в конкретном	2	1
1725	такая точка	1	1
1726	смысл то	2	1
1727	автора но	1	1
1728	который при	1	1
1729	к данной	1	1
1730	но оно	2	1
1731	при всем	1	1
1732	который он	2	1
1733	нет ничего	12	1
1734	но их	2	1
1735	особенно для	1	1
1736	и творчество	1	1
1737	ни к	1	1
1738	сторона этого	1	1
1739	его и	1	1
1740	в хронологическом	1	1
1741	есть ее	24	1
1742	итак если	1	1
1743	должно быть	3	1
1744	выходило бы	1	1
1745	формул и	1	1
1746	разумеется здесь	1	1
1747	который с	1	1
1748	времени эти	1	1
1749	сливается с	1	1
1750	или этот	1	1
1751	никакой связи	1	1
1752	своей собственной	1	1
1753	в историю	1	1
1754	не говорим	1	1
1755	что наши	1	1
1756	хочет знать	1	1
1757	даже сказать	2	1
1758	ли он	2	1
1759	все-таки это	2	1
1760	этих проблем	1	1
1761	здесь всего	1	1
1762	изображения и	1	1
1763	он часто	2	1
1764	это только	4	1
1765	а может	3	1
1766	новых путей	1	1
1767	тот и	1	1
1768	д п	2	1
1769	достаточное количество	1	1
1770	и больше	2	1
1771	только один	3	1
1772	то все	1	1
1773	но о	2	1
1774	такое вообще	1	1
1775	смысл который	1	1
1776	был знаком	1	1
1777	что многие	2	1
1778	важны для	1	1
1779	о своем	4	1
1780	нас особенно	1	1
1781	смысл в	1	1
1782	имеет никакого	2	1
1783	нет никакой	3	1
1784	в вещах	1	1
1785	подобного рода	8	1
1786	на примере	1	1
1787	большей частью	5	1
1788	характеризуется в	1	1
1789	м с	2	1
1790	за своего	1	1
1791	понятиям не	1	1
1792	что такая	2	1
1793	и уточнения	1	1
1794	друг от	1	1
1795	знак в	4	1
1796	невозможна в	1	1
1797	еще один	1	1
1798	каждый из	3	1
1799	общем смысле	2	1
1800	не говорить	1	1
1801	не представляет	1	1
1802	о трагической	1	1
1803	н а	1	1
1804	утверждали что	1	1
1805	теории здесь	1	1
1806	далеки от	1	1
1807	мне не	1	1
1808	процесс и	1	1
1809	касается истории	1	1
1810	видели выше	1	1
1811	переход от	1	1
1812	как работы	1	1
1813	основан на	1	1
1814	морфологии и	1	1
1815	наконец нельзя	1	1
1816	знать в	1	1
1817	этого знака	2	1
1818	модель для	1	1
1819	если мы	16	1
1820	не получило	1	1
1821	слов в	1	1
1822	всегда в	1	1
1823	советских ученых	1	1
1824	и смерть	1	1
1825	образом слово	1	1
1826	что самый	1	1
1827	в определенном	1	1
1828	что выражение	1	1
1829	котором мы	1	1
1830	другим способом	1	1
1831	относиться к	2	1
1832	языка а	2	1
1833	совсем другое	2	1
1834	имел никакого	1	1
1835	то здесь	1	1
1836	не стоит	2	1
1837	имеет и	3	1
1838	здесь и	1	1
1839	только известный	1	1
1840	этих принципов	1	1
1841	и сцена	1	1
1842	данном контексте	1	1
1843	наук и	1	1
1844	и значит	1	1
1845	на русском	2	1
1846	русском языке	2	1
1847	именно этот	1	1
1848	друг друга	1	1
1849	не из	1	1
1850	же он	1	1
1851	в самой	3	1
1852	но которые	1	1
1853	последнего времени	1	1
1854	приближением к	1	1
1855	медный всадник	1	1
1856	собственно говоря	4	1
1857	которые они	1	1
1858	было глубоко	1	1
1859	человека но	2	1
1860	этого героя	1	1
1861	его точно	1	1
1862	стал его	1	1
1863	вместе со	1	1
1864	и такой	1	1
1865	из отдельных	2	1
1866	этот термин	5	1
1867	в более	1	1
1868	ничем не	2	1
1869	трактуется в	1	1
1870	есть такой	1	1
1871	является то	3	1
1872	не во	3	1
1873	и было	1	1
1874	на тех	1	1
1875	спорить о	1	1
1876	является их	1	1
1877	не будем	5	1
1878	вещи мы	1	1
1879	с очень	1	1
1880	он становится	1	1
1881	над этой	1	1
1882	тому чтобы	2	1
1883	находится у	1	1
1884	этот был	1	1
1885	для всего	2	1
1886	именно тем	1	1
1887	переход к	1	1
1888	не отражается	1	1
1889	то тем	2	1
1890	и ясных	1	1
1891	знает ни	1	1
1892	i в	1	1
1893	о нем	3	1
1894	и тут	1	1
1895	и наоборот	1	1
1896	время было	1	1
1897	неправильно было	1	1
1898	только все	2	1
1899	со своим	1	1
1900	то мы	2	1
1901	нас еще	1	1
1902	здесь в	4	1
1903	имел в	2	1
1904	все передовое	1	1
1905	а все	1	1
1906	очень долго	2	1
1907	образом но	1	1
1908	а больше	1	1
1909	все равно	7	1
1910	от своих	1	1
1911	которые я	1	1
1912	быть еще	1	1
1913	однако не	3	1
1914	сказать не	1	1
1915	цвет в	1	1
1916	нечто совершенно	1	1
1917	бы отрицать	1	1
1918	говорим о	3	1
1919	от друга	1	1
1920	чтобы оно	2	1
1921	от всех	2	1
1922	здесь понимается	2	1
1923	в свои	1	1
1924	что к	2	1
1925	наших дней	1	1
1926	xviii и	1	1
1927	основаны на	1	1
1928	входить в	3	1
1929	на разные	1	1
1930	что будет	2	1
1931	и вы	2	1
1932	изложения и	1	1
1933	нас только	1	1
1934	своими глазами	1	1
1935	у читателей	1	1
1936	может стоять	1	1
1937	некоторых случаях	1	1
1938	значение есть	3	1
1939	гораздо ближе	1	1
1940	в ту	1	1
1941	теперь еще	1	1
1942	и другое	3	1
1943	история и	1	1
1944	которое было	2	1
1945	очень много	3	1
1946	до наших	3	1
1947	понимать как	2	1
1948	впрочем не	1	1
1949	такого понимания	1	1
1950	крайний случай	1	1
1951	среди прочих	2	1
1952	нужно понимать	2	1
1953	и вовсе	7	1
1954	просто его	1	1
1955	сталкиваемся с	1	1
1956	не переставал	1	1
1957	всего прочего	1	1
1958	содержания он	1	1
1959	перейти к	4	1
1960	на одном	2	1
1961	и со	1	1
1962	не относится	1	1
1963	чем мы	2	1
1964	только и	5	1
1965	именно эта	1	1
1966	в условиях	2	1
1967	и смысл	1	1
1968	не стал	2	1
1969	издания как	1	1
1970	каждое слово	1	1
1971	дело и	1	1
1972	после всех	2	1
1973	отношении и	1	1
1974	быть для	3	1
1975	стр здесь	1	1
1976	смерти и	1	1
1977	что хочет	1	1
1978	идет к	1	1
1979	с выражением	1	1
1980	бы его	3	1
1981	историки литературы	1	1
1982	которая как	1	1
1983	этого он	1	1
1984	одно место	1	1
1985	ко всему	1	1
1986	но такой	1	1
1987	том случае	2	1
1988	здесь история	1	1
1989	к их	1	1
1990	наука о	1	1
1991	значение так	1	1
1992	xx века	2	1
1993	как закон	2	1
1994	вместо этого	1	1
1995	на один	2	1
1996	является к	1	1
1997	мы на	1	1
1998	что пока	2	1
1999	значение но	1	1
2000	более для	2	1
2001	под ред	2	1
2002	но при	2	1
2003	этого последнего	1	1
2004	и почти	1	1
2005	случае можно	1	1
2006	как уже	1	1
2007	ту или	1	1
2008	совсем на	1	1
2009	тому как	3	1
2010	эти проблемы	1	1
2011	но интереснее	1	1
2012	эти общие	1	1
2013	для таких	1	1
2014	отдавать себе	1	1
2015	и одной	1	1
2016	больше и	2	1
2017	просто не	1	1
2018	моменты но	1	1
2019	не с	1	1
2020	отношениями между	1	1
2021	такой какой	1	1
2022	всего его	1	1
2023	есть и	4	1
2024	из монастыря	1	1
2025	мы пока	1	1
2026	или другого	2	1
2027	оказывается что	4	1
2028	вот для	1	1
2029	этом-то и	2	1
2030	не следует	1	1
2031	лишенным всякого	1	1
2032	стороны и	3	1
2033	часто в	1	1
2034	и времени	2	1
2035	только то	6	1
2036	и жизни	1	1
2037	здесь еще	1	1
2038	не станет	1	1
2039	времени однако	1	1
2040	если читатель	1	1
2041	чего же	1	1
2042	хотя она	1	1
2043	на всю	2	1
2044	или как	4	1
2045	и всякая	1	1
2046	с первого	2	1
2047	судить об	1	1
2048	идет речь	2	1
2049	считать что	1	1
2050	знака которые	1	1
2051	вполне определенного	1	1
2052	со своими	1	1
2053	не быть	2	1
2054	на путь	1	1
2055	что тоже	1	1
2056	россии как	2	1
2057	в понимании	2	1
2058	и самого	5	1
2059	вообще является	1	1
2060	для такого	2	1
2061	изучения и	1	1
2062	и понятным	1	1
2063	самый термин	1	1
2064	художественного произведения	1	1
2065	наук в	1	1
2066	и обширны	1	1
2067	связи между	1	1
2068	анализа и	4	1
2069	ее из	1	1
2070	собой очень	1	1
2071	означало бы	1	1
2072	настаивать на	1	1
2073	память о	1	1
2074	же в	5	1
2075	говорите что	1	1
2076	были совершенно	1	1
2077	говорить об	2	1
2078	все еще	5	1
2079	который для	1	1
2080	только после	3	1
2081	об этой	1	1
2082	фактической стороны	2	1
2083	холмах грузии	1	1
2084	очень трудно	3	1
2085	известной степени	2	1
2086	их на	1	1
2087	чем та	1	1
2088	человек не	1	1
2089	само собой	3	1
2090	он к	1	1
2091	прочим следующее	1	1
2092	в разговоре	1	1
2093	и реалистическому	1	1
2094	не грамматические	1	1
2095	если она	1	1
2096	всегда так	1	1
2097	само по	1	1
2098	силу и	1	1
2099	конструкцию и	1	1
2100	видим и	1	1
2101	не можем	2	1
2102	больше того	1	1
2103	сейчас мы	2	1
2104	есть не	10	1
2105	а н	1	1
2106	по нашему	1	1
2107	а я	1	1
