N	2gram	Vygotskiy_	VeschiIm
1303	из других	1	1
1304	во внимание	1	1
1305	не вышел	1	1
1306	и которая	1	1
1307	это мы	6	1
1308	движение в	3	1
1309	и положили	1	1
1310	как таковое	2	1
1311	себя а	1	1
1312	как его	1	1
1313	есть само	1	1
1314	чем отличается	1	1
1315	опыта и	2	1
1316	мышлением и	2	1
1317	собой ибо	1	1
1318	другое не	1	1
1319	мысли я	1	1
1320	в таком	2	1
1321	что их	2	1
1322	сходство с	1	1
1323	внимание в	1	1
1324	это слово	1	1
1325	между этими	3	1
1326	применения в	1	1
1327	в стороне	1	1
1328	на известный	1	1
1329	отношениях между	1	1
1330	как таковых	1	1
1331	на другую	3	1
1332	своей структуре	3	1
1333	в какой	6	1
1334	сознания поэтому	1	1
1335	ряду других	2	1
1336	за которым	1	1
1337	нас к	10	1
1338	эти три	2	1
1339	по одному	1	1
1340	но по	1	1
1341	которое и	2	1
1342	из чего	1	1
1343	и абсолютная	1	1
1344	не та	1	1
1345	найти ничего	1	1
1346	он для	1	1
1347	и вместе	2	1
1348	в этих	2	1
1349	силу этого	2	1
1350	этим самым	2	1
1351	этого слова	5	1
1352	в ряду	3	1
1353	ли не	3	1
1354	этой стадии	2	1
1355	на одном	1	1
1356	это понятие	1	1
1357	с любым	1	1
1358	то явление	1	1
1359	не могут	9	1
1360	и жизнь	1	1
1361	должно было	2	1
1362	роли которую	1	1
1363	в новом	2	1
1364	и ближе	1	1
1365	себе по	2	1
1366	бы мы	1	1
1367	в двух	2	1
1368	прежде мы	1	1
1369	большим трудом	1	1
1370	к мысли	5	1
1371	что слово	2	1
1372	достигает своего	2	1
1373	изменяются в	1	1
1374	то можно	1	1
1375	бы совершенно	1	1
1376	полагает что	2	1
1377	решается вопрос	1	1
1378	вещами которые	1	1
1379	отношении и	1	1
1380	что как	2	1
1381	в других	2	1
1382	к фактам	1	1
1383	не иначе	6	1
1384	другой но	2	1
1385	и абсолютную	1	1
1386	отношении если	1	1
1387	говорили выше	3	1
1388	в меру	9	1
1389	самой себе	1	1
1390	зрения приводит	1	1
1391	то понимание	2	1
1392	структуры и	3	1
1393	и по	6	1
1394	последним термином	1	1
1395	и большая	1	1
1396	сказать и	1	1
1397	такого же	1	1
1398	интересующей нас	1	1
1399	же деле	1	1
1400	языка в	2	1
1401	могли бы	10	1
1402	третье и	1	1
1403	разница между	1	1
1404	речи еще	1	1
1405	понимает что	1	1
1406	и существование	1	1
1407	слово есть	1	1
1408	первый план	1	1
1409	как ни	1	1
1410	от других	1	1
1411	с самого	13	1
1412	проявляется не	2	1
1413	необходимо должна	1	1
1414	к отдельным	1	1
1415	оно в	1	1
1416	он ни	1	1
1417	отличие от	4	1
1418	мы увидим	1	1
1419	действия в	1	1
1420	данный момент	1	1
1421	в целях	1	1
1422	эти последние	2	1
1423	психологической точки	1	1
1424	образцом для	1	1
1425	в наше	1	1
1426	в самых	2	1
1427	которая именно	1	1
1428	две стороны	1	1
1429	мере как	2	1
1430	с новыми	1	1
1431	от этих	1	1
1432	что меня	1	1
1433	из ряда	1	1
1434	понимания ее	1	1
1435	во всей	3	1
1436	и речи	19	1
1437	силе и	1	1
1438	сознательное и	1	1
1439	ибо всякое	1	1
1440	к новым	1	1
1441	уже к	1	1
1442	с совершенно	1	1
1443	самому себе	2	1
1444	отношение между	7	1
1445	его речь	1	1
1446	в случае	5	1
1447	разумеется это	1	1
1448	бы представить	1	1
1449	в одинаковой	3	1
1450	и раскрывается	1	1
1451	существуют в	1	1
1452	все основные	1	1
1453	один шаг	1	1
1454	различия и	2	1
1455	связана с	4	1
1456	в системе	3	1
1457	выражена и	1	1
1458	другим в	1	1
1459	ничего нового	3	1
1460	формулы в	1	1
1461	всех других	1	1
1462	ряд структурных	1	1
1463	как легко	1	1
1464	не приходится	1	1
1465	хотя в	1	1
1466	все те	2	1
1467	понятия в	5	1
1468	не могла	2	1
1469	и тот	1	1
1470	между обоими	2	1
1471	если все	1	1
1472	в нашей	4	1
1473	факт что	2	1
1474	что нам	2	1
1475	такое что	3	1
1476	бы вообще	1	1
1477	все ее	1	1
1478	в пределах	3	1
1479	словом все	1	1
1480	и я	1	1
1481	выражается в	2	1
1482	в современной	2	1
1483	речи она	4	1
1484	к существенным	1	1
1485	но так	2	1
1486	слово из	1	1
1487	понятие тем	1	1
1488	более частных	2	1
1489	если взять	1	1
1490	к которой	3	1
1491	начинается не	2	1
1492	может уже	1	1
1493	думать что	1	1
1494	у нее	5	1
1495	самое время	1	1
1496	и всякая	1	1
1497	и часто	1	1
1498	нам о	2	1
1499	входить в	1	1
1500	вопрос можно	1	1
1501	идет речь	2	1
1502	еще на	1	1
1503	из своей	1	1
1504	идет о	3	1
1505	или наконец	1	1
1506	если только	1	1
1507	а является	1	1
1508	всего не	1	1
1509	поэтому если	1	1
1510	что дает	1	1
1511	предметов и	1	1
1512	известно всякому	1	1
1513	же а	1	1
1514	же самое	12	1
1515	скажем что	1	1
1516	реальными вещами	1	1
1517	ведь это	2	1
1518	ту сторону	1	1
1519	вопрос в	1	1
1520	не связанных	1	1
1521	заставляет нас	1	1
1522	другой в	1	1
1523	него и	1	1
1524	со своими	1	1
1525	как пальто	2	1
1526	тех пор	1	1
1527	новое понимание	1	1
1528	ее внутренних	3	1
1529	в плане	3	1
1530	оно имеет	2	1
1531	структурных образований	1	1
1532	этот путь	3	1
1533	части в	1	1
1534	это приводит	1	1
1535	могут быть	7	1
1536	возможность а	1	1
1537	все вообще	1	1
1538	в зависимости	6	1
1539	качестве одного	1	1
1540	бы он	1	1
1541	одним из	3	1
1542	как внутреннее	1	1
1543	которое мы	4	1
1544	речь и	5	1
1545	совершенно иначе	2	1
1546	анализа и	1	1
1547	звук а	1	1
1548	ее из	1	1
1549	подойти к	1	1
1550	действительности же	1	1
1551	на отдельные	1	1
1552	это отнюдь	1	1
1553	с которым	1	1
1554	операций в	1	1
1555	или иной	2	1
1556	вещи все	1	1
1557	отношения если	1	1
1558	же в	1	1
1559	нет как	1	1
1560	языка у	2	1
1561	с предметом	3	1
1562	представление об	1	1
1563	особым образом	1	1
1564	основная и	1	1
1565	мере к	1	1
1566	внутри самого	1	1
1567	из анализа	1	1
1568	к исследованию	3	1
1569	всего на	1	1
1570	один путь	1	1
1571	в эти	1	1
1572	у людей	1	1
1573	а как	1	1
1574	это в	2	1
1575	сознании в	1	1
1576	слишком уж	1	1
1577	речи о	4	1
1578	всех этих	1	1
1579	не смогли	3	1
1580	таким же	3	1
1581	которой мы	2	1
1582	в один	1	1
1583	от них	1	1
1584	самого главного	1	1
1585	он с	2	1
1586	понятия и	5	1
1587	начинает с	1	1
1588	одного и	3	1
1589	и наконец	4	1
1590	этим последним	1	1
1591	в собственные	1	1
1592	сейчас мы	1	1
1593	же самым	2	1
1594	воззрений на	1	1
1595	вещей это	1	1
1596	момент его	1	1
1597	себя но	2	1
