N	2gram	Vygotskiy_	Problema
1316	других понятий	4	2
1317	никакого значения	1	2
1318	становится ясным	1	2
1319	мы имели	4	2
1320	имеют свое	1	2
1321	возникает вопрос	1	2
1322	то здесь	1	2
1323	значения для	1	2
1324	к нашему	1	2
1325	сами собой	1	2
1326	если принять	3	2
1327	своей целью	1	2
1328	общее чем	1	2
1329	на основе	6	2
1330	только мы	1	2
1331	мыслью о	1	2
1332	чем именно	1	2
1333	тот и	1	2
1334	вслед за	3	2
1335	при анализе	4	2
1336	не представляет	1	2
1337	и мышление	4	2
1338	на которые	3	2
1339	широком смысле	1	2
1340	и там	1	2
1341	в данной	2	2
1342	которая обычно	1	2
1343	речи в	7	2
1344	и дать	1	2
1345	не из	1	2
1346	исключительно в	1	2
1347	другого и	1	2
1348	мы нашли	2	2
1349	известной мере	1	2
1350	своего рода	1	2
1351	в свое	2	2
1352	что ему	2	2
1353	и многие	1	2
1354	ничего другого	2	2
1355	есть такой	1	2
1356	два предмета	1	2
1357	зависит от	4	2
1358	возникает в	3	2
1359	нам не	1	2
1360	на одной	1	2
1361	предметов как	2	2
1362	на которой	1	2
1363	слова а	1	2
1364	вовсе нет	1	2
1365	когда же	1	2
1366	на отношение	1	2
1367	к самой	2	2
1368	понимает что	1	2
1369	это всегда	2	2
1370	отношений является	1	2
1371	является по	2	2
1372	говоря мы	1	2
1373	он состоит	1	2
1374	развития уже	1	2
1375	нет у	2	2
1376	и со	1	2
1377	нам думается	5	2
1378	именно эта	1	2
1379	говорит об	2	2
1380	и таким	1	2
1381	встречаются в	1	2
1382	которые были	1	2
1383	одному этому	3	2
1384	и эти	2	2
1385	встречаемся с	1	2
1386	такие же	1	2
1387	на один	1	2
1388	с основной	1	2
1389	следующем виде	1	2
1390	и ко	1	2
1391	понятий а	1	2
1392	доказать что	1	2
1393	заключается только	1	2
1394	с виду	1	2
1395	не с	2	2
1396	же что	1	2
1397	ним как	1	2
1398	изолированным и	2	2
1399	слова или	1	2
1400	рассматривать как	1	2
1401	в плане	2	2
1402	в другую	3	2
1403	что изучение	1	2
1404	бы остановиться	1	2
1405	его до	1	2
1406	вещах и	1	2
1407	такой же	4	2
1408	видели что	2	2
1409	их на	1	2
1410	нам как	1	2
1411	доказывает что	1	2
1412	хотя они	1	2
1413	больше того	3	2
1414	мы наблюдаем	1	2
1415	почему в	2	2
1416	чего не	2	2
1417	в момент	4	2
1418	самое понятие	2	2
1419	случае мы	2	2
1420	момента в	3	2
1421	его за	1	2
1422	этот момент	2	2
1423	строго говоря	1	2
1424	общие понятия	2	2
1425	что то	1	2
1426	что перед	1	2
1427	самых общих	2	2
1428	приходит к	6	2
1429	всякого научного	1	2
1430	вопрос этот	1	2
1431	виду только	1	2
1432	самого понятия	2	2
1433	следовательно от	1	2
1434	бы все	2	2
1435	считать что	1	2
1436	и должен	2	2
1437	всех тех	2	2
1438	поставить вопрос	1	2
1439	ли не	2	2
1440	моменты в	1	2
1441	на все	7	2
1442	известно что	2	2
1443	понятия с	4	2
1444	этого вопроса	5	2
1445	при наличии	2	2
1446	сказать это	1	2
1447	из других	1	2
1448	дело заключается	1	2
1449	имеет в	1	2
1450	не должен	1	2
1451	часто в	1	2
1452	но то	1	2
1453	самый факт	1	2
1454	ни одного	2	2
1455	здесь прежде	1	2
1456	даже с	1	2
1457	является как	2	2
1458	в настоящей	4	2
1459	настолько что	1	2
1460	бы совершенно	1	2
1461	очень подробно	1	2
1462	высшего типа	2	2
1463	простое и	1	2
1464	большей степени	2	2
1465	чем более	2	2
1466	не возникает	2	2
1467	чтобы это	1	2
1468	который имеет	1	2
1469	которое он	1	2
1470	на язык	1	2
1471	в состоянии	6	2
1472	кроме данного	1	2
1473	ним в	1	2
1474	научные понятия	35	2
1475	которая уже	1	2
1476	в некоторой	2	2
1477	являются в	1	2
1478	отношения между	3	2
1479	самый предмет	1	2
1480	и намеренно	2	2
1481	уже вполне	1	2
1482	ли мы	2	2
1483	что за	1	2
1484	при изучении	1	2
1485	нас что	6	2
1486	или хотя	1	2
1487	имеет никаких	1	2
1488	не станем	2	2
1489	как например	1	2
1490	с указанием	1	2
1491	существует это	1	2
1492	остается в	1	2
1493	не дает	2	2
1494	ту же	5	2
1495	не приходится	1	2
1496	является одним	2	2
1497	в учении	1	2
1498	при первом	1	2
1499	и отличается	1	2
1500	их и	2	2
1501	с большой	1	2
1502	всякого значения	1	2
1503	нашего анализа	1	2
1504	еще остается	1	2
1505	образом на	1	2
1506	представление об	2	2
1507	отношении является	1	2
1508	области гуманитарных	1	2
1509	в один	1	2
1510	имеет дело	1	2
1511	значения слов	3	2
1512	сказать так	1	2
1513	говорили мы	2	2
1514	представляет себе	3	2
1515	мы встречаем	2	2
1516	как с	5	2
1517	а по	1	2
1518	этих отношений	1	2
1519	только они	1	2
1520	к самым	1	2
1521	нового не	1	2
1522	отличаются от	2	2
1523	между которыми	1	2
1524	только оно	1	2
1525	как понятие	3	2
1526	может стать	2	2
1527	нам возможность	2	2
1528	понятиями и	1	2
1529	поэтому для	1	2
1530	акт сознания	1	2
1531	время является	1	2
1532	только одно	1	2
1533	случае даже	1	2
1534	именно тем	1	2
1535	признать что	1	2
1536	который с	2	2
1537	вообще а	1	2
1538	сливается с	1	2
1539	этого общего	2	2
1540	и осуществляется	2	2
1541	чего нет	1	2
1542	совпадает с	4	2
1543	и между	7	2
1544	сознание и	2	2
1545	этим последним	1	2
1546	вещей как	1	2
1547	более и	3	2
1548	на каждом	3	2
1549	в обоих	2	2
1550	даже еще	1	2
1551	действия и	1	2
1552	а во	1	2
1553	это сделал	1	2
1554	известной степени	1	2
1555	по линии	1	2
1556	на более	1	2
1557	и под	1	2
1558	что я	4	2
1559	обычно не	2	2
1560	содержащиеся в	1	2
1561	это значение	1	2
1562	но оказывается	1	2
1563	же он	1	2
1564	в прямом	1	2
1565	данный предмет	1	2
1566	что остается	1	2
1567	обе эти	8	2
1568	тому чтобы	4	2
1569	развитии и	4	2
1570	такое же	2	2
1571	ясным что	1	2
1572	что каждый	1	2
1573	слово в	3	2
1574	а на	1	2
1575	является таким	1	2
1576	этого не	1	2
1577	мы пользуемся	1	2
1578	раз навсегда	2	2
1579	последние два	1	2
1580	словом и	2	2
1581	близких к	1	2
1582	этим самым	1	2
1583	это происходит	2	2
1584	иного предмета	1	2
1585	его же	2	2
1586	в меру	4	2
1587	эти функции	4	2
1588	качеств и	1	2
1589	переходе от	3	2
1590	выше что	2	2
1591	единое целое	1	2
1592	на всех	2	2
1593	исследования в	1	2
1594	всей истории	1	2
1595	нужно было	1	2
1596	говоря о	2	2
1597	на друга	2	2
1598	после всего	1	2
1599	если взять	1	2
1600	другого кроме	1	2
1601	имели в	1	2
1602	является той	1	2
1603	отношению к	19	2
1604	слова в	3	2
1605	к новому	1	2
1606	свидетельствуют о	1	2
1607	чем та	1	2
1608	все более	4	2
1609	как ему	1	2
1610	и совершенно	1	2
1611	фактической стороны	2	2
1612	он пользуется	2	1
1613	они имеют	1	1
1614	могут иметь	1	1
1615	в центре	2	1
1616	не считает	1	1
1617	с момента	1	1
1618	к iv	2	1
1619	что почти	1	1
1620	определяется только	1	1
1621	предмет весьма	1	1
1622	понятий необходимо	1	1
1623	понятий этот	1	1
1624	или только	1	1
1625	своего зарождения	1	1
1626	дать только	1	1
1627	области где	1	1
1628	вопросу о	2	1
1629	связанных между	1	1
1630	и относящиеся	1	1
1631	них есть	1	1
1632	мы исходим	1	1
1633	предполагает наличие	3	1
1634	письма только	1	1
1635	в единую	1	1
1636	слова ведь	1	1
1637	между ними	5	1
1638	то необходимо	1	1
1639	оно уже	1	1
1640	на смену	1	1
1641	тем то	1	1
1642	относится то	1	1
1643	предметов в	2	1
1644	обобщения а	1	1
1645	понятным почему	2	1
1646	математика дает	1	1
1647	и внутри	1	1
1648	каким образом	2	1
1649	автономность и	1	1
1650	участвует в	1	1
1651	самый акт	1	1
1652	которое по	1	1
1653	увидеть что	1	1
1654	вовсе для	1	1
1655	прямо сказать	1	1
1656	различны то	1	1
1657	в речи	3	1
1658	из всего	1	1
1659	не обнаруживает	1	1
1660	следовательно все	1	1
1661	развития но	8	1
1662	можно поставить	1	1
1663	чтобы можно	1	1
1664	приходит в	2	1
1665	всякую возможность	4	1
1666	еще ярче	1	1
1667	кроме самого	2	1
1668	общие и	1	1
1669	собой не	2	1
1670	они ни	1	1
1671	методов но	1	1
1672	разницу между	1	1
1673	однако сейчас	1	1
1674	своего исследования	1	1
1675	же прикосновении	1	1
1676	же требует	1	1
1677	возможностями в	1	1
1678	тех отношений	1	1
1679	и природы	1	1
1680	не прав	2	1
1681	структуру но	1	1
1682	должен существовать	1	1
1683	структуры так	1	1
1684	самое себя	1	1
1685	настолько чтобы	1	1
1686	понятий при	1	1
1687	и различия	1	1
1688	если понимать	1	1
1689	дело только	1	1
1690	этом а	1	1
1691	этого последнего	1	1
1692	к реальным	1	1
1693	всегда может	1	1
1694	собой как	3	1
1695	существует нечто	1	1
1696	говорят это	1	1
1697	обозначением и	1	1
1698	может явиться	1	1
1699	и должна	1	1
1700	это очевидно	2	1
1701	может вызвать	1	1
1702	из смутного	1	1
1703	то если	1	1
1704	из самого	1	1
1705	таких форм	1	1
1706	слова если	1	1
1707	но может	1	1
1708	с проблемой	2	1
1709	на пути	1	1
1710	одной области	1	1
1711	к мысли	6	1
1712	налицо это	1	1
1713	знает ни	1	1
1714	стороны как	1	1
1715	же возможно	1	1
1716	на практике	3	1
1717	место такое	1	1
1718	в вопросе	4	1
1719	могут существовать	1	1
1720	понятия как	6	1
1721	и формы	1	1
1722	этого мы	1	1
1723	мыслит этот	1	1
1724	отношения и	2	1
1725	языка не	2	1
1726	тенденцию к	1	1
1727	известным образом	2	1
1728	является конечно	1	1
1729	возможное только	1	1
1730	всех областях	1	1
1731	переход от	7	1
1732	для всей	3	1
1733	этот человек	1	1
1734	в основу	1	1
1735	такая же	1	1
1736	сущности и	1	1
1737	понятно с	1	1
1738	иметь ничего	1	1
1739	знание и	1	1
1740	стало возможным	1	1
1741	иного кроме	1	1
1742	нечто третье	1	1
1743	возвратиться в	1	1
1744	система не	1	1
1745	потому его	1	1
1746	к этим	2	1
1747	или иным	2	1
1748	всего в	1	1
1749	которую можно	1	1
1750	мысли так	1	1
1751	этих моментов	1	1
1752	не происходит	1	1
1753	для раскрытия	1	1
1754	любого предмета	1	1
1755	на глазах	1	1
1756	каждый отдельный	1	1
1757	логики которые	1	1
1758	которая определяет	1	1
1759	о наличии	1	1
1760	том насколько	1	1
1761	с более	3	1
1762	необходимо должно	3	1
1763	эти внешние	1	1
1764	исчерпывается мы	1	1
1765	не имеющие	1	1
1766	мы знаем	5	1
1767	принципом является	1	1
1768	своих математических	1	1
1769	и молнии	1	1
1770	сильнее чем	1	1
1771	которых как	1	1
1772	действительности тех	1	1
1773	ведь никто	1	1
1774	и существенное	1	1
1775	операции и	1	1
1776	теории а	1	1
1777	для объяснения	6	1
1778	можем ли	1	1
1779	вопрос для	2	1
1780	согласно которому	9	1
1781	этого объяснения	1	1
1782	исследовании мы	2	1
1783	как можно	1	1
1784	не путем	1	1
1785	если первая	1	1
1786	предметом который	1	1
1787	которое дает	3	1
1788	в самые	1	1
1789	чтобы другие	1	1
1790	словом в	1	1
1791	же значение	1	1
1792	ее от	1	1
1793	это один	1	1
1794	на которое	2	1
1795	бы достаточно	1	1
1796	этим и	1	1
1797	он оказывается	2	1
1798	заключить что	4	1
1799	по аналогии	2	1
1800	эти точки	1	1
1801	напомним что	1	1
1802	развития как	6	1
1803	предмете и	1	1
1804	и настолько	1	1
1805	к понятиям	1	1
1806	а должен	1	1
1807	но само	1	1
1808	не остается	1	1
1809	этом последнем	1	1
1810	является вовсе	1	1
1811	эти три	2	1
1812	спрашивается что	2	1
1813	самым и	1	1
1814	их от	1	1
1815	целиком и	2	1
1816	рядом с	1	1
1817	развивается и	2	1
1818	требует в	1	1
1819	же точно	1	1
1820	сознания как	1	1
1821	он мыслит	1	1
1822	так сказать	1	1
1823	собственной мысли	8	1
1824	в употреблении	1	1
1825	понятия оно	1	1
1826	которые имеют	1	1
1827	в двух	1	1
1828	о невозможности	1	1
1829	к вопросу	1	1
1830	выше нам	1	1
1831	научных понятий	64	1
1832	за другой	2	1
1833	никакого существенного	1	1
1834	операций которые	1	1
1835	которые пользуются	1	1
1836	мыслится как	1	1
1837	складывается из	1	1
1838	вверх и	1	1
1839	под ее	1	1
1840	опираясь на	1	1
1841	что научные	11	1
1842	можем не	1	1
1843	не дошло	1	1
1844	стороны так	1	1
1845	понятии но	1	1
1846	же процесс	2	1
1847	его вовсе	1	1
1848	с личным	1	1
1849	голове каждого	1	1
1850	речи и	8	1
1851	языком и	1	1
1852	однако эта	1	1
1853	него оказывается	1	1
1854	бы никаких	1	1
1855	значение или	1	1
1856	лет и	1	1
1857	это целиком	1	1
1858	которые сами	1	1
1859	поэтому даже	1	1
1860	решение вопроса	2	1
1861	та которая	1	1
1862	степень и	1	1
1863	как один	1	1
1864	что содержится	2	1
1865	пониматься как	2	1
1866	основное в	1	1
1867	же самого	4	1
1868	словарь и	1	1
1869	оно имеет	4	1
1870	сделать это	2	1
1871	само не	1	1
1872	теоретической мысли	1	1
1873	но прежде	2	1
1874	слова что	1	1
1875	всегда остается	1	1
1876	на весь	1	1
1877	пределы его	1	1
1878	постоянного и	1	1
1879	те кто	1	1
1880	на место	2	1
1881	этой системе	1	1
1882	жизни таким	1	1
1883	эта вторая	1	1
1884	и слабыми	1	1
1885	прямом смысле	1	1
1886	быть просто	1	1
1887	понятия потому	2	1
1888	как различие	1	1
1889	другую с	1	1
1890	в анализе	1	1
1891	знаками которые	1	1
1892	мы просто	1	1
1893	то нам	1	1
1894	и символизации	1	1
1895	вопросы о	1	1
1896	в процесс	1	1
1897	опирается на	4	1
1898	понятия если	1	1
1899	мы приходим	1	1
1900	надо сказать	1	1
1901	которые он	1	1
1902	слов так	1	1
1903	эти особенности	2	1
1904	говорит нам	1	1
1905	чем-то наиболее	1	1
1906	заключающийся в	1	1
1907	синтеза и	1	1
1908	вообще без	1	1
1909	опираться на	3	1
1910	остановимся только	1	1
1911	еще мало	1	1
1912	с внутренним	1	1
1913	из одних	1	1
1914	в другой	1	1
1915	бы привести	1	1
1916	этой причины	1	1
1917	дает и	1	1
1918	ответ на	3	1
1919	возможностей для	1	1
1920	что лежит	2	1
1921	с каждым	1	1
1922	области не	1	1
1923	они на	1	1
1924	в плоскости	2	1
1925	их нужно	1	1
1926	что всегда	1	1
1927	и сделать	1	1
1928	и одновременно	1	1
1929	функции и	3	1
1930	чем можно	1	1
1931	трудностей с	2	1
1932	с таким	4	1
1933	в истинном	1	1
1934	между такими	1	1
1935	мысль что	6	1
1936	языков и	1	1
1937	предполагать что	1	1
1938	основу нашей	1	1
1939	развития в	14	1
1940	выше моментов	1	1
1941	абстрактные понятия	1	1
1942	являются самыми	1	1
1943	значении этого	1	1
1944	к таким	2	1
1945	в памяти	2	1
1946	который на	1	1
1947	те же	6	1
1948	прошлого в	1	1
1949	в определенной	4	1
1950	себе совершенно	1	1
1951	отдельных предметов	1	1
1952	и вопрос	1	1
1953	в максимально	1	1
1954	понятия значения	1	1
1955	понятий как	3	1
1956	этому что	1	1
1957	причину этого	1	1
1958	бы выдвинуть	3	1
1959	на их	3	1
1960	имеет здесь	1	1
1961	данного предмета	1	1
1962	даже сливаться	1	1
1963	на другие	2	1
1964	выступает как	1	1
1965	есть какая-то	1	1
1966	из общего	1	1
1967	их внутренней	1	1
1968	в рассмотрение	1	1
1969	сторона этого	2	1
1970	его и	4	1
1971	который всегда	2	1
1972	теория которая	2	1
1973	это бесконечно	2	1
1974	предметов но	1	1
1975	несомненно в	1	1
1976	этого еще	1	1
1977	понятия вообще	1	1
1978	речи он	2	1
1979	общим и	1	1
1980	в течение	1	1
1981	на вчерашний	2	1
1982	поэтому понятие	1	1
1983	ним ни	1	1
1984	то совершенно	1	1
1985	непосредственным образом	1	1
1986	в понятие	1	1
1987	из его	2	1
1988	в школе	16	1
1989	каким мы	2	1
1990	к высшим	2	1
1991	своему значению	2	1
1992	в которую	1	1
1993	отношении к	2	1
1994	иначе мы	1	1
1995	которую он	1	1
1996	понятия а	3	1
1997	на примере	5	1
1998	учит нас	4	1
1999	еще один	1	1
2000	меняется и	1	1
2001	связанных с	1	1
2002	наших исследований	6	1
2003	речь именно	1	1
2004	состоит в	11	1
2005	предмет но	2	1
2006	которому мы	2	1
2007	о таких	2	1
2008	следовательно он	1	1
2009	что означает	1	1
2010	и сильной	1	1
2011	много общего	2	1
2012	самые различные	1	1
2013	втором месте	1	1
2014	значение имеет	1	1
2015	самой природе	2	1
2016	совершенно особая	1	1
2017	и практике	1	1
2018	эту теорию	1	1
2019	что одновременно	1	1
2020	развития науки	1	1
2021	бы сказать	4	1
2022	на простом	1	1
2023	сущности мы	1	1
2024	мысли но	4	1
2025	до известной	1	1
2026	которым оно	1	1
2027	не возникают	2	1
2028	не видит	1	1
2029	речи с	2	1
2030	получается что	1	1
2031	которые возникают	1	1
2032	речи однако	1	1
2033	во времени	1	1
2034	в систему	2	1
2035	в первых	1	1
2036	последнего времени	2	1
2037	которые они	3	1
2038	с каким	2	1
2039	и самых	1	1
2040	к очень	1	1
2041	которому он	1	1
2042	заставляет его	1	1
2043	положение вещей	1	1
2044	как к	1	1
2045	мысли а	1	1
2046	понятие или	1	1
2047	менее важные	1	1
2048	который пытается	1	1
2049	установить в	1	1
2050	один определенный	1	1
2051	операции не	2	1
2052	на определенных	1	1
2053	других исследователей	1	1
2054	смысловой стороны	1	1
2055	речи то	2	1
2056	пришли к	1	1
2057	и центральное	1	1
2058	перехода к	1	1
2059	внутреннее как	1	1
2060	абстрактное и	1	1
2061	которых он	2	1
2062	этой мысли	1	1
2063	является прямой	1	1
2064	замечания по	1	1
2065	в сфере	9	1
2066	в специальных	1	1
2067	отношения кроме	1	1
2068	является обратной	1	1
2069	может остаться	1	1
2070	не самую	1	1
2071	делать это	1	1
2072	с определенным	1	1
2073	только сказать	1	1
2074	мысли во	2	1
2075	смысле этого	2	1
2076	в движение	1	1
2077	представлений и	3	1
2078	понятие чем	1	1
2079	том в	1	1
2080	различия между	1	1
2081	сам себе	1	1
2082	понимании и	1	1
2083	он конечно	1	1
2084	приводит нас	3	1
2085	имеет место	4	1
2086	должно пониматься	1	1
2087	и тому	2	1
2088	выполнять и	1	1
2089	только два	3	1
2090	при исследовании	2	1
2091	изучаемый нами	1	1
2092	которую оно	1	1
2093	долгое время	1	1
2094	немногих словах	1	1
2095	сталкиваемся с	1	1
2096	и связь	1	1
2097	и механически	1	1
2098	указывали выше	1	1
2099	силу этого	1	1
2100	всего учения	1	1
2101	к нашей	1	1
2102	он никогда	1	1
2103	чем что	1	1
2104	по самой	4	1
2105	любой другой	1	1
2106	поставить в	1	1
2107	более широкое	1	1
2108	определяется с	1	1
2109	ней нет	1	1
2110	которые я	1	1
2111	вопросе о	3	1
2112	связаны с	1	1
2113	более подробно	1	1
2114	настолько насколько	1	1
2115	отношений которые	1	1
2116	для мышления	1	1
2117	но этим	1	1
2118	которая как	2	1
2119	как всякая	2	1
2120	прикосновении к	1	1
2121	альфа и	1	1
2122	имеет своей	1	1
2123	которыми оно	1	1
2124	в данную	1	1
2125	связанных со	1	1
2126	заложены и	1	1
2127	план в	2	1
2128	образом мы	2	1
2129	своей природе	4	1
2130	а просто	2	1
2131	показывает что	9	1
2132	чем говорит	1	1
2133	могут служить	1	1
2134	прямо так	1	1
2135	изолированном виде	2	1
2136	данное понятие	2	1
2137	может идти	3	1
2138	никакие другие	1	1
2139	когда у	1	1
2140	связанные между	2	1
2141	не по	1	1
2142	арифметике грамматике	1	1
2143	и приводят	1	1
2144	понятия в	11	1
2145	новое в	1	1
2146	не через	1	1
2147	самое что	2	1
2148	освобождение от	1	1
2149	этот факт	3	1
2150	такое представление	1	1
2151	тем труднее	1	1
2152	но вместе	3	1
2153	чем те	1	1
2154	чтобы понятие	1	1
2155	всякая наука	1	1
2156	бы по	1	1
2157	резким образом	1	1
2158	что можно	1	1
2159	решающую роль	1	1
2160	самую мысль	1	1
2161	пытались выше	1	1
2162	не эта	1	1
2163	изолированно и	1	1
2164	новое понимание	1	1
2165	и деятельность	1	1
2166	возникает та	1	1
2167	угодно то	1	1
2168	и определенной	1	1
2169	суждение и	1	1
2170	самого последнего	1	1
2171	это означает	1	1
2172	понять что	2	1
2173	вне всякой	1	1
2174	дало нам	1	1
2175	по законам	3	1
2176	представляется как	1	1
2177	о своих	1	1
2178	даже чем	1	1
2179	автора к	1	1
2180	в мышлении	5	1
2181	противоречии с	1	1
2182	главным образом	1	1
2183	дальше в	1	1
2184	всякий предмет	2	1
2185	понятие предмета	1	1
2186	и конец	1	1
2187	степени и	1	1
2188	слово имеет	1	1
2189	на большую	1	1
2190	ничего иного	1	1
2191	то этим	1	1
2192	мыслит в	2	1
2193	культурного развития	2	1
2194	ребенка и	11	1
2195	развития здесь	1	1
2196	различия в	2	1
2197	известно и	1	1
2198	язык а	1	1
2199	другом но	1	1
2200	закона и	1	1
2201	исходя из	2	1
2202	его определения	1	1
2203	я знаю	1	1
2204	совершенно очевидно	2	1
2205	каждого отдельного	3	1
2206	и переходит	1	1
2207	научных дисциплин	1	1
2208	к числу	1	1
2209	будет не	1	1
2210	с необходимостью	5	1
2211	в противоречие	1	1
2212	они уже	1	1
2213	или нет	1	1
2214	в море	1	1
2215	есть один	1	1
2216	которое может	1	1
2217	или значение	1	1
2218	речь только	1	1
2219	далее в	1	1
2220	самых глубоких	1	1
2221	противоречие с	1	1
2222	лежащих в	2	1
2223	за которым	1	1
2224	по мере	6	1
2225	отношений в	4	1
2226	одним способом	1	1
2227	или между	1	1
2228	понятия являются	3	1
2229	этим путем	1	1
2230	а между	1	1
2231	ему но	1	1
2232	он имеет	6	1
2233	чтобы эти	1	1
2234	знаки и	1	1
2235	виде или	1	1
2236	осознания а	2	1
2237	где они	1	1
2238	эту точку	1	1
2239	ведет к	2	1
2240	и абстрактное	1	1
2241	общих и	1	1
2242	много раз	1	1
2243	стороны в	1	1
2244	начинается с	2	1
2245	совершенно одинаково	1	1
2246	может оказаться	2	1
2247	указывает только	1	1
2248	этот закон	3	1
2249	может дать	1	1
2250	нами сейчас	1	1
2251	исследования по	2	1
2252	и слово	1	1
2253	что оба	4	1
2254	для выяснения	2	1
2255	связанного с	2	1
2256	и абстрактной	1	1
2257	и относится	1	1
2258	так если	2	1
2259	нашему мнению	1	1
2260	этого закона	1	1
2261	из более	1	1
2262	стремление в	1	1
2263	эта точка	2	1
2264	исследование не	1	1
2265	сделать в	1	1
2266	самое относится	2	1
2267	и неизменно	1	1
2268	меняет в	1	1
2269	понятия или	1	1
2270	и предполагает	1	1
2271	нами выше	2	1
2272	это с	1	1
2273	фразы но	1	1
2274	в основном	2	1
2275	звука в	1	1
2276	той и	1	1
2277	это последнее	1	1
2278	сам не	2	1
2279	слов на	1	1
2280	представления о	2	1
2281	и суждение	2	1
2282	ii и	1	1
2283	взгляд и	1	1
2284	отношения эти	1	1
2285	речи письменная	2	1
2286	делать мы	1	1
2287	которыми он	2	1
2288	же у	1	1
2289	дома как	1	1
2290	в руках	1	1
2291	его действия	1	1
2292	об отношении	2	1
2293	другие отношения	1	1
2294	доведена до	1	1
2295	же должен	1	1
2296	не имеем	1	1
2297	будут иметь	1	1
2298	правда и	1	1
2299	рассуждения но	1	1
2300	в различных	3	1
2301	чем его	3	1
2302	такие предметы	1	1
2303	что речь	1	1
2304	представлена у	1	1
2305	что еще	1	1
2306	оно существует	1	1
2307	станет возможным	1	1
2308	достаточно но	1	1
2309	как предметом	1	1
2310	перед ним	1	1
2311	означает не	1	1
2312	с понятиями	1	1
2313	но скорее	1	1
2314	из виду	2	1
2315	больше мы	1	1
2316	абстрактное мышление	4	1
2317	она вполне	1	1
2318	установить что	3	1
2319	это существенно	1	1
2320	отношений и	5	1
2321	самом начале	2	1
2322	понятие в	2	1
2323	свое внутреннее	1	1
2324	следующим образом	1	1
2325	методов анализа	1	1
2326	тогда он	1	1
2327	в контекст	1	1
2328	входят в	1	1
2329	они сами	1	1
2330	тогда станет	1	1
2331	об использовании	1	1
2332	может вызывать	1	1
2333	к установлению	1	1
2334	нам остается	2	1
2335	работе и	1	1
2336	одной точке	1	1
2337	какое бы	1	1
2338	заглянуть в	1	1
2339	и становится	1	1
2340	того о	1	1
2341	сливаться с	1	1
2342	а отношения	1	1
2343	действительно ли	3	1
2344	из главнейших	1	1
2345	при установлении	3	1
2346	что язык	1	1
2347	на протяжении	2	1
2348	к логике	2	1
2349	что кто	1	1
2350	к одному	4	1
2351	оперировать с	1	1
2352	обнаруживает все	1	1
2353	первом случае	2	1
2354	имеют в	1	1
2355	оно необходимо	1	1
2356	собой в	2	1
2357	впадает в	1	1
2358	есть одно	1	1
2359	наметить хотя	1	1
2360	в огромной	1	1
2361	пользуется этим	3	1
2362	обычно к	1	1
2363	своими собственными	1	1
2364	речи как	4	1
2365	же самую	4	1
2366	представления об	1	1
2367	в изолированном	1	1
2368	ориентировались на	2	1
2369	в работах	1	1
2370	внутренней и	1	1
2371	не соответствует	1	1
2372	внимание то	1	1
2373	хотя на	1	1
2374	делать в	1	1
2375	в стадии	1	1
2376	и этим	1	1
2377	слово не	1	1
2378	возникающих в	1	1
2379	в научном	5	1
2380	в тот	4	1
2381	нашем исследовании	1	1
2382	является совершенно	1	1
2383	из сосуда	1	1
2384	в европейской	1	1
2385	лежит в	5	1
2386	и развития	21	1
2387	говорит он	3	1
2388	хотя для	1	1
2389	так было	1	1
2390	она содержит	1	1
2391	но совершенно	1	1
2392	и отношение	2	1
2393	своих собственных	1	1
2394	это даже	1	1
2395	сейчас только	1	1
2396	объективной точки	1	1
2397	воздействие на	1	1
2398	такова что	1	1
2399	можно прямо	1	1
2400	постановка вопроса	1	1
2401	мы пытались	5	1
2402	то при	1	1
2403	и оказывается	3	1
2404	зрения и	1	1
2405	нами раньше	1	1
2406	благодаря тому	1	1
2407	должна явиться	1	1
2408	совершенно по-иному	1	1
2409	для новой	1	1
2410	его значение	1	1
2411	нам предстоит	1	1
2412	теории с	1	1
2413	в противоречии	1	1
2414	выше если	1	1
2415	как сказано	1	1
2416	для правильного	1	1
2417	самой себе	3	1
2418	последнем случае	1	1
2419	нам ни	1	1
2420	какой степени	2	1
2421	образом с	2	1
2422	должны сделать	1	1
2423	сознания а	1	1
2424	его развития	4	1
2425	него мы	1	1
2426	понятиям и	3	1
2427	действия в	2	1
2428	понятий для	5	1
2429	мы думаем	1	1
2430	в уме	5	1
2431	теории которая	3	1
2432	словами также	1	1
2433	не играют	1	1
2434	этих точек	1	1
2435	не более	1	1
2436	близкий к	1	1
2437	явления в	1	1
2438	является его	2	1
2439	и обратное	1	1
2440	процесса в	3	1
2441	язык на	1	1
2442	для первого	2	1
2443	идет в	3	1
2444	все основные	7	1
2445	уже указывали	1	1
2446	в форме	1	1
2447	решении этих	1	1
2448	порожденного ею	1	1
2449	большое значение	1	1
2450	как высший	1	1
2451	в современной	3	1
2452	глубине и	1	1
2453	к кому	1	1
2454	обобщение и	1	1
2455	от конкретных	1	1
2456	без разрешения	1	1
2457	и выше	1	1
2458	участвующих в	3	1
2459	начинаем понимать	1	1
2460	как известно	7	1
2461	не произносится	1	1
2462	все он	2	1
2463	свете того	2	1
2464	слова из	2	1
2465	всегда имеет	2	1
2466	ребенка на	5	1
2467	условия для	1	1
2468	речь есть	3	1
2469	это делает	1	1
2470	и почему	1	1
2471	предмет чем	2	1
2472	может стоять	1	1
2473	при оценке	1	1
2474	всяких усилий	1	1
2475	есть все	1	1
2476	себе без	1	1
2477	очень редко	1	1
2478	себе руку	1	1
