N	2gram	Bakhtin_Fr	Psycholo
1312	самое это	1	2
1313	не оказалось	1	2
1314	на всю	4	2
1315	чем же	1	2
1316	все три	1	2
1317	когда вся	1	2
1318	тех же	3	2
1319	смерти и	6	2
1320	самое существенное	1	2
1321	при всех	2	2
1322	развития и	2	2
1323	всего на	3	2
1324	или иных	1	2
1325	он именно	1	2
1326	тому или	1	2
1327	он есть	1	2
1328	о шекспире	2	2
1329	акт и	1	2
1330	но именно	4	2
1331	формы это	1	2
1332	просто на	1	2
1333	друг друга	3	2
1334	формы как	1	2
1335	на время	4	2
1336	или к	2	2
1337	степени в	1	2
1338	сказать в	1	2
1339	выходит за	5	2
1340	ряд других	1	2
1341	этот процесс	5	2
1342	о человеке	2	2
1343	он называет	2	2
1344	в постоянном	1	2
1345	с нашей	1	2
1346	лучше и	1	2
1347	и новое	4	2
1348	со своим	1	2
1349	нельзя вывести	1	2
1350	без этого	1	2
1351	а о	2	2
1352	есть с	1	2
1353	так называемое	1	2
1354	перед смертью	2	2
1355	своему существу	2	2
1356	всей художественной	1	2
1357	он обещает	1	2
1358	не та	1	2
1359	две линии	1	2
1360	на наши	1	2
1361	как ее	2	2
1362	с историей	1	2
1363	одну лишь	1	2
1364	для которого	2	2
1365	бы действительно	1	2
1366	общественной жизни	1	2
1367	ко всему	2	2
1368	только к	1	2
1369	же к	1	2
1370	другими словами	2	2
1371	как уже	1	2
1372	же самыми	1	2
1373	вся жизнь	1	2
1374	просто не	1	2
1375	сказали что	1	2
1376	лежат в	1	2
1377	вся она	2	2
1378	с кем	1	2
1379	что из	1	2
1380	и всех	1	2
1381	мотивов и	4	2
1382	в книге	3	2
1383	на других	2	2
1384	речь и	2	2
1385	доверие к	1	2
1386	свидетельствуют о	1	2
1387	леонардо да	2	2
1388	лежат на	1	2
1389	тех или	1	2
1390	таким же	1	2
1391	его творчество	2	2
1392	существенную роль	3	1
1393	всему остальному	1	1
1394	на так	1	1
1395	его имеет	1	1
1396	мере он	1	1
1397	можно сопоставить	1	1
1398	человеческой души	1	1
1399	в настоящем	1	1
1400	борьбой и	1	1
1401	таковы например	4	1
1402	никаких сомнений	1	1
1403	с двух	1	1
1404	каковы же	2	1
1405	влияния и	3	1
1406	и животных	1	1
1407	не видели	1	1
1408	чтобы сыграть	1	1
1409	некоторой степени	1	1
1410	и имеет	1	1
1411	отношениях к	1	1
1412	же предмет	1	1
1413	и над	4	1
1414	говорили в	1	1
1415	своем развитии	1	1
1416	литературы а	1	1
1417	мест в	1	1
1418	эта же	2	1
1419	от эстетических	1	1
1420	осел и	1	1
1421	представлений о	1	1
1422	есть одновременно	1	1
1423	этой формулой	2	1
1424	и само	2	1
1425	их соединение	1	1
1426	значение это	1	1
1427	в духе	9	1
1428	поясняет это	1	1
1429	с соответствующим	1	1
1430	знаменитое письмо	1	1
1431	героя как	1	1
1432	она полнее	1	1
1433	от могилы	1	1
1434	в новую	1	1
1435	этот элемент	1	1
1436	литературной традицией	1	1
1437	и полное	1	1
1438	но следует	1	1
1439	почти ничего	1	1
1440	не отделено	1	1
1441	двух разных	1	1
1442	пор недостаточно	1	1
1443	целое и	1	1
1444	в быт	1	1
1445	эта формула	1	1
1446	его последнее	1	1
1447	момент и	2	1
1448	не смеется	1	1
1449	собой не	1	1
1450	это суждение	1	1
1451	образы в	5	1
1452	обычном смысле	1	1
1453	по этим	1	1
1454	к земле	1	1
1455	и служило	1	1
1456	которых для	1	1
1457	на точку	1	1
1458	мир и	3	1
1459	и важным	1	1
1460	широком смысле	1	1
1461	пожара и	1	1
1462	победу над	1	1
1463	еще много	1	1
1464	лишь бы	1	1
1465	и образ	1	1
1466	одного автора	1	1
1467	только благодаря	1	1
1468	требует для	1	1
1469	и стремления	1	1
1470	его ученики	1	1
1471	она же	1	1
1472	лежит на	1	1
1473	письме к	1	1
1474	то этот	1	1
1475	ясное и	1	1
1476	в пределе	1	1
1477	именно этим	1	1
1478	эту природу	1	1
1479	всем этим	1	1
1480	но эти	1	1
1481	свой круг	1	1
1482	сознания в	1	1
1483	истины для	1	1
1484	на многих	2	1
1485	сущности всегда	1	1
1486	быть названо	1	1
1487	произошло и	1	1
1488	истолкование и	1	1
1489	с коренным	1	1
1490	с общей	1	1
1491	от своей	1	1
1492	рассуждение о	1	1
1493	себе в	2	1
1494	конечно по	1	1
1495	этих образах	2	1
1496	не исказив	1	1
1497	с назидательной	1	1
1498	всего человечества	1	1
1499	обычно совершенно	1	1
1500	у стерна	3	1
1501	эти моменты	1	1
1502	которого они	2	1
1503	поэтому все	1	1
1504	он так	2	1
1505	ключ к	1	1
1506	в контексте	1	1
1507	это позволяет	1	1
1508	понимали что	1	1
1509	комедии шекспира	1	1
1510	какого-то иного	1	1
1511	будем говорить	1	1
1512	это особая	1	1
1513	века но	1	1
1514	и мою	1	1
1515	не одно	1	1
1516	по одной	1	1
1517	причины и	1	1
1518	в громадной	2	1
1519	и большим	1	1
1520	придется остановиться	1	1
1521	с народными	2	1
1522	и подобные	1	1
1523	образом на	2	1
1524	подводя итоги	2	1
1525	даже по	1	1
1526	ярче всего	1	1
1527	для раскрытия	1	1
1528	не зная	1	1
1529	влияние на	8	1
1530	не удавалось	1	1
1531	и мир	1	1
1532	мяса и	1	1
1533	таком подходе	2	1
1534	разных странах	1	1
1535	поэтому можно	1	1
1536	явления но	1	1
1537	высшее выражение	1	1
1538	при переходе	1	1
1539	еще больше	1	1
1540	нет места	1	1
1541	конца в	1	1
1542	именно для	1	1
1543	проявляется в	1	1
1544	но от	1	1
1545	или иными	1	1
1546	а ведь	1	1
1547	который можно	1	1
1548	от всякой	1	1
1549	процесса мы	1	1
1550	глаза на	1	1
1551	отказывается от	1	1
1552	судьбы и	1	1
1553	них все	1	1
1554	именно во	1	1
1555	то она	1	1
1556	сторону его	1	1
1557	воспринимается как	2	1
1558	а за	1	1
1559	различные области	1	1
1560	и гамлета	1	1
1561	еще очень	1	1
1562	определены как	1	1
1563	всем что	2	1
1564	xviii века	2	1
1565	в древнейшем	1	1
1566	судить о	1	1
1567	романе и	1	1
1568	образов их	2	1
1569	чтобы после	1	1
1570	особенности в	1	1
1571	связь со	1	1
1572	средство для	1	1
1573	что слово	3	1
1574	все общество	1	1
1575	людей в	1	1
1576	к некоторым	4	1
1577	действительности и	1	1
1578	она жить	1	1
1579	развития этих	1	1
1580	обычно и	1	1
1581	речи мы	1	1
1582	человек как	1	1
1583	своей книги	1	1
1584	в устах	2	1
1585	сделано и	1	1
1586	и питье	1	1
1587	средние века	12	1
1588	этой своей	1	1
1589	называет его	2	1
1590	искаженном виде	1	1
1591	комедии и	1	1
1592	xvii века	12	1
1593	уже к	2	1
1594	ко всякой	1	1
1595	на новый	2	1
1596	остальным формам	1	1
1597	отдельных людей	1	1
1598	он стал	1	1
1599	сущности имеет	1	1
1600	сторон этого	1	1
1601	нужно сказать	7	1
1602	не были	4	1
1603	противопоставляется всему	1	1
1604	это или	1	1
1605	с установлением	1	1
1606	др в	2	1
1607	была не	1	1
1608	вот в	1	1
1609	существенное отличие	1	1
1610	говорили что	3	1
1611	и речи	2	1
1612	была уже	1	1
1613	законам то	1	1
1614	он еще	3	1
1615	и дурных	1	1
1616	центр тяжести	1	1
1617	истории и	2	1
1618	вторая часть	1	1
1619	своего духа	1	1
1620	человеческих отношений	2	1
1621	образ смерти	1	1
1622	культуры и	11	1
1623	что во	1	1
1624	оно имеет	1	1
1625	сущности это	1	1
1626	отделено от	1	1
1627	но прежде	3	1
1628	них не	1	1
1629	был в	1	1
1630	и судьба	1	1
1631	о роли	1	1
1632	изучения в	1	1
1633	который был	3	1
1634	с величайшей	1	1
1635	в разной	2	1
1636	в определенные	2	1
1637	процесс постепенного	1	1
1638	вызвать у	1	1
1639	и могла	1	1
1640	раньше чем	1	1
1641	кульминационный момент	1	1
1642	своего рода	2	1
1643	мире и	3	1
1644	первую очередь	1	1
1645	речи здесь	1	1
1646	построена так	1	1
1647	и социальных	1	1
1648	которое с	1	1
1649	другие в	1	1
1650	и момент	1	1
1651	его из	1	1
1652	впервые и	1	1
1653	события и	2	1
1654	другой его	1	1
1655	отдельных элементов	1	1
1656	большую роль	1	1
1657	эти и	2	1
1658	а небо	1	1
1659	в изобразительном	1	1
1660	никакому сомнению	2	1
1661	современников и	2	1
1662	поэтому в	3	1
1663	речи как	1	1
1664	тема эта	1	1
1665	самой работе	1	1
1666	и создает	1	1
1667	мере и	1	1
1668	этот же	1	1
1669	бы чрезвычайно	1	1
1670	область искусства	1	1
1671	конечно и	4	1
1672	из большого	1	1
1673	прошлое и	2	1
1674	нашла свое	3	1
1675	вымысла и	1	1
1676	его теории	2	1
1677	зрения тех	1	1
1678	если смотреть	1	1
1679	шекспир и	1	1
1680	и начало	3	1
1681	напротив мы	1	1
1682	и радость	1	1
1683	значения и	1	1
1684	же сущность	1	1
1685	давали совершенно	1	1
1686	и они	1	1
1687	сила и	2	1
1688	вот все	1	1
1689	здесь начало	1	1
1690	в обычной	5	1
1691	и шекспир	1	1
1692	повсюду но	1	1
1693	была и	1	1
1694	не место	1	1
1695	не будь	1	1
1696	есть на	2	1
1697	ключом к	1	1
1698	этот образ	1	1
1699	от всей	2	1
1700	свое завершение	1	1
1701	на другие	1	1
1702	это самое	1	1
1703	не входит	2	1
1704	жизни мы	1	1
1705	широко и	1	1
1706	тесной связи	1	1
1707	но оно	1	1
1708	особенно это	1	1
1709	которых можно	1	1
1710	и довольно	1	1
1711	он требует	2	1
1712	близости к	1	1
1713	картину и	1	1
1714	характер его	1	1
1715	и пр	5	1
1716	языка и	1	1
1717	далее и	1	1
1718	первая из	1	1
1719	всех элементов	1	1
1720	один только	1	1
1721	власть и	1	1
1722	них как	2	1
1723	признак всякого	1	1
1724	наукой и	1	1
1725	в вечной	1	1
1726	области литературы	2	1
1727	итоги мы	1	1
1728	что тем	1	1
1729	с первой	1	1
1730	ко времени	1	1
1731	художественной литературы	2	1
1732	частности и	1	1
1733	и различные	1	1
1734	в мир	2	1
1735	типы и	1	1
1736	не раньше	1	1
1737	как какой-то	1	1
1738	и дидро	1	1
1739	жизни на	1	1
1740	связанных с	4	1
1741	если их	1	1
1742	связанной с	2	1
1743	и связанное	1	1
1744	в данной	1	1
1745	начиная с	2	1
1746	страх а	1	1
1747	человек был	1	1
1748	игра с	1	1
1749	за пределами	1	1
1750	который начал	1	1
1751	под знаком	1	1
1752	ли можно	1	1
1753	искусства все	1	1
1754	формы для	1	1
1755	может нам	1	1
1756	почти вовсе	5	1
1757	они еще	2	1
1758	до известной	2	1
1759	не имел	1	1
1760	и шекспира	2	1
1761	легенды и	1	1
1762	в мировой	1	1
1763	глаза в	1	1
1764	имеет не	1	1
1765	нашего автора	1	1
1766	конечно с	1	1
1767	подобного рода	1	1
1768	человеческую жизнь	1	1
1769	поэтому было	1	1
1770	смерть и	1	1
1771	стоит на	1	1
1772	как об	1	1
1773	на языке	2	1
1774	с известными	1	1
1775	разума и	2	1
1776	ведь сущность	1	1
1777	рода и	1	1
1778	в оправе	1	1
1779	образом к	1	1
1780	пришли к	1	1
1781	было особенно	1	1
1782	сам он	1	1
1783	сущность и	1	1
1784	был еще	3	1
1785	объяснения из	1	1
1786	романа но	1	1
1787	тристрам шенди	1	1
1788	они входят	1	1
1789	внешнем мире	1	1
1790	для всего	1	1
1791	и сознание	1	1
1792	а это	1	1
1793	не приобрело	1	1
1794	единства и	1	1
1795	ее проявления	1	1
1796	значение его	1	1
1797	в жизнь	1	1
1798	нам еще	1	1
1799	и римлян	1	1
1800	силу и	1	1
1801	какой-то особой	1	1
1802	с их	7	1
1803	природы человека	1	1
1804	жизни новые	1	1
1805	это всегда	2	1
1806	же цели	1	1
1807	иногда и	1	1
1808	в смехе	4	1
1809	в свои	1	1
1810	три основных	2	1
1811	свое высшее	1	1
1812	что будет	1	1
1813	употребленные в	1	1
1814	всегда лежит	1	1
1815	менее всего	5	1
1816	он один	1	1
1817	история и	1	1
1818	и народов	1	1
1819	нельзя согласиться	1	1
1820	и силу	1	1
1821	или даже	2	1
1822	в переводе	1	1
1823	почти до	2	1
1824	другом месте	2	1
1825	однако это	1	1
1826	чтения на	1	1
1827	нет у	1	1
1828	в кульминационный	1	1
1829	этой новой	2	1
1830	говорить как	1	1
1831	медленно и	1	1
1832	не создает	1	1
1833	быть отнесена	1	1
1834	только и	1	1
1835	этих элементов	1	1
1836	говорит об	1	1
1837	самой границе	1	1
1838	особенно в	2	1
1839	в разряде	1	1
1840	стоит и	1	1
1841	уже сказали	4	1
1842	понимает что	1	1
1843	могилы и	1	1
1844	и отдельных	1	1
1845	раньше в	1	1
1846	в данную	1	1
1847	и зрителей	1	1
1848	план в	1	1
1849	возвращается к	1	1
1850	сводит к	1	1
1851	тело не	2	1
1852	серьезный и	1	1
1853	в народе	1	1
1854	а его	2	1
1855	достаточно назвать	1	1
1856	он чувствует	1	1
1857	свое выражение	1	1
1858	полнее и	1	1
1859	главах мы	1	1
1860	одну из	2	1
1861	так резко	1	1
1862	всей своей	1	1
1863	и полноте	1	1
1864	говорить не	1	1
1865	недаром называл	1	1
1866	юмора и	1	1
1867	своего творчества	1	1
1868	момент победы	1	1
1869	а по	1	1
1870	написано в	1	1
1871	есть и	2	1
1872	других писателей	1	1
1873	и глубже	1	1
1874	поэтому во	1	1
1875	но дело	1	1
1876	как мир	1	1
1877	человека с	1	1
1878	них всегда	1	1
1879	слова или	1	1
1880	и всякая	2	1
1881	к эпохе	1	1
1882	и ученые	1	1
1883	статье о	2	1
1884	была только	3	1
1885	числе и	7	1
1886	страшное и	1	1
1887	во многом	3	1
1888	всегда имело	1	1
1889	него очень	1	1
1890	особенно остро	1	1
1891	могло возникнуть	1	1
1892	они принадлежат	1	1
1893	применимо к	1	1
1894	деле же	1	1
1895	исследования является	1	1
1896	от чтения	1	1
1897	далека от	1	1
1898	в знаменитом	1	1
1899	еде и	1	1
1900	общества и	1	1
1901	по величине	1	1
1902	может вызвать	1	1
1903	положительный момент	1	1
1904	включает в	3	1
1905	вся система	1	1
1906	же это	1	1
1907	с великолепной	1	1
1908	противоположность этому	1	1
1909	однако все	1	1
1910	концу он	1	1
1911	в эпоху	17	1
1912	природой и	1	1
1913	сильное и	1	1
1914	противоречии с	1	1
1915	следовательно не	2	1
1916	он наконец	1	1
1917	и обратно	1	1
1918	героического эпоса	1	1
1919	день после	1	1
1920	художественное творчество	2	1
1921	и вторую	1	1
1922	поэтому мы	1	1
1923	в готовом	1	1
1924	элементов как	1	1
1925	основная линия	1	1
1926	строя и	3	1
1927	когда все	1	1
1928	и существенную	2	1
1929	становится возможным	1	1
1930	человеческой жизни	1	1
1931	показаны здесь	1	1
1932	можно раскрыть	1	1
1933	стать только	1	1
1934	в подлиннике	1	1
1935	часто оказывается	1	1
1936	он всегда	2	1
1937	всей жизни	1	1
1938	найти и	1	1
1939	момента в	1	1
1940	характер как	1	1
1941	смеяться не	1	1
1942	творчества для	1	1
1943	этот момент	3	1
1944	их было	1	1
1945	которой в	1	1
1946	которой они	1	1
1947	значение этой	1	1
1948	жить и	6	1
1949	самого содержания	1	1
1950	которые по	1	1
1951	намека на	1	1
1952	как своего	1	1
1953	процесс этот	1	1
1954	касается до	2	1
1955	в широких	1	1
1956	по мере	1	1
1957	исторического развития	2	1
1958	долгое время	1	1
1959	литературы для	1	1
1960	всего могут	1	1
1961	да не	1	1
1962	вошла в	1	1
1963	границы между	1	1
1964	некоторые особенности	1	1
1965	он имеет	1	1
1966	по их	1	1
1967	дальнейшем нам	2	1
1968	говорят на	1	1
1969	образы с	2	1
1970	значении и	1	1
1971	где они	3	1
1972	сущности не	1	1
1973	самого тела	1	1
1974	но самое	2	1
1975	правда в	1	1
1976	этом суждении	2	1
1977	всех тех	1	1
1978	ограниченность и	1	1
1979	иван иванович	1	1
1980	с еще	1	1
1981	года и	1	1
1982	понимания и	4	1
1983	эти четыре	1	1
1984	языка на	1	1
1985	он описывает	1	1
1986	и исторического	1	1
1987	по-разному и	1	1
1988	формулой как	1	1
1989	серьезности и	4	1
1990	мы упоминали	3	1
1991	своего существования	2	1
1992	различные формы	2	1
1993	всего можно	1	1
1994	на таком	1	1
1995	ней как	1	1
1996	иногда сам	1	1
1997	романов в	1	1
1998	на материале	3	1
1999	лишенный всякой	1	1
2000	моменты в	1	1
2001	всякого рода	1	1
2002	представлениями и	1	1
2003	в дальнейшем	10	1
2004	заключение что	1	1
2005	явственно обнаруживается	1	1
2006	было не	1	1
2007	в первую	1	1
2008	пределы этого	1	1
2009	лежит всегда	1	1
2010	бы однако	1	1
2011	силы что	1	1
2012	его историческому	1	1
2013	со времени	1	1
2014	чувствует себя	1	1
2015	и вечно	1	1
2016	время от	1	1
2017	этом мы	2	1
2018	входит в	4	1
2019	и стиль	1	1
2020	суждения и	1	1
2021	его роман	3	1
2022	и т.п	26	1
2023	законченности и	1	1
2024	входят и	1	1
2025	что люди	2	1
2026	страх это	1	1
2027	есть такие	1	1
2028	могла не	1	1
2029	относит к	2	1
2030	и литературных	3	1
2031	они делают	1	1
2032	в пятом	1	1
2033	этого мира	1	1
2034	в средние	13	1
2035	не становится	1	1
2036	в беседке	1	1
2037	тела в	11	1
2038	самом начале	1	1
2039	носит характер	1	1
2040	чтобы они	1	1
2041	духа и	3	1
2042	назидательной целью	1	1
2043	и оценки	5	1
2044	все формы	3	1
2045	момент в	1	1
2046	не понял	1	1
2047	с темой	2	1
2048	здесь эта	1	1
2049	они никогда	1	1
2050	связанное с	2	1
2051	в системе	3	1
2052	в обращении	1	1
2053	значение которых	2	1
2054	их предметом	1	1
2055	вся эта	4	1
2056	своего развития	3	1
2057	все признаки	1	1
2058	все мы	1	1
2059	от обычных	2	1
2060	то оно	1	1
2061	существу и	1	1
2062	места для	1	1
2063	не приложима	1	1
2064	ниже и	1	1
2065	виктор гюго	2	1
2066	сделать до	1	1
2067	к человеку	1	1
2068	и смех	5	1
2069	жить в	1	1
2070	и служит	1	1
2071	произведение которое	1	1
2072	есть форма	1	1
2073	смысле в	1	1
2074	есть его	2	1
2075	а и	2	1
2076	его лежит	1	1
2077	резче и	1	1
2078	него самого	1	1
2079	на этих	1	1
2080	образ в	1	1
2081	далеко за	1	1
2082	тогда уже	1	1
2083	и художественно	1	1
2084	и этим	2	1
2085	в тот	1	1
2086	внешнего мира	1	1
2087	и развития	1	1
2088	эти источники	2	1
2089	нового и	1	1
2090	правильного понимания	1	1
2091	свою природу	2	1
2092	особенности которые	1	1
2093	говорит в	1	1
2094	далее он	1	1
2095	они представляют	1	1
2096	улицах в	1	1
2097	есть вне	1	1
2098	есть из	1	1
2099	преимущественно на	1	1
2100	числу величайших	1	1
2101	изменения и	1	1
2102	он рассматривает	1	1
2103	период своего	1	1
2104	начал с	1	1
2105	и своего	1	1
2106	теми или	1	1
2107	она стремится	1	1
2108	ни времени	1	1
2109	между прочим	2	1
2110	и вещей	1	1
2111	привлекать внимание	1	1
2112	века в	5	1
2113	он сводит	1	1
2114	нужно еще	2	1
2115	равенства и	1	1
2116	в другие	1	1
2117	при которых	1	1
2118	не избегли	1	1
2119	была связана	2	1
2120	всех народов	1	1
2121	противопоставляет себя	1	1
2122	как сказано	1	1
2123	характере и	1	1
2124	в индивидуальном	1	1
2125	и стремятся	2	1
2126	необходимость в	1	1
2127	строит свой	1	1
2128	роман для	1	1
2129	к частному	1	1
2130	выражение в	5	1
2131	в живой	1	1
2132	образов которые	1	1
2133	чтобы им	1	1
2134	на построение	1	1
2135	и немецкая	1	1
2136	его творчества	1	1
2137	образного и	1	1
2138	определить ее	1	1
2139	но вовсе	1	1
2140	были связаны	5	1
2141	все основные	1	1
2142	оценивает его	1	1
2143	и миром	1	1
2144	самый момент	1	1
2145	так у	1	1
2146	времен и	2	1
2147	произведение это	3	1
2148	необъясненным для	1	1
2149	стиль и	1	1
2150	на костер	1	1
2151	за нею	1	1
2152	все он	1	1
2153	очень существенные	1	1
2154	функций и	1	1
2155	жизнь как	1	1
2156	известном смысле	1	1
2157	довольно верно	1	1
2158	но нет	1	1
2159	литературы она	1	1
2160	но несмотря	3	1
2161	форм в	2	1
2162	он показывает	1	1
2163	слиты в	1	1
2164	и намека	1	1
2165	для людей	1	1
2166	которые были	1	1
2167	по первому	1	1
2168	мир к	1	1
2169	и особенно	4	1
2170	которых нет	1	1
2171	проявляются в	1	1
2172	какой же	1	1
2173	а более	1	1
2174	даже больше	1	1
2175	эту задачу	1	1
2176	свое особое	1	1
2177	с исключительной	1	1
2178	приближается к	1	1
2179	наши дни	1	1
2180	народа в	1	1
2181	яркой и	1	1
2182	мы назвали	1	1
2183	вот его	1	1
2184	новую и	1	1
2185	до некоторой	1	1
2186	это уже	4	1
2187	литературных явлений	1	1
2188	нашего времени	1	1
2189	первых двух	1	1
2190	в тесной	1	1
2191	разного рода	3	1
2192	он позволяет	1	1
2193	она жила	1	1
2194	науки и	1	1
2195	первых же	1	1
2196	сущность его	1	1
2197	смысла в	1	1
2198	связанная с	3	1
2199	она становится	1	1
2200	могут стать	1	1
2201	я имею	1	1
2202	мы понимаем	1	1
2203	литературы но	1	1
2204	своего романа	1	1
2205	начала с	1	1
2206	их следует	1	1
2207	не делает	1	1
2208	они связаны	1	1
2209	присутствует в	1	1
2210	оно всегда	1	1
2211	начала является	1	1
2212	мир от	2	1
2213	можно даже	1	1
2214	они нашли	1	1
2215	лежащие в	2	1
2216	такое определение	1	1
2217	материал остается	1	1
2218	и были	3	1
2219	и плоским	1	1
2220	классового общества	1	1
2221	важное значение	1	1
2222	в итоге	1	1
2223	есть она	1	1
2224	этих областей	1	1
2225	говорили уже	1	1
2226	начала сохраняется	1	1
2227	отношения но	1	1
2228	выходить за	2	1
2229	свое время	5	1
2230	шекспира он	1	1
2231	как тогда	1	1
2232	новым и	1	1
2233	в большинстве	2	1
2234	освобождает от	1	1
2235	самое главное	1	1
2236	всех форм	1	1
2237	и идеальной	1	1
2238	и уничтожение	1	1
2239	традиции в	1	1
2240	можно охарактеризовать	2	1
2241	ставит себя	1	1
2242	своим путем	1	1
2243	оно вышло	1	1
2244	сознание и	1	1
2245	наш анализ	1	1
2246	но лишь	1	1
2247	сами с	1	1
2248	людей как	1	1
2249	самым он	1	1
2250	самого главного	1	1
2251	подчеркнут и	1	1
2252	народа и	1	1
2253	эти произведения	2	1
2254	его нельзя	2	1
2255	теории в	1	1
2256	этим явлениям	1	1
2257	литературных произведений	1	1
2258	из сферы	1	1
2259	мировой литературе	3	1
2260	ряд новых	1	1
2261	форм по	1	1
2262	мире с	1	1
2263	в древности	1	1
2264	и гете	1	1
2265	полным хозяином	1	1
2266	и тон	1	1
2267	вступают в	2	1
2268	известной степени	2	1
2269	должны еще	2	1
2270	имею в	1	1
2271	между людьми	5	1
2272	главное в	1	1
2273	и отчетливое	1	1
2274	смех но	1	1
2275	она переносит	1	1
2276	тенденции к	1	1
2277	громадное значение	2	1
2278	правды и	1	1
2279	таким характерным	1	1
2280	к миру	2	1
2281	в эстетику	1	1
2282	проявления и	1	1
2283	в свой	2	1
2284	но исключительно	1	1
2285	здесь и	5	1
2286	свою силу	1	1
2287	формы чисто	1	1
2288	полюс то	1	1
2289	к новой	1	1
2290	же он	2	1
2291	наш мир	1	1
2292	дальнейшего развития	1	1
2293	и видеть	1	1
2294	самая сущность	1	1
2295	темных людей	1	1
2296	поэзии он	1	1
2297	чуть ли	1	1
2298	людей не	1	1
2299	конечно у	1	1
2300	он смотрит	1	1
2301	этот мотив	1	1
2302	отклонение от	1	1
2303	как простая	1	1
2304	вокруг него	1	1
2305	ни с	3	1
2306	того времени	1	1
2307	итак в	3	1
2308	второй половине	2	1
2309	том числе	10	1
2310	это особенно	1	1
2311	дает только	1	1
2312	корректив к	1	1
2313	мы подчеркнули	1	1
2314	не единственным	1	1
2315	и вытесненные	1	1
2316	становится невозможным	1	1
2317	и разные	1	1
2318	отличает ее	1	1
2319	как особый	1	1
2320	вопросов для	1	1
2321	и странным	1	1
2322	она никогда	1	1
2323	в г	3	1
2324	затем и	2	1
2325	находилась в	1	1
2326	века и	8	1
2327	том можно	1	1
2328	был как	1	1
2329	что к	1	1
2330	наших дней	1	1
2331	начала в	5	1
2332	же по	1	1
2333	мы нигде	1	1
2334	начале это	1	1
2335	что такова	1	1
2336	этом что	2	1
2337	быть определены	1	1
2338	особенность его	1	1
2339	в литературу	1	1
2340	здесь господствует	1	1
2341	литературные произведения	1	1
2342	было просто	1	1
2343	ею же	2	1
2344	все вопросы	1	1
2345	за них	1	1
2346	не хватает	1	1
2347	страха и	4	1
2348	тех форм	1	1
2349	природу и	2	1
2350	является не	1	1
2351	социальное и	1	1
2352	живой и	1	1
2353	мира и	4	1
2354	веселья и	2	1
2355	цель и	1	1
2356	об особом	1	1
2357	различные жанры	1	1
2358	стихотворении посвященном	1	1
2359	никакого исключения	1	1
2360	совершенно иной	2	1
2361	не стал	1	1
2362	свет на	1	1
2363	единство и	1	1
2364	времени то	2	1
2365	но конечно	1	1
2366	но разумеется	2	1
2367	как эта	1	1
2368	истории о	1	1
2369	он строит	1	1
2370	еще до	1	1
2371	это вольный	1	1
2372	конечно это	1	1
2373	и уничтожению	1	1
2374	гораздо шире	1	1
2375	поводом для	1	1
2376	данную эпоху	1	1
2377	бы хоть	1	1
2378	они стали	2	1
2379	вырождается в	1	1
2380	которой ни	1	1
2381	и новым	1	1
2382	еще можно	1	1
2383	и почти	3	1
2384	и образов	4	1
2385	и освобождают	1	1
2386	узким и	1	1
2387	остановимся прежде	1	1
2388	больших и	1	1
2389	довольно часто	1	1
2390	это сознание	1	1
2391	эти формы	5	1
2392	во второй	2	1
2393	из потребности	1	1
2394	его значении	1	1
2395	с высокой	1	1
2396	не находит	1	1
2397	характерно для	3	1
2398	уже у	1	1
2399	и беспощадной	1	1
2400	его всегда	1	1
2401	только такие	1	1
2402	резко отличается	1	1
2403	земли и	5	1
2404	они соединяются	1	1
2405	как чисто	2	1
2406	утрачивают свою	1	1
2407	с человеком	1	1
2408	обычной жизни	3	1
2409	мыслью и	1	1
2410	бы самое	1	1
2411	всегда на	1	1
2412	еще на	2	1
2413	и грубо	1	1
2414	всех времен	1	1
2415	всех его	3	1
2416	эстетика безобразного	1	1
2417	самая эта	1	1
2418	не нуждается	1	1
2419	были и	1	1
2420	возможна и	1	1
2421	связь образов	1	1
2422	он утрачивает	2	1
2423	здесь особенно	1	1
2424	только по	1	1
2425	этот пасторальный	1	1
2426	начала жизни	1	1
2427	от времени	1	1
2428	по плечу	1	1
2429	их можно	1	1
2430	эти образы	4	1
2431	всей нашей	1	1
2432	всегда оказывается	1	1
2433	положения на	1	1
2434	очень далека	1	1
2435	заявляет что	1	1
2436	суждения о	1	1
2437	в создании	1	1
2438	в эти	1	1
2439	не получили	1	1
2440	определить как	1	1
2441	явлениями и	1	1
2442	и новые	1	1
2443	если на	1	1
2444	иногда даже	1	1
2445	ад и	1	1
2446	в лице	1	1
2447	его современников	1	1
2448	от эпохи	1	1
2449	в известной	7	1
2450	форме и	2	1
2451	здесь этот	1	1
