N	2gram	Bakhtin_Fr	RusskieA
1311	точку зрения	3	1
1312	часто и	1	1
1313	и том	1	1
1314	как раз	5	1
1315	декабря г	1	1
1316	все гадания	1	1
1317	на время	5	1
1318	рождество христово	1	1
1319	и каким	1	1
1320	связан с	2	1
1321	довольно сложный	1	1
1322	форм и	5	1
1323	то они	1	1
1324	не носило	1	1
1325	его производные	1	1
1326	хлеб родится	1	1
1327	и радость	1	1
1328	ничем не	1	1
1329	мир в	4	1
1330	основе своей	1	1
1331	в коем	1	1
1332	горы и	1	1
1333	для нового	2	1
1334	и было	1	1
1335	это был	2	1
1336	свидетельствует о	1	1
1337	сам он	1	1
1338	новой жизни	1	1
1339	был еще	1	1
1340	уверен что	3	1
1341	сочетается с	2	1
1342	тем он	1	1
1343	что значит	1	1
1344	принимает форму	2	1
1345	одна и	1	1
1346	бы на	1	1
1347	что одно	1	1
1348	он и	6	1
1349	прямо в	1	1
1350	этом он	2	1
1351	в литературе	4	1
1352	о нем	2	1
1353	имеет совершенно	1	1
1354	этих слов	2	1
1355	видеть в	1	1
1356	же явления	1	1
1357	на одной	1	1
1358	со смертью	1	1
1359	же случае	1	1
1360	из форм	1	1
1361	из числа	1	1
1362	как нечто	1	1
1363	других игр	1	1
1364	деле эти	1	1
1365	пир и	3	1
1366	но с	1	1
1367	течение всей	1	1
1368	у всех	2	1
1369	наших дней	1	1
1370	на несколько	1	1
1371	и где	1	1
1372	лепешки и	1	1
1373	и эта	2	1
1374	рогами и	1	1
1375	и свободы	1	1
1376	характера оно	1	1
1377	слово в	1	1
1378	распространенные в	1	1
1379	то это	1	1
1380	вообще не	3	1
1381	где эти	1	1
1382	ряд свидетельств	1	1
1383	понимать как	1	1
1384	ни странно	1	1
1385	где их	2	1
1386	как она	1	1
1387	этом имеется	1	1
1388	истину можно	1	1
1389	является не	1	1
1390	имеется в	2	1
1391	другом месте	3	1
1392	на улицах	2	1
1393	были популярны	1	1
1394	стремление к	1	1
1395	веселья и	1	1
1396	к концу	2	1
1397	вниз а	1	1
1398	на голове	1	1
1399	остановимся на	2	1
1400	и людей	1	1
1401	и вольности	2	1
1402	в xv	2	1
1403	прибавляет что	1	1
1404	те из	1	1
1405	и оно	1	1
1406	это было	4	1
1407	убеждении что	1	1
1408	и самой	1	1
1409	но особенно	2	1
1410	в лучшее	1	1
1411	человеком и	2	1
1412	первый большой	1	1
1413	и таким	1	1
1414	часть их	1	1
1415	было ни	1	1
1416	как все	1	1
1417	нового в	1	1
1418	нельзя было	2	1
1419	идет к	1	1
1420	и основные	1	1
1421	без всякой	1	1
1422	они все	1	1
1423	они часто	1	1
1424	буквальном смысле	1	1
1425	и хлеб	2	1
1426	никакой роли	1	1
1427	тем сильнее	1	1
1428	или косвенно	1	1
1429	в полной	1	1
1430	рождения и	1	1
1431	для исполнения	1	1
1432	выше и	1	1
1433	земля после	1	1
1434	ей в	1	1
1435	предыдущей главе	1	1
1436	которая для	1	1
1437	которую мы	1	1
1438	влияние и	1	1
1439	например у	1	1
1440	изображается в	2	1
1441	это как	1	1
1442	в самых	1	1
1443	две стороны	1	1
1444	не простое	1	1
1445	и ни	3	1
1446	также и	11	1
1447	такова концепция	1	1
1448	а из	1	1
1449	не по	1	1
1450	описывает игру	1	1
1451	это народное	1	1
1452	из древнейших	2	1
1453	так во	1	1
1454	у того	1	1
1455	эти формы	1	1
1456	во второй	3	1
1457	в сопровождении	1	1
1458	у народа	2	1
1459	характерно для	3	1
1460	похоронного обряда	1	1
1461	нужно было	1	1
1462	и детей	1	1
1463	например к	1	1
1464	подтверждается и	1	1
1465	и говорят	1	1
1466	есть ли	1	1
1467	освобождение от	4	1
1468	учения о	2	1
1469	доме и	1	1
1470	но дело	2	1
1471	стороны и	1	1
1472	хочет жениться	1	1
1473	он здесь	1	1
1474	особенности же	1	1
1475	есть о	2	1
1476	от того	3	1
1477	человека с	5	1
1478	несколько подробнее	1	1
1479	несколько раз	1	1
1480	хотя она	1	1
1481	при всем	1	1
1482	именно здесь	1	1
1483	и полной	1	1
1484	жизни это	1	1
1485	день св	1	1
1486	в церквах	1	1
1487	очень велико	1	1
1488	в отрыве	2	1
1489	люди не	1	1
1490	но эту	1	1
1491	же на	1	1
1492	эта как	2	1
1493	же самое	3	1
1494	все самое	1	1
1495	со своими	1	1
1496	с новым	1	1
1497	раза в	2	1
1498	и своим	1	1
1499	того времени	1	1
1500	материалами и	1	1
1501	от времени	1	1
1502	и играют	1	1
1503	характерными для	1	1
1504	те самые	1	1
1505	еде и	1	1
1506	этих форм	3	1
1507	жизни и	11	1
1508	говорить об	1	1
1509	идет не	2	1
1510	исследования о	1	1
1511	только после	1	1
1512	там на	2	1
1513	глазами и	2	1
1514	нуждается в	3	1
1515	надо было	1	1
1516	известны и	1	1
1517	в так	1	1
1518	хотя здесь	1	1
1519	других языках	1	1
1520	именно это	2	1
1521	к смеху	3	1
1522	день после	1	1
1523	веков в	1	1
1524	не надо	1	1
1525	его новое	1	1
1526	есть не	1	1
1527	случае обряд	1	1
1528	в xvi	4	1
