N	2gram	Vygotskiy_	Vladivir
1318	смысле как	1	1
1319	действительно в	1	1
1320	психологии в	1	1
1321	этого что	1	1
1322	с этих	1	1
1323	как видите	1	1
1324	всего в	1	1
1325	а кроме	1	1
1326	ближе к	2	1
1327	представить себе	2	1
1328	он имел	1	1
1329	все понятно	2	1
1330	уже здесь	1	1
1331	привело к	1	1
1332	каждый элемент	2	1
1333	и всецело	1	1
1334	видели что	1	1
1335	не зная	1	1
1336	с ужасом	1	1
1337	мы видим	13	1
1338	удивительным и	1	1
1339	самой высокой	1	1
1340	то оно	1	1
1341	на протяжении	2	1
1342	хотелось бы	1	1
1343	том насколько	1	1
1344	как нам	2	1
1345	как единство	1	1
1346	и всей	1	1
1347	он непременно	1	1
1348	мы в	3	1
1349	признает что	1	1
1350	нельзя сомневаться	1	1
1351	впадает в	1	1
1352	факт как	1	1
1353	смысле в	1	1
1354	этой же	1	1
1355	нервной энергии	4	1
1356	элементов и	1	1
1357	своими собственными	2	1
1358	они относились	1	1
1359	же самому	2	1
1360	что при	5	1
1361	не соответствует	1	1
1362	души и	1	1
1363	указал на	2	1
1364	при решении	1	1
1365	что тут	2	1
1366	почему бы	1	1
1367	место где	1	1
1368	он идет	1	1
1369	что самая	1	1
1370	к изображению	1	1
1371	при чем	1	1
1372	для объяснения	1	1
1373	и решающим	1	1
1374	можно привести	1	1
1375	одно из	1	1
1376	остаются для	1	1
1377	коренным образом	1	1
1378	здесь уже	2	1
1379	в некоторой	2	1
1380	бы что	2	1
1381	на решение	1	1
1382	наше внимание	2	1
1383	что между	2	1
1384	внешнего мира	1	1
1385	видит в	3	1
1386	есть еще	1	1
1387	совершенно ясно	13	1
1388	отношения между	3	1
1389	отцов и	1	1
1390	поэта но	1	1
1391	нового и	1	1
1392	этому присоединяется	1	1
1393	правильного понимания	1	1
1394	в общей	1	1
1395	и всюду	1	1
1396	в несколько	1	1
1397	человечество и	1	1
1398	она сказала	1	1
1399	но никак	2	1
1400	с двумя	3	1
1401	тут и	1	1
1402	проблем и	1	1
1403	преимущественно на	1	1
1404	в день	1	1
1405	как таковое	1	1
1406	каком случае	1	1
1407	невозможность для	1	1
1408	и хорошо	1	1
1409	другое не	2	1
1410	очевидно что	3	1
1411	он рассматривает	1	1
1412	развитие в	1	1
1413	между этими	1	1
1414	в последних	2	1
1415	человек и	1	1
1416	как необходимом	1	1
1417	она слишком	1	1
1418	этом последнем	1	1
1419	характер и	1	1
1420	представляют собою	1	1
1421	мы никак	1	1
1422	организма и	1	1
1423	свою теорию	1	1
1424	чем главным	1	1
1425	себя как	1	1
1426	из той	2	1
1427	виде так	1	1
1428	души в	1	1
1429	его последние	1	1
1430	поехать в	1	1
1431	эмпирической психологии	3	1
1432	если я	2	1
1433	слишком много	1	1
1434	же к	1	1
1435	под этим	1	1
1436	в прежней	2	1
1437	в свете	1	1
1438	важный для	1	1
1439	нами раньше	1	1
1440	благодаря тому	1	1
1441	и следовательно	3	1
1442	иногда не	1	1
1443	что ведь	1	1
1444	что слово	1	1
1445	нашем сознании	1	1
1446	но никто	2	1
1447	что как	1	1
1448	в других	1	1
1449	и отдельные	1	1
1450	случае остается	1	1
1451	а для	1	1
1452	вопроса о	2	1
1453	научной и	1	1
1454	на которую	1	1
1455	в каждом	2	1
1456	только от	1	1
1457	той главы	1	1
1458	материалом для	1	1
1459	и ко	1	1
1460	находит свое	2	1
1461	и цель	1	1
1462	же оказывается	1	1
1463	выводы и	1	1
1464	ли это	3	1
1465	приехать в	1	1
1466	мысль и	2	1
1467	средние века	1	1
1468	бы она	1	1
1469	мы говорили	4	1
1470	все яснее	1	1
1471	совершенно правильно	3	1
1472	что настоящее	1	1
1473	является только	1	1
1474	этой точки	3	1
1475	не дает	2	1
1476	на другой	2	1
1477	для наших	1	1
1478	очевидно не	1	1
1479	ту же	3	1
1480	мы опять	1	1
1481	что вопрос	1	1
1482	человека должно	1	1
1483	категории и	1	1
1484	другом и	1	1
1485	смертью он	1	1
1486	были связаны	1	1
1487	на чем	1	1
1488	многочисленных и	1	1
1489	на нем	1	1
1490	надо сказать	2	1
1491	было вызвано	1	1
1492	если же	3	1
1493	все те	3	1
1494	тут у	1	1
1495	для человека	1	1
1496	уже потому	1	1
1497	исследования а	1	1
1498	такое что	3	1
1499	никогда нельзя	1	1
1500	сомневаться в	1	1
1501	этот вопрос	6	1
1502	совершенно неверно	1	1
1503	над ним	2	1
1504	на противоречия	1	1
1505	себе вне	1	1
1506	многих случаях	1	1
1507	что первые	1	1
1508	важно только	1	1
1509	того кто	1	1
1510	значение и	2	1
1511	за нею	1	1
1512	самым настоящим	1	1
1513	авторы как	1	1
1514	как эта	1	1
1515	несколько лет	1	1
1516	склонен даже	1	1
1517	есть совсем	1	1
1518	ни одной	2	1
1519	его ни	1	1
1520	она нуждается	1	1
1521	но без	1	1
1522	т п	5	1
1523	и опять	1	1
1524	себе никакой	1	1
1525	которую в	1	1
1526	жизнь как	1	1
1527	нечто такое	3	1
1528	и каждый	2	1
1529	условия для	1	1
1530	искусства но	2	1
1531	для нашего	1	1
1532	существует в	1	1
1533	заботился о	1	1
1534	когда они	2	1
1535	приводят к	1	1
1536	любви в	1	1
1537	я принимаю	1	1
1538	хлеб и	1	1
1539	обратимся к	1	1
1540	который так	1	1
1541	содержало в	1	1
1542	к мнению	1	1
1543	что может	2	1
1544	согласуется с	2	1
1545	и почему	3	1
1546	того существует	1	1
1547	толстой в	1	1
1548	весь свой	1	1
1549	решения этой	1	1
1550	столь же	3	1
1551	своего существа	1	1
1552	необходимо чтобы	2	1
1553	деле это	2	1
1554	и непонятной	1	1
1555	этого нового	1	1
1556	которое на	1	1
1557	говорит на	1	1
1558	был правее	1	1
1559	на который	1	1
1560	а как	3	1
1561	называет свое	1	1
1562	ответы на	1	1
1563	в него	5	1
1564	себе как	1	1
1565	можно с	1	1
1566	случае это	1	1
1567	обратиться к	9	1
1568	и чем	1	1
1569	нет не	1	1
1570	его теорию	1	1
1571	в один	1	1
1572	имеет дело	4	1
1573	цель а	1	1
1574	которого она	1	1
1575	где мы	3	1
1576	и насколько	4	1
1577	что до	1	1
1578	от самого	1	1
1579	вопросом о	1	1
1580	не составляют	1	1
1581	потому чтобы	1	1
1582	которые только	2	1
1583	имеет совсем	1	1
1584	собственном смысле	2	1
1585	я уже	1	1
1586	даны в	2	1
1587	последняя строфа	1	1
1588	и конечно	3	1
1589	этой проблемы	1	1
1590	и должны	1	1
1591	только те	1	1
1592	для каждой	1	1
1593	на совершенно	1	1
1594	прямо говорит	1	1
1595	его из	1	1
1596	красоты в	1	1
1597	толстой к	1	1
1598	он только	3	1
1599	правы потому	1	1
1600	на ее	1	1
1601	ним и	1	1
1602	во власти	1	1
1603	гораздо менее	1	1
1604	роман с	1	1
1605	оно было	1	1
1606	говорит нам	3	1
1607	и одно	1	1
1608	одном акте	1	1
1609	сказать даже	1	1
1610	представляют собой	2	1
1611	это уже	1	1
1612	связанное с	1	1
1613	эти самые	1	1
1614	же невозможно	1	1
1615	современников и	1	1
1616	и та	5	1
1617	от этой	3	1
1618	этот принцип	1	1
1619	когда его	2	1
1620	переживания и	1	1
1621	что после	1	1
1622	другую и	1	1
1623	же были	1	1
1624	на отдельных	1	1
1625	не связанной	1	1
1626	же самой	1	1
1627	мы себя	1	1
1628	него нет	1	1
1629	же самые	2	1
1630	нас от	2	1
1631	в плоскости	1	1
1632	и первый	2	1
1633	и сделать	1	1
1634	мучительные и	1	1
1635	дать в	1	1
1636	что нет	3	1
1637	как акт	1	1
1638	ли с	1	1
1639	двух сторон	1	1
1640	чувства и	7	1
1641	конечно и	1	1
1642	отличаются от	1	1
1643	до этого	1	1
1644	оказывается в	1	1
1645	гораздо легче	1	1
1646	сказать в	1	1
1647	которое как	2	1
1648	всегда в	1	1
1649	не исключая	1	1
1650	их и	1	1
1651	мы могли	5	1
1652	в моем	1	1
1653	следовательно в	2	1
1654	подходим к	1	1
1655	частью в	1	1
1656	его теории	1	1
1657	о самом	1	1
1658	мы говорим	1	1
1659	легко и	2	1
1660	содержание и	4	1
1661	с целью	1	1
1662	этом слове	1	1
1663	может сам	1	1
1664	его жизнь	2	1
1665	и начало	1	1
1666	в составе	1	1
1667	не делает	1	1
1668	ничего такого	1	1
1669	же самый	1	1
1670	военную и	1	1
1671	своей последней	1	1
1672	как смысл	1	1
1673	в процессе	1	1
1674	ясно говорит	1	1
1675	жизнь это	1	1
1676	ничем не	1	1
1677	к которым	3	1
1678	мысли о	2	1
1679	из тех	1	1
1680	возможности и	1	1
1681	нам возможность	1	1
1682	не принимая	1	1
1683	не соответствуют	1	1
1684	состоит из	1	1
1685	много но	1	1
1686	никто не	4	1
1687	насколько это	1	1
1688	том смысле	1	1
1689	и торжество	1	1
1690	ниже мы	1	1
1691	чего хочет	1	1
1692	говоря и	1	1
1693	и были	1	1
1694	бы не	1	1
1695	потому как	1	1
1696	мы имели	2	1
1697	зависимости от	9	1
1698	при всех	1	1
1699	жизни если	1	1
1700	смерти ее	1	1
1701	которая не	1	1
1702	сознательно и	1	1
1703	от множества	1	1
1704	везде и	1	1
1705	тем принципом	1	1
1706	андрея белого	1	1
1707	не трудно	1	1
1708	в трагедию	2	1
1709	замуж за	1	1
1710	говорится что	2	1
1711	человек но	1	1
1712	мы только	3	1
1713	они по	1	1
1714	показать как	7	1
1715	быть целью	1	1
1716	принадлежит ему	1	1
1717	и пишет	1	1
1718	который он	3	1
1719	случае даже	1	1
1720	попал в	1	1
1721	поэтому не	1	1
1722	и воображения	1	1
1723	философом это	1	1
1724	какой мере	1	1
1725	видим что	5	1
1726	это напоминает	1	1
1727	которые однако	1	1
1728	нечем дышать	1	1
1729	и легче	1	1
1730	туда и	1	1
1731	на той	1	1
1732	чем то	1	1
1733	совсем другой	1	1
1734	мы его	1	1
1735	связана с	1	1
1736	так чтобы	2	1
1737	на манер	2	1
1738	и какие	1	1
1739	вся она	1	1
1740	только мы	1	1
1741	этой работы	1	1
1742	это только	5	1
1743	быть не	2	1
1744	не быть	1	1
1745	и второй	1	1
1746	вызывает в	4	1
1747	остановиться только	1	1
1748	в явном	1	1
1749	нельзя же	1	1
1750	в новой	1	1
1751	сознании и	1	1
1752	это письмо	1	1
1753	каждой из	1	1
1754	приводит в	1	1
1755	он хочет	1	1
1756	которого не	1	1
1757	что многие	1	1
1758	он сейчас	3	1
1759	в известном	2	1
1760	вслед за	3	1
1761	на примере	7	1
1762	против такого	2	1
1763	большей частью	1	1
1764	целый ряд	5	1
1765	мы считаем	1	1
1766	времени и	5	1
1767	существует ли	1	1
1768	не своим	1	1
1769	несовместимого с	1	1
1770	что когда	2	1
1771	цели и	1	1
1772	каждый из	2	1
1773	только это	1	1
1774	является то	2	1
1775	наука не	1	1
1776	она все	2	1
1777	вот этот	1	1
1778	состоит в	3	1
1779	которое за	1	1
1780	понимания этой	1	1
1781	другой день	1	1
1782	не забудем	1	1
1783	русский язык	1	1
1784	же чисто	1	1
1785	и под	3	1
1786	на две	1	1
1787	который хочет	1	1
1788	в итальянской	1	1
1789	от которой	1	1
1790	бы очень	1	1
1791	него все	1	1
1792	дальше не	1	1
1793	человек был	1	1
1794	которым мы	2	1
1795	эти категории	1	1
1796	даже о	1	1
1797	характера и	8	1
1798	именно то	5	1
1799	лучше всего	1	1
1800	на кладбище	2	1
1801	близким и	1	1
1802	искусства все	1	1
1803	мы часто	1	1
1804	в сознании	2	1
1805	бросаются в	1	1
1806	него самого	1	1
1807	системы которые	1	1
1808	каждый день	2	1
1809	самом процессе	2	1
1810	они обращаются	1	1
1811	смерти он	2	1
1812	до известной	1	1
1813	после такого	1	1
1814	или ужас	1	1
1815	какие бы	1	1
1816	каких внешних	1	1
1817	он заканчивает	1	1
1818	важных проблем	1	1
1819	будет в	1	1
1820	которыми пользовался	1	1
1821	из него	1	1
1822	мы еще	2	1
1823	если только	4	1
1824	но которые	2	1
1825	и искусства	1	1
1826	точку зрения	1	1
1827	рассматривать и	1	1
1828	указанием на	1	1
1829	чуть ли	1	1
1830	тогда мы	1	1
1831	высшей степени	1	1
1832	дает нам	2	1
1833	он прекрасно	1	1
1834	и такой	1	1
1835	настроений и	1	1
1836	здесь надо	1	1
1837	бы допустить	1	1
1838	из отдельных	1	1
1839	два разных	1	1
1840	и прямо	1	1
1841	что ему	4	1
1842	есть тоже	1	1
1843	месте но	1	1
1844	с но	2	1
1845	уже сейчас	1	1
1846	ему что	2	1
1847	основе своей	1	1
1848	стороны мы	3	1
1849	различие между	1	1
1850	надежду на	1	1
1851	сущность и	1	1
1852	был еще	1	1
1853	в последней	3	1
1854	он делает	2	1
1855	чем все	1	1
1856	противоречия и	1	1
1857	что значит	1	1
1858	к величайшему	1	1
1859	дошел до	1	1
1860	мере что	1	1
1861	должно существовать	1	1
1862	и сильно	1	1
1863	в постоянном	1	1
1864	простого и	1	1
1865	что так	1	1
1866	такое же	1	1
1867	мало того	1	1
1868	годов и	1	1
1869	то самое	1	1
1870	указание на	1	1
1871	самой этой	1	1
1872	и характера	1	1
1873	на русский	1	1
1874	на которой	1	1
1875	из своих	1	1
1876	чем он	1	1
1877	деле если	2	1
1878	смысле этого	1	1
1879	ничего плохого	1	1
1880	не принимает	1	1
1881	раз в	4	1
1882	от своих	1	1
1883	а на	1	1
1884	непосредственно в	1	1
1885	где подробно	1	1
1886	бы для	2	1
1887	отказаться от	1	1
1888	себе что	1	1
1889	или в	6	1
1890	и представления	1	1
1891	которая давала	1	1
1892	все исследование	1	1
1893	свое высшее	1	1
1894	для других	1	1
1895	не любит	1	1
1896	то новое	1	1
1897	начала в	1	1
1898	как таковая	1	1
1899	третьего но	1	1
1900	за этим	2	1
1901	и где	2	1
1902	о характере	1	1
1903	в руках	1	1
1904	на нее	2	1
1905	это еще	1	1
1906	даже прямо	2	1
1907	том виде	1	1
1908	которые как	1	1
1909	они имеют	1	1
1910	он видел	1	1
1911	и другое	6	1
1912	вот если	1	1
1913	вредными и	1	1
1914	в сердце	2	1
1915	на тему	1	1
1916	между собою	1	1
1917	в сферу	2	1
1918	сама по	3	1
1919	такой мере	1	1
1920	было просто	1	1
1921	выразить в	1	1
1922	даже трудно	1	1
1923	из которого	1	1
1924	что перед	1	1
1925	и решительно	1	1
1926	как она	9	1
1927	он призывает	1	1
1928	этой цели	3	1
1929	или даже	1	1
1930	эту точку	1	1
1931	стремление к	2	1
1932	ли не	2	1
1933	смерти в	2	1
1934	близким к	1	1
1935	этого вопроса	1	1
1936	области на	1	1
1937	и оно	1	1
1938	войти в	1	1
1939	даже что	1	1
1940	что раньше	1	1
1941	существование и	1	1
1942	для которого	1	1
1943	в каждой	3	1
1944	которые с	3	1
1945	для нашей	2	1
1946	дело и	3	1
1947	этих элементов	1	1
1948	что тот	2	1
1949	и таким	3	1
1950	ничего нельзя	1	1
1951	концов только	2	1
1952	ее словам	1	1
1953	за его	1	1
1954	в одной	4	1
1955	как все	4	1
1956	очень многие	1	1
1957	которая еще	1	1
1958	времени то	1	1
1959	связаны с	2	1
1960	эти же	1	1
1961	на них	3	1
1962	оно может	2	1
1963	на место	1	1
1964	человека вот	1	1
1965	осталось у	1	1
1966	конечно это	1	1
1967	и внешних	1	1
1968	в последовательном	1	1
1969	и искусство	2	1
1970	как ни	4	1
1971	однако легко	2	1
1972	прав только	1	1
1973	ей в	1	1
1974	чувствую себя	1	1
1975	построен на	1	1
1976	характером его	1	1
1977	которую мы	2	1
1978	его слов	1	1
1979	ли в	1	1
1980	течение самого	1	1
1981	что сущность	1	1
1982	в руки	3	1
1983	ни один	2	1
1984	поднимался вопрос	1	1
1985	доказать что	1	1
1986	на такие	1	1
1987	для чего	4	1
1988	с совершенно	3	1
1989	через которые	1	1
1990	ведь и	1	1
1991	сказали что	1	1
1992	в значительной	1	1
1993	от всех	1	1
1994	от тех	1	1
1995	даны у	1	1
1996	написано в	1	1
1997	совершенно невозможно	2	1
1998	независимым от	1	1
1999	каждый раз	1	1
2000	к анализу	1	1
2001	конечно в	1	1
2002	факт что	8	1
2003	имеет свое	1	1
2004	например и	1	1
2005	то совершенно	1	1
2006	ним не	1	1
2007	вторая половина	1	1
2008	против того	1	1
2009	и законченной	1	1
2010	фантазии и	2	1
2011	если взять	1	1
2012	у нее	1	1
2013	признать что	4	1
2014	его повести	2	1
2015	первые два	1	1
2016	почти никогда	2	1
2017	и всех	1	1
2018	бы по	3	1
2019	сказано выше	1	1
2020	как из	3	1
2021	гордости и	1	1
2022	статье о	1	1
2023	с так	3	1
2024	всех его	1	1
2025	допустить что	3	1
2026	те которые	1	1
2027	особенно ярко	1	1
2028	в лице	1	1
2029	чувства а	1	1
2030	этого нет	1	1
2031	мы убедимся	1	1
2032	реакции на	1	1
2033	над его	1	1
2034	он знает	3	1
2035	того времени	1	1
2036	нужно признать	1	1
2037	и значения	1	1
2038	часто встречаемся	1	1
2039	являются не	1	1
2040	не важно	1	1
2041	иначе он	1	1
2042	котором спенсер	1	1
2043	далека от	1	1
2044	ему с	1	1
2045	конечно совершенно	1	1
2046	в знаменитом	1	1
2047	или иной	2	1
2048	или другими	1	1
2049	хотел дать	1	1
2050	задачу которая	1	1
2051	при внимательном	1	1
2052	правее чем	1	1
2053	к обеду	1	1
2054	и дальше	3	1
2055	из самых	3	1
2056	живое тело	1	1
2057	идея и	1	1
2058	больше не	1	1
2059	слова и	2	1
2060	только эти	1	1
2061	все более	1	1
2062	нуждается в	3	1
2063	и последняя	1	1
2064	с первых	1	1
2065	на своих	1	1
2066	эти два	3	1
2067	к работе	1	1
2068	и убедительно	1	1
2069	любви но	1	1
2070	для этого	12	1
2071	именно это	5	1
2072	которые тоже	1	1
2073	о какой	1	1
2074	день после	1	1
2075	дело здесь	2	1
2076	не заметить	1	1
2077	сейчас мы	1	1
2078	говорит не	1	1
2079	не хотели	1	1
2080	человеческой природы	1	1
2081	почему эта	1	1
2082	оставляет без	1	1
2083	а эти	1	1
2084	и идея	1	1
