N	4gram	Tiupa_Anal	TeoriaLi
797	типа как письмо дневниковая	1	1
798	и к жизненно смежному	1	1
799	свою душу чем глубже	1	1
800	в нелингвистической упорядоченности лексических	1	1
801	переменой в составе персонажей	1	1
802	в литературе нового времени	1	1
803	далеко не всякий сдвиг	1	1
804	все прочие его конструктивные	1	1
805	средней длине ритмического ряда	2	1
806	запечатлевать самые разнообразные в	1	1
807	пришвин это интересно всем	1	1
808	выбора лингвистических средств осуществление	1	1
809	если логический объект логический	1	1
810	наш духовный опыт внутреннего	1	1
811	тексте а не все	1	1
812	что даже в этих	1	1
813	изначально владеет сотворивший ее	1	1
814	длины ритмического ряда тем	1	1
815	конструктивные членения и размежевания	1	1
816	чем глубже зачерпнуть тем	1	1
817	хемингуэя фиеста можно сказать	1	1
818	счастье существования предметом такого	1	1
819	напряжение речевых движений текста	1	1
820	приобретать статус самостоятельного голоса	1	1
821	быстрых движений бенвенист ритм	1	1
822	всякая фраза текста даже	1	1
823	фундаментальных отношений личности к	1	1
824	одним и тем же	1	1
825	никак не может быть	1	1
826	как подчеркивал м.м бахтин	1	1
827	иного рода стилистике здесь	1	1
828	эпизода как правило совпадает	1	1
829	чище и прозрачнее чем	1	1
830	тексту слой факторов художественного	1	1
831	бахтин дело не в	1	1
832	будучи принципом упорядоченного движения	1	1
833	своей широте на отдельные	1	1
834	это возможно в обыденной	1	1
835	есть рассказ о счастье	1	1
836	приобщение к знанию такого	1	1
837	то же время они	1	1
838	голосов представленных в тексте	1	1
839	этой соотносительности стилистико-речевую определенность	1	1
840	какой бы то ни	2	1
841	имеется некоторая возможность выбора	1	1
842	что душевная характеристика душечки	1	1
843	том числе и трагическое	1	1
844	еще одна вымышленная условная	1	1
845	абзацем это правило знает	1	1
846	о счастье существования предметом	1	1
847	собой речевую генерализацию текста	1	1
848	только целое текста смыслосообразно	1	1
849	могут мыслиться раздельно и	1	1
850	в том и состоит	1	1
851	менталитетов жизненных позиций может	1	1
852	розовые щеки на мягкую	1	1
853	впечатления он состоит в	1	1
854	состав такого кадра входит	1	1
855	выступая под определенным диалогическим	1	1
856	внутреннего слуха и в	1	1
857	композиционных субъектов высказывания с	1	1
858	эпизодов служат абзацы далеко	1	1
859	субъективную предпосылку эстетического отношения	1	1
860	карнавал переживаемый в одиночку	1	1
861	то субъект и объект	1	1
862	здесь также может приобретать	1	1
863	а места б времени	1	1
864	кубикам то субъект и	1	1
865	субъект объект и адресат	1	1
866	присутствия во внешнем мире	1	1
867	духовный опыт внутреннего личностного	1	1
868	обогащает наш духовный опыт	1	1
869	всем знакомее и роднее	1	1
870	ему принадлежит только целое	1	1
871	утверждение о жизни по	1	1
872	для обозначения объектных деталей	1	1
873	тексты способны запечатлевать самые	1	1
874	последовательно вводятся автором в	1	1
875	ж результат тот что	1	1
876	ему люди но иностранцы	1	1
877	зачины анакрусы и ритмические	1	1
878	один равнопротяженный тексту слой	1	1
879	не всякий сдвиг текста	1	1
880	глубже зачерпнуть тем общее	1	1
881	единством субъекта и способа	1	1
882	пожелает представить себе читатель	1	1
883	число голосов представленных в	1	1
884	стилистическом отношении ибо и	1	1
885	выше плотность акцентуации количество	1	1
886	и внутренняя целостность не	1	1
887	относительно длины ритмического ряда	1	1
888	отрезок времени в поле	1	1
889	узнают себя свою душу	1	1
890	место в событии художественного	1	1
891	художественное знание по мысли	1	1
892	эстетическим объектом только в	1	1
893	особенно если говорить о	1	1
894	или иных языковых нормативов	1	1
895	при этом синтаксических конструкций	1	1
896	или переменой в составе	1	1
897	со-бытийному я другого межличностная	1	1
898	формирующие тем самым интонационные	1	1
899	наоборот созерцающий становится эстетическим	1	1
900	любая личность является таким	1	1
901	на основе весьма простых	1	1
902	страхову что достоевский описывал	1	1
903	внехудожественной действительности приобщение к	1	1
904	все прочие обобщения могущие	1	1
905	неслиянными и нераздельными его	1	1
906	нового эпизода как правило	1	1
907	фиеста можно сказать не	1	1
908	возможность выбора лингвистических средств	1	1
909	мы имеем дело с	4	1
910	ибо и в пределах	1	1
911	подобно кубикам то субъект	1	1
912	художественном произведении чище и	1	1
913	себя в своих героях	1	1
914	тела вещи но и	1	1
915	детализирует их создает эффект	1	1
916	исключения столь же значима	1	1
917	как внутреннее единство духовного	1	1
918	как содержание эстетической деятельности	1	1
919	присутствия внутреннего я во	1	1
920	событие индивидуальный характер поступок	1	1
921	мыслиться раздельно и сочетаться	1	1
922	душевная характеристика душечки постепенно	1	1
923	внимание адресата к какому-нибудь	1	1
924	читаем это была тихая	1	1
925	оригинальнее тем оно универсальнее	1	1
926	в ритмическом ряду образующие	1	1
927	психологии характера социального поведения	1	1
928	содержание эстетической деятельности созерцания	1	1
929	деятельности созерцания направленной на	1	1
930	напряжений и спадов бенвенист	1	1
931	восприятию задана как более	1	1
932	ряд эпизодов становится собственно	1	1
933	так и не наступает	1	1
934	эстетической деятельности созерцания направленной	1	1
935	души личности более того	1	1
936	тем общее всем знакомее	1	1
937	позиций может быть актуализировано	1	1
938	субъектной организации художественного текста	1	1
939	систему голосов нормативная литературная	1	1
940	объектной что говорится и	1	1
941	рассказ о счастье существования	1	1
942	определенным образом характеризует говорящего	1	1
943	или иное логическое отношение	1	1
944	столько голосов сколько диалогически	1	1
945	особенно в сочетании с	2	1
946	кто говорит и как	1	1
947	отношения являются неслиянными и	1	1
948	личности а не ее	1	1
949	потому что из нас	1	1
950	организация литературного произведения состоит	1	1
951	показателей а выбор слова	1	1
952	том или ином отношении	1	1
953	созерцания направленной на произведение	1	1
954	добродушная жалостливая барышня с	1	1
955	же время они существенно	1	1
956	и одновременно универсально родственно	1	1
957	вследствие этого словами гегеля	1	1
958	последовательность медленных и быстрых	1	1
959	как правило совпадает с	1	1
960	нормативов актуальных для данного	1	1
961	даже самая тривиальная в	1	1
962	кадра входит лишь поименованное	1	1
963	целостности доступной человеческому восприятию	1	1
964	и что ж результат	1	1
965	жизни однако все они	1	1
966	своему собственному я самоопределение	1	1
967	восприятие определений таков что	1	1
968	донна ставшие общеизвестными после	1	1
969	произведение оригинальнее тем оно	1	1
970	является фундаментом всей субъектной	1	1
971	граница между двумя соседними	1	1
972	эстетическим субъектом только перед	1	1
973	литературы как искусства слова	1	1
974	всякий раз художественно значимые	1	1
975	целостность феноменов человеческого бытия	1	1
976	субсистемы художественных значимостей являются	1	1
977	полюсами предмет созерцания оказывается	1	1
978	читателя находится или движется	1	1
979	совпадает с абзацем это	1	1
980	в ее взаимоналожениях и	1	1
981	генерализованные кругозоры героя внутренний	1	1
982	дж донна ставшие общеизвестными	1	1
983	тройственным единством а места	1	1
984	о прозе ближайшие к	1	1
985	результат тот что даже	1	1
986	самом начале этой цепочки	1	1
987	то же время узкое	1	1
988	полноту и неизбыточность явлений	1	1
989	пересечения трех фундаментальных отношений	1	1
990	прозрачнее чем это возможно	1	1
991	знанию такого рода обогащает	1	1
992	художественные тексты способны запечатлевать	1	1
993	диалогическим углом они сопоставлены	1	1
994	изменить ничего нельзя не	1	1
995	и сочетаться подобно кубикам	1	1
996	внешнюю полноту и неизбыточность	1	1
997	интонирует всю субъектную организацию	1	1
998	персонажей появление исчезновение актантов	1	1
999	в том или ином	3	1
1000	я есть высшая форма	1	1
1001	имеет место слияние пространственных	1	1
1002	и формирующие тем самым	1	1
1003	времени или переменой в	1	1
1004	под определенным диалогическим углом	1	1
1005	внутреннего я ядра личности	1	1
1006	такого рода обогащает наш	1	1
1007	ядра личности а не	1	1
1008	и больше нежели число	1	1
1009	владеет сотворивший ее художник	1	1
1010	чего бы то ни	1	1
1011	и меньше и больше	1	1
1012	есть не что иное	4	1
1013	средств осуществление которой определенным	1	1
1014	целостность тела вещи но	1	1
1015	самым интонационные оттенки ритма	1	1
1016	в тексте а не	1	1
