N	2gram	Losev_Prob	Dialekti
1309	в нашем	13	2
1310	находится в	1	2
1311	но никак	4	2
1312	вопросе о	1	2
1313	и всякого	2	2
1314	нечто третье	1	2
1315	от них	1	2
1316	она может	2	2
1317	всю ее	1	2
1318	бытия которое	1	2
1319	нем не	1	2
1320	уже перестает	1	2
1321	на котором	2	2
1322	понятие о	2	2
1323	потому есть	1	2
1324	смысле но	1	2
1325	ни стало	1	2
1326	неодушевленные предметы	1	2
1327	ни даже	2	2
1328	с первого	3	2
1329	жизни с	1	2
1330	начало и	1	2
1331	что обычно	1	2
1332	одно что	1	2
1333	а самое	1	2
1334	таких категорий	1	2
1335	себя самой	2	2
1336	несколько слов	1	2
1337	вот эта	2	2
1338	он только	2	2
1339	первого взгляда	3	2
1340	всякому ясно	1	2
1341	реально и	1	2
1342	ее и	2	2
1343	есть этот	1	2
1344	нами не	2	2
1345	речь об	1	2
1346	как такового	1	2
1347	несет на	3	2
1348	в какую-нибудь	1	2
1349	жизни так	1	2
1350	где это	1	2
1351	на том	3	2
1352	вполне понятно	1	2
1353	но еще	1	2
1354	вещь которая	1	2
1355	то для	4	2
1356	выходе из	1	2
1357	обычно не	1	2
1358	а ведь	4	2
1359	смысле есть	1	2
1360	не мыслится	1	2
1361	поскольку речь	1	2
1362	самих этих	1	2
1363	не думает	1	2
1364	значит не	1	2
1365	всякая реальная	1	2
1366	его только	2	2
1367	все прочие	1	2
1368	котором мы	1	2
1369	самый предмет	1	2
1370	чем в	2	2
1371	существует только	1	2
1372	и других	1	2
1373	наконец мы	1	2
1374	на этот	4	2
1375	столько же	2	2
1376	смысл вещи	3	2
1377	в разные	1	2
1378	от тех	3	2
1379	не очень	4	2
1380	всего символ	1	2
1381	пока только	2	2
1382	не субстанциальное	1	2
1383	в идее	1	2
1384	человеческая жизнь	2	2
1385	которое в	3	2
1386	как его	1	2
1387	в третий	1	2
1388	на тот	1	2
1389	о символе	4	2
1390	подлинном смысле	1	2
1391	не остается	1	2
1392	теми или	3	2
1393	между ними	1	2
1394	есть понятие	1	2
1395	целиком и	1	2
1396	пожалуй даже	2	2
1397	точнее же	1	2
1398	основано на	1	2
1399	абстрактных понятий	1	2
1400	это нам	1	2
1401	больше всего	1	2
1402	образ есть	3	2
1403	или предмет	1	2
1404	в сторону	1	2
1405	в других	2	2
1406	с бесконечно	2	2
1407	а для	1	2
1408	всех своих	1	2
1409	на которую	3	2
1410	однако так	1	2
1411	раз это	1	2
1412	бы к	3	2
1413	в облаках	1	2
1414	и пространства	1	2
1415	и образа	1	2
1416	бы она	2	2
1417	покамест мы	1	2
1418	тело или	1	2
1419	отличен от	1	2
1420	взятая в	5	2
1421	времени но	1	2
1422	но при	1	2
1423	и собственно	1	2
1424	но например	2	2
1425	или может	1	2
1426	ни была	2	2
1427	но зато	1	2
1428	ничего нового	1	2
1429	самого же	2	2
1430	мифа от	1	2
1431	в тех	3	2
1432	а во-вторых	2	2
1433	себе есть	1	2
1434	а все	1	2
1435	миф если	1	2
1436	который мы	2	2
1437	историческую эпоху	1	2
1438	обязательно с	1	2
1439	начинаем говорить	1	2
1440	перед лицом	1	2
1441	этот вопрос	3	2
1442	совершенно неверно	1	2
1443	с ней	5	2
1444	диалектического материализма	1	2
1445	как эта	1	2
1446	категория в	1	2
1447	целом и	1	2
1448	тот или	4	2
1449	на который	1	2
1450	однако в	3	2
1451	образы которые	2	2
1452	и др	1	2
1453	совершенно нет	3	2
1454	на высоте	1	2
1455	образом в	2	2
1456	отражается и	1	2
1457	повседневной жизни	1	2
1458	заключается только	2	2
1459	сливаются в	2	2
1460	мифа это	1	2
1461	разве только	1	2
1462	в подлинном	1	2
1463	и самый	3	2
1464	бы тогда	1	2
1465	и сами	3	2
1466	образ вещи	1	2
1467	к сожалению	1	2
1468	определенной длины	1	2
1469	в анализе	1	2
1470	во втором	1	2
1471	нашего исследования	2	2
1472	произведение и	1	2
1473	и какая	1	2
1474	будет иметь	2	2
1475	то есть	63	2
1476	жизни а	4	2
1477	этого и	1	2
1478	и прочих	2	2
1479	отличное от	2	2
1480	самостоятельности и	1	2
1481	не идет	1	2
1482	сколько угодно	4	2
1483	символом он	1	2
1484	образа и	4	2
1485	но также	2	2
1486	и далее	1	2
1487	не всякий	4	2
1488	и мифический	1	2
1489	на небе	1	2
1490	свете и	1	2
1491	заключается не	1	2
1492	никакому сомнению	1	2
1493	не требует	2	2
1494	в область	1	2
1495	от этой	1	2
1496	у гете	1	2
1497	разного рода	4	2
1498	все те	2	2
1499	к выводу	1	2
1500	случае нельзя	2	2
1501	отдельных частей	1	2
1502	существует и	2	2
1503	такое положение	1	2
1504	только еще	4	2
1505	понятие которое	2	2
1506	как идея	1	2
1507	находятся в	5	2
1508	образа вещи	2	2
1509	кто не	1	2
1510	конечно и	2	2
1511	отличаются от	2	2
1512	привносит в	1	2
1513	вещей в	1	2
1514	имеет значение	6	2
1515	в наших	3	2
1516	себе совершенно	1	2
1517	на месте	1	2
1518	и максимально	2	2
1519	в процессе	2	2
1520	или другими	2	2
1521	доходит до	2	2
1522	она имеет	1	2
1523	из тех	1	2
1524	к его	1	2
1525	если принять	1	2
1526	менее в	3	2
1527	живых существ	1	2
1528	которые могут	1	2
1529	науки не	1	2
1530	ли он	1	2
1531	не знали	2	2
1532	эта последняя	2	2
1533	знает что	1	2
1534	идти дальше	1	2
1535	возникает вопрос	1	2
1536	только он	2	2
1537	везде и	1	2
1538	в которые	1	2
1539	не сами	1	2
1540	было у	1	2
1541	само же	1	2
1542	но оно	3	2
1543	входя в	1	2
1544	ясность и	1	2
1545	понятие символа	4	2
1546	и состоит	2	2
1547	не имеют	4	2
1548	для всякой	1	2
1549	тогда я	1	2
1550	ведь мы	1	2
1551	и заключается	1	2
1552	предмет в	1	2
1553	и между	2	2
1554	и достаточно	1	2
1555	связана с	1	2
1556	значений и	1	2
1557	относится к	4	2
1558	это то	3	2
1559	земли и	1	2
1560	не должно	1	2
1561	и поэтому	3	2
1562	которое не	1	2
1563	если для	1	2
1564	внимание на	2	2
1565	них как	1	2
1566	самый этот	1	2
1567	слова и	3	2
1568	что понятие	4	2
1569	есть он	2	2
1570	этом условии	1	2
1571	не понимает	2	2
1572	вещей из	1	2
1573	и вся	2	2
1574	вовсе нельзя	1	2
1575	и до	3	2
1576	более и	1	2
1577	и земли	1	2
1578	у человека	2	2
1579	друг от	3	2
1580	друга и	2	2
1581	и утвердить	1	2
1582	определенного рода	7	2
1583	понимая под	1	2
1584	нет в	2	2
1585	имеем в	4	2
1586	живое и	1	2
1587	же только	1	2
1588	но который	1	2
1589	художественное произведение	9	2
1590	как некое	1	2
1591	нашего анализа	2	2
1592	от которой	1	2
1593	в образе	1	2
1594	только при	10	2
1595	только есть	1	2
1596	или более	1	2
1597	о структуре	2	2
1598	предмет а	3	2
1599	совсем другое	5	2
1600	идея вещи	1	2
1601	достаточно глубоко	1	2
1602	это одно	1	2
1603	из него	2	2
1604	в особом	1	2
1605	бы его	2	2
1606	и искусства	3	2
1607	жизни не	2	2
1608	они вовсе	2	2
1609	часто и	1	2
1610	понять и	1	2
1611	этого термина	6	2
1612	именно миф	1	2
1613	жизни но	2	2
1614	иного и	1	2
1615	миф может	2	2
1616	как к	1	2
1617	дает нам	2	2
1618	но когда	3	2
1619	мы могли	4	2
1620	отдельных единиц	1	2
1621	тут можно	1	2
1622	целое и	4	2
1623	примеров на	1	2
1624	что остается	1	2
1625	и уж	2	2
1626	общего и	8	2
1627	находим например	1	2
1628	не подходит	1	2
1629	можно прямо	1	2
1630	диалектики я	1	2
1631	он как	2	2
1632	речь именно	1	2
1633	из указанных	1	2
1634	в определенном	1	2
1635	о вещах	1	2
1636	и разные	1	2
1637	во-вторых поскольку	1	2
1638	только чисто	1	2
1639	что только	1	2
1640	мы совершенно	1	2
1641	в каком-нибудь	1	2
1642	только сказать	1	2
1643	субстанциальное и	1	2
1644	чем он	2	2
1645	некоторые из	1	2
1646	мифологии но	1	2
1647	нельзя будет	1	2
1648	этот ряд	1	2
1649	раз в	1	2
1650	они отличаются	1	2
1651	содержат в	1	2
1652	только очень	1	2
1653	с которым	1	2
1654	и прочие	2	2
1655	себе но	2	2
1656	от друга	3	2
1657	но принципиально	1	2
1658	что будет	1	2
1659	об этих	1	2
1660	на нее	1	2
1661	дело в	6	2
1662	просто и	1	2
1663	с теми	2	2
1664	это возможно	1	2
1665	ни одна	2	2
1666	есть опять-таки	1	2
1667	бы быть	5	2
1668	мы ее	1	2
1669	и вовсе	7	2
1670	так если	1	2
1671	не стоит	2	2
1672	ясно из	1	2
1673	этого вопроса	1	2
1674	в такой	1	2
1675	чем мы	2	2
1676	по самой	1	2
1677	более конкретное	1	2
1678	на его	1	2
1679	в каждой	1	2
1680	всего сама	1	2
1681	бы совершенно	1	2
1682	это так	2	2
1683	нее и	1	2
1684	не говорим	2	2
1685	этих двух	1	2
1686	категории как	1	2
1687	людьми то	1	2
1688	разница между	1	2
1689	там где	1	2
1690	бог и	1	2
1691	что каждая	2	2
1692	каждом из	1	2
1693	мы же	1	2
1694	чистом виде	3	2
1695	нужно сказать	1	2
1696	то чего	2	2
1697	говорим о	5	2
1698	что имеется	1	2
1699	на всех	1	2
1700	тут перед	1	2
1701	и ничто	1	2
1702	мысли в	1	2
1703	есть как	1	2
1704	структуру и	2	2
1705	себе вовсе	1	2
1706	и действительное	1	2
1707	в нашей	4	2
1708	факт что	1	2
1709	сосредоточиться на	1	2
1710	веры в	1	2
1711	но дело	1	2
1712	и фактически	1	2
1713	всей его	2	2
1714	во всю	1	2
1715	с идеей	1	2
1716	скажем что	2	2
1717	на это	1	2
1718	но чисто	2	2
1719	есть материя	1	2
1720	мы сказали	2	2
1721	есть такое	4	2
1722	дело вовсе	2	2
1723	проще всего	1	2
1724	со своими	1	2
1725	одного из	1	2
1726	кроме нее	1	2
1727	опыта но	1	2
1728	они тоже	1	2
1729	и самого	2	2
1730	угодно можно	1	2
1731	для такого	1	2
1732	отличаться от	1	2
1733	самый термин	2	2
1734	только по	1	2
1735	достаточно только	1	2
1736	мы сейчас	4	2
1737	в узком	2	2
1738	ровно нет	1	2
1739	же себя	2	2
1740	было есть	1	2
1741	впасть в	1	2
1742	отношении не	1	2
1743	говорим об	1	2
1744	говорит не	1	2
1745	однако все	1	2
1746	в эпоху	2	2
1747	самая обыкновенная	1	2
1748	сказать так	2	2
1749	в целом	9	2
1750	никакой возможности	4	2
1751	дальше в	1	2
1752	взятые вместе	1	2
1753	сейчас мы	3	2
1754	его брать	2	2
1755	нечто иное	4	2
1756	а эти	1	2
1757	на какую	1	2
1758	вещи нашего	1	1
1759	художественного символа	1	1
1760	ничего иного	1	1
1761	разные другие	2	1
1762	не связан	2	1
1763	новое и	3	1
1764	и другие	4	1
1765	особенности и	1	1
1766	заметим что	2	1
1767	есть идея	3	1
1768	о чистом	1	1
1769	более общее	2	1
1770	имея в	1	1
1771	и содержания	2	1
1772	выражена в	1	1
1773	зрения на	2	1
1774	этого необходимо	3	1
1775	уж не	1	1
1776	дает не	1	1
1777	хорошо знаем	1	1
1778	термина он	1	1
1779	самостоятельного значения	2	1
1780	констатировать наличие	1	1
1781	самого себя	4	1
1782	роль и	2	1
1783	исходя из	1	1
1784	виде какой-то	1	1
1785	ни его	2	1
1786	положение дела	1	1
1787	и способен	1	1
1788	теперь что	1	1
1789	изображение в	1	1
1790	вещи которая	1	1
1791	некоторой степени	1	1
1792	каждого отдельного	1	1
1793	случае мы	1	1
1794	отвлеченный смысл	1	1
1795	отношениях к	1	1
1796	без перехода	1	1
1797	момента в	1	1
1798	с вещами	1	1
1799	чудище которое	1	1
1800	связанных между	1	1
1801	глаза и	1	1
1802	чем тип	1	1
1803	формы в	1	1
1804	с необходимостью	1	1
1805	в химии	2	1
1806	будем правы	1	1
1807	категорий в	1	1
1808	мы исходим	1	1
1809	не аллегории	1	1
1810	она уже	3	1
1811	миф то	1	1
1812	на какую-нибудь	3	1
1813	здесь о	2	1
1814	именно символа	1	1
1815	как реальное	1	1
1816	и лучше	1	1
1817	мифу ведь	1	1
1818	глубоко и	4	1
1819	так например	1	1
1820	идеи с	2	1
1821	этой аксиомы	1	1
1822	здесь говорить	1	1
1823	представлений о	2	1
1824	символом в	2	1
1825	гораздо богаче	1	1
1826	далеко еще	1	1
1827	но эти	1	1
1828	изображение и	1	1
1829	отличили от	1	1
1830	случае он	1	1
1831	тут имеется	1	1
1832	есть самая	1	1
1833	нет совершенно	1	1
1834	то ли	2	1
1835	войдет в	1	1
1836	в живом	1	1
1837	отдельно от	5	1
1838	и самое	1	1
1839	эти принципы	1	1
1840	этой последней	1	1
1841	имеет никакой	1	1
1842	понимание заключается	1	1
1843	прямо нужно	1	1
1844	оно уже	1	1
1845	мыслится как	1	1
1846	индивидуальность и	1	1
1847	чтобы в	1	1
1848	его именно	1	1
1849	специфичны и	1	1
1850	и значение	3	1
1851	приходим к	1	1
1852	он остается	1	1
1853	на свой	1	1
1854	между символом	1	1
1855	и понимать	1	1
1856	и соответствующих	1	1
1857	с соответствующим	3	1
1858	чтобы эти	1	1
1859	во тьме	1	1
1860	вовсе еще	2	1
1861	пользуясь своим	1	1
1862	все дело	2	1
1863	как об	1	1
1864	участвует в	1	1
1865	за ним	2	1
1866	и полное	1	1
1867	где они	1	1
1868	прямо сказать	1	1
1869	исходить из	1	1
1870	между прочим	4	1
1871	само собою	1	1
1872	не сказано	1	1
1873	и должен	1	1
1874	когда это	2	1
1875	жизни миф	1	1
1876	показаться что	1	1
1877	и процессов	1	1
1878	двигались и	1	1
1879	принцип который	1	1
1880	о прочих	1	1
1881	правда в	3	1
1882	и превращает	1	1
1883	себе с	1	1
1884	хотя фактически	2	1
1885	всего с	1	1
1886	предмет и	2	1
1887	определяется только	1	1
1888	и буквально	1	1
1889	вполне согласен	1	1
1890	жизнь все	1	1
1891	нам уже	1	1
1892	одновременно и	4	1
1893	не обладают	2	1
1894	даже до	1	1
1895	обобщающей силой	1	1
1896	определения того	1	1
1897	предмета и	1	1
1898	или ином	3	1
1899	указывает только	1	1
1900	вполне достаточно	1	1
1901	деле с	1	1
1902	другое дело	5	1
1903	обыкновенная диалектика	1	1
1904	нужно считать	1	1
1905	функции также	1	1
1906	за ней	1	1
1907	бесконечно и	1	1
1908	существенного в	1	1
1909	структуры это	2	1
1910	миф далее	1	1
1911	себя не	3	1
1912	иной теории	1	1
1913	поставить вопрос	1	1
1914	этих случаях	1	1
1915	символическую природу	1	1
1916	раз только	1	1
1917	не его	1	1
1918	отличается но	1	1
1919	последней степени	1	1
1920	гораздо больше	2	1
1921	к указанию	1	1
1922	не имели	2	1
1923	вникая в	1	1
1924	значит отличаться	1	1
1925	казалось бы	3	1
1926	и единичного	5	1
1927	всякого рода	9	1
1928	не впасть	1	1
1929	при полном	1	1
1930	для выражения	1	1
1931	его своей	1	1
1932	эта точка	1	1
1933	говорится о	1	1
1934	можем говорить	1	1
1935	и называется	1	1
1936	читатель поймет	1	1
1937	нам не	2	1
1938	они вполне	1	1
1939	и дело	1	1
1940	его структуре	1	1
1941	необходимо категорически	1	1
1942	еще от	1	1
1943	во-первых необходимо	1	1
1944	требует для	1	1
1945	этим мы	2	1
1946	и стремления	1	1
1947	факта что	1	1
1948	к другой	3	1
1949	не прямо	1	1
1950	есть настоящее	1	1
1951	смысле она	2	1
1952	и такие	3	1
1953	или вернее	1	1
1954	как та	1	1
1955	всякой другой	1	1
1956	новых точек	1	1
1957	которой он	1	1
1958	для настоящей	1	1
1959	если понимать	1	1
1960	нас и	2	1
1961	то остается	1	1
1962	действительности как	2	1
1963	помощи диалектического	1	1
1964	пустоте и	1	1
1965	и какова	1	1
1966	совершенно буквально	1	1
1967	из определенного	1	1
1968	когда у	1	1
1969	этом мы	3	1
1970	значение то	1	1
1971	только наши	1	1
1972	входит в	3	1
1973	имеет в	2	1
1974	мы убеждаемся	2	1
1975	в моменты	1	1
1976	именно эта	1	1
1977	образ ее	1	1
1978	понятие совершенно	1	1
1979	в широчайшем	1	1
1980	внутри себя	2	1
1981	удовольствие но	1	1
1982	и сопоставление	1	1
1983	же схемы	1	1
1984	здесь мыслится	1	1
1985	в самых	3	1
1986	в старое	1	1
1987	символы не	2	1
1988	что вся	2	1
1989	часто бывает	3	1
1990	действительность не	2	1
1991	относится не	1	1
1992	поэтому мы	1	1
1993	есть закон	2	1
1994	с самой	4	1
1995	формальной логики	1	1
1996	совершенно другое	1	1
1997	из таких	1	1
1998	но может	1	1
1999	оно так	1	1
2000	есть простая	1	1
2001	ее самой	1	1
2002	широчайшем смысле	1	1
2003	не приходит	1	1
2004	и символ	7	1
2005	самое мы	1	1
2006	втором случае	1	1
2007	возможен только	1	1
2008	в брак	1	1
2009	вещами и	1	1
2010	виду и	1	1
2011	этим не	2	1
2012	многих местах	1	1
2013	образом что	1	1
2014	словами мы	1	1
2015	разных сторон	1	1
2016	для своей	1	1
2017	не содержат	2	1
2018	яснее всего	1	1
2019	существовать и	1	1
2020	средний между	1	1
2021	другого так	1	1
2022	основных категорий	1	1
2023	предмета который	1	1
2024	понимали эту	1	1
2025	нас еще	1	1
2026	но этот	2	1
2027	отчет в	4	1
2028	бы тоже	1	1
2029	отношения и	1	1
2030	чего именно	2	1
2031	мы ни	4	1
2032	и три	1	1
2033	нечто отличное	1	1
2034	очень подробно	2	1
2035	именно такого	1	1
2036	рук и	1	1
2037	на те	1	1
2038	именно символы	1	1
2039	и ног	1	1
2040	уже более	1	1
2041	понятие в	1	1
2042	только самый	1	1
2043	делается понятным	1	1
2044	форме но	2	1
2045	с самим	4	1
2046	идея в	1	1
2047	и аллегории	1	1
2048	отдельности и	2	1
2049	весьма и	1	1
2050	будет не	1	1
2051	основан на	1	1
2052	но рассуждая	1	1
2053	категорий потому	1	1
2054	тезис о	1	1
2055	еще иначе	1	1
2056	этот человек	1	1
2057	том чтобы	1	1
2058	есть тут	1	1
2059	следующим образом	1	1
2060	образом как	1	1
2061	просто в	2	1
2062	не как-нибудь	1	1
2063	ряд и	3	1
2064	этих категорий	1	1
2065	содержание его	1	1
2066	учения об	1	1
2067	и возможна	1	1
2068	входят в	1	1
2069	стремлений и	1	1
2070	своей символической	1	1
2071	и вдруг	1	1
2072	что мифологический	2	1
2073	говорят или	1	1
2074	не одно	1	1
2075	функционируют в	1	1
2076	ли такое	1	1
2077	из трех	2	1
2078	предметов мы	1	1
2079	иным как	2	1
2080	ли кто-нибудь	1	1
2081	что содержание	1	1
2082	речь о	2	1
2083	без которой	1	1
2084	том какую	2	1
2085	бесконечно долго	1	1
2086	если эта	2	1
2087	в басне	12	1
2088	в чем-нибудь	2	1
2089	же вместе	1	1
2090	а следовательно	1	1
2091	в европе	1	1
2092	перечислить и	1	1
2093	и явления	1	1
2094	миф поэтому	1	1
2095	имели бы	1	1
2096	все существующее	1	1
2097	здесь идет	1	1
2098	тоже могут	1	1
2099	эти мифологические	2	1
2100	этом нам	1	1
2101	же сколько	2	1
2102	которая обладает	1	1
2103	вовсе и	1	1
2104	в заключение	5	1
2105	разумеется мы	1	1
2106	свое собственное	2	1
2107	но поскольку	1	1
2108	вся эта	3	1
2109	от ее	1	1
2110	образности и	7	1
2111	мы скажем	4	1
2112	что об	1	1
2113	чудо что	1	1
2114	зачем же	1	1
2115	какую-то другую	1	1
2116	мифологии мы	1	1
2117	рисуется в	1	1
2118	и которое	1	1
2119	самой обыкновенной	1	1
2120	в контексте	3	1
2121	не происходит	1	1
2122	и весь	2	1
2123	где идея	2	1
2124	большим или	1	1
2125	и всецело	1	1
2126	и вместо	1	1
2127	символа которое	2	1
2128	каждый отдельный	1	1
2129	если даже	2	1
2130	жить и	1	1
2131	предыдущем мы	1	1
2132	живую душу	1	1
2133	не выходит	2	1
2134	он уж	1	1
2135	к их	2	1
2136	поэтому чтобы	1	1
2137	что вовсе	2	1
2138	так можно	1	1
2139	в принципе	1	1
2140	нашей последней	1	1
2141	а наоборот	3	1
2142	остается в	1	1
2143	уже без	1	1
2144	этих областей	1	1
2145	она как	1	1
2146	не рассматривается	1	1
2147	элевсинских мистерий	1	1
2148	о всеобщей	1	1
2149	и всей	2	1
2150	всех языках	1	1
2151	и повседневной	1	1
2152	вообще а	1	1
2153	образа о	1	1
2154	собой в	1	1
2155	она вовсе	1	1
2156	совершенно самостоятельное	1	1
2157	время в	1	1
2158	символ указывает	2	1
2159	для которой	4	1
2160	прийти к	1	1
2161	становится ясной	1	1
2162	своими собственными	1	1
2163	самим же	1	1
2164	лисицы и	1	1
2165	совершенно никаких	1	1
2166	реальной жизнью	1	1
2167	значение которое	2	1
2168	берутся в	1	1
2169	форма не	1	1
2170	то действительно	1	1
2171	близка к	1	1
2172	е есть	1	1
2173	образ в	2	1
2174	о существовании	1	1
2175	полное тождество	1	1
2176	от вещи	1	1
2177	каковы например	1	1
2178	хотя на	1	1
2179	и за	2	1
2180	к необходимости	1	1
2181	есть что-нибудь	1	1
2182	символ с	2	1
2183	мы например	1	1
2184	этом понятии	2	1
2185	не получилось	1	1
2186	никакая фантастика	1	1
2187	хотя ничто	1	1
2188	это слово	1	1
2189	они будут	1	1
2190	количество частей	2	1
2191	есть с	2	1
2192	и бесконечно	1	1
2193	даже на	1	1
2194	диалектика понятия	1	1
2195	от такого	1	1
2196	души а	1	1
2197	но сами	1	1
2198	до их	1	1
2199	мыслится и	1	1
2200	этого человека	1	1
2201	что между	1	1
2202	символ не	9	1
2203	себе также	1	1
2204	тем больше	3	1
2205	тоже есть	14	1
2206	не была	1	1
2207	является и	2	1
2208	ней же	4	1
2209	вкуса и	1	1
2210	другое то	1	1
2211	полное отсутствие	1	1
2212	различать и	1	1
2213	необходимость например	1	1
2214	общего ни	1	1
2215	всех его	1	1
2216	и объективно	1	1
2217	или содержать	1	1
2218	что за	1	1
2219	даны как	1	1
2220	уже несомненно	1	1
2221	голое и	1	1
2222	тоже можно	1	1
2223	однако сказать	1	1
2224	или несколько	1	1
2225	этих представителей	1	1
2226	образ может	1	1
2227	потому в	1	1
2228	что большая	1	1
2229	в непрерывном	1	1
2230	нас когда	1	1
2231	и всего	1	1
2232	нельзя если	1	1
2233	нужно думать	1	1
2234	это даже	1	1
2235	и всю	1	1
2236	по улице	1	1
2237	и движется	1	1
2238	рассуждать именно	1	1
2239	вечном и	1	1
2240	или мы	1	1
2241	этого можно	1	1
2242	смысле и	1	1
2243	другой вещи	1	1
2244	когда говорят	1	1
2245	старое время	1	1
2246	таковых ничего	1	1
2247	обстоятельство что	1	1
2248	говорить нечего	1	1
2249	ценность и	1	1
2250	от одной	2	1
2251	объема и	1	1
2252	действительности когда	1	1
2253	чем иным	2	1
2254	целое то	1	1
2255	о бесконечности	1	1
2256	вещей с	2	1
2257	мы отличили	1	1
2258	он мыслит	1	1
2259	нет нужды	2	1
2260	того если	1	1
2261	физические вещи	1	1
2262	или иные	6	1
2263	кругом и	1	1
2264	нечто другое	1	1
2265	и являются	1	1
2266	образа а	1	1
2267	части а	1	1
2268	значит иметь	1	1
2269	предмета это	1	1
2270	типе его	1	1
2271	на какие	2	1
2272	мы пока	1	1
2273	же касается	5	1
2274	внутреннем и	1	1
2275	здесь ни	2	1
2276	его значение	1	1
2277	делает его	1	1
2278	собою и	1	1
2279	но жизнь	1	1
2280	за другой	1	1
2281	христианином и	1	1
2282	с понятием	4	1
2283	или вещь	1	1
2284	и повелительно	1	1
2285	находим не	1	1
2286	и отдельные	1	1
2287	ним или	1	1
2288	или какие-нибудь	1	1
2289	чтобы его	1	1
2290	замечаем что	1	1
2291	станет яснее	1	1
2292	ведет нас	1	1
2293	на факт	1	1
2294	пункте нашего	2	1
2295	воды и	1	1
2296	что хотя	1	1
2297	складывается из	1	1
2298	и бесконечным	1	1
2299	этот самый	1	1
2300	ни при	1	1
2301	могли бы	6	1
2302	и понимаем	1	1
2303	полной убедительностью	1	1
2304	и учения	1	1
2305	но можно	1	1
2306	которая является	2	1
2307	просто только	3	1
2308	это вполне	2	1
2309	реальным и	1	1
2310	спросим себя	3	1
2311	который является	2	1
2312	такое в	1	1
2313	угодно и	1	1
2314	только путем	4	1
2315	не самые	1	1
2316	как иначе	6	1
2317	перехода от	1	1
2318	верящего в	1	1
2319	не басня	1	1
2320	получить из	1	1
2321	никакого существенного	1	1
2322	есть мы	1	1
2323	такого чего	2	1
2324	и остался	1	1
2325	чисто личной	1	1
2326	где будет	1	1
2327	или во	1	1
2328	для ее	3	1
2329	применить и	1	1
2330	нашего сознания	1	1
2331	еще только	3	1
2332	теперь оказывается	1	1
2333	совершенно различными	1	1
2334	определенным образом	3	1
2335	причем эта	1	1
2336	и тишина	1	1
2337	символе и	3	1
2338	ту же	1	1
2339	бытием и	1	1
2340	остается на	1	1
2341	от человека	1	1
2342	всякое искусство	1	1
2343	всего миф	1	1
2344	еще яснее	1	1
2345	и весьма	3	1
2346	языком и	1	1
2347	было только	1	1
2348	кажется что	2	1
2349	и хотят	1	1
2350	который есть	1	1
2351	бы они	1	1
2352	находим у	1	1
2353	и входит	1	1
2354	однако эта	1	1
2355	бы но	1	1
2356	от которых	1	1
2357	содержания и	3	1
2358	отдельных образов	1	1
2359	и научно	1	1
2360	определяет собою	1	1
2361	и говорили	1	1
2362	него же	1	1
2363	символ но	6	1
2364	что научное	1	1
2365	отношении идеи	1	1
2366	символ как	5	1
2367	школьнику известно	1	1
2368	категории в	2	1
2369	выражается в	3	1
2370	человека по	1	1
2371	того же	2	1
2372	в нее	2	1
2373	символична в	1	1
2374	же раз	1	1
2375	в новое	3	1
2376	литературы и	2	1
2377	будет у	1	1
2378	в самой	4	1
2379	значит быть	1	1
2380	которое есть	1	1
2381	важно только	1	1
2382	движет собою	1	1
2383	не вещи	1	1
2384	значение и	7	1
2385	принимать во	1	1
2386	не само	1	1
2387	что содержится	1	1
2388	толковать как	1	1
2389	не сбиться	1	1
2390	неделимая единичность	2	1
2391	а живое	1	1
2392	мы называем	1	1
2393	и никогда	1	1
2394	или лучше	1	1
2395	образы и	6	1
2396	раз даже	1	1
2397	должны назвать	1	1
2398	всегда несет	1	1
2399	но наоборот	1	1
2400	символична по	1	1
2401	символ второй	3	1
2402	них не	1	1
2403	под нее	1	1
2404	отражение и	2	1
2405	которое оно	1	1
2406	бесконечной делимости	1	1
2407	то вовсе	1	1
2408	от предмета	1	1
2409	внимание их	1	1
2410	первой степени	7	1
2411	деле это	1	1
2412	бы оно	1	1
2413	пушкина и	3	1
2414	если они	2	1
2415	ведь тоже	3	1
2416	что сейчас	1	1
2417	указывает нам	1	1
2418	себе без	1	1
2419	для которых	2	1
2420	весь как	1	1
2421	которого мы	2	1
2422	имеет свою	3	1
2423	смысл но	2	1
2424	геометрический круг	1	1
2425	чувственное ощущение	1	1
2426	которого она	1	1
2427	мы до	1	1
2428	мы видели	2	1
2429	схематичен то	1	1
2430	художественный образ?	1	1
2431	другой более	1	1
2432	быть даже	4	1
2433	для самого	2	1
2434	бесконечное количество	13	1
2435	чего-нибудь другого	1	1
2436	мыслит себе	1	1
2437	слова это	2	1
2438	к такому	1	1
2439	и меньше	1	1
2440	самое понятие	1	1
2441	первую очередь	3	1
2442	однако и	2	1
2443	интерпретация и	1	1
2444	представляет себе	1	1
2445	и можем	1	1
2446	положения и	1	1
2447	значит это	1	1
2448	никак нельзя	4	1
2449	этим синтезом	1	1
2450	самих вещах	1	1
2451	в состав	1	1
2452	над ними	1	1
2453	мы вовсе	1	1
2454	несколько десятков	1	1
2455	от несущественного	1	1
2456	резко отличается	2	1
2457	то обстоятельство	1	1
2458	можно понять	1	1
2459	содержащий в	1	1
2460	является здесь	4	1
2461	к другим	2	1
2462	самих себя	1	1
2463	его уже	1	1
2464	мы приходим	1	1
2465	другую действительность	1	1
2466	к тем	1	1
