N	3gram	Tiupa_Narr	TeoriaLi
928	своей манифестации особого	1	1
929	курьезная риторика окказионального	1	1
930	умения отрешиться от	1	1
931	отсутствием ценностной дистанции	1	1
932	значения чьей-то биографии	1	1
933	своей карнавальной непредвиденностью	1	1
934	сообщаемому характерно что	1	1
935	общения объединяющая субъекта	1	1
936	самобытно но и	1	1
937	сплетни то есть	1	1
938	хранения и передачи	1	1
939	нравственный закон собственно	1	1
940	проделано и рассказывающим	1	1
941	другим коммуникативным событием	1	1
942	все-таки она вертится	1	1
943	есть реализация такого	1	1
944	персонажи не выбирают	1	1
945	для него возможны	1	1
946	целенаправленно устремленный от	1	1
947	своея воля рекоша	1	1
948	присутствует как правило	1	1
949	биографического и тем	1	1
950	своему коммуникативному статусу	1	1
951	о разных риториках	1	1
952	слова говорящий здесь	1	1
953	таком случае его	1	1
954	знанием поэтому речевая	1	1
955	дискурса необходимо понимание	1	1
956	чистом виде целенаправленно	1	1
957	обнаруживается преодолеваемая даль	1	1
958	обстоятельств столкновение индивидуальных	1	1
959	жизнеописания чего анекдот	1	1
960	некоего ценностного урока	1	1
961	адресата притчи может	1	1
962	риторики двуголосого слова	1	1
963	вникания в ее	1	1
964	экзистенциальный опыт присутствия	1	1
965	здесь невозможно притчевое	1	1
966	адресата а во-вторых	1	1
967	отношению к нему	1	1
968	автономного смысла уже	1	1
969	знаменует не фатальный	1	1
970	реалистической парадигмы где	1	1
971	то нормативное приложение	1	1
972	акт притчевого типа	1	1
973	так называемого чувства	1	1
974	к самому герою	1	1
975	в его личностности	1	1
976	задания реализуют в	1	1
977	знанием верификация такого	1	1
978	своему герою определяемое	1	1
979	живое непредубежденное любопытство	1	1
980	предполагающая в частности	1	1
981	вступление в коммуникацию	1	1
982	в жизнепроцессе бытия	1	1
983	однозначности и прежде	1	1
984	как это бывает	1	1
985	ибо предметно-тематическое содержание	1	1
986	быть определена как	1	1
987	ощущение составляет необходимый	1	1
988	мире всеобщей межличностной	1	1
989	сказания не от	1	1
990	где демонстрируется как	1	1
991	адресатом некоего ценностного	1	1
992	во времени и	4	1
993	на изложение собственного	1	1
994	к ценностной однозначности	1	1
995	него убеждения организующего	1	1
996	словарного слова говорящий	1	1
997	протороманного коммуникативного события	1	1
998	по поводу этой	1	1
999	не знают становления	1	1
1000	слушатель читатель может	1	1
1001	а по своей	2	1
1002	раскрытие установленного знанием	1	1
1003	начала и конца	1	1
1004	впервые освоена в	1	1
1005	конкретной ценностно-смысловой картины	1	1
1006	сказание давшее литературе	1	1
1007	излагаемой жизни как	1	1
1008	себя в классическом	1	1
1009	иного включает в	1	1
1010	как бы не	1	1
1011	которого анекдот легко	1	1
1012	ему надлежит уметь	1	1
1013	ценностно-смысловой картины мира	1	1
1014	и определяется креативная	1	1
1015	сообщенный в иной	1	1
1016	позвоночника роману человек	1	1
1017	соучастника данного коммуникативного	1	1
1018	позиции учителя жизни	1	1
1019	характерно что несмотря	1	1
1020	судьбы а некий	1	1
1021	на свой опыт	1	1
1022	не есть биография	1	1
1023	состоянию общественных отношений	1	1
1024	мира которая своей	1	1
1025	нечто смешное но	1	1
1026	сотворчества инициативной игры	1	1
1027	речь идет не	1	1
1028	о ней установка	1	1
1029	к сообщенному знанию	1	1
1030	притче он статичен	1	1
1031	компетенция рассказывающего анекдот	1	1
1032	адресата от героя	1	1
1033	бахтину нарушение табу	1	1
1034	к сообщаемому рецептивная	1	1
1035	выбора риторический предел	1	1
1036	для производящего текст	1	1
1037	полноценного авторства субъекту	1	1
1038	уже столь раннего	1	1
1039	но как субъекты	1	1
1040	организующего учительный дискурс	1	1
1041	столь раннего зачинателя	1	1
1042	имплицитно присутствующего в	1	1
1043	традиции как плутарх	1	1
1044	произнесения сказания субъект	1	1
1045	максимальной полнотой референтная	1	1
1046	как исполненной некоторого	1	1
1047	перед нами не	2	1
1048	жанр в свою	1	1
1049	зависит от жанра	1	1
1050	рода механизмом активизации	1	1
1051	хотя и фиксируемой	1	1
1052	смысла развертывающейся жизни	1	1
1053	маска биографа диалогизирована	1	1
1054	вовлекает адресата в	1	1
1055	самообнаружения все эти	1	1
1056	это ощущение составляет	1	1
1057	имеем дело не	1	1
1058	тем более романного	1	1
1059	говорит и как	1	1
1060	целью и ситуацией	1	1
1061	как бы непосредственного	1	1
1062	состоит в наличии	1	1
1063	не знает к	1	1
1064	высказывания и в	1	1
1065	фактически точными они	1	1
1066	есть профанация священного	1	1
1067	несмотря на свою	1	1
1068	человеческих отношений анекдот	1	1
1069	знания означала бы	1	1
1070	сказания или притчи	2	1
1071	мира с совершенно	1	1
1072	масштабов и соотношений	1	1
1073	возможность иного включает	1	1
1074	субъекта жизни принципиальным	1	1
1075	пришел увидел победил	1	1
1076	но и невымышленные	1	1
1077	это мир как	1	1
1078	императивную ритуальность заданность	1	1
1079	победил или а	1	1
1080	не таково притча	1	1
1081	смертью герой жизнеописания	1	1
1082	содержанию притчи не	1	1
1083	анекдота но как	1	1
1084	по мысли с.с	1	1
1085	его в иной	1	1
1086	у-влекать слушателей преодолевая	1	1
1087	не удовлетворяясь репродуктивной	1	1
1088	инициатив бытийной компетенцией	1	1
1089	притчевое нормативное самоотождествление	1	1
1090	из сюжета притчи	1	1
1091	некий нравственный закон	1	1
1092	пассивным как к	1	1
1093	обезличенного словарного слова	1	1
1094	ни для рассказчика	1	1
1095	иных пространственно-временных масштабов	1	1
1096	производящего текст речевая	1	1
1097	содержание к собственной	1	1
1098	исполненной некоторого автономного	1	1
1099	слушателей биографический дискурс	1	1
1100	от одного сознания	2	1
1101	на свою столь	1	1
1102	репродуцирование сообщенный в	1	1
1103	на чем и	1	1
1104	должен не у-влекать	1	1
1105	не предначертанность судьбы	1	1
1106	развертывающейся жизни то	1	1
1107	необыкновенное в новелле	1	1
1108	анекдота новелла первоначально	1	1
1109	притче была впервые	1	1
1110	уже по сути	1	1
1111	а во-вторых извлечения	1	1
1112	целое нашего высказывания	1	1
1113	общеизвестные пришел увидел	1	1
1114	и речевой деятельности	1	1
1115	взаимопонимания носителей различного	1	1
1116	дискурса проявляет себя	1	1
1117	биографический дискурс вовлекает	1	1
1118	поведение остроумно находчивое	1	1
1119	знание что по	1	1
1120	жизнеописание несет в	1	1
1121	справедливо противопоставлял житиям	1	1
1122	жанром в качестве	1	1
1123	себя если первое	1	1
1124	занимательное неожиданное маловероятное	1	1
1125	дело в том	1	1
1126	не фатальный рок	1	1
1127	но без благоговейного	1	1
1128	разные формы скрытой	1	1
1129	как регулятивная отношение	1	1
1130	субъектом инициативного самообнаружения	1	1
1131	такая возможность принципиально	1	1
1132	этического выбора или	1	1
1133	в форме индивидуального	1	1
1134	претендуют на статус	1	1
1135	которыми устанавливаются отношения	1	1
1136	его речевой маски	1	1
1137	персонажа то она	2	1
1138	стороны адресата притчи	1	1
1139	переходит к позиции	1	1
1140	данного коммуникативного события	1	1
1141	за которым обнаруживается	1	1
1142	он статичен в	1	1
1143	быть редуцированы ср	1	1
1144	авторитарная риторика императивного	1	1
1145	к позиции изобразителя	1	1
1146	в нем звучит	1	1
1147	человеческому существованию вследствие	1	1
1148	сводится к реализации	1	1
1149	дискурсе может иметь	1	1
1150	из которых и	1	1
1151	солнце тысяча и	1	1
1152	диалогической анекдот равнодостойности	1	1
1153	доверительной и раскованной	1	1
1154	осмеяния тогда как	1	1
1155	преступается не предначертанность	1	1
1156	повеленья сказание в	1	1
1157	герое и через	1	1
1158	не претендуют на	1	1
1159	не как объекты	1	1
1160	себя в комнате	1	1
1161	свободного игрового переиначивающего	1	1
1162	для притчи иносказательность	1	1
1163	даже будучи порой	1	1
1164	другому что касается	1	1
1165	и адресата высказывания	1	1
1166	анекдот невозможно рассказывать	1	1
1167	этом и сам	1	1
1168	бы стержнем целой	1	1
1169	есть принадлежат самой	1	1
1170	без благоговейного приятия	1	1
1171	столь пассивным как	1	1
1172	потому нейтральное к	1	1
1173	не рассчитан на	1	1
1174	субъектом ролевого действия	1	1
1175	чудаковатое дурацкое нередко	1	1
1176	адресат протороманного коммуникативного	1	1
1177	в притче универсального	1	1
1178	и одна ночь	1	1
1179	рассказчик анекдота или	1	1
1180	рецептивной компетенцией соответствующего	1	1
1181	нудительной серьезности бахтин	1	1
1182	поведения речевой маски	1	1
1183	лишь орудие мирового	1	1
1184	демонстрируется как формулирует	1	1
1185	свободным как к	1	1
1186	будучи порой фактически	1	1
1187	текста характеризующийся единством	1	1
1188	романного дискурса призван	1	1
1189	в нем определенные	1	1
1190	ситуации иным рассказчиком	1	1
1191	или же императивную	1	1
1192	концепированный адресат биографического	1	1
1193	мире слово сказания	1	1
1194	во-первых истолкования активизирующего	1	1
1195	принципиальная для притчи	1	1
1196	слова не сводится	1	1
1197	риторика императивного монологизированного	1	1
1198	сообщенному знанию как	1	1
1199	позицию опираясь на	1	1
1200	в первом случае	2	1
1201	рассказывающим притчу то	1	1
1202	типической ситуации общения	1	1
1203	всеобщей межличностной соотносительности	1	1
1204	речи именно диалог	1	1
1205	литературе героический эпос	1	1
1206	сколько от мастерства	1	1
1207	связаны с языком	1	1
1208	форма авторства как	1	1
1209	статичном актанте лишь	1	1
1210	и не занять	1	1
1211	его вступление в	1	1
1212	заданность человеческих отношений	1	1
1213	к сообщаемому характерно	1	1
1214	иной позицией соучастника	1	1
1215	в первую очередь	1	1
1216	слово деритуализовано инициативно	1	1
1217	компетенцией анекдотического персонажа	1	1
1218	говорящего иначе говоря	1	1
1219	притча не знают	1	1
1220	прежде всего к	1	1
1221	а вероятностный опыт	1	1
1222	себе рецептивную компетенцию	1	1
1223	маска есть креативная	1	1
1224	нормативное приложение запечатленного	1	1
1225	исторически продуктивный тип	1	1
1226	человеческого сознания в	1	1
1227	отношения ценностно-смысловой солидарности	1	1
1228	рода хоровое слово	1	1
1229	пр связь со	1	1
1230	него концепты героя	1	1
1231	человеком неким ибо	1	1
1232	с максимальной полнотой	1	1
1233	оно существенным образом	1	1
1234	самому герою жизнеописания	1	1
1235	обратное влияние со	1	1
1236	постулирует адресата занимающего	1	1
1237	он ни был	1	1
1238	формах косвенной речи	1	1
1239	мире это требует	1	1
1240	случайностная релятивистская казусная	1	1
1241	ни столь свободным	1	1
1242	этого слова таковы	1	1
1243	сути дела другим	1	1
1244	урока из сюжета	1	1
1245	адресату компетентность восприятия	1	1
1246	персонажей здесь обычно	1	1
1247	ученичества как того	1	1
1248	иного языка и	1	1
1249	более романного дискурса	1	1
1250	перерывом во времени	1	1
1251	и адресат протороманного	1	1
1252	тогда как рассказчик	1	1
1253	креативная компетенция рассказывающего	1	1
1254	возможность принципиально недопустимая	1	1
1255	речь идет о	2	1
1256	типа есть монолог	1	1
1257	ролевого обезличенного словарного	1	1
1258	романе реалистической парадигмы	1	1
1259	содержит в себе	1	1
1260	бытия это мир	1	1
1261	новеллистическому герою своей	1	1
1262	позиции изобразителя жизни	1	1
1263	опыт жизни а	1	1
1264	мире императивной нормы	1	1
1265	премудрость притчевого назидания	1	1
1266	знакомство слушателей с	1	1
1267	не только вербальные	1	1
1268	инициативного самообнаружения все	1	1
1269	герою своей необыкновенностью	1	1
1270	совершенно иной конкретной	1	1
1271	раскованной беседы автора	1	1
1272	дискурс речевая маска	1	1
1273	зависимость анекдота не	1	1
1274	именно диалог персонажей	1	1
1275	совершенно иной жизни	1	1
1276	есть креативная компетенция	1	1
1277	всякую фатальную или	1	1
1278	которого останется не	1	1
1279	мира вокруг я	1	1
1280	на поучающего и	1	1
1281	бытийной компетенцией анекдотического	1	1
1282	рассказчика ни для	1	1
1283	две другие компетенции	1	1
1284	курьезное любопытное занимательное	1	1
1285	во втором эпизоде	1	1
1286	мир как опыт	1	1
1287	смыслополагания между которыми	1	1
1288	чужой жизненной позиции	1	1
1289	притчи иносказательность является	1	1
1290	о жизни на	1	1
1291	происшествиях неофициальной жизни	1	1
1292	уже говорилось выше	1	1
1293	бы перевод его	1	1
1294	жизни анекдот должен	1	1
1295	текст и требующей	1	1
1296	в художественных текстах	1	1
1297	того же анекдота	1	1
1298	хуле или плачу	1	1
1299	это компетенция взаимопонимания	1	1
1300	столь свободным как	1	1
1301	вымышленные но и	1	1
1302	между ними здесь	1	1
1303	для своей манифестации	1	1
1304	форма романа неканонического	1	1
1305	манифестирующего двоякий жизненный	1	1
1306	компетенцию доверия к	1	1
1307	неприемлемо ни для	1	1
1308	может быть осуществлено	1	1
1309	дискурсу речевая маска	1	1
1310	лица по мысли	1	1
1311	биографии но на	1	1
1312	тексте но всегда	1	1
1313	его несовместимом с	1	1
1314	или а все-таки	1	1
1315	перевод его в	1	1
1316	предполагается ни столь	1	1
1317	это позиция активного	1	1
1318	активного приятия не	1	1
1319	иной коммуникативный статус	1	1
1320	традиционные для него	1	1
1321	же в исконном	1	1
1322	удовлетворяясь репродуктивной рецепцией	1	1
1323	именовал веком героев	1	1
1324	соответствующим жанром в	1	1
1325	чувства юмора умения	1	1
1326	субъекты этического выбора	1	1
1327	бахтина облекается в	1	1
1328	представляют собой традиционные	1	1
1329	оказывается всего лишь	2	1
1330	своего рода хоровое	1	1
1331	увидел победил или	1	1
1332	морализаторскую премудрость притчевого	1	1
1333	случае его вступление	1	1
1334	точно так же	2	1
1335	статичен в анекдоте	1	1
1336	так же как	2	1
1337	столько нарушителем некоторых	1	1
1338	чего не требует	1	1
1339	оказывается уже по	1	1
1340	и ситуацией высказывания	1	1
1341	объединяющая субъекта и	1	1
1342	словесное кощунство и	1	1
1343	составляющий морализаторскую премудрость	1	1
1344	домонологично оно объединяет	1	1
1345	напротив предполагает как	1	1
1346	жанровая форма романа	1	1
1347	этой жанровой традиции	1	1
1348	от жанра высказывания	1	1
1349	хаотичен а сказание	1	1
1350	коммуникацию не будет	1	1
1351	первоначально предполагает по	1	1
1352	как ценностного центра	1	1
1353	свою жизненную позицию	1	1
1354	в системе эпизодов	1	1
1355	анекдоте хаотичен а	1	1
1356	ценностно дистанцированной в	1	1
1357	стороны художественной литературы	1	1
1358	риторика окказионального ситуативного	1	1
1359	встречающихся в дискурсе	1	1
1360	одного сознания к	2	1
1361	как ни анекдот	1	1
1362	бы непосредственного присутствия	1	1
1363	коммуникативного поведения речевой	1	1
1364	инициативной игры мнениями	1	1
1365	сознанию той или	1	1
1366	может ощущаться завершенная	1	1
1367	тому архаичному состоянию	1	1
1368	субъектом самоопределения на	1	1
1369	мира где персонажем	1	1
1370	система смыслов оно	1	1
1371	понимание излагаемой жизни	1	1
1372	высказывания в ситуации	1	1
1373	романным жизнеописанием биографической	1	1
1374	в притче есть	1	1
1375	предназначения когда персонажи	1	1
1376	предстают перед нами	1	1
1377	статусу тождественно мнению	1	1
1378	может быть определена	1	1
1379	интонации доверительной и	1	1
1380	авторской позиции и	1	1
1381	романного образа и	1	1
1382	именно таковы герои	1	1
1383	ему позиции но	1	1
1384	или даже вовсе	2	1
1385	моментам родственным анекдотическому	1	1
1386	смысл закономерно приводит	1	1
1387	для рассказчика ни	1	1
1388	самоопределения на чем	1	1
1389	напротив постулирует со	1	1
1390	героя и картины	1	1
1391	убеждения мнения или	1	1
1392	есть монолог в	1	1
1393	и раскованной беседы	1	1
1394	ни для слушателей	1	1
1395	предметно-тематическое содержание жизнеописания	1	1
1396	содержания культивируется соответствующим	1	1
1397	выбора осуществляется или	1	1
1398	сказание постулирует адресата	1	1
1399	герою определяемое отсутствием	1	1
1400	такого знания означала	1	1
1401	предварительное знакомство слушателей	1	1
1402	занять этой уготованной	1	1
1403	в том или	2	1
1404	и потому нейтральное	1	1
1405	не столько нарушителем	1	1
1406	связи с чем	1	1
1407	для него концепты	1	1
1408	свободного выбора в	1	1
1409	в окказионально-авантюрном мире	1	1
1410	напротив дискредитирующе глупое	1	1
1411	к другому что	1	1
1412	рецептивная компетенция анекдота	1	1
1413	плачу и наделенного	1	1
1414	и пр связь	1	1
1415	и существенно разнится	1	1
1416	и невымышленные анекдотические	1	1
1417	данном контексте знаменует	1	1
1418	возможность которого останется	1	1
1419	нередко кощунственное вырастающая	1	1
1420	фиксировавшиеся пушкиным или	1	1
1421	человек действующий во	1	1
1422	в совершенно особое	1	1
1423	сознаний встречающихся в	1	1
1424	иерархично оно не	1	1
1425	героический эпос усматривает	1	1
1426	воспринимающему сознанию той	1	1
1427	не было и	1	1
1428	позиции но в	1	1
1429	тип высказывания реализующий	1	1
1430	миропорядка жизнь глазами	1	1
1431	подробностями и интонациями	1	1
1432	где персонажем в	1	1
1433	все их поступки	1	1
1434	отсюда существенная зависимость	1	1
1435	анекдота это игра	1	1
1436	первую очередь по	1	1
1437	приобщения к общенародной	1	1
1438	зримого жеста и	1	1
1439	биографической личности творится	1	1
1440	он оказывается уже	1	1
1441	восходит к тому	1	1
1442	другом и другого	1	1
1443	романа является как	1	1
1444	этого знания аналогичному	1	1
1445	притчи это компетенция	1	1
1446	смеховой жанр городского	1	1
1447	их поступки в	1	1
1448	хвале хуле или	1	1
1449	креативная компетенция жанра	2	1
1450	восприятия со стороны	1	1
1451	апофегма то есть	1	1
1452	такого выбора не	1	1
1453	некоторой необходимости известного	1	1
1454	к содержанию сказания	1	1
1455	с читателем к	1	1
1456	организации кадров внутреннего	1	1
1457	анекдот легко может	1	1
1458	оценки и иных	1	1
1459	реализующий некоторую коммуникативную	1	1
1460	жанр городского фольклора	1	1
1461	смыслов оно стремится	1	1
1462	рецептивную компетенцию доверия	1	1
1463	компетентностью адресата фактический	1	1
1464	а сказание давшее	1	1
1465	в анекдоте хаотичен	1	1
1466	жизни постоянно переходит	1	1
1467	репродуктивной рецепцией притчевая	1	1
1468	действующий во времени	1	1
1469	содержание жизнеописания вполне	1	1
1470	может как быть	1	1
1471	себя и возможность	1	1
1472	той мере в	1	1
1473	жизнеописания вполне самобытно	1	1
1474	формы высказывания как	1	1
1475	звучит один голос	1	1
1476	в герое и	1	1
1477	живет в готовом	1	1
1478	и поучаемого это	1	1
1479	выводится в просторную	1	1
1480	верификация такого знания	1	1
1481	повествованием творится окказиональная	1	1
1482	особого коммуникативного поведения	1	1
1483	иллюстрировалась общая идея	1	1
1484	механизмом активизации воспринимающего	1	1
1485	позицией соучастника данного	1	1
1486	устанавливаются отношения ценностно-смысловой	1	1
1487	и соотношений такая	1	1
1488	которого он от	1	1
1489	собой традиционные для	1	1
1490	уникальным жизненным опытом	1	1
1491	существенным образом ориентировано	1	1
1492	к тому же	4	1
1493	биография и не	1	1
1494	коммуникативной ситуации притчи	1	1
1495	сообщаемому рецептивная компетенция	1	1
1496	дискурса призван обладать	1	1
1497	поступки в притче	1	1
1498	и является в	1	1
1499	на раскрытие установленного	1	1
1500	из модификаций анекдотического	1	1
1501	себе самому тогда	1	1
1502	жизни а также	1	1
1503	фон романного видения	1	1
1504	форме индивидуального речевого	1	1
1505	по слову бахтина	1	1
1506	воспринимающего сознания однако	1	1
1507	притча разъединяет участников	1	1
1508	в тексте но	1	1
1509	непристойность необыкновенное в	1	1
1510	кощунственное вырастающая из	1	1
1511	косвенной речи хотя	1	1
1512	есть не что	1	1
1513	и оценки и	1	1
1514	и непристойность необыкновенное	1	1
1515	непредубежденное любопытство к	1	1
1516	полускрытой рассеянной чужой	1	1
1517	иносказательность является своего	1	1
1518	речи хотя и	1	1
1519	том что в	1	1
1520	адресата фактический слушатель	1	1
1521	также проектировать свою	1	1
1522	называемого чувства юмора	1	1
1523	опыта к индивидуальной	1	1
1524	дискурсе речевой акт	1	1
1525	истории не претендуют	1	1
1526	же обратное влияние	1	1
1527	почву для жизнеописания	1	1
1528	стилевых формах косвенной	1	1
1529	персонажа оказывается самообнаружение	1	1
1530	как правило лишь	1	1
1531	слову чего не	1	1
1532	лексики например в	1	1
1533	компетентностью последняя предполагает	1	1
1534	может обладать собственным	1	1
1535	не столько от	1	1
1536	сомнению отсюда существенная	1	1
1537	знанием или убеждением	1	1
1538	жизни и совершенно	1	1
1539	внутреннего зрения и	1	1
1540	в ее смысл	1	1
1541	рассказывания поскольку оно	1	1
1542	компетенция анекдота напротив	1	1
1543	и кому говорят	1	1
1544	дискурсии обладает достоверным	1	1
1545	представляет собой исторически	1	1
1546	иногда графически как	1	1
1547	инициативно-авантюрное поведение в	1	1
1548	системы явлений группирующихся	1	1
1549	но на изложение	1	1
1550	центрированная вокруг я	1	1
1551	и недостоверностью отвергает	1	1
1552	нам всегда предносится	1	1
1553	противопоставлял житиям святых	1	1
1554	анекдот но без	1	1
1555	к реализации некоторой	1	1
1556	обстоятельств личностного присутствия	1	1
1557	блудном сыне это	1	1
1558	поэтому речевая маска	1	1
1559	контексте знаменует не	1	1
1560	то есть субъектом	1	1
1561	необходимо понимание излагаемой	1	1
1562	же императивную ритуальность	1	1
1563	сам текст анекдота	1	1
1564	ответственность свободного выбора	1	1
1565	самобытного смысла развертывающейся	1	1
1566	самоотмежевание адресата от	1	1
1567	безответственную передаваемость из	1	1
1568	субъектом этического выбора	1	1
1569	городского фольклора являет	1	1
1570	возможность иного языка	1	1
1571	отрешиться от нудительной	1	1
1572	в рамках этой	2	1
1573	и интонациями он	1	1
1574	быть осуществлено только	1	1
1575	непреложный и неоспоримый	1	1
1576	данную коммуникативную ситуацию	1	1
1577	и ценностями иными	1	1
1578	чьей-то биографии но	1	1
1579	глупое или попросту	1	1
1580	является возможность совершенно	1	1
1581	исторически восходит к	1	1
1582	передачи этого знания	1	1
1583	ситуации речевая маска	1	1
1584	любопытство к реальному	1	1
1585	собственного ее понимания	1	1
1586	становящегося человека с	1	1
1587	художественного высказывания в	2	1
1588	своего рода механизмом	1	1
1589	таковы герои сказания	1	1
1590	жизненную позицию опираясь	1	1
1591	научной истины соответственно	1	1
1592	возможна только в	1	1
1593	условием коммуникативной стратегии	1	1
1594	двоякий жизненный опыт	1	1
1595	возможны но факультативны	1	1
1596	приводит к интонации	1	1
1597	характеризуется также рецептивной	1	1
1598	компетенции суть референтная	1	1
1599	фольклора являет собой	1	1
1600	совершенно особое отношение	1	1
1601	слушателя к содержанию	1	1
1602	со смертью герой	1	1
1603	таково притча разъединяет	1	1
1604	риторический предел сказания	1	1
1605	повествуемой ситуации речевая	1	1
1606	к иллюзии живого	1	1
1607	может выступать в	1	1
1608	языка и возможность	1	1
1609	здесь действующие лица	1	1
1610	и основана жанровая	1	1
1611	существенная зависимость анекдота	1	1
1612	говорящих и слушающих	1	1
1613	на индивидуальный опыт	1	1
1614	говорящего состоит в	1	1
1615	разъединяет участников коммуникативного	1	1
1616	коммуникативного события на	1	1
1617	маловероятное беспрецедентное анекдотическим	1	1
1618	остранненного узнавания себя	1	1
1619	коммуникативного события суть	1	1
1620	отношений которое гегель	1	1
1621	оно объединяет говорящих	1	1
1622	в просторную сферу	1	1
1623	современный сугубо смеховой	1	1
1624	жизненного опыта их	1	1
1625	в сказании или	1	1
1626	сказании повествуемой ситуации	1	1
1627	как формулирует н.д	1	1
1628	ситуации рассказывания а	1	1
1629	выбора не всегда	1	1
1630	всякое высказывание характеризуется	1	1
1631	не признает никакого	1	1
1632	высказывания реализующий некоторую	1	1
1633	на первый взгляд	2	1
1634	повторное выслушивание одного	1	1
1635	персонажем в акте	1	1
1636	в хх веке	1	1
1637	вследствие которого он	1	1
1638	завершенная и строго	1	1
1639	характеристика того кому	1	1
1640	мысли с.с аверинцева	1	1
1641	выбирают а по	1	1
1642	беспрецедентное анекдотическим повествованием	1	1
1643	дистанции между ними	1	1
1644	героя тогда как	1	1
1645	то же самое	1	1
1646	биографического слова не	1	1
1647	именно это ощущение	1	1
1648	опыт чужой жизненной	1	1
1649	компетентностью остранненного узнавания	1	1
1650	сказания в принципе	1	1
1651	сводится к этим	1	1
1652	строим свою речь	1	1
1653	не входит в	1	1
1654	как центрированная вокруг	1	1
1655	предполагает отношение к	1	1
1656	статус знания убеждения	1	1
1657	стабильно дифференцированном и	1	1
1658	новелла первоначально предполагает	1	1
1659	эксплицированного в тексте	1	1
1660	все эти бытийные	1	1
1661	жизнь личности в	1	1
1662	казусная картина мира	1	1
1663	жребий а вероятностный	1	1
1664	заинтересовывать судьбой отдельных	1	1
1665	глупость неуместность ошибка	1	1
1666	не быть субъектом	1	1
1667	и рецептивного сознаний	1	1
1668	во-вторых извлечения адресатом	1	1
1669	группирующихся вокруг него	1	1
1670	обычно является сюжетообразующим	1	1
1671	в конце предыдущего	1	1
1672	особое отношение к	1	1
1673	чем и основана	1	1
1674	а все-таки она	1	1
1675	в частности сказание	1	1
1676	через героя тогда	1	1
1677	анекдот как бы	1	1
1678	поучающего и поучаемого	1	1
1679	требует авторитетное слово	1	1
1680	наделенного репродуктивной компетентностью	1	1
1681	исконном значении этого	1	1
1682	равнодостойные субъекты смыслополагания	1	1
1683	высказывания жанр в	1	1
1684	их предлагая адресату	1	1
1685	знания убеждения мнения	1	1
1686	ее содержание к	1	1
1687	поэтому анекдот невозможно	1	1
1688	у себя в	1	1
1689	или попросту чудаковатое	1	1
1690	и развития самоопределяющегося	1	1
1691	жеста и как	1	1
1692	жизнеописанием биографической личности	1	1
1693	авторства субъекту биографического	1	1
1694	в иной коммуникативный	1	1
1695	то она здесь	1	1
1696	сказания это позиция	1	1
1697	является сюжетообразующим при	1	1
1698	притчей напротив предполагает	1	1
1699	внеязыковое и потому	1	1
1700	времени старого европейского	1	1
1701	способность хранения и	1	1
1702	субъекта и формы	1	1
1703	подобен новеллистическому герою	1	1
1704	слово судьба в	1	1
1705	маска такого высказывания	1	1
1706	компетентность предполагающая в	1	1
1707	вяземским не обязательно	1	1
1708	не обязательно сообщает	1	1
1709	это разделение иерархично	1	1
1710	действующие лица по	1	1
1711	внутреннюю обособленность но	1	1
1712	соответствующего жанра стратегически	1	1
1713	вероятностный опыт частного	1	1
1714	не такое слово	1	1
1715	том или ином	2	1
1716	речевая маска есть	1	1
1717	при всей своей	2	1
1718	что иное как	2	1
1719	с человеком неким	1	1
1720	и как говорит	1	1
1721	жизни как исполненной	1	1
1722	граница между двумя	1	1
1723	чужой экзистенциальный опыт	1	1
1724	компетенция героического актанта	1	1
1725	всегда предносится целое	1	1
1726	внутренне свободного игрового	1	1
1727	а не ценностно	1	1
1728	героическая апофегма до	1	1
1729	отношений анекдот не	1	1
1730	манифестации особого коммуникативного	1	1
1731	стороны адресата позицию	1	1
1732	преодолевая их внутреннюю	1	1
1733	как того требует	1	1
1734	на две половины	1	1
1735	от содержания сколько	1	1
1736	принципиально недопустимая в	1	1
1737	да и персонажи	1	1
1738	только то что	1	1
1739	явственно солирует риторический	1	1
1740	текста да и	1	1
1741	отвергает извращает осмеивает	1	1
1742	предносится целое нашего	1	1
1743	анекдотическому дискурсу речевая	1	1
1744	узком значении этого	1	1
1745	его ценностно-смысловой позиции	1	1
1746	литературы анекдот же	1	1
1747	знает к его	1	1
1748	уже не таково	1	1
1749	статус знания даже	1	1
1750	обособленность но раз-влекать	1	1
1751	рассказывать себе самому	1	1
1752	слова таковы например	1	1
1753	также рецептивной компетенцией	1	1
1754	уметь проецировать чужой	1	1
1755	и примеряя ее	1	1
1756	это и позволяет	1	1
1757	слова манифестирующего двоякий	1	1
1758	таковы например слухи	1	1
1759	достоверному и способность	1	1
1760	но всегда имплицитно	1	1
1761	речи и т.п	1	1
1762	самой ситуации рассказывания	1	1
1763	истолкования активизирующего позицию	1	1
1764	запечатлевающий основу такой	1	1
1765	мастерства рассказчика не	1	1
1766	и не дает	1	1
1767	анекдот не признает	1	1
1768	знанию как несомненно	1	1
1769	требующей для своей	1	1
1770	общенародной хвале хуле	1	1
1771	реализация такого выбора	1	1
1772	однако внутренняя активность	1	1
1773	предметом целью и	1	1
1774	тогда как притчу	1	1
1775	иные сказания в	1	1
1776	чего анекдот не	1	1
1777	анекдотическим повествованием творится	1	1
1778	компетенция говорящего состоит	1	1
1779	из уст в	1	1
1780	становления мира в	1	1
1781	притча не предполагает	1	1
