N	2gram	Losev_Prob	Literetu
1313	и находится	1	1
1314	человека от	1	1
1315	те или	3	1
1316	именно на	3	1
1317	и вся	1	1
1318	советского союза	1	1
1319	тут ни	1	1
1320	чтобы она	1	1
1321	они все	3	1
1322	вещей как	1	1
1323	пока мы	1	1
1324	характеризуется в	1	1
1325	ни были	1	1
1326	не имела	1	1
1327	времени и	1	1
1328	только тем	1	1
1329	что такая	2	1
1330	он есть	5	1
1331	в каком	7	1
1332	было и	2	1
1333	вообще может	1	1
1334	потому и	2	1
1335	образом не	1	1
1336	глубокое и	1	1
1337	и окончательно	1	1
1338	что здесь	4	1
1339	ее не	1	1
1340	функционирует как	3	1
1341	почти целиком	1	1
1342	если мы	16	1
1343	в семантическом	1	1
1344	вероятно и	1	1
1345	и во	4	1
1346	эти категории	1	1
1347	эту теорию	1	1
1348	но именно	5	1
1349	у большинства	1	1
1350	в полтаве	1	1
1351	только при	1	1
1352	именно то	4	1
1353	в определенном	1	1
1354	говорил что	1	1
1355	только здесь	1	1
1356	для всего	2	1
1357	предыдущих трех	1	1
1358	сознание при	1	1
1359	котором мы	1	1
1360	в ряд	2	1
1361	это порождение	1	1
1362	на этот	3	1
1363	этот последний	2	1
1364	не стоит	2	1
1365	здесь и	1	1
1366	я вам	2	1
1367	только потому	4	1
1368	смысл этот	1	1
1369	же он	1	1
1370	он стал	1	1
1371	который и	1	1
1372	значении слова	2	1
1373	и искусства	5	1
1374	последнего времени	1	1
1375	другого и	1	1
1376	в другое	2	1
1377	всего является	1	1
1378	нашему мнению	1	1
1379	людей не	1	1
1380	как высь	1	1
1381	стал его	1	1
1382	именно к	1	1
1383	что иначе	1	1
1384	общей теории	1	1
1385	общения в	1	1
1386	сознания из	1	1
1387	когда речь	1	1
1388	бы за	1	1
1389	выходит за	1	1
1390	ничем не	2	1
1391	многих других	1	1
1392	основе своей	1	1
1393	нет ни	1	1
1394	языка есть	1	1
1395	хоть и	1	1
1396	сознания который	1	1
1397	сам он	1	1
1398	того как	3	1
1399	нас не	5	1
1400	новой жизни	1	1
1401	текст но	1	1
1402	всего мира	1	1
1403	кардинальный вопрос	1	1
1404	в предыдущем	1	1
1405	на что	3	1
1406	тому чтобы	2	1
1407	от которого	1	1
1408	этой мысли	1	1
1409	этот был	1	1
1410	самой вещи	2	1
1411	ни на	5	1
1412	нечто противоположное	2	1
1413	может показаться	1	1
1414	все это	11	1
1415	указание на	6	1
1416	самой этой	1	1
1417	в первую	1	1
1418	силу и	1	1
1419	а все	1	1
1420	это именно	1	1
1421	в движение	1	1
1422	в виде	20	1
1423	быть вполне	1	1
1424	же именно	3	1
1425	в таких	5	1
1426	роли а	1	1
1427	и понятий	1	1
1428	это всегда	2	1
1429	что ни	3	1
1430	себе но	3	1
1431	от друга	1	1
1432	отказаться от	2	1
1433	или в	5	1
1434	что будет	2	1
1435	и результат	1	1
1436	и вы	2	1
1437	но эта	3	1
1438	нас только	1	1
1439	совсем иное	2	1
1440	вообще не	5	1
1441	чтобы быть	1	1
1442	сама по	6	1
1443	в стороне	1	1
1444	случае не	6	1
1445	среди прочих	2	1
1446	что а	3	1
1447	или даже	3	1
1448	говорят о	2	1
1449	этого романа	2	1
1450	является принципом	1	1
1451	иной раз	3	1
1452	основана на	2	1
1453	соотносится с	1	1
1454	есть только	16	1
1455	однако это	3	1
1456	искусстве не	1	1
1457	перейти к	4	1
1458	последнее время	1	1
1459	на одном	2	1
1460	не столь	2	1
1461	и со	1	1
1462	один и	1	1
1463	по его	3	1
1464	мы находим	2	1
1465	только и	5	1
1466	нисколько не	3	1
1467	что находится	1	1
1468	в условиях	2	1
1469	войти в	3	1
1470	это было	3	1
1471	только самое	1	1
1472	не стал	2	1
1473	для общения	1	1
1474	два десятилетия	1	1
1475	или менее	7	1
1476	в одной	1	1
1477	тайну мы	1	1
1478	другого или	1	1
1479	не все	4	1
1480	герой как	1	1
1481	бы это	1	1
1482	от живого	1	1
1483	ему не	1	1
1484	и внутренней	1	1
1485	как угодно	3	1
1486	все тот	1	1
1487	этих двух	2	1
1488	и логически	1	1
1489	человека к	1	1
1490	он строит	1	1
1491	что эти	2	1
1492	и свои	3	1
1493	критиков и	1	1
1494	которая как	1	1
1495	всякий акт	1	1
1496	слова как	2	1
1497	этого он	1	1
1498	о месте	1	1
1499	когда по	1	1
1500	и xx	1	1
1501	существует только	3	1
1502	имеет своей	1	1
1503	и внутреннее	2	1
1504	просто как	4	1
1505	его тем	1	1
1506	объективного мира	3	1
1507	настолько глубоко	1	1
1508	поскольку они	2	1
1509	предметом нашего	1	1
1510	ни один	1	1
1511	гром и	2	1
1512	аксиома не	1	1
1513	с полным	1	1
1514	и нигде	1	1
1515	бы ничего	1	1
1516	быть и	5	1
1517	есть всегда	1	1
1518	речь пойдет	1	1
1519	и деятельность	1	1
1520	и их	4	1
1521	это уж	2	1
1522	здесь очевидно	1	1
1523	частности в	2	1
1524	одного человека	1	1
1525	он за	1	1
1526	оказывается что	4	1
1527	кто не	1	1
1528	бы весьма	1	1
1529	конечно в	2	1
1530	в трех	1	1
1531	говоря о	1	1
1532	не следует	1	1
1533	и своя	2	1
1534	иной мере	1	1
1535	и и	1	1
1536	и времени	2	1
1537	лишь как	1	1
1538	человека с	2	1
1539	ведь если	5	1
1540	на всю	2	1
1541	как то	1	1
1542	и всякая	1	1
1543	этому поводу	5	1
1544	нам о	3	1
1545	но то	1	1
1546	и разговаривать	1	1
1547	значение слова	4	1
1548	что поскольку	1	1
1549	всю их	1	1
1550	нами и	1	1
1551	оказывается вполне	1	1
1552	решающую роль	1	1
1553	к ней	1	1
1554	на путь	1	1
1555	в литературном	1	1
1556	вдруг оказывается	1	1
1557	о процессе	2	1
1558	в плане	2	1
1559	стороны однако	2	1
1560	вообще является	1	1
1561	действительности не	1	1
1562	и понятным	1	1
1563	целого множества	1	1
1564	является той	1	1
1565	есть сам	1	1
1566	своей единственной	1	1
1567	необходима еще	1	1
1568	же можно	1	1
1569	далека от	1	1
1570	отождествляется с	3	1
1571	момент в	2	1
1572	исторически и	1	1
1573	меня самого	1	1
1574	память о	1	1
1575	мировой революции	2	1
1576	что данная	1	1
1577	о каком	2	1
1578	уже никто	1	1
1579	можно будет	3	1
1580	в период	1	1
1581	и тому	1	1
1582	только после	3	1
1583	об этой	1	1
1584	и эта	1	1
1585	эти два	1	1
1586	которое мы	2	1
1587	не хватает	2	1
1588	конце концов	11	1
1589	как ему	1	1
1590	красоты и	1	1
1591	по нашему	1	1
1592	чем художественный	1	1
1593	по причине	1	1
1594	само по	1	1
1595	иное как	5	1
