N	2gram	Bakhtin_Pr	StatiiOP
1319	него при	1	1
1320	человек в	1	1
1321	по одному	1	1
1322	нему все	1	1
1323	себя как	3	1
1324	большинстве случаев	10	1
1325	воли нет	1	1
1326	романтизма не	1	1
1327	не теряя	1	1
1328	всеми его	1	1
1329	место и	1	1
1330	они как	1	1
1331	а эта	1	1
1332	белинский он	1	1
1333	образа героя	2	1
1334	является настолько	1	1
1335	и герои	1	1
1336	в себя	6	1
1337	могло в	1	1
1338	темы с	1	1
1339	точек зрения	7	1
1340	был не	1	1
1341	какой они	1	1
1342	из одного	8	1
1343	делает его	1	1
1344	это тоже	1	1
1345	типа в	2	1
1346	к постановке	1	1
1347	слово как	5	1
1348	характере и	1	1
1349	борьба двух	1	1
1350	всей их	1	1
1351	здесь как	1	1
1352	точкой зрения	2	1
1353	замысла а	1	1
1354	с образом	1	1
1355	но можно	1	1
1356	материалом для	1	1
1357	слово во	1	1
1358	и быть	1	1
1359	инстанцией в	1	1
1360	если оно	3	1
1361	об особенностях	1	1
1362	и будущему	1	1
1363	как факт	1	1
1364	ведь в	2	1
1365	была дана	2	1
1366	от характера	3	1
1367	позднейшем творчестве	1	1
1368	к последней	1	1
1369	переходы от	1	1
1370	стиля в	1	1
1371	материалом и	1	1
1372	не отличается	1	1
1373	случаев в	2	1
1374	существенно что	1	1
1375	именно потому	2	1
1376	исключительное значение	1	1
1377	в работе	1	1
1378	тот особый	1	1
1379	что последнее	1	1
1380	его творчества	5	1
1381	человека как	1	1
1382	более всего	1	1
1383	прошлого и	1	1
1384	речи и	4	1
1385	на которых	1	1
1386	в ответ	1	1
1387	к определенному	2	1
1388	к самому	2	1
1389	стиля так	1	1
1390	в действительно	1	1
1391	такими же	1	1
1392	и внутреннюю	1	1
1393	к верной	1	1
1394	одно и	1	1
1395	и та	1	1
1396	так далеко	1	1
1397	и является	2	1
1398	в приведенном	2	1
1399	является одним	1	1
1400	ни одно	1	1
1401	иная форма	1	1
1402	бы уже	2	1
1403	однако что	1	1
1404	он пользовался	1	1
1405	важно лишь	1	1
1406	но так	2	1
1407	вот в	1	1
1408	что бы	1	1
1409	отношения с	1	1
1410	первого и	1	1
1411	в тоне	1	1
1412	над ним	1	1
1413	но тут	1	1
1414	сравнительно с	1	1
1415	должны были	1	1
1416	где почти	1	1
1417	мы здесь	2	1
1418	не совпадает	1	1
1419	от вас	1	1
1420	он еще	1	1
1421	и возникает	1	1
1422	могла бы	1	1
1423	зрения своей	1	1
1424	объединенных в	1	1
1425	того кто	1	1
1426	хуже для	1	1
1427	я в	2	1
1428	и стремление	1	1
1429	почему же	2	1
1430	не сливаются	1	1
1431	так называемого	1	1
1432	и глубоко	2	1
1433	ту сторону	2	1
1434	он в	3	1
1435	та точка	1	1
1436	первого типа	8	1
1437	однако в	3	1
1438	и никогда	1	1
1439	смысл какой	2	1
1440	этой форме	2	1
1441	друг другу	3	1
1442	его личности	1	1
1443	чем самый	1	1
1444	и речь	2	1
1445	материала в	1	1
1446	слышим все	2	1
1447	это те	1	1
1448	себе дело	1	1
1449	я но	1	1
1450	и есть	3	1
1451	мы будем	2	1
1452	критической литературе	3	1
1453	в некотором	1	1
1454	и гораздо	1	1
1455	это третье	1	1
1456	ней в	1	1
1457	вовсе еще	1	1
1458	хотя все	1	1
1459	этого нового	2	1
1460	бы оно	2	1
1461	явления о	1	1
1462	сказать но	1	1
1463	же мы	1	1
1464	в совершенно	1	1
1465	требуют совершенно	1	1
1466	оно может	2	1
1467	сказать о	2	1
1468	тона в	1	1
1469	поэтому ни	1	1
1470	это совершенно	1	1
1471	существенно нового	1	1
1472	что главное	1	1
1473	для чего	1	1
1474	не соглашается	1	1
1475	что другое	1	1
1476	чтобы не	1	1
1477	слова до	1	1
1478	нам кажется	7	1
1479	это он	1	1
1480	в позднейшем	1	1
1481	предположение о	1	1
1482	действующими лицами	1	1
1483	свой рассказ	1	1
1484	например слова	1	1
1485	подробно все	1	1
1486	сказать так	1	1
1487	не делал	1	1
1488	и сами	3	1
1489	писал не	1	1
1490	пути по	1	1
1491	различных художественных	1	1
1492	пока существует	1	1
1493	собственном смысле	1	1
1494	образом и	4	1
1495	не позволяет	2	1
1496	теперь о	1	1
1497	друг к	1	1
1498	и принципиальной	1	1
1499	опирается на	2	1
1500	они и	1	1
1501	как с	1	1
1502	что этим	1	1
1503	эти определения	2	1
1504	плане чисто	1	1
1505	на западе	2	1
1506	в основном	2	1
1507	которые он	1	1
1508	которых мы	1	1
1509	на ее	1	1
1510	был бы	6	1
1511	ним и	3	1
1512	в литературной	2	1
1513	героя в	7	1
1514	своих героев	2	1
1515	вполне и	1	1
1516	зная и	1	1
1517	к брату	1	1
1518	на те	1	1
1519	речь как	1	1
1520	освободиться от	1	1
1521	своего образа	1	1
1522	в идейном	1	1
1523	человек с	2	1
1524	романа и	3	1
1525	с ним	8	1
1526	уже говорить	1	1
1527	романа в	4	1
1528	в другой	4	1
1529	характер и	1	1
1530	не исчерпывается	2	1
1531	он действует	1	1
1532	она ему	1	1
1533	очень хорошая	1	1
1534	и входят	1	1
1535	на определенной	1	1
1536	утверждает что	1	1
1537	зрения ее	1	1
1538	ни под	1	1
1539	но этого	2	1
1540	кроме одного	1	1
1541	иных положительных	1	1
1542	русской критической	1	1
1543	том и	2	1
1544	него нет	3	1
1545	совершенно иное	3	1
1546	на минуту	1	1
1547	связанная с	1	1
1548	зрения этого	1	1
1549	и самая	2	1
1550	будто и	2	1
1551	как вы	3	1
1552	тон в	2	1
1553	этой точки	2	1
1554	во что	2	1
1555	вместо того	1	1
1556	все то	5	1
1557	почти всегда	2	1
1558	своего романа	1	1
1559	орудием в	1	1
1560	самим собой	1	1
1561	имеет значение	2	1
1562	смысла и	1	1
1563	сказать по	1	1
1564	следовательно в	1	1
1565	подходим к	1	1
1566	о самом	2	1
1567	конкретном и	1	1
1568	месте и	2	1
1569	далеко что	1	1
1570	быть даже	1	1
1571	и действительно	1	1
1572	действительно были	1	1
1573	что могло	1	1
1574	не знал	2	1
1575	есть нечто	2	1
1576	как личность	1	1
1577	подхода к	2	1
1578	что такой	1	1
1579	за свое	1	1
1580	которые могут	1	1
1581	с собою	4	1
1582	приводит к	8	1
1583	со всею	5	1
1584	только себя	1	1
1585	ему и	1	1
1586	сравнению с	1	1
1587	положений в	1	1
1588	при всех	2	1
1589	вследствие этого	2	1
1590	литературе о	3	1
1591	эта последняя	1	1
1592	ведет его	1	1
1593	знает что	2	1
1594	чтобы убедиться	1	1
1595	этом его	1	1
1596	и переносит	1	1
1597	на своем	1	1
1598	множественном числе	1	1
1599	к другому	6	1
1600	лица в	1	1
1601	и обратно	1	1
1602	автор не	2	1
1603	смысле это	1	1
1604	в конкретном	3	1
1605	строится в	1	1
1606	лишь те	2	1
1607	собеседника в	1	1
1608	автора но	3	1
1609	но оно	1	1
1610	чуждо и	1	1
1611	речь в	2	1
1612	не давая	2	1
1613	во множественном	1	1
1614	его и	3	1
1615	наконец и	1	1
1616	можно сделать	1	1
1617	как художественное	1	1
1618	впечатление что	1	1
1619	воспроизводится с	1	1
1620	должно быть	8	1
1621	и ставил	1	1
1622	основные принципы	1	1
1623	по этим	1	1
1624	бы с	2	1
1625	время оно	2	1
1626	сливается с	6	1
1627	или этот	1	1
1628	на авторских	1	1
1629	своей собственной	1	1
1630	совершенно иной	2	1
1631	и речей	1	1
1632	из элементов	1	1
1633	со всех	1	1
1634	ли он	1	1
1635	тогда я	1	1
1636	зрения как	3	1
1637	принципиально не	1	1
1638	на отношения	1	1
1639	но здесь	4	1
1640	самосознание можно	1	1
1641	изображения и	6	1
1642	таковы что	1	1
1643	мудрено что	1	1
1644	не дал	1	1
1645	художественных произведений	1	1
1646	он часто	1	1
1647	это только	1	1
1648	на два	3	1
1649	а может	1	1
1650	речи не	1	1
1651	каждом слове	1	1
1652	он просто	1	1
1653	самого автора	8	1
1654	и больше	1	1
1655	только один	1	1
1656	то все	1	1
1657	его личного	2	1
1658	тон речи	1	1
1659	со всей	1	1
1660	прежде и	1	1
1661	к одному	7	1
1662	своей работе	1	1
1663	вопроса и	1	1
1664	о своем	3	1
1665	и различные	2	1
1666	ее с	2	1
1667	это стремление	1	1
1668	сойдутся и	1	1
1669	друг от	1	1
1670	перед глазами	1	1
1671	при анализе	1	1
1672	надо еще	1	1
1673	среди которых	1	1
1674	еще один	1	1
1675	каждый из	1	1
1676	нуждаются в	2	1
1677	воспринять и	1	1
1678	а лишь	3	1
1679	ведь то	1	1
1680	способ рассмотрения	1	1
1681	лишь одна	1	1
1682	критика и	1	1
1683	автора в	4	1
1684	все как	1	1
1685	стать простым	1	1
1686	и там	1	1
1687	стиля а	1	1
1688	и роста	1	1
1689	был действительно	1	1
1690	как человека	1	1
1691	на две	1	1
1692	или совершенно	1	1
1693	если мы	3	1
1694	полемики в	1	1
1695	весь в	1	1
1696	слов в	2	1
1697	данного произведения	2	1
1698	характерен для	1	1
1699	сложнее и	1	1
1700	нет этого	1	1
1701	автор может	2	1
1702	а становится	1	1
1703	наличного материала	1	1
1704	котором мы	1	1
1705	бы как	2	1
1706	полным правом	1	1
1707	разговорного языка	1	1
1708	формы для	1	1
1709	деле в	1	1
1710	то здесь	1	1
1711	м эйхенбаум	1	1
1712	не стоит	1	1
1713	не видит	1	1
1714	именно этот	1	1
1715	друг друга	4	1
1716	современности и	1	1
1717	не из	3	1
1718	же он	1	1
1719	возможности но	1	1
1720	показать как	1	1
1721	в самой	9	1
1722	жизни не	2	1
1723	последнего времени	1	1
1724	заставляя его	1	1
1725	человека но	2	1
1726	высшей степени	1	1
1727	влагает в	1	1
1728	самое слово	2	1
1729	нет дело	1	1
1730	тут есть	1	1
1731	из отдельных	1	1
1732	то они	2	1
1733	этот термин	1	1
1734	в более	1	1
1735	на языке	2	1
1736	на какой-то	1	1
1737	ничем не	1	1
1738	трактуется в	1	1
1739	столкновение двух	2	1
1740	с начала	2	1
1741	не во	5	1
1742	на тех	1	1
1743	этот замысел	1	1
1744	каждого своя	1	1
1745	действительно является	1	1
1746	голоса в	3	1
1747	как такие	1	1
1748	иной если	1	1
1749	является их	1	1
1750	знает сам	1	1
1751	до последних	1	1
1752	с очень	1	1
1753	он становится	1	1
1754	лишь то	1	1
1755	выделяются в	1	1
1756	него была	1	1
1757	хотя у	1	1
1758	человек является	1	1
1759	или стилизация	1	1
1760	на одно	1	1
1761	для всего	1	1
1762	именно тем	1	1
1763	переход к	1	1
1764	себя самого	3	1
1765	в формах	3	1
1766	себя на	2	1
1767	о нем	15	1
1768	которого я	1	1
1769	самого последнего	1	1
1770	истории как	1	1
1771	лиц и	1	1
1772	е уже	1	1
1773	одной реплики	1	1
1774	и несколькими	1	1
1775	со своим	2	1
1776	то мы	1	1
1777	здесь в	2	1
1778	первом месте	1	1
1779	для испытания	1	1
1780	в осуществлении	2	1
1781	создана как	1	1
1782	иногда делает	1	1
1783	по ту	2	1
1784	слова а	2	1
1785	образом но	2	1
1786	не превращает	1	1
1787	все одинаково	1	1
1788	слова не	2	1
1789	все равно	2	1
1790	творчества он	1	1
1791	разумеется все	1	1
1792	и политический	1	1
1793	зрения его	1	1
1794	целиком в	1	1
1795	прошлому и	1	1
1796	быть еще	1	1
1797	однако не	3	1
1798	это предположение	1	1
1799	читателя в	1	1
1800	этого самосознания	2	1
1801	от друга	1	1
1802	от всех	1	1
1803	является таким	1	1
1804	у расина	1	1
1805	автора от	1	1
1806	а о	1	1
1807	в свои	1	1
1808	с ними	2	1
1809	совершенно особых	1	1
1810	и берет	1	1
1811	на счет	1	1
1812	входить в	1	1
1813	то к	1	1
1814	шли в	1	1
1815	и вы	2	1
1816	это особенность	1	1
1817	даже прямо	1	1
1818	же нет	2	1
1819	гораздо ближе	1	1
1820	виду что	1	1
1821	жизненного пути	1	1
1822	сказать вот	1	1
1823	и другое	1	1
1824	героями он	1	1
1825	вот это	2	1
1826	нет надобности	1	1
1827	социальные силы	1	1
1828	в плоскость	4	1
1829	слова на	5	1
1830	положение в	2	1
1831	умел придать	1	1
1832	лежит на	1	1
1833	эти две	1	1
1834	его творчестве	3	1
1835	переносит центр	1	1
1836	является лишь	4	1
1837	на фоне	5	1
1838	с рядом	1	1
1839	ее составе	1	1
1840	и понимания	4	1
1841	перейти к	1	1
1842	он никогда	1	1
1843	на одном	1	1
1844	в еще	1	1
1845	и со	4	1
1846	и могут	3	1
1847	не создает	1	1
1848	только и	1	1
1849	и художественного	2	1
1850	материала на	1	1
1851	в условиях	2	1
1852	повторение слов	1	1
1853	чем этот	1	1
1854	он приводит	1	1
1855	форма в	1	1
1856	чтобы эта	1	1
1857	и верное	1	1
1858	вследствие чего	1	1
1859	каждое слово	1	1
1860	и глубиной	1	1
1861	дело и	2	1
1862	симпатии к	1	1
1863	первостепенное значение	2	1
1864	своей значимости	1	1
1865	мысли в	2	1
1866	и довольно	1	1
1867	реагирования на	1	1
1868	выражение и	1	1
1869	отсюда же	2	1
1870	с выражением	1	1
1871	от подлинного	1	1
1872	бы его	1	1
1873	но те	1	1
1874	которая как	3	1
1875	этого он	1	1
1876	целое в	1	1
1877	такого изображения	1	1
1878	тяготеет к	2	1
1879	к их	1	1
1880	он это	1	1
1881	приговоренный к	1	1
1882	того материала	1	1
1883	он ни	2	1
1884	ко второму	2	1
1885	для рассмотрения	1	1
1886	ведь именно	1	1
1887	которая для	1	1
1888	реплики в	1	1
1889	каждом из	1	1
1890	например у	3	1
1891	и органическим	1	1
1892	значимости в	1	1
1893	это как	1	1
1894	и слияния	1	1
1895	с какой-то	1	1
1896	две стороны	1	1
1897	но при	4	1
1898	позволяет ему	1	1
1899	как уже	1	1
1900	д как	1	1
1901	одну из	1	1
1902	менее и	1	1
1903	так резко	1	1
1904	тому как	3	1
1905	эти проблемы	2	1
1906	на всех	1	1
1907	объективный факт	1	1
1908	только так	2	1
1909	важна не	1	1
1910	первое и	1	1
1911	облик и	1	1
1912	своего творчества	1	1
1913	не находит	1	1
1914	идея то	1	1
1915	тема в	1	1
1916	народного духа	1	1
1917	каждое переживание	2	1
1918	не с	1	1
1919	всего его	1	1
1920	есть и	5	1
1921	пор не	1	1
1922	его речи	2	1
1923	или другого	1	1
1924	но дело	1	1
1925	не следует	1	1
1926	стороны и	4	1
1927	только то	3	1
1928	борьбу за	1	1
1929	личность как	1	1
1930	держать знамя	1	1
1931	или как	8	1
1932	по сравнению	1	1
1933	в большинстве	11	1
1934	и всякая	1	1
1935	почти никогда	1	1
1936	развивается в	1	1
1937	идет речь	1	1
1938	этом произведении	1	1
1939	на речь	1	1
1940	рассматривать как	1	1
1941	целого то	1	1
1942	как их	4	1
1943	во вкусе	1	1
1944	него и	1	1
1945	со своими	2	1
1946	элементов в	2	1
1947	его самостоятельность	1	1
1948	раза в	1	1
1949	литературное произведение	1	1
1950	и самого	4	1
1951	к произведениям	1	1
1952	для такого	1	1
1953	изобразить и	1	1
1954	системе как	1	1
1955	художественного произведения	2	1
1956	роман а	1	1
1957	него были	1	1
1958	произведения не	2	1
1959	бы еще	1	1
1960	связи между	3	1
1961	в высшей	1	1
1962	оставалось в	1	1
1963	конечно совершенно	1	1
1964	с таким	1	1
1965	в узком	2	1
1966	этих форм	1	1
1967	же в	2	1
1968	никому не	2	1
1969	другой и	1	1
1970	говорите что	1	1
1971	говорить об	1	1
1972	и переживаний	1	1
1973	все еще	2	1
1974	дела это	1	1
1975	идет не	2	1
1976	себя а	1	1
1977	об этой	1	1
1978	в создании	1	1
1979	центра и	1	1
1980	известной степени	2	1
1981	человек не	1	1
1982	очень тонко	2	1
1983	б м	4	1
1984	ни был	2	1
1985	стиле есть	1	1
1986	сам а	1	1
1987	из библии	1	1
1988	его творчество	2	1
1989	само по	4	1
1990	силу и	1	1
1991	видим и	1	1
1992	степени и	1	1
1993	момент его	2	1
1994	и решал	1	1
1995	а я	1	1
1996	здесь этот	1	1
1997	более того	8	1
