N	2gram	Vygotskiy_	Tvorches
1300	психологии и	5	1
1301	в испуге	1	1
1302	к уже	1	1
1303	собой и	1	1
1304	и внутренне	1	1
1305	есть лишь	1	1
1306	прошлое и	1	1
1307	образом если	1	1
1308	от идеи	1	1
1309	это положение	1	1
1310	так называемый	1	1
1311	хотя эта	1	1
1312	мы начинаем	1	1
1313	учения о	2	1
1314	в различные	1	1
1315	но вот	1	1
1316	эстетики и	3	1
1317	обращается к	2	1
1318	всем протяжении	1	1
1319	события но	1	1
1320	и действительно	1	1
1321	трудом и	1	1
1322	но никогда	1	1
1323	на дорогу	1	1
1324	характер этого	2	1
1325	из тех	1	1
1326	что требуется	1	1
1327	к самым	1	1
1328	не совпадают	1	1
1329	как не	2	1
1330	и так	7	1
1331	и просто	1	1
1332	является одновременно	1	1
1333	и татьяну	1	1
1334	все по	1	1
1335	себя и	3	1
1336	метода в	1	1
1337	определяющую роль	1	1
1338	который не	2	1
1339	писатель не	1	1
1340	причину этого	1	1
1341	роль как	1	1
1342	при всех	1	1
1343	которая сама	1	1
1344	вследствие этого	2	1
1345	нимало не	2	1
1346	эта последняя	1	1
1347	как фауст	1	1
1348	первой главе	1	1
1349	и обратно	1	1
1350	который видит	1	1
1351	сейчас же	5	1
1352	которую она	1	1
1353	огромную роль	1	1
1354	не оказалось	1	1
1355	из области	1	1
1356	чтобы изучить	1	1
1357	из общего	1	1
1358	которых можно	1	1
1359	бросается в	1	1
1360	все сильнее	1	1
1361	еще и	1	1
1362	материальной жизни	1	1
1363	и довольно	1	1
1364	чем же	2	1
1365	бы и	5	1
1366	и должны	1	1
1367	признается в	1	1
1368	того самого	1	1
1369	а если	1	1
1370	бы с	1	1
1371	языка и	1	1
1372	когда мы	4	1
1373	это понятие	1	1
1374	самое же	3	1
1375	видим что	5	1
1376	тех же	2	1
1377	как пример	1	1
1378	оба эти	2	1
1379	такую же	1	1
1380	то и	2	1
1381	и между	1	1
1382	с нами	1	1
1383	изображения и	1	1
1384	не знаю	1	1
1385	это то	1	1
1386	на основе	2	1
1387	том как	2	1
1388	сравнение с	1	1
1389	не быть	2	1
1390	и содержание	3	1
1391	сердца людей	1	1
1392	с а	2	1
1393	но лишь	1	1
1394	из его	4	1
1395	человека от	1	1
1396	он просто	1	1
1397	и важность	1	1
1398	слова и	1	1
1399	для меня	1	1
1400	ясно как	1	1
1401	совпадают с	3	1
1402	божественной комедии	1	1
1403	вывод что	2	1
1404	и ему	1	1
1405	говорят что	1	1
1406	его характер	1	1
1407	нет никакой	3	1
1408	на картине	1	1
1409	целый ряд	12	1
1410	и целый	1	1
1411	может сделать	1	1
1412	эффект который	1	1
1413	не без	1	1
1414	в графе	1	1
1415	знаем что	4	1
1416	к объекту	1	1
1417	психологии действующих	2	1
1418	волосы и	1	1
1419	с шкловский	1	1
1420	состоит в	5	1
1421	потому и	1	1
1422	затем уже	1	1
1423	он дает	3	1
1424	не встречается	1	1
1425	он сознает	1	1
1426	образом не	1	1
1427	для читателя	1	1
1428	процесс и	1	1
1429	с так	3	1
1430	к трем	2	1
1431	заметить что	3	1
1432	ее не	1	1
1433	толстого но	1	1
1434	в трудах	1	1
1435	если мы	21	1
1436	и многих	1	1
1437	времена когда	1	1
1438	принадлежит к	1	1
1439	ничего кроме	2	1
1440	гамлете и	1	1
1441	даже о	1	1
1442	образом сюжет	2	1
1443	плакать но	1	1
1444	под знаком	1	1
1445	может оказаться	1	1
1446	правды и	1	1
1447	нужно рассматривать	2	1
1448	лучше всего	2	1
1449	общества в	1	1
1450	городского человека	1	1
1451	их поступков	1	1
1452	гораздо больше	1	1
1453	в сознании	6	1
1454	л толстой	1	1
1455	внешних условий	2	1
1456	прямом смысле	1	1
1457	этого слова	5	1
1458	будет рассматриваться	1	1
1459	будь то	2	1
1460	здоровый и	1	1
1461	формы то	3	1
1462	утверждая что	1	1
1463	она будет	1	1
1464	того факта	1	1
1465	речи с	2	1
1466	является только	1	1
1467	власть над	1	1
1468	социальной психологии	17	1
1469	только потому	2	1
1470	это произведение	1	1
1471	и для	9	1
1472	мир и	1	1
1473	то или	3	1
1474	в самой	2	1
1475	в настоящее	2	1
1476	и искусства	1	1
1477	с того	2	1
1478	чувство может	1	1
1479	может как	1	1
1480	впечатление и	1	1
1481	это новое	2	1
1482	что важнейшие	1	1
1483	сторона в	1	1
1484	подход к	3	1
1485	которому он	1	1
1486	время резко	1	1
1487	что автор	1	1
1488	такое же	3	1
1489	тогда в	1	1
1490	форм и	3	1
1491	рассматривается как	1	1
1492	в более	1	1
1493	менее чем	1	1
1494	и многие	3	1
1495	эти годы	1	1
1496	ему в	1	1
1497	ничем не	1	1
1498	смысле что	1	1
1499	они не	1	1
1500	произведения как	3	1
1501	с своей	1	1
1502	ряд других	1	1
1503	и было	1	1
1504	на тех	3	1
1505	на вопрос	4	1
1506	с гораздо	1	1
1507	в поэзии	5	1
1508	того как	5	1
1509	художник в	1	1
1510	писателя не	1	1
1511	ее таким	1	1
1512	который может	1	1
1513	место как	1	1
1514	в первый	3	1
1515	являются сами	1	1
1516	себе ничего	1	1
1517	одна и	1	1
1518	мы имеем	7	1
1519	скрыты в	1	1
1520	знаменитое описание	1	1
1521	и сознание	1	1
1522	потока а	1	1
1523	мире в	1	1
1524	а это	1	1
1525	было привести	1	1
1526	ту которую	1	1
1527	в согласии	3	1
1528	тайны и	2	1
1529	в основании	1	1
1530	к очень	1	1
1531	для искусства	1	1
1532	совершенно не	7	1
1533	не происхождение	1	1
1534	для нас	5	1
1535	и точно	1	1
1536	в полном	3	1
1537	нашу мысль	1	1
1538	то мы	1	1
1539	эта часть	1	1
1540	на которой	1	1
1541	как нечто	3	1
1542	что каждый	1	1
1543	в движение	1	1
1544	без этого	1	1
1545	все равно	1	1
1546	сказал бы	1	1
1547	на грани	2	1
1548	только он	1	1
1549	однако не	1	1
1550	а на	4	1
1551	сама себе	1	1
1552	века и	1	1
1553	материал для	4	1
1554	со всем	1	1
1555	не обладает	2	1
1556	приводит нас	1	1
1557	а также	1	1
1558	этом не	2	1
1559	к которым	4	1
1560	который как	2	1
1561	места в	1	1
1562	андрей белый	1	1
1563	и эта	1	1
1564	виду что	1	1
1565	чем отличается	1	1
1566	что сами	1	1
1567	вот это	2	1
1568	искусства как	6	1
1569	вообще не	1	1
1570	еще далеко	1	1
1571	и читателя	1	1
1572	с той	2	1
1573	в какой	6	1
1574	нас к	1	1
1575	один момент	1	1
1576	этой цели	1	1
1577	известное сходство	1	1
1578	виде в	1	1
1579	есть в	7	1
1580	мы никогда	5	1
1581	мнение что	1	1
1582	является не	1	1
1583	себе я	1	1
1584	обречены на	1	1
1585	становится все	1	1
1586	это происходит	1	1
1587	его произведении	1	1
1588	по своему	2	1
1589	страсть к	1	1
1590	в действительной	1	1
1591	всецело и	1	1
1592	у древних	1	1
1593	в русских	1	1
1594	приблизительно так	2	1
1595	это было	1	1
1596	лежит в	2	1
1597	фрейд в	1	1
1598	которым приводит	1	1
1599	единство и	1	1
1600	в сцене	1	1
1601	традиционное представление	1	1
1602	искусства хотя	1	1
1603	с первого	1	1
1604	другом случае	1	1
1605	общественной жизни	1	1
1606	не была	1	1
1607	идет к	2	1
1608	впечатление от	1	1
1609	стоит и	1	1
1610	как три	1	1
1611	нам хотелось	1	1
1612	момент создания	1	1
1613	предположить что	1	1
1614	яркой и	1	1
1615	того или	2	1
1616	для целого	1	1
1617	строй и	1	1
1618	и эти	2	1
1619	что от	1	1
1620	в полной	1	1
1621	как ни	1	1
1622	связывает их	1	1
1623	стало все	1	1
1624	возбудить в	1	1
1625	он понимал	1	1
1626	она должна	2	1
1627	в поле	1	1
1628	с первым	1	1
1629	должно быть	2	1
1630	с новыми	2	1
1631	жизни человека	1	1
1632	его не	3	1
1633	ту или	2	1
1634	одну из	1	1
1635	тем из	1	1
1636	что нужно	2	1
1637	анализ самого	1	1
1638	мы должны	4	1
1639	не о	1	1
1640	же может	1	1
1641	а о	1	1
1642	с любимой	1	1
1643	же что	2	1
1644	свой роман	1	1
1645	не видим	1	1
1646	король лир	1	1
1647	смотрит на	3	1
1648	война и	1	1
1649	конечно в	1	1
1650	только у	1	1
1651	когда оно	2	1
1652	из теории	1	1
1653	или его	3	1
1654	резко отличается	1	1
1655	это если	1	1
1656	к чему	2	1
1657	в пределах	1	1
1658	стороны и	3	1
1659	людях и	1	1
1660	любят и	1	1
1661	моменты которые	1	1
1662	движения в	1	1
1663	из своей	1	1
1664	стало быть	3	1
1665	к которой	1	1
1666	думать что	3	1
1667	трагической любви	1	1
1668	при всем	3	1
1669	в большинстве	1	1
1670	и всякая	1	1
1671	этому поводу	3	1
1672	признать что	1	1
1673	и часто	2	1
1674	можно вывести	1	1
1675	на это	2	1
1676	этой теории	8	1
1677	и мыслей	1	1
1678	всех времен	1	1
1679	является главной	1	1
1680	понимание искусства	1	1
1681	и сочувствия	1	1
1682	же самое	8	1
1683	играло в	1	1
1684	а самый	1	1
1685	явление в	1	1
1686	форму он	1	1
1687	элементов в	1	1
1688	когда личность	1	1
1689	содержанием и	1	1
1690	вспомнил и	1	1
1691	которые в	3	1
1692	над его	1	1
1693	в эстетической	2	1
1694	это можно	3	1
1695	из условий	1	1
1696	анализа и	1	1
1697	а кончает	1	1
1698	эту мысль	2	1
1699	что иван	1	1
1700	как сон	1	1
1701	этот рассказ	1	1
1702	бытия и	1	1
1703	что красота	1	1
1704	в уме	2	1
1705	каждым из	1	1
1706	и дальше	3	1
1707	на то	17	1
1708	суждения о	1	1
1709	мы видели	2	1
1710	людей как	1	1
1711	на всем	1	1
1712	строить сюжет	1	1
1713	определить как	1	1
1714	человек не	1	1
1715	само собой	1	1
1716	и самый	1	1
1717	искусство в	4	1
1718	на своих	1	1
1719	появиться в	1	1
1720	быть названы	1	1
1721	отношений к	1	1
1722	ничего подобного	1	1
1723	с фактами	3	1
1724	место из	1	1
1725	для этого	1	1
1726	многих и	1	1
1727	что читатель	2	1
1728	бумаги а	1	1
1729	именно это	1	1
1730	этом что	1	1
1731	не можем	3	1
1732	некоторые черты	1	1
1733	к идее	2	1
1734	картины и	1	1
1735	иное как	2	1
1736	себе а	4	1
