N	2gram	Bakhtin_Fr	KulturaY
1307	еще яснее	1	1
1308	кажется что	2	1
1309	они получают	1	1
1310	оно ничего	1	1
1311	в образы	1	1
1312	были связаны	2	1
1313	почти через	1	1
1314	три примера	1	1
1315	концы с	1	1
1316	во-вторых мы	1	1
1317	он также	1	1
1318	основу его	2	1
1319	одно и	1	1
1320	и та	2	1
1321	возможно по	1	1
1322	вообще можно	1	1
1323	один раз	2	1
1324	для человека	1	1
1325	время когда	1	1
1326	составная часть	1	1
1327	они свидетельствуют	2	1
1328	во-первых мы	1	1
1329	еще два	1	1
1330	как образец	1	1
1331	теряет свое	1	1
1332	лет а	1	1
1333	с нашими	1	1
1334	должны были	1	1
1335	помощью которых	2	1
1336	вперед в	1	1
1337	у которого	1	1
1338	он еще	1	1
1339	движения и	1	1
1340	нечто вроде	1	1
1341	первую часть	1	1
1342	разной степени	1	1
1343	в акте	5	1
1344	которые сделали	1	1
1345	например уже	1	1
1346	году в	1	1
1347	что во	1	1
1348	он понимает	1	1
1349	в беседе	1	1
1350	законов и	2	1
1351	в необходимости	3	1
1352	обратимся к	2	1
1353	них не	1	1
1354	кровь и	1	1
1355	здесь хотя	1	1
1356	в первой	5	1
1357	основная тема	1	1
1358	это для	1	1
1359	роль играет	4	1
1360	скульптурой и	1	1
1361	здесь также	1	1
1362	огромном большинстве	2	1
1363	языков и	2	1
1364	этим но	1	1
1365	особое внимание	1	1
1366	до наших	1	1
1367	значило бы	1	1
1368	если они	1	1
1369	есть все	1	1
1370	и жизнью	2	1
1371	и история	1	1
1372	значение как	2	1
1373	которые были	2	1
1374	переплетаются с	1	1
1375	форму и	1	1
1376	что кроме	1	1
1377	в искаженном	1	1
1378	за себя	1	1
1379	громадное количество	2	1
1380	и дисциплины	1	1
1381	речи о	1	1
1382	точно в	1	1
1383	которого мы	1	1
1384	есть ли	1	1
1385	чем и	1	1
1386	создается впечатление	1	1
1387	вот начало	1	1
1388	в один	2	1
1389	и особенно	1	1
1390	лицо и	1	1
1391	чем обычно	1	1
1392	тенденции но	1	1
1393	следовательно вовсе	1	1
1394	имеет дело	1	1
1395	вообще нет	1	1
1396	сторона того	1	1
1397	случае от	1	1
1398	любви и	1	1
1399	эту задачу	1	1
1400	с полной	3	1
1401	образом и	2	1
1402	частный и	1	1
1403	но несколько	1	1
1404	и этот	2	1
1405	совершенно правильно	1	1
1406	форм которые	1	1
1407	они и	3	1
1408	от жизни	1	1
1409	то есть	49	1
1410	но за	1	1
1411	представляется возможным	1	1
1412	на анализе	1	1
1413	к одной	2	1
1414	факта что	1	1
1415	такое построение	1	1
1416	он только	1	1
1417	его с	1	1
1418	замкнуты в	1	1
1419	не идет	1	1
1420	это утверждает	1	1
1421	эти особенности	2	1
1422	особенно важное	1	1
1423	например очень	1	1
1424	она основана	1	1
1425	связанное с	2	1
1426	думает что	1	1
1427	из весьма	1	1
1428	в большом	1	1
1429	одном и	1	1
1430	что большинство	1	1
1431	истории в	1	1
1432	на таких	1	1
1433	не исчерпывается	1	1
1434	не говорили	1	1
1435	в поэме	1	1
1436	утверждает что	1	1
1437	не обходится	1	1
1438	языках и	1	1
1439	тема эта	1	1
1440	нового времени	6	1
1441	и торжественно	1	1
1442	второй части	1	1
1443	сопоставления с	1	1
1444	и форм	1	1
1445	здесь один	1	1
1446	все то	6	1
1447	до этого	1	1
1448	индивидуальная и	1	1
1449	оказывается в	1	1
1450	для постановки	1	1
1451	то на	1	1
1452	ни о	2	1
1453	этого круга	1	1
1454	могло не	2	1
1455	и раскрыть	1	1
1456	сказать где	1	1
1457	мы остановимся	1	1
1458	самое существенное	1	1
1459	была тема	2	1
1460	нет он	1	1
1461	обращается к	1	1
1462	так вот	1	1
1463	и будет	1	1
1464	оказываются не	1	1
1465	значения и	2	1
1466	они связаны	1	1
1467	это выражение	1	1
1468	коллективного и	1	1
1469	оно всегда	1	1
1470	нет почти	2	1
1471	случае нельзя	1	1
1472	самый характер	2	1
1473	i гл	6	1
1474	в праве	1	1
1475	это чувство	1	1
1476	первый из	2	1
1477	образец для	1	1
1478	а образ	1	1
1479	в обычной	1	1
1480	произведение в	2	1
1481	жизни в	3	1
1482	дело идет	3	1
1483	становится тем	1	1
1484	какую роль	1	1
1485	увидим как	1	1
1486	себя и	2	1
1487	применяется к	2	1
1488	не фигурировали	1	1
1489	всегда остаются	1	1
1490	говорили и	1	1
1491	собою в	1	1
1492	тему в	1	1
1493	важное значение	2	1
1494	игры и	2	1
1495	чтение и	1	1
1496	в итоге	1	1
1497	отчасти и	2	1
1498	на их	1	1
1499	в народной	2	1
1500	своей жизни	2	1
1501	сейчас же	1	1
1502	раз то	2	1
1503	года и	2	1
1504	в любой	1	1
1505	к природе	2	1
1506	в разработке	1	1
1507	того на	1	1
1508	как некий	1	1
1509	есть основная	1	1
1510	нас интересует	1	1
1511	нет ничего	1	1
1512	но их	2	1
1513	функцию в	1	1
1514	имеют в	1	1
1515	в основе	6	1
1516	сельским хозяйством	1	1
1517	падает на	1	1
1518	который с	1	1
1519	где эти	1	1
1520	время оно	1	1
1521	далее и	1	1
1522	как начало	1	1
1523	в очень	1	1
1524	традиции но	2	1
1525	этой традиции	6	1
1526	это явление	2	1
1527	и литературы	1	1
1528	и между	1	1
1529	совсем другое	1	1
1530	отступления от	1	1
1531	в значительной	2	1
1532	наконец в	1	1
1533	власть и	1	1
1534	то совершенно	1	1
1535	мы уже	13	1
1536	живым и	1	1
1537	этом обновленном	1	1
1538	здесь за	1	1
1539	которое не	1	1
1540	второму из	1	1
1541	по значению	1	1
1542	и независимо	1	1
1543	но лишь	1	1
1544	из его	2	1
1545	времени на	1	1
1546	с подобными	1	1
1547	с временем	4	1
1548	и разрешить	1	1
1549	прямой и	1	1
1550	всюду где	1	1
1551	и никак	1	1
1552	в середине	1	1
1553	развития и	1	1
1554	войной и	1	1
1555	и больше	2	1
1556	я называю	1	1
1557	то все	1	1
1558	очень наглядно	1	1
1559	со всей	2	1
1560	и вся	2	1
1561	здесь о	1	1
1562	этим словом	1	1
1563	играет в	1	1
1564	материи и	2	1
1565	имеет никакого	1	1
1566	частности и	1	1
1567	ее с	1	1
1568	но рано	1	1
1569	эта книга	2	1
1570	развития такова	1	1
1571	находящиеся в	1	1
1572	себя вне	1	1
1573	чем не	3	1
1574	же вы	2	1
1575	жизни это	1	1
1576	литературы в	1	1
1577	было и	1	1
1578	им в	3	1
1579	она все	1	1
1580	г вот	1	1
1581	формами и	1	1
1582	он дает	2	1
1583	богатой и	1	1
1584	из одной	1	1
1585	посмотреть что	1	1
1586	к третьему	1	1
1587	эти факты	1	1
1588	целое в	1	1
1589	ее не	1	1
1590	во внешней	1	1
1591	отличны от	1	1
1592	и во	4	1
1593	принадлежит к	1	1
1594	значение имеет	1	1
1595	народного творчества	2	1
1596	и словом	1	1
1597	которым мы	1	1
1598	их с	4	1
1599	без всякой	1	1
1600	но именно	2	1
1601	основную особенность	1	1
1602	целом в	1	1
1603	кончается эта	1	1
1604	слово и	1	1
1605	при всякой	1	1
1606	где изображается	1	1
1607	от разных	1	1
1608	в высокой	1	1
1609	здесь и	12	1
1610	которые применяются	1	1
1611	пределах своей	1	1
1612	город и	1	1
1613	того факта	1	1
1614	ее содержание	1	1
1615	с концами	1	1
1616	к той	1	1
1617	с новыми	1	1
1618	еще в	3	1
1619	из него	1	1
1620	же он	1	1
1621	у вас	2	1
1622	во времени	2	1
1623	если только	1	1
1624	первоначально все	1	1
1625	тенденция есть	1	1
1626	в простой	1	1
1627	но нас	1	1
1628	всех присутствующих	1	1
1629	на некоторое	1	1
1630	того бытового	1	1
1631	особенно ясно	1	1
1632	и том	1	1
1633	на время	5	1
1634	которому он	1	1
1635	истории литературы	1	1
1636	к началу	3	1
1637	как особой	1	1
1638	что автор	1	1
1639	хорошо известны	1	1
1640	то они	1	1
1641	что ему	1	1
1642	не носило	1	1
1643	и законы	1	1
1644	для нашего	1	1
1645	содержания а	1	1
1646	ему в	1	1
1647	степени в	1	1
1648	такие условия	1	1
1649	одном случае	1	1
1650	все элементы	1	1
1651	приводят к	1	1
1652	увидеть и	1	1
1653	в коем	1	1
1654	она так	1	1
1655	ряд других	2	1
1656	время все	1	1
1657	сам он	1	1
1658	не нужен	1	1
1659	нас не	1	1
1660	уверен что	3	1
1661	больше но	1	1
1662	этот и	1	1
1663	в монастырь	1	1
1664	она сама	1	1
1665	он о	1	1
1666	который был	1	1
1667	значение имеют	1	1
1668	или с	1	1
1669	языком то	1	1
1670	этого определения	1	1
1671	весьма распространенных	1	1
1672	не сходятся	2	1
1673	и новой	1	1
1674	переход к	1	1
1675	носит здесь	1	1
1676	об игре	1	1
1677	прямо в	1	1
1678	которого я	1	1
1679	находим и	1	1
1680	имеет совершенно	1	1
1681	бы у	1	1
1682	в формы	1	1
1683	и целый	2	1
1684	спасение в	1	1
1685	и точно	1	1
1686	есть но	1	1
1687	в честь	1	1
1688	части романа	1	1
1689	участвуют в	2	1
1690	на одной	1	1
1691	что каждый	1	1
1692	на помощь	1	1
1693	чем он	1	1
1694	из числа	1	1
1695	когда во	1	1
1696	богатство и	1	1
1697	вовсе нет	2	1
1698	черта в	1	1
1699	своих мыслей	1	1
1700	не существует	1	1
1701	с утверждением	1	1
1702	эта речь	1	1
1703	раз в	2	1
1704	а вслед	1	1
1705	здесь нет	4	1
1706	прямое и	1	1
1707	после этих	1	1
1708	подчеркнул что	1	1
1709	о судьбах	1	1
1710	ко второму	1	1
1711	как внешний	1	1
1712	это всегда	1	1
1713	в главе	1	1
1714	что совершенно	1	1
1715	своей книге	1	1
1716	говорят в	1	1
1717	у всех	2	1
1718	из рук	1	1
1719	для других	1	1
1720	первым и	1	1
1721	в такую	1	1
1722	в организации	1	1
1723	и вы	1	1
1724	об этих	1	1
1725	как своего	1	1
1726	же по	1	1
1727	всегда есть	1	1
1728	известный пример	1	1
1729	и эта	2	1
1730	в эпоху	17	1
1731	виду что	1	1
1732	благополучно и	1	1
1733	стихи и	1	1
1734	словом и	4	1
1735	где их	2	1
1736	положение в	1	1
1737	ведь он	2	1
1738	не осознается	1	1
1739	как она	1	1
1740	не подлежит	2	1
1741	истины и	1	1
1742	что против	1	1
1743	в переводе	1	1
1744	не дают	1	1
1745	бы нам	1	1
1746	что ж	1	1
1747	есть только	1	1
1748	своего существования	1	1
1749	гл iv	3	1
1750	остановимся на	2	1
1751	видим что	2	1
1752	об особом	1	1
1753	в новом	3	1
1754	первой части	4	1
1755	и оно	1	1
1756	творится и	1	1
1757	рода которые	1	1
1758	его же	1	1
1759	их значение	1	1
1760	говорит об	1	1
1761	и таким	1	1
1762	культуры он	1	1
1763	нового в	1	1
1764	главе о	1	1
1765	войны и	2	1
1766	другом случае	1	1
1767	высокой ступени	1	1
1768	не нуждаются	1	1
1769	жизнь и	5	1
1770	над миром	5	1
1771	чтобы сделать	1	1
1772	не считал	1	1
1773	свободная игра	2	1
1774	показывает в	1	1
1775	тем чем	1	1
1776	обычно в	1	1
1777	нужно отметить	3	1
1778	которого и	1	1
1779	художественная литература	1	1
1780	он был	8	1
1781	вот он	1	1
1782	в разной	1	1
1783	и других	2	1
1784	в полной	1	1
1785	образа как	1	1
1786	с самого	3	1
1787	выше и	1	1
1788	существенное в	1	1
1789	века до	1	1
1790	и социального	1	1
1791	он понимал	1	1
1792	которую мы	1	1
1793	например у	1	1
1794	жизни для	1	1
1795	захотел то	1	1
1796	его не	5	1
1797	числе прочих	1	1
1798	и ни	3	1
1799	есть чисто	1	1
1800	однако гораздо	1	1
1801	письменной и	1	1
1802	в ход	1	1
1803	она здесь	1	1
1804	за три	1	1
1805	во второй	3	1
1806	по земле	1	1
1807	и некоторые	1	1
1808	свою жизнь	1	1
1809	с ее	7	1
1810	традиции которая	1	1
1811	самое что	1	1
1812	кто не	3	1
1813	было еще	1	1
1814	признание что	1	1
1815	чисто бытового	1	1
1816	говорили о	1	1
1817	в развитии	1	1
1818	этого конечно	1	1
1819	и семейных	1	1
1820	после всего	2	1
1821	человека с	5	1
1822	несколько раз	1	1
1823	конечно нет	1	1
1824	вы не	1	1
1825	и всегда	1	1
1826	при всем	1	1
1827	этому поводу	1	1
1828	ли этот	1	1
1829	и обновляется	1	1
1830	роль играют	2	1
1831	эта имеет	1	1
1832	этого основного	1	1
1833	поэтому если	1	1
1834	этой новой	1	1
1835	же самое	3	1
1836	с различными	1	1
1837	вступают в	2	1
1838	ведь это	3	1
1839	в книге	2	1
1840	этого нет	1	1
1841	деле именно	1	1
1842	с которой	2	1
1843	в литературном	1	1
1844	жаловаться на	1	1
1845	он очень	1	1
1846	из русской	1	1
1847	о которой	1	1
1848	в положительном	2	1
1849	он знает	2	1
1850	и ее	2	1
1851	бы он	2	1
1852	выражения в	1	1
1853	отрицательную оценку	1	1
1854	уж тут	1	1
1855	связи между	1	1
1856	основания для	1	1
1857	словесного стиля	1	1
1858	может показаться	1	1
1859	выход в	1	1
1860	действительно не	1	1
1861	он сумел	2	1
1862	место в	3	1
1863	конечно совершенно	1	1
1864	не претендует	1	1
1865	же явления	1	1
1866	о каком	1	1
1867	право на	10	1
1868	такое множество	1	1
1869	xi века	2	1
1870	речью в	1	1
1871	он пытался	1	1
1872	сущности к	1	1
1873	со своими	1	1
1874	присущ всем	1	1
1875	тут же	2	1
1876	один не	1	1
1877	здесь снова	1	1
1878	становится в	1	1
1879	в лице	2	1
1880	в устной	2	1
1881	пути к	2	1
1882	ничего невозможного	1	1
1883	и тема	1	1
1884	требуется в	1	1
1885	могло быть	1	1
1886	они звучат	1	1
1887	должен будет	1	1
1888	котором он	1	1
1889	его обычной	1	1
