N	2gram	Vygotskiy_	Myslijsy
1310	на друга	2	2
1311	слово которое	1	2
1312	нас вопроса	1	2
1313	самым мы	2	2
1314	объяснение не	2	2
1315	и независимо	1	2
1316	из его	2	2
1317	как из	2	2
1318	ими в	1	2
1319	видеть из	1	2
1320	находящихся в	2	2
1321	закон развития	3	2
1322	котором она	2	2
1323	переходит к	1	2
1324	целый ряд	5	2
1325	только тем	1	2
1326	при определении	1	2
1327	что когда	2	2
1328	и возможность	1	2
1329	знаем что	2	2
1330	слово если	1	2
1331	каждый из	1	2
1332	только это	1	2
1333	не представляет	1	2
1334	исходя из	2	2
1335	которому мы	2	2
1336	имеем в	1	2
1337	на более	1	2
1338	и там	1	2
1339	в сфере	9	2
1340	речи в	7	2
1341	предшествующих и	1	2
1342	положения что	3	2
1343	принадлежит к	2	2
1344	двух противоположных	1	2
1345	процессов в	2	2
1346	легко может	1	2
1347	причинной связи	1	2
1348	только с	1	2
1349	имеет и	1	2
1350	которым оно	1	2
1351	и после	1	2
1352	решения и	2	2
1353	в систему	2	2
1354	общие представления	1	2
1355	поздно и	1	2
1356	единство в	1	2
1357	от состояния	1	2
1358	изменения в	1	2
1359	эти представления	1	2
1360	нам известно	3	2
1361	само не	1	2
1362	словом как	1	2
1363	в прямом	1	2
1364	мысли поэтому	1	2
1365	нужные для	1	2
1366	общего между	2	2
1367	она так	1	2
1368	этот процесс	5	2
1369	общего и	1	2
1370	определяющее его	1	2
1371	предположение что	1	2
1372	других но	1	2
1373	из основных	7	2
1374	еще и	3	2
1375	тому чтобы	4	2
1376	от которого	1	2
1377	переход к	3	2
1378	к его	4	2
1379	наблюдения над	1	2
1380	может объяснить	2	2
1381	не достигает	1	2
1382	где он	1	2
1383	в полном	1	2
1384	только сказать	1	2
1385	что каждый	1	2
1386	если даже	3	2
1387	этих предметов	2	2
1388	с их	4	2
1389	в движение	1	2
1390	бы предположить	1	2
1391	может только	1	2
1392	вовсе нет	1	2
1393	поэтому оно	1	2
1394	том в	1	2
1395	когда же	1	2
1396	на отношение	1	2
1397	а на	1	2
1398	оно только	1	2
1399	мышление как	1	2
1400	ко второму	1	2
1401	как эти	1	2
1402	образования и	2	2
1403	без всяких	2	2
1404	оно относится	1	2
1405	говорим о	2	2
1406	с потому	1	2
1407	а все	1	2
1408	с теми	1	2
1409	чем состоит	1	2
1410	не те	1	2
1411	способен к	1	2
1412	этого развития	1	2
1413	один момент	1	2
1414	возникающие из	1	2
1415	как между	1	2
1416	предмета но	1	2
1417	тех же	1	2
1418	знания и	2	2
1419	той и	1	2
1420	звуки не	1	2
1421	оно может	2	2
1422	этих двух	4	2
1423	всю совокупность	1	2
1424	показать в	1	2
1425	можем представить	1	2
1426	и эти	2	2
1427	только к	4	2
1428	в разной	1	2
1429	к их	2	2
1430	в суждениях	1	2
1431	что понятия	3	2
1432	выше что	2	2
1433	вопроса а	1	2
1434	будет видно	1	2
1435	чужого языка	1	2
1436	не могу	1	2
1437	согласиться что	1	2
1438	которые нам	1	2
1439	бы назвать	1	2
1440	в отношениях	1	2
1441	дело не	2	2
1442	вопрос как	4	2
1443	может понять	1	2
1444	эти формы	1	2
1445	во второй	4	2
1446	когда он	3	2
1447	же значение	1	2
1448	переходит от	2	2
1449	и постепенно	2	2
1450	самое что	2	2
1451	на которые	3	2
1452	во времени	1	2
1453	этих случаях	1	2
1454	что из	1	2
1455	старались показать	1	2
1456	развивается в	1	2
1457	слова потому	1	2
1458	всякая наука	1	2
1459	могло быть	1	2
1460	заметим только	1	2
1461	этот способ	1	2
1462	что внимание	2	2
1463	бы он	1	2
1464	того времени	1	2
1465	есть прежде	1	2
1466	даже для	2	2
1467	ее из	1	2
1468	и начинается	1	2
1469	эту мысль	2	2
1470	к известным	1	2
1471	понятий но	2	2
1472	образов и	1	2
1473	отношении не	1	2
1474	более сложных	3	2
1475	нуждается в	3	2
1476	гуманитарных наук	1	2
1477	видит только	1	2
1478	животных и	2	2
1479	дальше в	1	2
1480	чего я	2	2
1481	самую мысль	1	2
1482	для другого	4	2
1483	и эмпирически	1	1
1484	он пользуется	2	1
1485	мы наблюдаем	1	1
1486	это на	3	1
1487	другой или	1	1
1488	что один	1	1
1489	к действительности	1	1
1490	и другие	13	1
1491	ребенка и	11	1
1492	тем меньше	1	1
1493	для целой	1	1
1494	акта мысли	1	1
1495	мы найдем	1	1
1496	с грамматикой	1	1
1497	зрения на	1	1
1498	вызываются к	2	1
1499	то положение	1	1
1500	на эти	1	1
1501	язык а	1	1
1502	закона и	1	1
1503	чем оно	3	1
1504	что знание	1	1
1505	объяснить нам	2	1
1506	следует ли	1	1
1507	решение этой	1	1
1508	и переходит	1	1
1509	области где	1	1
1510	между отдельными	2	1
1511	без исключения	1	1
1512	к ряду	1	1
1513	древние языки	1	1
1514	вопросу о	2	1
1515	этом заключается	2	1
1516	все высшие	2	1
1517	эта деятельность	2	1
1518	оно совершается	2	1
1519	с необходимостью	5	1
1520	они уже	1	1
1521	полное соответствие	1	1
1522	ему вообще	1	1
1523	в море	1	1
1524	почему из	1	1
1525	важнее для	1	1
1526	с той	1	1
1527	остановиться на	3	1
1528	почему мы	1	1
1529	речь только	1	1
1530	звук но	1	1
1531	далее в	1	1
1532	которое является	2	1
1533	своих собственных	1	1
1534	для психологии	2	1
1535	случае он	1	1
1536	различных в	1	1
1537	ребенком не	1	1
1538	по способу	2	1
1539	отношений в	4	1
1540	и наиболее	2	1
1541	который находит	1	1
1542	не изменяется	1	1
1543	в настоящем	1	1
1544	как они	4	1
1545	и связаны	1	1
1546	быть названа	1	1
1547	стоит в	5	1
1548	он уже	1	1
1549	в духе	1	1
1550	он имеет	6	1
1551	другого предмета	1	1
1552	две другие	1	1
1553	восприятия предмета	1	1
1554	случае предполагается	1	1
1555	этих представлений	1	1
1556	предметов в	2	1
1557	между обоими	7	1
1558	не предполагает	1	1
1559	есть развитие	5	1
1560	и внутри	1	1
1561	участвует в	1	1
1562	всегда остается	1	1
1563	внимания к	1	1
1564	ход развития	6	1
1565	другой всякое	1	1
1566	и требует	2	1
1567	имеет еще	1	1
1568	отношением к	3	1
1569	бы все	2	1
1570	много раз	1	1
1571	или другие	1	1
1572	и должен	2	1
1573	можно поставить	1	1
1574	как развитие	1	1
1575	положению о	1	1
1576	всех тех	2	1
1577	что существуют	1	1
1578	сознания но	1	1
1579	сознание различия	1	1
1580	что почти	1	1
1581	кроме самого	2	1
1582	то почему	2	1
1583	общие и	1	1
1584	к механическому	1	1
1585	он произносит	2	1
1586	выше ее	1	1
1587	они бы	1	1
1588	материала это	1	1
1589	ребенок должен	4	1
1590	почти без	1	1
1591	умственного развития	15	1
1592	к высшему	1	1
1593	случае по	1	1
1594	целым рядом	1	1
1595	способно не	1	1
1596	речь идет	1	1
1597	иначе мы	1	1
1598	что оба	4	1
1599	процессе образования	2	1
1600	свою собственную	1	1
1601	играть в	1	1
1602	сознания кроме	1	1
1603	в письме	1	1
1604	как только	4	1
1605	непонятное слово	2	1
1606	тех отношений	1	1
1607	и природы	1	1
1608	казалось бы	5	1
1609	не удается	1	1
1610	деятельности с	2	1
1611	что причина	1	1
1612	чем заключается	2	1
1613	понять как	2	1
1614	что обе	2	1
1615	от внешней	1	1
1616	действительности в	1	1
1617	действия и	1	1
1618	я это	3	1
1619	и предполагает	1	1
1620	его из	1	1
1621	понятиям обозначенным	1	1
1622	это с	1	1
1623	требует для	1	1
1624	мере своего	2	1
1625	этим мы	1	1
1626	место новым	1	1
1627	больше чем	6	1
1628	из других	1	1
1629	в силе	2	1
1630	совершенно в	3	1
1631	он находит	1	1
1632	или вернее	1	1
1633	уже до	1	1
1634	знал что	1	1
1635	обозначения одного	1	1
1636	основную форму	1	1
1637	явлений но	1	1
1638	является более	1	1
1639	тем труднее	1	1
1640	которой он	1	1
1641	системы понятий	4	1
1642	он был	1	1
1643	сам не	2	1
1644	два момента	3	1
1645	своей природе	4	1
1646	развитие не	3	1
1647	слов на	1	1
1648	другу как	1	1
1649	в понимании	1	1
1650	значения слова	1	1
1651	обнаруживается при	1	1
1652	понятия в	11	1
1653	не должен	1	1
1654	при пользовании	1	1
1655	ничто не	3	1
1656	иным путем	1	1
1657	но то	1	1
1658	другом в	2	1
1659	и должна	1	1
1660	вот почему	3	1
1661	по самой	4	1
1662	которыми он	2	1
1663	может вызвать	1	1
1664	в психологическом	1	1
1665	в этот	4	1
1666	и сложная	1	1
1667	и т.п	2	1
1668	и сознательной	1	1
1669	в средине	1	1
1670	в изучении	1	1
1671	психологии но	1	1
1672	исследования и	3	1
1673	внутреннего восприятия	1	1
1674	цветов а	1	1
1675	употребление слова	1	1
1676	мышления а	4	1
1677	образом из	1	1
1678	приходит к	6	1
1679	говорит что	7	1
1680	они относятся	1	1
1681	задачи и	1	1
1682	предмета на	1	1
1683	необходимо должны	2	1
1684	гораздо лучше	1	1
1685	взятые порознь	1	1
1686	и те	2	1
1687	то как	3	1
1688	без развития	1	1
1689	оно существует	1	1
1690	взятых в	1	1
1691	и потом	2	1
1692	коренное и	1	1
1693	положение при	1	1
1694	и причины	1	1
1695	в вопросе	4	1
1696	перед ним	1	1
1697	ребенка еще	3	1
1698	нем те	1	1
1699	в чистом	1	1
1700	всего этого	1	1
1701	существовать не	1	1
1702	понятия как	6	1
1703	сила и	3	1
1704	конец его	1	1
1705	понятиям в	1	1
1706	за целое	1	1
1707	закон не	1	1
1708	она вполне	1	1
1709	понятие в	2	1
1710	и чувствования	1	1
1711	возможное только	1	1
1712	его функции	1	1
1713	настоящее время	2	1
1714	самом начале	2	1
1715	в голове	2	1
1716	что отношение	1	1
1717	наблюдать как	2	1
1718	в массе	1	1
1719	образования понятия	5	1
1720	общий закон	2	1
1721	мы примем	1	1
1722	то столь	1	1
1723	такова например	1	1
1724	такие понятия	1	1
1725	не сделает	1	1
1726	сущности и	1	1
1727	увидим в	2	1
1728	в научном	5	1
1729	влиянием того	1	1
1730	самой речи	1	1
1731	нигде не	2	1
1732	чего он	3	1
1733	она показывает	1	1
1734	не умеет	6	1
1735	отдельные звуки	1	1
1736	происходит но	1	1
1737	каком отношении	1	1
1738	моему собственному	1	1
1739	глядит в	1	1
1740	в царстве	1	1
1741	в чем-нибудь	1	1
1742	какой степени	2	1
1743	и образования	2	1
1744	заключается именно	1	1
1745	человеку и	2	1
1746	причины и	1	1
1747	вернее сказать	1	1
1748	друг с	10	1
1749	не будут	1	1
1750	как сказано	1	1
1751	распадается на	1	1
1752	вопрос и	1	1
1753	своих понятий	1	1
1754	действие или	1	1
1755	какое бы	1	1
1756	никто никогда	1	1
1757	его движение	1	1
1758	как разумное	1	1
1759	является необходимым	1	1
1760	в заключение	1	1
1761	творческую способность	1	1
1762	эта работа	2	1
1763	речи если	1	1
1764	что сказано	1	1
1765	имеет места	2	1
1766	не там	1	1
1767	перед нашим	1	1
1768	что сходство	1	1
1769	гораздо более	1	1
1770	того о	1	1
1771	как нужно	1	1
1772	и которое	3	1
1773	на ту	1	1
1774	его собственного	2	1
1775	общие понятия	2	1
1776	не принадлежат	1	1
1777	а отношения	1	1
1778	действительно ли	3	1
1779	значение имеет	1	1
1780	той мере	3	1
1781	действует в	1	1
1782	и он	3	1
1783	этой задачи	1	1
1784	мысль а	1	1
1785	непроизвольно и	1	1
1786	ребенок впервые	3	1
1787	мышления и	8	1
1788	шагу в	2	1
1789	явления тогда	1	1
1790	есть единственное	1	1
1791	как нам	1	1
1792	что наконец	1	1
1793	но из	1	1
1794	и эту	1	1
1795	путь по	1	1
1796	самое его	1	1
1797	вообще а	1	1
1798	его собственных	1	1
1799	такого рода	1	1
1800	при переходе	2	1
1801	вытекает только	1	1
1802	образовании понятия	2	1
1803	уже прежде	1	1
1804	его себе	1	1
1805	что никакое	1	1
1806	прийти к	1	1
1807	сильнее чем	1	1
1808	имеющие ничего	1	1
1809	понятий слово	1	1
1810	основывает свою	1	1
1811	не объясняют	1	1
1812	его но	1	1
1813	как совершается	1	1
1814	нам совершенно	1	1
1815	внутренней и	1	1
1816	же ребенок	1	1
1817	сливаются друг	1	1
1818	в общей	1	1
1819	дополнения в	1	1
1820	известные нам	2	1
1821	чтобы иметь	1	1
1822	как показывает	6	1
1823	аналогии с	2	1
1824	в качестве	13	1
1825	это верно	2	1
1826	в тот	4	1
1827	для объяснения	6	1
1828	приближения к	1	1
1829	те действия	1	1
1830	понятие из	2	1
1831	развития мы	2	1
1832	из сосуда	1	1
1833	начинается в	2	1
1834	окружающих его	1	1
1835	невозможно объяснить	2	1
1836	в некоторой	2	1
1837	этими двумя	3	1
1838	без реального	1	1
1839	как можно	1	1
1840	своего пути	1	1
1841	в данную	1	1
1842	иметь то	1	1
1843	сочетание звуков	1	1
1844	является чем-то	3	1
1845	себе путь	1	1
1846	области не	1	1
1847	понятия по	1	1
1848	словом в	1	1
1849	в зависимости	2	1
1850	во всей	3	1
1851	в полной	1	1
1852	не делая	1	1
1853	об особенностях	2	1
1854	основная ошибка	1	1
1855	походить на	1	1
1856	как по	1	1
1857	не уничтожают	1	1
1858	что или	1	1
1859	к миру	1	1
1860	по аналогии	2	1
1861	просто один	1	1
1862	вообще отношения	1	1
1863	возникающие в	1	1
1864	предмете и	1	1
1865	мы это	2	1
1866	на тот	1	1
1867	без влияния	2	1
1868	и остановимся	1	1
1869	целиком и	2	1
1870	но само	1	1
1871	и усвоение	1	1
1872	факта а	1	1
1873	не отделены	1	1
1874	не остается	1	1
1875	был поставлен	1	1
1876	точке в	1	1
1877	такова что	1	1
1878	эти три	2	1
1879	размышления и	1	1
1880	следующей главы	1	1
1881	а другая	1	1
1882	не означает	5	1
1883	очередь не	2	1
1884	будет походить	1	1
1885	же точно	1	1
1886	если эти	1	1
1887	всякую возможность	4	1
1888	самостоятельно но	2	1
1889	забегает вперед	1	1
1890	и характер	1	1
1891	в употреблении	1	1
1892	развития к	2	1
1893	между собой	17	1
1894	больше и	1	1
1895	понятие не	1	1
1896	к вопросу	1	1
1897	связанным с	1	1
1898	относилось к	1	1
1899	для новой	1	1
1900	его значение	1	1
1901	а другой	3	1
1902	себе мы	1	1
1903	другого как	1	1
1904	свою силу	2	1
1905	что их	2	1
1906	понимания самого	1	1
1907	внутренней речи	7	1
1908	знания а	2	1
1909	а для	1	1
1910	той или	1	1
1911	же звуки	1	1
1912	понятий и	22	1
1913	перехода к	1	1
1914	остается в	1	1
1915	нам более	1	1
1916	объяснить как	1	1
1917	нами как	1	1
1918	из ничего	1	1
1919	утверждая что	1	1
1920	это вполне	1	1
1921	находит свое	2	1
1922	для его	2	1
1923	психологической стороны	1	1
1924	того в	2	1
1925	из первого	1	1
1926	сознания а	1	1
1927	себе мысль	1	1
1928	уже сказано	3	1
1929	мысль на	1	1
1930	возникает из	1	1
1931	которые образуются	1	1
1932	взятые в	1	1
1933	сложного процесса	1	1
1934	звуковая форма	1	1
1935	усвоения и	1	1
1936	и законности	1	1
1937	слова или	1	1
1938	они становятся	1	1
1939	психологии и	1	1
1940	которой и	1	1
1941	к научным	1	1
1942	ему но	1	1
1943	мере как	2	1
1944	же процесс	2	1
1945	что настоящее	1	1
1946	чтобы он	1	1
1947	не повторяет	3	1
1948	нашего сознания	1	1
1949	именно потому	3	1
1950	говоря только	1	1
1951	он принадлежит	1	1
1952	и речи	1	1
1953	при отсутствии	1	1
1954	из слов	1	1
1955	мы всегда	1	1
1956	будем иметь	2	1
1957	отношение между	4	1
1958	принимает за	2	1
1959	близкий к	1	1
1960	на самый	1	1
1961	выше развитие	1	1
1962	чисто внешнее	1	1
1963	язык на	1	1
1964	памяти и	5	1
1965	он принимает	1	1
1966	словами но	1	1
1967	же развитие	1	1
1968	на нем	2	1
1969	тесно связанные	2	1
1970	развитие способности	1	1
1971	всех других	1	1
1972	последовательное и	1	1
1973	и является	6	1
1974	в тех	2	1
1975	слова которая	1	1
1976	место между	1	1
1977	сложный процесс	1	1
1978	зрения так	1	1
1979	что объяснение	1	1
1980	относится и	1	1
1981	от изменения	1	1
1982	между которыми	1	1
1983	это влияние	1	1
1984	чтобы их	1	1
1985	миру и	1	1
1986	сослаться на	3	1
1987	та которая	1	1
1988	данную минуту	1	1
1989	над ним	1	1
1990	из общего	1	1
1991	как один	1	1
1992	от внутренней	1	1
1993	этой группы	1	1
1994	при первом	1	1
1995	для жизни	1	1
1996	признаков которые	1	1
1997	не совпадает	2	1
1998	если снова	1	1
1999	понятия не	10	1
2000	и определяющее	1	1
2001	дают ребенку	1	1
2002	к каждому	1	1
2003	к высшим	2	1
2004	но которые	1	1
2005	должно непременно	1	1
2006	наших исследований	6	1
2007	совокупность его	1	1
2008	слова из	2	1
2009	чем между	1	1
2010	содержание понятия	1	1
2011	всегда имеет	2	1
2012	и никогда	1	1
2013	очевидна и	1	1
2014	это приводит	1	1
2015	есть также	1	1
2016	существует в	2	1
2017	когда они	1	1
2018	детской мысли	29	1
2019	и строения	1	1
2020	единстве с	1	1
2021	стоит только	2	1
2022	второе третье	1	1
2023	есть основание	1	1
2024	ключ ко	1	1
2025	всяком новом	1	1
2026	шаг к	1	1
2027	показывают что	1	1
2028	является законом	1	1
2029	развитие если	1	1
2030	это третье	1	1
2031	развитие совершается	2	1
2032	всяких усилий	1	1
2033	пределы его	1	1
2034	есть все	1	1
2035	представление об	2	1
2036	постоянного и	1	1
2037	мысли на	1	1
2038	на место	2	1
2039	происходит так	1	1
2040	тем мы	1	1
2041	языку не	1	1
2042	ею в	1	1
2043	развитие понятия	1	1
2044	себя создает	1	1
2045	жизни таким	1	1
2046	а главное	1	1
2047	области гуманитарных	1	1
2048	мысли которые	2	1
2049	есть система	1	1
2050	можно с	1	1
2051	и самостоятельность	1	1
2052	понятиями для	1	1
2053	но они	2	1
2054	положение которое	1	1
2055	другого вопроса	1	1
2056	видоизменяет и	1	1
2057	самые первые	1	1
2058	с отношением	1	1
2059	смысле к	1	1
2060	мы до	1	1
2061	не отличается	1	1
2062	которая и	1	1
2063	указано выше	1	1
2064	понятия потому	2	1
2065	своего рода	1	1
2066	из опыта	1	1
2067	предметов что	1	1
2068	представляет себе	3	1
2069	и можем	2	1
2070	утверждать что	1	1
2071	связи и	2	1
2072	повторяется в	1	1
2073	с объективной	1	1
2074	предметам не	1	1
2075	вопросы о	1	1
2076	и должны	1	1
2077	то окажется	1	1
2078	только те	1	1
2079	него значение	1	1
2080	понятие и	2	1
2081	понятия если	1	1
2082	речи но	3	1
2083	возможность не	1	1
2084	что сказать	2	1
2085	особенности этого	1	1
2086	факта что	3	1
2087	влияния этих	2	1
2088	этого понятия	3	1
2089	своего собственного	3	1
2090	другой а	1	1
2091	черты общие	1	1
2092	которые он	1	1
2093	выше но	1	1
2094	с развитием	3	1
2095	на первом	1	1
2096	оно было	1	1
2097	в противоречие	1	1
2098	здание в	1	1
2099	или понятий	1	1
2100	чем-то наиболее	1	1
2101	то теория	1	1
2102	и менее	1	1
2103	и оставляет	1	1
2104	родного языка	11	1
2105	грамматика должна	1	1
2106	переносится в	1	1
2107	ребенок в	10	1
2108	следует рассмотреть	1	1
2109	ли что	1	1
2110	еще мало	1	1
2111	понятий если	1	1
2112	природе и	1	1
2113	быть здесь	1	1
2114	он что	2	1
2115	же невозможно	2	1
2116	не требует	3	1
2117	и этого	1	1
2118	понимать что	1	1
2119	формы мышления	1	1
2120	времени когда	1	1
2121	в область	2	1
2122	задолго до	4	1
2123	равным образом	1	1
2124	нашу мысль	2	1
2125	речи как	4	1
2126	единиц в	1	1
2127	чем для	1	1
2128	это или	1	1
2129	и делает	2	1
2130	в исследовании	1	1
2131	сводится к	1	1
2132	образование новых	1	1
2133	на известный	1	1
2134	ли они	1	1
2135	этих отношений	1	1
2136	мере и	2	1
2137	же самые	6	1
2138	изменяются только	1	1
2139	со всеми	2	1
2140	их происхождения	1	1
2141	что всегда	1	1
2142	и сделать	1	1
2143	оно способно	2	1
2144	его собственными	2	1
2145	самом предмете	1	1
2146	необходимо должна	1	1
2147	эти понятия	2	1
2148	следовательно все	1	1
2149	о природе	1	1
2150	нового не	1	1
2151	прибавим к	1	1
2152	нам в	2	1
2153	он так	1	1
2154	и переход	1	1
2155	с фактом	1	1
2156	которое как	1	1
2157	месте но	1	1
2158	и навсегда	1	1
2159	ряд слов	1	1
2160	уже будут	1	1
2161	на данном	1	1
2162	простым и	1	1
2163	психологической точки	2	1
2164	следовательно в	1	1
2165	может не	3	1
2166	за ходом	2	1
2167	в предметах	1	1
2168	с целью	1	1
2169	меньшей мере	1	1
2170	научного понятия	11	1
2171	того объяснения	1	1
2172	не делает	2	1
2173	совершенно правильно	1	1
2174	они связаны	1	1
2175	происхождения и	1	1
2176	должна существовать	1	1
2177	только одной	2	1
2178	другой как	1	1
2179	доходит до	1	1
2180	если ребенок	3	1
2181	относящиеся к	1	1
2182	по внешнему	1	1
2183	одного этого	3	1
2184	анализа в	1	1
2185	на эту	1	1
2186	потому должно	1	1
2187	необходимо предполагает	3	1
2188	и просто	1	1
2189	ниже мы	1	1
2190	тем которые	2	1
2191	приводит к	10	1
2192	развития это	4	1
2193	ребенком от	2	1
2194	изменяется и	1	1
2195	этому что	1	1
2196	связаны между	3	1
2197	это относится	1	1
2198	роли в	2	1
2199	ли он	1	1
2200	ступени развития	3	1
2201	сравнению с	9	1
2202	не касается	1	1
2203	устанавливает между	1	1
2204	вперед и	1	1
2205	головы в	1	1
2206	известная доля	1	1
2207	которых один	1	1
2208	имеют свое	1	1
2209	даст нам	1	1
2210	и решить	1	1
2211	сказать об	1	1
2212	отчета в	2	1
2213	и взрослый	2	1
2214	данного предмета	1	1
2215	представляется в	1	1
2216	акт сознания	1	1
2217	он мог	1	1
2218	таких слов	1	1
2219	без которых	1	1
2220	того на	1	1
2221	сделать и	2	1
2222	понятий что	3	1
2223	дает ребенку	2	1
2224	применимо к	1	1
2225	в психологии	1	1
2226	слово указывает	1	1
2227	в известных	1	1
2228	нем внимание	1	1
2229	именно тем	1	1
2230	совершенно не	5	1
2231	этого явления	1	1
2232	указывает только	1	1
2233	существовать в	1	1
2234	речи чем	1	1
2235	не является	7	1
2236	через другие	2	1
2237	убедительны только	1	1
2238	мы рассчитываем	1	1
2239	как говорит	2	1
2240	его отношение	3	1
2241	предметов но	1	1
2242	собственной внутренней	1	1
2243	только развитием	1	1
2244	их друг	1	1
2245	в очень	1	1
2246	другие области	1	1
2247	ребенком в	7	1
2248	а произвольное	1	1
2249	быть совершенно	2	1
2250	не всякое	1	1
2251	взятым из	1	1
2252	ни на	3	1
2253	речи он	2	1
2254	такой случай	1	1
2255	и общие	1	1
2256	часть или	1	1
2257	совпадает с	4	1
2258	предшествует началу	1	1
2259	не знаю	1	1
2260	он основывает	1	1
2261	что очевидно	1	1
2262	своему строению	1	1
2263	на основе	6	1
2264	по сравнению	9	1
2265	не быть	1	1
2266	предположения что	1	1
2267	чем именно	1	1
2268	не должны	2	1
2269	речи не	4	1
2270	тот и	1	1
2271	и естественное	1	1
2272	последнее слово	1	1
2273	те или	2	1
2274	своему значению	2	1
2275	всего на	2	1
2276	об изменении	1	1
2277	образом получается	1	1
2278	ясно как	1	1
2279	она начинает	1	1
2280	в которую	1	1
2281	в первых	1	1
2282	прежде и	1	1
2283	и новые	1	1
2284	чтобы она	1	1
2285	вопроса и	1	1
2286	и наша	2	1
2287	имеет никакого	1	1
2288	в следующей	4	1
2289	образовательного процесса	1	1
2290	а при	1	1
2291	числе и	2	1
2292	если этот	1	1
2293	существует ли	2	1
2294	развития так	2	1
2295	как невозможно	1	1
2296	отношении эта	1	1
2297	фактом таким	1	1
2298	не отдает	2	1
2299	может сделать	3	1
2300	понятием и	1	1
2301	внешнему виду	1	1
2302	в совершенно	2	1
2303	почти одновременно	1	1
2304	вопрос можно	1	1
2305	по сей	1	1
2306	законам и	1	1
2307	знает что	5	1
2308	никаких оснований	2	1
2309	ожидать что	4	1
2310	связанных с	1	1
2311	новой теории	2	1
2312	формами мышления	3	1
2313	формы но	1	1
2314	опыта можно	1	1
2315	потому и	4	1
2316	и наши	1	1
2317	из одной	2	1
2318	им мысль	1	1
2319	много общего	2	1
2320	в отличие	3	1
2321	трудная и	1	1
2322	ним но	2	1
2323	деятельности мы	1	1
2324	непосредственно из	1	1
2325	видим в	2	1
2326	связана с	2	1
2327	или действие	1	1
2328	что совершается	1	1
2329	к созданию	1	1
2330	к совокупности	1	1
2331	ответа на	1	1
2332	из истории	2	1
2333	своего эмпирического	1	1
2334	на год	1	1
2335	такое понятие	1	1
2336	единстве сознания	1	1
2337	что самый	1	1
2338	и относится	1	1
2339	бы сказать	4	1
2340	речь без	3	1
2341	развитие есть	2	1
2342	непосредственно вытекает	2	1
2343	ясно в	1	1
2344	быть восстановлена	1	1
2345	в понятиях	2	1
2346	язык потому	1	1
2347	когда эти	1	1
2348	не стоит	1	1
2349	мышление в	2	1
2350	в изолированном	1	1
2351	сомнению и	1	1
2352	и значит	1	1
2353	появляется в	1	1
2354	к предмету	2	1
2355	того факта	3	1
2356	является только	1	1
2357	у них	1	1
2358	это одно	1	1
2359	мысли из	2	1
2360	в корне	2	1
2361	дает в	1	1
2362	же он	1	1
2363	в настоящее	2	1
2364	естественно было	2	1
2365	ребенка нельзя	1	1
2366	другого и	1	1
2367	понятий к	3	1
2368	внимание и	3	1
2369	действительно существует	1	1
2370	только относительно	1	1
2371	к очень	1	1
2372	высшей степени	3	1
2373	от всякого	2	1
2374	ее предметом	2	1
2375	относятся друг	2	1
2376	которому он	1	1
2377	образом для	1	1
2378	существуют такие	1	1
2379	как к	1	1
2380	выразить ее	1	1
2381	новый и	1	1
2382	системе как	1	1
2383	объяснение этого	1	1
2384	влечет за	1	1
2385	понятие или	1	1
2386	потом он	1	1
2387	что ребенок	24	1
2388	развития развитие	2	1
2389	значение в	3	1
2390	внешних условий	1	1
2391	стороны мы	1	1
2392	предметом моего	1	1
2393	дальнейшее развитие	1	1
2394	вообще без	1	1
2395	по сходству	1	1
2396	умственному развитию	1	1
2397	сходства то	1	1
2398	второй половине	1	1
2399	единство как	1	1
2400	том числе	2	1
2401	возникает в	3	1
2402	обе эти	8	1
2403	стороны нет	1	1
2404	этой части	1	1
2405	видел как	1	1
2406	оно само	1	1
2407	этом основано	1	1
2408	не даются	1	1
2409	которая развивается	1	1
2410	мы действительно	2	1
2411	безразличны для	1	1
2412	смысле можно	2	1
2413	исследования мы	2	1
2414	и грамматика	1	1
2415	это часто	1	1
2416	понятия к	4	1
2417	неизмеримо более	5	1
2418	только его	2	1
2419	причинных отношений	4	1
2420	могли произойти	1	1
2421	между одним	1	1
2422	на отдельные	2	1
2423	мы нашли	2	1
2424	зрения по	1	1
2425	деле не	1	1
2426	что самые	2	1
2427	состоящее в	3	1
2428	столько сколько	1	1
2429	наука в	1	1
2430	самому мыслящему	1	1
2431	форму в	1	1
2432	образом все	1	1
2433	возможным только	1	1
2434	мышления в	4	1
2435	на одной	1	1
2436	чем перейти	2	1
2437	здесь в	1	1
2438	эти другие	1	1
2439	со словами	1	1
2440	с определенным	1	1
2441	звуков например	1	1
2442	чем он	5	1
2443	себя это	1	1
2444	возникают из	2	1
2445	различия между	1	1
2446	развития не	2	1
2447	объяснения которое	1	1
2448	на каком	1	1
2449	и понятий	5	1
2450	большая разница	1	1
2451	с чисто	1	1
2452	но понятия	1	1
2453	этим именем	1	1
2454	другу не	1	1
2455	что основной	1	1
2456	слово или	1	1
2457	когда ребенок	8	1
2458	более сложного	1	1
2459	об образовании	1	1
2460	же деятельность	1	1
2461	нет как	1	1
2462	места в	1	1
2463	раз навсегда	2	1
2464	представлений или	1	1
2465	рода в	2	1
2466	и тому	2	1
2467	в одинаковых	1	1
2468	имеют между	2	1
2469	им на	2	1
2470	отвлеченного мышления	1	1
2471	вообще не	5	1
2472	которые сами	1	1
