N	2gram	Bakhtin_Fr	KulturaY
1313	мы говорили	2	1
1314	каждая эпоха	1	1
1315	автор переходит	1	1
1316	работать в	1	1
1317	иногда бывает	1	1
1318	книги романа	4	1
1319	объясняется и	1	1
1320	в характеристике	2	1
1321	на весь	4	1
1322	образ как	3	1
1323	оно и	1	1
1324	он также	3	1
1325	о нашем	4	1
1326	одно и	1	1
1327	и та	1	1
1328	хотя в	2	1
1329	кто же	1	1
1330	элементы в	1	1
1331	умеют и	1	1
1332	сомнению что	3	1
1333	не имеющая	1	1
1334	по своей	4	1
1335	что бы	1	1
1336	у которого	1	1
1337	и осознавал	1	1
1338	оттенок в	1	1
1339	между формами	1	1
1340	и несколько	2	1
1341	нечто вроде	1	1
1342	так он	1	1
1343	своего значения	1	1
1344	истории и	1	1
1345	я вам	1	1
1346	году в	1	1
1347	культуры и	7	1
1348	что во	1	1
1349	он понимает	1	1
1350	необходимо еще	1	1
1351	в беседе	1	1
1352	перед которой	1	1
1353	части в	1	1
1354	узком и	1	1
1355	них не	2	1
1356	узнает в	1	1
1357	кажется ему	1	1
1358	материал из	1	1
1359	в первой	3	1
1360	это для	1	1
1361	пришлось уже	1	1
1362	великого и	1	1
1363	здесь также	1	1
1364	например о	1	1
1365	речь более	1	1
1366	особое внимание	2	1
1367	до наших	5	1
1368	не сразу	1	1
1369	же связи	1	1
1370	он справедливо	1	1
1371	есть все	1	1
1372	и жизнью	1	1
1373	значение как	1	1
1374	форму и	2	1
1375	и разнообразную	1	1
1376	чем свидетельствует	1	1
1377	явления в	1	1
1378	жизнь тем	1	1
1379	громадное количество	2	1
1380	вообще во	1	1
1381	своего развития	2	1
1382	в один	2	1
1383	каждого из	1	1
1384	и особенно	2	1
1385	лицо и	1	1
1386	имеет дело	1	1
1387	до его	1	1
1388	она понимает	1	1
1389	действительно было	1	1
1390	высоких жанрах	1	1
1391	время совершенно	1	1
1392	есть как	1	1
1393	на пользу	1	1
1394	превращаются в	2	1
1395	домашнего обихода	1	1
1396	при жизни	1	1
1397	с полной	3	1
1398	полное свое	1	1
1399	значит конечно	1	1
1400	можно проследить	1	1
1401	по содержанию	1	1
1402	образом и	2	1
1403	элементом речи	1	1
1404	xvi век	3	1
1405	многосложного слова	1	1
1406	и этот	2	1
1407	если за	1	1
1408	мы встречаем	6	1
1409	они и	4	1
1410	них в	2	1
1411	то есть	31	1
1412	такова же	1	1
1413	но за	1	1
1414	его современники	1	1
1415	заставляет их	1	1
1416	с и	1	1
1417	и который	1	1
1418	из нашего	1	1
1419	нас как	1	1
1420	поэтому ничего	1	1
1421	не умеют	1	1
1422	теперь в	1	1
1423	например очень	1	1
1424	к брату	1	1
1425	была направлена	1	1
1426	преувеличена и	1	1
1427	очень интересно	1	1
1428	для народа	1	1
1429	других форм	1	1
1430	рассказа о	1	1
1431	ни единого	1	1
1432	связанное с	1	1
1433	из одних	1	1
1434	вот как	4	1
1435	котором в	1	1
1436	стиля не	1	1
1437	не исчерпывается	2	1
1438	пословиц и	1	1
1439	науки и	1	1
1440	гораздо большим	1	1
1441	кухни и	2	1
1442	всем известно	1	1
1443	фактов но	1	1
1444	нового времени	2	1
1445	интересным примером	1	1
1446	и имена	1	1
1447	иметь какой-либо	1	1
1448	в прошлое	1	1
1449	и форм	2	1
1450	состоит что	1	1
1451	я готов	2	1
1452	все то	2	1
1453	теперь весь	1	1
1454	чтобы установить	1	1
1455	до этого	1	1
1456	он так	2	1
1457	то на	1	1
1458	внимание только	1	1
1459	следовательно в	1	1
1460	так называемый	1	1
1461	относится еще	1	1
1462	мы остановимся	3	1
1463	самое существенное	2	1
1464	претендует на	1	1
1465	собственные имена	1	1
1466	на различные	1	1
1467	или наоборот	1	1
1468	судить по	1	1
1469	складывается и	1	1
1470	значения и	1	1
1471	они связаны	1	1
1472	это выражение	2	1
1473	роль эта	1	1
1474	того специфического	1	1
1475	случае нельзя	1	1
1476	только отрицательный	1	1
1477	i гл	2	1
1478	мы встречаемся	1	1
1479	первый из	1	1
1480	площадь в	1	1
1481	образец для	1	1
1482	самое возникновение	1	1
1483	жизни в	1	1
1484	них он	2	1
1485	несет на	1	1
1486	только более	1	1
1487	какую роль	1	1
1488	явлений и	1	1
1489	но уж	1	1
1490	в историческом	2	1
1491	можно найти	1	1
1492	ему и	2	1
1493	тему в	1	1
1494	важное значение	1	1
1495	а под	1	1
1496	из учеников	1	1
1497	нимало не	1	1
1498	на их	4	1
1499	в народной	1	1
1500	своей жизни	3	1
1501	с громадным	1	1
1502	первого из	2	1
1503	года и	2	1
1504	он мог	2	1
1505	не входит	2	1
1506	в любой	1	1
1507	широко и	1	1
1508	где ее	1	1
1509	этот рассказ	1	1
1510	нет ничего	1	1
1511	дело дошло	1	1
1512	к нашему	2	1
1513	есть ее	1	1
1514	мира здесь	1	1
1515	в основе	7	1
1516	на новые	1	1
1517	и состоит	1	1
1518	время оно	1	1
1519	и кончается	1	1
1520	значение на	1	1
1521	и комментариями	1	1
1522	и литературы	1	1
1523	отрасли знания	1	1
1524	роли и	1	1
1525	в значительной	3	1
1526	новой эпохи	1	1
1527	наконец в	3	1
1528	власть и	3	1
1529	мы уже	19	1
1530	живым и	1	1
1531	этой работы	1	1
1532	следил за	1	1
1533	которое не	1	1
1534	ценный материал	2	1
1535	из его	2	1
1536	с временем	4	1
1537	значением и	1	1
1538	если собственно	1	1
1539	эпоха имеет	1	1
1540	всего на	1	1
1541	со всей	1	1
1542	находящихся в	1	1
1543	занимает в	1	1
1544	и вся	1	1
1545	ни для	4	1
1546	материал не	1	1
1547	о своем	2	1
1548	мнение о	1	1
1549	и степени	1	1
1550	дали бы	2	1
1551	частности и	1	1
1552	ее с	1	1
1553	эта книга	1	1
1554	с более	1	1
1555	более и	1	1
1556	при помощи	1	1
1557	это имеет	1	1
1558	не бьют	1	1
1559	жизни это	1	1
1560	слове и	1	1
1561	характерно здесь	1	1
1562	литературы в	1	1
1563	им в	2	1
1564	вот этот	2	1
1565	находит и	1	1
1566	он дает	3	1
1567	гениальный писатель	1	1
1568	особенно интересен	1	1
1569	выражения вроде	1	1
1570	так мало	1	1
1571	к двум	1	1
1572	ее не	2	1
1573	из живой	1	1
1574	к созданию	1	1
1575	и во	6	1
1576	принадлежит к	2	1
1577	значение имеет	1	1
1578	народного творчества	1	1
1579	которым мы	1	1
1580	их с	1	1
1581	без всякой	2	1
1582	но именно	3	1
1583	за пределами	1	1
1584	целом в	2	1
1585	нам его	1	1
1586	и историческое	2	1
1587	и стиля	3	1
1588	забывать что	1	1
1589	на чем	1	1
1590	своих врагов	1	1
1591	кончается эта	1	1
1592	и обобщения	1	1
1593	полным правом	1	1
1594	слово и	1	1
1595	литература в	1	1
1596	нельзя забывать	3	1
1597	они создают	3	1
1598	здесь и	6	1
1599	своей цели	1	1
1600	город и	1	1
1601	на примерах	1	1
1602	как предмет	1	1
1603	не видит	4	1
1604	с новыми	1	1
1605	еще в	4	1
1606	значении в	1	1
1607	материал и	2	1
1608	и америке	1	1
1609	из него	1	1
1610	же он	2	1
1611	у вас	1	1
1612	элементы эти	1	1
1613	дальнейшего развития	1	1
1614	лет после	1	1
1615	чисто литературная	1	1
1616	указанием на	1	1
1617	с каким	1	1
1618	человека но	1	1
1619	было принято	1	1
1620	речь это	1	1
1621	уже с	1	1
1622	таком же	1	1
1623	которому он	1	1
1624	к лицу	1	1
1625	уже для	1	1
1626	вполне и	1	1
1627	уже самый	1	1
1628	направленными на	1	1
1629	на громадное	1	1
1630	что ему	1	1
1631	ему в	1	1
1632	его школы	1	1
1633	все элементы	2	1
1634	бы перевести	1	1
1635	произведения как	1	1
1636	французский язык	1	1
1637	в коем	1	1
1638	но прежде	2	1
1639	раз при	2	1
1640	нам предстоит	1	1
1641	и малых	1	1
1642	сам он	3	1
1643	нас не	1	1
1644	в последней	1	1
1645	жестоко и	1	1
1646	иметь дело	1	1
1647	целом есть	1	1
1648	дает еще	1	1
1649	который был	1	1
1650	не без	1	1
1651	породившей их	1	1
1652	значение имеют	1	1
1653	которых он	2	1
1654	или с	1	1
1655	особенно широко	1	1
1656	чем дело	1	1
1657	сущности все	1	1
1658	носит здесь	1	1
1659	вина нового	1	1
1660	i в	2	1
1661	находим и	2	1
1662	в русскую	1	1
1663	смыслом и	1	1
1664	прения в	1	1
1665	части романа	1	1
1666	что каждый	1	1
1667	с историческим	1	1
1668	их уже	1	1
1669	на помощь	1	1
1670	восприятия и	1	1
1671	чем он	2	1
1672	из дальнейшего	1	1
1673	вовсе нет	2	1
1674	что мне	1	1
1675	знания и	1	1
1676	раз в	4	1
1677	с которым	1	1
1678	здесь нет	2	1
1679	ко второму	2	1
1680	и некоторых	1	1
1681	нечто совершенно	1	1
1682	своей книге	3	1
1683	в аналогичных	1	1
1684	и вы	4	1
1685	как своего	1	1
1686	и эта	1	1
1687	с теми	1	1
1688	на понимание	1	1
1689	в эпоху	18	1
1690	следует прежде	1	1
1691	здесь даже	1	1
1692	такое же	1	1
1693	современного состояния	1	1
1694	и единым	1	1
1695	на тему	2	1
1696	общей системе	1	1
1697	тогда начинается	1	1
1698	ведь он	1	1
1699	мы ее	1	1
1700	далее мы	1	1
1701	долгое время	1	1
1702	как она	2	1
1703	свое и	1	1
1704	данном очерке	1	1
1705	не подлежит	4	1
1706	истины и	4	1
1707	во вступительной	1	1
1708	так часто	1	1
1709	слышать и	1	1
1710	этот раз	1	1
1711	лежит на	2	1
1712	а их	1	1
1713	не дают	1	1
1714	бы нам	1	1
1715	что ж	1	1
1716	характера не	1	1
1717	с рядом	1	1
1718	той стилистической	1	1
1719	те особенности	1	1
1720	поняли и	1	1
1721	вероятно не	1	1
1722	видим что	2	1
1723	этой теме	2	1
1724	в новом	1	1
1725	когда же	2	1
1726	в серьезных	1	1
1727	в каждой	1	1
1728	говорит об	2	1
1729	в уже	2	1
1730	ему как	1	1
1731	что тот	2	1
1732	чего в	1	1
1733	который пишет	1	1
1734	говорили выше	1	1
1735	от места	1	1
1736	раз как	1	1
1737	но конечно	5	1
1738	что часто	1	1
1739	нас даже	2	1
1740	жизнь и	2	1
1741	но те	1	1
1742	в стиле	1	1
1743	которого и	1	1
1744	художественная литература	1	1
1745	он был	5	1
1746	и других	7	1
1747	в полной	1	1
1748	связываются с	1	1
1749	образа как	1	1
1750	с самого	1	1
1751	это сочетание	1	1
1752	существенное в	2	1
1753	не укладывается	1	1
1754	встречаемся с	2	1
1755	быть может	2	1
1756	еще можно	1	1
1757	распространения и	1	1
1758	например у	1	1
1759	поэтому когда	1	1
1760	мы рассмотрели	1	1
1761	явление это	1	1
1762	верхом и	1	1
1763	то чего	1	1
1764	под ред	1	1
1765	были для	1	1
1766	числе прочих	2	1
1767	культуры поэтому	1	1
1768	больших и	1	1
1769	она здесь	1	1
1770	повсюду в	1	1
1771	в противоположность	2	1
1772	эти утверждения	1	1
1773	входит в	2	1
1774	во второй	2	1
1775	не находит	2	1
1776	эта сторона	1	1
1777	было даже	1	1
1778	свою жизнь	1	1
1779	с ее	1	1
1780	наше ухо	1	1
1781	в нескольких	1	1
1782	с традиционными	1	1
1783	совершенно новый	1	1
1784	принадлежит и	1	1
1785	из приведенных	1	1
1786	в развитии	2	1
1787	важна здесь	1	1
1788	вы не	4	1
1789	что из	2	1
1790	при всем	1	1
1791	это единственная	1	1
1792	иной степени	1	1
1793	одни из	1	1
1794	как выражение	1	1
1795	роль играют	1	1
1796	то эту	1	1
1797	есть между	1	1
1798	функций которые	1	1
1799	речевых жанров	1	1
1800	которых в	1	1
1801	те которые	1	1
1802	этот способ	1	1
1803	единое и	1	1
1804	или статьи	1	1
1805	совершенно последовательно	1	1
1806	еще очевиднее	1	1
1807	ведь это	3	1
1808	в книге	5	1
1809	если уж	1	1
1810	и мире	1	1
1811	и самого	1	1
1812	эта свободная	1	1
1813	о которой	1	1
1814	статье к	1	1
1815	и ее	3	1
1816	бы он	1	1
1817	этом и	1	1
1818	уж тут	1	1
1819	выход в	1	1
1820	теперь когда	1	1
1821	действительно не	1	1
1822	в голову	1	1
1823	в чисто	1	1
1824	и тщательно	1	1
1825	и необходимо	2	1
1826	все еще	1	1
1827	понятно в	1	1
1828	право на	2	1
1829	в подлинном	2	1
1830	свои средства	1	1
1831	само собой	1	1
1832	если на	1	1
1833	одном лице	2	1
1834	со своими	2	1
1835	после смерти	1	1
1836	и обратно	1	1
1837	и бьет	1	1
1838	тут же	3	1
1839	нетрудно заметить	1	1
1840	и совершенно	1	1
1841	слова должны	1	1
1842	как для	1	1
1843	в устной	1	1
1844	др как	1	1
1845	стал более	1	1
1846	и тема	1	1
1847	свое особое	1	1
1848	на французском	1	1
