N	2gram	Vygotskiy_	Literetu
1295	основе всех	1	1
1296	есть ли	2	1
1297	согласно этой	1	1
1298	психология это	1	1
1299	общая для	1	1
1300	как прежде	2	1
1301	что этот	3	1
1302	очень важным	2	1
1303	анну каренину	2	1
1304	в одну	2	1
1305	как без	1	1
1306	он должен	1	1
1307	одного и	2	1
1308	что до	1	1
1309	всеми и	1	1
1310	мы видели	2	1
1311	которая и	1	1
1312	романы достоевского	1	1
1313	можно только	1	1
1314	и подобно	1	1
1315	искусства до	1	1
1316	оказывается невозможным	1	1
1317	к сожалению	1	1
1318	было на	1	1
1319	на чем	1	1
1320	не мешает	1	1
1321	формы не	3	1
1322	преступления и	1	1
1323	нет на	1	1
1324	на деле	11	1
1325	вовсе есть	1	1
1326	нет конца	1	1
1327	бесконечно малые	3	1
1328	поэзии пастернака	1	1
1329	господствовать над	1	1
1330	социальной жизни	1	1
1331	до сих	8	1
1332	и субъективное	1	1
1333	он уже	1	1
1334	и этот	3	1
1335	и здесь	3	1
1336	приближается к	1	1
1337	на самые	2	1
1338	другие в	1	1
1339	и свою	1	1
1340	впадая в	1	1
1341	с и	17	1
1342	его с	3	1
1343	который стал	2	1
1344	нас как	1	1
1345	с такой	1	1
1346	оказался не	1	1
1347	и кто	1	1
1348	выразить то	1	1
1349	зрителя читателя	1	1
1350	есть общая	1	1
1351	что автор	1	1
1352	что это	12	1
1353	психологическую проблему	1	1
1354	литературных явлений	1	1
1355	что сделал	1	1
1356	путеводной нитью	1	1
1357	конечно же	1	1
1358	тогда в	1	1
1359	явление в	1	1
1360	его на	1	1
1361	от этой	2	1
1362	поэтому в	1	1
1363	все те	1	1
1364	их как	1	1
1365	к сознанию	1	1
1366	и сальери	1	1
1367	и делает	2	1
1368	однако он	1	1
1369	стороны к	1	1
1370	опоры для	1	1
1371	да это	2	1
1372	и утверждает	2	1
1373	после прочтения	1	1
1374	главу угла	1	1
1375	не могут	6	1
1376	менее чем	1	1
1377	и сделать	1	1
1378	творчества и	3	1
1379	такого же	1	1
1380	должен был	1	1
1381	наиболее вероятный	1	1
1382	и казалось	1	1
1383	художник не	1	1
1384	смотреть на	1	1
1385	искусства к	1	1
1386	к искусству	6	1
1387	от игры	2	1
1388	прямо к	2	1
1389	собой и	1	1
1390	в основание	1	1
1391	аналогично тому	1	1
1392	в обратном	1	1
1393	однако мы	1	1
1394	смысла и	1	1
1395	переживать свою	1	1
1396	и последующим	1	1
1397	создает произведение	1	1
1398	поэзии то	1	1
1399	у читателя	1	1
1400	мы говорим	2	1
1401	как при	1	1
1402	в различные	1	1
1403	но вот	1	1
1404	эстетики и	3	1
1405	с общим	2	1
1406	на месте	1	1
1407	ничего такого	1	1
1408	и действительно	1	1
1409	в процессе	7	1
1410	повторение чужого	1	1
1411	она поддается	1	1
1412	оказывается на	1	1
1413	в человеческие	1	1
1414	представляется автору	1	1
1415	отдельного человека	10	1
1416	в памяти	1	1
1417	есть нечто	4	1
1418	наша цель	1	1
1419	ему казалось	1	1
1420	же природы	1	1
1421	может стать	3	1
1422	это время	1	1
1423	мы вынуждены	2	1
1424	и так	7	1
1425	состоит из	2	1
1426	своего ремесла	1	1
1427	от его	1	1
1428	никто не	1	1
1429	что иное	2	1
1430	говоря и	1	1
1431	слова это	1	1
1432	в которых	5	1
1433	который я	1	1
1434	от психологии	2	1
1435	не приводит	1	1
1436	татьяны в	1	1
1437	ключом к	1	1
1438	исходил из	1	1
1439	том как	2	1
1440	зависимости от	7	1
1441	бы представить	1	1
1442	в те	1	1
1443	которая сама	1	1
1444	это составляет	1	1
1445	в известном	2	1
1446	искусства но	7	1
1447	друг от	1	1
1448	первой главе	1	1
1449	к другому	1	1
1450	языка на	1	1
1451	эстетике не	1	1
1452	что позволяет	1	1
1453	либо изучалась	1	1
1454	творчества она	1	1
1455	десятилетий с	1	1
1456	только одно	1	1
1457	что искусство	15	1
1458	новым и	1	1
1459	как награда	1	1
1460	ее на	2	1
1461	одним и	1	1
1462	и творчество	2	1
1463	своих поэтических	1	1
1464	сказано что	1	1
1465	того самого	1	1
1466	тот кто	2	1
1467	отличается от	4	1
1468	языка и	1	1
1469	что мы	9	1
1470	стыдится своей	1	1
1471	самого конца	1	1
1472	в круг	1	1
1473	роли в	1	1
1474	как пример	1	1
1475	найти то	1	1
1476	совпадает с	4	1
1477	задний план	1	1
1478	с нами	1	1
1479	мы его	2	1
1480	земли и	1	1
1481	слово которое	1	1
1482	это все	3	1
1483	в количественном	1	1
1484	человека от	1	1
1485	в новой	2	1
1486	и воспринимающего	2	1
1487	мало или	1	1
1488	искусством в	1	1
1489	те или	1	1
1490	именно на	1	1
1491	и дурных	1	1
1492	художника на	1	1
1493	метода то	1	1
1494	этой формулой	1	1
1495	они все	1	1
1496	и наиболее	1	1
1497	на основании	7	1
1498	вещей как	1	1
1499	пока мы	3	1
1500	переживание зрителя	1	1
1501	целый ряд	12	1
1502	времени и	2	1
1503	и земли	1	1
1504	что такая	1	1
1505	я хотел	2	1
1506	он есть	1	1
1507	в каком	3	1
1508	действия художественного	2	1
1509	всякого искусства	1	1
1510	как будет	1	1
1511	находящееся вне	1	1
1512	потому и	1	1
1513	и тяжелое	1	1
1514	образом не	1	1
1515	такие например	1	1
1516	психологическое исследование	1	1
1517	что здесь	2	1
1518	и там	2	1
1519	мышления но	1	1
1520	на две	1	1
1521	себе никакой	1	1
1522	ее не	1	1
1523	событий в	1	1
1524	искусстве оказалось	1	1
1525	самые различные	1	1
1526	если мы	21	1
1527	во внешней	1	1
1528	и во	3	1
1529	принадлежит к	1	1
1530	не подозревая	1	1
1531	произведения и	2	1
1532	тенденции к	1	1
1533	для изучения	1	1
1534	же мере	1	1
1535	эстетического а	1	1
1536	и поэт	1	1
1537	на искусство	5	1
1538	только при	4	1
1539	именно то	1	1
1540	говорил что	2	1
1541	для уяснения	2	1
1542	иная хотя	1	1
1543	в ряд	1	1
1544	на этот	2	1
1545	совершенно без	1	1
1546	к изучению	1	1
1547	на губах	1	1
1548	которые видят	1	1
1549	же автора	1	1
1550	писателя и	1	1
1551	только потому	2	1
1552	в эстетике	6	1
1553	и искусства	1	1
1554	не ведая	1	1
1555	с того	2	1
1556	исследование искусства	1	1
1557	осуществления как	1	1
1558	обратиться к	3	1
1559	людей не	1	1
1560	таким расчетом	3	1
1561	высшей степени	1	1
1562	слова так	1	1
1563	именно к	2	1
1564	форма все	1	1
1565	в любви	1	1
1566	поэтому что	1	1
1567	возвращает нас	1	1
1568	всех нас	1	1
1569	в цель	1	1
1570	даже когда	1	1
1571	с известными	1	1
1572	социальная роль	1	1
1573	выходит за	2	1
1574	ничем не	1	1
1575	исполнения и	1	1
1576	не самоцелью	1	1
1577	основе своей	2	1
1578	который уже	1	1
1579	например стихотворение	1	1
1580	себя только	1	1
1581	именно такая	1	1
1582	того как	5	1
1583	нас не	2	1
1584	освобождает от	1	1
1585	который может	1	1
1586	человека или	1	1
1587	этом искусство	1	1
1588	единственно нужное	1	1
1589	души не	1	1
1590	материала и	2	1
1591	на что	1	1
1592	тому чтобы	3	1
1593	неизмеримо более	1	1
1594	ни на	3	1
1595	и восприятия	2	1
1596	в основании	1	1
1597	этом он	2	1
1598	эстетическую реакцию	1	1
1599	может показаться	2	1
1600	все это	11	1
1601	художественного задания	1	1
1602	и странным	1	1
1603	из форм	1	1
1604	искусство перестает	1	1
1605	слова а	1	1
1606	в движение	1	1
1607	страсть к	1	1
1608	когда же	1	1
1609	вынужден был	1	1
1610	в таких	2	1
1611	что ни	2	1
1612	себе но	1	1
1613	материал для	4	1
1614	от друга	1	1
1615	отказаться от	4	1
1616	на листе	2	1
1617	больше в	1	1
1618	или в	2	1
1619	когда оно	2	1
1620	когда ребенок	1	1
1621	и вы	1	1
1622	который как	2	1
1623	же по	1	1
1624	места в	1	1
1625	в эпоху	1	1
1626	внешних и	1	1
1627	исходят из	2	1
1628	психологию искусства	4	1
1629	произведение обретает	1	1
1630	совсем иное	1	1
1631	удовольствия от	1	1
1632	вообще не	1	1
1633	той самой	1	1
1634	сама по	2	1
1635	не открывается	1	1
1636	в стороне	1	1
1637	случае не	2	1
1638	но беда	1	1
1639	коллектива и	1	1
1640	за которым	1	1
1641	есть способ	1	1
1642	что а	1	1
1643	говорят о	1	1
1644	в переводе	1	1
1645	иной раз	1	1
1646	основана на	1	1
1647	произведениям искусства	1	1
1648	есть только	7	1
1649	искусстве не	1	1
1650	перейти к	1	1
1651	последнее время	2	1
1652	на все	6	1
1653	и со	1	1
1654	системы как	1	1
1655	один и	2	1
1656	исходные предпосылки	1	1
1657	мы находим	2	1
1658	только и	1	1
1659	камня на	1	1
1660	в условиях	1	1
1661	это было	1	1
1662	своего раннего	1	1
1663	чему нельзя	1	1
1664	произведение и	2	1
1665	или менее	3	1
1666	в одной	3	1
1667	мысли в	3	1
1668	обращаются к	1	1
1669	бы ни	2	1
1670	эстетических ценностей	1	1
1671	не впадая	1	1
1672	идеи или	1	1
1673	ищет опоры	1	1
1674	этих двух	4	1
1675	он строит	1	1
1676	что эти	3	1
1677	к одному	5	1
1678	всякий акт	1	1
1679	а те	1	1
1680	когда по	1	1
1681	имеет своей	2	1
1682	и эти	2	1
1683	что от	1	1
1684	как ни	1	1
1685	на задний	1	1
1686	которая может	1	1
1687	мы воспринимаем	1	1
1688	двух основных	1	1
1689	психологии психология	1	1
1690	в наши	1	1
1691	в самых	3	1
1692	читателей в	1	1
1693	с новыми	2	1
1694	либо изучалось	1	1
1695	к чему-то	2	1
1696	к материалу	1	1
1697	этимологическое значение	1	1
1698	уже только	1	1
1699	вся жизнь	1	1
1700	же самом	2	1
1701	мы узнаем	1	1
1702	не играет	1	1
1703	не узнает	1	1
1704	своего творчества	1	1
1705	у того	2	1
1706	и слова	1	1
1707	искусство начинается	3	1
1708	есть всегда	1	1
1709	этого художественного	1	1
1710	о границах	1	1
1711	к тем	1	1
1712	и их	4	1
1713	расчетом чтобы	2	1
1714	похожей на	1	1
1715	по одним	1	1
1716	из крупнейших	1	1
1717	одного человека	1	1
1718	что образ	2	1
1719	находятся только	1	1
1720	оказывается что	5	1
1721	кто не	1	1
1722	конечно в	1	1
1723	в трех	2	1
1724	начала с	1	1
1725	говоря о	2	1
1726	резко отличается	1	1
1727	своих стихотворений	1	1
1728	не следует	1	1
1729	искусство однако	1	1
1730	у поэта	1	1
1731	своей основе	1	1
1732	и зрителя	1	1
1733	он обладал	1	1
1734	и всякая	1	1
1735	этому поводу	3	1
1736	впервые увидевший	1	1
1737	как некоторое	1	1
1738	для эстетики	2	1
1739	но то	1	1
1740	значение слова	1	1
1741	что поскольку	2	1
1742	является главной	1	1
1743	нами и	1	1
1744	самого искусства	1	1
1745	существенным из	1	1
1746	роль что	2	1
1747	от животного	1	1
1748	не стыдится	1	1
1749	признается что	1	1
1750	в книге	2	1
1751	в трудах	1	1
1752	и вне	1	1
1753	к поколению	1	1
1754	действительной жизни	3	1
1755	в литературном	1	1
1756	в плане	1	1
1757	литературное произведение	1	1
1758	действительности не	1	1
1759	отношений в	1	1
1760	момент своего	1	1
1761	у меня	3	1
1762	приводит их	1	1
1763	предмет его	1	1
1764	в высшей	1	1
1765	читатель и	1	1
1766	изучалась психология	1	1
1767	эту мысль	2	1
1768	это означает	2	1
1769	же можно	1	1
1770	тем чтобы	2	1
1771	может как	1	1
1772	к новому	1	1
1773	но я	1	1
1774	идет не	3	1
1775	и тому	1	1
1776	только после	1	1
1777	даже к	1	1
1778	и эта	1	1
1779	теории искусства	8	1
1780	душевной жизни	2	1
1781	на своих	1	1
1782	эти два	1	1
1783	не сумеет	1	1
1784	которое мы	2	1
1785	конце концов	6	1
1786	что количество	1	1
1787	самый механизм	1	1
1788	хотя сами	1	1
1789	он с	1	1
1790	само по	8	1
1791	искусства на	3	1
1792	от эпохи	1	1
1793	направлений либо	1	1
1794	иное как	2	1
1795	взгляде на	1	1
1796	в обеих	1	1
1797	себе а	4	1
