N	2gram	Tiupa_Hudo	FransuaR
1317	перечисление этих	1	2
1318	без того	1	2
1319	глубины и	1	2
1320	по щекам	1	2
1321	всех людей	1	2
1322	обращенной к	1	2
1323	и внешней	2	2
1324	так у	1	2
1325	не представляется	2	2
1326	образное мышление	1	2
1327	картину мира	3	2
1328	себя атмосферу	1	2
1329	от ее	1	2
1330	гораздо более	1	2
1331	ее то	1	2
1332	образе и	1	2
1333	в чужой	3	2
1334	и интерпретации	1	2
1335	ее и	2	2
1336	и столь	1	2
1337	хочет быть	1	2
1338	по прозвищу	1	2
1339	есть его	1	2
1340	ним в	1	2
1341	чем у	1	2
1342	тайны и	2	2
1343	связывается с	1	2
1344	прежде чем	2	2
1345	объяснить что	1	2
1346	встречается в	1	2
1347	по ее	2	2
1348	души в	2	2
1349	и характер	1	2
1350	и жизнь	1	2
1351	учения о	1	2
1352	всего его	1	2
1353	мы полагаем	1	2
1354	а только	4	2
1355	это тоже	1	2
1356	и прямо	1	2
1357	рассказы и	3	2
1358	формы выражения	1	2
1359	внешней и	1	2
1360	того в	1	2
1361	и нормам	1	2
1362	к слову	1	2
1363	вторая глава	2	2
1364	это по	1	2
1365	но зато	1	2
1366	ибо в	2	2
1367	для человека	1	2
1368	на стороне	2	2
1369	за нею	2	2
1370	другой день	1	2
1371	вот я	1	2
1372	но чем	1	2
1373	общего с	1	2
1374	бы его	1	2
1375	найти в	1	2
1376	это делает	1	2
1377	с совершенно	1	2
1378	было доступно	1	2
1379	третьей главе	2	2
1380	за все	1	2
1381	в пространстве	1	2
1382	обращается к	1	2
1383	игра на	1	2
1384	теперь я	1	2
1385	его нет	1	2
1386	это сама	1	2
1387	в столь	1	2
1388	это начало	1	2
1389	этих моментов	1	2
1390	и солнце	1	2
1391	его с	1	2
1392	внешнего и	1	2
1393	но также	1	2
1394	человек с	2	2
1395	что сам	1	2
1396	в науке	1	2
1397	когда его	1	2
1398	никогда еще	1	2
1399	однако он	1	2
1400	мы пока	1	2
1401	внутреннюю свободу	1	2
1402	к смерти	1	2
1403	xviii в	2	2
1404	не более	3	2
1405	первой половины	3	2
1406	но вот	1	2
1407	за голову	1	2
1408	не делает	1	2
1409	присутствует в	1	2
1410	оно всегда	1	2
1411	пока он	1	2
1412	ничего общего	1	2
1413	и игра	1	2
1414	современной ему	1	2
1415	и мыслей	1	2
1416	в итоге	1	2
1417	о своем	2	2
1418	ко всей	1	2
1419	это же	1	2
1420	соответствии с	2	2
1421	смысле и	1	2
1422	время не	1	2
1423	и служит	1	2
1424	мог бы	1	2
1425	реалистической символики	1	2
1426	он все	2	2
1427	при котором	2	2
1428	мира где	1	2
1429	живы и	1	2
1430	от смерти	1	2
1431	при всякой	1	2
1432	и головой	1	2
1433	со словом	1	2
1434	из участников	1	2
1435	где бы	1	2
1436	взгляде на	2	2
1437	например его	1	2
1438	только о	2	2
1439	еще одну	1	2
1440	прибегает к	3	2
1441	более и	1	2
1442	людей не	1	2
1443	традиций в	1	2
1444	начинается словами	1	2
1445	о человеке	2	2
1446	видел как	1	2
1447	бы на	2	2
1448	малую часть	1	2
1449	узнаем что	2	2
1450	из форм	1	2
1451	полагаем что	1	2
1452	а о	2	2
1453	этого не	1	2
1454	этом что	1	2
1455	этими двумя	1	2
1456	к ряду	1	2
1457	заключительной главе	3	2
1458	него всегда	1	2
1459	лица не	1	2
1460	даже за	1	2
1461	с себя	1	2
1462	это так	3	2
1463	мысли в	2	2
1464	они все	2	2
1465	показывает в	1	2
1466	известном смысле	1	2
1467	ключи к	1	2
1468	что от	1	2
1469	он понимал	1	2
1470	были две	2	2
1471	как же	1	2
1472	в бытовой	2	2
1473	то чего	2	2
1474	под ред	2	2
1475	войну и	1	2
1476	вся жизнь	3	2
1477	это сознание	1	2
1478	момент когда	3	2
1479	плана в	1	2
1480	целого в	1	2
1481	в нашей	1	2
1482	характер с	1	2
1483	всей его	1	2
1484	так можно	1	2
1485	мир где	1	2
1486	при таком	1	2
1487	она очень	1	2
1488	этих словах	2	2
1489	себе самому	4	2
1490	глазами и	1	2
1491	достаточно вспомнить	1	2
1492	ни был	1	2
1493	частности к	1	2
1494	как для	1	2
1495	пути к	1	2
1496	еще живо	1	2
1497	с братом	1	1
1498	было так	2	1
1499	только из	1	1
1500	художественное открытие	1	1
1501	к иной	1	1
1502	в душе	6	1
1503	писателя и	1	1
1504	с живым	1	1
1505	когда ему	1	1
1506	только что	4	1
1507	и живыми	1	1
1508	жизни этот	1	1
1509	и глубины	1	1
1510	поверхности земли	1	1
1511	и имеет	1	1
1512	на работу	1	1
1513	и откуда	1	1
1514	а у	1	1
1515	на своей	1	1
1516	факта что	1	1
1517	же быстро	1	1
1518	двадцати пяти	1	1
1519	другое в	1	1
1520	у ее	1	1
1521	обстоятельствам и	1	1
1522	а другие	2	1
1523	к жанру	1	1
1524	оно все	1	1
1525	практики в	1	1
1526	места где	1	1
1527	как было	2	1
1528	силой поэтому	1	1
1529	в художественную	1	1
1530	по пути	1	1
1531	себе то	1	1
1532	в мыслях	2	1
1533	получил в	1	1
1534	на примере	2	1
1535	героя как	2	1
1536	существенное различие	1	1
1537	и опять	1	1
1538	своей единичности	2	1
1539	и вам	1	1
1540	и полное	1	1
1541	них уже	1	1
1542	именно они	1	1
1543	уже на	1	1
1544	из всего	1	1
1545	в ноги	1	1
1546	к другим	1	1
1547	не раскрываются	1	1
1548	искусства он	1	1
1549	я могу	1	1
1550	в соответствии	1	1
1551	связывает его	1	1
1552	герои в	1	1
1553	настаивает на	1	1
1554	адресата этой	1	1
1555	собой не	1	1
1556	является для	1	1
1557	за ней	2	1
1558	мы считаем	1	1
1559	себе самой	1	1
1560	еще придется	1	1
1561	матери и	2	1
1562	не его	1	1
1563	разные стороны	1	1
1564	смысл этого	1	1
1565	о будущем	1	1
1566	жизни к	1	1
1567	показателен в	1	1
1568	и смехом	1	1
1569	первый взгляд	1	1
1570	и пьет	1	1
1571	пустота ничто	1	1
1572	изнутри своего	1	1
1573	мотива у	1	1
1574	аналогичное но	1	1
1575	и дело	3	1
1576	не служит	1	1
1577	творчества в	1	1
1578	требует для	1	1
1579	одного текста	1	1
1580	на исходе	1	1
1581	она же	1	1
1582	преображается в	1	1
1583	можно не	1	1
1584	литературного вкуса	1	1
1585	вопрос о	2	1
1586	про него	1	1
1587	жизни характерно	1	1
1588	не согласиться	2	1
1589	и политической	1	1
1590	стало и	1	1
1591	характер так	1	1
1592	создают вокруг	1	1
1593	но теперь	1	1
1594	именно этим	2	1
1595	она могла	1	1
1596	часто привлекает	1	1
1597	было ничего	1	1
1598	представляет собой	1	1
1599	глава третья	1	1
1600	нашей жизни	3	1
1601	к своей	1	1
1602	с самой	1	1
1603	а всего	2	1
1604	и такого	1	1
1605	у самой	1	1
1606	борьбе с	1	1
1607	теперь все	1	1
1608	и вторая	1	1
1609	него было	1	1
1610	а между	4	1
1611	литературное явление	1	1
1612	на ногах	1	1
1613	в ранних	1	1
1614	что же	4	1
1615	бытия для	2	1
1616	же его	1	1
1617	в две	1	1
1618	жизни итак	1	1
1619	и начинает	1	1
1620	хотел сказать	1	1
1621	литературного творчества	3	1
1622	с другим	2	1
1623	правда сам	1	1
1624	ночь не	2	1
1625	аспекте его	1	1
1626	от родов	1	1
1627	не равнодушна	1	1
1628	анализе его	1	1
1629	казалось что	6	1
1630	эти более	1	1
1631	девять лет	1	1
1632	на себе	3	1
1633	настаивая на	1	1
1634	таких произведений	1	1
1635	извлекать из	1	1
1636	такая же	2	1
1637	нее самой	1	1
1638	это почти	1	1
1639	себя до	1	1
1640	узнает что	1	1
1641	не два	1	1
1642	называл себя	1	1
1643	жизни есть	1	1
1644	существования то	1	1
1645	и две	1	1
1646	как тень	1	1
1647	имели бы	1	1
1648	она есть	1	1
1649	но так	1	1
1650	о связи	1	1
1651	чем это	1	1
1652	становится только	1	1
1653	голоса и	1	1
1654	я рассказчика	1	1
1655	что хорошо	1	1
1656	комического и	1	1
1657	она сама	1	1
1658	нами не	1	1
1659	жалко было	1	1
1660	несет на	2	1
1661	похожи на	1	1
1662	не слишком	1	1
1663	жизни так	4	1
1664	своему содержанию	1	1
1665	него уже	2	1
1666	теперь же	4	1
1667	например между	1	1
1668	он к	1	1
1669	она в	5	1
1670	ученого и	1	1
1671	стало в	1	1
1672	чтобы обманывать	1	1
1673	при переходе	1	1
1674	еще больше	1	1
1675	элементов и	1	1
1676	и обаяние	1	1
1677	будем признать	1	1
1678	занимает место	1	1
1679	не должна	1	1
1680	тебе и	2	1
1681	и кажется	1	1
1682	отказывается от	1	1
1683	согласно которому	2	1
1684	из названных	2	1
1685	становится у	1	1
1686	как можно	1	1
1687	этой главе	1	1
1688	рассказу о	1	1
1689	следующем году	1	1
1690	мне на	1	1
1691	к отцу	1	1
1692	писатель в	1	1
1693	этим и	1	1
1694	по аналогии	1	1
1695	только бы	1	1
1696	и хорошо	2	1
1697	или иная	4	1
1698	и внутреннего	1	1
1699	перчатки и	1	1
1700	с изображением	1	1
1701	или только	1	1
1702	он мыслит	1	1
1703	того и	1	1
1704	на пол	1	1
1705	каждой отдельной	1	1
1706	не знала	2	1
1707	играет роль	1	1
1708	знает ни	1	1
1709	были правы	1	1
1710	не нужно	3	1
1711	столкновение и	1	1
1712	есть своя	1	1
1713	жизни то	3	1
1714	он чувствовал	1	1
1715	характер впервые	1	1
1716	встрече с	3	1
1717	этой плоскости	1	1
1718	круг жизни	1	1
1719	имеет ничего	1	1
1720	понятий и	1	1
1721	только от	1	1
1722	его бытия	1	1
1723	угодно и	1	1
1724	свободной от	1	1
1725	люди и	1	1
1726	этого ряда	1	1
1727	героя и	5	1
1728	этой своей	2	1
1729	литературу а	1	1
1730	к последующему	1	1
1731	во дворе	1	1
1732	и которая	1	1
1733	четвертой главе	1	1
1734	не один	1	1
1735	этой женщины	1	1
1736	самому себе	1	1
1737	в рассказе	23	1
1738	еще яснее	1	1
1739	почему? а	1	1
1740	характера это	1	1
1741	реакции на	1	1
1742	получил от	1	1
1743	погружен в	1	1
1744	неотделимо от	1	1
1745	оказывается как	1	1
1746	нормы этих	1	1
1747	верно и	1	1
1748	или иное	1	1
1749	на свое	1	1
1750	себя за	1	1
1751	а тем	1	1
1752	рассказывает историю	1	1
1753	в направлении	1	1
1754	и объясняется	1	1
1755	дома с	1	1
1756	в толпе	2	1
1757	на лошади	1	1
1758	действующего лица	2	1
1759	его личности	3	1
1760	существует в	1	1
1761	потом с	1	1
1762	каждого человека	3	1
1763	жертву в	1	1
1764	этой фразы	1	1
1765	всю жизнь	1	1
1766	не сразу	1	1
1767	любовь в	1	1
1768	путь и	1	1
1769	непреодолимое стремление	1	1
1770	сказано они	1	1
1771	он думал	2	1
1772	отнюдь не	4	1
1773	с с	4	1
1774	рассказ в	1	1
1775	до предела	1	1
1776	и пари	1	1
1777	и вопреки	1	1
1778	где мы	1	1
1779	свой рассказ	1	1
1780	г как	1	1
1781	которая и	1	1
1782	иронична и	1	1
1783	по причине	2	1
1784	с неба	1	1
1785	было на	2	1
1786	на деле	1	1
1787	существования не	1	1
1788	построена так	1	1
1789	и реальным	1	1
1790	по определению	1	1
1791	что этим	1	1
1792	внешним образом	1	1
1793	о вечном	3	1
1794	где-нибудь в	1	1
1795	этой жанровой	1	1
1796	к художественному	2	1
1797	всякий может	1	1
1798	не чем	1	1
1799	вместе со	2	1
1800	самому и	1	1
1801	другого человека	2	1
1802	нем еще	1	1
1803	своей чисто	1	1
1804	целого ряда	1	1
1805	общения главным	1	1
1806	ее весьма	1	1
1807	к читателю	2	1
1808	те связи	1	1
1809	литературного произведения	1	1
1810	любит а	1	1
1811	с предельной	1	1
1812	сводится к	7	1
1813	разговоре с	2	1
1814	значительное влияние	1	1
1815	он слышит	1	1
1816	на минуту	1	1
1817	в плоскости	1	1
1818	конца а	1	1
1819	один человек	2	1
1820	с он	1	1
1821	теперь на	1	1
1822	не случайна	2	1
1823	в исконном	1	1
1824	сами по	1	1
1825	из стихии	1	1
1826	по сторонам	2	1
1827	глазами например	1	1
1828	человеческая жизнь	1	1
1829	эта жизнь	1	1
1830	ощущение его	1	1
1831	в саду	2	1
1832	его сознания	2	1
1833	на месте	2	1
1834	можно назвать	2	1
1835	к которым	1	1
1836	ему по	1	1
1837	в памяти	1	1
1838	души это	1	1
1839	в в	1	1
1840	тоски и	1	1
1841	в небо	1	1
1842	с такими	2	1
1843	в смерти	3	1
1844	остается не	1	1
1845	человека на	1	1
1846	здесь одновременно	1	1
1847	художественного мышления	8	1
1848	и т	15	1
1849	особой форме	1	1
1850	он ее	2	1
1851	который не	1	1
1852	роли в	2	1
1853	января г	1	1
1854	обращенный к	1	1
1855	всего о	1	1
1856	которого не	1	1
1857	говорить и	1	1
1858	на вещь	1	1
1859	орган в	2	1
1860	к другому	5	1
1861	и было	2	1
1862	к гибели	1	1
1863	что бы	2	1
1864	ах как	1	1
1865	говорится что	1	1
1866	не тело	1	1
1867	нею в	1	1
1868	знаем а	1	1
1869	как некий	1	1
1870	узкому кругу	1	1
1871	который он	1	1
1872	в xx	1	1
1873	и человеке	1	1
1874	сущность и	1	1
1875	в прозе	1	1
1876	с детьми	1	1
1877	следа в	1	1
1878	существует для	1	1
1879	и состоит	4	1
1880	современного состояния	1	1
1881	он восклицает	1	1
1882	и воображения	1	1
1883	более чем	2	1
1884	рассказ про	1	1
1885	отступления от	1	1
1886	художественных произведений	1	1
1887	позволял себе	1	1
1888	и любовь	1	1
1889	человека от	1	1
1890	я едва	1	1
1891	и теперь	1	1
1892	обе эти	1	1
1893	вступает в	2	1
1894	отношении к	1	1
1895	и ему	5	1
1896	в приложении	1	1
1897	образной системы	1	1
1898	характеризуется в	1	1
1899	здесь по	1	1
1900	что когда	2	1
1901	тогда как	10	1
1902	к объекту	1	1
1903	и наоборот	1	1
1904	другого в	1	1
1905	определение жанра	1	1
1906	свое существование	1	1
1907	состоит в	8	1
1908	кто же	1	1
1909	на суждения	1	1
1910	тому чтобы	1	1
1911	это тепло	1	1
1912	неотделима от	1	1
1913	к двум	2	1
1914	в данной	2	1
1915	в сфере	2	1
1916	страха это	1	1
1917	имеет своим	1	1
1918	самого героя	1	1
1919	он получил	1	1
1920	его однако	1	1
1921	притча о	4	1
1922	в глазах	11	1
1923	именно то	1	1
1924	в каждый	1	1
1925	году была	1	1
1926	мать и	1	1
1927	она может	2	1
1928	это просто	1	1
1929	счастья и	3	1
1930	того факта	1	1
1931	пройдет еще	1	1
1932	только потому	2	1
1933	этими словами	2	1
1934	экзистенциализма однако	1	1
1935	же ты	1	1
1936	то или	1	1
1937	их нового	1	1
1938	а напротив	1	1
1939	другого и	2	1
1940	с каким	1	1
1941	кажется таким	1	1
1942	удивительного в	1	1
1943	перед людьми	1	1
1944	как особой	1	1
1945	уверенность в	1	1
1946	и какой	1	1
1947	возвращает нас	1	1
1948	начале этого	1	1
1949	мышления в	1	1
1950	эта характеристика	1	1
1951	его мы	1	1
1952	вот например	1	1
1953	он вспоминает	1	1
1954	было уже	1	1
1955	мотивы в	1	1
1956	бы у	1	1
1957	кажется ему	1	1
1958	эпохи однако	1	1
1959	не умерла	1	1
1960	этом новом	1	1
1961	вошедшие в	1	1
1962	однако здесь	2	1
1963	в определенном	1	1
1964	к сердцу	2	1
1965	его контексте	1	1
1966	высших целей	1	1
1967	простоте и	1	1
1968	стоит только	1	1
1969	ранее не	1	1
1970	нет мы	1	1
1971	в широком	1	1
1972	нет это	1	1
1973	уже знакомый	1	1
1974	все равно	2	1
1975	на север	1	1
1976	течение всей	1	1
1977	но то	1	1
1978	в свои	2	1
1979	все ее	1	1
1980	этого произведения	2	1
1981	об этих	1	1
1982	между смехом	1	1
1983	как впрочем	1	1
1984	внешних и	1	1
1985	о жизни	1	1
1986	этом в	1	1
1987	жизни перед	1	1
1988	по теории	2	1
1989	нас к	2	1
1990	или где	1	1
1991	в любом	1	1
1992	которого нет	1	1
1993	со своею	2	1
1994	а их	1	1
1995	и событий	1	1
1996	и этих	1	1
1997	обычно выступает	1	1
1998	и людей	1	1
1999	по самой	1	1
2000	о бессмертии	1	1
2001	от личности	2	1
2002	не принимает	1	1
2003	был тогда	1	1
2004	а так	1	1
2005	значимость и	1	1
2006	действующие лица	2	1
2007	длинных и	1	1
2008	человека не	3	1
2009	без конца	1	1
2010	нее ни	1	1
2011	того или	4	1
2012	и пародии	1	1
2013	сам не	2	1
2014	о достоинствах	1	1
2015	по первому	1	1
2016	несомненным что	1	1
2017	страстный любитель	1	1
2018	ей в	1	1
2019	по дороге	1	1
2020	возможным и	1	1
2021	фантастичность и	1	1
2022	курсах и	1	1
2023	случае если	2	1
2024	о каком-то	1	1
2025	чистом виде	1	1
2026	может даже	1	1
2027	работы о	1	1
2028	определенности и	1	1
2029	к произведениям	1	1
2030	всей первой	1	1
2031	лучше всего	1	1
2032	тот момент	3	1
2033	ее жизни	2	1
2034	развивалась в	1	1
2035	друга как	1	1
2036	на меня	1	1
2037	обращался к	2	1
2038	а по	2	1
2039	частного человека	1	1
2040	нашему мнению	1	1
2041	самое что	2	1
2042	описаний в	1	1
2043	прибегать к	1	1
2044	воспринимается и	1	1
2045	самое время	1	1
2046	означает что	1	1
2047	идет о	3	1
2048	формы ее	1	1
2049	берет в	1	1
2050	в большой	1	1
2051	в противовес	2	1
2052	текста и	1	1
2053	только существенные	1	1
2054	и нельзя	1	1
2055	в ходе	4	1
2056	не похожи	1	1
2057	отказать в	1	1
2058	чтобы создать	1	1
2059	действительности же	2	1
2060	приложении к	1	1
2061	это означает	1	1
2062	далека от	1	1
2063	в голову	3	1
2064	претендовать на	1	1
2065	этот рассказ	1	1
2066	отметим еще	1	1
2067	все еще	3	1
2068	себя а	1	1
2069	себе он	1	1
2070	образом он	1	1
2071	также о	1	1
2072	основной тон	1	1
2073	ориентирована на	1	1
2074	есть подлинное	1	1
2075	главы где	1	1
2076	любви и	3	1
2077	не сатирик	1	1
2078	или напротив	2	1
2079	все внимание	1	1
2080	открыто для	1	1
2081	их близости	1	1
2082	и содержания	1	1
2083	и действительности	1	1
2084	на жизнь	1	1
2085	в момент	1	1
2086	образом благодаря	1	1
2087	исходя из	1	1
2088	изображает и	1	1
2089	всей жизни	1	1
2090	жизнь ее	1	1
2091	позволяют себе	1	1
2092	ведь ему	1	1
2093	жизни во	1	1
2094	она уже	1	1
2095	детали в	1	1
2096	художника и	1	1
2097	мужа при	1	1
2098	не вызывает	2	1
2099	зиждется на	1	1
2100	по свидетельству	1	1
2101	него наиболее	1	1
2102	с утра	1	1
2103	и таких	1	1
2104	это нужно	1	1
2105	каждое слово	1	1
2106	в психологический	1	1
2107	остановиться на	1	1
2108	же состоит	1	1
2109	что основные	1	1
2110	о назначении	1	1
2111	и единственной	1	1
2112	не несет	1	1
2113	и море	3	1
2114	стороной их	1	1
2115	среди других	3	1
2116	отметим что	2	1
2117	да не	2	1
2118	а теперь	1	1
2119	а там	1	1
2120	их не	1	1
2121	не следует	2	1
2122	имеет для	1	1
2123	только когда	1	1
2124	лишь очень	1	1
2125	можно понять	1	1
2126	с меня	1	1
2127	мысль о	2	1
2128	действующих лица	1	1
2129	и животные	1	1
2130	хорошо бы	1	1
2131	богу душу	1	1
2132	все она	1	1
2133	может случиться	1	1
2134	душу и	2	1
2135	их за	1	1
2136	укладывается в	1	1
2137	сны и	1	1
2138	человека есть	2	1
2139	вспоминает о	1	1
2140	воспитанного на	1	1
2141	может дать	1	1
2142	однако это	1	1
2143	очень велика	1	1
2144	в письме	1	1
2145	а голова	1	1
2146	обращение к	2	1
2147	напомним в	1	1
2148	к небытию	1	1
2149	художественного восприятия	2	1
2150	о любви	1	1
2151	на человека	2	1
2152	находит в	1	1
2153	нас увидеть	1	1
2154	контексте и	1	1
2155	восходит к	1	1
2156	живых людей	1	1
2157	однако его	1	1
2158	бы вовсе	1	1
2159	и самостоятельную	1	1
2160	с личной	1	1
2161	попутно что	1	1
2162	первой главы	4	1
2163	души но	1	1
2164	и человеческого	1	1
2165	наконец рождается	1	1
2166	бы малую	1	1
2167	жизнь так	1	1
2168	которым в	2	1
2169	же наконец	1	1
2170	односторонне и	1	1
2171	глава первая	1	1
2172	приходит к	3	1
2173	здесь прежде	1	1
2174	то как	1	1
2175	глубину и	1	1
2176	стал бы	1	1
2177	до xvii	1	1
2178	пока еще	3	1
2179	как первые	1	1
2180	мы привыкли	1	1
2181	из виду	1	1
2182	дистанция между	1	1
2183	и речевой	1	1
2184	на наших	1	1
2185	мире только	1	1
2186	у себя	3	1
2187	будущее он	1	1
2188	в комнате	1	1
2189	по случаю	1	1
2190	было опубликовано	1	1
2191	как правило	6	1
2192	еще ничего	1	1
2193	на пороге	2	1
2194	следующим образом	3	1
2195	в сцене	1	1
2196	объяснение в	1	1
2197	есть по	1	1
2198	еще одна	3	1
2199	противоречие в	2	1
2200	он едва	1	1
2201	исходит из	1	1
2202	с именем	1	1
2203	согласиться с	3	1
2204	воли и	1	1
2205	речь о	1	1
2206	в литературоведении	1	1
2207	глядит в	1	1
2208	о человечности	1	1
2209	из самой	1	1
2210	неожиданности и	1	1
2211	и внутренняя	1	1
2212	почти единственным	1	1
2213	к настоящей	1	1
2214	не получает	1	1
2215	романа и	1	1
2216	и поцелуи	1	1
2217	его мыслей	1	1
2218	и другого	1	1
2219	и местечки	1	1
2220	служит целям	1	1
2221	и серьезности	1	1
2222	состоит его	1	1
2223	этих людей	1	1
2224	появлением в	1	1
2225	лежит принцип	1	1
2226	характер ее	2	1
2227	едва ли	6	1
2228	духе и	1	1
2229	смысле как	1	1
2230	внутренней жизни	6	1
2231	все мы	1	1
2232	он очень	1	1
2233	выражение лица	1	1
2234	с кафедры	1	1
2235	главное же	1	1
2236	не противоречит	1	1
2237	такого например	1	1
2238	героев в	3	1
2239	идейного содержания	1	1
2240	эта особенность	1	1
2241	внутренний же	1	1
2242	превращает их	1	1
2243	есть форма	1	1
2244	в поисках	1	1
2245	отзывается в	1	1
2246	была большая	1	1
2247	народной жизни	1	1
2248	он позволяет	1	1
2249	обстояло дело	1	1
2250	дворе на	1	1
2251	внутренней стороны	1	1
2252	не соответствует	1	1
2253	тем не	7	1
2254	по мнению	6	1
2255	она жила	2	1
2256	представлена в	1	1
2257	в герое	1	1
2258	претендуя на	1	1
2259	многих отношениях	1	1
2260	он любил	1	1
2261	травестирован в	1	1
2262	лица у	2	1
2263	в воду	1	1
2264	внешнего мира	1	1
2265	основные мотивы	1	1
2266	лежит в	1	1
2267	к живой	1	1
2268	с высшими	1	1
2269	на будущее	1	1
2270	нельзя согласиться	1	1
2271	личности к	2	1
2272	ли мы	1	1
2273	около дома	1	1
2274	к чему	1	1
2275	мысли к	1	1
2276	первую очередь	2	1
2277	происходит и	1	1
2278	под воздействием	2	1
2279	текстов и	1	1
2280	классической традиции	2	1
2281	на поверхности	1	1
2282	как видим	1	1
2283	и думал	1	1
2284	думать о	2	1
2285	себе не	1	1
2286	чем иным	1	1
2287	иным как	1	1
2288	это одно	1	1
2289	и первая	1	1
2290	при каждом	1	1
2291	письме к	1	1
2292	звучит и	1	1
2293	и героем	2	1
2294	к постановке	1	1
2295	же касается	2	1
2296	для подготовки	1	1
2297	например как	1	1
2298	могло бы	1	1
2299	и своей	1	1
2300	выдержана в	1	1
2301	поднимаясь к	1	1
2302	приобщает к	1	1
2303	не годится	1	1
2304	которых в	1	1
2305	как ошибочно	1	1
2306	своего рождения	1	1
2307	не одного	1	1
2308	что всю	1	1
2309	и старые	1	1
2310	о прошлом	1	1
2311	например мы	1	1
2312	раз того	1	1
2313	и животным	1	1
2314	новеллы и	1	1
2315	xvii в	1	1
2316	боли и	1	1
2317	социальная иерархия	1	1
2318	и клятвами	1	1
2319	какие длинные	1	1
2320	из первой	1	1
2321	всегда оставался	1	1
2322	и точность	1	1
2323	к ее	1	1
2324	неотделим от	1	1
2325	в соответствующей	1	1
2326	души есть	1	1
2327	важно что	1	1
2328	его жизнь	2	1
2329	к рассказу	2	1
2330	искали и	1	1
2331	из традиционных	1	1
2332	начинает свой	1	1
2333	таит в	1	1
2334	на свои	2	1
2335	к высшим	1	1
2336	например не	1	1
2337	далеким от	1	1
2338	не зная	2	1
2339	о самом	2	1
2340	и каждый	2	1
2341	любви в	1	1
2342	лжи и	1	1
2343	но ее	1	1
2344	появилось новое	1	1
2345	к внешнему	2	1
2346	с которым	1	1
2347	позволяет ей	1	1
2348	и рождаются	1	1
2349	столь же	6	1
2350	которая на	1	1
2351	ней в	1	1
2352	что без	1	1
2353	бы эти	1	1
2354	вот и	3	1
2355	слова как	2	1
2356	вот он	3	1
2357	за себя	1	1
2358	высшими целями	2	1
2359	или иного	4	1
2360	вообще во	1	1
2361	чем и	1	1
2362	не одна	1	1
2363	каждого из	3	1
2364	которого она	2	1
2365	на серьезность	1	1
2366	остается от	1	1
2367	на дворе	1	1
2368	то для	1	1
2369	были бы	1	1
2370	в творениях	2	1
2371	и стало	1	1
2372	четыре главы	1	1
2373	не позволяет	1	1
2374	же остановимся	1	1
2375	этого мотива	2	1
2376	как таковой	1	1
2377	от жизни	1	1
2378	видит здесь	1	1
2379	после выхода	1	1
2380	такова же	1	1
2381	предметы и	1	1
2382	время говорит	1	1
2383	принято называть	1	1
2384	с и	2	1
2385	и который	1	1
2386	живет в	2	1
2387	и прочих	1	1
2388	на ее	3	1
2389	для себя	9	1
2390	и менее	1	1
2391	даже как	1	1
2392	людей даже	1	1
2393	ни единого	2	1
2394	не смеет	1	1
2395	этот не	1	1
2396	на лице	1	1
2397	не претендуя	1	1
2398	него теперь	1	1
2399	она как	2	1
2400	глава четвертая	1	1
2401	или со	1	1
2402	он тем	1	1
2403	предыдущей главы	1	1
2404	этом как	1	1
2405	разумеется не	2	1
2406	состоит что	1	1
2407	приходится на	1	1
2408	так выразиться	1	1
2409	любовь с	1	1
2410	во что	1	1
2411	самой земле	1	1
2412	оказывается в	1	1
2413	душу но	1	1
2414	претендует на	1	1
2415	сущности в	1	1
2416	какая же	2	1
2417	судить по	1	1
2418	и собственную	1	1
2419	дать лишь	1	1
2420	категорий как	1	1
2421	отдельного человека	2	1
2422	легче и	1	1
2423	как этих	1	1
2424	с собою	1	1
2425	последующее развитие	1	1
2426	отступает от	1	1
2427	вообще на	1	1
2428	характер не	1	1
2429	как нам	3	1
2430	собою в	1	1
2431	стало быть	1	1
2432	отношения но	1	1
2433	в аспекте	5	1
2434	который и	1	1
2435	внешняя сторона	1	1
2436	картина жизни	2	1
2437	только одно	1	1
2438	другого строя	1	1
2439	ведь даже	1	1
2440	в сумасшедшем	1	1
2441	где по	1	1
2442	вот они	1	1
2443	я должен	1	1
2444	не имеют	3	1
2445	интересующих нас	1	1
2446	жаль что	1	1
2447	то и	5	1
2448	не обращая	1	1
2449	это то	1	1
2450	стало возможным	1	1
2451	если можно	3	1
2452	следил за	1	1
2453	и другой	1	1
2454	смысла этого	1	1
2455	большой важности	1	1
2456	ими в	1	1
2457	говорит только	1	1
2458	не связанных	1	1
2459	в рамках	2	1
2460	самых первых	1	1
2461	впрочем и	4	1
2462	нимало не	1	1
2463	себе печать	1	1
2464	что сама	1	1
2465	в максимальной	1	1
2466	возвращается домой	1	1
2467	развиться в	1	1
2468	такие моменты	1	1
2469	что произведение	1	1
2470	с другою	1	1
2471	друга и	1	1
2472	второй главе	3	1
2473	обычно как	1	1
2474	зарытое в	1	1
2475	для которой	1	1
2476	а во	1	1
2477	и отрицает	1	1
2478	чем я	1	1
2479	это я	1	1
2480	первой главе	3	1
2481	образом не	1	1
2482	лице своих	1	1
2483	свидания с	1	1
2484	случае на	1	1
2485	в точности	1	1
2486	непосредственно из	1	1
2487	связан он	1	1
2488	в проповедях	1	1
2489	во внешней	3	1
2490	в состояние	1	1
2491	имеется и	1	1
