N	2gram	Vygotskiy_	Narrotol
1310	перед глазами	1	1
1311	еще один	2	1
1312	и наоборот	2	1
1313	раз когда	1	1
1314	не достаточно	1	1
1315	для наиболее	1	1
1316	нашей жизни	1	1
1317	жизни по	1	1
1318	известной степени	1	1
1319	не говорится	1	1
1320	гибели героя	1	1
1321	но мы	4	1
1322	что здесь	3	1
1323	позволил бы	1	1
1324	заметить что	1	1
1325	лирике не	1	1
1326	нет и	2	1
1327	важное для	1	1
1328	событий в	2	1
1329	произведения и	1	1
1330	он бы	1	1
1331	автором в	1	1
1332	этого слова	1	1
1333	деле в	1	1
1334	смерти он	2	1
1335	до известной	1	1
1336	говоря не	2	1
1337	центральное в	1	1
1338	выражение их	1	1
1339	здесь и	1	1
1340	т д	6	1
1341	главным образом	3	1
1342	как день	1	1
1343	у них	1	1
1344	не из	2	1
1345	мы еще	2	1
1346	если только	4	1
1347	только о	2	1
1348	тот же	5	1
1349	толстой в	1	1
1350	действующего лица	2	1
1351	указанием на	1	1
1352	с просьбой	1	1
1353	открывается нам	1	1
1354	жизнь его	1	1
1355	что есть	3	1
1356	события и	1	1
1357	душе и	1	1
1358	мысль то	1	1
1359	смерть и	1	1
1360	находятся в	4	1
1361	простейший пример	2	1
1362	всеми предыдущими	1	1
1363	и прямо	1	1
1364	что оно	12	1
1365	что ему	4	1
1366	которым он	1	1
1367	значение в	1	1
1368	что были	1	1
1369	ничем не	1	1
1370	так как	20	1
1371	ему что	2	1
1372	основе своей	1	1
1373	не понимал	1	1
1374	может не	1	1
1375	различие между	1	1
1376	все так	1	1
1377	и было	2	1
1378	не изображает	1	1
1379	этот процесс	1	1
1380	того как	4	1
1381	в первый	1	1
1382	уже в	7	1
1383	ни единой	1	1
1384	одним и	3	1
1385	романе пушкина	1	1
1386	который бы	1	1
1387	чтобы создать	1	1
1388	нам не	2	1
1389	что принадлежит	1	1
1390	уклоняется от	2	1
1391	мере что	1	1
1392	естественно что	2	1
1393	на кладбище	2	1
1394	которые все	2	1
1395	неизмеримо более	2	1
1396	с фабулой	1	1
1397	решиться на	1	1
1398	деле не	1	1
1399	в жизнь	1	1
1400	совершенно другим	2	1
1401	настроение и	2	1
1402	день и	1	1
1403	ее в	2	1
1404	где он	1	1
1405	указание на	1	1
1406	заключительной сцены	1	1
1407	всего тем	1	1
1408	сходятся в	1	1
1409	что каждый	1	1
1410	оказывается совершенно	3	1
1411	к внешнему	2	1
1412	самое происходит	1	1
1413	диалог в	1	1
1414	различия между	2	1
1415	далека от	1	1
1416	отступление от	1	1
1417	не принимает	1	1
1418	за которой	1	1
1419	мнения и	1	1
1420	всех прочих	1	1
1421	течение всей	1	1
1422	что ни	4	1
1423	от друга	2	1
1424	и представления	1	1
1425	другой смысл	1	1
1426	этого произведения	1	1
1427	этом не	1	1
1428	указывает и	1	1
1429	за этим	2	1
1430	вся суть	1	1
1431	и где	2	1
1432	и которая	1	1
1433	том виде	1	1
1434	здесь все	1	1
1435	которые одновременно	1	1
1436	он видел	1	1
1437	перед смертью	1	1
1438	с конца	1	1
1439	на тему	1	1
1440	очень много	1	1
1441	в стороне	2	1
1442	в предыдущих	1	1
1443	что перед	1	1
1444	и без	1	1
1445	кричит в	1	1
1446	нас к	1	1
1447	которым не	1	1
1448	по смыслу	2	1
1449	возможно и	1	1
1450	главы и	1	1
1451	при таком	4	1
1452	есть только	3	1
1453	однако это	1	1
1454	и со	1	1
1455	в такой	1	1
1456	на всем	1	1
1457	остановимся на	4	1
1458	и глубже	1	1
1459	роман к	1	1
1460	нисколько не	3	1
1461	какой он	1	1
1462	и оно	1	1
1463	и смысл	3	1
1464	на его	4	1
1465	не решиться	1	1
1466	с другом	6	1
1467	случае о	1	1
1468	сомнение в	1	1
1469	одинаковой степени	1	1
1470	а он	1	1
1471	чего в	1	1
1472	ничего нельзя	1	1
1473	действующие лица	5	1
1474	самое замечательное	3	1
1475	мы тем	1	1
1476	ее жизнь	1	1
1477	связаны с	2	1
1478	выражение и	1	1
1479	ему не	1	1
1480	жизнь и	2	1
1481	до внутреннего	1	1
1482	произведения с	1	1
1483	которая как	1	1
1484	историю души	1	1
1485	не говоря	1	1
1486	поскольку она	1	1
1487	нее ни	1	1
1488	непрерывно и	1	1
1489	всю совокупность	1	1
1490	предположить что	2	1
1491	он указывает	3	1
1492	обычно в	1	1
1493	том случае	1	1
1494	его словам	1	1
1495	события так	1	1
1496	в полной	2	1
1497	тут и	1	1
1498	с самого	5	1
1499	узнает о	3	1
1500	оно в	2	1
1501	которые могли	1	1
1502	же к	1	1
1503	его слов	1	1
1504	жизни для	1	1
1505	в самых	4	1
1506	другими словами	1	1
1507	обычно с	1	1
1508	ни один	2	1
1509	именно этим	1	1
1510	точки с	1	1
1511	материал для	2	1
1512	и разговоры	1	1
1513	здесь можно	1	1
1514	подошла к	1	1
1515	с совершенно	3	1
1516	в противоположность	3	1
1517	дочь и	1	1
1518	вопрос как	1	1
1519	ведь и	1	1
1520	просто не	1	1
1521	мы должны	10	1
1522	отделен от	1	1
1523	в искусстве	12	1
1524	отдельного слова	1	1
1525	мыслей в	1	1
1526	исследования в	1	1
1527	не находит	1	1
1528	или что-нибудь	1	1
1529	теперь начинает	1	1
1530	нужно было	1	1
1531	но она	3	1
1532	через призму	1	1
1533	и их	3	1
1534	к некоторому	1	1
1535	но даже	1	1
1536	не видим	1	1
1537	других писателей	1	1
1538	к анализу	1	1
1539	оказывается что	2	1
1540	кто не	1	1
1541	смотрит на	1	1
1542	конечно в	1	1
1543	в нашей	5	1
1544	и времени	2	1
1545	только то	1	1
1546	отличать от	1	1
1547	но напротив	1	1
1548	построена таким	1	1
1549	поставлены в	1	1
1550	чем является	1	1
1551	чем те	1	1
1552	на примерах	1	1
1553	еще на	1	1
1554	полагал что	2	1
1555	у главного	1	1
1556	не хотел	2	1
1557	составляет его	1	1
1558	о действии	1	1
1559	что можно	1	1
1560	но совершенно	3	1
1561	чувства а	1	1
1562	эту тему	1	1
1563	него и	1	1
1564	самого толстого	1	1
1565	и борьба	1	1
1566	крайней мере	1	1
1567	для такого	1	1
1568	на других	1	1
1569	все содержание	1	1
1570	благодаря этому	1	1
1571	произведения не	1	1
1572	вызывает в	4	1
1573	обращаться к	1	1
1574	не важно	1	1
1575	иначе он	1	1
1576	в одинаковой	1	1
1577	происходит в	1	1
1578	свидетельствуют о	1	1
1579	из другой	1	1
1580	понятно в	1	1
1581	просто и	2	1
1582	нуждается в	3	1
1583	вот этот	1	1
1584	является ли	2	1
1585	надо было	2	1
1586	может и	2	1
1587	изнутри себя	1	1
1588	событий и	3	1
1589	для этого	12	1
1590	именно это	5	1
1591	к фабуле	1	1
1592	как вещь	2	1
1593	и совершенно	8	1
1594	им не	1	1
1595	в лице	1	1
1596	само по	3	1
1597	есть не	7	1
1598	говорит не	1	1
1599	совершается в	3	1
1600	мы переживаем	5	1
1601	реальностью и	1	1
