N	2gram	Vygotskiy_	StatiiOP
1312	эти самые	1	1
1313	и слить	1	1
1314	себя в	1	1
1315	смысле как	1	1
1316	подлежащее и	1	1
1317	вся эта	1	1
1318	она ни	1	1
1319	та и	2	1
1320	эти отдельные	1	1
1321	с поэтической	1	1
1322	он все	4	1
1323	одно что	2	1
1324	эту историю	1	1
1325	каждого произведения	1	1
1326	иначе говоря	10	1
1327	ближе к	1	1
1328	представить себе	2	1
1329	в рассуждениях	2	1
1330	которую можно	1	1
1331	даже по	1	1
1332	имели дело	1	1
1333	и известный	1	1
1334	д все	1	1
1335	стилистический прием	1	1
1336	обратите внимание	3	1
1337	него как	1	1
1338	обо всем	1	1
1339	случаев что	1	1
1340	мы как	1	1
1341	она и	2	1
1342	сюжет в	1	1
1343	отражение в	2	1
1344	о двух	1	1
1345	последние десятилетия	1	1
1346	под маской	3	1
1347	как нам	1	1
1348	к лучшему	1	1
1349	указать на	3	1
1350	говорила о	1	1
1351	рассказ из	1	1
1352	не видел	1	1
1353	очень далеко	1	1
1354	встает перед	1	1
1355	но еще	1	1
1356	одну минуту	1	1
1357	к себе	2	1
1358	в состоянии	1	1
1359	и поэтом	1	1
1360	стороны нельзя	1	1
1361	позволю себе	1	1
1362	что сама	1	1
1363	еще больше	1	1
1364	именно как	3	1
1365	конца в	1	1
1366	в исторических	1	1
1367	начала и	2	1
1368	его основная	1	1
1369	есть его	1	1
1370	тогда и	1	1
1371	то для	1	1
1372	эту борьбу	2	1
1373	о себе	1	1
1374	ясно одно	1	1
1375	что несмотря	1	1
1376	заключается вовсе	1	1
1377	и кажется	2	1
1378	себе так	1	1
1379	теряет свою	1	1
1380	самом факте	1	1
1381	два раза	1	1
1382	с другими	1	1
1383	же мнения	1	1
1384	это пушкин	1	1
1385	системы и	1	1
1386	этого человека	1	1
1387	басни хемницера	1	1
1388	так не	1	1
1389	чем ты	1	1
1390	бы никогда	1	1
1391	заявляет что	1	1
1392	не совпадают	1	1
1393	что составляет	1	1
1394	и притом	1	1
1395	мы вправе	3	1
1396	поэт взял	1	1
1397	все необходимые	1	1
1398	обращении с	1	1
1399	в несколько	2	1
1400	они представляют	1	1
1401	женщина и	1	1
1402	пути и	1	1
1403	случае есть	1	1
1404	из важнейших	1	1
1405	от этих	1	1
1406	и говорит	4	1
1407	тот кто	1	1
1408	этом можно	1	1
1409	раскрывается в	1	1
1410	помощи которого	2	1
1411	по аналогии	2	1
1412	которое в	1	1
1413	поэтому он	2	1
1414	говорите совершенно	1	1
1415	на одну	2	1
1416	форму которую	1	1
1417	каком случае	1	1
1418	из древнего	1	1
1419	о смерти	1	1
1420	сюжетного построения	1	1
1421	темой для	1	1
1422	и всю	2	1
1423	в ожидании	1	1
1424	должны найти	1	1
1425	так много	2	1
1426	между этими	1	1
1427	принципиальной разницы	1	1
1428	между ними	1	1
1429	их он	1	1
1430	не вытекает	1	1
1431	следует понимать	3	1
1432	по одному	2	1
1433	самое и	1	1
1434	себя как	3	1
1435	не теряя	1	1
1436	всякую возможность	1	1
1437	они как	2	1
1438	слишком много	3	1
1439	благодаря тому	2	1
1440	в себя	1	1
1441	был не	2	1
1442	из одного	3	1
1443	материалу так	1	1
1444	полагает что	5	1
1445	эту поэму	1	1
1446	что следовательно	1	1
1447	идет от	2	1
1448	ее только	1	1
1449	употребляются в	1	1
1450	жизнь не	1	1
1451	с согласия	1	1
1452	характере и	1	1
1453	для анализа	2	1
1454	этому приему	1	1
1455	борьба двух	1	1
1456	истинный смысл	5	1
1457	не имеющие	1	1
1458	от событий	1	1
1459	здесь как	1	1
1460	и стоит	1	1
1461	прежде но	1	1
1462	эта поэтическая	1	1
1463	материалом для	2	1
1464	как правильно	1	1
1465	утверждая что	1	1
1466	может жить	1	1
1467	на нашем	1	1
1468	капитанской дочке	1	1
1469	за ту	1	1
1470	увидим ниже	2	1
1471	как они	2	1
1472	указал что	2	1
1473	из гостей	1	1
1474	нами по	1	1
1475	можно сравнить	1	1
1476	говоря в	1	1
1477	не нашли	2	1
1478	говорил о	3	1
1479	дана в	1	1
1480	от характера	1	1
1481	вся история	1	1
1482	бы она	2	1
1483	стиля в	1	1
1484	материалом и	1	1
1485	случаев в	1	1
1486	для ее	1	1
1487	новой школы	1	1
1488	чтобы он	3	1
1489	поэзии лафонтен	1	1
1490	на другой	1	1
1491	тот особый	1	1
1492	не один	2	1
1493	заявлял что	1	1
1494	сомневаюсь что	1	1
1495	не верить	1	1
1496	характеры и	1	1
1497	человека который	1	1
1498	на которых	4	1
1499	все дано	1	1
1500	к самому	4	1
1501	мысль что	4	1
1502	которого состоит	1	1
1503	вся трагедия	1	1
1504	от которых	2	1
1505	содержания и	1	1
1506	одно и	4	1
1507	и та	3	1
1508	сущности говоря	10	1
1509	ту критику	1	1
1510	и является	1	1
1511	один раз	1	1
1512	этой сцене	2	1
1513	они свидетельствуют	1	1
1514	который создан	1	1
1515	драматической поэзии	3	1
1516	ни одно	2	1
1517	ряд очень	2	1
1518	человек который	2	1
1519	нашел в	1	1
1520	на стороне	1	1
1521	но так	2	1
1522	образом если	1	1
1523	и другая	2	1
1524	решение вопроса	2	1
1525	выше в	1	1
1526	вот в	1	1
1527	которых один	1	1
1528	в тоне	1	1
1529	над ним	2	1
1530	выяснили что	1	1
1531	чтобы судить	1	1
1532	в известных	2	1
1533	с нашими	1	1
1534	должны были	2	1
1535	вопрос можно	1	1
1536	не совпадает	2	1
1537	он еще	1	1
1538	не иначе	2	1
1539	могла бы	6	1
1540	для поэтической	3	1
1541	сюжет и	2	1
1542	из критиков	3	1
1543	почему же	1	1
1544	мысли чтобы	1	1
1545	и глубоко	1	1
1546	он в	3	1
1547	пример которым	1	1
1548	может отличаться	1	1
1549	чем она	1	1
1550	неужели в	1	1
1551	у критиков	1	1
1552	однако в	1	1
1553	и никогда	2	1
1554	внимание и	1	1
1555	друг другу	2	1
1556	не сказалось	1	1
1557	необычайно широко	1	1
1558	это приводит	1	1
1559	о его	2	1
1560	значение которых	1	1
1561	только внешнюю	1	1
1562	материала в	3	1
1563	был в	1	1
1564	себе дело	1	1
1565	и обработки	1	1
1566	другие говорят	1	1
1567	и есть	3	1
1568	совершенно напрасно	1	1
1569	мы будем	4	1
1570	довольно часто	1	1
1571	ты мне	1	1
1572	показывают что	2	1
1573	для тебя	1	1
1574	в силу	2	1
1575	материала который	1	1
1576	которое имеет	3	1
1577	этого нового	1	1
1578	бы оно	1	1
1579	этот элемент	1	1
1580	же мы	2	1
1581	в совершенно	3	1
1582	из анализа	2	1
1583	догадаться что	1	1
1584	то вы	1	1
1585	последние из	1	1
1586	в данный	1	1
1587	с с	2	1
1588	это совершенно	2	1
1589	оно намечает	1	1
1590	для чего	2	1
1591	которого мы	1	1
1592	которые возбуждает	1	1
1593	что хотя	1	1
1594	прав в	1	1
1595	можно с	1	1
1596	как прежде	1	1
1597	чтобы не	2	1
1598	как видите	1	1
1599	нам кажется	2	1
1600	вызвать у	1	1
1601	эти поэтические	1	1
1602	понять что	1	1
1603	той точки	2	1
1604	где мы	1	1
1605	границе между	1	1
1606	если басня	2	1
1607	его трагедией	1	1
1608	правы были	1	1
1609	доказывает что	1	1
1610	сказать так	1	1
1611	любви и	1	1
1612	быть он	1	1
1613	эта фраза	2	1
1614	на деле	4	1
1615	четыре стиха	1	1
1616	образом и	3	1
1617	и остроумно	1	1
1618	заключающая в	1	1
1619	и конечно	3	1
1620	мы встретились	1	1
1621	его мнению	2	1
1622	вот о	1	1
1623	как с	2	1
1624	котором не	1	1
1625	исходить из	1	1
1626	представлял собой	1	1
1627	которых мы	6	1
1628	которые стояли	1	1
1629	следует из	1	1
1630	на ее	2	1
1631	был бы	4	1
1632	этих случаев	2	1
1633	перед своими	1	1
1634	ним и	1	1
1635	своих героев	4	1
1636	полностью в	1	1
1637	у другого	1	1
1638	или иные	1	1
1639	большую роль	1	1
1640	на те	2	1
1641	никакого определенного	1	1
1642	с ним	6	1
1643	этого мало	1	1
1644	дела в	1	1
1645	романа в	1	1
1646	два основных	1	1
1647	никакому сомнению	1	1
1648	в большом	1	1
1649	здесь он	1	1
1650	он на	1	1
1651	в другой	1	1
1652	характер и	2	1
1653	не исчерпывается	1	1
1654	он действует	1	1
1655	утверждает что	3	1
1656	читателя создается	2	1
1657	к выводу	1	1
1658	с каждым	2	1
1659	здесь речь	1	1
1660	но этого	1	1
1661	то с	1	1
1662	и дает	3	1
1663	том и	3	1
1664	совершенно иное	1	1
1665	нас от	2	1
1666	успел еще	1	1
1667	плетнев еще	1	1
1668	один человек	2	1
1669	другое что	1	1
1670	и самая	2	1
1671	его простой	1	1
1672	поэтический язык	1	1
1673	из писателей	1	1
1674	этой точки	2	1
1675	вместо того	3	1
1676	все то	15	1
1677	почти всегда	3	1
1678	своего романа	1	1
1679	имеет значение	1	1
1680	первый шаг	1	1
1681	простым и	1	1
1682	смысла и	3	1
1683	в моем	1	1
1684	сказать по	1	1
1685	что описание	1	1
1686	нам во	1	1
1687	так уж	1	1
1688	о самом	2	1
1689	мы говорим	1	1
1690	вокруг него	1	1
1691	совершенно новый	2	1
1692	одновременно с	1	1
1693	с целью	1	1
1694	его подражателей	1	1
1695	вот и	1	1
1696	поэтической формы	1	1
1697	самой поэме	1	1
1698	и действительно	2	1
1699	значения и	1	1
1700	только там	1	1
1701	виде как	1	1
1702	всеми теми	1	1
1703	с моралью	2	1
1704	это относится	2	1
1705	и силы	1	1
1706	с такими	2	1
1707	у читателя	4	1
1708	что такой	2	1
1709	эти события	5	1
1710	которого является	1	1
1711	с собою	1	1
1712	не сомневаюсь	1	1
1713	и просто	1	1
1714	не знать	1	1
1715	к какому	1	1
1716	дело так	3	1
1717	говорили о	1	1
1718	если можно	1	1
1719	сравнению с	1	1
1720	в капитанской	1	1
1721	задача состоит	1	1
1722	персты в	1	1
1723	нужное для	1	1
1724	знает что	1	1
1725	этого сопоставления	2	1
1726	множественном числе	1	1
1727	к другому	1	1
1728	который видит	1	1
1729	автор не	2	1
1730	словами и	2	1
1731	всех литературных	1	1
1732	сейчас же	9	1
1733	это самое	1	1
1734	ее судьба	1	1
1735	он мог	1	1
1736	основания и	1	1
1737	я говорю	4	1
1738	смотреть как	2	1
1739	его поэзии	1	1
1740	который он	1	1
1741	остался совершенно	1	1
1742	нет ничего	1	1
1743	не подходит	1	1
1744	на россию	1	1
1745	событиям которые	1	1
1746	ни к	1	1
1747	был сделан	1	1
1748	его и	1	1
1749	можно сделать	1	1
1750	в хронологическом	1	1
1751	что теперь	1	1
1752	но тот	1	1
1753	что эту	1	1
1754	своими словами	2	1
1755	и ясно	2	1
1756	должно быть	1	1
1757	сказано что	1	1
1758	истории не	1	1
1759	гораздо большей	1	1
1760	своем роде	2	1
1761	поэт в	1	1
1762	который с	1	1
1763	бы с	1	1
1764	бы много	1	1
1765	совершенно иной	1	1
1766	мог совершенно	1	1
1767	из элементов	1	1
1768	со всех	1	1
1769	же после	3	1
1770	ли он	4	1
1771	тогда я	1	1
1772	чем то	1	1
1773	что самое	2	1
1774	сделали бы	1	1
1775	характер которых	1	1
1776	не дал	1	1
1777	разговор о	3	1
1778	это только	4	1
1779	спастись и	1	1
1780	на два	1	1
1781	бы ему	1	1
1782	в прежних	1	1
1783	тот и	1	1
1784	и больше	2	1
1785	не понимает	1	1
1786	только один	2	1
1787	то все	1	1
1788	всеобщим достоянием	1	1
1789	со всей	3	1
1790	смысл который	1	1
1791	вот эти	2	1
1792	прежде и	1	1
1793	что многие	1	1
1794	в приложении	1	1
1795	и придает	2	1
1796	котором она	1	1
1797	вопроса и	1	1
1798	смысл в	1	1
1799	следует в	1	1
1800	имеет никакого	3	1
1801	на примере	3	1
1802	ее с	5	1
1803	поэме в	1	1
1804	большей частью	4	1
1805	этой жизни	4	1
1806	так легко	1	1
1807	знак в	1	1
1808	при анализе	2	1
1809	ровно в	1	1
1810	надо еще	1	1
1811	каждый из	3	1
1812	в обществе	1	1
1813	не считаясь	2	1
1814	нашла себе	1	1
1815	автора в	2	1
1816	мне не	1	1
1817	приблизительно в	1	1
1818	что никакого	1	1
1819	который присутствует	1	1
1820	и там	2	1
1821	ней по	1	1
1822	стиля а	1	1
1823	отступлениями от	1	1
1824	оставил в	1	1
1825	на две	3	1
1826	совершенно новым	1	1
1827	если мы	19	1
1828	весь в	1	1
1829	значение имеет	2	1
1830	то чувство	1	1
1831	слов в	2	1
1832	всегда в	1	1
1833	сложнее и	1	1
1834	в недостаточной	1	1
1835	возражает против	1	1
1836	соловей в	1	1
1837	именно чтобы	1	1
1838	что самый	1	1
1839	в определенном	1	1
1840	каждой его	1	1
1841	самый сюжет	1	1
1842	месте своей	1	1
1843	бы как	1	1
1844	значение которое	1	1
1845	относиться к	1	1
1846	весьма мало	1	1
1847	деле в	1	1
1848	совсем другое	1	1
1849	то здесь	2	1
1850	критика о	1	1
1851	дело именно	1	1
1852	и значит	1	1
1853	русском языке	1	1
1854	стиха что	1	1
1855	внимания заслуживает	1	1
1856	именно этот	1	1
1857	друг друга	1	1
1858	вникнуть в	1	1
1859	этой основной	1	1
1860	с него	1	1
1861	при этой	2	1
1862	не из	1	1
1863	же он	1	1
1864	ведет нас	1	1
1865	показать как	1	1
1866	в самой	9	1
1867	сторону от	2	1
1868	что конечно	1	1
1869	гибель не	1	1
1870	собственно говоря	1	1
1871	трагедии который	1	1
1872	которые они	1	1
1873	формы как	1	1
1874	формы и	1	1
1875	обратиться к	4	1
1876	впечатление и	1	1
1877	высшей степени	1	1
1878	на время	2	1
1879	которому он	1	1
1880	к началу	1	1
1881	и каким	1	1
1882	не ради	1	1
1883	драмой или	1	1
1884	как нельзя	3	1
1885	дело как	1	1
1886	и такой	1	1
1887	конца как	1	1
1888	которая лежит	1	1
1889	то они	1	1
1890	этот термин	1	1
1891	решительно ни	1	1
1892	вы увидите	1	1
1893	в более	1	1
1894	из прежних	1	1
1895	на языке	1	1
1896	жить без	1	1
1897	с но	5	1
1898	ничем не	3	1
1899	увидите что	1	1
1900	столкновение двух	1	1
1901	и было	2	1
1902	на тех	1	1
1903	звуков а	1	1
1904	малой степени	3	1
1905	решительно не	3	1
1906	многие исследователи	1	1
1907	своих читателей	1	1
1908	второй половине	1	1
1909	этого совершенно	1	1
1910	иметь дело	3	1
1911	несколько отдельных	1	1
1912	в стихе	1	1
1913	подробное описание	1	1
1914	тому чтобы	4	1
1915	же мере	2	1
1916	приложении к	1	1
1917	и общей	1	1
1918	переход к	2	1
1919	которое должно	1	1
1920	впечатление если	1	1
1921	о нем	2	1
1922	которого я	2	1
1923	нам еще	1	1
1924	и тут	2	1
1925	и наоборот	1	1
1926	для трагедии	2	1
1927	писал что	1	1
1928	только все	1	1
1929	то мы	2	1
1930	смысл этой	3	1
1931	здесь в	4	1
1932	имел в	1	1
1933	уже были	1	1
1934	в обширном	2	1
1935	народа то	1	1
1936	на одной	1	1
1937	привыкли к	1	1
1938	слова а	2	1
1939	на высоту	1	1
1940	участие в	1	1
1941	выросла из	1	1
1942	все равно	1	1
1943	о другой	1	1
1944	в повести	2	1
1945	сказал бы	2	1
1946	к самой	2	1
1947	которые я	1	1
1948	однако не	3	1
1949	всех прочих	2	1
1950	начала до	1	1
1951	читателя в	1	1
1952	как эти	1	1
1953	нечто совершенно	1	1
1954	когда говорил	1	1
1955	не заметить	1	1
1956	от всех	1	1
1957	а о	1	1
1958	в свои	1	1
1959	сложная и	1	1
1960	этих описаний	1	1
1961	шли в	2	1
1962	и где	2	1
1963	и которая	4	1
1964	своими глазами	1	1
1965	исторической действительности	2	1
1966	же нет	1	1
1967	здесь все	1	1
1968	дошла до	1	1
1969	теперь еще	1	1
1970	им с	1	1
1971	и другое	6	1
1972	вот это	1	1
1973	от тона	1	1
1974	которое было	1	1
1975	дальнейшие слова	1	1
1976	очень много	1	1
1977	до наших	1	1
1978	своей речи	1	1
1979	понимать как	1	1
1980	этих авторов	2	1
1981	положение в	1	1
1982	не покажется	1	1
1983	совершенно точно	1	1
1984	и вовсе	1	1
1985	из различных	1	1
1986	возможно и	1	1
1987	и следовало	1	1
1988	сталкиваемся с	1	1
1989	мнение что	1	1
1990	нельзя поэтому	1	1
1991	перейти к	3	1
1992	к нашей	1	1
1993	он никогда	1	1
1994	критика который	1	1
1995	г с	1	1
1996	чем мы	1	1
1997	значение которого	1	1
1998	разницы между	1	1
1999	именно эта	1	1
2000	приблизительно так	2	1
2001	в условиях	1	1
2002	определенного характера	2	1
2003	и смысл	1	1
2004	комментариях к	1	1
2005	он приводит	4	1
2006	чтобы эта	1	1
2007	действительностью в	1	1
2008	котором все	1	1
2009	каждое слово	1	1
2010	то можно	1	1
2011	которые с	2	1
2012	одинаковой степени	1	1
2013	дело и	3	1
2014	как страсти	1	1
2015	некоторые авторы	1	1
2016	отношении и	1	1
2017	как все	4	1
2018	мысли в	1	1
2019	смерти и	1	1
2020	лиц на	1	1
2021	я позволю	1	1
2022	истории о	1	1
2023	бы его	2	1
2024	ко всему	1	1
2025	обычно в	1	1
2026	том случае	4	1
2027	это засвидетельствовано	1	1
2028	тем сильнее	2	1
2029	которого и	1	1
2030	свою эпоху	1	1
2031	такого изображения	1	1
2032	каково же	1	1
2033	указывали на	1	1
2034	он это	1	1
2035	шекспира мы	1	1
2036	образом мы	4	1
2037	того материала	1	1
2038	и крылова	4	1
2039	прав когда	3	1
2040	и новым	1	1
2041	история о	1	1
2042	жизненный путь	1	1
2043	вместо этого	2	1
2044	на один	1	1
2045	общее правило	1	1
2046	как поэтического	1	1
2047	мы на	2	1
2048	в знаменитой	1	1
2049	совершенно непонятным	1	1
2050	с какой-то	1	1
2051	этих событиях	1	1
2052	он принадлежит	1	1
2053	но при	2	1
2054	и почти	1	1
2055	на той	2	1
2056	тому как	1	1
2057	быть эта	1	1
2058	же цели	1	1
2059	степени не	2	1
2060	больше и	3	1
2061	тем легко	1	1
2062	просто не	1	1
2063	сцене как	1	1
2064	нечего и	1	1
2065	характерно для	1	1
2066	к тем	3	1
2067	и сложном	1	1
2068	образа в	1	1
2069	не с	2	1
2070	есть и	1	1
2071	пор не	1	1
2072	говорит я	1	1
2073	целое с	1	1
2074	что образ	2	1
2075	описаний в	1	1
2076	оказывается что	2	1
2077	поэзия и	1	1
2078	противоречия в	1	1
2079	не следует	3	1
2080	ссылками на	1	1
2081	имеем здесь	2	1
2082	только то	3	1
2083	и поэтическим	1	1
2084	которую я	1	1
2085	хотя она	1	1
2086	всему тому	2	1
2087	с кем	2	1
2088	на всю	2	1
2089	у нее	2	1
2090	или как	2	1
2091	по сравнению	1	1
2092	количество сцен	1	1
2093	с первого	1	1
2094	означает что	1	1
2095	развивается в	2	1
2096	идет речь	1	1
2097	считать что	1	1
2098	встречаем и	1	1
2099	сказал что	1	1
2100	зависимость от	1	1
2101	мысли об	1	1
2102	где речь	1	1
2103	с так	1	1
2104	почему это	1	1
2105	этого нет	1	1
2106	где эта	1	1
2107	когда говорит	2	1
2108	наконец что	1	1
2109	раза в	1	1
2110	своей цели	2	1
2111	повествует о	1	1
2112	в понимании	1	1
2113	которым прибегает	1	1
2114	и много	1	1
2115	художественного произведения	2	1
2116	исторический характер	1	1
2117	в высшей	1	1
2118	великого дела	1	1
2119	эту мысль	2	1
2120	своей поэме	1	1
2121	означало бы	2	1
2122	и остальные	1	1
2123	по плечу	1	1
2124	с таким	4	1
2125	же в	2	1
2126	том виде	2	1
2127	к новому	1	1
2128	все еще	1	1
2129	идет не	1	1
2130	примером того	1	1
2131	только после	4	1
2132	об этой	1	1
2133	пришел к	1	1
2134	в создании	1	1
2135	очень трудно	2	1
2136	только эти	1	1
2137	драматургической техники	1	1
2138	само собой	3	1
2139	он пытался	1	1
2140	положению вещей	1	1
2141	он к	1	1
2142	изобразить дело	1	1
2143	в разговоре	1	1
2144	теперь это	1	1
2145	которых каждая	1	1
2146	которые конечно	1	1
2147	если она	2	1
2148	конечно нельзя	2	1
2149	им не	1	1
2150	упомянуть о	1	1
2151	что слишком	1	1
2152	поэмы и	2	1
2153	последовательности в	1	1
2154	силу и	1	1
2155	не можем	4	1
2156	за счет	1	1
2157	больше того	1	1
2158	есть не	2	1
2159	случаю и	1	1
2160	момент его	1	1
2161	а я	5	1
2162	в язвы	1	1
