N	2gram	Vygotskiy_	Myslijsy
1313	есть его	1	2
1314	и там	1	2
1315	бы прийти	1	2
1316	нет и	1	2
1317	о причинах	1	2
1318	оно выражено	1	2
1319	в сфере	4	2
1320	речи в	17	2
1321	а скорее	2	2
1322	принадлежит к	2	2
1323	имеет своим	1	2
1324	не за	1	2
1325	их с	1	2
1326	процессов в	3	2
1327	относиться к	1	2
1328	только с	2	2
1329	еще дальше	1	2
1330	силу того	1	2
1331	с действительно	3	2
1332	ожидать от	1	2
1333	и после	1	2
1334	входящих в	1	2
1335	действительности не	1	2
1336	значении слова	2	2
1337	поздно и	1	2
1338	человека но	1	2
1339	от состояния	1	2
1340	психология не	2	2
1341	есть много	1	2
1342	нам известно	3	2
1343	словом как	1	2
1344	тоже не	1	2
1345	слово но	1	2
1346	царства звуков	1	2
1347	ее на	4	2
1348	мы рассматриваем	2	2
1349	при всей	1	2
1350	наших глазах	1	2
1351	своей деятельности	1	2
1352	он как	4	2
1353	о направлении	1	2
1354	из основных	3	2
1355	тому чтобы	2	2
1356	от которого	1	2
1357	не для	1	2
1358	или с	1	2
1359	на одно	1	2
1360	легко заметить	1	2
1361	что значение	1	2
1362	переход к	1	2
1363	к его	3	2
1364	может казаться	1	2
1365	как у	1	2
1366	может показаться	2	2
1367	где он	1	2
1368	место только	1	2
1369	в полном	3	2
1370	с их	2	2
1371	по словам	1	2
1372	когда же	1	2
1373	все черты	1	2
1374	того насколько	2	2
1375	мышление как	2	2
1376	что действительно	1	2
1377	как эти	1	2
1378	слова которые	1	2
1379	своей точки	1	2
1380	а все	1	2
1381	которые как	1	2
1382	звук этот	1	2
1383	бесконечное разнообразие	1	2
1384	способен к	2	2
1385	этого развития	1	2
1386	приближается к	1	2
1387	этом в	2	2
1388	что первый	1	2
1389	приходим к	1	2
1390	она по	2	2
1391	с однако	2	2
1392	со своей	1	2
1393	если она	1	2
1394	понимают друг	2	2
1395	все особенности	1	2
1396	полагать что	1	2
1397	тех же	3	2
1398	звук как	1	2
1399	той и	1	2
1400	чувства которые	1	2
1401	и другого	1	2
1402	ему не	1	2
1403	приведенном выше	1	2
1404	этих двух	4	2
1405	человека к	4	2
1406	не дают	1	2
1407	слова как	3	2
1408	и эти	2	2
1409	только к	1	2
1410	на нечто	1	2
1411	привести их	1	2
1412	не могу	3	2
1413	мысли для	2	2
1414	связь и	2	2
1415	из ряда	1	2
1416	можем в	1	2
1417	его звуком	2	2
1418	бы назвать	2	2
1419	горит а	1	2
1420	дело не	1	2
1421	основное положение	4	2
1422	первое и	1	2
1423	связано с	3	2
1424	эти формы	1	2
1425	от всех	3	2
1426	во второй	1	2
1427	когда он	5	2
1428	всего его	3	2
1429	самое что	1	2
1430	стороны его	1	2
1431	но дело	1	2
1432	на которые	1	2
1433	таких случаях	1	2
1434	что из	1	2
1435	старались показать	2	2
1436	развивается в	1	2
1437	другой форме	1	2
1438	сказано выше	1	2
1439	могло быть	1	2
1440	каждого из	2	2
1441	и самого	1	2
1442	на других	2	2
1443	бы он	3	2
1444	есть прежде	2	2
1445	звуков а	1	2
1446	какой бы	1	2
1447	это дает	1	2
1448	эту мысль	1	2
1449	нас это	1	2
1450	перейти от	2	2
1451	мыслей к	1	2
1452	и волю	1	2
1453	нуждается в	2	2
1454	животных и	2	2
1455	мы наблюдаем	1	1
1456	наконец сознание	1	1
1457	мышления так	1	1
1458	науки о	1	1
1459	другой или	1	1
1460	возможным общение	1	1
1461	к действительности	13	1
1462	в особенности	1	1
1463	и другие	1	1
1464	особенности и	1	1
1465	первой и	1	1
1466	ребенка и	8	1
1467	тянется к	1	1
1468	образов в	1	1
1469	выражено и	1	1
1470	зрения на	1	1
1471	на эти	3	1
1472	со всем	2	1
1473	во-вторых в	2	1
1474	если вспомнить	1	1
1475	мысль как	2	1
1476	из своего	1	1
1477	сторона слова	1	1
1478	отношении ее	1	1
1479	объяснить нам	1	1
1480	решение этой	1	1
1481	мы рассматривали	1	1
1482	между отдельными	3	1
1483	без исключения	1	1
1484	два основания	1	1
1485	вопросу о	2	1
1486	с самим	2	1
1487	эта идея	1	1
1488	из всех	3	1
1489	с между	1	1
1490	на второй	1	1
1491	свои действия	1	1
1492	с уверенностью	1	1
1493	практики и	1	1
1494	эта деятельность	2	1
1495	нам искать	1	1
1496	сторон языка	1	1
1497	которые играют	1	1
1498	в нашу	1	1
1499	целого к	1	1
1500	человеком который	1	1
1501	в море	2	1
1502	не вызывает	1	1
1503	объяснить его	1	1
1504	и стремится	1	1
1505	него в	1	1
1506	с той	3	1
1507	большое количество	1	1
1508	остановиться на	1	1
1509	представить в	1	1
1510	звук но	1	1
1511	это легко	1	1
1512	гораздо богаче	1	1
1513	далее в	1	1
1514	но звук	2	1
1515	с мы	5	1
1516	которое является	1	1
1517	ребенком не	1	1
1518	это история	1	1
1519	первое его	1	1
1520	опять чисто	1	1
1521	как если	3	1
1522	из ее	1	1
1523	и само	2	1
1524	свое имя	2	1
1525	которой все	1	1
1526	среди других	1	1
1527	и наиболее	2	1
1528	понятию о	1	1
1529	целом как	1	1
1530	присоединяет к	1	1
1531	есть продукт	1	1
1532	ума в	1	1
1533	как они	2	1
1534	стремления и	1	1
1535	стоит в	1	1
1536	оно принадлежит	1	1
1537	есть очень	1	1
1538	предметов в	2	1
1539	между обоими	1	1
1540	себя оно	1	1
1541	направление его	2	1
1542	и внутри	1	1
1543	довольно поздно	1	1
1544	и силу	1	1
1545	весь этот	1	1
1546	ход развития	2	1
1547	нужно найти	1	1
1548	с предыдущим	1	1
1549	связь действительно	1	1
1550	сторона его	1	1
1551	особенно те	1	1
1552	бы все	1	1
1553	много раз	1	1
1554	места и	1	1
1555	что подобная	1	1
1556	ложится в	1	1
1557	всех тех	6	1
1558	которой она	2	1
1559	где она	1	1
1560	себя к	1	1
1561	понимание не	1	1
1562	только ее	1	1
1563	большей или	1	1
1564	умственного развития	1	1
1565	другой на	1	1
1566	целым рядом	2	1
1567	мир и	1	1
1568	речь идет	4	1
1569	психологическом смысле	1	1
1570	что оба	1	1
1571	он по	2	1
1572	свою собственную	4	1
1573	как только	3	1
1574	цели и	1	1
1575	тех отношений	2	1
1576	казалось бы	8	1
1577	действительности а	2	1
1578	причин не	1	1
1579	чем заключается	1	1
1580	теории которой	1	1
1581	пониманием и	2	1
1582	утверждением что	1	1
1583	от внешней	6	1
1584	найти эти	1	1
1585	действительности в	1	1
1586	деятельность человека	2	1
1587	так мало	1	1
1588	действия и	4	1
1589	области психологии	2	1
1590	другими и	1	1
1591	в жизнь	2	1
1592	известная форма	1	1
1593	это с	1	1
1594	функции для	1	1
1595	больше чем	1	1
1596	в силе	1	1
1597	совершенно в	1	1
1598	простого сравнения	1	1
1599	знал что	1	1
1600	является более	1	1
1601	которой он	2	1
1602	что мне	1	1
1603	силы и	1	1
1604	два момента	1	1
1605	своей природе	3	1
1606	действительности как	1	1
1607	новые пути	2	1
1608	этих схем	2	1
1609	способы мышления	1	1
1610	чтобы объяснить	1	1
1611	в понимании	1	1
1612	значения слова	3	1
1613	в нескольких	1	1
1614	всякого смысла	1	1
1615	поэтому если	1	1
1616	чертах мы	1	1
1617	другом в	2	1
1618	вот почему	5	1
1619	переводе на	1	1
1620	исходное положение	1	1
1621	по самой	2	1
1622	лишь для	1	1
1623	в психологическом	4	1
1624	действительно так	1	1
1625	вопросом об	1	1
1626	и т.п	5	1
1627	и расходятся	1	1
1628	стороне и	1	1
1629	этому первому	1	1
1630	должна была	2	1
1631	идти по	1	1
1632	ибо хотя	1	1
1633	в изучении	2	1
1634	психологии но	1	1
1635	идея мира	1	1
1636	исследования и	7	1
1637	подчиняя его	1	1
1638	каждое слово	1	1
1639	мышления а	1	1
1640	в строгом	1	1
1641	приходит к	4	1
1642	говорит что	9	1
1643	мы таким	1	1
1644	предмета на	1	1
1645	для которого	3	1
1646	и те	2	1
1647	то как	1	1
1648	явления которые	2	1
1649	и психологии	1	1
1650	ребенку на	1	1
1651	это значило	1	1
1652	всегда будет	1	1
1653	и причины	1	1
1654	в вопросе	1	1
1655	в чистом	1	1
1656	убедиться в	5	1
1657	всего что	1	1
1658	делает его	1	1
1659	того не	1	1
1660	ясны не	1	1
1661	отношение мысли	1	1
1662	понятия как	1	1
1663	сила и	1	1
1664	но ни	1	1
1665	двух других	1	1
1666	которого они	1	1
1667	что отношение	1	1
1668	к великому	1	1
1669	котором была	1	1
1670	наблюдать как	1	1
1671	она ни	1	1
1672	представлений а	1	1
1673	ее как	1	1
1674	новом направлении	2	1
1675	отношения развития	1	1
1676	но разве	2	1
1677	мы примем	1	1
1678	с большим	1	1
1679	обобщения и	1	1
1680	этим что	1	1
1681	сущности и	1	1
1682	каком их	1	1
1683	увидим в	1	1
1684	в научном	1	1
1685	нигде не	3	1
1686	так не	1	1
1687	есть скорее	1	1
1688	имеют не	1	1
1689	вопросов о	1	1
1690	нечто в	2	1
1691	в непосредственной	1	1
1692	связи со	1	1
1693	все без	1	1
1694	каком отношении	1	1
1695	разложения на	1	1
1696	в строго	1	1
1697	многое из	3	1
1698	до какой	1	1
1699	какой степени	1	1
1700	наука и	1	1
1701	явлений с	1	1
1702	и самым	2	1
1703	друг с	6	1
1704	она только	1	1
1705	стороны а	1	1
1706	как сказано	1	1
1707	распадается на	1	1
1708	вопрос и	2	1
1709	книги в	3	1
1710	и болезнь	2	1
1711	жизни как	1	1
1712	слова ни	1	1
1713	вопроса что	1	1
1714	содержание сознания	1	1
1715	сознанию она	1	1
1716	и речь	5	1
1717	свойства и	1	1
1718	всякий кто	1	1
1719	в заключение	4	1
1720	эта работа	1	1
1721	речи если	5	1
1722	быть с	3	1
1723	о ней	1	1
1724	не там	1	1
1725	гораздо более	1	1
1726	относительно позднее	1	1
1727	вся книга	2	1
1728	мы привели	2	1
1729	ребенка заключает	1	1
1730	представления которые	1	1
1731	здесь из	1	1
1732	и которое	3	1
1733	на ту	1	1
1734	мало того	1	1
1735	даже по	1	1
1736	его собственного	1	1
1737	с нельзя	2	1
1738	происходит по	1	1
1739	и создания	1	1
1740	и судьбе	1	1
1741	все стороны	1	1
1742	еще одну	1	1
1743	то очевидно	1	1
1744	и он	1	1
1745	и звуков	1	1
1746	и мир	1	1
1747	мысль а	1	1
1748	и последующим	1	1
1749	к индивидуальной	1	1
1750	сам автор	2	1
1751	отношении в	1	1
1752	мышления и	50	1
1753	что вовсе	1	1
1754	как две	1	1
1755	ассимиляции и	1	1
1756	и лингвистики	1	1
1757	как полагает	1	1
1758	что наконец	2	1
1759	во взаимном	1	1
1760	очевидно во	1	1
1761	от внимания	1	1
1762	один пример	1	1
1763	три направления	1	1
1764	что ум	2	1
1765	выражение мысли	1	1
1766	что каждая	1	1
1767	поэтому в	3	1
1768	от действительности	6	1
1769	такого рода	1	1
1770	мы спросим	1	1
1771	к себе	2	1
1772	это открытие	1	1
1773	удовлетворительного ответа	1	1
1774	при переходе	2	1
1775	если к	2	1
1776	начинает относиться	1	1
1777	себе такое	1	1
1778	если у	1	1
1779	это нужно	1	1
1780	прийти к	2	1
1781	процесс возникновения	1	1
1782	о формах	1	1
1783	нашего вопроса	1	1
1784	находим только	1	1
1785	это их	1	1
1786	по справедливости	1	1
1787	же ребенок	1	1
1788	сливаются друг	1	1
1789	лучше чем	1	1
1790	как показывает	1	1
1791	звука не	1	1
1792	стороны их	1	1
1793	это изменение	1	1
1794	в качестве	12	1
1795	выделили из	1	1
1796	это верно	1	1
1797	будем говорить	1	1
1798	и одного	1	1
1799	в тот	1	1
1800	для объяснения	2	1
1801	отказывается от	1	1
1802	которых ни	1	1
1803	развития мы	1	1
1804	есть с	1	1
1805	окружающих его	2	1
1806	этими двумя	2	1
1807	теряют свою	1	1
1808	в отдельные	1	1
1809	видно как	1	1
1810	мыслью что	1	1
1811	такое изучение	2	1
1812	в зависимости	8	1
1813	во всей	8	1
1814	фактов которые	2	1
1815	группе явлений	1	1
1816	этого момента	1	1
1817	течение многих	1	1
1818	ребенок начинает	3	1
1819	основная ошибка	1	1
1820	как по	2	1
1821	и можно	1	1
1822	их по	1	1
1823	ли оно	1	1
1824	никакой нужды	1	1
1825	звеном между	1	1
1826	и чисто	1	1
1827	следует рассматривать	1	1
1828	по аналогии	1	1
1829	что связь	2	1
1830	чтобы определить	1	1
1831	общего понятия	1	1
1832	себя из	1	1
1833	мыслей то	1	1
1834	мы это	1	1
1835	здесь же	1	1
1836	отдельно в	1	1
1837	его понимании	1	1
1838	в среде	1	1
1839	происходит и	1	1
1840	которой было	1	1
1841	не остается	3	1
1842	который дает	1	1
1843	но ведь	2	1
1844	и психология	1	1
1845	неизменным в	1	1
1846	противоположностей и	1	1
1847	эти три	2	1
1848	и именно	1	1
1849	себя как	1	1
1850	мыслит и	1	1
1851	а другая	2	1
1852	известным значением	1	1
1853	наших собственных	1	1
1854	же точно	10	1
1855	всякую возможность	1	1
1856	почти на	2	1
1857	а эта	1	1
1858	мы намерены	1	1
1859	выраженных в	1	1
1860	быть выведено	1	1
1861	эти имеют	1	1
1862	развития к	1	1
1863	и появление	1	1
1864	между собой	5	1
1865	больше и	1	1
1866	разлагает ее	1	1
1867	имеют еще	1	1
1868	слова понимание	1	1
1869	что наука	1	1
1870	к вопросу	4	1
1871	словами мы	1	1
1872	в сторону	1	1
1873	его значение	2	1
1874	точно образом	1	1
1875	количество звуковых	1	1
1876	другого как	2	1
1877	свою силу	1	1
1878	что их	1	1
1879	его деятельность	1	1
1880	кроме человека	1	1
1881	с слово	1	1
1882	нам прежде	1	1
1883	будет сказать	1	1
1884	с вопросом	1	1
1885	внутренней речи	14	1
1886	а для	2	1
1887	той или	3	1
1888	мысли которою	1	1
1889	понятий и	4	1
1890	остается в	2	1
1891	совершенно другой	1	1
1892	будет находиться	1	1
1893	точкой зрения	1	1
1894	с он	1	1
1895	именно как	1	1
1896	сознания или	1	1
1897	во всякой	1	1
1898	своего духовного	2	1
1899	целиком к	1	1
1900	нами как	2	1
1901	из ничего	1	1
1902	этих первичных	1	1
1903	несколько более	2	1
1904	есть огромное	1	1
1905	утверждая что	1	1
1906	лежащим в	1	1
1907	находит свое	1	1
1908	психологической стороны	1	1
1909	спросим себя	1	1
1910	того в	2	1
1911	уже сказано	8	1
1912	мысль на	1	1
1913	возникает из	4	1
1914	бы к	3	1
1915	что игра	1	1
1916	и сновидения	3	1
1917	механического взаимодействия	1	1
1918	значения данного	1	1
1919	его лишь	1	1
1920	приводит его	2	1
1921	знание есть	1	1
1922	действие которое	1	1
1923	и действуют	2	1
1924	психологии и	1	1
1925	своих частях	2	1
1926	самый вопрос	2	1
1927	мере как	1	1
1928	мысль или	1	1
1929	так мы	1	1
1930	чтобы он	1	1
1931	не повторяет	1	1
1932	нашего сознания	3	1
1933	именно потому	2	1
1934	которые нами	1	1
1935	какой другой	1	1
1936	в восприятиях	1	1
1937	он принадлежит	1	1
1938	и речи	45	1
1939	теоретическим соображениям	1	1
1940	при отсутствии	1	1
1941	из слов	1	1
1942	мы всегда	1	1
1943	с какой	1	1
1944	отношение между	5	1
1945	и прочно	1	1
1946	еще яснее	1	1
1947	зрения в	1	1
1948	движение мысли	1	1
1949	и ограниченность	1	1
1950	в ответ	1	1
1951	чисто внешнее	1	1
1952	сначала говорит	1	1
1953	и этой	1	1
1954	можно сделать	1	1
1955	огромное количество	2	1
1956	содержание или	1	1
1957	всех других	1	1
1958	и является	2	1
1959	стоящее к	1	1
1960	положения так	1	1
1961	в тех	2	1
1962	место между	2	1
1963	укажем только	1	1
1964	только внешнее	1	1
1965	слова прежде	1	1
1966	нас с	2	1
1967	к общей	1	1
1968	между которыми	3	1
1969	систему в	1	1
1970	это может	1	1
1971	есть изобретение	1	1
1972	эмпиризма и	1	1
1973	если снова	1	1
1974	что звук	2	1
1975	своего материала	1	1
1976	к высшим	1	1
1977	общего правила	1	1
1978	не само	1	1
1979	но которые	1	1
1980	занимает в	2	1
1981	и главным	1	1
1982	конкретных и	1	1
1983	или меньшей	1	1
1984	не подтверждается	1	1
1985	наших исследований	1	1
1986	ту сторону	2	1
1987	между словом	2	1
1988	всю мысль	2	1
1989	и заменяя	1	1
1990	чем она	2	1
1991	основанное на	1	1
1992	предполагаем что	1	1
1993	жизнь как	1	1
1994	и мысль	1	1
1995	от значения	1	1
1996	и никогда	1	1
1997	образом потому	1	1
1998	как анализ	1	1
1999	инстинкта и	2	1
2000	которого можем	1	1
2001	идею его	1	1
2002	это приводит	1	1
2003	особенностей и	1	1
2004	его личности	1	1
2005	двух и	1	1
2006	когда они	1	1
2007	детской мысли	20	1
2008	нас более	1	1
2009	такой форме	1	1
2010	стороны от	2	1
2011	эта черта	1	1
2012	самому себе	2	1
2013	стоит только	5	1
2014	роль играет	1	1
2015	мысли между	2	1
2016	показал в	1	1
2017	показывают что	3	1
2018	всю жизнь	1	1
2019	очень простым	1	1
2020	как свойства	1	1
2021	есть все	2	1
2022	удовольствия которые	1	1
2023	представление об	1	1
2024	значение как	2	1
2025	на место	2	1
2026	в данный	1	1
2027	чувств и	1	1
2028	тем мы	1	1
2029	с нее	1	1
2030	заметили что	1	1
2031	мысли которые	1	1
2032	можно с	1	1
2033	наметить в	1	1
2034	умственная деятельность	1	1
2035	положение которое	2	1
2036	слова до	1	1
2037	следует за	2	1
2038	которая и	1	1
2039	должны сказать	1	1
2040	подтверждается фактами	1	1
2041	с этих	1	1
2042	к сожалению	2	1
2043	говорит но	1	1
2044	против этого	1	1
2045	которое заставляет	1	1
2046	еще понятие	1	1
2047	ответа он	1	1
2048	нет такого	1	1
2049	деятельности ребенка	11	1
2050	с итак	1	1
2051	и этот	1	1
2052	как одна	1	1
2053	вопросы о	1	1
2054	ли можно	1	1
2055	от жизни	2	1
2056	и должны	2	1
2057	наши собственные	1	1
2058	одна не	1	1
2059	речи но	5	1
2060	и свою	1	1
2061	они помогают	1	1
2062	факта что	4	1
2063	жизни а	1	1
2064	мысль это	2	1
2065	и который	4	1
2066	которые он	2	1
2067	с развитием	4	1
2068	на первом	2	1
2069	которая по	1	1
2070	в противоречие	1	1
2071	и менее	1	1
2072	переносится в	1	1
2073	ребенок в	4	1
2074	изменить свое	1	1
2075	этого мало	1	1
2076	природе и	3	1
2077	он что	3	1
2078	мне и	1	1
2079	он на	3	1
2080	и единицу	1	1
2081	самой жизни	1	1
2082	формы мышления	4	1
2083	эти законы	1	1
2084	не научила	1	1
2085	зрения той	1	1
2086	в область	1	1
2087	от этой	1	1
2088	нам с	1	1
2089	все свое	1	1
2090	более глубокое	1	1
2091	звук перестает	1	1
2092	речи как	11	1
2093	бы показать	1	1
2094	такого что	1	1
2095	и слов	1	1
2096	науки и	1	1
2097	когда его	1	1
2098	к разложению	1	1
2099	чем для	2	1
2100	и делает	2	1
2101	как звук	1	1
2102	ее развитие	1	1
2103	показать на	1	1
2104	в исследовании	6	1
2105	сводится к	1	1
2106	но чтобы	1	1
2107	неразрывное единство	1	1
2108	на известный	3	1
2109	ли они	1	1
2110	с это	3	1
2111	же самые	2	1
2112	намерения и	1	1
2113	отдельные ее	1	1
2114	стремится не	2	1
2115	со всеми	2	1
2116	необходимо должна	1	1
2117	эти понятия	2	1
2118	о природе	5	1
2119	отношении мысли	4	1
2120	и переход	1	1
2121	каким-либо другим	1	1
2122	именно оно	1	1
2123	первый шаг	1	1
2124	психологической точки	1	1
2125	следовательно в	1	1
2126	эти свойства	1	1
2127	заключается не	1	1
2128	может не	4	1
2129	и столь	1	1
2130	себя с	1	1
2131	мышления мы	2	1
2132	сознании в	1	1
2133	особенностей которые	2	1
2134	нашему исследованию	1	1
2135	между их	1	1
2136	но об	1	1
2137	и действительно	1	1
2138	языка нам	1	1
2139	это общее	1	1
2140	с на	1	1
2141	если ребенок	2	1
2142	что непосредственное	1	1
2143	взрослым и	1	1
2144	действительность с	1	1
2145	который сам	1	1
2146	человеку как	1	1
2147	зрения или	1	1
2148	того какие	1	1
2149	мысли тем	1	1
2150	только их	1	1
2151	анализа в	1	1
2152	на закон	1	1
2153	корней и	1	1
2154	вот все	1	1
2155	уже что	1	1
2156	на эту	2	1
2157	ними не	1	1
2158	необходимо предполагает	3	1
2159	и просто	1	1
2160	том какое	1	1
2161	жизни в	1	1
2162	я хочу	1	1
2163	первому и	1	1
2164	от опыта	1	1
2165	никакой связи	2	1
2166	несколько иначе	1	1
2167	приводит к	8	1
2168	свои внутренние	1	1
2169	связаны между	1	1
2170	роли в	2	1
2171	так называемая	1	1
2172	ступени развития	2	1
2173	сравнению с	9	1
2174	вперед и	1	1
2175	предмету но	1	1
2176	как индивидуальная	1	1
2177	и решить	1	1
2178	отчета в	2	1
2179	к связи	1	1
2180	здесь нет	1	1
2181	этим категориям	1	1
2182	в которые	1	1
2183	самых низших	1	1
2184	не входит	2	1
2185	чтобы привести	1	1
2186	зависимости в	1	1
2187	без которых	1	1
2188	того на	1	1
2189	в прогрессе	1	1
2190	в психологии	11	1
2191	поводу его	1	1
2192	но их	1	1
2193	совершенно не	1	1
2194	этого явления	1	1
2195	сравнено с	1	1
2196	чем же	2	1
2197	форму речи	1	1
2198	действует как	1	1
2199	не является	16	1
2200	поэтому не	1	1
2201	и многое	1	1
2202	психологических фактов	1	1
2203	слова которое	1	1
2204	разумеется не	1	1
2205	системы которая	1	1
2206	которые связаны	1	1
2207	наблюдения с	1	1
2208	не объясняет	2	1
2209	языка конечно	1	1
2210	как говорит	2	1
2211	значения языка	2	1
2212	отнести к	1	1
2213	в очень	1	1
2214	который не	2	1
2215	с следует	1	1
2216	последних таким	1	1
2217	речи он	1	1
2218	о явлениях	1	1
2219	проявление и	1	1
2220	такой случай	1	1
2221	совпадает с	1	1
2222	но здесь	1	1
2223	большую роль	1	1
2224	одних мыслей	1	1
2225	на основе	7	1
2226	содержание с	1	1
2227	по сравнению	10	1
2228	это все	1	1
2229	представляется вопрос	1	1
2230	языка здесь	1	1
2231	не быть	1	1
2232	на известной	1	1
2233	если для	1	1
2234	связано со	1	1
2235	объективного с	1	1
2236	чем именно	1	1
2237	формы с	2	1
2238	речи не	1	1
2239	предшествующим и	1	1
2240	можно формулировать	1	1
2241	последнее слово	1	1
2242	игры как	1	1
2243	об изменении	1	1
2244	и вся	2	1
2245	новых данных	1	1
2246	он приближается	1	1
2247	очень хорошо	2	1
2248	быть выражена	2	1
2249	на некоторые	1	1
2250	мышления при	1	1
2251	и новые	1	1
2252	пример того	2	1
2253	вопроса и	3	1
2254	показывает самое	1	1
2255	имеет никакого	1	1
2256	этом на	1	1
2257	числе и	3	1
2258	существует ли	1	1
2259	как невозможно	2	1
2260	и основное	4	1
2261	не отдает	2	1
2262	в совершенно	5	1
2263	незаметно для	1	1
2264	стороны если	1	1
2265	действительность в	3	1
2266	которое будет	1	1
2267	ответит на	1	1
2268	оно представляет	1	1
2269	нет в	1	1
2270	ожидать что	1	1
2271	делает невозможным	1	1
2272	формами мышления	2	1
2273	связанной с	1	1
2274	потому и	2	1
2275	мысли это	2	1
2276	и идеи	2	1
2277	логической мысли	3	1
2278	глубокое и	1	1
2279	органов чувств	1	1
2280	в отличие	3	1
2281	без его	1	1
2282	деятельности мы	2	1
2283	его если	1	1
2284	видим в	1	1
2285	пище в	1	1
2286	связана с	4	1
2287	к следующему	1	1
2288	или действие	1	1
2289	своей жизни	1	1
2290	можно спросить	1	1
2291	к созданию	1	1
2292	что ее	1	1
2293	ответа на	3	1
2294	в самую	1	1
2295	материал науки	1	1
2296	в развитом	1	1
2297	истины а	2	1
2298	смотрят на	1	1
2299	свое неудовольствие	1	1
2300	из первых	1	1
2301	многочисленные и	1	1
2302	что самый	1	1
2303	с мыслью	2	1
2304	внешнее по	1	1
2305	другие предметы	1	1
2306	бы сказать	3	1
2307	за собственные	1	1
2308	что вносит	1	1
2309	это кажется	1	1
2310	к изучению	3	1
2311	последней в	1	1
2312	на ряд	1	1
2313	организма и	1	1
2314	в понятиях	1	1
2315	этот последний	1	1
2316	мышление в	5	1
2317	в изолированном	1	1
2318	к новой	1	1
2319	увидим ниже	2	1
2320	появляется в	1	1
2321	того факта	3	1
2322	мы с	1	1
2323	в непосредственных	1	1
2324	для исследования	1	1
2325	что следует	1	1
2326	является только	1	1
2327	у них	1	1
2328	это одно	1	1
2329	и восприятия	1	1
2330	так называемое	1	1
2331	связывается для	1	1
2332	если только	1	1
2333	не будучи	1	1
2334	размышления а	1	1
2335	с поэтому	1	1
2336	понятий к	1	1
2337	скажем только	3	1
2338	то которое	1	1
2339	или другой	2	1
2340	слова между	1	1
2341	о бессознательном	2	1
2342	из этой	2	1
2343	независимой от	1	1
2344	направлены на	1	1
2345	высшей степени	7	1
2346	это новое	1	1
2347	быть найдена	1	1
2348	всего того	2	1
2349	которому он	1	1
2350	из основной	1	1
2351	с предшествующим	1	1
2352	как к	1	1
2353	если считать	1	1
2354	это мысль	1	1
2355	именно к	1	1
2356	мысль то	1	1
2357	влечет за	2	1
2358	когда становится	1	1
2359	него по	1	1
2360	хотя эти	1	1
2361	что ребенок	11	1
2362	как б	1	1
2363	и развивается	2	1
2364	развития развитие	1	1
2365	даны уже	1	1
2366	произошло бы	1	1
2367	значение в	4	1
2368	изменение содержания	1	1
2369	логические формы	2	1
2370	другим как	1	1
2371	мир в	2	1
2372	если речь	1	1
2373	внешних условий	1	1
2374	стороны мы	2	1
2375	форма от	2	1
2376	дальнейшее развитие	1	1
2377	что восприятие	1	1
2378	на два	1	1
2379	в ущерб	2	1
2380	передаче мысли	1	1
2381	и вот	3	1
2382	том числе	3	1
2383	возникает в	2	1
2384	речи которые	1	1
2385	тот путь	1	1
2386	обе эти	4	1
2387	мы действительно	1	1
2388	и всем	1	1
2389	исследования мы	2	1
2390	слову если	1	1
2391	для всего	3	1
2392	только его	3	1
2393	к известному	4	1
2394	единства и	1	1
2395	могли произойти	1	1
2396	рассматриваются в	2	1
2397	на отдельные	3	1
2398	его можно	1	1
2399	деле не	1	1
2400	состоящее в	1	1
2401	план то	1	1
2402	нам еще	1	1
2403	кто его	1	1
2404	смысла но	1	1
2405	той теории	1	1
2406	мышления в	17	1
2407	себе способен	1	1
2408	на одной	2	1
2409	здесь в	1	1
2410	говорит и	1	1
2411	природы вообще	1	1
2412	ее содержания	1	1
2413	факт говорит	1	1
2414	с определенным	1	1
2415	чем он	3	1
2416	им с	1	1
2417	а другое	1	1
2418	иметь место	1	1
2419	яркий свет	1	1
2420	основана на	1	1
2421	с мышлением	5	1
2422	них и	1	1
2423	возникают из	1	1
2424	как простые	1	1
2425	анализ может	1	1
2426	видим не	1	1
2427	представление не	1	1
2428	с утверждением	1	1
2429	ее к	1	1
2430	развития не	2	1
2431	людей что	1	1
2432	же именно	1	1
2433	ответу на	1	1
2434	на каком	1	1
2435	думать не	1	1
2436	мысль но	1	1
2437	развития даже	1	1
2438	этим именем	1	1
2439	наконец в	2	1
2440	впрочем мы	1	1
2441	появление его	1	1
2442	а также	1	1
2443	одинаково ко	1	1
2444	речи это	2	1
2445	когда ребенок	3	1
2446	более сложного	1	1
2447	животных но	1	1
2448	всего средство	1	1
2449	объясняющими в	1	1
2450	совершенно различные	1	1
2451	можно быть	1	1
2452	раз навсегда	1	1
2453	в силах	1	1
2454	ней в	2	1
2455	например так	1	1
2456	вообще не	1	1
2457	в сферу	1	1
2458	противоречие между	1	1
2459	для науки	1	1
2460	проявление в	1	1
2461	более что	1	1
2462	развивается не	1	1
2463	случайных и	1	1
2464	в одинаковой	2	1
2465	мысли ребенка	1	1
2466	возможно было	1	1
2467	что перед	3	1
2468	науку в	1	1
2469	далее мы	1	1
2470	круг или	1	1
2471	нас к	10	1
2472	в объяснении	3	1
2473	только свою	1	1
2474	все прочие	2	1
2475	в переводе	1	1
2476	в математическом	1	1
2477	значение здесь	1	1
2478	наблюдений и	1	1
2479	для примера	1	1
