N	2gram	Tiupa_Hudo	Problemy
1289	и более	2	1
1290	или иначе	5	1
1291	основой художественного	1	1
1292	становления и	1	1
1293	несет в	3	1
1294	же по	1	1
1295	это еще	1	1
1296	о каком	1	1
1297	иных языковых	1	1
1298	это возможно	1	1
1299	с эстетической	1	1
1300	лежащей в	1	1
1301	мира а	1	1
1302	нас к	1	1
1303	говорить об	1	1
1304	него но	1	1
1305	говорят о	1	1
1306	определяет его	1	1
1307	противном случае	2	1
1308	ее составе	1	1
1309	перед собой	1	1
1310	ли не	1	1
1311	зрения не	1	1
1312	без этого	1	1
1313	со своей	4	1
1314	по его	1	1
1315	первой части	2	1
1316	именно эта	1	1
1317	форма в	1	1
1318	вследствие этой	2	1
1319	путь к	1	1
1320	своей значимости	1	1
1321	действующие лица	1	1
1322	тем более	2	1
1323	как следствие	1	1
1324	людей в	1	1
1325	или ином	1	1
1326	а на	5	1
1327	человека к	3	1
1328	чужими устами	1	1
1329	может иметь	1	1
1330	полной мере	1	1
1331	автора не	1	1
1332	в полной	1	1
1333	как ни	1	1
1334	мышления и	2	1
1335	оно в	1	1
1336	мнению и	1	1
1337	зрения нашего	1	1
1338	утверждение о	1	1
1339	на один	1	1
1340	такого отношения	1	1
1341	границами между	1	1
1342	каждом из	1	1
1343	случае если	1	1
1344	две стороны	1	1
1345	достоевского где	1	1
1346	как уже	3	1
1347	в сознание	1	1
1348	здесь только	1	1
1349	этом мире	2	1
1350	нельзя не	1	1
1351	на всех	2	1
1352	к жизненному	1	1
1353	части и	1	1
1354	с совершенно	1	1
1355	она здесь	1	1
1356	к откровениям	1	1
1357	впервые становится	1	1
1358	в искусстве	9	1
1359	и может	2	1
1360	результат тот	1	1
1361	толстой например	1	1
1362	тех же	1	1
1363	к области	3	1
1364	существа в	1	1
1365	заключает в	1	1
1366	где ей	1	1
1367	другого я	2	1
1368	в это	1	1
1369	а этот	1	1
1370	личность как	1	1
1371	но напротив	1	1
1372	при всем	2	1
1373	достигается не	1	1
1374	над собою	1	1
1375	на это	1	1
1376	и позволяет	3	1
1377	числе и	2	1
1378	человеческих отношений	2	1
1379	в литературном	1	1
1380	к изучению	1	1
1381	героя это	1	1
1382	литературное произведение	1	1
1383	та или	1	1
1384	доминирует в	1	1
1385	роман и	2	1
1386	нас самих	2	1
1387	на не	1	1
1388	он оказывается	2	1
1389	здесь остается	1	1
1390	может показаться	1	1
1391	оно живет	1	1
1392	есть его	1	1
1393	по этому	1	1
1394	место в	5	1
1395	в совершенном	1	1
1396	исканий и	1	1
1397	косвенной речи	1	1
1398	является непосредственным	1	1
1399	происходит в	1	1
1400	герой реалистического	1	1
1401	о своих	1	1
1402	когда герой	1	1
1403	в области	8	1
1404	тех или	2	1
1405	а говоря	1	1
1406	теории искусства	1	1
1407	в бытии	1	1
1408	толстого в	1	1
1409	как совокупность	3	1
1410	своей индивидуальности	1	1
1411	виду что	1	1
1412	другого сознания	1	1
1413	ориентирована на	1	1
1414	интонации и	1	1
1415	суда над	1	1
1416	именно это	1	1
1417	как диалога	1	1
1418	проблема взаимоотношений	1	1
1419	он переживает	1	1
1420	лишь одного	1	1
1421	в известной	1	1
1422	есть не	1	1
1423	образов и	1	1
1424	говорит не	1	1
1425	совершается в	1	1
1426	степени и	1	1
1427	мира с	2	1
1428	котором он	1	1
