N	2gram	Losev_Vlad	StatiiOP
1323	но кажется	1	1
1324	к вам	1	1
1325	почти в	1	1
1326	у своего	1	1
1327	в прошлом	1	1
1328	близость к	1	1
1329	вообще так	1	1
1330	к ним	1	1
1331	основания для	1	1
1332	вл соловьевым	22	1
1333	вообще и	1	1
1334	самом начале	1	1
1335	бога и	3	1
1336	у себя	1	1
1337	убежден что	1	1
1338	казалось что	2	1
1339	вернуться к	1	1
1340	сведений о	2	1
1341	почему и	1	1
1342	он так	2	1
1343	для всей	1	1
1344	наряду с	1	1
1345	отхода от	1	1
1346	нем он	1	1
1347	с большим	1	1
1348	ниже а	1	1
1349	верить в	1	1
1350	н н	18	1
1351	в нашем	5	1
1352	и несомненно	1	1
1353	с этими	4	1
1354	мало так	1	1
1355	без того	1	1
1356	и отдельные	1	1
1357	как результат	1	1
1358	из трех	3	1
1359	больше ничего	1	1
1360	которая на	1	1
1361	году а	1	1
1362	л н	3	1
1363	согласиться с	1	1
1364	и серьезную	2	1
1365	по одной	1	1
1366	к вопросам	1	1
1367	когда в	1	1
1368	обедал у	1	1
1369	он сам	3	1
1370	не понял	2	1
1371	были в	2	1
1372	который у	1	1
1373	в меру	2	1
1374	с темой	1	1
1375	не имело	1	1
1376	время ее	1	1
1377	стороны а	1	1
1378	друзей и	2	1
1379	время был	1	1
1380	эти самые	1	1
1381	книги в	1	1
1382	времени работы	1	1
1383	этом же	2	1
1384	себе как	1	1
1385	затем в	1	1
1386	на каждое	1	1
1387	себя в	6	1
1388	он считал	2	1
1389	вся эта	3	1
1390	о ней	1	1
1391	она ни	1	1
1392	он все	2	1
1393	одно что	1	1
1394	чтения о	1	1
1395	не отступал	1	1
1396	была по	1	1
1397	связан не	1	1
1398	очень многое	1	1
1399	утверждать только	1	1
1400	ум и	1	1
1401	своего социального	1	1
1402	нем много	1	1
1403	отнесся к	1	1
1404	влияние на	1	1
1405	ответов на	1	1
1406	он именует	1	1
1407	в годы	2	1
1408	и понятно	1	1
1409	по возвращении	5	1
1410	не обходилось	1	1
1411	и шесть	1	1
1412	истории в	2	1
1413	переставал быть	1	1
1414	еще раньше	1	1
1415	в петербурге	10	1
1416	лучшим и	1	1
1417	указать на	2	1
1418	время и	3	1
1419	вообще а	1	1
1420	не видел	1	1
1421	вообще я	1	1
1422	вполне понятно	1	1
1423	познакомился с	1	1
1424	в произведении	2	1
1425	к себе	2	1
1426	притом не	1	1
1427	можно думать	1	1
1428	в состоянии	1	1
1429	к жене	1	1
1430	смысле в	1	1
1431	начала и	2	1
1432	и легко	1	1
1433	сравнить с	1	1
1434	его основная	1	1
1435	то у	1	1
1436	есть его	1	1
1437	разбирался в	1	1
1438	а и	1	1
1439	то для	2	1
1440	марта года	7	1
1441	обычно не	1	1
1442	в с	7	1
1443	отрывок в	1	1
1444	не соответствует	1	1
1445	своего друга	1	1
1446	ей было	2	1
1447	книги и	2	1
1448	чтобы иметь	1	1
1449	оказался в	2	1
1450	что несмотря	1	1
1451	и пушкина	1	1
1452	он лично	1	1
1453	и кажется	3	1
1454	нужно считаться	1	1
1455	с другими	1	1
1456	остаются для	1	1
1457	свидетельствует тот	1	1
1458	пристального внимания	1	1
1459	этого человека	1	1
1460	них все	1	1
1461	блеском и	1	1
1462	ее брата	1	1
1463	не выходя	1	1
1464	в июне	2	1
1465	также все	1	1
1466	не лишена	1	1
1467	поэта но	1	1
1468	в будущем	2	1
1469	и притом	5	1
1470	в несколько	1	1
1471	время во	1	1
1472	работ о	1	1
1473	его тут	1	1
1474	из последних	1	1
1475	прежде чем	1	1
1476	всех его	1	1
1477	тут и	1	1
1478	тот кто	1	1
1479	и свободнее	1	1
1480	поэтому он	1	1
1481	январе года	1	1
1482	каком случае	1	1
1483	ясностью и	1	1
1484	и всего	1	1
1485	кто хотел	1	1
1486	и всю	1	1
1487	известие о	1	1
1488	историю как	1	1
1489	же года	9	1
1490	общественные идеалы	1	1
1491	подлинном смысле	1	1
1492	выходя за	1	1
1493	между этими	1	1
1494	совсем в	1	1
1495	конечно на	1	1
1496	в следующие	1	1
1497	между ними	2	1
1498	себе не	2	1
1499	влиял на	1	1
1500	по одному	2	1
1501	существу это	1	1
1502	всеми его	1	1
1503	место и	1	1
1504	виде так	1	1
1505	он тяжело	1	1
1506	слишком много	1	1
1507	где уже	1	1
1508	далее но	1	1
1509	свое самое	1	1
1510	в себя	1	1
1511	иногда не	1	1
1512	был не	3	1
1513	это тоже	1	1
1514	русской государственности	1	1
1515	и м	3	1
1516	большой интерес	3	1
1517	только во	1	1
1518	в я	4	1
1519	а потом	1	1
1520	ему говорить	1	1
1521	характерная особенность	1	1
1522	истинный смысл	1	1
1523	времени вполне	1	1
1524	в печать	1	1
1525	материалом для	1	1
1526	слово во	1	1
1527	на нашем	1	1
1528	своего национального	1	1
1529	в москву	3	1
1530	уже сказано	1	1
1531	мне была	1	1
1532	его развития	1	1
1533	увидим ниже	5	1
1534	отдельным изданием	2	1
1535	был уже	1	1
1536	ведь в	1	1
1537	говоря в	1	1
1538	читаем на	1	1
1539	в вестнике	3	1
1540	говорил о	1	1
1541	и намеков	1	1
1542	поводу этих	1	1
1543	бы она	1	1
1544	истину то	1	1
1545	вестник европы	3	1
1546	что настоящее	1	1
1547	вклад в	1	1
1548	так мы	1	1
1549	чтобы он	3	1
1550	его вольного	1	1
1551	особого рода	2	1
1552	пишет о	1	1
1553	еще только	1	1
1554	на другой	1	1
1555	рукописей а	1	1
1556	не один	1	1
1557	читаем и	1	1
1558	человека как	3	1
1559	не испытывал	3	1
1560	вывод который	1	1
1561	в ответ	2	1
1562	будет в	1	1
1563	именно что	1	1
1564	не помешало	1	1
1565	неподалеку от	1	1
1566	некоторое представление	1	1
1567	в личной	1	1
1568	этом свете	1	1
1569	этот разрыв	1	1
1570	последние годы	4	1
1571	одно и	1	1
1572	который объявил	1	1
1573	образ мыслей	2	1
1574	и та	1	1
1575	так далеко	1	1
1576	с годами	1	1
1577	укажем только	1	1
1578	i с	5	1
1579	уже потому	1	1
1580	и хотя	3	1
1581	нашел в	1	1
1582	в современной	1	1
1583	года то	4	1
1584	вот в	1	1
1585	к кому	1	1
1586	также от	1	1
1587	отчасти в	1	1
1588	что бы	2	1
1589	отношения с	1	1
1590	над ним	1	1
1591	в известных	1	1
1592	но тут	2	1
1593	сравнительно с	3	1
1594	с удовольствием	1	1
1595	мы здесь	2	1
1596	родился в	1	1
1597	этот период	2	1
1598	он еще	1	1
1599	характера его	1	1
1600	почти каждый	1	1
1601	несколько лет	1	1
1602	ответы на	1	1
1603	так называемую	1	1
1604	и объясняется	1	1
1605	я в	4	1
1606	так называемого	1	1
1607	но без	1	1
1608	молодые годы	1	1
1609	мое сердце	1	1
1610	не говорится	2	1
1611	для той	1	1
1612	и глубоко	3	1
1613	на такой	2	1
1614	он в	4	1
1615	жизнь как	1	1
1616	последнего в	1	1
1617	неопределенное время	1	1
1618	не указал	1	1
1619	году в	3	1
1620	и никогда	2	1
1621	свидетельствуют что	1	1
1622	говорил не	1	1
1623	раз даже	4	1
1624	подход к	1	1
1625	года но	1	1
1626	его личности	2	1
1627	имела для	1	1
1628	о его	7	1
1629	только внешнюю	1	1
1630	также имеют	1	1
1631	своего обучения	1	1
1632	от истории	1	1
1633	был в	5	1
1634	и есть	2	1
1635	мы будем	4	1
1636	в некотором	1	1
1637	и гораздо	1	1
1638	было по	1	1
1639	итак в	1	1
1640	понимает как	1	1
1641	в силу	1	1
1642	с года	4	1
1643	ней в	1	1
1644	мы теперь	1	1
1645	грубо так	1	1
1646	исторических материалов	1	1
1647	из анализа	1	1
1648	оно может	1	1
1649	я люблю	1	1
1650	на подобные	1	1
1651	карамзин был	1	1
1652	сказать о	2	1
1653	ни за	1	1
1654	но кроме	2	1
1655	с с	5	1
1656	это совершенно	1	1
1657	речи о	1	1
1658	для чего	1	1
1659	которого мы	2	1
1660	вероятно в	2	1
1661	а главное	2	1
1662	разве только	1	1
1663	очень рано	1	1
1664	как видите	1	1
1665	нам кажется	2	1
1666	вызвать у	1	1
1667	это он	1	1
1668	в позднейшем	1	1
1669	действительно было	1	1
1670	где мы	1	1
1671	можно отметить	1	1
1672	в подлинном	1	1
1673	которая и	1	1
1674	при дворе	3	1
1675	он начал	1	1
1676	не делал	1	1
1677	о детской	1	1
1678	вопросом о	1	1
1679	любви и	1	1
1680	можно только	1	1
1681	целый день	1	1
1682	потому чтобы	1	1
1683	отметить также	1	1
1684	против этого	2	1
1685	этом споре	2	1
1686	более резко	1	1
1687	него по	1	1
1688	довольно хорошо	1	1
1689	в защиту	2	1
1690	в разгар	2	1
1691	м а	5	1
1692	этому времени	3	1
1693	и против	1	1
1694	опасность для	1	1
1695	теперь о	1	1
1696	более ранней	1	1
1697	вот о	1	1
1698	как с	1	1
1699	свою вторую	1	1
1700	сойти с	1	1
1701	себе представить	2	1
1702	полемика с	2	1
1703	н и	4	1
1704	в основном	5	1
1705	которой не	1	1
1706	которые он	2	1
1707	которых мы	1	1
1708	этих случаев	1	1
1709	ним и	1	1
1710	которая по	1	1
1711	полностью в	2	1
1712	и должно	1	1
1713	лишь только	1	1
1714	большую роль	1	1
1715	не помню	3	1
1716	к брату	2	1
1717	источников в	1	1
1718	я никогда	3	1
1719	человек с	1	1
1720	писал это	1	1
1721	содержит в	1	1
1722	чтобы стать	2	1
1723	на неопределенное	1	1
1724	три дня	1	1
1725	с ним	10	1
1726	дела в	1	1
1727	года он	16	1
1728	всегда были	1	1
1729	не дала	2	1
1730	нас за	1	1
1731	он на	1	1
1732	воображения и	1	1
1733	в другой	1	1
1734	характер и	1	1
1735	в науке	3	1
1736	действительно ли	1	1
1737	к выводу	1	1
1738	с каждым	2	1
1739	все периоды	1	1
1740	очень рад	1	1
1741	что всему	1	1
1742	содержательностью и	1	1
1743	его вопросов	1	1
1744	против чего	1	1
1745	время когда	1	1
1746	поводу с	1	1
1747	князя и	1	1
1748	том и	1	1
1749	после прочтения	3	1
1750	на минуту	1	1
1751	такой факт	2	1
1752	связанная с	1	1
1753	такого же	1	1
1754	будто и	1	1
1755	как вы	2	1
1756	равно не	1	1
1757	беседует с	2	1
1758	из писателей	1	1
1759	во что	1	1
1760	все то	1	1
1761	ли с	1	1
1762	двух сторон	1	1
1763	с некоторыми	1	1
1764	между окончанием	1	1
1765	почти всегда	1	1
1766	же т	4	1
1767	пророк и	1	1
1768	имеет значение	1	1
1769	в моем	1	1
1770	был оставлен	2	1
1771	следовательно в	1	1
1772	частью в	1	1
1773	обнаруживает не	1	1
1774	о самом	1	1
1775	статья в	1	1
1776	вас в	1	1
1777	имеются некоторые	2	1
1778	месте и	1	1
1779	одновременно с	2	1
1780	с целью	1	1
1781	был связан	1	1
1782	его биографию	1	1
1783	вот и	3	1
1784	еще с	2	1
1785	приведенных выше	1	1
1786	на месте	2	1
1787	января года	6	1
1788	и действительно	3	1
1789	он успел	1	1
1790	уже была	2	1
1791	говорить в	1	1
1792	эта поэма	1	1
1793	не много	1	1
1794	не знал	1	1
1795	очень важный	1	1
1796	был л	1	1
1797	есть нечто	2	1
1798	с такими	1	1
1799	весь город	1	1
1800	и правильной	1	1
1801	не соответствуют	1	1
1802	в дружеских	2	1
1803	а иной	4	1
1804	с собою	1	1
1805	и просто	3	1
1806	много но	1	1
1807	по душе	1	1
1808	правда не	1	1
1809	таких случаях	1	1
1810	участвовать в	1	1
1811	за границу	3	1
1812	общего дела	2	1
1813	мыслей и	1	1
1814	основании анализа	1	1
1815	своего отца	2	1
1816	при всех	1	1
1817	знает что	1	1
1818	№ в	1	1
1819	как исторического	1	1
1820	его памяти	1	1
1821	обычно у	1	1
1822	сейчас же	1	1
1823	интереснее всего	1	1
1824	в трагедию	1	1
1825	эти шесть	1	1
1826	жена и	1	1
1827	он мог	1	1
1828	они по	1	1
1829	к какой	1	1
1830	основания и	1	1
1831	я говорю	1	1
1832	при всем	1	1
1833	концу этого	1	1
1834	нет ничего	1	1
1835	пишет следующее	1	1
1836	общий тон	1	1
1837	полученное им	1	1
1838	ни к	2	1
1839	его и	2	1
1840	попал в	1	1
1841	но тот	1	1
1842	о вл	12	1
1843	резкая перемена	1	1
1844	должно быть	1	1
1845	характер его	1	1
1846	бы с	2	1
1847	столько с	1	1
1848	конечно мог	1	1
1849	в историю	1	1
1850	около двух	1	1
1851	и красоту	1	1
1852	важнее всего	1	1
1853	же после	1	1
1854	ли он	2	1
1855	возвращаясь из	1	1
1856	тогда я	1	1
1857	у одного	2	1
1858	так живо	1	1
1859	чем то	1	1
1860	непосредственных предшественников	1	1
1861	с нами	3	1
1862	не дал	1	1
1863	он часто	1	1
1864	вопросе о	1	1
1865	на два	1	1
1866	а может	1	1
1867	факт как	1	1
1868	в те	12	1
1869	и больше	3	1
1870	не понимает	1	1
1871	со всей	1	1
1872	что лучше	1	1
1873	что также	1	1
1874	к одному	1	1
1875	своей работе	1	1
1876	своих работ	1	1
1877	о своем	3	1
1878	он читал	1	1
1879	него с	1	1
1880	имеет никакого	2	1
1881	подобного рода	1	1
1882	большей частью	1	1
1883	м с	10	1
1884	сейчас отметим	1	1
1885	теперь не	1	1
1886	и любовью	1	1
1887	почти одновременно	1	1
1888	еще один	2	1
1889	каждый из	1	1
1890	в обществе	1	1
1891	поводу того	1	1
1892	н а	1	1
1893	с западной	2	1
1894	россии с	2	1
1895	безусловно и	1	1
1896	далеки от	1	1
1897	на которые	1	1
1898	мне не	1	1
1899	основан на	1	1
1900	и роста	1	1
1901	сближению с	1	1
1902	на две	1	1
1903	основное содержание	1	1
1904	наука и	2	1
1905	речи в	1	1
1906	полемики в	1	1
1907	на исторические	1	1
1908	лет у	1	1
1909	свой взгляд	1	1
1910	всегда в	1	1
1911	вокруг пушкина	1	1
1912	намеки на	1	1
1913	от роду	1	1
1914	в недостаточной	1	1
1915	человечества и	1	1
1916	близким и	1	1
1917	возвращении в	2	1
1918	относиться к	2	1
1919	много таких	1	1
1920	то здесь	1	1
1921	не стоит	1	1
1922	разных источников	1	1
1923	после его	1	1
1924	друг друга	3	1
1925	современности и	1	1
1926	и после	1	1
1927	был большим	1	1
1928	дает в	1	1
1929	не из	2	1
1930	сам называл	1	1
1931	же он	1	1
1932	показать как	1	1
1933	в самой	1	1
1934	каждым днем	1	1
1935	он несомненно	1	1
1936	жизни не	1	1
1937	отметить и	1	1
1938	этом письме	4	1
1939	собственно говоря	4	1
1940	сколько с	1	1
1941	а об	1	1
1942	времени между	1	1
1943	обратиться к	1	1
1944	впечатление и	2	1
1945	высшей степени	1	1
1946	и каким	1	1
1947	социального протеста	2	1
1948	вместе со	1	1
1949	всегда была	1	1
1950	в более	3	1
1951	на языке	1	1
1952	текущей литературе	1	1
1953	ему в	4	1
1954	того большого	1	1
1955	выписки из	2	1
1956	отцу и	1	1
1957	высшей школе	1	1
1958	с м	70	1
1959	с начала	2	1
1960	с соловьева	4	1
1961	не во	1	1
1962	были напечатаны	1	1
1963	время своего	1	1
1964	второй половине	3	1
1965	исторического так	1	1
1966	до последних	2	1
1967	не будем	3	1
1968	с очень	2	1
1969	далекими и	1	1
1970	обращается с	1	1
1971	был гораздо	1	1
1972	о появлении	1	1
1973	п е	2	1
1974	хотя у	1	1
1975	есть но	1	1
1976	есть первое	1	1
1977	на одно	1	1
1978	этот был	1	1
1979	истории русской	1	1
1980	в формах	1	1
1981	о нем	9	1
1982	которого я	2	1
1983	и тут	2	1
1984	был слишком	1	1
1985	писал что	1	1
1986	со своим	5	1
1987	к счастью	1	1
1988	то мы	3	1
1989	мы сталкиваемся	1	1
1990	с т	1	1
1991	здесь в	2	1
1992	уже были	1	1
1993	на одной	3	1
1994	вопросам что	1	1
1995	а все	1	1
1996	но одно	1	1
1997	делать из	1	1
1998	очень долго	1	1
1999	этом в	2	1
2000	слова не	1	1
2001	все равно	1	1
2002	что роман	1	1
2003	которые я	1	1
2004	всего и	1	1
2005	лет с	2	1
2006	должно следовать	1	1
2007	он рассуждает	1	1
2008	в московских	1	1
2009	от всех	1	1
2010	годом и	1	1
2011	этого не	2	1
2012	в свои	2	1
2013	с ними	2	1
2014	что к	3	1
2015	входить в	1	1
2016	и вы	2	1
2017	и которая	2	1
2018	году как	1	1
2019	здесь все	1	1
2020	года у	1	1
2021	я более	1	1
2022	отрицать что	1	1
2023	вот это	1	1
2024	история и	3	1
2025	нет надобности	1	1
2026	действует сам	1	1
2027	очень много	2	1
2028	пушкин то	1	1
2029	до наших	1	1
2030	стихи и	1	1
2031	слова на	1	1
2032	впрочем не	5	1
2033	музей а	2	1
2034	склонность к	1	1
2035	к жизни	2	1
2036	среди прочих	1	1
2037	поведения и	1	1
2038	и вовсе	1	1
2039	лежит на	1	1
2040	и следовало	1	1
2041	не переставал	1	1
2042	в принципиальном	1	1
2043	не нам	1	1
2044	заслуживает особого	1	1
2045	самостоятельного и	1	1
2046	заметил что	1	1
2047	историческая справедливость	1	1
2048	даже после	2	1
2049	своего существования	1	1
2050	и опыт	1	1
2051	он никогда	2	1
2052	отдельные минуты	1	1
2053	г с	2	1
2054	чем мы	1	1
2055	этой борьбе	1	1
2056	обходилось без	1	1
2057	и напряженной	1	1
2058	разницы между	1	1
2059	и небольшой	1	1
2060	в точности	1	1
2061	тогда действительно	1	1
2062	известная книга	1	1
2063	он приводит	1	1
2064	статьей в	1	1
2065	не стал	3	1
2066	та что	1	1
2067	к середине	2	1
2068	котором все	1	1
2069	уважением и	1	1
2070	вследствие чего	1	1
2071	то можно	1	1
2072	дело и	1	1
2073	кончил в	1	1
2074	после всех	1	1
2075	особенно сказалось	1	1
2076	за его	1	1
2077	остановился на	1	1
2078	можно утверждать	1	1
2079	связаны с	1	1
2080	что хочет	1	1
2081	бы его	2	1
2082	которая как	2	1
2083	ко всему	4	1
2084	этом виде	1	1
2085	целое в	1	1
2086	этом у	1	1
2087	же из	1	1
2088	интересом в	1	1
2089	летом года	6	1
2090	лет не	1	1
2091	он ни	1	1
2092	наблюдений но	1	1
2093	переворот в	1	1
2094	жизненный путь	1	1
2095	вместо этого	1	1
2096	г №	1	1
2097	это вероятно	1	1
2098	на своих	1	1
2099	воспоминаний о	1	1
2100	с новыми	1	1
2101	особенно не	1	1
2102	под ред	2	1
2103	характера в	1	1
2104	этого последнего	3	1
2105	зрелые годы	1	1
2106	и почти	2	1
2107	церкви и	2	1
2108	как уже	2	1
2109	совсем на	1	1
2110	а из	2	1
2111	так резко	1	1
2112	и многочисленные	1	1
2113	своем отношении	1	1
2114	отразились на	1	1
2115	больше и	1	1
2116	из рукописей	1	1
2117	просто не	2	1
2118	быть помните	1	1
2119	из позднейших	1	1
2120	была ему	2	1
2121	вестнике европы	3	1
2122	к тем	1	1
2123	фактами в	1	1
2124	не с	1	1
2125	свою жизнь	1	1
2126	о поэзии	1	1
2127	всего его	1	1
2128	есть и	1	1
2129	мы пока	2	1
2130	в селе	1	1
2131	поэзия и	1	1
2132	было еще	1	1
2133	предисловие к	1	1
2134	имел большое	1	1
2135	но дело	2	1
2136	не следует	1	1
2137	всегда было	1	1
2138	только то	1	1
2139	и жизни	1	1
2140	ему было	3	1
2141	с кем	1	1
2142	на всю	2	1
2143	у нее	1	1
2144	или как	1	1
2145	с двумя	1	1
2146	не нравится	2	1
2147	и всякая	2	1
2148	все были	1	1
2149	письмо от	1	1
2150	с первого	2	1
2151	и невозможно	1	1
2152	почти никогда	1	1
2153	годы когда	1	1
2154	году он	5	1
2155	сказано выше	1	1
2156	и отвечал	1	1
2157	в харькове	1	1
2158	верил в	1	1
2159	почему это	1	1
2160	обстановку в	1	1
2161	этого нет	1	1
2162	него и	2	1
2163	сделал для	1	1
2164	очень интересно	1	1
2165	со своими	4	1
2166	раз против	1	1
2167	и самого	2	1
2168	вообще является	1	1
2169	что среди	1	1
2170	февраля года	1	1
2171	для такого	1	1
2172	указаний на	1	1
2173	исторический процесс	1	1
2174	и зрелые	1	1
2175	публики и	1	1
2176	и много	1	1
2177	над его	1	1
2178	него были	1	1
2179	первый том	1	1
2180	в высшей	2	1
2181	этих стихах	1	1
2182	что хотел	1	1
2183	настаивать на	1	1
2184	конечно совершенно	1	1
2185	только была	1	1
2186	с таким	1	1
2187	же в	3	1
2188	никому не	1	1
2189	было довольно	1	1
2190	том виде	1	1
2191	все еще	1	1
2192	что вызвало	1	1
2193	свою ответственность	1	1
2194	только после	2	1
2195	об этой	2	1
2196	в создании	1	1
2197	известной степени	2	1
2198	интереса к	3	1
2199	чем та	1	1
2200	является почти	1	1
2201	человек не	1	1
2202	само собой	2	1
2203	он к	1	1
2204	прочим следующее	1	1
2205	также о	1	1
2206	к работе	1	1
2207	сам а	1	1
2208	года эти	2	1
2209	великих и	1	1
2210	в лице	1	1
2211	само по	1	1
2212	языке а	1	1
2213	изложение его	1	1
2214	больше того	2	1
2215	есть не	1	1
2216	а н	14	1
2217	и деятельности	2	1
2218	недоразумение и	1	1
2219	момент его	1	1
2220	такие явления	1	1
2221	годы своей	1	1
