N	2gram	Bakhtin_sl	Problemy
1293	один и	1	2
1294	только и	3	2
1295	и художественного	1	2
1296	в условиях	3	2
1297	конечно эта	1	2
1298	должен быть	3	2
1299	единство и	4	2
1300	его же	4	2
1301	первостепенное значение	1	2
1302	значимость и	1	2
1303	как все	1	2
1304	не все	2	2
1305	другом случае	3	2
1306	ему не	2	2
1307	не воспроизводится	1	2
1308	между авторской	1	2
1309	и эти	2	2
1310	хотя он	1	2
1311	на слушателя	5	2
1312	по которому	1	2
1313	а просто	2	2
1314	композиционные формы	1	2
1315	второго контекста	1	2
1316	и оценок	3	2
1317	и почти	3	2
1318	социального круга	1	2
1319	этого кругозора	1	2
1320	и ни	1	2
1321	и самостоятельность	1	2
1322	литературная пародия	2	2
1323	но она	2	2
1324	же тему	2	2
1325	и обратно	1	2
1326	этих случаях	2	2
1327	к которой	1	2
1328	кругозора в	1	2
1329	оно лишь	3	2
1330	иной степени	12	2
1331	в рамках	1	2
1332	всех его	9	2
1333	вступают в	1	2
1334	к ней	2	2
1335	и вне	3	2
1336	слово другого	1	2
1337	данного произведения	1	2
1338	теоретического осознания	1	2
1339	прямая речь	1	2
1340	выражения в	1	2
1341	произведения не	2	2
1342	как за	1	2
1343	действительно не	2	2
1344	авторский контекст	1	2
1345	в соответствующем	1	2
1346	или напротив	2	2
1347	все более	1	2
1348	человек не	1	2
1349	может и	1	2
1350	лучшем случае	3	2
1351	характер в	1	2
1352	и совершенно	1	2
1353	себя то	3	2
1354	как для	1	2
1355	дело здесь	1	2
1356	развертывается в	1	2
1357	не к	1	2
1358	слова неизбежно	1	1
1359	разобранных нами	1	1
1360	мир не	1	1
1361	предмет как	1	1
1362	как два	1	1
1363	и единому	2	1
1364	двумя разными	1	1
1365	решенным и	1	1
1366	же внутренне	1	1
1367	роль другого	1	1
1368	особенности и	1	1
1369	слова при	2	1
1370	для всех	2	1
1371	предмете и	1	1
1372	или и	1	1
1373	они сливаются	1	1
1374	случае в	1	1
1375	еще раз	3	1
1376	можно говорить	2	1
1377	сложных взаимоотношений	1	1
1378	этого в	1	1
1379	никогда и	1	1
1380	в произведение	2	1
1381	объектную тень	2	1
1382	почва для	1	1
1383	остаются в	3	1
1384	которые не	1	1
1385	творчества в	1	1
1386	которые здесь	1	1
1387	тем поразительнее	1	1
1388	интенций не	1	1
1389	и наших	1	1
1390	и становятся	1	1
1391	пробным камнем	1	1
1392	некоторой степени	1	1
1393	важно для	1	1
1394	район действия	2	1
1395	в пародийном	2	1
1396	добиться от	1	1
1397	учителя и	1	1
1398	а два	1	1
1399	учитывает и	1	1
1400	или иных	1	1
1401	роман или	1	1
1402	его при	1	1
1403	слово возможно	1	1
1404	в применении	1	1
1405	зрения эта	1	1
1406	однако и	2	1
1407	иное он	1	1
1408	героев о	1	1
1409	слове а	1	1
1410	эта же	1	1
1411	конца не	1	1
1412	неизбежно приводит	1	1
1413	которой они	1	1
1414	в некоторых	3	1
1415	и двух	1	1
1416	общения с	1	1
1417	построены в	1	1
1418	потому не	1	1
1419	нас в	3	1
1420	свое произведение	2	1
1421	в монологический	1	1
1422	самом же	1	1
1423	требует от	2	1
1424	они эти	1	1
1425	него свои	3	1
1426	и другими	2	1
1427	основные линии	1	1
1428	своего внутреннего	1	1
1429	на события	1	1
1430	у пушкина	1	1
1431	всей ее	1	1
1432	что слово	1	1
1433	и вносить	1	1
1434	влияния чужого	1	1
1435	роман до	1	1
1436	и ограничений	1	1
1437	сквозь все	1	1
1438	ко всем	1	1
1439	а напротив	1	1
1440	или во	2	1
1441	слове в	4	1
1442	тропах или	1	1
1443	разновидности романного	2	1
1444	особой точки	1	1
1445	вступить в	1	1
1446	себе то	1	1
1447	степень объектности	1	1
1448	и чужой	2	1
1449	без другого	3	1
1450	характера но	1	1
1451	наиболее полное	1	1
1452	социальной атмосферы	1	1
1453	на чужой	1	1
1454	синтаксического целого	2	1
1455	старается предвосхитить	1	1
1456	проблемы в	1	1
1457	все дело	1	1
1458	прямая и	1	1
1459	введенное в	1	1
1460	синтаксическую структуру	1	1
1461	слов например	1	1
1462	слово начинает	2	1
1463	в некотором	1	1
1464	из самых	2	1
1465	но по	2	1
1466	и полное	1	1
1467	форму и	1	1
1468	приближаться к	1	1
1469	эти интенции	1	1
1470	стиля как	1	1
1471	или на	2	1
1472	из каждого	1	1
1473	речах героев	1	1
1474	таком слове	1	1
1475	звучать как	1	1
1476	какие функции	1	1
1477	двух разных	1	1
1478	без учета	1	1
1479	каждом новом	1	1
1480	уже нет	1	1
1481	авторских слов	1	1
1482	очень далек	1	1
1483	в высказываниях	1	1
1484	самый диалог	1	1
1485	на наиболее	1	1
1486	заложенную в	1	1
1487	в собственном	2	1
1488	что по	1	1
1489	в точном	1	1
1490	с диалогом	1	1
1491	всеми его	1	1
1492	над самим	1	1
1493	свои слова	1	1
1494	диалогических противостояний	1	1
1495	на авторскую	2	1
1496	где она	1	1
1497	и синтаксическую	1	1
1498	что действие	1	1
1499	глазами другого	2	1
1500	только для	1	1
1501	но почему	1	1
1502	оговорок и	2	1
1503	как более	2	1
1504	своего выражения	1	1
1505	изображения при	1	1
1506	образ другого	1	1
1507	чтобы добиться	1	1
1508	на социальную	2	1
1509	рассказ не	1	1
1510	за ней	1	1
1511	переходил из	1	1
1512	себя не	1	1
1513	он по	1	1
1514	может находиться	1	1
1515	драматического диалога	1	1
1516	социально чужой	1	1
1517	не его	2	1
1518	но мы	2	1
1519	ведь не	1	1
1520	конечно лишь	1	1
1521	на первый	1	1
1522	другого чужого	1	1
1523	и свою	1	1
1524	обращение к	1	1
1525	свой смысл	2	1
1526	всем его	2	1
1527	связано с	3	1
1528	чужому высказыванию	1	1
1529	от различных	1	1
1530	слово является	1	1
1531	второй тип	1	1
1532	и образ	2	1
1533	сам же	1	1
1534	действительности в	1	1
1535	и выражений	1	1
1536	истории европейского	2	1
1537	отвлечемся от	1	1
1538	при наличии	1	1
1539	на этой	1	1
1540	всю его	2	1
1541	о друге	2	1
1542	оно направлено	2	1
1543	предмете с	1	1
1544	же то	1	1
1545	здесь возможны	1	1
1546	речь то	1	1
1547	в действительности	1	1
1548	конечно далеко	1	1
1549	среди всех	1	1
1550	этой почве	1	1
1551	действия романа	1	1
1552	слову в	2	1
1553	значение чужого	1	1
1554	эти идеи	1	1
1555	нет своего	1	1
1556	его внутренних	1	1
1557	языка в	21	1
1558	евангельские тексты	1	1
1559	каково бы	1	1
1560	авторской индивидуальности	1	1
1561	значимости в	1	1
1562	предмет на	1	1
1563	его формы	1	1
1564	именно этим	1	1
1565	говорящего как	3	1
1566	о которых	2	1
1567	замкнутость и	1	1
1568	диалогически как	2	1
1569	в стилистических	1	1
1570	и место	1	1
1571	замкнутого высказывания	2	1
1572	сталкивается в	1	1
1573	формы его	1	1
1574	и ограниченности	1	1
1575	его другим	1	1
1576	одним а	1	1
1577	пределах самого	1	1
1578	оно как	2	1
1579	которыми он	1	1
1580	и специфичность	1	1
1581	которую по	1	1
1582	и взаимного	1	1
1583	сознания в	2	1
1584	но вся	1	1
1585	и т.п	1	1
1586	поэтому мы	1	1
1587	этим определяются	2	1
1588	рассказчика или	2	1
1589	погашается в	1	1
1590	мы все	2	1
1591	герой может	1	1
1592	не исключает	1	1
1593	мир поэтому	1	1
1594	правда и	2	1
1595	слово социально	1	1
1596	слове его	1	1
1597	для данного	1	1
1598	не обязательно	1	1
1599	автора поэтому	1	1
1600	объединения и	4	1
1601	прозы в	2	1
1602	ведет и	1	1
1603	изнутри в	1	1
1604	существеннейших моментов	2	1
1605	художественное значение	1	1
1606	одного синтаксического	2	1
1607	раскрывается и	1	1
1608	и непосредственной	2	1
1609	эти типы	2	1
1610	между материалом	1	1
1611	сосуществования но	1	1
1612	автора с	1	1
1613	его возможные	1	1
1614	романе не	2	1
1615	всегда и	1	1
1616	его собственной	1	1
1617	и остается	3	1
1618	всякого слова	2	1
1619	и дает	1	1
1620	в прошлом	2	1
1621	оказывается перед	1	1
1622	поэтом и	1	1
1623	у стерна	5	1
1624	к ним	2	1
1625	произведения из	1	1
1626	и одному	1	1
1627	есть они	1	1
1628	она ни	1	1
1629	глубинные пласты	1	1
1630	и оценки	2	1
1631	единство его	1	1
1632	повсюду во	1	1
1633	смысле не	1	1
1634	в основу	1	1
1635	она или	1	1
1636	в самое	1	1
1637	каждый существенный	1	1
1638	простое и	1	1
1639	лишь абстрактный	1	1
1640	и вступает	1	1
1641	отношения слова	1	1
1642	не умеет	2	1
1643	именно образ	2	1
1644	не одно	1	1
1645	не поймет	1	1
1646	и тонов	1	1
1647	момент в	2	1
1648	поэтому все	1	1
1649	по-иному чем	1	1
1650	речь о	2	1
1651	этого второго	2	1
1652	рассказчик и	1	1
1653	единого монологически	1	1
1654	капитанской дочки	1	1
1655	в противном	1	1
1656	не два	1	1
1657	роман как	1	1
1658	наличных социальных	1	1
1659	композиционный прием	1	1
1660	но самый	1	1
1661	не просто	2	1
1662	своим словом	4	1
1663	его разновидности	1	1
1664	с введением	1	1
1665	слова ни	1	1
1666	происходит преломление	1	1
1667	думают и	1	1
1668	этим диалогом	1	1
1669	характерно что	3	1
1670	но сама	1	1
1671	образом на	2	1
1672	жанра в	4	1
1673	активности и	2	1
1674	того о	1	1
1675	иное слово	1	1
1676	или иным	1	1
1677	и могли	1	1
1678	создают в	1	1
1679	печорин у	1	1
1680	слове оно	1	1
1681	в чужой	1	1
1682	формах всегда	1	1
1683	обо мне	1	1
1684	не дано	1	1
1685	даже по	1	1
1686	слово должно	1	1
1687	лишь тогда	2	1
1688	одного высказывания	5	1
1689	видели что	1	1
1690	не зная	1	1
1691	и получает	1	1
1692	не выходит	3	1
1693	и столь	1	1
1694	нами не	1	1
1695	новые стороны	2	1
1696	явления как	1	1
1697	и автором	1	1
1698	как две	1	1
1699	полное слияние	1	1
1700	менее в	1	1
1701	заложенные в	2	1
1702	от его	4	1
1703	внутри одного	1	1
1704	от поэтического	1	1
1705	и всей	1	1
1706	рассказа мы	1	1
1707	глубокий и	1	1
1708	время и	3	1
1709	слова эта	1	1
1710	такого рода	2	1
1711	не лежит	1	1
1712	наших целей	1	1
1713	миров и	2	1
1714	притом не	1	1
1715	в состоянии	1	1
1716	что уже	1	1
1717	быть тем	3	1
1718	оценки и	2	1
1719	слово только	1	1
1720	строится не	1	1
1721	своей социальной	1	1
1722	в живых	1	1
1723	романного целого	2	1
1724	все новые	1	1
1725	диалоге и	1	1
1726	как нейтральное	1	1
1727	к конкретному	1	1
1728	преломляться сквозь	1	1
1729	и художественно	3	1
1730	и существенное	1	1
1731	и за	1	1
1732	и через	1	1
1733	довлеет себе	1	1
1734	и прямой	3	1
1735	значит не	1	1
1736	велико что	1	1
1737	но чаще	1	1
1738	одному и	2	1
1739	нем двух	1	1
1740	за отдельными	1	1
1741	не от	1	1
1742	компактными массами	1	1
1743	системы языка	4	1
1744	стилизации говорит	1	1
1745	подходят к	1	1
1746	лежит для	1	1
1747	социальные силы	1	1
1748	строятся на	1	1
1749	в каждый	5	1
1750	мира лишь	1	1
1751	слово во	1	1
1752	и освещения	1	1
1753	первый тип	1	1
1754	слово на	1	1
1755	вокруг себя	2	1
1756	зрения которого	1	1
1757	в письменной	1	1
1758	и притом	1	1
1759	есть еще	1	1
1760	его кругозором	1	1
1761	мировоззрения и	2	1
1762	как пародия	1	1
1763	слово самого	2	1
1764	стилизация пародия	1	1
1765	бы только	2	1
1766	п но	2	1
1767	высказываний и	1	1
1768	языка непосредственно	2	1
1769	слово ибо	1	1
1770	полемизирует с	1	1
1771	роман но	1	1
1772	романа этот	1	1
1773	такое понимание	2	1
1774	различных формах	1	1
1775	сознания на	1	1
1776	не дать	1	1
1777	при анализе	1	1
1778	из важнейших	2	1
1779	своего и	4	1
1780	стилизацией и	1	1
1781	вносить в	1	1
1782	нет прямого	1	1
1783	и чисто	5	1
1784	знаем в	1	1
1785	не исчерпываются	1	1
1786	могут до	1	1
1787	мне в	1	1
1788	и строится	1	1
1789	принципиальностью и	1	1
1790	xviii века	3	1
1791	и непосредственное	2	1
1792	предмету с	1	1
1793	собственное слово	1	1
1794	точном смысле	1	1
1795	рассказ от	1	1
1796	как рассказчик	1	1
1797	в среде	1	1
1798	смысле и	1	1
1799	с одним	3	1
1800	первый план	1	1
1801	в связи	2	1
1802	настоящим и	1	1
1803	становятся двуголосыми	1	1
1804	твердое и	1	1
1805	роман на	2	1
1806	всего он	1	1
1807	за своими	2	1
1808	здесь перед	1	1
1809	из главных	1	1
1810	художественная проза	3	1
1811	героя герой	1	1
1812	романа поэтому	1	1
1813	они как	2	1
1814	роман он	1	1
1815	его среди	1	1
1816	и крайняя	3	1
1817	особенности в	1	1
1818	до известной	3	1
1819	не решенным	1	1
1820	в маленьком	1	1
1821	этой концепции	1	1
1822	в двух	2	1
1823	диалогах и	1	1
1824	может противопоставить	1	1
1825	а только	1	1
1826	о тропах	1	1
1827	к некоторым	1	1
1828	пародии на	3	1
1829	есть своя	1	1
1830	прозаического слова	1	1
1831	к своеобразному	1	1
1832	проблема эта	2	1
1833	слова явление	1	1
1834	на другом	1	1
1835	и объединения	1	1
1836	говорит ты	1	1
1837	явления с	1	1
1838	для правильного	1	1
1839	приемов построения	1	1
1840	речевой манеры	1	1
1841	вопрос об	1	1
1842	художественно организованное	1	1
1843	от чисто	3	1
1844	всех своих	2	1
1845	сферах идеологической	1	1
1846	слова по	2	1
1847	мастерства в	1	1
1848	с образом	1	1
1849	смысл и	3	1
1850	такого слова	1	1
1851	от их	1	1
1852	рождается в	1	1
1853	в виноградов	1	1
1854	стилизация может	1	1
1855	него есть	1	1
1856	об особенностях	1	1
1857	литературной пародии	1	1
1858	настоящем и	1	1
1859	мир он	1	1
1860	его вопрос	1	1
1861	автора или	2	1
1862	слово ему	1	1
1863	пределы и	1	1
1864	самим предметом	1	1
1865	о предмете	1	1
1866	дана в	1	1
1867	который без	1	1
1868	бы она	1	1
1869	переходы от	1	1
1870	индивидуальных воль	2	1
1871	пародийная стилизация	5	1
1872	эта полнота	1	1
1873	в отдельных	1	1
1874	материалом и	1	1
1875	ничье слово	1	1
1876	толстого со	1	1
1877	ее же	1	1
1878	у них	2	1
1879	слова так	2	1
1880	отрешается от	1	1
1881	поразительнее что	1	1
1882	слияние в	1	1
1883	внешние и	1	1
1884	дистанции между	4	1
1885	личности и	1	1
1886	тесно сплетаться	1	1
1887	самому себе	1	1
1888	оценка не	1	1
1889	своей внутренней	1	1
1890	где герой	1	1
1891	языком и	6	1
1892	целого часто	2	1
1893	с различнейшими	1	1
1894	действующих лиц	2	1
1895	и тем	3	1
1896	взаимно дополнять	1	1
1897	как это	3	1
1898	понимает и	2	1
1899	стилизации пародии	1	1
1900	п если	1	1
1901	остаться в	1	1
1902	на нем	2	1
1903	предметной направленности	1	1
1904	стилистика и	2	1
1905	стилистика в	2	1
1906	в идеологическом	2	1
1907	придаточным предложением	1	1
1908	его смысла	1	1
1909	всех других	1	1
1910	нужно сказать	1	1
1911	не были	3	1
1912	не приходится	2	1
1913	кругозор в	1	1
1914	слова которая	2	1
1915	и тот	1	1
1916	часто не	1	1
1917	от самого	1	1
1918	разложения и	2	1
1919	поэтому даже	1	1
1920	как автор	1	1
1921	в полноте	1	1
1922	даже не	1	1
1923	довлеет не	1	1
1924	как одно	1	1
1925	глубине и	1	1
1926	проникнуть в	1	1
1927	в нее	3	1
1928	это может	2	1
1929	отношения с	1	1
1930	теперь даже	1	1
1931	романа он	1	1
1932	конструкции в	1	1
1933	своими словами	4	1
1934	а со	1	1
1935	слова притом	2	1
1936	его так	3	1
1937	он еще	1	1
1938	и возникает	1	1
1939	них одних	1	1
1940	могла бы	1	1
1941	почти каждый	1	1
1942	борьба в	1	1
1943	художественного слова	4	1
1944	стилизация а	1	1
1945	определенными и	1	1
1946	говорящего коллектива	1	1
1947	следовательно в	3	1
1948	выходят за	1	1
1949	особенности рассказа	1	1
1950	творческой работы	1	1
1951	между словом	5	1
1952	высшее единство	1	1
1953	известном смысле	2	1
1954	слова из	1	1
1955	речь эта	1	1
1956	и никогда	1	1
1957	ибо нет	1	1
1958	последнего времени	2	1
1959	строится на	1	1
1960	его стиль	1	1
1961	условия для	2	1
1962	первом случае	2	1
1963	оставляет в	2	1
1964	благодаря этой	2	1
1965	приводят к	1	1
1966	но прежде	1	1
1967	художественное изображение	2	1
1968	всех сторон	1	1
1969	слова от	7	1
1970	во взаимодействии	1	1
1971	непосредственно интенциональным	1	1
1972	мире поэтому	1	1
1973	это ощущение	1	1
1974	был в	1	1
1975	разночинной интеллигенции	1	1
1976	он считал	1	1
1977	все явления	1	1
1978	произойдет лишь	1	1
1979	оно способно	1	1
1980	романы и	1	1
1981	котором идет	1	1
1982	если они	1	1
1983	одной стороны	7	1
1984	осуществляет себя	3	1
1985	которая у	1	1
1986	время он	1	1
1987	и разновидности	2	1
1988	ориентированы на	1	1
1989	речь героев	1	1
1990	или иного	2	1
1991	романе является	1	1
1992	условность и	1	1
1993	это взаимоотношение	1	1
1994	интенций поэтому	1	1
1995	определяется прежде	2	1
1996	их остается	1	1
1997	уходит в	1	1
1998	мы коснемся	1	1
1999	стилизация высокого	1	1
2000	органически и	1	1
2001	каждого из	1	1
2002	как стилизация	1	1
2003	и нельзя	1	1
2004	авторской идеологии	1	1
2005	до его	1	1
2006	конкретное высказывание	1	1
2007	и самый	2	1
2008	его смысловые	1	1
2009	и ничего	1	1
2010	для художника-прозаика	1	1
2011	к автору	2	1
2012	роману как	1	1
2013	таков например	2	1
2014	правды но	1	1
2015	от всякого	2	1
2016	речи то	1	1
2017	трудно сказать	1	1
2018	к такому	2	1
2019	новым интенциям	1	1
2020	всего произведения	2	1
2021	социально-типическую или	1	1
2022	материал на	1	1
2023	собственном смысле	2	1
2024	в частности	3	1
2025	образцами для	1	1
2026	однако с	1	1
2027	многообразие социальных	1	1
2028	аналогичные явления	1	1
2029	и взаимоотношение	1	1
2030	одним словом	4	1
2031	для передачи	1	1
2032	этой проблемы	1	1
2033	в план	1	1
2034	диалога который	1	1
2035	речи но	2	1
2036	мировоззрения самого	1	1
2037	прислушаться к	1	1
2038	его из	1	1
2039	к художественному	1	1
2040	которые он	1	1
2041	в языке	7	1
2042	роман например	1	1
2043	и стиль	2	1
2044	слово для	2	1
2045	оно было	4	1
2046	самостоятельности и	1	1
2047	эти особенности	1	1
2048	очень важна	1	1
2049	на те	1	1
2050	говорит и	2	1
2051	поэтому менее	1	1
2052	и другим	4	1
2053	чужие голоса	1	1
2054	от нас	2	1
2055	до некоторой	1	1
2056	языковой а	1	1
2057	предмета изображения	1	1
2058	всех слов	1	1
2059	возможное слово	1	1
2060	котором в	1	1
2061	романе же	1	1
2062	авторской речью	2	1
2063	действует в	3	1
2064	первых двух	1	1
2065	в тесной	1	1
2066	без оговорки	1	1
2067	из существеннейших	5	1
2068	построены и	1	1
2069	пор не	2	1
2070	с каждым	1	1
2071	реплика всякого	1	1
2072	рассказа рассказчика	1	1
2073	единым и	5	1
2074	место занимает	1	1
2075	в высшее	1	1
2076	этого типа	2	1
2077	все существенные	1	1
2078	социальных сил	1	1
2079	речи от	1	1
2080	синтаксических и	1	1
2081	этого чужого	1	1
2082	этом как	1	1
2083	связанная с	2	1
2084	у жан-поля	2	1
2085	преломление авторских	3	1
2086	хроникеры достоевского	1	1
2087	очень легко	2	1
2088	и форм	4	1
2089	конечно еще	1	1
2090	так или	1	1
2091	этого процесса	1	1
2092	нового не	2	1
2093	высказывания в	2	1
2094	и ложь	1	1
2095	сознание не	1	1
2096	и делают	1	1
2097	авторская речь	3	1
2098	слов не	1	1
2099	ни о	2	1
2100	целого но	1	1
2101	смысла и	6	1
2102	определения и	1	1
2103	заключается в	1	1
2104	смысловая структура	2	1
2105	вступает с	1	1
2106	автор говорит	1	1
2107	взаимодействии с	4	1
2108	весь свой	1	1
2109	в нас	1	1
2110	встречаются и	1	1
2111	это чужое	1	1
2112	в идеологической	2	1
2113	чужих интенций	3	1
2114	произведение должно	1	1
2115	прямых слов	1	1
2116	за свое	1	1
2117	диалогические отношения	2	1
2118	для сознания	2	1
2119	человеку как	1	1
2120	его сознании	1	1
2121	равновесия и	2	1
2122	к пределу	1	1
2123	художественной прозы	5	1
2124	самая постановка	1	1
2125	таких которые	1	1
2126	завершенность и	1	1
2127	с такими	1	1
2128	ними не	1	1
2129	нейтральное слово	1	1
2130	нет да	1	1
2131	в творческом	1	1
2132	произведение в	1	1
2133	осознает себя	1	1
2134	предопределен и	1	1
2135	действительно может	1	1
2136	влияния на	3	1
2137	самостоятельность и	1	1
2138	романа очень	1	1
2139	иллюстрацией к	1	1
2140	всякому слову	1	1
2141	ли он	4	1
2142	своего предмета	5	1
2143	о котором	1	1
2144	языковые особенности	1	1
2145	важное значение	1	1
2146	предмету но	1	1
2147	не до	1	1
2148	характерна для	1	1
2149	эта внутренняя	3	1
2150	со стороны	1	1
2151	далек от	1	1
2152	речью героя	1	1
2153	в известном	2	1
2154	стилистической обработки	1	1
2155	слова оно	3	1
2156	этом его	1	1
2157	в каком	1	1
2158	на своем	5	1
2159	конструкции и	2	1
2160	важна здесь	1	1
2161	высказывание в	1	1
2162	жив и	1	1
2163	своем собственном	1	1
2164	этой власти	1	1
2165	п так	1	1
2166	изображающего сознания	1	1
2167	стилем и	1	1
2168	слова к	4	1
2169	в задание	3	1
2170	из области	1	1
2171	строится в	1	1
2172	к диалогу	1	1
2173	смысловой инстанции	4	1
2174	только одно	1	1
2175	чуждо и	1	1
2176	не ослабляя	1	1
2177	нет ничего	1	1
2178	ли они	1	1
2179	прозе в	1	1
2180	перехода из	1	1
2181	предмет слова	2	1
2182	возможно в	1	1
2183	нем новые	2	1
2184	в прозе	1	1
2185	не допускает	1	1
2186	не умел	1	1
2187	ему принадлежит	1	1
2188	относятся все	1	1
2189	близости к	1	1
2190	которые обычно	1	1
2191	где нет	2	1
2192	речам героев	1	1
2193	в неразрывной	1	1
2194	что мы	1	1
2195	его разновидностях	1	1
2196	в очень	1	1
2197	и речей	1	1
2198	становится одним	1	1
2199	как предмета	2	1
2200	своей основной	1	1
2201	и социальной	2	1
2202	высказывания а	1	1
2203	значение этого	1	1
2204	единства в	1	1
2205	только такие	1	1
2206	между высказываниями	1	1
2207	без преломления	2	1
2208	лежат в	1	1
2209	контексте данного	1	1
2210	и чужое	1	1
2211	неразрывно связано	1	1
2212	результате их	1	1
2213	он часто	1	1
2214	это только	1	1
2215	имеет первостепенное	1	1
2216	целого как	1	1
2217	и последовательностью	1	1
2218	здесь особенно	1	1
2219	конкретного осуществления	1	1
2220	не должны	3	1
2221	речи не	2	1
2222	человека от	1	1
2223	он просто	1	1
2224	поэтому интенции	1	1
2225	в законченные	1	1
2226	прямой речи	1	1
2227	слово также	1	1
2228	говорит только	1	1
2229	только один	1	1
2230	свой второй	1	1
2231	процессе этого	1	1
2232	занимает в	1	1
2233	совпадают с	1	1
2234	и два	1	1
2235	в бесах	1	1
2236	может лишь	2	1
2237	стилистики но	1	1
2238	монологическом высказывании	2	1
2239	рассказчика то	1	1
2240	стилистических приемов	1	1
2241	в романном	4	1
2242	в письмах	1	1
2243	маленьком масштабе	1	1
2244	а конкретное	1	1
2245	от других	2	1
2246	с очень	1	1
2247	ближе всего	1	1
2248	в авторской	1	1
2249	своих интенций	1	1
2250	тому или	1	1
2251	эти противоречия	1	1
2252	социальными мирами	1	1
2253	тень на	1	1
2254	более и	1	1
2255	она берет	1	1
2256	и иных	6	1
2257	что говорят	2	1
2258	типы и	1	1
2259	он их	2	1
2260	эта установка	3	1
2261	слово такой	1	1
2262	и единую	1	1
2263	быть также	2	1
2264	воспринять и	1	1
2265	его романах	2	1
2266	и монологически	1	1
2267	образом даже	1	1
2268	связанных с	4	1
2269	сюжетов и	1	1
2270	но дистанция	1	1
2271	лишь одна	1	1
2272	как особая	1	1
2273	одного в	2	1
2274	имеем в	1	1
2275	на которые	3	1
2276	зрения другого	1	1
2277	переход из	1	1
2278	а путем	1	1
2279	своими корнями	2	1
2280	и превращается	1	1
2281	которые его	1	1
2282	время был	1	1
2283	новые и	2	1
2284	произведения чтобы	1	1
2285	исключает из	1	1
2286	конца и	3	1
2287	внимание исследователей	1	1
2288	нет этого	1	1
2289	корнями в	2	1
2290	он? нет	1	1
2291	не знаем	3	1
2292	речи на	1	1
2293	то она	1	1
2294	перед необходимостью	1	1
2295	у лермонтова	1	1
2296	в чужую	2	1
2297	этого монолога	1	1
2298	он диалогически	1	1
2299	разговорного языка	1	1
2300	поэтического языка	4	1
2301	характерное для	1	1
2302	взаимодействия с	3	1
2303	к явлениям	1	1
2304	в свой	3	1
2305	этот последний	1	1
2306	но если	1	1
2307	диалогически все	1	1
2308	взаимодействие и	2	1
2309	степени его	1	1
2310	рассказом и	1	1
2311	воспитания и	2	1
2312	в эпохи	1	1
2313	это воплощенное	1	1
2314	к предмету	4	1
2315	их слова	1	1
2316	его своим	1	1
2317	влиять на	1	1
2318	его героями	1	1
2319	на единство	2	1
2320	взаимодействие с	1	1
2321	самом слове	1	1
2322	были слишком	1	1
2323	быть различной	1	1
2324	его моментов	2	1
2325	сожалению не	1	1
2326	к полному	1	1
2327	мы еще	1	1
2328	отсутствие прямого	1	1
2329	рассказчика в	1	1
2330	при изображении	1	1
2331	или вовсе	2	1
2332	и глубокое	2	1
2333	образованного человека	1	1
2334	характерные для	2	1
2335	чужими интенциями	2	1
2336	все словесные	1	1
2337	они были	3	1
2338	сосредоточена в	1	1
2339	каждый роман	1	1
2340	линии его	1	1
2341	нельзя говорить	1	1
2342	в прокрустово	1	1
2343	особенности на	2	1
2344	входящее в	1	1
2345	своим предметом	3	1
2346	особая точка	1	1
2347	нем происходит	1	1
2348	принимая его	1	1
2349	находятся в	1	1
2350	отсюда следует	1	1
2351	остро ощущает	1	1
2352	тесны и	1	1
2353	в более	2	1
2354	идеологической жизни	3	1
2355	сказать в	1	1
2356	гораздо сложнее	1	1
2357	идеологического слова	6	1
2358	может не	9	1
2359	ним мы	1	1
2360	автору и	1	1
2361	и идеологически	1	1
2362	ни с	1	1
2363	и было	1	1
2364	авторскую речь	5	1
2365	героев например	1	1
2366	образы людей	1	1
2367	такова стилизация	1	1
2368	как у	2	1
2369	в последней	1	1
2370	этих слов	1	1
2371	в первый	1	1
2372	как такие	1	1
2373	роман не	3	1
2374	том числе	1	1
2375	довлеет одному	2	1
2376	в окружающем	1	1
2377	для всякого	1	1
2378	специфические явления	2	1
2379	целое романа	3	1
2380	мы имеем	1	1
2381	образ и	1	1
2382	быть отнесены	1	1
2383	нас здесь	2	1
2384	или с	1	1
2385	слова прямое	1	1
2386	авторский кругозор	1	1
2387	героев из	1	1
2388	переход к	1	1
2389	к истории	1	1
2390	преимуществу в	1	1
2391	развитии и	1	1
2392	сознания это	1	1
2393	лиц он	2	1
2394	предмет речи	1	1
2395	стилизация отличается	1	1
2396	а предмет	1	1
2397	этому сознанию	2	1
2398	рассказе и	1	1
2399	сознания по	1	1
2400	диалоге слово	1	1
2401	лиц и	1	1
2402	собственном кругозоре	1	1
2403	в предшествующей	2	1
2404	им слов	1	1
2405	и нуждается	1	1
2406	то мы	1	1
2407	случае оно	1	1
2408	раскрыть в	1	1
2409	из своих	2	1
2410	камнем для	1	1
2411	для испытания	1	1
2412	иначе обстоит	1	1
2413	здесь таким	1	1
2414	это именно	1	1
2415	разнородные явления	1	1
2416	слова есть	1	1
2417	предмету и	2	1
2418	есть уже	1	1
2419	различия между	3	1
2420	в ином	1	1
2421	и политический	1	1
2422	его сознание	1	1
2423	речь но	3	1
2424	себя среди	1	1
2425	рядом друг	1	1
2426	после этих	1	1
2427	в таких	1	1
2428	сказали и	1	1
2429	речи со	1	1
2430	и непосредственно	6	1
2431	героев как	1	1
