N	2gram	Losev_Prob	Istorich
1323	нет никакого	1	2
1324	а кто	1	2
1325	этот же	1	2
1326	однако мы	1	2
1327	мы остановимся	1	2
1328	ведь она	1	2
1329	совершенно правильно	3	2
1330	только одной	3	2
1331	не считать	1	2
1332	с такими	3	2
1333	не соответствуют	1	2
1334	или выражаясь	1	2
1335	такая точка	1	2
1336	к той	1	2
1337	который он	2	2
1338	все вещи	1	2
1339	к нашему	2	2
1340	или этот	1	2
1341	он часто	2	2
1342	всех случаях	1	2
1343	есть оно	1	2
1344	из которой	1	2
1345	и вся	1	2
1346	и об	1	2
1347	чтобы она	1	2
1348	от других	3	2
1349	на примере	1	2
1350	которые ему	1	2
1351	свое существование	1	2
1352	нет и	5	2
1353	в данной	2	2
1354	другие предметы	1	2
1355	а уж	2	2
1356	относиться к	2	2
1357	не имел	2	2
1358	только потому	4	2
1359	оно имеет	1	2
1360	не из	1	2
1361	у вас	2	2
1362	указанием на	2	2
1363	всего является	1	2
1364	ли эти	1	2
1365	форме мы	1	2
1366	и всякий	1	2
1367	перестает быть	3	2
1368	или ее	1	2
1369	естественно что	2	2
1370	для всего	2	2
1371	что с	2	2
1372	изучение истории	1	2
1373	однако дело	1	2
1374	очень долго	2	2
1375	таком случае	14	2
1376	от своих	1	2
1377	себе но	3	2
1378	этом не	1	2
1379	о причине	1	2
1380	ей не	1	2
1381	которые как	1	2
1382	синее море	1	2
1383	бы нам	2	2
1384	или другая	1	2
1385	и со	1	2
1386	то ясно	1	2
1387	те кто	1	2
1388	и таким	1	2
1389	встречаются в	1	2
1390	будем приводить	1	2
1391	стоит и	2	2
1392	не обязательна	2	2
1393	имеет своей	1	2
1394	такие же	1	2
1395	каждая такая	1	2
1396	случае если	2	2
1397	водой а	1	2
1398	случае можно	1	2
1399	с полным	1	2
1400	этой цели	1	2
1401	то обстоятельство	1	2
1402	не следует	1	2
1403	как этот	1	2
1404	нечто что	1	2
1405	несколько подробнее	1	2
1406	самое время	4	2
1407	как то	1	2
1408	при всем	1	2
1409	он его	1	2
1410	числе и	2	2
1411	же категории	2	2
1412	на путь	1	2
1413	ясна и	1	2
1414	все больше	1	2
1415	мы бы	3	2
1416	что изучение	2	2
1417	место в	2	2
1418	исторически и	1	2
1419	имеются не	1	2
1420	же это	3	2
1421	человек не	1	2
1422	может и	3	2
1423	в мышлении	1	2
1424	однако все	2	2
1425	природой и	1	2
1426	которой мы	1	2
1427	но такой	1	2
1428	на большую	1	2
1429	мир не	1	2
1430	невозможно здесь	1	2
1431	не связан	1	2
1432	можно говорить	3	2
1433	в момент	2	2
1434	как здесь	1	2
1435	можно и	1	2
1436	самого себя	2	2
1437	всего человека	1	2
1438	сама по	6	2
1439	чем ее	1	2
1440	которой они	2	2
1441	смерти или	1	2
1442	что человек	1	2
1443	это нужно	2	2
1444	самом же	1	2
1445	требует от	2	2
1446	в познании	1	2
1447	от этих	1	2
1448	и была	1	2
1449	помнить что	3	2
1450	не сказано	1	2
1451	самое интересное	1	2
1452	предмет и	2	2
1453	одновременно и	1	2
1454	может дать	1	2
1455	почти все	1	2
1456	себя не	1	2
1457	них в	1	2
1458	связанного с	1	2
1459	и смерть	1	2
1460	гораздо больше	2	2
1461	одно время	1	2
1462	которые мы	3	2
1463	одно целое	2	2
1464	но кто	1	2
1465	начиная от	1	2
1466	здесь у	1	2
1467	отсюда вывод	1	2
1468	и другой	1	2
1469	с развитием	1	2
1470	говорить о	14	2
1471	то чтобы	1	2
1472	или точнее	4	2
1473	а свое	1	2
1474	значения этого	1	2
1475	пока еще	12	2
1476	предмета который	2	2
1477	вдруг видит	1	2
1478	знает о	1	2
1479	только самый	2	2
1480	у себя	1	2
1481	или если	1	2
1482	вернуться к	1	2
1483	и вместо	1	2
1484	действительность но	1	2
1485	быть в	1	2
1486	в нашем	3	2
1487	и недостаточно	1	2
1488	богов и	1	2
1489	абстрактное понятие	1	2
1490	чтобы стать	1	2
1491	нам как	1	2
1492	ушел в	1	2
1493	в картине	1	2
1494	же было	1	2
1495	он имел	1	2
1496	несколько слов	1	2
1497	отношений которые	1	2
1498	есть выражение	2	2
1499	воду из	1	2
1500	факт но	1	2
1501	то оно	1	2
1502	элемент в	1	2
1503	главную роль	1	2
1504	и свои	3	2
1505	действительно можно	1	2
1506	неверно уже	1	2
1507	это будет	2	2
1508	же деле	1	2
1509	как нет	1	2
1510	того или	8	2
1511	от друга	1	2
1512	в работах	1	2
1513	стороны их	1	2
1514	наше внимание	2	2
1515	не о	7	2
1516	и можно	3	2
1517	д это	1	2
1518	здесь обычно	1	2
1519	между этими	2	2
1520	смысле и	2	2
1521	его тем	1	2
1522	себя как	1	2
1523	при ближайшем	2	2
1524	которой она	1	2
1525	всей той	1	2
1526	но все-таки	2	2
1527	много и	1	2
1528	на себе	1	2
1529	чтобы его	2	2
1530	остается в	1	2
1531	такого же	1	2
1532	который является	2	2
1533	что такого	1	2
1534	поскольку они	2	2
1535	к образу	1	2
1536	не более	1	2
1537	других предметов	3	2
1538	вообще с	2	2
1539	например не	1	2
1540	и далеко	1	2
1541	на который	1	2
1542	общего с	10	2
1543	речь может	1	2
1544	не значит	4	2
1545	он пытается	1	2
1546	и ничего	4	2
1547	потустороннего мира	1	2
1548	мы назвали	1	2
1549	этом говорят	1	2
1550	случае уже	1	2
1551	которых мы	2	2
1552	на ее	1	2
1553	сколько угодно	4	2
1554	учение о	5	2
1555	особенности этого	1	2
1556	в сущности	2	2
1557	что сам	1	2
1558	здесь с	1	2
1559	подходит к	1	2
1560	от другого	4	2
1561	в самой	3	2
1562	есть нечто	13	2
1563	мы понимаем	1	2
1564	о своей	1	2
1565	это также	1	2
1566	в процессе	1	2
1567	или другими	1	2
1568	все на	1	2
1569	к нам	1	2
1570	и жизни	1	2
1571	не знать	1	2
1572	фигурируют в	1	2
1573	древних греков	1	2
1574	друг от	1	2
1575	всей своей	1	2
1576	ничего общего	14	2
1577	в любой	1	2
1578	бы нас	1	2
1579	и установить	1	2
1580	уже к	1	2
1581	после рассмотрения	1	2
1582	соответствует действительности	1	2
1583	что ей	1	2
1584	совпадает с	2	2
1585	говорили о	2	2
1586	не должно	1	2
1587	а может	3	2
1588	не должны	4	2
1589	здесь очень	1	2
1590	или иных	2	2
1591	для такой	2	2
1592	мы хотим	3	2
1593	действительно есть	2	2
1594	он есть	5	2
1595	только это	1	2
1596	быть это	1	2
1597	в проблему	1	2
1598	предмет который	4	2
1599	нечто целое	1	2
1600	то она	1	2
1601	это указывает	1	2
1602	в сознании	5	2
1603	другим способом	1	2
1604	не стоит	2	2
1605	событий которые	1	2
1606	в и	2	2
1607	мы возьмем	2	2
1608	здесь тоже	2	2
1609	который при	1	2
1610	стал его	1	2
1611	проникает в	1	2
1612	только одного	2	2
1613	когда речь	1	2
1614	выясняется что	2	2
1615	свидетельствует о	5	2
1616	о человеке	1	2
1617	таком положении	1	2
1618	с очень	1	2
1619	всего мира	1	2
1620	тому чтобы	2	2
1621	не для	3	2
1622	она будет	1	2
1623	многие из	2	2
1624	с нашей	1	2
1625	со смертью	1	2
1626	чем же	2	2
1627	есть уже	1	2
1628	же именно	3	2
1629	в рамках	1	2
1630	отказаться от	2	2
1631	что к	2	2
1632	еще пока	2	2
1633	случае не	6	2
1634	мира а	1	2
1635	это очень	1	2
1636	не стал	2	2
1637	еще очень	3	2
1638	во многом	1	2
1639	на свете	2	2
1640	в стиле	1	2
1641	все другие	4	2
1642	случаях можно	1	2
1643	первый план	3	2
1644	одно обстоятельство	1	2
1645	же к	1	2
1646	является к	1	2
1647	что вы	3	2
1648	другого и	1	2
1649	здесь это	1	2
1650	на синее	1	2
1651	нужно было	1	2
1652	этих работ	1	2
1653	частности в	2	2
1654	напоминает нам	1	2
1655	если она	1	2
1656	явлений в	1	2
1657	это однако	1	2
1658	вообще на	1	2
1659	в потусторонний	1	2
1660	не выходит	1	2
1661	лишь в	4	2
1662	нами и	1	2
1663	хочет убить	1	2
1664	совсем другое	2	2
1665	и понятным	1	2
1666	в понятие	1	2
1667	что данная	1	2
1668	ли в	1	2
1669	ниже но	1	2
1670	не к	1	2
1671	анализ понятия	2	1
1672	они указывают	1	1
1673	сознании и	4	1
1674	имеет также	1	1
1675	к такого	1	1
1676	тем оно	1	1
1677	в настоящем	1	1
1678	говоря уже	6	1
1679	с момента	1	1
1680	сама собой	4	1
1681	более не	1	1
1682	и будут	1	1
1683	что почти	1	1
1684	языке и	4	1
1685	другу но	1	1
1686	ту или	1	1
1687	случаях он	1	1
1688	некоторой степени	1	1
1689	важно для	2	1
1690	потом уже	1	1
1691	и был	1	1
1692	имеют ничего	4	1
1693	и говорить	1	1
1694	никаких доказательств	3	1
1695	время не	2	1
1696	в общей	2	1
1697	будет ли	1	1
1698	и налил	1	1
1699	которая только	1	1
1700	особенно если	1	1
1701	только за	1	1
1702	подавляющее большинство	1	1
1703	без него	1	1
1704	есть результат	5	1
1705	вполне естественно	1	1
1706	которое выражается	1	1
1707	чтобы в	1	1
1708	сущность этого	1	1
1709	внимание еще	1	1
1710	он остается	1	1
1711	в живописи	1	1
1712	ни одна	2	1
1713	сам собой	1	1
1714	года в	2	1
1715	утверждению что	1	1
1716	имеется много	1	1
1717	еще недостаточно	2	1
1718	земля и	1	1
1719	пол и	1	1
1720	является его	1	1
1721	в порядке	1	1
1722	мысли о	1	1
1723	то ему	1	1
1724	слова часто	1	1
1725	является для	3	1
1726	что наиболее	1	1
1727	мы сразу	1	1
1728	есть то	5	1
1729	нечто другое	2	1
1730	мир и	1	1
1731	является то	3	1
1732	никаких сомнений	2	1
1733	и художественная	1	1
1734	а а	6	1
1735	вносят в	1	1
1736	картина боя	1	1
1737	действительности а	7	1
1738	тому и	1	1
1739	самой же	2	1
1740	говорится о	1	1
1741	было и	2	1
1742	бывает совершенно	1	1
1743	или вернее	3	1
1744	или другим	4	1
1745	в какой-нибудь	1	1
1746	себе все	2	1
1747	языка в	3	1
1748	нас и	1	1
1749	что фактически	1	1
1750	вот теперь	1	1
1751	отношение и	2	1
1752	по возможности	1	1
1753	словами к	1	1
1754	действий и	1	1
1755	поэтому если	1	1
1756	времени в	2	1
1757	может вызвать	1	1
1758	тот предмет	2	1
1759	всегда так	1	1
1760	вообще как	1	1
1761	идти по	1	1
1762	мы все	1	1
1763	с проблемой	1	1
1764	для данного	1	1
1765	утверждение не	1	1
1766	луч света	2	1
1767	предметов с	1	1
1768	для своей	1	1
1769	стороны как	1	1
1770	если иметь	1	1
1771	это значило	1	1
1772	указания на	1	1
1773	в значительной	2	1
1774	животных вовсе	1	1
1775	это гораздо	1	1
1776	отдельности и	1	1
1777	необходимо сделать	1	1
1778	таких условиях	1	1
1779	на другом	1	1
1780	которая пока	1	1
1781	можно понимать	1	1
1782	отличный от	1	1
1783	будем говорить	1	1
1784	ли она	1	1
1785	он служит	1	1
1786	мы взяли	1	1
1787	можем сказать	1	1
1788	иным как	2	1
1789	необходимо изучить	1	1
1790	и всякого	1	1
1791	отражение это	1	1
1792	ним на	2	1
1793	многое из	1	1
1794	есть человек	1	1
1795	уже по	2	1
1796	них даже	1	1
1797	случае когда	2	1
1798	необходимо не	1	1
1799	что обычно	1	1
1800	но было	1	1
1801	напряженности и	1	1
1802	мы коснулись	1	1
1803	мы скажем	3	1
1804	хотя по	1	1
1805	и представляет	1	1
1806	и оба	1	1
1807	каждый элемент	1	1
1808	обо всем	1	1
1809	сам автор	1	1
1810	как такового	4	1
1811	а наоборот	3	1
1812	никакой связи	1	1
1813	этом все	1	1
1814	своему содержанию	4	1
1815	вообще а	1	1
1816	или какой-нибудь	1	1
1817	нам удалось	1	1
1818	другое и	1	1
1819	общения с	1	1
1820	если у	1	1
1821	предметов которые	1	1
1822	числу таких	1	1
1823	на поверхность	1	1
1824	я взял	1	1
1825	его совсем	1	1
1826	или иному	1	1
1827	шар и	1	1
1828	мы например	1	1
1829	самых общих	1	1
1830	это слово	1	1
1831	это вполне	1	1
1832	например так	1	1
1833	в следующем	1	1
1834	вокруг себя	1	1
1835	глава i	1	1
1836	не переставал	1	1
1837	тем больше	1	1
1838	эти функции	1	1
1839	своим значением	1	1
1840	мы на	1	1
1841	бы только	1	1
1842	был свойствен	1	1
1843	обязательна и	1	1
1844	не очень	4	1
1845	ни от	2	1
1846	есть показатель	1	1
1847	одного человека	1	1
1848	и чисто	4	1
1849	мира или	2	1
1850	рассмотренных выше	1	1
1851	и хорошо	2	1
1852	и всего	1	1
1853	чрезвычайно важно	1	1
1854	другое не	1	1
1855	ничего и	2	1
1856	менее он	2	1
1857	и всю	2	1
1858	или иная	1	1
1859	но такая	1	1
1860	самым и	1	1
1861	одно только	1	1
1862	тоже будут	1	1
1863	под него	2	1
1864	место и	1	1
1865	дерево в	1	1
1866	и надо	2	1
1867	предмет а	1	1
1868	того и	1	1
1869	смысл но	2	1
1870	которые имеют	1	1
1871	на какие	1	1
1872	был не	2	1
1873	не требует	2	1
1874	должен в	1	1
1875	действительности и	5	1
1876	предмета есть	2	1
1877	действительно если	1	1
1878	это могло	1	1
1879	знал о	1	1
1880	рассмотрении оказывается	1	1
1881	не встречает	1	1
1882	смысл и	3	1
1883	же все	1	1
1884	из предыдущего	1	1
1885	слово есть	1	1
1886	если оно	2	1
1887	мы говорили	5	1
1888	взятые в	2	1
1889	что общность	1	1
1890	и рассматривать	3	1
1891	нашего сознания	3	1
1892	кроется нечто	1	1
1893	но тогда	1	1
1894	нами не	4	1
1895	это должно	1	1
1896	то уже	4	1
1897	но например	1	1
1898	или может	4	1
1899	и чтобы	3	1
1900	было только	1	1
1901	бы они	1	1
1902	как объект	1	1
1903	идти в	2	1
1904	ничего нового	2	1
1905	и является	9	1
1906	ему придется	1	1
1907	вот что	1	1
1908	а вернее	2	1
1909	имеет много	1	1
1910	без этих	1	1
1911	еще два	1	1
1912	также при	1	1
1913	образ так	1	1
1914	дают уже	1	1
1915	работы на	1	1
1916	целом и	1	1
1917	тот или	4	1
1918	заставляет нас	3	1
1919	и небо	1	1
1920	мы их	1	1
1921	это вовсе	3	1
1922	и предложение	1	1
1923	в систему	1	1
1924	о каких	2	1
1925	этот путь	1	1
1926	хочет идти	1	1
1927	этой действительности	2	1
1928	роль играет	1	1
1929	будто ничего	1	1
1930	упорно не	1	1
1931	значение этих	1	1
1932	вывод который	2	1
1933	мы отличаем	1	1
1934	здесь я	1	1
1935	такое представление	1	1
1936	же необходимо	1	1
1937	об ином	1	1
1938	до начала	1	1
1939	который имеется	1	1
1940	разве только	1	1
1941	картину борьбы	1	1
1942	как знак	4	1
1943	было что	1	1
1944	нечто иное	2	1
1945	если вы	1	1
1946	знаков и	1	1
1947	можно получить	1	1
1948	и возможно	2	1
1949	то нам	1	1
1950	а теперь	1	1
1951	существует но	2	1
1952	стола в	1	1
1953	в процесс	1	1
1954	цвет во	1	1
1955	в самый	1	1
1956	которая имеется	1	1
1957	на анализе	1	1
1958	и рассматриваемые	1	1
1959	своего собственного	5	1
1960	он только	1	1
1961	и кроме	1	1
1962	но могут	1	1
1963	которого оно	2	1
1964	сказать даже	1	1
1965	уже нельзя	1	1
1966	и такой	1	1
1967	еще мало	1	1
1968	в корне	2	1
1969	по адресу	1	1
1970	его во	2	1
1971	имеется еще	1	1
1972	к выводу	1	1
1973	содержанию своему	2	1
1974	на обратном	1	1
1975	нас однако	1	1
1976	в отношении	7	1
1977	и отражение	1	1
1978	будет иметь	2	1
1979	не признает	1	1
1980	вне всякого	1	1
1981	бутылку и	1	1
1982	только еще	1	1
1983	со всеми	2	1
1984	касается и	1	1
1985	он об	1	1
1986	не случайна	1	1
1987	что нет	3	1
1988	как акт	1	1
1989	с данным	1	1
1990	виде для	1	1
1991	то на	4	1
1992	предмет мы	1	1
1993	есть абстрактное	1	1
1994	меняет и	1	1
1995	мало для	1	1
1996	мы начинаем	1	1
1997	достаточно ясно	1	1
1998	быть даже	2	1
1999	и будет	2	1
2000	значения и	11	1
2001	во-первых есть	1	1
2002	свой собственный	2	1
2003	все указанные	2	1
2004	и такая	1	1
2005	работу и	1	1
2006	сказать все	1	1
2007	для каждого	2	1
2008	что такой	1	1
2009	ближайшем рассмотрении	1	1
2010	ситуации при	1	1
2011	явлений и	1	1
2012	собой переход	1	1
2013	говоря и	1	1
2014	до конца	1	1
2015	не знали	1	1
2016	при всех	1	1
2017	я ищу	1	1
2018	каких доказательствах	1	1
2019	говорить и	1	1
2020	очень любят	1	1
2021	возникает вопрос	1	1
2022	пр но	1	1
2023	везде и	1	1
2024	жизни мы	1	1
2025	жизни является	1	1
2026	на русском	2	1
2027	дело со	1	1
2028	ярко выраженные	1	1
2029	и сюда	1	1
2030	ни на	5	1
2031	есть ее	24	1
2032	сущность и	3	1
2033	только все	2	1
2034	всем этом	2	1
2035	черта то	1	1
2036	нужно и	1	1
2037	и многое	1	1
2038	своей собственной	1	1
2039	несомненно в	1	1
2040	и содержит	1	1
2041	тотчас же	3	1
2042	своей целью	1	1
2043	ряд отдельных	2	1
2044	предмет в	2	1
2045	доброе дело	1	1
2046	глава ii	1	1
2047	дальнейшем оказывается	1	1
2048	предмета а	2	1
2049	эти деньги	1	1
2050	есть он	2	1
2051	то все	1	1
2052	приводит в	1	1
2053	важны для	1	1
2054	не связаны	1	1
2055	всего этого	1	1
2056	далее если	1	1
2057	которые ничего	1	1
2058	для выяснения	1	1
2059	к сопоставлению	1	1
2060	вне его	1	1
2061	при их	1	1
2062	вся земля	1	1
2063	же только	1	1
2064	может ли	1	1
2065	тоже нет	2	1
2066	но который	3	1
2067	ее только	1	1
2068	если один	1	1
2069	русском языке	2	1
2070	i iii	2	1
2071	однако здесь	3	1
2072	тот самый	1	1
2073	правило для	1	1
2074	неточностей и	1	1
2075	и относится	1	1
2076	содержанию и	1	1
2077	до известной	1	1
2078	имеет и	3	1
2079	будь то	3	1
2080	же такие	1	1
2081	это просто	1	1
2082	по этой	1	1
2083	хорошо что	1	1
2084	входящих в	2	1
2085	как различные	1	1
2086	из бочки	2	1
2087	нас важны	1	1
2088	извне в	1	1
2089	не пользуются	1	1
2090	волю и	1	1
2091	необходимо несколько	1	1
2092	мыслительных и	1	1
2093	к лицу	1	1
2094	мышления в	2	1
2095	мир в	1	1
2096	основе своей	1	1
2097	есть такой	1	1
2098	последние два	2	1
2099	может не	1	1
2100	одним условием	1	1
2101	и кончая	1	1
2102	о значении	4	1
2103	не всякая	2	1
2104	присмотревшись ближе	1	1
2105	что значит	3	1
2106	для всякого	2	1
2107	и борьбы	1	1
2108	случае этот	1	1
2109	на что	3	1
2110	образ и	1	1
2111	народов как	1	1
2112	ее нет	1	1
2113	более точное	1	1
2114	находится у	1	1
2115	что одновременно	1	1
2116	в определенном	1	1
2117	мы встретимся	1	1
2118	только его	4	1
2119	единства и	1	1
2120	он приехал	1	1
2121	и необходима	2	1
2122	нашей точки	1	1
2123	и тут	1	1
2124	случайно но	1	1
2125	и всегда	3	1
2126	чтобы ее	3	1
2127	том который	2	1
2128	самое и	1	1
2129	с определенным	1	1
2130	в движение	1	1
2131	многое другое	3	1
2132	те члены	1	1
2133	раз в	1	1
2134	все остальное	1	1
2135	сказать не	1	1
2136	наше представление	1	1
2137	предметов как	2	1
2138	вещи все	1	1
2139	говорят в	1	1
2140	появление его	1	1
2141	самых важных	1	1
2142	имеется так	1	1
2143	и вы	2	1
2144	этот акт	3	1
2145	и тому	1	1
2146	конца то	1	1
2147	получают от	1	1
2148	иначе она	1	1
2149	сейчас видно	1	1
2150	если и	2	1
2151	мы никогда	3	1
2152	знал что	3	1
2153	имеет никакого	2	1
2154	к единству	1	1
2155	и этих	1	1
2156	знак того	1	1
2157	сразу же	2	1
2158	вероятно не	1	1
2159	именно эта	1	1
2160	в условиях	2	1
2161	взятыми в	1	1
2162	другие например	1	1
2163	и без	6	1
2164	дело и	1	1
2165	другой но	1	1
2166	и появление	1	1
2167	и другого	1	1
2168	бы это	1	1
2169	раньше как	1	1
2170	мере в	2	1
2171	голове и	1	1
2172	не привели	1	1
2173	о месте	1	1
2174	понимает что	1	1
2175	ведь это	4	1
2176	сам не	1	1
2177	ничуть не	1	1
2178	действительности но	4	1
2179	и всеми	1	1
2180	содержится для	1	1
2181	понятием так	1	1
2182	до бесконечности	1	1
2183	вполне можно	2	1
2184	многих из	1	1
2185	и ни	7	1
2186	то нужно	1	1
2187	что имеется	1	1
2188	но всегда	2	1
2189	потеряли бы	1	1
2190	очевидно в	1	1
2191	ясности в	1	1
2192	пусть не	5	1
2193	и приводят	1	1
2194	не через	1	1
2195	но такое	2	1
2196	каждый раз	3	1
2197	обязательно существует	1	1
2198	кто не	1	1
2199	веры в	1	1
2200	поводу необходимо	1	1
2201	происходит от	1	1
2202	всем этим	3	1
2203	тем или	4	1
2204	в какой-то	3	1
2205	этой теории	4	1
2206	всего то	1	1
2207	на разные	1	1
2208	мы утверждаем	1	1
2209	могут сказать	3	1
2210	а самый	1	1
2211	их разрешения	1	1
2212	в плане	2	1
2213	и самого	5	1
2214	для такого	2	1
2215	видите ли	3	1
2216	художественного произведения	1	1
2217	огромное значение	2	1
2218	здесь возникает	1	1
2219	о содержании	1	1
2220	а часто	2	1
2221	в браке	1	1
2222	здесь опять	1	1
2223	он вообще	4	1
2224	что иван	2	1
2225	или иной	8	1
2226	и язык	1	1
2227	память о	1	1
2228	уже о	5	1
2229	эти предметы	1	1
2230	воды не	1	1
2231	эту действительность	1	1
2232	принципы и	1	1
2233	очень трудно	3	1
2234	не отличается	3	1
2235	могут не	1	1
2236	будет предполагать	1	1
2237	которая и	3	1
2238	само собой	3	1
2239	пить и	1	1
2240	из-за стола	1	1
2241	в той	2	1
2242	мы наблюдаем	2	1
2243	находим в	1	1
2244	принимать его	1	1
2245	бесконечное количество	4	1
2246	но вопрос	1	1
2247	человека при	1	1
2248	его существовании	1	1
2249	друг в	1	1
2250	вещи в	4	1
2251	эта теория	4	1
2252	выводу что	1	1
2253	самого человека	1	1
2254	вообще говоря	5	1
2255	положение дела	1	1
2256	себе силу	1	1
2257	здесь то	2	1
2258	путаницы в	1	1
2259	в глазах	1	1
2260	однако и	4	1
2261	два обстоятельства	1	1
2262	к числу	1	1
2263	для возникновения	1	1
2264	картин это	1	1
2265	нечто такое	1	1
2266	еще нужно	2	1
2267	однако еще	1	1
2268	что то	1	1
2269	там этот	1	1
2270	говорите что	1	1
2271	которое может	1	1
2272	в году	1	1
2273	и свой	1	1
2274	красоты и	1	1
2275	в беотии	1	1
2276	случае он	1	1
2277	впрочем это	1	1
2278	однако с	1	1
2279	меня а	1	1
2280	в средневековой	1	1
2281	мы сделаем	1	1
2282	было до	2	1
2283	в первом	2	1
2284	это такое	1	1
2285	наоборот мы	1	1
2286	элементы в	1	1
2287	они относятся	2	1
2288	бы обратить	1	1
2289	значения но	1	1
2290	ней уже	1	1
2291	от всего	4	1
2292	друг к	2	1
2293	и животные	1	1
2294	давно уже	1	1
2295	данный текст	1	1
2296	приехал сюда	1	1
2297	необходимо для	2	1
2298	всегда в	1	1
2299	в точном	1	1
2300	словами если	1	1
2301	показывает также	1	1
2302	себя к	1	1
2303	без ее	1	1
2304	этот закон	1	1
2305	сами собой	1	1
2306	на таком	1	1
2307	же говорить	1	1
2308	содержания но	1	1
2309	и свою	2	1
2310	этих пунктов	1	1
2311	если уже	1	1
2312	сюда можно	1	1
2313	действительности в	3	1
2314	и неизменно	1	1
2315	уже сам	1	1
2316	это с	1	1
2317	никаких других	1	1
2318	или что	3	1
2319	еще далеко	1	1
2320	к понятию	3	1
2321	будет для	1	1
2322	как принцип	1	1
2323	который очень	1	1
2324	света или	1	1
2325	ухода в	1	1
2326	не получит	1	1
2327	исследователей и	1	1
2328	как своим	1	1
2329	луны а	1	1
2330	тело и	1	1
2331	же является	1	1
2332	которыми он	1	1
2333	с нашим	2	1
2334	не бояться	1	1
2335	имея в	1	1
2336	отношений это	2	1
2337	в случае	5	1
2338	анализ этого	4	1
2339	к проблеме	1	1
2340	с теорией	1	1
2341	не чем	2	1
2342	она тоже	2	1
2343	которых она	1	1
2344	не стали	1	1
2345	есть такие	1	1
2346	что речь	1	1
2347	здесь прежде	1	1
2348	именно такого	1	1
2349	мы установили	1	1
2350	не содержат	1	1
2351	понять ее	1	1
2352	как возникает	1	1
2353	комнат в	1	1
2354	пор говорили	1	1
2355	в картину	1	1
2356	самом начале	1	1
2357	пределах этого	1	1
2358	из рассмотренных	2	1
2359	языка не	1	1
2360	отношений и	1	1
2361	к несчастью	1	1
2362	утверждал что	1	1
2363	знают только	1	1
2364	в самое	1	1
2365	это отношение	3	1
2366	насколько она	1	1
2367	еще нельзя	1	1
2368	всегда именно	1	1
2369	в реальной	1	1
2370	это прежде	1	1
2371	по поводу	6	1
2372	действительности по	1	1
2373	у которой	1	1
2374	мыслится в	1	1
2375	все будет	1	1
2376	есть также	3	1
2377	что жизнь	1	1
2378	дает возможность	1	1
2379	в заключение	1	1
2380	собой а	1	1
2381	от ее	1	1
2382	гораздо более	6	1
2383	его свойства	1	1
2384	нет можно	1	1
2385	цели мы	1	1
2386	еще достаточно	1	1
2387	этого и	1	1
2388	сердце на	1	1
2389	надо понимать	1	1
2390	к общему	1	1
2391	часто так	1	1
2392	и столь	1	1
2393	есть этот	1	1
2394	существу и	1	1
2395	на протяжении	1	1
2396	конечно есть	1	1
2397	эта настолько	1	1
2398	которое он	1	1
2399	к человеку	1	1
2400	он соответствует	1	1
2401	то любое	1	1
2402	он отличается	1	1
2403	вполне понятно	1	1
2404	притом не	1	1
2405	это человеческая	1	1
2406	обратить внимание	3	1
2407	имеется указание	1	1
2408	мало и	1	1
2409	смысле в	1	1
2410	смысле то	1	1
2411	буквальном смысле	3	1
2412	из моментов	2	1
2413	его создает	1	1
2414	или значения	2	1
2415	о существовании	2	1
2416	не думает	1	1
2417	в буквальном	3	1
2418	и сама	2	1
2419	пройти через	1	1
2420	состояния в	1	1
2421	единства противоположностей	1	1
2422	ю в	1	1
2423	какого-нибудь одного	1	1
2424	самый предмет	1	1
2425	и притом	6	1
2426	как наши	1	1
2427	не их	1	1
2428	столько же	2	1
2429	другое то	1	1
2430	чем собственно	1	1
2431	это касается	1	1
2432	ли мы	1	1
2433	случае есть	1	1
2434	них имеются	1	1
2435	вещи не	5	1
2436	потому в	1	1
2437	значение так	1	1
2438	должны найти	1	1
2439	имеют никакого	1	1
2440	но ведь	6	1
2441	для понимания	2	1
2442	что обладая	1	1
2443	имеет никаких	2	1
2444	о которой	1	1
2445	чем иным	2	1
2446	постановка вопроса	1	1
2447	следовательно и	3	1
2448	я есть	1	1
2449	необходимо иметь	1	1
2450	дошло до	1	1
2451	работ даже	1	1
2452	же касается	3	1
2453	слова здесь	1	1
2454	ли сказать	3	1
2455	не мыслится	1	1
2456	в головах	1	1
2457	ею только	1	1
2458	над головой	1	1
2459	время быть	1	1
2460	выше если	1	1
2461	вопроса о	3	1
2462	не был	4	1
2463	значение мы	1	1
2464	последнем случае	1	1
2465	бы каким-нибудь	1	1
2466	которая является	2	1
2467	на земной	1	1
2468	слов или	1	1
2469	что отношения	1	1
2470	отнестись к	1	1
2471	можно сколько	2	1
2472	предполагает что	4	1
2473	в нечто	2	1
2474	молодой человек	1	1
2475	существует целая	1	1
2476	хочет чтобы	1	1
2477	отношение между	2	1
2478	под ней	1	1
2479	действующих лиц	2	1
2480	еще у	2	1
2481	всей этой	3	1
2482	за ними	1	1
2483	легко можно	1	1
2484	якобы только	1	1
2485	не приходится	2	1
2486	кто же	1	1
2487	но только	3	1
2488	целью его	1	1
2489	этом смысле	8	1
2490	недостаточно для	1	1
2491	что бы	2	1
2492	в семье	1	1
2493	зрелости а	1	1
2494	какой мере	1	1
2495	и выше	1	1
2496	будет интересовать	1	1
2497	дать ей	2	1
2498	смысла и	2	1
