N	2gram	Vinokur_Ku	Narrotol
1309	когда знаешь	1	1
1310	вместе со	2	1
1311	тогда в	2	1
1312	находятся в	1	1
1313	от более	1	1
1314	но на	1	1
1315	что оно	6	1
1316	что ему	1	1
1317	я так	1	1
1318	которым он	1	1
1319	значение в	1	1
1320	ничем не	1	1
1321	так как	16	1
1322	смысле что	2	1
1323	еще таких	1	1
1324	многих других	1	1
1325	любой из	1	1
1326	различие между	2	1
1327	все так	1	1
1328	и было	3	1
1329	установке на	1	1
1330	этот процесс	1	1
1331	исторической жизни	2	1
1332	бы свое	1	1
1333	того как	6	1
1334	перестает быть	1	1
1335	в первый	2	1
1336	уже в	5	1
1337	в монастырь	1	1
1338	слово а	1	1
1339	чтобы создать	2	1
1340	связи между	1	1
1341	нам не	5	1
1342	от основной	1	1
1343	для всего	1	1
1344	себя самого	2	1
1345	для данной	3	1
1346	что теперь	2	1
1347	день и	1	1
1348	ее в	2	1
1349	где он	1	1
1350	п все	2	1
1351	указание на	1	1
1352	выше не	1	1
1353	фразы например	1	1
1354	всего тем	1	1
1355	с их	3	1
1356	этой фразе	1	1
1357	слова не	2	1
1358	по глубокому	1	1
1359	за которой	1	1
1360	от друга	1	1
1361	что к	1	1
1362	чего уж	1	1
1363	слова но	3	1
1364	за этим	2	1
1365	и где	2	1
1366	и последний	1	1
1367	том виде	1	1
1368	не ограничивается	1	1
1369	позицию по	1	1
1370	он видел	1	1
1371	такое слово	1	1
1372	этом что	1	1
1373	которая составляет	1	1
1374	это живет	1	1
1375	на тему	1	1
1376	очень много	3	1
1377	более что	1	1
1378	в стороне	2	1
1379	и без	2	1
1380	лишний раз	1	1
1381	которым не	1	1
1382	случаях когда	2	1
1383	возможно и	1	1
1384	говорят о	1	1
1385	а их	1	1
1386	является не	1	1
1387	это свидетельствует	1	1
1388	далеко еще	1	1
1389	есть только	1	1
1390	однако это	1	1
1391	противном случае	2	1
1392	толстого как	1	1
1393	и утверждается	1	1
1394	и со	1	1
1395	сколь бы	2	1
1396	в такой	2	1
1397	не относится	1	1
1398	вернемся к	1	1
1399	в новом	1	1
1400	нисколько не	6	1
1401	все слова	1	1
1402	и смысл	1	1
1403	если хотим	1	1
1404	на его	3	1
1405	и смысловой	1	1
1406	к вам	1	1
1407	возвратимся к	1	1
1408	ничего нельзя	1	1
1409	а так	1	1
1410	как результат	1	1
1411	себе лишь	1	1
1412	выражение и	1	1
1413	как формы	1	1
1414	не говоря	3	1
1415	поскольку она	1	1
1416	показывает в	1	1
1417	еще до	1	1
1418	всю совокупность	1	1
1419	и тех	1	1
1420	предположить что	2	1
1421	достаточно для	1	1
1422	обычно в	1	1
1423	может иметь	3	1
1424	том случае	3	1
1425	здесь следует	2	1
1426	же с	1	1
1427	xx века	1	1
1428	которые могли	1	1
1429	имя с	3	1
1430	одного лица	1	1
1431	же к	1	1
1432	случае если	3	1
1433	жизни для	1	1
1434	в самых	1	1
1435	так называемой	2	1
1436	ни один	1	1
1437	материал для	1	1
1438	а из	1	1
1439	здесь можно	2	1
1440	в акте	1	1
1441	с совершенно	1	1
1442	вопрос как	1	1
1443	ведь и	2	1
1444	мы должны	2	1
1445	в искусстве	2	1
1446	отдельного слова	1	1
1447	а некоторый	2	1
1448	нужно было	3	1
1449	эта сторона	1	1
1450	и их	2	1
1451	и рассказа	1	1
1452	но даже	3	1
1453	других писателей	1	1
1454	оказывается что	1	1
1455	конечно в	1	1
1456	только у	1	1
1457	русского языка	13	1
1458	единого в	1	1
1459	в нашей	4	1
1460	как мир	1	1
1461	только то	2	1
1462	воспринимается нашим	1	1
1463	этих случаях	2	1
1464	как то	2	1
1465	их по	1	1
1466	дело обстоит	1	1
1467	не хотел	1	1
1468	что можно	4	1
1469	знания не	1	1
1470	в книге	1	1
1471	единственный в	1	1
1472	ее полные	1	1
1473	же люди	1	1
1474	место не	1	1
1475	крайней мере	11	1
1476	не проходит	1	1
1477	все содержание	1	1
1478	в чужом	1	1
1479	может показаться	1	1
1480	впрочем если	1	1
1481	повествовательной функции	1	1
1482	в словаре	1	1
1483	присутствуют в	1	1
1484	свидетельствуют о	2	1
1485	в период	1	1
1486	понятно в	1	1
1487	нуждается в	5	1
1488	но слишком	1	1
1489	является ли	2	1
1490	в разговоре	1	1
1491	может и	2	1
1492	для этого	6	1
1493	признается в	1	1
1494	именно это	2	1
1495	смысл которого	1	1
1496	в лице	1	1
1497	слова должны	1	1
1498	само по	6	1
1499	для образования	1	1
1500	есть не	2	1
1501	совершается в	1	1
1502	к литературным	1	1
1503	словами в	1	1
1504	возможна только	1	1
1505	течением времени	2	1
1506	чеховым в	1	1
1507	ли но	1	1
1508	более того	2	1
