N	2gram	Bakhtin_Pr	Dialekti
1315	силы и	2	1
1316	связанных с	2	1
1317	этом мы	3	1
1318	значение то	1	1
1319	входит в	1	1
1320	не мертвая	1	1
1321	выходит из	2	1
1322	оно это	1	1
1323	и свободный	1	1
1324	слово всегда	1	1
1325	через нее	1	1
1326	бы из	1	1
1327	образ ее	1	1
1328	всем этим	2	1
1329	платона и	2	1
1330	существенным и	1	1
1331	их основные	1	1
1332	тем ведь	1	1
1333	в самых	2	1
1334	к своей	1	1
1335	наше утверждение	1	1
1336	отношения не	1	1
1337	поэтому мы	1	1
1338	и логическое	1	1
1339	возможен и	1	1
1340	над которым	1	1
1341	обычной жизни	6	1
1342	и стали	1	1
1343	все образы	1	1
1344	что люди	1	1
1345	самое мы	1	1
1346	быть иной	1	1
1347	не занимает	1	1
1348	понятно так	1	1
1349	в брак	1	1
1350	разных сторон	1	1
1351	глубину и	1	1
1352	существовать и	1	1
1353	имеют для	1	1
1354	может даже	1	1
1355	мироощущение и	2	1
1356	возникает ряд	1	1
1357	точке зрения	1	1
1358	но этот	2	1
1359	и себя	1	1
1360	мы ни	1	1
1361	оно с	1	1
1362	и полную	1	1
1363	уже более	1	1
1364	бога и	2	1
1365	только самый	1	1
1366	или если	1	1
1367	форме но	1	1
1368	с самим	7	1
1369	идея в	1	1
1370	чтобы они	1	1
1371	него не	1	1
1372	в реальный	1	1
1373	для всей	1	1
1374	этот человек	1	1
1375	его слова	4	1
1376	реальной жизни	1	1
1377	за него	2	1
1378	образом как	1	1
1379	просто в	1	1
1380	и относятся	1	1
1381	есть это	1	1
1382	этих категорий	1	1
1383	ноги не	1	1
1384	которая вот-вот	1	1
1385	как от	1	1
1386	ясным из	1	1
1387	глубины и	1	1
1388	и вдруг	1	1
1389	знает только	1	1
1390	из трех	1	1
1391	теории и	1	1
1392	как туман	1	1
1393	иным как	1	1
1394	и конкретнее	1	1
1395	если эта	1	1
1396	в чем-нибудь	1	1
1397	а следовательно	2	1
1398	и явления	1	1
1399	определенный предмет	1	1
1400	одной точке	1	1
1401	и душа	2	1
1402	вопрос и	1	1
1403	землею и	1	1
1404	слова без	1	1
1405	но там	2	1
1406	однако же	1	1
1407	и иной	1	1
1408	человека то	1	1
1409	но сама	1	1
1410	которая обладает	1	1
1411	своей философии	1	1
1412	в заключение	4	1
1413	с разных	1	1
1414	того о	1	1
1415	на луне	3	1
1416	что об	1	1
1417	а кругом	1	1
1418	социальные и	1	1
1419	того чем	1	1
1420	он очень	1	1
1421	этих моментов	1	1
1422	и весь	1	1
1423	абсолютного утверждения	1	1
1424	ярче всего	1	1
1425	при котором	1	1
1426	судьбы в	1	1
1427	и ранний	1	1
1428	вывод мы	1	1
1429	все голоса	1	1
1430	жить и	4	1
1431	него как	4	1
1432	человека к	3	1
1433	в научной	1	1
1434	к их	1	1
1435	как две	1	1
1436	так можно	2	1
1437	этот смех	2	1
1438	нами два	2	1
1439	мире нет	1	1
1440	остается в	2	1
1441	после того	1	1
1442	к человеку	2	1
1443	самых существенных	1	1
1444	элевсинских мистерий	1	1
1445	эта особенность	1	1
1446	на язык	4	1
1447	как чистый	1	1
1448	святых и	1	1
1449	в братьях	4	1
1450	например между	2	1
1451	к себе	8	1
1452	время в	2	1
1453	нашей работы	3	1
1454	явлений жизни	1	1
1455	наличной действительности	1	1
1456	через это	2	1
1457	мрака и	1	1
1458	понимает ее	2	1
1459	я беру	1	1
1460	как нет	1	1
1461	близка к	1	1
1462	на этих	1	1
1463	лежали в	1	1
1464	он все	1	1
1465	о существовании	1	1
1466	ничего что	1	1
1467	вымысел это	1	1
1468	чем у	1	1
1469	однако нам	1	1
1470	и через	5	1
1471	что самая	1	1
1472	истина и	1	1
1473	ее чтобы	1	1
1474	символ с	1	1
1475	и мертвых	1	1
1476	они в	1	1
1477	я знаю	1	1
1478	взаимоотношения и	1	1
1479	это слово	1	1
1480	есть с	2	1
1481	но сами	1	1
1482	это очень	5	1
1483	грубое и	1	1
1484	этого человека	1	1
1485	сон в	2	1
1486	в чине	1	1
1487	человек во	1	1
1488	свой метод	1	1
1489	не была	2	1
1490	относительность и	1	1
1491	является и	1	1
1492	находятся и	1	1
1493	положение и	1	1
1494	есть во	1	1
1495	своеобразное и	1	1
1496	человека правда	1	1
1497	и страшно	1	1
1498	относительности и	1	1
1499	говорит в	1	1
1500	а за	2	1
1501	же тему	1	1
1502	говоря даже	1	1
1503	всех его	3	1
1504	мысли не	1	1
1505	сущности только	2	1
1506	установки и	1	1
1507	логические и	1	1
1508	что за	1	1
1509	по основному	1	1
1510	существует вне	1	1
1511	распространенный в	1	1
1512	своей глубине	1	1
1513	и реально	1	1
1514	xviii века	3	1
1515	было я	1	1
1516	человека я	1	1
1517	всем миром	1	1
1518	времени как	1	1
1519	смысле и	3	1
1520	казни и	1	1
1521	иного человека	1	1
1522	же оно	1	1
1523	лишь на	3	1
1524	без него	1	1
1525	ее при	1	1
1526	особенно резко	1	1
1527	вобравшая в	1	1
1528	чем иным	1	1
1529	одном из	1	1
1530	всеми его	1	1
1531	и перед	2	1
1532	души в	1	1
1533	и тонко	1	1
1534	и характер	2	1
1535	так сказать	8	1
1536	вещью он	1	1
1537	его формы	2	1
1538	того он	1	1
1539	сущности а	1	1
1540	в глубины	1	1
1541	разделения на	1	1
1542	единство на	1	1
1543	из одного	2	1
1544	благодаря своему	1	1
1545	делает его	1	1
1546	собою и	2	1
1547	мира все	1	1
1548	в эту	3	1
1549	человеческой и	1	1
1550	его развития	1	1
1551	истории культуры	1	1
1552	от чисто	1	1
1553	с очень	1	1
1554	является сам	1	1
1555	и самая	1	1
1556	могли бы	2	1
1557	связь с	4	1
1558	они действительно	1	1
1559	видения и	3	1
1560	выражение в	1	1
1561	это вполне	1	1
1562	пор в	1	1
1563	нет уже	1	1
1564	и одной	1	1
1565	я понимаю	1	1
1566	действие в	3	1
1567	ли не	1	1
1568	к слову	3	1
1569	но между	1	1
1570	земле и	2	1
1571	предполагает что	1	1
1572	иногда же	1	1
1573	положения в	3	1
1574	очень часто	4	1
1575	концепция времени	1	1
1576	в наше	1	1
1577	или во	1	1
1578	для ее	3	1
1579	все остальные	2	1
1580	и будем	1	1
1581	способ их	1	1
1582	особенностей его	1	1
1583	определенным образом	1	1
1584	на другой	1	1
1585	причем эта	1	1
1586	ту же	2	1
1587	чем полнее	2	1
1588	как человек	2	1
1589	человека как	1	1
1590	должны знать	1	1
1591	на весь	2	1
1592	не верить	1	1
1593	характерны для	5	1
1594	я все-таки	1	1
1595	остается на	2	1
1596	земли на	2	1
1597	на самый	1	1
1598	было только	1	1
1599	кажется что	3	1
1600	в развитии	5	1
1601	смерть как	1	1
1602	находим у	1	1
1603	можно сделать	1	1
1604	жизни точнее	1	1
1605	от которых	2	1
1606	содержания и	1	1
1607	существенное для	1	1
1608	отдельных образов	3	1
1609	такова ее	1	1
1610	в приведенном	1	1
1611	у гофмана	1	1
1612	и знает	1	1
1613	направление и	2	1
1614	человека по	1	1
1615	глубине и	1	1
1616	того же	5	1
1617	проникнуть в	2	1
1618	и порядок	1	1
1619	в нее	1	1
1620	над ним	1	1
1621	и исторические	1	1
1622	в новое	4	1
1623	литературы и	4	1
1624	на луну	3	1
1625	не слышим	1	1
1626	в самой	2	1
1627	в землю	1	1
1628	зрения своей	1	1
1629	значение и	2	1
1630	и наивной	1	1
1631	основное и	1	1
1632	но полное	1	1
1633	или меньшей	6	1
1634	мир на	1	1
1635	x мы	1	1
1636	человека его	1	1
1637	жизнь как	1	1
1638	а живое	1	1
1639	ну и	1	1
1640	и никогда	2	1
1641	вера в	1	1
1642	образы и	1	1
1643	и глубокое	1	1
1644	не входят	2	1
1645	как всегда	1	1
1646	искусства но	1	1
1647	но прежде	1	1
1648	ее а	1	1
1649	уже указывали	1	1
1650	почти всех	1	1
1651	подходе к	3	1
1652	например о	1	1
1653	миром в	1	1
1654	деле это	1	1
1655	бы оно	1	1
1656	собственного сознания	1	1
1657	если они	1	1
1658	в немецком	1	1
1659	человека который	1	1
1660	нам придется	1	1
1661	как точка	1	1
1662	для которых	1	1
1663	это совершенно	1	1
1664	которого мы	1	1
1665	случае это	1	1
1666	меня не	1	1
1667	имеет свою	1	1
1668	как некие	1	1
1669	в какой-то	5	1
1670	субъектов то	2	1
1671	и схематически	1	1
1672	мы видели	2	1
1673	своей полной	1	1
1674	в единство	1	1
1675	чем выше	1	1
1676	быть даже	2	1
1677	особенность в	1	1
1678	стадии своего	2	1
1679	его понимания	1	1
1680	никак нельзя	2	1
1681	рождение и	2	1
1682	к другим	4	1
1683	и конечно	2	1
1684	мере того	1	1
1685	не хочу	1	1
1686	равенстве и	1	1
1687	опирается на	2	1
1688	в последнем	1	1
1689	и должны	1	1
1690	категорий которые	1	1
1691	объяснение он	1	1
1692	на анализе	1	1
1693	к одной	1	1
1694	уже ничего	2	1
1695	второй момент	1	1
1696	которые он	1	1
1697	в языке	1	1
1698	несовпадение с	1	1
1699	на первом	1	1
1700	оно было	1	1
1701	не чем	1	1
1702	если скажем	1	1
1703	с богатым	1	1
1704	но такая	1	1
1705	вот вы	1	1
1706	уходит своими	1	1
1707	мысль не	1	1
1708	до некоторой	1	1
1709	только одним	1	1
1710	этого второго	1	1
1711	что сделал	1	1
1712	имеет с	1	1
1713	в наиболее	1	1
1714	всего его	2	1
1715	в большом	1	1
1716	действует в	1	1
1717	самой жизни	2	1
1718	могли возникнуть	1	1
1719	эти законы	1	1
1720	характер и	1	1
1721	о которой	1	1
1722	в живых	1	1
1723	это их	1	1
1724	все может	1	1
1725	он почти	1	1
1726	видели что	2	1
1727	зрения истории	1	1
1728	для них	2	1
1729	не отвлеченные	1	1
1730	не признает	1	1
1731	это была	2	1
1732	для творчества	2	1
1733	и тот	4	1
1734	мере и	1	1
1735	планете и	1	1
1736	если эти	1	1
1737	только они	2	1
1738	там в	1	1
1739	религиозных и	1	1
1740	за что	1	1
1741	всеми их	1	1
1742	могут стать	1	1
1743	нельзя это	1	1
1744	нему по	1	1
1745	целостности и	1	1
1746	не произошло	1	1
1747	света как	1	1
1748	нам в	1	1
1749	с этого	1	1
1750	здесь мы	3	1
1751	до этого	1	1
1752	и одновременно	6	1
1753	остается но	1	1
1754	пространство и	2	1
1755	которые сами	1	1
1756	и мудрость	1	1
1757	нет он	1	1
1758	в романе	9	1
1759	и действительно	3	1
1760	которую только	1	1
1761	только указывает	1	1
1762	смех в	5	1
1763	основе и	2	1
1764	друг о	1	1
1765	после анализа	1	1
1766	отдельного человека	1	1
1767	эти явления	3	1
1768	к самым	1	1
1769	жизнь на	2	1
1770	возможности и	3	1
1771	может стать	4	1
1772	логических и	1	1
1773	отсюда ясно	1	1
1774	есть влияние	1	1
1775	можно даже	1	1
1776	другого может	1	1
1777	жизнью здесь	1	1
1778	в обычной	2	1
1779	исключительно как	1	1
1780	других особенностях	1	1
1781	с огромной	1	1
1782	воспринимаются как	1	1
1783	влияния на	1	1
1784	не находится	1	1
1785	чрезвычайно близка	1	1
1786	правда не	1	1
1787	один миг	1	1
1788	нас интересует	4	1
1789	нем только	2	1
1790	при всех	2	1
1791	из которого	1	1
1792	область истории	1	1
1793	ведет себя	1	1
1794	быть конечно	1	1
1795	во сне	7	1
1796	фигуры как	1	1
1797	здесь нет	2	1
1798	смысле это	1	1
1799	не входит	1	1
1800	только слово	1	1
1801	широко и	1	1
1802	свое время	4	1
1803	становления в	1	1
1804	братьях карамазовых	4	1
1805	могли быть	2	1
1806	понимает его	2	1
1807	важно как	1	1
1808	самую точку	1	1
1809	имеет своего	1	1
1810	с гордостью	1	1
1811	становлению и	1	1
1812	указывали на	1	1
1813	весь человек	1	1
1814	время оно	1	1
1815	их самих	1	1
1816	вернемся к	1	1
1817	тяжелы и	1	1
1818	которую вы	1	1
1819	неизбежность и	1	1
1820	и важен	1	1
1821	на некоторых	5	1
1822	я ее	1	1
1823	на основе	4	1
1824	здесь дается	1	1
1825	и любовь	2	1
1826	относится только	1	1
1827	бы ему	1	1
1828	разные типы	1	1
1829	а может	1	1
1830	наш анализ	1	1
1831	их жизнь	2	1
1832	тот и	2	1
1833	исходным пунктом	1	1
1834	характер это	1	1
1835	обойтись без	1	1
1836	сознании и	1	1
1837	но теперь	2	1
1838	его нельзя	1	1
1839	всего на	1	1
1840	существенные стороны	1	1
1841	народов и	1	1
1842	не могло	1	1
1843	к своим	1	1
1844	в которую	1	1
1845	очень хорошо	3	1
1846	он именно	1	1
1847	вступает в	1	1
1848	лежащего в	1	1
1849	как если	1	1
1850	накладывается на	1	1
1851	уже говорили	3	1
1852	философского диалога	2	1
1853	себя от	1	1
1854	такова и	1	1
1855	каждый из	1	1
1856	ну да	1	1
1857	через него	1	1
1858	осмыслением как	1	1
1859	особенно ярко	3	1
1860	о способах	1	1
1861	даны здесь	1	1
1862	и там	1	1
1863	в отличие	1	1
1864	своими корнями	1	1
1865	он в	2	1
1866	в споре	1	1
1867	категории не	1	1
1868	и под	4	1
1869	с собою	1	1
1870	которых он	1	1
1871	победы и	1	1
1872	возможно было	1	1
1873	начиная с	4	1
1874	очень распространенный	1	1
1875	до конца	3	1
1876	самой своей	2	1
1877	мы их	1	1
1878	о последних	1	1
1879	судьбы и	1	1
1880	только здесь	1	1
1881	в определенную	1	1
1882	и глубоким	1	1
1883	но должна	1	1
1884	к миру	2	1
1885	ошибемся если	1	1
1886	этот символ	1	1
1887	они еще	1	1
1888	не отвлеченного	1	1
1889	имеет и	2	1
1890	это просто	1	1
1891	брать в	1	1
1892	раз что	2	1
1893	зрения чистой	1	1
1894	материал и	1	1
1895	и углубленной	1	1
1896	автора то	1	1
1897	не поймут	2	1
1898	конечно с	1	1
1899	душе моей	1	1
1900	такая жизнь	1	1
1901	отражается в	1	1
1902	из этой	1	1
1903	не соответствует	1	1
1904	высшей степени	1	1
1905	всего того	1	1
1906	построения а	1	1
1907	друг против	1	1
1908	близок к	2	1
1909	и неотделим	1	1
1910	этом случае	1	1
1911	оно дано	1	1
1912	всей их	2	1
1913	то они	1	1
1914	эта характеристика	1	1
1915	значение в	4	1
1916	ему в	1	1
1917	жизнь это	1	1
1918	гораздо сложнее	1	1
1919	этом и	1	1
1920	сделать и	1	1
1921	это положение	2	1
1922	в последней	1	1
1923	за собою	1	1
1924	только сама	1	1
1925	делает возможным	1	1
1926	в художественной	1	1
1927	обе эти	3	1
1928	у тебя	1	1
1929	не будем	4	1
1930	но пожалуй	1	1
1931	и свободного	1	1
1932	эпохи в	1	1
1933	что может	1	1
1934	о ценности	1	1
1935	без особой	1	1
1936	она будет	1	1
1937	в литературе	8	1
1938	романе достоевского	2	1
1939	все и	1	1
1940	тогда этот	1	1
1941	где он	1	1
1942	осознает и	1	1
1943	видеть в	1	1
1944	еще важнее	1	1
1945	из своих	3	1
1946	не умею	1	1
1947	одному и	2	1
1948	наблюдение над	1	1
1949	все той	1	1
1950	конечно есть	1	1
1951	образы героев	1	1
1952	первом плане	1	1
1953	и рай	1	1
1954	уже самое	1	1
1955	а на	2	1
1956	дают нам	1	1
1957	такова его	1	1
1958	и непосредственно	1	1
1959	столь же	1	1
1960	иногда и	3	1
1961	пределах одной	1	1
1962	тогда совсем	1	1
1963	из форм	1	1
1964	слова которые	1	1
1965	три основных	1	1
1966	и берет	1	1
1967	отрицание и	1	1
1968	а также	4	1
1969	этом не	2	1
1970	слова но	3	1
1971	который как	1	1
1972	здесь имеется	1	1
1973	время здесь	1	1
1974	же по	1	1
1975	является предметом	2	1
1976	и тому	2	1
1977	всегда лежит	1	1
1978	менее всего	4	1
1979	их взаимоотношения	2	1
1980	такое слово	1	1
1981	слова слово	1	1
1982	о жизни	1	1
1983	нет надобности	1	1
1984	на тему	1	1
1985	резко проявляется	1	1
1986	из общей	1	1
1987	войдя в	1	1
1988	и разным	1	1
1989	он видит	1	1
1990	суда и	1	1
1991	истины и	3	1
1992	бессмертии души	1	1
1993	этой цели	1	1
1994	переходим к	1	1
1995	слышать и	1	1
1996	им и	1	1
1997	или даже	1	1
1998	себе я	1	1
1999	особая категория	1	1
2000	которые являются	1	1
2001	на фоне	1	1
2002	а у	2	1
2003	человека мы	1	1
2004	не столь	1	1
2005	и могут	2	1
2006	должно стать	1	1
2007	со своей	2	1
2008	один и	1	1
2009	приводило к	2	1
2010	против друга	1	1
2011	анализировать и	1	1
2012	идет на	1	1
2013	относятся к	1	1
2014	и художественного	1	1
2015	наших дальнейших	1	1
2016	отвлеченных понятий	1	1
2017	о бессмертии	1	1
2018	бы дать	1	1
2019	отвлеченная мысль	1	1
2020	являются в	1	1
2021	внешнее или	1	1
2022	конечно эта	1	1
2023	потом опять	1	1
2024	и определенный	1	1
2025	наиболее типичный	1	1
2026	жизни я	1	1
2027	очень многие	1	1
2028	не все	1	1
2029	веры с	1	1
2030	станет ясным	1	1
2031	друга но	2	1
2032	к одному	2	1
2033	без всякой	1	1
2034	которая как	1	1
2035	нее нет	1	1
2036	всем их	2	1
2037	строй и	2	1
2038	и живой	2	1
2039	развитой форме	1	1
2040	начинается в	1	1
2041	это последнее	2	1
2042	и человека	5	1
2043	стремиться к	1	1
2044	такую же	1	1
2045	свойственна и	1	1
2046	он ни	1	1
2047	некоторых отдельных	1	1
2048	которую мы	1	1
2049	например у	3	1
2050	этих веков	1	1
2051	ее самостоятельное	1	1
2052	философской и	1	1
2053	если сон	1	1
2054	души по	1	1
2055	говоря несколько	2	1
2056	между идеей	1	1
2057	этого у	1	1
2058	здесь только	2	1
2059	этом мире	1	1
2060	вся жизнь	4	1
2061	характерен для	1	1
2062	истину в	1	1
2063	обычной и	1	1
2064	касаться ее	1	1
2065	и помимо	1	1
2066	включают в	1	1
2067	у того	1	1
2068	только их	1	1
2069	живет и	1	1
2070	уже после	1	1
2071	во многие	2	1
2072	а по	1	1
2073	говорят в	1	1
2074	особый тип	2	1
2075	слова не	2	1
2076	на границе	4	1
2077	что образ	1	1
2078	каждый раз	1	1
2079	некоторые важные	1	1
2080	смотрит на	1	1
2081	конечно в	2	1
2082	убеждение в	1	1
2083	это также	2	1
2084	кажется не	1	1
2085	в пределах	8	1
2086	есть например	1	1
2087	пространство в	1	1
2088	человека с	3	1
2089	конечно нет	1	1
2090	ведь если	2	1
2091	явления то	1	1
2092	их как	1	1
2093	не уничтожает	1	1
2094	чего она	1	1
2095	его а	1	1
2096	на вид	1	1
2097	людей которые	1	1
2098	знает и	1	1
2099	исторических лиц	1	1
2100	или еще	1	1
2101	не интересует	1	1
2102	сопоставление и	1	1
2103	явление в	1	1
2104	по всей	1	1
2105	находиться в	1	1
2106	можно разумеется	1	1
2107	были и	1	1
2108	не случайное	2	1
2109	был он	1	1
2110	все больше	1	1
2111	в друга	2	1
2112	целей и	1	1
2113	два совершенно	1	1
2114	может показаться	1	1
2115	в строгих	1	1
2116	было уже	1	1
2117	его форму	1	1
2118	всей нашей	1	1
2119	что данная	1	1
2120	до ее	2	1
2121	с головой	1	1
2122	в другую	1	1
2123	сферу бытия	1	1
2124	включает в	1	1
2125	типичный и	1	1
2126	себе самому	7	1
2127	оно выражает	1	1
2128	всем мире	2	1
2129	все более	2	1
2130	ее может	1	1
2131	верой и	1	1
2132	человек не	1	1
2133	это в	1	1
2134	как изображение	1	1
2135	событий и	2	1
2136	его будет	1	1
2137	и обратно	1	1
2138	иногда даже	1	1
2139	в костюме	1	1
2140	хотя они	2	1
2141	которой мы	3	1
2142	ад и	2	1
2143	им не	1	1
2144	всегда говорит	1	1
2145	основе их	1	1
2146	и себе	1	1
2147	с соответствующими	1	1
2148	и живых	1	1
2149	результате всего	1	1
2150	в руках	1	1
2151	форме и	2	1
2152	и центральная	1	1
2153	в бесконечную	1	1
2154	он существует	1	1
