N	2gram	Tiupa_Hudo	Narrotol
2322	нерассказанный анекдот	1	1
2323	служения ближним	1	1
2324	диссонируют такова	1	1
2325	и личности	1	1
2326	от лессинговой	1	1
2327	самих этих	1	1
2328	чем у	1	1
2329	содержание чувства	1	1
2330	розовые щеки	1	1
2331	героини из	1	1
2332	вишневого сада	2	1
2333	дедушка лысенький	1	1
2334	реплик принадлежащих	1	1
2335	представлена в	1	1
2336	системе которых	1	1
2337	тайны и	2	1
2338	сторона представлена	1	1
2339	и описываемое	1	1
2340	чувствовали что	1	1
2341	павильоне у	1	1
2342	сергеевне тогда	1	1
2343	необязательность этих	1	1
2344	машей предстает	1	1
2345	бессмысленное делают	1	1
2346	церемонии не	1	1
2347	привыкли понимать	1	1
2348	отказывается от	1	1
2349	xix века	1	1
2350	согласно которому	2	1
2351	форме повествования	1	1
2352	земских делах	1	1
2353	с другими	2	1
2354	но личностным	1	1
2355	дли данного	1	1
2356	калош превращается	1	1
2357	не обладает	1	1
2358	каждого человека	3	1
2359	прежде в	1	1
2360	крайне упростил	1	1
2361	опираясь на	1	1
2362	думала об	1	1
2363	утопически во	1	1
2364	жизнью к	1	1
2365	его отношениях	1	1
2366	уже начиналась	1	1
2367	в поэтике	1	1
2368	эти здоровые	1	1
2369	со швейцаром	1	1
2370	наше внимание	3	1
2371	в каждый	1	1
2372	понятия смежные	1	1
2373	рассказа напротив	1	1
2374	не годится	1	1
2375	до чехова	1	1
2376	стремящееся к	1	1
2377	внешнее по	1	1
2378	внешнего мира	1	1
2379	для зрелой	1	1
2380	сосредоточенное нравственное	1	1
2381	из басни	1	1
2382	его в	5	1
2383	сжалось и	1	1
2384	создает ощущение	1	1
2385	их любовь	1	1
2386	предугадывает последующее	1	1
2387	не была	3	1
2388	односторонней серьезности	1	1
2389	равного себе	1	1
2390	ни в	5	1
2391	довольства собою	1	1
2392	берете за	1	1
2393	говорила она	3	1
2394	такою в	1	1
2395	страхом тычет	1	1
2396	как же	1	1
2397	тут тоже	1	1
2398	анекдота в	3	1
2399	деталей очевидна	1	1
2400	автора личностности	1	1
2401	художественную задачу	1	1
2402	гуров проживший	1	1
2403	угадывалась личность	1	1
2404	суетой сует	1	1
2405	робости неловкости	1	1
2406	переклички все	1	1
2407	после неудачного	1	1
2408	тоскливую юность	1	1
2409	выделился из	1	1
2410	бы поговорить	1	1
2411	было ее	1	1
2412	только объект	1	1
2413	чехов решительно	1	1
2414	и ефимьи	1	1
2415	повествовательный кадр	1	1
2416	очевидна если	1	1
2417	голос это	1	1
2418	его стала	1	1
2419	с изумлением	3	1
2420	чем собственно	1	1
2421	говорит в	2	1
2422	совсем мертвый	1	1
2423	устроенности обеспеченности	1	1
2424	разве было	1	1
2425	дел прав	1	1
2426	екатерина ивановна	1	1
2427	ефимьи тоже	1	1
2428	включить мысли	1	1
2429	пока только	1	1
2430	личностную самоактуализацию	1	1
2431	шедевр опубликованный	1	1
2432	футляр человеческого	1	1
2433	старуха корову	1	1
2434	в номер	1	1
2435	вызывало никаких	1	1
2436	и говорит	2	1
2437	сохранившем шляпу	1	1
2438	сказал что	1	1
2439	где персонаж	1	1
2440	внутреннего мира	2	1
2441	типажный психологический	1	1
2442	что за	1	1
2443	ослабляет его	1	1
2444	это социальная	1	1
2445	и пожить	1	1
2446	своему коммуникативному	1	1
2447	тех же	2	1
2448	была в	1	1
2449	холст живописца	1	1
2450	неорганичности затаенной	1	1
2451	мыслима только	1	1
2452	наблюдателя но	1	1
2453	не отделилась	1	1
2454	к возникновению	1	1
2455	припомнившаяся егору	1	1
2456	чеховской и	1	1
2457	о внутреннем	1	1
2458	собачкой самый	1	1
2459	характера столь	1	1
2460	говоря словами	1	1
2461	открытыми для	1	1
2462	есть жизнь	1	1
2463	желая улыбнуться	1	1
2464	предоставленной самой	1	1
2465	глядела она	1	1
2466	который по	1	1
2467	не случай	1	1
2468	под оболочкой	2	1
2469	герои такого	1	1
2470	примере в	1	1
2471	оказаться футляром	1	1
2472	пример из	1	1
2473	характер здесь	2	1
2474	антииерархического мира	1	1
2475	встречное движение	1	1
2476	поражение в	1	1
2477	и своего	1	1
2478	накопительства то	1	1
2479	могло осуществить	1	1
2480	рассказа архиерей	1	1
2481	думая о	2	1
2482	в атмосфере	1	1
2483	между этими	1	1
2484	увлечься и	1	1
2485	своей определенности	1	1
2486	не остается	1	1
2487	классической традиции	2	1
2488	выступает эскизом	1	1
2489	ближним нельзя	1	1
2490	порой не	1	1
2491	причитания ефимьи	1	1
2492	ее душе	1	1
2493	[...] он	1	1
2494	но ведь	2	1
2495	и дочери	1	1
2496	оказывается писание	1	1
2497	чехов же	1	1
2498	он задергал	1	1
2499	сближении двух	1	1
2500	тогда констатировать	1	1
2501	читаем это	1	1
2502	личности склонной	1	1
2503	демонстративно не	1	1
2504	как видим	1	1
2505	противоречием между	1	1
2506	если первая	1	1
2507	бы один	1	1
2508	и полюбить	1	1
2509	даже общественная	1	1
2510	жизни ионыча	1	1
2511	встречается в	1	1
2512	функции внешних	1	1
2513	и она	2	1
2514	как во	1	1
2515	именно характеры	1	1
2516	общение не	1	1
2517	коридорам и	1	1
2518	жизни других	2	1
2519	детство тоскливую	1	1
2520	сидеть сложа	1	1
2521	на земле	2	1
2522	по ее	2	1
2523	своих качеств	1	1
2524	счастья преодолевший	1	1
2525	герое определяло	1	1
2526	еще можно	1	1
2527	формулирует главную	1	1
2528	затаенной неадекватности	1	1
2529	самодовольно исповедует	1	1
2530	в направил	1	1
2531	гурова о	4	1
2532	что толстой	1	1
2533	социально-бытового уклада	1	1
2534	укорененность в	1	1
2535	устава припомнившаяся	1	1
2536	роста блондинка	1	1
2537	бахтин в	1	1
2538	и характер	1	1
2539	ефимьи ежедневно	1	1
2540	тревожно билось	1	1
2541	обстоятельств не	1	1
2542	и казарменная	1	1
2543	позиции писателя	2	1
2544	то говорит	1	1
2545	этого характера	1	1
2546	к робости	1	1
2547	рассказе никто	1	1
2548	смыслу жизни	1	1
2549	предыдущей главе	3	1
2550	раз ветер	1	1
2551	того и	1	1
2552	он вовсе	1	1
2553	социальной устроенности	1	1
2554	смысл но	1	1
2555	зрения и	1	1
2556	главную мысль	1	1
2557	главы она	1	1
2558	героев сказал	1	1
2559	века в	2	1
2560	бесконечной и	1	1
2561	будут делать	1	1
2562	потянул руку	1	1
2563	письме к	1	1
2564	звучит и	1	1
2565	гурова так	1	1
2566	высшим достижением	1	1
2567	зрелого чехова	1	1
2568	история [...]	1	1
2569	уже две	1	1
2570	раздельно постепенное	1	1
2571	адаптации личности	1	1
2572	о которых	2	1
2573	чехов наследует	1	1
2574	касается внешней	1	1
2575	касается каждого	1	1
2576	абзаца в	1	1
2577	предпочтительнее то	1	1
2578	утихло отыскал	1	1
2579	ближе дороже	1	1
2580	неподвижно и	1	1
2581	мы делаем	1	1
2582	личности внешним	1	1
2583	же касается	2	1
2584	смеялся над	1	1
2585	с красным	1	1
2586	искусственным нарочитым	1	1
2587	мягким взглядом	1	1
2588	это бездушное	1	1
2589	смерти чиновника	2	1
2590	все двери	1	1
2591	был не	1	1
2592	персонаж не	1	1
2593	липовский о	1	1
2594	а только	4	1
2595	определенной категории	1	1
2596	не вслушиваются	1	1
2597	имеют для	1	1
2598	живописца достаточно	1	1
2599	совершенно неудовлетворителен	1	1
2600	числе и	1	1
2601	так о	2	1
2602	непонятный набор	1	1
2603	не нужно	3	1
2604	любимой дочери	2	1
2605	гостиничном номере	2	1
2606	воображении внешность	1	1
2607	прочих вещах	1	1
2608	полагает что	1	1
2609	отыскал свою	1	1
2610	отождествление с	1	1
2611	это тоже	1	1
2612	конечном итоге	1	1
2613	чуждых слов	1	1
2614	этих полярностей	1	1
2615	он чувствовал	1	1
2616	совершенно глухое	1	1
2617	глухонемом мире	1	1
2618	сытый здоровый	1	1
2619	на другом	1	1
2620	симптом эпохи	1	1
2621	д благостные	1	1
2622	личности для	2	1
2623	и своей	1	1
2624	сергеевне концовка	1	1
2625	есть личность	1	1
2626	персонаж выступает	1	1
2627	писатель касается	1	1
2628	единичному человеку	1	1
2629	всю ее	1	1
2630	возмущена ничто	1	1
2631	этот литературный	1	1
2632	когда наступала	1	1
2633	личность героя	2	1
2634	в отдельную	1	1
2635	глухое к	1	1
2636	облик сформировавшийся	1	1
2637	социальной адаптации	2	1
2638	его внешним	1	1
2639	побуждая задуматься	1	1
2640	которого была	1	1
2641	это могло	1	1
2642	в павильоне	1	1
2643	равной мере	2	1
2644	объяснения в	1	1
2645	активная деятельная	1	1
2646	нет ближе	1	1
2647	даже говорила	1	1
2648	и религиозно-убежденных	1	1
2649	кладбище он	1	1
2650	я на	1	1
2651	вписанный в	2	1
2652	объектом авторской	1	1
2653	что порывает	1	1
2654	зрелый чеховский	1	1
2655	лысиной он	1	1
2656	всякими рассуждениями	1	1
2657	первые русские	1	1
2658	насмешливого наблюдения	2	1
2659	в приданое	3	1
2660	в бытовой	2	1
2661	характер который	1	1
2662	чеховского персонажа	3	1
2663	казарменная фразеология	1	1
2664	когда около	1	1
2665	не два	1	1
2666	не сказали	1	1
2667	наблюдательности что	1	1
2668	есть бахус	1	1
2669	рассказ вот	1	1
2670	торгам он	1	1
2671	рождается в	1	1
2672	общечеловеческом измерении	1	1
2673	детскостью голос	1	1
2674	авторской иронии	4	1
2675	факты осуществились	1	1
2676	личности лида	1	1
2677	она или	1	1
2678	зовут лишь	1	1
2679	жиздре и	1	1
2680	критике он	1	1
2681	красивые люди	1	1
2682	жива ли	1	1
2683	своей судьбой	1	1
2684	шею красивые	1	1
2685	локализованном во	1	1
2686	встреча с	1	1
2687	отделилась от	1	1
2688	подчеркнута фразой	1	1
2689	простым следствием	1	1
2690	это вполне	1	1
2691	в уста	1	1
2692	худой высокий	1	1
2693	для его	1	1
2694	несовместимо ни	1	1
2695	понимать этот	1	1
2696	и быть	4	1
2697	даром как	1	1
2698	что хорошего?	1	1
2699	в москву	1	1
2700	сознания а	1	1
2701	следующем году	1	1
2702	праздности который	1	1
2703	самого читателя	1	1
2704	концовка первого	1	1
2705	и нормам	1	1
2706	и соответствующий	1	1
2707	разговорами о	1	1
2708	скучно ах	1	1
2709	общего культуры	1	1
2710	жалосливая и	1	1
2711	позиция это	1	1
2712	и цель	1	1
2713	своими кипарисами	1	1
2714	конструированием своего	1	1
2715	хоть один	1	1
2716	эта нелепая	1	1
2717	отнестись к	1	1
2718	пьет чай	1	1
2719	поведения которая	1	1
2720	встречаемся в	1	1
2721	не демонстрируемые	1	1
2722	текст отправляемого	1	1
2723	жизни учителя	1	1
2724	лишены в	1	1
2725	изнутри личности	1	1
2726	не означает	2	1
2727	на этом	5	1
2728	к слову	1	1
2729	как ошибочно	1	1
2730	сторона характера	1	1
2731	говорилось о	1	1
2732	лессинговой аксиомы	1	1
2733	личность в	4	1
2734	более понятны	1	1
2735	два разнородных	1	1
2736	чехов тем	1	1
2737	и жизненной	1	1
2738	кисочкой как	1	1
2739	демонстративен что	1	1
2740	мир где	1	1
2741	толстого универсалиями	1	1
2742	и недовольству	1	1
2743	на страницах	1	1
2744	ср в	1	1
2745	сознательная жизнь	2	1
2746	нередко использует	1	1
2747	собеседника мисюсь	1	1
2748	бессмысленным не	1	1
2749	мы уже	7	1
2750	стойко уверовавших	1	1
2751	здоровые гуманистические	1	1
2752	мира изложение	1	1
2753	о свершившемся	1	1
2754	для чеховского	1	1
2755	то анекдот	1	1
2756	какой внутреный	1	1
2757	это специфически	1	1
2758	называет его	1	1
2759	равнодушии к	2	1
2760	характера среди	1	1
2761	вклад в	1	1
2762	гурова а	1	1
2763	согласия между	2	1
2764	[...] как	1	1
2765	других на	1	1
2766	зрения в	1	1
2767	здесь присутствует	1	1
2768	симпатии оказались	1	1
2769	другом и	1	1
2770	и животным	1	1
2771	смыслы важные	1	1
2772	обликом с	1	1
2773	шляпы необязательность	1	1
2774	и.н сухих	1	1
2775	и кругозора	1	1
2776	праздности например	1	1
2777	кресле и	1	1
2778	утопически-нигилистических убеждениях	1	1
2779	лишь что	1	1
2780	шляпой а	1	1
2781	бы чехов	1	1
2782	то ни	2	1
2783	совсем не	1	1
2784	петербургской газетой	1	1
2785	с какой	3	1
2786	эти слова	3	1
2787	не один	1	1
2788	дифференцированной обусловленности	1	1
2789	теперь сидел	1	1
2790	со старухой	1	1
2791	масштабе практический	1	1
2792	которой умершая	1	1
2793	вторая глава	2	1
2794	гуров уже	1	1
2795	доила ли	1	1
2796	в герои	1	1
2797	и кролик	1	1
2798	одушевленное исканием	1	1
2799	родов анна	1	1
2800	универсальному так	1	1
2801	печку дремала	1	1
2802	эпически увидеть	1	1
2803	чужое я	1	1
2804	и законосообразность	1	1
2805	моря и	1	1
2806	солдатом называется	1	1
2807	монады равного	1	1
2808	бы вместил	1	1
2809	это по	1	1
2810	томится недовольством	1	1
2811	действительной жизнью	1	1
2812	голова отбита	1	1
2813	слышит или	1	1
2814	лица ранее	1	1
2815	это диалогически-личностная	1	1
2816	характера подчеркнута	1	1
2817	гурова и	3	1
2818	разглагольствует какой	1	1
2819	объектный вещный	1	1
2820	сердцебиение оказывается	1	1
2821	ничто не	1	1
2822	словами но	1	1
2823	вместил в	1	1
2824	оказывается в	1	1
2825	поразившую гурова	1	1
2826	своего папашу	1	1
2827	однако эта	1	1
2828	никого не	3	1
2829	его предшественников	2	1
2830	бы но	1	1
2831	сестры ничего	1	1
2832	была счастлива	2	1
2833	новая нервная	2	1
2834	самоопределения выбора	1	1
2835	персонажей зрелого	1	1
2836	жалостливая барышня	1	1
2837	события рассказа	1	1
2838	флю-флю-флю и	1	1
2839	реакции на	1	1
2840	деревенской жизни	1	1
2841	сад еще	1	1
2842	легко можно	1	1
2843	этом свете	2	1
2844	что эта	1	1
2845	и человечества	1	1
2846	настолько впаяны	1	1
2847	здесь однако	1	1
2848	с кротким	1	1
2849	и та	1	1
2850	за свои	1	1
2851	легко угадывается	1	1
2852	в жанровом	1	1
2853	рассказе на	1	1
2854	сторонами его	1	1
2855	участницы центрального	1	1
2856	в личности	1	1
2857	веровал но	1	1
2858	поэтическую любовь	1	1
2859	не отвечающее	1	1
2860	впоследствии эта	1	1
2861	присутствует одновременно	1	1
2862	начинается с	2	1
2863	и тот	2	1
2864	людьми в	1	1
2865	мечтал каждый	1	1
2866	здоровый мордатый	1	1
2867	не запоминает	1	1
2868	ситуацию учитывает	1	1
2869	жизни оказывается	1	1
2870	разрешается в	1	1
2871	положительных рассудительных	1	1
2872	чувство стыда	1	1
2873	с очевидной	1	1
2874	представителю чего-то	1	1
2875	не представляется	2	1
2876	недовольством собой	1	1
2877	этом смысле	1	1
2878	какой-то определенной	1	1
2879	серые глаза	1	1
2880	продукт ответственной	1	1
2881	другом человеке	1	1
2882	в смерти	3	1
2883	чехова настолько	1	1
2884	шляпы кажется	1	1
2885	с головой	1	1
2886	от страха	1	1
2887	причина этого	2	1
2888	некоторый смысл	1	1
2889	диалогически-личностная встреча	1	1
2890	адаптация суть	1	1
2891	рядовой писал	1	1
2892	мире чехова	2	1
2893	в.т как	1	1
2894	из народной	1	1
2895	принцип рассказа	1	1
2896	то или	1	1
2897	говорили что	1	1
2898	личности наиболее	1	1
2899	характером и	1	1
2900	но тут	1	1
2901	объединяющимся в	1	1
2902	ожидает нас	1	1
2903	или иное	1	1
2904	тоже стал	1	1
2905	мелькающие впечатления	1	1
2906	иначе движется	1	1
2907	в самой	2	1
2908	то а	1	1
2909	на реализме	1	1
2910	или фигура	1	1
2911	отрицать больницы	1	1
2912	это действительно	1	1
2913	прозрение которым	1	1
2914	фразы из	1	1
2915	себя за	1	1
2916	за поздравлением	1	1
2917	серьезность непоколебимая	1	1
2918	н учить	1	1
2919	личностность человека	1	1
2920	живой голос	1	1
2921	василиса или	1	1
2922	тип в	1	1
2923	к каждому	1	1
2924	обыватель живет	1	1
2925	а тем	1	1
2926	ли старуха	1	1
2927	рассказывает историю	1	1
2928	отправляемого василисой	1	1
2929	безыскусности фразы	1	1
2930	способна оказаться	1	1
2931	классической монады	1	1
2932	реалистическим романом	1	1
2933	генерала конструктивный	1	1
2934	юность далее	1	1
2935	одеты и	1	1
2936	из нее	1	1
2937	пословично-поговорочной афористичностью	1	1
2938	истории и	1	1
2939	происшествие иначе	1	1
2940	общей для	1	1
2941	художественной сверхзадачи	1	1
2942	лишь одно	1	1
2943	конкретно-историческая проблематика	1	1
2944	манера разговаривать	1	1
2945	было что-нибудь	1	1
2946	романе считалось	1	1
2947	понял ясно	1	1
2948	ему даром	3	1
2949	изложение от	1	1
2950	вероятно навсегда	1	1
2951	минуты он	1	1
2952	на бумаге	1	1
2953	персонажа инерцией	1	1
2954	без заглавия	3	1
2955	голоса и	1	1
2956	ведь к	1	1
2957	она определяется	1	1
2958	хоть бы	1	1
2959	гуманистические мотивы	1	1
2960	момент назойливой	1	1
2961	вещь личность	2	1
2962	серьезность и	2	1
2963	детей которые	1	1
2964	личностны а	1	1
2965	впрочем фраза	1	1
2966	один эстетически	1	1
2967	природы и	1	1
2968	на который	1	1
2969	неоригинальной пословично-поговорочной	1	1
2970	вопреки своей	1	1
2971	что для	1	1
2972	в толпе	2	1
2973	сидя в	1	1
2974	без слушателя	1	1
2975	чувства любви	1	1
2976	сияет от	1	1
2977	неудачного объяснения	1	1
2978	существующего другого	1	1
2979	общий план	1	1
2980	же екатерина	1	1
2981	бы его	1	1
2982	на лошади	1	1
2983	визит генерала	1	1
2984	все-таки подумал	1	1
2985	и каждый	2	1
2986	из поля	1	1
2987	постепенное укрупнение	1	1
2988	она приобретает	1	1
2989	максимальное укрупнение	1	1
2990	нервная сознательная	2	1
2991	его личности	3	1
2992	и какой	1	1
2993	писателя как	1	1
2994	ложное искаженное	1	1
2995	интересоваться новыми	1	1
2996	существует в	1	1
2997	печке и	1	1
2998	вспомнил он	1	1
2999	нам внешнюю	1	1
3000	это делает	1	1
3001	глухонемого слова	1	1
3002	зрелый чехов	1	1
3003	и олеандром	1	1
3004	любви в	1	1
3005	определяло его	1	1
3006	обратимся к	2	1
3007	который так	1	1
3008	иноземный и	1	1
3009	отдельные особи	1	1
3010	позиции характер	1	1
3011	затылком егор	1	1
3012	как-то там	1	1
3013	этим вихрем	1	1
3014	нужное на	1	1
3015	обособленность человека	1	1
3016	видения жизни	3	1
3017	имя и	1	1
3018	стала пошлой	1	1
3019	появилось новое	1	1
3020	сопряжена с	1	1
3021	самому себе	1	1
3022	социальным футляром	1	1
3023	личностным отношением	1	1
3024	ефимьи к	1	1
3025	вслушиваются в	1	1
3026	увиденной как	1	1
3027	было доступно	1	1
3028	вненаходимости бахтин	1	1
3029	мертвый вид	3	1
3030	человеку в	2	1
3031	мезонином вообще	1	1
3032	уверенности в	1	1
3033	жизни несовместимо	1	1
3034	чье уединенное	1	1
3035	рассказе простодушной	1	1
3036	теми же	1	1
3037	близкие родные	1	1
3038	которая на	1	1
3039	жалкое все-таки	1	1
3040	поднята рука	1	1
3041	внешнему функционированию	1	1
3042	дмитрий дмитрии	1	1
3043	реализме стойко	1	1
3044	в человеческой	1	1
3045	махоньких саночках	1	1
3046	и называл	1	1
3047	родинкой и	1	1
3048	пришвин это	1	1
3049	которые глядят	1	1
3050	полемически соотнесенную	1	1
3051	всю жизнь	1	1
3052	п не	1	1
3053	собственного якобы	1	1
3054	гимне праздности	1	1
3055	сохраните черты	1	1
3056	не сразу	1	1
3057	аналогичной ситуации	1	1
3058	который теперь	1	1
3059	единство характерного	1	1
3060	плана выделение	1	1
3061	лица повествователя	2	1
3062	словами а	1	1
3063	зеркале в	1	1
3064	иной раз	1	1
3065	чехова которая	1	1
3066	поступке обнаруживается	1	1
3067	против теории	1	1
3068	не уставная	1	1
3069	бы эти	1	1
3070	взглянуть на	1	1
3071	результат сознательного	1	1
3072	иного раздраженного	1	1
3073	тычет во	1	1
3074	из этого	1	1
3075	него пока	1	1
3076	быть тайн	1	1
3077	вот и	3	1
3078	его к	1	1
3079	егор в	1	1
3080	людей положительных	1	1
3081	слова как	2	1
3082	рассказов чехова	1	1
3083	там где	2	1
3084	вот он	3	1
3085	панихида например	1	1
3086	бабушка тоже	1	1
3087	претендует на	1	1
3088	но служит	1	1
3089	писавшего открывая	1	1
3090	за все	1	1
3091	с с	4	1
3092	достиг всего	1	1
3093	чего-то общего	1	1
3094	к исчезновению	1	1
3095	не скучно	1	1
3096	и анна	2	1
3097	безопорной души	3	1
3098	жанровым слогом	1	1
3099	абсолютно случайные	1	1
3100	бродят новые	1	1
3101	высокий с	1	1
3102	что-нибудь красивое	1	1
3103	лида говорит	1	1
3104	событий вдруг	1	1
3105	романам и	1	1
3106	присутствие тайны	1	1
3107	самой лиде	1	1
3108	так или	3	1
3109	иначе не	1	1
3110	личности явно	1	1
3111	героя становится	2	1
3112	чтобы не	3	1
3113	мыслит себя	1	1
3114	самую суть	1	1
3115	он его	1	1
3116	без тайны	1	1
3117	означает что	1	1
3118	деле текст	1	1
3119	странице письма	1	1
3120	рассказа отношение	1	1
3121	общества данного	1	1
3122	в один	1	1
3123	национальной и	1	1
3124	драматургии никитин	1	1
3125	художественного события	1	1
3126	прежде чем	2	1
3127	делах и	2	1
3128	совсем однако	1	1
3129	архиерея который	1	1
3130	жестко очерченный	1	1
3131	а волынский	1	1
3132	и нельзя	1	1
3133	назначении кабинетов	1	1
3134	закончить рассказ	1	1
3135	чеховском тексте	1	1
3136	что словно	1	1
3137	накануне весь	1	1
3138	а встречное	1	1
3139	осуществились заставляют	1	1
3140	воззрений на	1	1
3141	при муже	1	1
3142	на серьезность	1	1
3143	рядового с	1	1
3144	инобытием среди	1	1
3145	и рождается	1	1
3146	м мейлаха	1	1
3147	тихий скромный	1	1
3148	по театральным	1	1
3149	может или	1	1
3150	он первый	1	1
3151	утро он	1	1
3152	всерьез к	1	1
3153	сама трезво	1	1
3154	нечистая сила	2	1
3155	пространстве появляются	1	1
3156	выразить мысли	1	1
3157	доносившиеся из	1	1
3158	с мнением	1	1
3159	авторским восклицанием	1	1
3160	нечто иное	2	1
3161	героя например	1	1
3162	и ведущего	1	1
3163	диктуемой ею	1	1
3164	на дворе	1	1
3165	личность чтобы	1	1
3166	урок полемически	1	1
3167	бы ошибочно	1	1
3168	безучастно на	1	1
3169	просматривался историзм	1	1
3170	поля зрения	1	1
3171	он входит	1	1
3172	на жизнь	1	1
3173	далее за	1	1
3174	только стать	1	1
3175	победу удаляя	1	1
3176	было на	2	1
3177	угасает оставляя	1	1
3178	личности старшая	1	1
3179	теперь я	1	1
3180	относимого к	1	1
3181	в последующих	1	1
3182	лица тип	1	1
3183	смежные но	1	1
3184	образом и	1	1
3185	если характер	1	1
3186	личности самого	1	1
3187	с соломоновой	1	1
3188	рассказа поочередно	1	1
3189	торопясь разглагольствует	1	1
3190	притчевое слово	1	1
3191	миропорядок в	1	1
3192	автор и	2	1
3193	явно не	2	1
3194	чтобы вся	1	1
3195	немного прислушался	1	1
3196	иной собственно	1	1
3197	чтобы тотчас	1	1
3198	что выкинуть	1	1
3199	развитие сюжета	2	1
3200	осмыслить свой	1	1
3201	за ним	3	1
3202	несомненно на	1	1
3203	контактов в	1	1
3204	строй текста	1	1
3205	могиле чувствуется	1	1
3206	как возможность	1	1
3207	голову от	1	1
3208	девушки можно	1	1
3209	и веселы	1	1
3210	в последнем	1	1
3211	обострен интерес	1	1
3212	произведения особая	1	1
3213	взглянул на	1	1
3214	говорящих героиня	1	1
3215	ее лицам	1	1
3216	сюда ах	1	1
3217	с действительной	1	1
3218	бегают дедушка	1	1
3219	противоположном безумие	1	1
3220	зрелой чеховской	1	1
3221	иначе вписанный	1	1
3222	напротив всякий	1	1
3223	жизнь была	2	1
3224	счете характер	1	1
3225	итог его	1	1
3226	внутренние жесты	1	1
3227	испытываемого художником	1	1
3228	о вечном	3	1
3229	героини оказывается	1	1
3230	этой искуснейшей	1	1
3231	письмом позволил	1	1
3232	впадая в	1	1
3233	губой замигал	1	1
3234	после точки	1	1
3235	как ефимья	1	1
3236	с и	2	1
3237	вернулась из	1	1
3238	эпизоде в	1	1
3239	сергеевна не	1	1
3240	словесности интересен	1	1
3241	личность это	1	1
3242	своего старшенького	1	1
3243	всякий может	1	1
3244	стороны характера	2	1
3245	характер же	1	1
3246	егор и	2	1
3247	которых мы	1	1
3248	читательской культуры	1	1
3249	ушел из	1	1
3250	не отгороженная	1	1
3251	воле лиды	1	1
3252	анекдотического и	3	1
3253	свой характер	1	1
3254	с такой	3	1
3255	и детей	1	1
3256	культуры идеологии	1	1
3257	внешнюю сторону	1	1
3258	оно было	2	1
3259	о земских	1	1
3260	ли шляпу	1	1
3261	критика часто	1	1
3262	в противоречие	2	1
3263	рассказа и	2	1
3264	уединенное сознание	1	1
3265	говорит нам	1	1
3266	ему своей	1	1
3267	впервые замечает	1	1
3268	несчастное детство	1	1
3269	высших целях	2	1
3270	не поговорил	1	1
3271	была бы	3	1
3272	и дедушка	1	1
3273	явно душевные	1	1
3274	среди любых	1	1
3275	люди весь	1	1
3276	была такою	3	1
3277	пыль еще	1	1
3278	ее поступке	1	1
3279	отмечалось интерпретаторами	1	1
3280	описаний то	1	1
3281	уже знаем	2	1
3282	забилось сердце	2	1
3283	людей даже	1	1
3284	в свое	1	1
3285	человек с	2	1
3286	содержит в	2	1
3287	заставляют поэта	1	1
3288	и дифференцированной	1	1
3289	с внутренним	1	1
3290	ни единого	2	1
3291	повествование чехова	1	1
3292	найдется хоть	1	1
3293	с тем	1	1
3294	не смеет	1	1
3295	вероятно пьянствует	1	1
3296	не отыскивается	1	1
3297	зрения развития	1	1
3298	важнее человека	1	1
3299	к обретенной	1	1
3300	или жиздре	1	1
3301	оленька племянникова	1	1
3302	в другой	2	1
3303	бездарный и	1	1
3304	исключает ролевые	1	1
3305	от дедушки	1	1
3306	общения главным	1	1
3307	в романтику	1	1
3308	театральным коридорам	1	1
3309	не исчерпывается	1	1
3310	этот не	1	1
3311	мисюсь личностны	1	1
3312	лида может	1	1
3313	неуклюжие калоши	1	1
3314	чехова можно	3	1
3315	наш внутреный	1	1
3316	соломоновой суетой	1	1
3317	бесхарактерные послушные	1	1
3318	звуков издаваемых	1	1
3319	притча же	3	1
3320	кротким мягким	1	1
3321	их как	2	1
3322	поэтому вслед	1	1
3323	специальном значении	1	1
3324	испытывая душевной	1	1
3325	крыши деревья	1	1
3326	сводить ее	1	1
3327	принципиальные различия	1	1
3328	поэтому же	1	1
3329	седину которой	1	1
3330	слезами и	2	1
3331	внутреный враг	1	1
3332	эту тайну	1	1
3333	когда его	1	1
3334	в отношении	1	1
3335	к созерцательности	1	1
3336	серым точно	1	1
3337	однако он	1	1
3338	эстетически чуткий	1	1
3339	усилия на	1	1
3340	как? хватая	1	1
3341	литературного произведения	1	1
3342	замечает а	1	1
3343	тонкую слабую	1	1
3344	него теперь	1	1
3345	несущественные с	1	1
3346	мы пока	1	1
3347	письма есть	1	1
3348	осознает что	1	1
3349	случайно речь	1	1
3350	абсурдное письмо	1	1
3351	позиция со-искателя	1	1
3352	героев воспитанных	1	1
3353	к единичному	1	1
3354	нежели у	1	1
3355	гуров постоял	1	1
3356	была поднята	1	1
3357	покрывающим пол	1	1
3358	сложа руки	1	1
3359	и вполне	1	1
3360	выявляются в	1	1
3361	мере и	1	1
3362	недовольству жизнью	1	1
3363	по набережной	1	1
3364	осуществить взаимодействие	1	1
3365	на минуту	1	1
3366	не могут	1	1
3367	добротно вписанные	1	1
3368	его неорганичности	1	1
3369	межличностные связи	1	1
3370	в белеве	1	1
3371	хора говорили	1	1
3372	в исповеди	1	1
3373	только еще	1	1
3374	в плоскости	1	1
3375	конца а	1	1
3376	столь случайные	1	1
3377	на собачке	1	1
3378	сам создал	1	1
3379	кругозоров закрытых	1	1
3380	этих текстов	1	1
