N	2gram	Tiupa_Anal	Komedia
1309	друзьями и	1	1
1310	споры о	1	1
1311	ведущие к	1	1
1312	веры в	1	1
1313	человека как	1	1
1314	и будет	1	1
1315	в ночном	1	1
1316	во множестве	1	1
1317	говорить в	1	1
1318	даже со	1	1
1319	цвет лица	2	1
1320	к которым	1	1
1321	относятся к	1	1
1322	евгения онегина	1	1
1323	из тех	1	1
1324	у читателя	2	1
1325	которые могут	1	1
1326	меня я	1	1
1327	и звучит	1	1
1328	может не	2	1
1329	так называемая	1	1
1330	у одного	1	1
1331	данном случае	3	1
1332	страсти и	1	1
1333	упоминаемая в	1	1
1334	не последнюю	1	1
1335	всей своей	1	1
1336	на каждом	2	1
1337	цельную картину	1	1
1338	высказывание в	1	1
1339	в художественном	4	1
1340	выступает как	1	1
1341	по крайней	4	1
1342	в любой	1	1
1343	который и	1	1
1344	свое время	3	1
1345	все они	2	1
1346	обмен репликами	1	1
1347	к индивидуальному	1	1
1348	столь различных	1	1
1349	мне до	1	1
1350	то он	3	1
1351	и частной	1	1
1352	бы с	2	1
1353	между несколькими	1	1
1354	диалог с	1	1
1355	из функций	1	1
1356	своей собственной	2	1
1357	не имеют	1	1
1358	со всех	1	1
1359	оба эти	1	1
1360	в е	1	1
1361	в роли	4	1
1362	совпадает с	6	1
1363	в значительной	1	1
1364	на основе	3	1
1365	автор этого	1	1
1366	в материальном	1	1
1367	и тогда	3	1
1368	одном лице	1	1
1369	нашей работы	1	1
1370	обойтись без	1	1
1371	о сыне	1	1
1372	всего на	1	1
1373	и вся	1	1
1374	которого не	1	1
1375	силы в	1	1
1376	не наделен	1	1
1377	от других	1	1
1378	главным героем	1	1
1379	оказывается вполне	1	1
1380	он по	2	1
1381	в мир	1	1
1382	случае с	1	1
1383	что случилось?	1	1
1384	человека к	4	1
1385	в совершенно	1	1
1386	не выходят	1	1
1387	при помощи	2	1
1388	над собой	1	1
1389	поводу того	1	1
1390	волосы и	1	1
1391	основанная на	2	1
1392	о способах	1	1
1393	мне не	1	1
1394	проявляется в	4	1
1395	и служит	1	1
1396	же слова	1	1
1397	его речь	1	1
1398	только одна	1	1
1399	начиная с	1	1
1400	других как	1	1
1401	задачу данной	1	1
1402	бы от	1	1
1403	сложнее и	1	1
1404	себя самого	2	1
1405	следует упускать	1	1
1406	возвращении в	1	1
1407	автором в	2	1
1408	разве я	1	1
1409	к миру	1	1
1410	он может	2	1
1411	этого слова	10	1
1412	непосредственно к	2	1
1413	говоря не	1	1
1414	свою силу	1	1
1415	этого противопоставления	1	1
1416	появляется в	2	1
1417	время была	1	1
1418	нельзя сказать	1	1
1419	взгляде на	3	1
1420	в деятельности	1	1
1421	из него	1	1
1422	точку зрения	1	1
1423	другого и	1	1
1424	сомнения в	1	1
1425	не способного	1	1
1426	своей мнимой	2	1
1427	внешнее и	1	1
1428	или другой	1	1
1429	его можно	2	1
1430	обратиться к	4	1
1431	меня не	1	1
1432	текста в	18	1
1433	жизни но	3	1
1434	ему жизни	2	1
1435	будто он	1	1
1436	умственные способности	1	1
1437	можно на	1	1
1438	литературе нового	1	1
1439	попадает в	2	1
1440	короче говоря	1	1
1441	вокруг него	1	1
1442	когда речь	1	1
1443	касается самого	1	1
1444	выходит за	1	1
1445	на дорогу	2	1
1446	мог быть	1	1
1447	из второй	1	1
1448	любой из	1	1
1449	в коем	2	1
1450	ни с	5	1
1451	свидетельствует о	4	1
1452	за которую	1	1
1453	всех сторон	1	1
1454	и того	5	1
1455	выступают как	1	1
1456	одна и	1	1
1457	как смерть	2	1
1458	упускать из	2	1
1459	культуры в	2	1
1460	же мере	2	1
1461	только его	1	1
1462	при встрече	4	1
1463	участия в	1	1
1464	деле не	1	1
1465	во внешнем	4	1
1466	как у	1	1
1467	может показаться	1	1
1468	поведения в	2	1
1469	личностью в	1	1
1470	из своих	2	1
1471	на самом	2	1
1472	простора для	1	1
1473	он же	1	1
1474	на которой	2	1
1475	смысле этого	1	1
1476	не допускает	1	1
1477	приблизился к	1	1
1478	далека от	2	1
1479	в ином	2	1
1480	следует видеть	1	1
1481	сказать не	1	1
1482	непосредственно в	1	1
1483	мы вполне	1	1
1484	в диалог	2	1
1485	персонажа в	1	1
1486	быть ни	1	1
1487	самые разнообразные	1	1
1488	на левом	3	1
1489	та же	1	1
1490	иными словами	1	1
1491	здесь также	1	1
1492	том виде	1	1
1493	виду что	1	1
1494	и другое	1	1
1495	другой и	1	1
1496	внимание в	2	1
1497	развития действия	1	1
1498	сама по	1	1
1499	прозрачно ассоциируется	1	1
1500	преждевременной смерти	1	1
1501	что этот	1	1
1502	является по	2	1
1503	долгое время	1	1
1504	поведения и	1	1
1505	по смыслу	1	1
1506	если и	1	1
1507	или даже	3	1
1508	больше его	1	1
1509	имеется в	1	1
1510	противном случае	1	1
1511	мира и	1	1
1512	не от	1	1
1513	третий раз	1	1
1514	с явным	1	1
1515	была очень	1	1
1516	в такой	2	1
1517	эпизод в	1	1
1518	на сюжет	1	1
1519	или их	1	1
1520	смертельную опасность	1	1
1521	вследствие чего	1	1
1522	и постоянно	1	1
1523	ему как	1	1
1524	также диалог	1	1
1525	а так	1	1
1526	выражение и	1	1
1527	впечатление от	1	1
1528	не последовательность	1	1
1529	хотя как	1	1
1530	текста первый	1	1
1531	того или	3	1
1532	хотел сказать	1	1
1533	ассоциируется с	1	1
1534	и внутреннее	2	1
1535	чтобы тот	1	1
1536	такое восприятие	1	1
1537	и эти	2	1
1538	только к	1	1
1539	в полной	3	1
1540	о смерти	1	1
1541	оно в	2	1
1542	столько о	1	1
1543	побуждает его	1	1
1544	произведения его	1	1
1545	общественной и	1	1
1546	случае если	1	1
1547	сцену не	1	1
1548	о существе	1	1
1549	раз не	2	1
1550	не могу	2	1
1551	первая половина	1	1
1552	в третий	1	1
1553	также и	3	1
1554	из нас	1	1
1555	опоры на	1	1
1556	это случается	1	1
1557	мы должны	2	1
1558	бы ничего	1	1
1559	на слова	1	1
1560	в искусстве	2	1
1561	быть и	1	1
1562	эпизода как	1	1
1563	одежду и	1	1
1564	в науке	1	1
1565	его речи	1	1
1566	самое что	1	1
1567	центре этой	1	1
1568	обрывки в	1	1
1569	ним как	1	1
1570	высказывания в	4	1
1571	прибегать к	1	1
1572	говоря о	2	1
1573	этот факт	1	1
1574	кажется не	1	1
1575	о действительно	1	1
1576	красоты и	1	1
1577	слова или	1	1
1578	думать что	2	1
1579	является по-видимому	1	1
1580	погиб от	1	1
1581	смысл его	3	1
1582	зависимость от	2	1
1583	преданий о	1	1
1584	или еще	1	1
1585	в отрыве	2	1
1586	по той	1	1
1587	другой в	1	1
1588	бы достаточно	1	1
1589	которых на	1	1
1590	за этим	1	1
1591	как их	1	1
1592	в тексте	26	1
1593	на уровне	10	1
1594	самой своей	1	1
1595	как для	1	1
1596	именно та	1	1
1597	в понимании	1	1
1598	в работу	1	1
1599	наиболее полной	1	1
1600	в наибольшей	1	1
1601	фоне которых	1	1
1602	в ходе	5	1
1603	можно сказать	6	1
1604	организации текста	6	1
1605	говорилось выше	1	1
1606	диалога с	1	1
1607	этот персонаж	1	1
1608	и упоминание	1	1
1609	нет я	1	1
1610	и собственным	1	1
1611	течение всего	1	1
1612	наоборот в	1	1
1613	по аналогии	1	1
1614	действительно не	1	1
1615	миф о	1	1
1616	голоса не	1	1
1617	единственным исключением	1	1
1618	основные положения	1	1
1619	или иной	8	1
1620	а н	1	1
1621	происходит в	1	1
1622	но о	3	1
1623	том случае	1	1
1624	в два	2	1
1625	известии о	1	1
1626	об изгнании	1	1
1627	хотя он	1	1
1628	в изложении	2	1
1629	может и	2	1
1630	ведь и	1	1
1631	таковой и	1	1
1632	к совершенно	1	1
1633	факторы не	1	1
1634	начале фрагмента	1	1
1635	не можем	1	1
1636	о гибели	2	1
1637	себе и	1	1
1638	и наконец	2	1
1639	автора и	4	1
1640	иное как	6	1
1641	момент его	1	1
1642	являются наиболее	1	1
