N	2gram	Vygotskiy_	VeschiIm
1303	интересующей нас	4	1
1304	языка в	1	1
1305	могли бы	16	1
1306	к истине	1	1
1307	того или	2	1
1308	разница между	1	1
1309	переходя в	1	1
1310	естествознания и	1	1
1311	слово есть	1	1
1312	они стали	2	1
1313	первый план	5	1
1314	как ни	1	1
1315	своей части	1	1
1316	от других	2	1
1317	с предметами	1	1
1318	настоящем смысле	1	1
1319	должно иметь	1	1
1320	вообще в	2	1
1321	с самого	6	1
1322	полную параллель	1	1
1323	необходимо должна	1	1
1324	самое явление	2	1
1325	оно в	1	1
1326	он ни	1	1
1327	отличие от	8	1
1328	и образом	1	1
1329	мы увидим	4	1
1330	явление из	1	1
1331	может появиться	1	1
1332	чистом виде	1	1
1333	эти последние	2	1
1334	выше что	3	1
1335	понятие эти	1	1
1336	но просто	1	1
1337	и какова	1	1
1338	в самых	1	1
1339	это чрезвычайно	1	1
1340	от этих	2	1
1341	реальных вещей	1	1
1342	достаточно чтобы	1	1
1343	зрения в	1	1
1344	из ряда	3	1
1345	образований и	1	1
1346	не дает	2	1
1347	во всей	3	1
1348	и речи	27	1
1349	личности и	1	1
1350	с полным	3	1
1351	раз эта	1	1
1352	одно а	1	1
1353	отношение между	3	1
1354	противоречие и	1	1
1355	не отличаются	1	1
1356	уже по	2	1
1357	в случае	3	1
1358	же типа	2	1
1359	состоящее из	1	1
1360	связанных друг	1	1
1361	в одинаковой	2	1
1362	существуют в	1	1
1363	мы производим	1	1
1364	все основные	1	1
1365	различия и	1	1
1366	связана с	3	1
1367	то обстоятельство	4	1
1368	вскрыть в	2	1
1369	и стать	1	1
1370	с уже	2	1
1371	не имеющие	2	1
1372	далее как	1	1
1373	существенное для	1	1
1374	механизма и	1	1
1375	не приходится	1	1
1376	все те	1	1
1377	понятия в	8	1
1378	это или	1	1
1379	и тот	6	1
1380	или другого	2	1
1381	конечно в	2	1
1382	только у	2	1
1383	является одним	1	1
1384	в нашей	4	1
1385	факт что	7	1
1386	что нам	3	1
1387	такое что	1	1
1388	имеет свое	4	1
1389	относится и	1	1
1390	не следует	1	1
1391	и уразумению	1	1
1392	в пределах	1	1
1393	бы уже	1	1
1394	также не	2	1
1395	и я	1	1
1396	выражается в	2	1
1397	чтобы их	2	1
1398	но так	2	1
1399	а этот	1	1
1400	несколько подробнее	1	1
1401	эти авторы	2	1
1402	что объединение	1	1
1403	думать что	1	1
1404	в новое	2	1
1405	исследования на	1	1
1406	и всякая	1	1
1407	и часто	2	1
1408	нам о	1	1
1409	уже у	2	1
1410	вопрос можно	1	1
1411	не необходимо	2	1
1412	еще на	1	1
1413	из своей	1	1
1414	идет о	2	1
1415	если только	2	1
1416	проблемы в	1	1
1417	ни то	2	1
1418	предметов и	6	1
1419	же самое	9	1
1420	скажем что	1	1
1421	еще никогда	1	1
1422	ясно не	1	1
1423	вопрос в	1	1
1424	тот или	1	1
1425	среды и	1	1
1426	самого но	1	1
1427	заставляет нас	2	1
1428	явление в	1	1
1429	чем она	1	1
1430	этот предмет	2	1
1431	один в	1	1
1432	для обозначения	4	1
1433	в плане	2	1
1434	и самого	1	1
1435	определенное значение	2	1
1436	оно имеет	1	1
1437	и понятия	1	1
1438	могут быть	9	1
1439	в зависимости	6	1
1440	одним из	6	1
1441	поле и	1	1
1442	результате этого	1	1
1443	которое мы	2	1
1444	речь и	4	1
1445	анализа и	2	1
1446	что может	1	1
1447	ее из	1	1
1448	подойти к	1	1
1449	на отдельные	2	1
1450	это ни	1	1
1451	стоит только	1	1
1452	которое оно	1	1
1453	этого внешнего	1	1
1454	дает возможность	1	1
1455	с которым	2	1
1456	том основании	1	1
1457	или иной	3	1
1458	очертаний и	1	1
1459	же в	3	1
1460	как наиболее	1	1
1461	расчлененном виде	1	1
1462	бы оно	1	1
1463	языка у	2	1
1464	к новому	1	1
1465	но реально	1	1
1466	ибо в	1	1
1467	к исследованию	2	1
1468	ряд исследований	1	1
1469	все другие	2	1
1470	а как	2	1
1471	который был	1	1
1472	и новые	1	1
1473	это в	1	1
1474	смысле мы	3	1
1475	сущности в	1	1
1476	их готовыми	1	1
1477	в так	2	1
1478	в него	4	1
1479	всех этих	2	1
1480	понимание между	3	1
1481	таким же	4	1
1482	именно это	3	1
1483	которой мы	1	1
1484	вещей если	1	1
1485	в один	4	1
1486	понятия и	8	1
1487	не надо	1	1
1488	начинает с	1	1
1489	одного и	5	1
1490	этим последним	2	1
1491	сейчас мы	1	1
1492	вещей это	1	1
1493	нет никаких	6	1
1494	есть функция	1	1
1495	палку в	1	1
1496	и самый	1	1
1497	себе а	1	1
1498	и действовать	1	1
