N	2gram	Bakhtin_Fr	Narrotol
1309	которого служит	1	1
1310	характерно для	3	1
1311	но затем	1	1
1312	но она	1	1
1313	и их	5	1
1314	но даже	1	1
1315	люди с	2	1
1316	плана в	1	1
1317	около дома	1	1
1318	из монастыря	1	1
1319	к данному	1	1
1320	оказывается что	3	1
1321	кто не	1	1
1322	конечно в	2	1
1323	у кого	3	1
1324	нем самом	1	1
1325	на людей	1	1
1326	как мир	1	1
1327	уже видели	2	1
1328	и времени	2	1
1329	в xix	1	1
1330	время они	1	1
1331	т.п но	2	1
1332	или как	1	1
1333	здесь например	1	1
1334	достигается не	1	1
1335	поскольку их	1	1
1336	дело обстоит	2	1
1337	чем они	1	1
1338	плане но	1	1
1339	знает и	1	1
1340	и время	1	1
1341	с какою	1	1
1342	место своего	1	1
1343	пространственных и	1	1
1344	в книге	2	1
1345	по всей	2	1
1346	него и	2	1
1347	на уровне	1	1
1348	жил в	1	1
1349	в плане	7	1
1350	и борьба	1	1
1351	для такого	1	1
1352	и благодаря	3	1
1353	и много	1	1
1354	благодаря этому	3	1
1355	наизнанку здесь	1	1
1356	в могилу	1	1
1357	может показаться	1	1
1358	в будущее	2	1
1359	отграничено от	1	1
1360	смех если	1	1
1361	происходит в	1	1
1362	в период	1	1
1363	и относительно	1	1
1364	этот текст	1	1
1365	достаточно вспомнить	1	1
1366	же может	1	1
1367	небе и	1	1
1368	слишком рано	1	1
1369	человек не	1	1
1370	ничего подобного	1	1
1371	может и	2	1
1372	не удалось	1	1
1373	их смыслу	1	1
1374	для этого	2	1
1375	сам а	1	1
1376	именно это	1	1
1377	слава богу	1	1
1378	им не	1	1
1379	в лице	2	1
1380	настоящего времени	1	1
1381	да на	1	1
1382	особенно у	1	1
1383	голоса в	1	1
1384	есть не	2	1
1385	говорит не	1	1
1386	легенда о	2	1
1387	он то	1	1
1388	более того	3	1
1389	котором он	1	1
