N	2gram	Tiupa_Anal	TeoriaLi
1206	спадов бенвенист	1	1
1207	обращает на	3	1
1208	личностного существования	1	1
1209	уже готовой	1	1
1210	условии что	1	1
1211	своем значении	1	1
1212	субъектной детализации	1	1
1213	действующих лиц	1	1
1214	на примере	3	1
1215	одним и	1	1
1216	ту форму	1	1
1217	нам не	2	1
1218	поверхностные психологические	1	1
1219	больше нежели	1	1
1220	эпизодов становится	1	1
1221	состоит не	1	1
1222	относительно длины	1	1
1223	формирующие тем	1	1
1224	субсистемы художественных	1	1
1225	психологические социальные	1	1
1226	совершенно не	2	1
1227	исходя из	5	1
1228	последовательного наращивания	1	1
1229	числом слогов	1	1
1230	со смертью	4	1
1231	возможно в	1	1
1232	в первую	1	1
1233	он же	1	1
1234	полноте и	1	1
1235	убавить ни	1	1
1236	эту сторону	1	1
1237	внешний хронотоп	1	1
1238	слияние пространственных	1	1
1239	от миропорядка	1	1
1240	двух соседних	1	1
1241	созерцающий становится	1	1
1242	в центр	1	1
1243	не умел	1	1
1244	всякий сдвиг	1	1
1245	жизнь для	1	1
1246	была тихая	1	1
1247	которую облекается	1	1
1248	ему принадлежит	1	1
1249	и заключительные	1	1
1250	мы родственные	1	1
1251	этой соотносительности	1	1
1252	развернута в	1	1
1253	в котором	5	1
1254	и частной	1	1
1255	смысла если	1	1
1256	также употребленных	1	1
1257	и рецептивной	4	1
1258	зависит от	1	1
1259	общеязыковом отношении	1	1
1260	глоссализации имеет	1	1
1261	наличии которой	1	1
1262	рецептивного сознаний	1	1
1263	цельность как	1	1
1264	в действительности	2	1
1265	предстает системой	1	1
1266	и такие	1	1
1267	языка и	2	1
1268	между несколькими	1	1
1269	время оно	1	1
1270	в самостоятельный	2	1
1271	вопрос о	2	1
1272	к понятию	2	1
1273	является также	1	1
1274	в любом	4	1
1275	восприятия в	2	1
1276	реплики и	1	1
1277	художественных текстов	1	1
1278	отвечая на	1	1
1279	о чем-то	1	1
1280	душевная характеристика	1	1
1281	взятое в	1	1
1282	последовательно вводятся	1	1
1283	зрителем слушателем	1	1
1284	и ритмически	2	1
1285	своей собственной	2	1
1286	уровне объектной	1	1
1287	лишь одним	1	1
1288	тех же	1	1
1289	устанавливает задаваемый	1	1
1290	текста даже	3	1
1291	и конец	1	1
1292	разнообразные в	1	1
1293	непрямого говорения	1	1
1294	эффект распределенности	1	1
1295	раздельно и	1	1
1296	поименованное в	1	1
1297	более чем	4	1
1298	упорядоченная последовательность	1	1
1299	как чередование	1	1
1300	мягкую белую	1	1
1301	и четвертой	1	1
1302	искусства есть	1	1
1303	определенных языковых	1	1
1304	и заключается	2	1
1305	системе эпизодов	1	1
1306	духовная ценность	1	1
1307	каждый малый	1	1
1308	духовного я	1	1
1309	некоторого рода	2	1
1310	то и	2	1
1311	знанию такого	1	1
1312	единиц речи	1	1
1313	таков что	3	1
1314	переносом в	1	1
1315	себе такова	1	1
1316	в центральной	1	1
1317	участников коммуникативного	1	1
1318	что достоевский	1	1
1319	сегментами субъектной	1	1
1320	средней длине	2	1
1321	художественной компетентности	1	1
1322	даже самое	2	1
1323	прозрачнее чем	1	1
1324	наконец в	1	1
1325	точка пересечения	1	1
1326	можно лишь	1	1
1327	служить и	1	1
1328	отношении художественному	1	1
1329	только такие	1	1
1330	некий общий	1	1
1331	другая жизнь	1	1
1332	знание по	1	1
1333	знаковый материал	1	1
1334	другому я	1	1
1335	исторически обоснованной	1	1
1336	иными сознаниями	1	1
1337	не должно	1	1
1338	движущееся изменчивое	1	1
1339	к сотворчеству	1	1
1340	только мы	1	1
1341	под диктовку	1	1
1342	длине ритмического	2	1
1343	и трагическое	1	1
1344	гносеологическими понятиями	1	1
1345	присутствии другого	1	1
1346	первом слоге	1	1
1347	социальные политические	1	1
1348	число композиционных	1	1
1349	владеет сотворивший	1	1
1350	вступление в	1	1
1351	ним и	2	1
1352	движется один	1	1
1353	глоссализация внутритекстовых	1	1
1354	времени высказывания	1	1
1355	авторское право	1	1
1356	кадры повествования	1	1
1357	чище и	1	1
1358	людей как	1	1
1359	ближайшей событийной	1	1
1360	приобретать статус	1	1
1361	существенное значение	1	1
1362	в нелингвистической	1	1
1363	задана как	1	1
1364	ни убавить	1	1
1365	и ритмические	1	1
1366	единством субъекта	1	1
1367	самого автора	1	1
1368	с гносеологическими	1	1
1369	мыслиться раздельно	1	1
1370	говоря помимо	1	1
1371	неологизмы и	1	1
1372	архаизмы варваризмы	1	1
1373	точно и	1	1
1374	лишь поименованное	1	1
1375	не разложимое	1	1
1376	не мне	2	1
1377	есть внутреннее	1	1
1378	скомпонованное из	1	1
1379	прямой речи	1	1
1380	сверхличного значения	1	1
1381	внутреннего хронотопа	1	1
1382	что из	2	1
1383	жизни и	1	1
1384	двумя паузами	3	1
1385	один равнопротяженный	1	1
1386	отношение оно	1	1
1387	области литературы	1	1
1388	порядок фокусирующих	1	1
1389	и вся	1	1
1390	присутствие во	1	1
1391	коммуникативной ситуации	1	1
1392	вы говорите	1	1
1393	менее насыщенный	1	1
1394	существенная сторона	1	1
1395	встречи с	3	1
1396	характера социального	1	1
1397	синкретизм эстетического	1	1
1398	души вдруг	1	1
1399	условии его	1	1
1400	не об	1	1
1401	собой речевую	1	1
1402	и способа	1	1
1403	художественного шедевра	1	1
1404	специфически человеческий	1	1
1405	и внешнее	1	1
1406	втором случае	1	1
1407	основу объектной	1	1
1408	в различных	1	1
1409	не наделен	1	1
1410	эстетический дискурс	5	1
1411	обращаясь к	2	1
1412	и наиболее	1	1
1413	е годы	1	1
1414	реальность героя	2	1
1415	я самоопределение	1	1
1416	художественной литературы	1	1
1417	времени или	1	1
1418	а между	1	1
1419	преимуществу внешнюю	1	1
1420	подчеркивал м.м	1	1
1421	паузу в	1	1
1422	с автором	1	1
1423	сознаний речь	1	1
1424	в эпосе	1	1
1425	одно из	2	1
1426	в мир	1	1
1427	факультативность вокализации	1	1
1428	организатором коммуникативного	1	1
1429	впечатления он	1	1
1430	и до	3	1
1431	она по	1	1
1432	обращением к	1	1
1433	стилистико-речевую определенность	1	1
1434	ряд эпизодов	1	1
1435	для своей	1	1
1436	что речь	1	1
1437	принадлежит не	1	1
1438	самих состоят	1	1
1439	и те	2	1
1440	что произведение	1	1
1441	своим произведением	1	1
1442	не что	5	1
1443	воспринимающего субъекта	1	1
1444	в совершенно	1	1
1445	именно таков	1	1
1446	и внутренней	1	1
1447	всю полноту	1	1
1448	барышня с	1	1
1449	мифологического мышления	1	1
1450	не так	3	1
1451	от своей	1	1
1452	весьма простых	1	1
1453	отсутствии в	1	1
1454	личность и	1	1
1455	при анализе	1	1
1456	еще один	1	1
1457	отношении ибо	1	1
1458	каждый из	3	1
1459	реальности жизни	1	1
1460	мира вокруг	3	1
1461	непосредственно к	2	1
1462	факультативные и	1	1
1463	и исторически	1	1
1464	над собой	1	1
1465	художественной организации	1	1
1466	вдруг заслоняется	1	1
1467	было и	1	1
1468	и размежевания	1	1
1469	никакому логическому	1	1
1470	данного художественного	4	1
1471	другого в	3	1
1472	конструктивные членения	1	1
1473	наступает вместо	1	1
1474	тройственным единством	1	1
1475	своей жизнью	1	1
1476	более поверхностные	1	1
1477	между людьми	1	1
1478	и себя	1	1
1479	когда же	1	1
1480	со-бытийному я	1	1
1481	и введено	1	1
1482	жизни по	1	1
1483	этого мира	2	1
1484	наш духовный	1	1
1485	ставшие общеизвестными	1	1
1486	духовный опыт	1	1
1487	и эстетического	1	1
1488	и креативной	1	1
1489	принадлежащих к	1	1
1490	только целостность	1	1
1491	то ритм	1	1
1492	внутреннего центра	1	1
1493	жизнь я	1	1
1494	детализации так	1	1
1495	к ним	1	1
1496	не становится	3	1
1497	принципе недоступна	1	1
1498	двух других	1	1
1499	интонационные оттенки	1	1
1500	следит за	1	1
1501	об отсутствии	1	1
1502	но всякий	1	1
1503	тихая добродушная	1	1
1504	и конкретном	1	1
1505	этим моментам	1	1
1506	с самим	3	1
1507	упорядоченности лексических	1	1
1508	иностранцы узнают	1	1
1509	привлекает внимание	1	1
1510	она может	3	1
1511	самым интонационные	1	1
1512	в композиции	1	1
1513	способа существования	1	1
1514	сдвиг текста	1	1
1515	это какое-то	1	1
1516	во внешней	1	1
1517	воображая что	1	1
1518	него не	1	1
1519	индивидуальный характер	1	1
1520	и служит	1	1
1521	восприятия как	2	1
1522	с субъектом	2	1
1523	целостности человеческого	1	1
1524	той же	4	1
1525	слоя художественной	2	1
1526	для сообщения	1	1
1527	организации произведения	1	1
1528	его романному	1	1
1529	логический объект	1	1
1530	своей синтагматикой	1	1
1531	в мировом	2	1
1532	абзац знаменующий	1	1
1533	субъектную организации	1	1
1534	рода без	1	1
1535	совпасть с	1	1
1536	взаимоналожениях и	1	1
1537	блудный сын	1	1
1538	субъекта объекта	1	1
1539	явлений между	1	1
1540	употребленных при	1	1
1541	целого и	1	1
1542	ролевому сверх-я	1	1
1543	иное логическое	1	1
1544	художественных значимостей	4	1
1545	смыслом в	1	1
1546	противопоставлены в	1	1
1547	за его	1	1
1548	психологии характера	1	1
1549	с этими	1	1
1550	границы эпизодов	1	1
1551	только во	1	1
1552	говоря эстетическое	1	1
1553	как я	1	1
1554	последовательность эпизодов	1	1
1555	художественном восприятии	1	1
1556	последовательно осуществлено	1	1
1557	с подлинным	1	1
1558	момент нечто	1	1
1559	в каждый	1	1
1560	человеческого существа	1	1
1561	раз и	2	1
1562	отношения в	1	1
1563	что все	2	1
1564	составляет своего	3	1
1565	которыми располагается	1	1
1566	еще одна	3	1
1567	и авторской	1	1
1568	шею с	1	1
1569	объект и	2	1
1570	лев толстой	1	1
1571	то она	1	1
1572	входят в	1	1
1573	кадры читательского	1	1
1574	автором в	2	1
1575	том же	2	1
1576	как искусства	1	1
1577	все без	1	1
1578	созерцания может	1	1
1579	к миру	1	1
1580	в сознании	6	1
1581	адресата при	1	1
1582	тот что	1	1
1583	фоне этой	1	1
1584	приобщения к	1	1
1585	внимание адресата	1	1
1586	художественное знание	1	1
1587	души личности	1	1
1588	к субъекту	1	1
1589	художественных высказываний	1	1
1590	по всеохватывающей	1	1
1591	а со	1	1
1592	одна из	1	1
1593	толстого или	1	1
1594	языка а	1	1
1595	своей полноте	1	1
1596	языка но	1	1
1597	время узкое	1	1
1598	и внутренняя	1	1
1599	понятию эстетического	1	1
1600	объект эстетического	2	1
1601	но если	1	1
1602	здесь и	1	1
1603	собственно же	1	1
1604	каким диалогическим	1	1
1605	от воспринимающего	1	1
1606	отстранения от	1	1
1607	по поводу	4	1
1608	правого далекого	1	1
1609	ударениями чем	1	1
1610	под именем	1	1
1611	культуры и	1	1
1612	и изображенной	1	1
1613	и фонологических	1	1
1614	читателем зрителем	1	1
1615	представленных в	1	1
1616	что даже	2	1
1617	к предмету	4	1
1618	построение фразы	1	1
1619	о художественном	1	1
1620	не имело	1	1
1621	в отдельных	1	1
1622	я подобно	1	1
1623	сделав хуже	1	1
1624	включая в	1	1
1625	такого кадра	1	1
1626	неотделимо от	2	1
1627	м.м пришвина	1	1
1628	языковых нормативов	1	1
1629	по этой	2	1
1630	к этим	1	1
1631	по выражению	4	1
1632	взгляде на	3	1
1633	друг друга	1	1
1634	как художественной	1	1
1635	в деятельности	1	1
1636	объектной что	1	1
1637	диалектов а	1	1
1638	должен найти	1	1
1639	внутреннее присутствие	1	1
1640	всем потому	1	1
1641	отрезок времени	1	1
1642	очевидная граница	1	1
1643	какое-то утверждение	1	1
1644	в позицию	2	1
1645	глоссами как	1	1
1646	они могут	1	1
1647	обобщения могущие	1	1
1648	ритмика интонирует	1	1
1649	значимые исключения	1	1
1650	и субъективная	1	1
1651	писал в	2	1
1652	сотворивший ее	1	1
1653	не будучи	1	1
1654	систему голосов	1	1
1655	слой факторов	1	1
1656	которой обладают	1	1
1657	крайней мере	4	1
1658	событие произведения	1	1
1659	и становится	1	1
1660	из них	2	1
1661	генерализованные кругозоры	1	1
1662	едва ли	4	1
1663	качестве системы	3	1
1664	героя внутренний	1	1
1665	ряду образующие	1	1
1666	тот же	2	1
1667	другого и	1	1
1668	соответствующих сегментов	1	1
1669	голосов нормативная	1	1
1670	начало и	1	1
1671	личностного опыта	2	1
1672	на текст	1	1
1673	социального поведения	1	1
1674	с иным	1	1
1675	внимание и	1	1
1676	как традиция	1	1
1677	доверенной его	1	1
1678	данного коммуникативного	1	1
1679	в субъектной	1	1
1680	его можно	2	1
1681	возлагает на	1	1
1682	этой субсистемы	1	1
1683	персонажей в	2	1
1684	могли быть	1	1
1685	длиной ритмических	1	1
1686	или пожелает	1	1
1687	правило совпадает	1	1
1688	паузам ударения	1	1
1689	как основной	1	1
1690	подобно кубикам	1	1
1691	способа высказывания	2	1
1692	действительно имеет	1	1
1693	внутренней жизни	1	1
1694	представить себе	1	1
1695	менталитетов жизненных	1	1
1696	субъекта художественной	1	1
1697	все мы	1	1
1698	контексте целого	2	1
1699	в осмысленном	1	1
1700	читатель может	1	1
1701	и сочетаться	1	1
1702	всю субъектную	1	1
1703	с темной	1	1
1704	говорилось выше	1	1
1705	глядя на	1	1
1706	именно к	1	1
1707	не возникает	1	1
1708	любая вещь	1	1
1709	обращена к	1	1
1710	нормативов актуальных	1	1
1711	знаменующий паузу	1	1
1712	если логический	1	1
1713	этом случае	4	1
1714	и такой	1	1
1715	наиболее генерализованные	1	1
1716	речевых движений	1	1
1717	в свое	3	1
1718	литературе нового	1	1
1719	к позиции	1	1
1720	которой я	1	1
1721	актуальных для	1	1
1722	словах текста	1	1
1723	и временных	1	1
1724	рода обогащает	1	1
1725	той мере	2	1
1726	словарных значений	1	1
1727	выше напряжение	1	1
1728	текстовых показателей	1	1
1729	мы видим	1	1
1730	соразмерных отрезков	1	1
1731	иронически дискредитирует	1	1
1732	творческом акте	2	1
1733	видения в	1	1
1734	собой и	1	1
1735	позиция адресата	1	1
1736	специфика самого	1	1
1737	я ядра	1	1
1738	от автора	1	1
1739	имеют место	2	1
1740	выбор синтаксической	1	1
1741	не поддается	1	1
1742	определений таков	1	1
1743	объективной данности	1	1
1744	остаться за	1	1
1745	зачерпнуть тем	1	1
1746	соседними сегментами	1	1
1747	так как	3	1
1748	она и	1	1
1749	различного рода	3	1
1750	личности а	2	1
1751	выступать и	1	1
1752	голосов в	1	1
1753	глоссализация текста	1	1
1754	последние десятилетия	1	1
1755	что иное	6	1
1756	они не	1	1
1757	произведения как	8	1
1758	внехудожественной действительности	1	1
1759	может не	2	1
1760	героев в	1	1
1761	знаками препинания	2	1
1762	предшествующих характеристик	1	1
1763	переменой в	1	1
1764	из-за плеча	1	1
1765	полюсами предмет	1	1
1766	личностного я	1	1
1767	отношения выступает	1	1
1768	научному анализу	2	1
1769	научной дисциплины	1	1
1770	ракурс видения	1	1
1771	художественности отсюда	1	1
1772	не решает	2	1
1773	высказывания с	1	1
1774	свидетельствует о	4	1
1775	характеризует говорящего	1	1
1776	свою душу	1	1
1777	в драме	2	1
1778	первом случае	2	1
1779	одновременно универсально	1	1
1780	текста что	1	1
1781	должно быть	2	1
1782	его эстетического	1	1
1783	взаимоотношений изображающей	1	1
1784	время и	1	1
1785	всех сторон	1	1
1786	не наступает	1	1
1787	лингвистических средств	1	1
1788	взаимодействиях с	1	1
1789	других для	1	1
1790	только личность	1	1
1791	собой в	2	1
1792	я уникально	1	1
1793	свое незаместимое	1	1
1794	возникает в	1	1
1795	искусство в	2	1
1796	из текста	1	1
1797	фразы выбор	1	1
1798	воображении читателя	1	1
1799	иных случаях	1	1
1800	в действия	1	1
1801	в состоянии	1	1
1802	детализирует их	1	1
1803	слов избранных	1	1
1804	жизни человека	1	1
1805	входит лишь	2	1
1806	художественной идеологемой	1	1
1807	начале этой	1	1
1808	присутствия внутреннего	1	1
1809	на роль	2	1
1810	субъектов высказывания	1	1
1811	будучи принципом	1	1
1812	материала и	1	1
1813	объектных деталей	1	1
1814	духовность предшествующих	1	1
1815	длиной ритмического	2	1
1816	в соотносительности	1	1
1817	система голосов	1	1
1818	организация литературного	3	1
1819	значении греческое	1	1
1820	принципом упорядоченного	1	1
1821	зрения б	1	1
1822	неотделима от	2	1
1823	и неслиянность	1	1
1824	основе весьма	1	1
1825	дискурса состоит	1	1
1826	осмеяние и	1	1
1827	целостность тела	1	1
1828	в химическом	1	1
1829	раздваивается между	1	1
1830	речи как	1	1
1831	факультативными сигналами	1	1
1832	полнота и	1	1
1833	мире в	1	1
1834	получает вследствие	1	1
1835	фундаментальных отношений	1	1
1836	была названа	1	1
1837	завершенный мир	1	1
1838	себя самого	2	1
1839	неотъемлемое звено	1	1
1840	которого он	1	1
1841	генерализацию текста	1	1
1842	произведения может	1	1
1843	в ситуации	3	1
1844	на произведение	1	1
1845	родственно всем	1	1
1846	всей субъектной	1	1
1847	обратил внимание	1	1
1848	форму в	1	1
1849	концовки клаузулы	1	1
1850	розовые щеки	1	1
1851	деятельности созерцания	1	1
1852	случае его	1	1
1853	не хозяин	1	1
1854	как у	1	1
1855	для нас	1	1
1856	литературе последних	1	1
1857	оболочек психологии	1	1
1858	этом втором	1	1
1859	из речений	1	1
1860	меньше и	1	1
1861	произведении чище	1	1
1862	субъектную организацию	1	1
1863	присутствия личности	1	1
1864	характеристика душечки	1	1
1865	части романа	1	1
1866	произведения мы	1	1
1867	к паузам	1	1
1868	событийной границей	1	1
1869	приобщение к	1	1
1870	том под	1	1
1871	своей судьбы	3	1
1872	единство духовного	1	1
1873	из своих	2	1
1874	требует от	1	1
1875	рядов измеряемой	1	1
1876	или словами	1	1
1877	изменить ничего	1	1
1878	сознания и	1	1
1879	манифестирован ударениями	1	1
1880	текст не	1	1
1881	смысла жизни	3	1
1882	в новелле	4	1
1883	с синтаксическим	2	1
1884	означало бы	1	1
1885	в широком	4	1
1886	на мягкую	1	1
1887	о ком	2	1
1888	способны запечатлевать	1	1
1889	в урок	1	1
1890	иной эстетической	2	1
1891	на которой	2	1
1892	зрения читателя	2	1
1893	как письмо	1	1
1894	все их	1	1
1895	иными словами	1	1
1896	пределах текста	3	1
1897	открытием другого	1	1
1898	актуализировано на	1	1
1899	урок языка	1	1
1900	низа левого	1	1
1901	характер художественной	1	1
1902	слово в	1	1
1903	иметь место	2	1
1904	сколько бы	3	1
1905	и систематизации	1	1
1906	чередование напряжений	1	1
1907	в одиночку	1	1
1908	исключительных лицах	1	1
1909	личной ответственности	1	1
1910	объектной и	1	1
1911	сторонним наблюдателем	1	1
1912	неспецифичны собственно	1	1
1913	фразы устанавливает	1	1
1914	ударение на	4	1
1915	реальности это	2	1
1916	как подчеркивал	1	1
1917	к эстетическому	1	1
1918	тому же	6	1
1919	объектная детализация	1	1
1920	раз в	1	1
1921	отношения между	2	1
1922	текста полностью	1	1
1923	сказать не	1	1
1924	первостепенная проблема	1	1
1925	варваризмы неологизмы	1	1
1926	высказывания необходимо	1	1
1927	ведь это	2	1
1928	текста смыслосообразно	1	1
1929	национальный язык	1	1
1930	в таких	1	1
1931	искусства при	2	1
1932	и прозрачнее	1	1
1933	не было	1	1
1934	субъект объект	1	1
1935	внутреннее единство	1	1
1936	статус самостоятельного	1	1
1937	это всегда	4	1
1938	ни изменить	1	1
1939	целого высказывания	1	1
1940	от радостей	1	1
1941	появление исчезновение	1	1
1942	выбора лингвистических	1	1
1943	опыт внутреннего	1	1
1944	является таким	1	1
1945	умел высказать	1	1
1946	отношения являются	1	1
1947	а о	1	1
1948	значимы при	1	1
1949	к жизненно	1	1
1950	не сделав	1	1
1951	и более	5	1
1952	утрачивает свою	2	1
1953	интересно всем	1	1
1954	персонажа в	1	1
1955	и привлекает	1	1
1956	есть рассказ	1	1
1957	не говорит	2	1
1958	исторической поэтики	2	1
1959	как утверждает	1	1
1960	выше плотность	1	1
1961	созерцания оказывается	1	1
1962	знаков а	1	1
1963	способах высказывания	1	1
1964	что его	1	1
1965	смысл литературного	2	1
1966	узнают себя	1	1
1967	созерцания направленной	1	1
1968	углом они	1	1
1969	самые разнообразные	1	1
1970	кадра входит	1	1
1971	восприятия художественный	1	1
1972	себе читатель	1	1
1973	кругозоры героя	1	1
1974	соотносительности слов	1	1
1975	своей коммуникативной	2	1
1976	совершенно особого	2	1
1977	художественном тексте	5	1
1978	адресата к	1	1
1979	виртуальная реальность	1	1
1980	это еще	2	1
1981	разложимое а	1	1
1982	события отсюда	1	1
1983	уровне детализации	1	1
1984	которой определенным	1	1
1985	героях воображая	1	1
1986	ритмическую доминанту	1	1
1987	по существу	1	1
1988	что не	3	1
1989	в бытии	1	1
1990	сами слова	1	1
1991	смена субъекта	1	1
1992	иных языковых	1	1
1993	при одном	1	1
1994	но факультативные	1	1
1995	виду что	1	1
1996	ж результат	1	1
1997	межличностная данность	1	1
1998	место лишь	3	1
1999	это возможно	1	1
2000	известную цельность	1	1
2001	из уст	1	1
2002	и свободы	1	1
2003	познанию тайна	1	1
2004	уплотнение воображаемого	1	1
2005	в совокупности	1	1
2006	корманом объектную	1	1
2007	и неуничтожимо	1	1
2008	документ но	1	1
2009	соотносительности стилистико-речевую	1	1
2010	сознания но	1	1
2011	запечатлевать самые	1	1
2012	наиболее очевидная	1	1
2013	способно привести	1	1
2014	научное сочинение	1	1
2015	искусства говорит	1	1
2016	составе столько	1	1
2017	быть признано	2	1
2018	субъектов речи	1	1
2019	лицах не	1	1
2020	чтобы быть	1	1
2021	созерцания читателем	1	1
2022	в общеязыковом	1	1
2023	внимание в	2	1
2024	всякое я	1	1
2025	ударных слогов	2	1
2026	из мифа	1	1
2027	с одним	1	1
2028	не остается	2	1
2029	и эстетический	1	1
2030	стилистике здесь	1	1
2031	мировой жизни	1	1
2032	достоевский описывал	1	1
2033	бы быть	3	1
2034	художественному восприятию	2	1
2035	его читательского	1	1
2036	количество ударных	1	1
2037	ее взаимоналожениях	1	1
2038	с той	2	1
2039	воздействие на	1	1
2040	сочетаться подобно	1	1
2041	читаем это	1	1
2042	с жизнью	1	1
2043	эстетического феномена	1	1
2044	же оно	1	1
2045	долгое время	1	1
2046	ритм является	1	1
2047	такова что	2	1
2048	человеческому восприятию	1	1
2049	всякое высказывание	1	1
2050	не подлежит	1	1
2051	а читателем	1	1
2052	созерцающего субъекта	2	1
2053	имеется некоторая	1	1
2054	чего бы	1	1
2055	может приобретать	1	1
2056	человек в	3	1
2057	художественном произведении	1	1
2058	речевую генерализацию	1	1
2059	глубже зачерпнуть	1	1
2060	но по	1	1
2061	по шеллингу	1	1
2062	других в	1	1
2063	не есть	8	1
2064	сосредоточенное в	1	1
2065	как упорядоченная	1	1
2066	их создает	1	1
2067	с объектной	2	1
2068	между прочим	1	1
2069	акта в	1	1
2070	необязательны и	1	1
2071	с абзацем	1	1
2072	что ж	1	1
2073	же точно	2	1
2074	анакрусы и	2	1
2075	ними могут	1	1
2076	нейтральной в	1	1
2077	которая при	1	1
2078	при таком	2	1
2079	познающего субъекта	1	1
2080	выявляется благодаря	1	1
2081	измеряемой числом	1	1
2082	предметом такого	1	1
2083	сознания как	1	1
2084	текста между	1	1
2085	уровень объектной	1	1
2086	счете искусство	1	1
2087	выступать в	2	1
2088	логическому познанию	1	1
2089	место размытость	1	1
2090	в ряду	2	1
2091	это происходит	1	1
2092	перед собой	2	1
2093	он состоит	1	1
2094	столько голосов	1	1
2095	для воспринимающего	1	1
2096	донна ставшие	1	1
2097	ли не	1	1
2098	субъектом только	1	1
2099	словом красота	1	1
2100	образующие ритмические	1	1
2101	предельную меру	1	1
2102	в авторском	1	1
2103	предполагает его	1	1
2104	того и	5	1
2105	в такой	2	1
2106	организацию литературного	1	1
2107	отдельные слова	1	1
2108	кадр внутреннего	1	1
2109	субъекта речи	1	1
2110	его жизни	1	1
2111	по его	2	1
2112	кадрового единства	1	1
2113	лицом эстетического	1	1
2114	а места	1	1
2115	своих героях	1	1
2116	служит для	2	1
2117	сколько диалогически	1	1
2118	внутренняя целостность	1	1
2119	о счастье	1	1
2120	прочие его	1	1
2121	простых текстовых	1	1
2122	именно эта	1	1
2123	объектом только	1	1
2124	в двух	4	1
2125	какому-нибудь речевому	1	1
2126	восприятию по	1	1
2127	его конструктивные	1	1
2128	или их	1	1
2129	мягким взглядом	1	1
2130	на его	4	1
2131	у майора	1	1
2132	исходном своем	1	1
2133	форма в	1	1
2134	клаузулы и	2	1
2135	себе и	1	1
2136	ибо и	1	1
2137	а выбор	1	1
2138	своеобразие эстетического	1	1
2139	которого только	1	1
2140	любому иному	1	1
2141	три стороны	1	1
2142	начало нового	1	1
2143	из этого	2	1
2144	сознания менталитетов	1	1
2145	таким центром	1	1
2146	ритмические зачины	1	1
2147	оно универсальнее	1	1
2148	путь к	1	1
2149	типов высказывания	1	1
2150	смысловой значимости	1	1
2151	ты в	1	1
2152	двумя соседними	1	1
2153	на себе	3	1
2154	и неспецифичны	1	1
2155	ничего нельзя	1	1
2156	с миропорядком	1	1
2157	особенно в	9	1
2158	действительности и	1	1
2159	тем объектом	1	1
2160	встрече с	4	1
2161	находится или	1	1
2162	ином отношении	1	1
2163	и другого	4	1
2164	внешней реальности	1	1
2165	оказывается эстетическим	1	1
2166	имеющая порой	1	1
2167	бы в	3	1
2168	ритмическом ряду	2	1
2169	в круге	1	1
2170	мере в	4	1
2171	некую систему	1	1
2172	бытия я-в-мире	1	1
2173	пребывания в	1	1
2174	людей в	1	1
2175	лишь однажды	2	1
2176	бы личность	1	1
2177	собственный голос	1	1
2178	взгляд из-за	1	1
2179	природу художественной	1	1
2180	объектную и	1	1
2181	ряда и	1	1
2182	что хотя	1	1
2183	впечатление от	1	1
2184	и усиленная	1	1
2185	на которую	2	1
2186	остается в	2	1
2187	голосов представленных	1	1
2188	ее художник	1	1
2189	истинный смысл	1	1
2190	всякое понимание	1	1
2191	здесь как	1	1
2192	нелингвистической упорядоченности	1	1
2193	ему известную	1	1
2194	целостность феноменов	1	1
2195	этом особенно	1	1
2196	высказывания смена	1	1
2197	как того	1	1
2198	текста поскольку	1	1
2199	становится эстетическим	1	1
2200	может иметь	2	1
2201	культурой художественного	2	1
2202	том случае	1	1
2203	полной мере	3	1
2204	говорящего иначе	1	1
2205	со всех	1	1
2206	в уста	1	1
2207	описание событий	1	1
2208	сверх-я сверхличная	1	1
2209	условная индивидуальность	1	1
2210	только к	1	1
2211	сознания а	1	1
2212	таким я-в-мире	1	1
2213	в полной	3	1
2214	осуществление которой	1	1
2215	жизнь и	1	1
2216	внутреннего личностного	1	1
2217	пределами этой	1	1
2218	избранных для	1	1
2219	творческий процесс	1	1
2220	диалогически соотнесенных	1	1
2221	в своих	1	1
2222	данности текста	1	1
2223	дневниковая запись	1	1
2224	оно в	2	1
2225	специфическая целостность	1	1
2226	материала литературы	1	1
2227	обогащает наш	1	1
2228	собственно литературным	1	1
2229	быть актуализировано	1	1
2230	членения и	2	1
2231	не означает	2	1
2232	речи такова	2	1
2233	разрыв между	1	1
2234	героя к	2	1
2235	предмету речи	2	1
2236	изображающей и	1	1
2237	подводит некий	1	1
2238	утверждение о	1	1
2239	такое событие	1	1
2240	в поле	4	1
2241	с первых	1	1
2242	личность в	4	1
2243	поэтики в	1	1
2244	каждом из	2	1
2245	насыщенный деталями	1	1
2246	сигналами границы	1	1
2247	если на	1	1
2248	случае если	1	1
2249	напряжение речевых	1	1
2250	отдельный кадр	1	1
2251	речевой строй	1	1
2252	ритм представляет	1	1
2253	на материал	1	1
2254	знания является	1	1
2255	тексты способны	1	1
2256	могут мыслиться	1	1
2257	сочинение не	1	1
2258	душу чем	1	1
2259	состав художественного	1	1
2260	если не	2	1
2261	реальность а	1	1
2262	доступной человеческому	1	1
2263	пределах тех	1	1
2264	изменчивое текучее	1	1
2265	художник вследствие	1	1
2266	семантики лингвистических	1	1
2267	эти два	1	1
2268	зрения в	2	1
2269	заслоняется крупным	1	1
2270	политические входят	1	1
2271	соотнесенностью с	1	1
