N	4gram	Tiupa_Narr	Narrotol
847	симметрии так появление трех	1	1
848	марии тимофеевне говорится вдруг	1	1
849	когда архиерей садился в	1	1
850	своего рода помазание а	1	1
851	сразу а длится подобно	1	1
852	у нее по обыкновению	1	1
853	ракурса выстроен аналогично процитированному	1	1
854	это было скажем с	1	1
855	тем никаких формальных оснований	1	1
856	например как только стало	1	1
857	второй раз когда прошлое	1	1
858	оба восьмых эпизода приходы	1	1
859	знакомством с повествовательной традицией	1	1
860	помолился лег в постель	1	1
861	в четверг служил он	2	1
862	жизни однако в рассказе	1	1
863	случайно того кого окружающие	1	1
864	ему владыка преосвященнейший как	1	1
865	вошла мать и он	1	1
866	служит исходное для рассказа	1	1
867	как произведение в его	1	1
868	своего рода ключом к	1	1
869	такого рода мотивировки исчезают	1	1
870	наличие этого символического параллелизма	1	1
871	так появление трех докторов	1	1
872	и т.п за освобождение	1	1
873	роли предсмертного видения героя	1	1
874	символическим содержанием самого коммуникативного	1	1
875	вскрикивал юродивый но в	1	1
876	в рамках этой нарративной	1	1
877	точку зрения одного из	1	1
878	сближение но не слияние	1	1
879	в церкви и т.п	1	1
880	способности прослеживать историю приобретенной	1	1
881	далеко не героический актант	1	1
882	голос сравним три следующих	1	1
883	чудотворной иконой мотив чуда	1	1
884	который имел место хотя	1	1
885	героя единственно допустимым для	1	1
886	литературного сюжета относительно евангельского	1	1
887	во втором всем миром	1	1
888	точки зрения настоящего несостоявшегося	1	1
889	объединены в едином но	1	1
890	меньшей степени здесь сохраняется	1	1
891	может ощущаться завершенная и	1	1
892	уже простой обыкновенный человек	1	1
893	за человек и как	1	1
894	церкви ему казалось что	1	1
895	на другом свет солнце	1	1
896	кадров внутреннего зрения наступает	1	1
897	если в третьем эпизоде	1	1
898	напряженности устремленного к пуанту	1	1
899	три следующих осколка анализируемого	1	1
900	сисоем после ухода сисоя	1	1
901	впервые говорит о своей	1	1
902	над альтернативным ей комплексом	1	1
903	настроений в последние дни	1	1
904	просто несобственно-прямая речь центрального	1	1
905	натирающего тело преосвященного в	1	1
906	на две половины по	1	1
907	не только просительницу за	1	1
908	едином но сложном событии	1	1
909	фраза не отделена от	1	1
910	никто не вспоминал это	1	1
911	было в прошлом году	2	1
912	воспоминаниям героя до которого	1	1
913	теперь как птица это	1	1
914	городом верх горизонтальные отношения	1	1
915	временным границам и дополнительной	1	1
916	преображение опознается его матерью	1	1
917	него а в вознесении	1	1
918	героя было девять душ	1	1
919	более не будет продолжаться	1	1
920	павел есть юродивый вспомним	1	1
921	также пели про жениха	1	1
922	учительного монологизированного слова которое	1	1
923	вторая на другой день	1	1
924	жизни? к тому же	1	1
925	робко вошла мать и	1	1
926	она альтернативна внешней а	1	1
927	передача речей персонажа является	1	1
928	только стало темно кругом	1	1
929	светлой пасхальной радости переживаемой	1	1
930	с нею впервые будто	1	1
931	оснований видеть в этой	1	1
932	этой фразе их наступившее	1	1
933	времени существенную роль в	1	1
934	из церкви в монастырь	1	1
935	деталь как омовение ног	1	1
936	в гостиной эпизод создается	1	1
937	качестве чуда сверхсобытия телесной	1	1
938	двоящаяся на робкую дьяконицу	1	1
939	после возвращения сообщение о	1	1
940	двух богатых дам помещиц	1	1
941	его собственным голосом иначе	1	1
942	текста напротив они актуализируют	1	1
943	которые бухали ему в	1	1
944	соборным средоточием других жизней	1	1
945	жизнь бы отдал только	1	1
946	включенность читателя в мир	1	1
947	еще кроме самого умирающего	1	1
948	братьев и сестер если	1	1
949	небе веселый красивый звон	1	1
950	солнышко у нее по	1	1
951	самом деле когда было	1	1
952	реализма толстого или достоевского	1	1
953	как не выделенная графически	1	1
954	к нему громко обращаются	1	1
955	из природной неизбежности или	1	1
956	не падает дело в	1	1
957	в архиерее обнаруживают себя	1	1
958	правило неугасимо пробужденное приездом	1	1
959	четкая граница повествовательного переноса	1	1
960	вовсе и не умер	1	1
961	несколько повседневных фактов жизни	1	1
962	и про чертог украшенный	1	1
963	в явной рассогласованности глагольных	1	1
964	и самого иисуса христа	1	1
965	над зеленоватой бородой сисоя	1	1
966	креативного и рецептивного сознаний	1	1
967	из переломного эпизода только	1	1
968	племянницы в начальной фразе	1	1
969	рождения иисуса помимо отмеченных	1	1
970	они лишены необходимого роста	1	1
971	матери с внучкой а	1	1
972	обозначить как произведение в	1	1
973	он стоит отчего не	1	1
974	их одиннадцать душ то	1	1
975	данного фрагмента с предсмертным	1	1
976	гуровым в даме с	1	1
977	было причинно-следственной связи приезд	1	1
978	но все же не	2	1
979	две богатые дамы после	1	1
980	преображению умирающего человека в	1	1
981	ударили к заутрене слышно	1	1
982	эквивалентности параллельных эпизодов что	1	1
983	же аналогично пасхальному преображению	1	1
984	ни аксиологических расхождений между	1	1
985	глава четвертая в четверг	1	1
986	а в эпизоде она	1	1
987	нарастанием от торопливо помолился	1	1
988	тяжкого запаха запуганные просители	1	1
989	за нею никакого явного	1	1
990	чуда сверхсобытия телесной смерти	1	1
991	ее принадлежности к неклассической	1	1
992	в развитии сюжета затем	1	1
993	фаза в развитии сюжета	1	1
994	казусности его наличия во	1	1
995	уходом из жизни литературного	1	1
996	улыбкой стало причиной тихого	1	1
997	литературе позиции писателя как	1	1
998	второй практически неощутим он	1	1
999	а не в рассказе	1	1
1000	тела увиденный матерью предсмертный	1	1
1001	числе и после смерти	1	1
1002	девять душ детей и	1	1
1003	героя доносимой до нас	1	1
1004	позиции петра а непосредственно	1	1
1005	последней в его жизни	1	1
1006	смысла тех слов с	1	1
1007	в самую суть проблемной	1	1
1008	прочитано как символ бессмертия	1	1
1009	палочкой словно какой-нибудь юродивый	1	1
1010	в универсуме с такой	1	1
1011	может идти куда угодно	1	1
1012	прошлом о нашей здешней	1	1
1013	как и пространственная тоже	1	1
1014	к архиерею например о	1	1
1015	мотивировки исчезают однако фокализация	1	1
1016	когда также пели про	1	1
1017	россию после восьми лет	1	1
1018	от воспоминаний преосвященного о	1	1
1019	о смерти очередного архиерея	1	1
1020	старухи специально оговаривается словно	1	1
1021	в столь же светлых	1	1
1022	зрения здесь не только	1	1
1023	имел место хотя не	1	1
1024	их сближает общая естественность	1	1
1025	сам без помощи зеркала	1	1
1026	выявленный строй нарративного высказывания	1	1
1027	текстуально манифестированный отъездом из	1	1
1028	оба одиннадцатых эпизода демонстративно	1	1
1029	героя с умиранием христа	1	1
1030	и не дожил такое	1	1
1031	событийность и уподобляется кумулятивной	1	1
1032	явственно приобретает символическую значимость	1	1
1033	монастыря а когда она	1	1
1034	реверсивного преображения служит исходное	1	1
1035	кати именно восемь лет	1	1
1036	не в его жизненном	1	1
1037	герой рассказа оказывается двенадцатым	1	1
1038	циклами при всей своей	1	1
1039	маркированность голосов весьма лаконична	1	1
1040	в слове писал бахтин	1	1
1041	сисоя с его зеленой	1	1
1042	себе появление дополнительного персонажа	1	1
1043	нарративного ряда соответствует предпасхальной	1	1
1044	одного из персонажей рефлектирующего	1	1
1045	переломами настроения шестые эпизоды	1	1
1046	первыми вторыми третьими и	1	1
1047	переноса во времени и	1	1
1048	внутреннего зрения наступает в	1	1
1049	представлялось ему в столь	1	1
1050	открывает причину их приезда	1	1
1051	обязанностей в обоих десятых	1	1
1052	которое кажется светлее праздничнее	1	1
1053	не смерти петра а	1	1
1054	интонационно-стилистически не отличается от	1	1
1055	оно разгорается все ярче	1	1
1056	обособления содержащий в себе	1	1
1057	стройно четкая граница повествовательного	1	1
1058	единственно допустимым для автора	1	1
1059	героя низких потолков и	1	1
1060	ему так близко все	1	1
1061	ему в ноги низ	1	1
1062	соборной человеческой мысли о	1	1
1063	преосвященный входил к себе	1	1
1064	обремененного должностными обязанностями и	1	1
1065	здесь и сейчас и	1	1
1066	втором эпизоде в лунном	1	1
1067	себе седьмые эпизоды знаменательно	1	1
1068	отсутствие рациональной намеренности этого	1	1
1069	состоит в напряжении событийного	1	1
1070	дело с рассказом в	1	1
1071	такая символическая деталь как	1	1
1072	и активизированной противящейся ему	1	1
1073	по терминологии женетта фрагмент	1	1
1074	человек и как оказывается	1	1
1075	хотя не должен был	1	1
1076	и его голос сравним	1	1
1077	огни потускнели фитили нагорели	1	1
1078	и т.п то они	1	1
1079	возвращения сообщение о приезде	1	1
1080	этот краткий эпизод в	1	1
1081	данном случае неестественной маловероятной	1	1
1082	матери или кого-либо еще	1	1
1083	внешний облик героя чего	1	1
1084	эпизоды знаменательно также следующее	1	1
1085	по себе а таким	1	1
1086	и с характеристикой пасхального	1	1
1087	в детстве и в	3	1
1088	лет проведенных за границей	1	1
1089	прошлым а настоящим и	1	1
1090	мир произведения особая личностно-актуальная	1	1
1091	между жизнью и смертью	1	1
1092	что могло произойти по-другому	1	1
1093	о том что быть	1	1
1094	он неявным для окружающих	1	1
1095	текста содержит в себе	1	1
1096	внимание и то что	1	1
1097	до нас в двуголосой	1	1
1098	это вообще свойственно чехову	1	1
1099	который стоял над городом	1	1
1100	этот статус и в	1	1
1101	надо было идти в	1	1
1102	артикулирующую историю героя единственно	1	1
1103	намеренности этого построения со	1	1
1104	каждый год а до	2	1
1105	зримое присутствие героя в	1	1
1106	обременительных обязанностей в обоих	1	1
1107	явного преображения героя не	1	1
1108	то что видит слышит	1	1
1109	факт который имел место	1	1
1110	легли преосвященнейший? спросил он	1	1
1111	самое происходит и с	1	1
1112	отдал только бы не	1	1
1113	эпизодов вновь как и	1	1
1114	с толпой молящихся он	1	1
1115	и строго отграниченная система	1	1
1116	вас чаю напимшись голубчик	1	1
1117	слова а именно с	1	1
1118	чужд риторике учительного монологизированного	1	1
1119	и прошедшим оставляет место	1	1
1120	обед с матерью и	1	1
1121	рода возвратном преображении петра	1	1
1122	эпизоде герой думает о	1	1
1123	героя к детскому младенческому	1	1
1124	архиерее много случайного и	1	1
1125	матрицы предстает очевидной лиминальной	1	1
1126	слово ничего явственно приобретает	1	1
1127	вверху высокая колокольня вся	1	1
1128	ваша мамаша без вас	1	1
1129	в себе момент единения	1	1
1130	помещиц которые сидели часа	1	1
1131	видит слышит чувствует и	1	1
1132	убеждениям что соответствовало бы	1	1
1133	для автора способом рассказывания	1	1
1134	эпизоде в лунном свете	1	1
1135	ночь эту томительность ожидания	1	1
1136	т.п то они лишены	1	1
1137	зрения одного из персонажей	1	1
1138	выговорить ни одного слова	1	1
1139	как славу обретает сын	1	1
1140	но сложном событии которое	1	1
1141	то есть последних днях	1	1
1142	носительницу бессмертного материнского начала	1	1
1143	из двадцать первого эпизода	1	1
1144	самом всеми кроме матери	1	1
1145	перемещается в пространстве без	1	1
1146	так и ушла ни	1	1
1147	какой он сам того	1	1
1148	впервые будто и читатель	1	1
1149	пространстве преосвященный посидел немного	1	1
1150	тематически неразрывность прошлого и	1	1
1151	матери с племянницей не	1	1
1152	отталкивается от наиболее влиятельной	1	1
1153	так же как было	2	1
1154	архиерей в нем не	1	1
1155	когда прочли уже восьмое	1	1
1156	содержательнее она альтернативна внешней	1	1
1157	инварианта белые березы и	1	1
1158	и истолкована весьма превратно	1	1
1159	имеет возможность увидеть лиминальную	1	1
1160	обязанностями и физически страдающего	1	1
1161	восьмых эпизода приходы сисоя	1	1
1162	тематическое нарастание семантического параллелизма	1	1
1163	в начале девятого эпизода	1	1
1164	пространстве его жизни но	1	1
1165	служба кончилась когда архиерей	1	1
1166	главы отмеченном к тому	1	1
1167	вспоминал это сообщение составляет	1	1
1168	это воскресение столь же	1	1
1169	обратно симметрично поклонению волхвов	1	1
1170	пламя внешне одинокое я	1	1
1171	завершается медитацией героя доносимой	1	1
1172	раз когда прошлое представлялось	1	1
1173	одна из многочисленных манифестаций	1	1
1174	невинному ребенку не в	1	1
1175	заключительную главу нумерологические изыскания	1	1
1176	исчезают однако фокализация картин	1	1
1177	как сияние тихо робко	1	1
1178	в заблуждении а в	1	1
1179	тексте небезосновательны достаточно напомнить	1	1
1180	загранице до забвения о	1	1
1181	и то что каждый	1	1
1182	хотя раньше тоже так	1	1
1183	членение чеховского архиерея в	1	1
1184	неоднократно и многообразно переклички	1	1
1185	его одиночеством после возвращения	1	1
1186	результат творческой интуиции художника	1	1
1187	центрального героя она не	1	1
1188	в таком случае смерть	1	1
1189	наступает не сразу а	1	1
1190	встать и вообще чувствовала	1	1
1191	преображения освобождения детской души	1	1
1192	первого цикла когда слушает	1	1
1193	они все те же	2	1
1194	формой незримого присутствия преобразившегося	1	1
1195	было ушло куда-то очень-очень	1	1
1196	на робкую дьяконицу и	1	1
1197	верят его матери если	1	1
1198	позиция со-искателя коммуникативным следствием	1	1
1199	и небессмысленность прожитой кем-то	1	1
1200	параллелизм с тематическим нарастанием	1	1
1201	героя до которого доносятся	1	1
1202	явную антитезу начальным словам	1	1
1203	прозрачно связывающая умирание героя	1	1
1204	ряд не с черными	1	1
1205	на другой день эпизод	1	1
1206	преосвященный посидел немного в	1	1
1207	умирающего далее и такого	1	1
1208	не по убеждениям что	1	1
1209	самого персонажа нестерпимо захотелось	1	1
1210	не случаен художественно концептуален	1	1
1211	постигает преосвященного тогда как	1	1
1212	запаха хоть бы один	1	1
1213	конфигурация эпизодов не оставляет	1	1
1214	и смерть центрального персонажа	1	1
1215	слова длинный и три	1	1
1216	утра его детства которое	1	1
1217	богу хоть и ничего	1	1
1218	вместо славы забвение постигает	1	1
1219	героя становится символическим содержанием	1	1
1220	известно камень совершенно чуждо	1	1
1221	видеть в этой фразе	1	1
1222	с чудотворной иконой мотив	1	1
1223	мертвых а страны детства	1	1
1224	на четвертую фразу где	1	1
1225	этого эпизода карета с	1	1
1226	как правило неугасимо пробужденное	1	1
1227	причину их приезда в	1	1
1228	с бывшим мальчиком павлушей	1	1
1229	не в судьбе героя	1	1
1230	голосами повествователя и самого	1	1
1231	манифестаций этого противостояния внизу	1	1
1232	была пасха через месяц	1	1
1233	голоса сисоя матери и	1	1
1234	к нему в комнату	1	1
1235	пределами изображенного времени эта	1	1
1236	в четвертом эпизоде герой	1	1
1237	ошибкой отождествить восприятие умирания	1	1
1238	цитирует прямую речь центрального	1	1
1239	птица может идти куда	1	1
1240	в первый раз свечным	1	1
1241	архиерея но о воскресении	1	1
1242	неожиданности да и умирание	1	1
1243	флоренскому жизненная установка человека	1	1
1244	не происходит завершающий фрагмент	1	1
1245	предсмертного видения героя где	1	1
1246	в качестве одного из	1	1
1247	фон событийной цепи формируется	1	1
1248	целовала его как ребенка	1	1
1249	что они все те	2	1
1250	несобственно-прямой речи имитируя непосредственное	1	1
1251	на могилах эпизод поставлены	1	1
1252	воскресенья а до воскресенья-то	1	1
1253	разделся и лег даже	2	1
1254	робкую дьяконицу и носительницу	1	1
1255	окказиональный смысл ничего слава	1	1
1256	сюжета от эпизода к	1	1
1257	бездонного неба одна из	1	1
1258	это за человек и	1	1
1259	слышит чувствует и знает	1	1
1260	столько же несомненна сколько	1	1
1261	достаточно одного из этих	1	1
1262	слышно было как отец	1	1
1263	поехал в собор когда	1	1
1264	для первого ни для	1	1
1265	но существенный сдвиг в	1	1
1266	вербное воскресенье в старо-петровском	1	1
1267	смерть центрального персонажа если	1	1
1268	узнает о приезде своей	1	1
1269	пасхальный радостный звон который	1	1
1270	безлюдные вверху высокая колокольня	1	1
1271	случай употребления настоящего времени	1	1
1272	если же в качестве	1	1
1273	соотнесении с гипотетической авторской	1	1
1274	такие вкрапления отнюдь не	1	1
1275	например о страхе какой	1	1
1276	схематизму действие может быть	1	1
1277	комнате катю эта очевидная	1	1
1278	жизненной позиции петра а	1	1
1279	со стороны писателя ведь	1	1
1280	действий героя явственно редуцирована	1	1
1281	душ то есть умирающий	1	1
1282	зрения внешне отсутствующего героя	1	1
1283	и делает героя в	1	1
1284	небезосновательны достаточно напомнить что	1	1
1285	между двумя событиями лишенными	1	1
1286	не вставал с постели	1	1
1287	отчужденно как о некой	1	1
1288	птица это воскресение столь	1	1
1289	страха так и ушла	1	1
1290	начинается речью повествователя и	1	1
1291	структуре конфигурирующей операции рассказа	1	1
1292	его жизненном выборе и	1	1
1293	девочки чьи волосы как	1	1
1294	к закрепленным в культуре	1	1
1295	нарастание семантического параллелизма если	1	1
1296	совокупном круге которого движется	1	1
1297	глаза то увидел у	1	1
1298	видения героя где он	1	1
1299	келейника и уединением главного	1	1
1300	рассказа вторая дюжина с	1	1
1301	его циклической конструкцией а	1	1
1302	разные времена различные и	1	1
1303	сказано далее выходила сходилась	1	1
1304	солнцем неба которое над	1	1
1305	церковной службе шестые эпизоды	1	1
1306	и читатель вместе со	1	1
1307	хотя бы слабо локализованного	1	1
1308	после рождения иисуса помимо	1	1
1309	два слова длинный и	1	1
1310	сыночком своего рода ключом	1	1
1311	граница эпизода появление персонажа	1	1
1312	закономерный ход естественного процесса	1	1
1313	славу обретает сын человеческий	1	1
1314	как оказывается с бывшим	1	1
1315	образом завершается медитацией героя	1	1
1316	сознанием петра вновь становящегося	1	1
1317	он может квалифицироваться как	1	1
1318	от страха так и	1	1
1319	вопроса а как же	1	1
1320	к пуанту и тем	1	1
1321	нас в двуголосой форме	1	1
1322	дожил такое прочтение обратило	1	1
1323	мамаша без вас приехали	1	1
1324	самого архиерея обнаружить не	1	1
1325	с его собственным голосом	1	1
1326	много случайного и нелепого	1	1
1327	рядоположными фактами и не	1	1
1328	архиерей и целовала его	1	1
1329	здесь представлено лишь изредка	1	1
1330	каким он прошел через	1	1
1331	носительницы живой памяти об	1	1
1332	за пределами изображенного времени	1	1
1333	временная локализация кладет начало	1	1
1334	рассмотрим следующий характерный абзац	1	1
1335	фазой по контрасту с	1	1
1336	возле умирающего уже не	1	1
1337	времени составляющая фон сюжетного	1	1
1338	усмотреть смыслосообразную событийность излагаемых	1	1
1339	его голос сравним три	1	1
1340	назад она возила и	1	1
1341	специально оговаривается словно мы	1	1
1342	входит и открывает причину	1	1
1343	не только внешняя сторона	1	1
1344	свидетельствует не только лейтмотив	1	1
1345	позволяющий мотивике смерти возобладать	1	1
1346	и многообразно переклички между	1	1
1347	не чувствовать этого тяжкого	1	1
1348	ни для первого ни	1	1
1349	пониманию хотя оно и	1	1
1350	остальные двадцать четыре эпизода	1	1
1351	вдруг отчужденно как о	1	1
1352	образом достигает фазы преображения	1	1
1353	рациональной намеренности этого построения	1	1
1354	а благодарить бога жить	1	1
1355	картины мира анарративный фон	1	1
1356	координат событие смерти оказывается	1	1
1357	специальном сюжетологическом значении термина	1	1
1358	в частности обращает на	1	1
1359	а когда она уехала	1	1
1360	теперь возле умирающего уже	1	1
1361	на выгоне не верят	1	1
1362	не таким каким он	1	1
1363	уже никто не вспоминал	1	1
1364	предающегося воспоминаниям героя до	1	1
1365	хорошо думал он как	1	1
1366	далеком прошлом о нашей	1	1
1367	время в этой системе	1	1
1368	как ребенка называя вновь	1	1
1369	архиерея то в конечном	1	1
1370	жалких дешевых ставен низких	2	1
1371	звон дорогих колоколов пасхальный	1	1
1372	как раз строгая циклическая	1	1
1373	внимание на некоторые коммуникативно	1	1
1374	мы постигаем мир не	1	1
1375	повествователем фактов крайне затруднительно	1	1
1376	и будущего ни психологически	1	1
1377	даже поступательное движение сюжета	1	1
1378	вынуждает задуматься о роли	1	1
1379	напряжении событийного ряда возбуждающем	1	1
1380	уединением главного персонажа на	1	1
1381	пространстве без артикулированных разрывов	1	1
1382	лишь уходом из временности	1	1
1383	четверти двенадцать приехав к	2	1
1384	помимо отмеченных перекличек в	1	1
1385	дней своей жизни архиерей	1	1
1386	в зеркало как это	1	1
1387	несостоявшегося будущего несостоятельна предположение	1	1
1388	завершенная и строго отграниченная	1	1
1389	на самом деле когда	1	1
1390	когда-то отграниченность этого эпизода	1	1
1391	от торопливо помолился лег	1	1
1392	человеку павлу об этом	1	1
1393	простой обыкновенный человек идет	1	1
1394	сумерек старо-петровского монастыря где	1	1
1395	и в юности что	2	1
1396	и было шумно если	1	1
1397	в качестве одной из	1	1
1398	днях то есть последних	1	1
1399	детства которое кажется светлее	1	1
1400	и трех докторов но	1	1
1401	двенадцать евангелий наконец отец	1	1
1402	ни психологически сомнение и	1	1
1403	какой личность чеховского героя	1	1
1404	же время они неразрывно	1	1
1405	отсутствуют однако эта фраза	1	1
1406	вознесении с посмертным воскресным	1	1
1407	и братьев и сестер	1	1
1408	повествователя и самого архиерея	1	1
1409	чуждо простому человеку павлу	1	1
1410	отсутствует но и забыт	1	1
1411	происходят в разные времена	1	1
1412	самом верю ли я	1	1
1413	звон который стоял над	1	1
1414	окружающих главного героя персонажей	1	1
1415	другом свет солнце или	1	1
1416	бессмертного материнского начала жизни	1	1
1417	всего рассказа а в	1	1
1418	прошлое в детство и	1	1
1419	приходится на четвертую фразу	1	1
1420	воскресение столь же аналогично	1	1
1421	второго ударили к заутрене	1	1
1422	не сливаются в один	1	1
1423	фигуры купца еракина двух	1	1
1424	нарративного построения связаны между	1	1
1425	ребенка называя вновь павлушей	1	1
1426	но и забыт всеми	1	1
1427	глядела на него весело	1	1
1428	на себя внимание и	1	1
1429	и около сорока внуков	1	1
1430	думая о матери архиерей	1	1
1431	проснувшимися к жизни деревьями	1	1
1432	к тому же рубежом	1	1
1433	эпизода мы узнаем о	1	1
1434	пасха через месяц был	1	1
1435	посланник иного мира но	1	1
1436	тут ваше преосвященство ваша	1	1
1437	имеем дело с рассказом	1	1
1438	в духовном отношении бессмертным	1	1
1439	данного произведения не в	1	1
1440	окончательно отменяет инстанцию будущего	1	1
1441	видение повествуемого мира в	1	1
1442	живым прекрасным радостным каким	1	1
1443	соответствует предпасхальной субботе называемой	1	1
1444	глагольных времен старуха которая	1	1
1445	ниже здесь также не	1	1
1446	жизни не только священнослужителя	1	1
1447	желая возбуждал в людях	1	1
1448	архиерей не понимает смысла	1	1
1449	рода мотивировки исчезают однако	1	1
1450	ибо истинное его устремление	1	1
1451	к себе появление дополнительного	1	1
1452	глава третья епархиальный архиерей	1	1
1453	другое противоположное ибо истинное	1	1
1454	омовение ног на протяжении	1	1
1455	а в тех немногочисленных	1	1
1456	иного мира но не	1	1
1457	прошлого и будущего ни	1	1
1458	и поэтически свидетельствует о	1	1
1459	после его устранения из	1	1
1460	кажется без опоры на	1	1
1461	также и тех неведомых	1	1
1462	для окружающих образом достигает	1	1
1463	их совпадениями но и	1	1
1464	всенепременнейше владыко преосвященнейший чтоб	1	1
1465	теперь как сказано далее	1	1
1466	но в его личностности	1	1
1467	ход естественного процесса и	1	1
1468	бы но мотивировка портретной	1	1
1469	смысл рассказа как единого	1	1
1470	болезни архиерея но зато	1	1
1471	и как оказывается с	1	1
1472	задать себе подобный вопрос	1	1
1473	надежда на будущее оказывается	1	1
1474	смыкается с прошлым в	1	1
1475	очередного архиерея но о	1	1
1476	дело здесь не в	1	1
1477	оснований для такого переосмысления	1	1
1478	начинала рассказывать говорила и	1	1
1479	выстрадать свое обретение покоя	1	1
1480	ней матери или кого-либо	1	1
1481	символическую значимость оно дважды	1	1
1482	эту томительность ожидания смерти	1	1
1483	столь же светлых тонах	1	1
1484	как часовая стрелка дважды	1	1
1485	жизни деревьями уходит бог	1	1
1486	символическая деталь как омовение	1	1
1487	бытии но в его	1	1
1488	это преображение опознается его	1	1
1489	долго жить даже белые	1	1
1490	отцов и дедов за	1	1
1491	в тех немногочисленных случаях	1	1
1492	себя с одной стороны	1	1
1493	этот участок текста выделенный	1	1
1494	горизонтальные отношения между русской	1	1
1495	смерти архиерея ни тематически	1	1
1496	из временности и приобщением	1	1
1497	ни слова ничего не	1	1
1498	и небо и даже	1	1
1499	остро переживаемое но ясно	1	1
1500	покоя благости весеннего настроения	1	1
1501	тому мелкому и ненужному	1	1
1502	светлой праздничности прожитого которое	1	1
1503	в детство и в	1	1
1504	мнимо интермедийном эпизоде увидеть	1	1
1505	женетта фрагмент статусом эпизода	1	1
1506	еракин становится незначительнее всех	1	1
1507	узнаем о болезни епархиального	1	1
1508	святом однако преосвященный далеко	1	1
1509	пространственная тоже символически углублена	1	1
1510	отношения между русской жизнью	1	1
1511	события смерти актуализируя момент	1	1
1512	видении опять становясь павлом	1	1
1513	произведения особая личностно-актуальная форма	1	1
1514	которое представлялось живым прекрасным	1	1
1515	эпизоде где о преосвященном	1	1
1516	пространств герой в равной	1	1
1517	структуру в мифологическую более	1	1
1518	знаменательно что один из	1	1
1519	в ряд не с	1	1
1520	бы то ни было	3	1
1521	решающим звеном интриги? или	1	1
1522	событийную сторону эпизода уединение	1	1
1523	представляют собой возвращения архиерея	1	1
1524	и чутка была мать	1	1
1525	мира в горний и	1	1
1526	в светлой праздничности прожитого	1	1
1527	таким же чувством ностальгии	1	1
1528	словно какой-нибудь юродивый странник	1	1
1529	на том свете в	1	1
1530	всю ночь а утром	1	1
1531	а утром пришла старуха	1	1
1532	одного слова от страха	1	1
1533	средоточием других жизней слитых	1	1
1534	светлее праздничнее и богаче	1	1
1535	приехав к себе вы	1	1
1536	эффект уподобления чуду нежданного	1	1
1537	бы грань между художественным	1	1
1538	организующий принцип системы эпизодов	1	1
1539	в связи с кристаллизацией	1	1
1540	самого коммуникативного события рассказывания	1	1
1541	архиерея упорядочено возвратным отношением	1	1
1542	однако и до сего	1	1
1543	эпизоде первого цикла когда	1	1
1544	а также и тех	1	1
1545	и бездонного неба одна	1	1
1546	доносятся из гостиной голоса	1	1
1547	с постели в эпизоде	1	1
1548	соответствовало бы жизненной позиции	1	1
1549	выходила сходилась начинала рассказывать	1	1
1550	представлялось ему что он	1	1
1551	чем он стоит отчего	1	1
1552	благодаря временным границам и	1	1
1553	волновало что на хорах	1	1
1554	рассказанного события смерти не	1	1
1555	из текстуальной данности рассказа	1	1
1556	и лег даже богу	2	1
1557	подобный вопрос как теперь	1	1
1558	между уходом из жизни	1	1
1559	является рекуррентным движением вспять	1	1
1560	более что мы были	1	1
1561	мира но не страны	1	1
1562	по-матерински соборной человеческой мысли	1	1
1563	приезда в четвертом эпизоде	1	1
1564	рассказчик цитирует прямую речь	1	1
1565	ему было как и	1	1
1566	юности что они все	2	1
1567	во внешнем времени и	1	1
1568	стороны писателя ведь чехов	1	1
1569	и сестер если за	1	1
1570	нежна и чутка была	1	1
1571	граница повествовательного переноса во	1	1
1572	и.н сухих чехов отталкивается	1	1
1573	бывшим мальчиком павлушей их	1	1
1574	существует просто несобственно-прямая речь	1	1
1575	службе шестые эпизоды перекликаются	1	1
1576	обретение покоя потенциально притчевой	1	1
1577	архиерея организовано вертикальной оппозицией	1	1
