N	2gram	Vygotskiy_	VeschiIm
1309	по мнению	6	1
1310	такое же	1	1
1311	тогда уже	1	1
1312	о нем	3	1
1313	что с	8	1
1314	мало того	1	1
1315	и душу	1	1
1316	его нужно	1	1
1317	нами как	3	1
1318	все и	2	1
1319	ее в	2	1
1320	не кажется	2	1
1321	где он	1	1
1322	лиц и	1	1
1323	и всегда	1	1
1324	указание на	1	1
1325	энергии в	2	1
1326	кроме как	1	1
1327	для своего	2	1
1328	она сказывается	1	1
1329	мы попадаем	1	1
1330	на самом	9	1
1331	на одной	1	1
1332	что каждый	1	1
1333	именно то	5	1
1334	отсюда что	1	1
1335	которые тут	1	1
1336	чем он	1	1
1337	не больше	3	1
1338	в течение	2	1
1339	смысле этого	1	1
1340	должен выбрать	1	1
1341	по этому	5	1
1342	поэтому не	1	1
1343	и смысл	3	1
1344	лежит в	1	1
1345	и давать	1	1
1346	тому же	4	1
1347	видит в	3	1
1348	к самой	1	1
1349	только он	2	1
1350	а на	1	1
1351	который делает	1	1
1352	чем в	3	1
1353	вопрос но	1	1
1354	словом в	1	1
1355	вообще тут	1	1
1356	что составляет	4	1
1357	совершенно верно	8	1
1358	без всяких	1	1
1359	порядка а	1	1
1360	это всегда	1	1
1361	человеческой природы	1	1
1362	отказаться от	1	1
1363	такое понимание	2	1
1364	но никак	2	1
1365	как по	1	1
1366	без остатка	1	1
1367	но чувство	1	1
1368	на несколько	1	1
1369	уже это	1	1
1370	знаем сейчас	1	1
1371	и где	2	1
1372	о характере	1	1
1373	тот кто	1	1
1374	во внимание	5	1
1375	и которая	1	1
1376	это мы	2	1
1377	тут у	1	1
1378	которое в	2	1
1379	это еще	1	1
1380	как таковое	1	1
1381	здесь все	1	1
1382	в ту	2	1
1383	это сравнение	1	1
1384	уже совершенно	4	1
1385	или звук	1	1
1386	другое не	2	1
1387	дано в	1	1
1388	из своих	1	1
1389	в таком	4	1
1390	что их	2	1
1391	сходство с	1	1
1392	очень много	1	1
1393	фактам но	1	1
1394	между этими	1	1
1395	эта основная	1	1
1396	не остается	1	1
1397	в стороне	2	1
1398	как есть	1	1
1399	что красота	1	1
1400	на другую	1	1
1401	в какой	5	1
1402	мы теперь	1	1
1403	обстоятельство что	2	1
1404	нас к	1	1
1405	эти три	3	1
1406	исцеление и	1	1
1407	по одному	1	1
1408	страха и	1	1
1409	самое и	2	1
1410	если и	1	1
1411	в явления	1	1
1412	но по	1	1
1413	из чего	1	1
1414	основано на	2	1
1415	в этих	3	1
1416	этим самым	1	1
1417	этого слова	1	1
1418	ли не	2	1
1419	на одном	5	1
1420	уже давно	4	1
1421	не могут	4	1
1422	и жизнь	2	1
1423	существуют только	1	1
1424	должно было	2	1
1425	по его	5	1
1426	и банальную	1	1
1427	средство для	1	1
1428	бы мы	7	1
1429	всей той	1	1
1430	в двух	9	1
1431	даже что	1	1
1432	с как	1	1
1433	которое вкладывает	1	1
1434	какое бы	1	1
1435	что слово	1	1
1436	достигает своего	2	1
1437	которые с	3	1
1438	бы совершенно	1	1
1439	этих элементов	1	1
1440	полагает что	9	1
1441	как именно	1	1
1442	говорит об	1	1
1443	одна другую	1	1
1444	отношении и	1	1
1445	ничего нельзя	1	1
1446	говорят и	1	1
1447	могло бы	4	1
1448	на другом	1	1
1449	что как	1	1
1450	в других	1	1
1451	воли чтобы	1	1
1452	показать и	1	1
1453	говорили выше	2	1
1454	совершенно случайно	1	1
1455	ее жизнь	1	1
1456	это больше	2	1
1457	то понимание	1	1
1458	чтобы мы	2	1
1459	что хотя	1	1
1460	что та	1	1
1461	уже сказали	1	1
1462	на которую	1	1
1463	которая как	1	1
1464	такого же	2	1
1465	они все	1	1
1466	бы сразу	2	1
1467	есть что-то	1	1
1468	конечно это	1	1
1469	могли бы	6	1
1470	к истине	1	1
1471	того или	1	1
1472	переходя в	1	1
1473	обычно в	1	1
1474	полной мере	1	1
1475	первый план	3	1
1476	как ни	4	1
1477	от других	1	1
1478	на нем	1	1
1479	и цель	1	1
1480	с самого	5	1
1481	в вопросе	1	1
1482	это различение	2	1
1483	будто бы	3	1
1484	самое явление	1	1
1485	оно в	2	1
1486	что мало	1	1
1487	отличие от	3	1
1488	действие в	2	1
1489	понимание этого	1	1
1490	тело не	1	1
1491	мы увидим	11	1
1492	действия в	2	1
1493	данный момент	1	1
1494	эти последние	1	1
1495	мы воспринимаем	8	1
1496	понять смысл	1	1
1497	психологической точки	2	1
1498	с с	1	1
1499	особенным образом	1	1
1500	в самых	4	1
1501	от этих	3	1
1502	которую не	1	1
1503	и окажется	1	1
1504	не дает	2	1
1505	смысле о	1	1
1506	и речи	1	1
1507	мы различаем	1	1
1508	личности и	1	1
1509	с полным	1	1
1510	вся жизнь	1	1
1511	в теории	2	1
1512	мы опять	1	1
1513	с совершенно	3	1
1514	противоречие и	1	1
1515	категории и	1	1
1516	взглянуть на	3	1
1517	бы иметь	1	1
1518	ведь совершенно	1	1
1519	может понять	1	1
1520	решить вопрос	2	1
1521	это по	2	1
1522	нечто гораздо	1	1
1523	в одинаковой	1	1
1524	связана с	1	1
1525	то обстоятельство	2	1
1526	или что-нибудь	1	1
1527	мы везде	1	1
1528	однако эта	2	1
1529	но требует	1	1
1530	исчезает и	1	1
1531	или иные	1	1
1532	это уж	1	1
1533	всех других	1	1
1534	не приходится	1	1
1535	хотя в	1	1
1536	все те	3	1
1537	из него	1	1
1538	и уйти	1	1
1539	не могла	2	1
1540	и тот	2	1
1541	конечно в	1	1
1542	от самого	1	1
1543	в нашей	5	1
1544	факт что	8	1
1545	что нам	3	1
1546	такое что	3	1
1547	имеет свое	1	1
1548	выводы из	1	1
1549	книг и	1	1
1550	например и	1	1
1551	связывает ее	1	1
1552	в пределах	3	1
1553	бы уже	1	1
1554	и законченной	1	1
1555	выражается в	1	1
1556	говорили о	1	1
1557	и какие	1	1
1558	но так	1	1
1559	и другая	1	1
1560	совершенно неверно	1	1
1561	действительно трудно	1	1
1562	заставить ее	1	1
1563	если взять	1	1
1564	к которой	4	1
1565	значит если	1	1
1566	думать что	3	1
1567	у нее	1	1
1568	с то	1	1
1569	эту формулу	2	1
1570	или иное	1	1
1571	в которое	2	1
1572	три плана	1	1
1573	и часто	1	1
1574	этим он	3	1
1575	идет речь	3	1
1576	не необходимо	1	1
1577	и выше	1	1
1578	это действительно	2	1
1579	еще на	1	1
1580	идет о	1	1
1581	бы было	1	1
1582	значит быть	1	1
1583	важно только	1	1
1584	если только	4	1
1585	своей воле	1	1
1586	как из	3	1
1587	нечто вроде	1	1
1588	они несомненно	1	1
1589	проблемы в	1	1
1590	а является	1	1
1591	могло быть	2	1
1592	они находятся	1	1
1593	не учитывает	2	1
1594	пусть все	1	1
1595	почему же	1	1
1596	наконец в-третьих	1	1
1597	же самое	13	1
1598	скажем что	1	1
1599	самого но	1	1
1600	заставляет нас	6	1
1601	явление в	1	1
1602	него и	1	1
1603	где эта	1	1
1604	со своими	1	1
1605	тех пор	2	1
1606	во многом	1	1
1607	природы и	1	1
1608	это такой	1	1
1609	это думают	1	1
1610	время на	2	1
1611	психология и	1	1
1612	оно имеет	1	1
1613	но есть	1	1
1614	и каждый	2	1
1615	подход к	1	1
1616	это приводит	1	1
1617	могут быть	8	1
1618	но нет	1	1
1619	в зависимости	7	1
1620	бы он	1	1
1621	одним из	1	1
1622	которое мы	3	1
1623	взять ее	1	1
1624	целое из	1	1
1625	с вами	1	1
1626	совершенно иначе	3	1
1627	что может	2	1
1628	одновременно в	1	1
1629	материал из	1	1
1630	подойти к	1	1
1631	это ощущение	1	1
1632	стоит только	7	1
1633	еще одно	1	1
1634	этого уже	1	1
1635	во-первых то	1	1
1636	дает возможность	1	1
1637	все одинаково	1	1
1638	понять что	1	1
1639	с которым	5	1
1640	или иной	2	1
1641	же в	3	1
1642	хотел дать	1	1
1643	никому не	2	1
1644	всех предыдущих	1	1
1645	бы оно	1	1
1646	иной раз	1	1
1647	идея и	1	1
1648	всего на	1	1
1649	чувство не	3	1
1650	все другие	3	1
1651	в эти	1	1
1652	а как	3	1
1653	та и	1	1
1654	это в	5	1
1655	гораздо большее	1	1
1656	согласимся с	1	1
1657	на своих	1	1
1658	то противоречие	1	1
1659	надо было	2	1
1660	лежит и	1	1
1661	какое-то другое	1	1
1662	в него	5	1
1663	всех этих	3	1
1664	доказывает что	1	1
1665	проста и	1	1
1666	именно это	5	1
1667	которой мы	1	1
1668	в один	1	1
1669	от них	1	1
1670	самого главного	1	1
1671	им не	1	1
1672	смысле или	1	1
1673	одного и	2	1
1674	и наконец	5	1
1675	вообще нет	1	1
1676	целей это	1	1
1677	чтобы служить	1	1
1678	со всяким	1	1
1679	эту тему	1	1
1680	нас это	1	1
1681	сейчас мы	1	1
1682	кажется что	2	1
1683	вещей это	1	1
1684	что данное	1	1
1685	нисколько и	1	1
1686	существовать как	1	1
1687	и самый	2	1
1688	в какой-нибудь	1	1
1689	и идея	1	1
