N	2gram	Vinokur_Ku	Myshleni
1308	этой работы	1	3
1309	самым мы	1	3
1310	в значениях	1	3
1311	и теперь	1	3
1312	что новая	1	3
1313	для меня	1	3
1314	имеет никакого	1	3
1315	подобного рода	4	3
1316	ни были	3	3
1317	как невозможно	1	3
1318	тогда как	2	3
1319	каждый из	1	3
1320	никаких оснований	2	3
1321	видели выше	1	3
1322	которых говорит	1	3
1323	языка но	3	3
1324	в систему	1	3
1325	известной мере	1	3
1326	от всякого	1	3
1327	части в	1	3
1328	именно к	1	3
1329	связанных с	2	3
1330	и пр	23	3
1331	о значении	2	3
1332	слово а	1	3
1333	о нем	2	3
1334	нам еще	1	3
1335	не содержит	1	3
1336	легче всего	1	3
1337	сообразно с	1	3
1338	этом в	2	3
1339	основана на	1	3
1340	сказал бы	1	3
1341	как именно	2	3
1342	ведь это	1	3
1343	это всегда	1	3
1344	своей книге	1	3
1345	из других	1	3
1346	это еще	1	3
1347	и история	1	3
1348	за которым	1	3
1349	эту точку	1	3
1350	для примера	2	3
1351	на фоне	3	3
1352	по его	1	3
1353	но уже	6	3
1354	бы совершенно	1	3
1355	что наша	2	3
1356	такие же	2	3
1357	он понял	1	3
1358	его речи	1	3
1359	благодаря чему	1	3
1360	к проблемам	1	3
1361	что отдельные	1	3
1362	этих случаях	2	3
1363	этого основного	1	3
1364	мы обязаны	1	3
1365	имеет еще	1	3
1366	наоборот в	2	3
1367	момент в	1	3
1368	же это	2	3
1369	может и	2	3
1370	себя но	1	3
1371	не надо	4	3
1372	мы также	2	3
1373	вещи не	1	3
1374	в возможности	3	3
1375	против этого	1	3
1376	бы даже	1	3
1377	самое понятие	1	3
1378	случае мы	1	3
1379	или нет	1	3
1380	далее в	1	3
1381	общих и	1	3
1382	отношением к	1	3
1383	всегда в	2	3
1384	основе такого	1	3
1385	речи например	1	3
1386	в это	3	3
1387	поставить вопрос	2	3
1388	мы с	3	3
1389	и сейчас	3	3
1390	делается в	1	3
1391	совершенно ином	2	3
1392	первостепенной важности	1	3
1393	оно позволяет	1	3
1394	нельзя было	2	3
1395	и мысли	2	3
1396	доказать что	3	3
1397	в языке	16	3
1398	во многих	3	3
1399	точно и	1	3
1400	стадию в	1	3
1401	пониманию и	1	3
1402	теперь в	1	3
1403	что ее	1	3
1404	даже с	1	3
1405	настоящее время	2	3
1406	этих последних	1	3
1407	с большим	4	3
1408	как я	2	3
1409	на общее	1	3
1410	лежащим в	1	3
1411	слова может	1	3
1412	этом же	1	3
1413	действительно в	2	3
1414	и связей	1	3
1415	на фактах	1	3
1416	как средство	1	3
1417	иными словами	10	3
1418	в некоторой	2	3
1419	показать в	1	3
1420	как же	1	3
1421	что за	3	3
1422	смысле и	2	3
1423	имя с	3	3
1424	особую функцию	1	3
1425	из главных	1	3
1426	условия в	3	3
1427	следовательно и	2	3
1428	понимание и	1	3
1429	и грамматической	1	3
1430	совершенно по-иному	1	3
1431	здесь как	3	3
1432	все чаще	2	3
1433	о происхождении	1	3
1434	формой речи	1	3
1435	то ни	2	3
1436	явления в	1	3
1437	если же	1	3
1438	не приходится	2	3
1439	для человека	1	3
1440	научного знания	3	3
1441	недостаточно для	2	3
1442	и иной	1	3
1443	речь а	1	3
1444	бы быть	1	3
1445	или иного	5	3
1446	в названии	1	3
1447	и ничего	1	3
1448	вопросом о	1	3
1449	представляет себе	1	3
1450	речи может	1	3
1451	взгляд на	1	3
1452	и этот	1	3
1453	для каждой	2	3
1454	но также	6	3
1455	с уже	1	3
1456	действительно ли	2	3
1457	первых порах	1	3
1458	видели уже	1	3
1459	и приобретает	1	3
1460	и единство	1	3
1461	наблюдений над	1	3
1462	словом но	1	3
1463	живой речи	1	3
1464	к нам	1	3
1465	не находится	3	3
1466	дальше и	1	3
1467	указать на	5	3
1468	что самое	1	3
1469	на самых	1	3
1470	всего на	1	3
1471	которые должны	1	3
1472	же время	4	3
1473	она все	1	3
1474	образом не	1	3
1475	имеем в	1	3
1476	соответствии с	5	3
1477	а скорее	1	3
1478	при котором	1	3
1479	из истории	1	3
1480	но именно	1	3
1481	не знаем	1	3
1482	знания о	2	3
1483	та или	1	3
1484	в настоящее	2	3
1485	только о	3	3
1486	подойти к	3	3
1487	из этой	1	3
1488	не соответствует	1	3
1489	речь это	1	3
1490	этого термина	4	3
1491	определенных отношениях	1	3
1492	одних и	1	3
1493	когда речь	1	3
1494	и иначе	1	3
1495	многих других	1	3
1496	в первый	2	3
1497	ее из	1	3
1498	от которого	1	3
1499	одного только	1	3
1500	две основные	1	3
1501	что так	3	3
1502	даже целые	1	3
1503	слово с	2	3
1504	же не	1	3
1505	представлять себе	1	3
1506	слова есть	1	3
1507	которые дают	1	3
1508	к изменению	1	3
1509	говорим о	3	3
1510	или иначе	4	3
1511	как таковая	1	3
1512	чтобы с	1	3
1513	положение в	1	3
1514	и без	2	3
1515	язык в	7	3
1516	к своему	2	3
1517	в период	1	3
1518	без всякой	1	3
1519	поскольку она	1	3
1520	чужой речи	1	3
1521	за то	1	3
1522	не выдерживает	1	3
1523	на периферии	1	3
1524	что касается	4	3
1525	легко убедиться	1	3
1526	конечно в	1	3
1527	далеко не	2	3
1528	свое значение	1	3
1529	в большинстве	3	3
1530	это все	2	3
1531	и часто	1	3
1532	всегда на	1	3
1533	на это	3	3
1534	он и	1	3
1535	быть не	2	3
1536	в книге	1	3
1537	языка с	1	3
1538	тех или	1	3
1539	на ту	3	3
1540	форме и	1	3
1541	этой проблеме	1	2
1542	первые годы	1	2
1543	историческом развитии	1	2
1544	же и	4	2
1545	устную речь	1	2
1546	некоторой степени	1	2
1547	таком понимании	1	2
1548	социального целого	2	2
1549	без исключения	1	2
1550	проблема не	1	2
1551	следует что	6	2
1552	развития языка	1	2
1553	решения вопроса	1	2
1554	бы неправильно	1	2
1555	годится для	1	2
1556	какой бы	1	2
1557	сам автор	1	2
1558	самой различной	1	2
1559	не хочет	2	2
1560	невозможность объяснить	1	2
1561	более широкий	1	2
1562	совершенно невозможно	1	2
1563	нет еще	1	2
1564	это определение	2	2
1565	это те	1	2
1566	из самых	1	2
1567	из той	1	2
1568	сокращений в	1	2
1569	мы получаем	2	2
1570	значению и	1	2
1571	автор в	1	2
1572	мысли о	1	2
1573	нужно чтобы	1	2
1574	почему это	1	2
1575	тем или	1	2
1576	этом примере	1	2
1577	на точку	1	2
1578	в предложении	1	2
1579	состоит не	2	2
1580	только между	1	2
1581	как таковому	1	2
1582	способ мышления	1	2
1583	этим мы	1	2
1584	тех слов	1	2
1585	и сделали	2	2
1586	в различном	1	2
1587	он был	1	2
1588	известных условиях	1	2
1589	у самого	1	2
1590	не всегда	4	2
1591	с проблемой	2	2
1592	и идеи	1	2
1593	сказать как	1	2
1594	так называемых	3	2
1595	известным образом	1	2
1596	на второй	1	2
1597	тем это	1	2
1598	что само	2	2
1599	совсем недавно	1	2
1600	его отдельных	1	2
1601	себя все	1	2
1602	в эти	1	2
1603	еще у	1	2
1604	для этой	2	2
1605	образом на	1	2
1606	в лингвистике	3	2
1607	мы скажем	2	2
1608	или иным	1	2
1609	при всем	1	2
1610	от чисто	1	2
1611	влияние на	1	2
1612	в принципе	1	2
1613	первого из	1	2
1614	к себе	4	2
1615	нам удалось	1	2
1616	показать ниже	1	2
1617	помимо того	1	2
1618	предполагалось что	1	2
1619	глаза на	2	2
1620	к необходимости	1	2
1621	для своего	1	2
1622	и свободно	1	2
1623	но звук	2	2
1624	основании что	1	2
1625	этой книге	3	2
1626	ряду с	2	2
1627	словом в	1	2
1628	только она	1	2
1629	его значении	1	2
1630	на себя	3	2
1631	чтобы определить	1	2
1632	легко становится	1	2
1633	другое не	1	2
1634	этом последнем	1	2
1635	характер и	2	2
1636	лишь на	1	2
1637	большинстве случаев	3	2
1638	нового для	1	2
1639	он знал	1	2
1640	себе по	1	2
1641	и представить	1	2
1642	в сторону	2	2
1643	из одного	3	2
1644	не нужно	1	2
1645	за другой	1	2
1646	свое место	2	2
1647	составляет в	1	2
1648	не понимают	1	2
1649	несколько более	1	2
1650	от элементов	1	2
1651	зрения в	2	2
1652	стадия в	1	2
1653	а ее	1	2
1654	не будет	1	2
1655	оно и	1	2
1656	только одним	1	2
1657	это или	1	2
1658	иметь в	1	2
1659	сомневаться в	1	2
1660	в историческом	1	2
1661	положительный ответ	1	2
1662	более чем	1	2
1663	не раз	3	2
1664	основных законов	1	2
1665	того кто	1	2
1666	ни то	1	2
1667	для той	1	2
1668	тот или	1	2
1669	среды и	1	2
1670	конца и	1	2
1671	его как	1	2
1672	строится на	2	2
1673	способности к	1	2
1674	вопрос этот	3	2
1675	который был	1	2
1676	для чего	1	2
1677	себе как	1	2
1678	понять что	1	2
1679	лишь по	1	2
1680	для самого	3	2
1681	не мешает	1	2
1682	с полной	1	2
1683	если б	2	2
1684	и возможно	1	2
1685	и против	2	2
1686	является ее	2	2
1687	имело место	1	2
1688	то каким	1	2
1689	бы привести	3	2
1690	себе не	1	2
1691	и первый	1	2
1692	с этого	1	2
1693	имел бы	1	2
1694	однако мы	1	2
1695	принципиальное значение	2	2
1696	но никогда	1	2
1697	совершенно правильно	1	2
1698	уже что	1	2
1699	и так	1	2
1700	я хочу	1	2
1701	и т	62	2
1702	явлений и	1	2
1703	любой из	1	2
1704	поэзии и	1	2
1705	то во	1	2
1706	если можно	1	2
1707	непременно предполагает	1	2
1708	что вообще	1	2
1709	они ни	1	2
1710	нет ничего	1	2
1711	на новые	1	2
1712	но у	1	2
1713	тотчас же	1	2
1714	в науку	1	2
1715	слово которое	1	2
1716	только мы	1	2
1717	этом пути	1	2
1718	в понятие	1	2
1719	тезис о	1	2
1720	и уже	2	2
1721	факты из	1	2
1722	то все	1	2
1723	в которую	1	2
1724	которые можно	3	2
1725	формой и	1	2
1726	как проблема	1	2
1727	что такая	1	2
1728	эти условия	1	2
1729	я хотел	1	2
1730	что когда	3	2
1731	ином виде	1	2
1732	их значения	1	2
1733	не встречается	1	2
1734	о таких	2	2
1735	я вам	1	2
1736	именно этот	3	2
1737	так называемое	1	2
1738	движения и	1	2
1739	не прав	1	2
1740	как через	1	2
1741	с каким	1	2
1742	которому он	1	2
1743	ли эти	1	2
1744	действительно стоит	1	2
1745	речь может	1	2
1746	грамматических форм	4	2
1747	хорошо известны	1	2
1748	мысли а	2	2
1749	понятие или	1	2
1750	которым он	1	2
1751	этих слов	1	2
1752	задача не	2	2
1753	предмету не	1	2
1754	же ли	1	2
1755	кому не	1	2
1756	для данной	3	2
1757	где он	1	2
1758	специфических свойств	1	2
1759	а все	2	2
1760	этой фразе	1	2
1761	психологии как	1	2
1762	элементарным и	1	2
1763	в таких	7	2
1764	нечто совершенно	1	2
1765	этого рода	6	2
1766	говорят в	1	2
1767	что элементы	1	2
1768	за этим	2	2
1769	как впрочем	2	2
1770	отрицать что	1	2
1771	которое было	2	2
1772	более что	1	2
1773	более широкую	1	2
1774	из сопоставления	1	2
1775	той конкретной	1	2
1776	бы нам	1	2
1777	которое и	1	2
1778	однако это	1	2
1779	в ссср	1	2
1780	как результат	1	2
1781	на них	1	2
1782	тем чем	1	2
1783	которые могли	1	2
1784	ему нужно	3	2
1785	с основной	2	2
1786	случае если	3	2
1787	или другого	1	2
1788	всякое слово	1	2
1789	не следует	6	2
1790	лишь как	3	2
1791	как то	2	2
1792	и всякая	1	2
1793	подражания и	1	2
1794	как выражение	1	2
1795	могло быть	1	2
1796	поскольку оно	2	2
1797	разве не	2	2
1798	с так	1	2
1799	и вне	1	2
1800	возникает та	1	2
1801	языковых форм	2	2
1802	это можно	1	2
1803	может показаться	1	2
1804	нуждающихся в	1	2
1805	но я	1	2
1806	язык или	1	2
1807	же момента	1	2
1808	мы сказали	1	2
1809	проще говоря	1	2
1810	анализа мы	1	2
1811	меньше чем	2	2
1812	это указание	1	2
1813	не затрагивают	1	2
1814	можно говорить	4	2
1815	известно и	1	2
1816	перед вами	2	2
1817	смысл только	1	2
1818	это имело	1	2
1819	что система	1	2
1820	случае он	1	2
1821	чтобы ответить	1	2
1822	их не	1	2
1823	в борьбе	1	2
1824	осознания а	1	2
1825	чем их	1	2
1826	между звуком	1	2
1827	том или	1	2
1828	в переводе	1	2
1829	выход из	2	2
1830	о внутренней	1	2
1831	относящихся сюда	1	2
1832	относиться к	1	2
1833	начнем с	1	2
1834	себе представить	2	2
1835	условий и	1	2
1836	языка мы	1	2
1837	чего я	1	2
1838	перестает быть	1	2
1839	как справедливо	1	2
1840	определяющим для	1	2
1841	при соответствующих	1	2
1842	слов на	2	2
1843	связано в	1	2
1844	не должен	1	2
1845	процесс в	1	2
1846	ii и	1	2
1847	уже о	2	2
1848	действии и	1	2
1849	и действия	1	2
1850	если так	1	2
1851	следует отнести	1	2
1852	представлением о	1	2
1853	правда и	1	2
1854	элементы не	1	2
1855	к положению	1	2
1856	языков в	1	2
1857	без преувеличения	1	2
1858	одним лишь	1	2
1859	так то	1	2
1860	сказать относительно	1	2
1861	приходят к	1	2
1862	за него	1	2
1863	бы так	1	2
1864	смысле но	1	2
1865	к примеру	5	2
1866	смысле как	1	2
1867	все признаки	1	2
1868	реальной мысли	1	2
1869	понимать что	1	2
1870	стороны к	1	2
1871	всех наших	1	2
1872	мысль а	1	2
1873	обратно в	2	2
1874	еще до	1	2
1875	но еще	4	2
1876	просто в	1	2
1877	смысле в	1	2
1878	всю совокупность	1	2
1879	с конкретными	1	2
1880	отдельные функции	1	2
1881	из моментов	1	2
1882	на этих	1	2
1883	правильно указывает	1	2
1884	теряет свою	2	2
1885	к действию	2	2
1886	научного и	1	2
1887	столько же	1	2
1888	в прямой	2	2
1889	следует рассматривать	1	2
1890	которое в	2	2
1891	речь шла	1	2
1892	когда говорят	1	2
1893	должно было	1	2
1894	какой они	2	2
1895	составные элементы	3	2
1896	как сказано	1	2
1897	именно как	1	2
1898	который является	1	2
1899	чем менее	1	2
1900	данный момент	3	2
1901	предполагает что	2	2
1902	в руки	1	2
1903	значения что	1	2
1904	все то	1	2
1905	проблемы как	2	2
1906	является его	1	2
1907	на нем	1	2
1908	но зато	2	2
1909	выражена и	1	2
1910	сомнению что	1	2
1911	даже не	1	2
1912	основное и	1	2
1913	в акте	1	2
1914	нашего анализа	2	2
1915	речь эта	1	2
1916	силу своей	1	2
1917	в одинаковых	1	2
1918	что обычно	1	2
1919	предполагать что	1	2
1920	легко видеть	1	2
1921	по определенному	1	2
1922	свое особое	1	2
1923	можно только	1	2
1924	к такому	2	2
1925	общего учения	1	2
1926	они и	1	2
1927	что сказать	1	2
1928	переходит в	2	2
1929	убедиться что	2	2
1930	и должно	2	2
1931	до некоторой	1	2
1932	особенности этого	1	2
1933	же невозможно	1	2
1934	не исчерпывается	1	2
1935	их как	2	2
1936	гораздо раньше	1	2
1937	от другого	1	2
1938	однако он	2	2
1939	связывается с	1	2
1940	пойти дальше	1	2
1941	не более	1	2
1942	только у	1	2
1943	сравнительное изучение	1	2
1944	образом если	2	2
1945	следовательно в	1	2
1946	было известно	2	2
1947	но вот	3	2
1948	как не	4	2
1949	самая постановка	1	2
1950	хотел бы	1	2
1951	своей жизни	1	2
1952	отношения но	1	2
1953	два слова	1	2
1954	ли они	1	2
1955	нашего языка	1	2
1956	корень и	1	2
1957	очевидно и	1	2
1958	а если	5	2
1959	какие же	2	2
1960	если таким	1	2
1961	и социальной	2	2
1962	на той	1	2
1963	но здесь	2	2
1964	не хочу	2	2
1965	сказано выше	1	2
1966	следует различать	1	2
1967	те или	2	2
1968	этот переход	1	2
1969	этим словом	1	2
1970	о своем	1	2
1971	и наша	1	2
1972	языке он	1	2
1973	имеет здесь	1	2
1974	нем с	1	2
1975	в точности	2	2
1976	стороны ее	1	2
1977	же есть	2	2
1978	становится для	1	2
1979	на улице	2	2
1980	того с	1	2
1981	оказалось в	1	2
1982	первый вопрос	1	2
1983	дает нам	1	2
1984	выходит за	2	2
1985	даже для	2	2
1986	оно приводит	1	2
1987	однако как	1	2
1988	это особенно	2	2
1989	это часто	1	2
1990	легко заметить	1	2
1991	другие проявления	1	2
1992	относительно которых	1	2
1993	отсюда следует	2	2
1994	здесь нет	1	2
1995	этого не	5	2
1996	вопрос если	1	2
1997	а то	2	2
1998	чтобы быть	2	2
1999	как целое	1	2
2000	этой цели	2	2
2001	не хватает	1	2
2002	не дают	1	2
2003	нежели в	1	2
2004	среди других	1	2
2005	грамматики и	1	2
2006	к любому	1	2
2007	отношении и	1	2
2008	другом случае	1	2
2009	разумеется что	2	2
2010	с процессом	1	2
2011	том случае	3	2
2012	часто бывает	1	2
2013	целое в	1	2
2014	что от	1	2
2015	прав когда	2	2
2016	в основных	1	2
2017	не решает	1	2
2018	зрения как	1	2
2019	он принадлежит	1	2
2020	в необходимости	1	2
2021	обстоит дело	1	2
2022	фактов которые	1	2
2023	с языком	2	2
2024	тех функций	1	2
2025	мы были	1	2
2026	даже при	1	2
2027	создает в	1	2
2028	слову как	1	2
2029	этот способ	1	2
2030	совершенно последовательно	1	2
2031	вопрос какие	1	2
2032	тем чтобы	1	2
2033	содержащихся в	1	2
2034	бы установить	1	2
2035	данного слова	1	2
2036	более не	1	1
2037	восприятию то	1	1
2038	одно общее	1	1
2039	рабочих и	2	1
2040	знают что	2	1
2041	вещей и	1	1
2042	за время	4	1
2043	силу которого	1	1
2044	есть вещь	1	1
2045	тем меньше	2	1
2046	или такое	1	1
2047	речь всегда	2	1
2048	говоря уже	2	1
2049	в каждую	1	1
2050	если его	2	1
2051	она называется	1	1
2052	когда ему	1	1
2053	должны привести	1	1
2054	слову в	1	1
2055	над языком	1	1
2056	задача которая	1	1
2057	наших обычных	1	1
2058	эта идея	1	1
2059	них есть	1	1
2060	же относится	2	1
2061	и слышать	2	1
2062	воспоминания о	1	1
2063	всегда предполагает	1	1
2064	и говорить	1	1
2065	существует столько	1	1
2066	к звуку	1	1
2067	индивидуального и	2	1
2068	впрочем и	1	1
2069	не достигается	1	1
2070	котором оказываются	1	1
2071	ничего более	1	1
2072	в примере	2	1
2073	основная тенденция	1	1
2074	всех отдельных	1	1
2075	случай этого	1	1
2076	чтобы в	2	1
2077	наблюдал в	1	1
2078	возражать против	1	1
2079	значение это	1	1
2080	вопрос на	1	1
2081	имеет смысл	1	1
2082	в духе	3	1
2083	надобность в	2	1
2084	еще раз	2	1
2085	целиком из	1	1
2086	предметом не	1	1
2087	камни на	1	1
2088	как об	2	1
2089	в некотором	1	1
2090	следует идти	1	1
2091	этого необходимо	1	1
2092	в ткань	1	1
2093	главная заслуга	1	1
2094	но попробуем	1	1
2095	чтобы можно	1	1
2096	формальной стороны	1	1
2097	только через	1	1
2098	основанием для	2	1
2099	в соображение	1	1
2100	способ проверить	1	1
2101	или ином	1	1
2102	большей или	2	1
2103	но связь	1	1
2104	изложены выше	1	1
2105	есть возможность	1	1
2106	широком смысле	5	1
2107	задачи с	1	1
2108	человека о	1	1
2109	работу по	1	1
2110	это по-видимому	2	1
2111	в среду	1	1
2112	если с	1	1
2113	разных языках	1	1
2114	является их	1	1
2115	речи заключается	1	1
2116	и научная	1	1
2117	и последнего	1	1
2118	понимать под	1	1
2119	мысли что	1	1
2120	во-первых вопрос	1	1
2121	общее достояние	1	1
2122	ясно почему	1	1
2123	к процессу	1	1
2124	и принимает	1	1
2125	пределах данной	1	1
2126	уже до	1	1
2127	следовало бы	2	1
2128	не хуже	1	1
2129	но нам	1	1
2130	отличительным признаком	1	1
2131	к простой	1	1
2132	не сделал	3	1
2133	случаи когда	3	1
2134	зависимости и	1	1
2135	что мне	1	1
2136	на следующем	1	1
2137	трудно было	2	1
2138	пор пока	1	1
2139	эти проблемы	1	1
2140	сложных слов	1	1
2141	обозначением и	1	1
2142	акустическое восприятие	1	1
2143	но во	1	1
2144	обратный процесс	1	1
2145	и дают	1	1
2146	нас интересовать	1	1
2147	к своей	1	1
2148	отношения не	1	1
2149	что интерес	1	1
2150	но может	1	1
2151	из своего	1	1
2152	случае все	1	1
2153	развития когда	1	1
2154	в строгом	1	1
2155	других вещей	1	1
2156	есть продукт	2	1
2157	было то	1	1
2158	нам это	1	1
2159	невозможно с	1	1
2160	но мне	1	1
2161	dans les	1	1
2162	время так	1	1
2163	отметить что	1	1
2164	направленное на	1	1
2165	бы часть	2	1
2166	любви к	2	1
2167	учению о	1	1
2168	другом отношении	1	1
2169	как источника	1	1
2170	то чтобы	1	1
2171	язык ни	1	1
2172	которого они	1	1
2173	ее но	1	1
2174	слово без	1	1
2175	зрения грамматической	1	1
2176	ниже а	1	1
2177	своих особых	1	1
2178	число слов	1	1
2179	уже сама	1	1
2180	думаю что	4	1
2181	так не	1	1
2182	не уничтожают	1	1
2183	в атмосфере	2	1
2184	бы знать	1	1
2185	я понимаю	1	1
2186	логически мыслить	1	1
2187	и заслуживает	1	1
2188	элементов не	1	1
2189	к следующему	1	1
2190	отношении его	1	1
2191	теоретические взгляды	1	1
2192	общего в	1	1
2193	придаточного предложения	1	1
2194	раз на	2	1
2195	крайней мере	11	1
2196	истории языка	5	1
2197	речи вообще	2	1
2198	но было	1	1
2199	имен существительных	1	1
2200	конечно только	1	1
2201	как отдельной	1	1
2202	и впечатления	1	1
2203	здесь из	1	1
2204	которыми она	1	1
2205	лишь тогда	1	1
2206	каждый данный	1	1
2207	и оба	1	1
2208	бы вполне	2	1
2209	автор что	1	1
2210	сущность его	1	1
2211	приведены в	1	1
2212	например слово	1	1
2213	возвращение к	1	1
2214	несет на	1	1
2215	и лингвистики	1	1
2216	ниже мы	1	1
2217	с употреблением	2	1
2218	первого же	2	1
2219	элементов речи	1	1
2220	эта реакция	1	1
2221	своему содержанию	1	1
2222	определяет как	1	1
2223	вообще а	2	1
2224	где это	1	1
2225	роль сыграла	1	1
2226	виду не	2	1
2227	о разных	2	1
2228	строится не	1	1
2229	зрения а	1	1
2230	мере связано	1	1
2231	ему приходится	2	1
2232	целого а	1	1
2233	а ведь	1	1
2234	и омега	1	1
2235	в недрах	1	1
2236	лучше чем	1	1
2237	дело шло	1	1
2238	и существенное	1	1
2239	зрения законов	1	1
2240	можем найти	1	1
2241	как выражением	1	1
2242	и кстати	1	1
2243	что а	1	1
2244	с основного	1	1
2245	слово на	1	1
2246	в абстрактных	1	1
2247	который делает	1	1
2248	всего потому	2	1
2249	смысл данного	1	1
2250	бы только	1	1
2251	область где	1	1
2252	же значение	1	1
2253	не нуждается	1	1
2254	должно создать	1	1
2255	и хорошо	1	1
2256	слова всегда	1	1
2257	пример из	2	1
2258	простой причине	1	1
2259	я и	1	1
2260	и вторым	1	1
2261	мере того	3	1
2262	применения в	1	1
2263	с одним	1	1
2264	стороны что	1	1
2265	на глаза	1	1
2266	предъявляет требования	1	1
2267	пределах своего	1	1
2268	осталась бы	2	1
2269	вследствие того	2	1
2270	сказывается и	1	1
2271	и такое	1	1
2272	внутреннее отношение	1	1
2273	образом для	1	1
2274	структуры ее	1	1
2275	это путь	1	1
2276	которым не	1	1
2277	закономерностей в	1	1
2278	есть своя	1	1
2279	за этими	1	1
2280	такова например	2	1
2281	наперед уже	2	1
2282	предполагает известную	1	1
2283	на действие	1	1
2284	истинный смысл	1	1
2285	смысл и	5	1
2286	но можно	2	1
2287	данного периода	1	1
2288	спросим себя	1	1
2289	из первого	1	1
2290	к в	1	1
2291	как факт	1	1
2292	при чтении	1	1
2293	случай но	1	1
2294	в наше	3	1
2295	становится вообще	1	1
2296	м и	1	1
2297	реальных вещей	1	1
2298	при автоматическом	1	1
2299	преодоления этих	1	1
2300	обучения так	1	1
2301	не тот	1	1
2302	лишь что	1	1
2303	с какой	1	1
2304	раз эта	1	1
2305	сравнения и	1	1
2306	некоторых основных	1	1
2307	на правах	2	1
2308	художественной литературе	1	1
2309	единство звука	1	1
2310	языке как	5	1
2311	хоть например	1	1
2312	не заключает	1	1
2313	от которых	1	1
2314	и эту	1	1
2315	значение или	2	1
2316	средство социального	2	1
2317	совершается самый	1	1
2318	с общим	1	1
2319	у вас	1	1
2320	еще два	1	1
2321	тем сам	1	1
2322	это влияние	1	1
2323	и другая	1	1
2324	собственно и	1	1
2325	может уже	1	1
2326	ассоциации и	1	1
2327	с данными	1	1
2328	систематизации и	1	1
2329	в иных	3	1
2330	она была	1	1
2331	это действительно	2	1
2332	его так	2	1
2333	ситуации когда	1	1
2334	последнюю с	1	1
2335	привести в	3	1
2336	на некоторые	1	1
2337	что оперируя	1	1
2338	вторая часть	1	1
2339	звуковой формы	1	1
2340	языка система	1	1
2341	или о	2	1
2342	и никакого	1	1
2343	когда нужно	1	1
2344	нас совершенно	2	1
2345	наиболее общим	1	1
2346	них не	1	1
2347	согласно учению	1	1
2348	сущности к	1	1
2349	до наших	1	1
2350	повседневной жизни	1	1
2351	дальше по	1	1
2352	сказать о	1	1
2353	протекает и	1	1
2354	об ином	1	1
2355	не выражена	1	1
2356	с естественным	1	1
2357	не случайно	7	1
2358	говорили бы	3	1
2359	разнится от	1	1
2360	однако самое	1	1
2361	еще одно	3	1
2362	он действительно	1	1
2363	доказывает что	2	1
2364	в статье	3	1
2365	и правила	1	1
2366	в особенности	6	1
2367	нашей теме	1	1
2368	законченным и	1	1
2369	утверждать что	2	1
2370	так ли	2	1
2371	через другую	1	1
2372	социальной жизни	3	1
2373	то нам	2	1
2374	индивидуальной речи	5	1
2375	явно не	1	1
2376	он уже	1	1
2377	например что	2	1
2378	которая однако	1	1
2379	сказано в	1	1
2380	еще делать	1	1
2381	как содержание	1	1
2382	от такой	1	1
2383	прямое следствие	1	1
2384	и свое	3	1
2385	силы можно	1	1
2386	есть случаи	1	1
2387	прямой связи	2	1
2388	ср с	1	1
2389	здесь слово	1	1
2390	или иные	2	1
2391	большую роль	2	1
2392	есть язык	4	1
2393	которые находят	1	1
2394	что подобная	1	1
2395	снова может	1	1
2396	и средство	1	1
2397	они возникли	1	1
2398	особое строение	1	1
2399	его во	1	1
2400	зависит не	1	1
2401	обособление в	1	1
2402	правда в	1	1
2403	не принял	3	1
2404	есть простой	1	1
2405	области не	1	1
2406	фактов но	1	1
2407	оттого что	1	1
2408	более старых	1	1
2409	который пытается	1	1
2410	фазу развития	1	1
2411	что нет	2	1
2412	так или	3	1
2413	что поэзия	1	1
2414	с некоторыми	1	1
2415	к нашей	1	1
2416	прямо к	1	1
2417	чем можно	1	1
2418	строгом смысле	1	1
2419	на данном	1	1
2420	смысла и	2	1
2421	сущность этой	1	1
2422	всякой социальной	1	1
2423	и раскрыть	1	1
2424	содержание и	5	1
2425	во-первых мы	1	1
2426	языков и	1	1
2427	значения как	1	1
2428	языка является	1	1
2429	на месте	2	1
2430	лишь к	2	1
2431	начинают складываться	1	1
2432	он я	1	1
2433	который на	1	1
2434	себе совершенно	1	1
2435	функцией в	1	1
2436	каким-то образом	1	1
2437	речи прежде	1	1
2438	речи гораздо	1	1
2439	жизни в	1	1
2440	отчасти и	1	1
2441	это само	1	1
2442	имеет своих	1	1
2443	этих сокращений	1	1
2444	форма слова	2	1
2445	не будь	1	1
2446	в механизме	1	1
2447	речевом общении	1	1
2448	невозможным однако	1	1
2449	свое специфическое	1	1
2450	известно по	1	1
2451	говорить и	2	1
2452	нет в	2	1
2453	и было	3	1
2454	также из	1	1
2455	формами но	1	1
2456	я был	1	1
2457	случае как	1	1
2458	есть какая-то	1	1
2459	словарь и	1	1
2460	но оно	2	1
2461	но их	1	1
2462	видно уже	1	1
2463	для сравнения	1	1
2464	в какое-то	1	1
2465	в прозе	1	1
2466	от условий	1	1
2467	где нет	2	1
2468	значение на	1	1
2469	для всякой	2	1
2470	эти названия	1	1
2471	и общие	1	1
2472	истинное значение	1	1
2473	на некоторых	1	1
2474	роли и	1	1
2475	практическое значение	1	1
2476	все почти	1	1
2477	своего материала	1	1
2478	и субъективные	1	1
2479	развития одного	1	1
2480	если для	1	1
