N	2gram	Losev_Prob	VeschiIm
1299	логический анализ	2	1
1300	ли он	2	1
1301	не знали	1	1
1302	которое не	1	1
1303	введение в	3	1
1304	зависимости от	2	1
1305	в нее	2	1
1306	понятие и	2	1
1307	эта внутренняя	1	1
1308	мир и	1	1
1309	речь идет	2	1
1310	и отдельных	1	1
1311	смысла как	1	1
1312	наличие и	1	1
1313	которая не	1	1
1314	пр но	1	1
1315	является то	3	1
1316	ничего общего	14	1
1317	но мы	3	1
1318	в анализ	1	1
1319	языковое сознание	1	1
1320	уж тем	6	1
1321	и окончательное	1	1
1322	о смысловой	2	1
1323	логики и	3	1
1324	современном состоянии	3	1
1325	на первый	5	1
1326	есть типичный	1	1
1327	большее что	1	1
1328	ее был	1	1
1329	относиться к	2	1
1330	в аспекте	1	1
1331	свой смысл	3	1
1332	этом ничего	1	1
1333	к той	1	1
1334	обыденной жизни	1	1
1335	который и	1	1
1336	и логики	2	1
1337	предмета и	5	1
1338	и обозначает	1	1
1339	в дальнейшем	5	1
1340	как то	1	1
1341	такое положение	2	1
1342	литературы и	5	1
1343	без труда	1	1
1344	ни понимать	1	1
1345	к смыслу	1	1
1346	должна заключаться	1	1
1347	к нашему	2	1
1348	необходимо сказать	7	1
1349	было не	1	1
1350	которые не	5	1
1351	сама эта	1	1
1352	существовать в	1	1
1353	просто физическим	1	1
1354	во все	1	1
1355	от тех	1	1
1356	бытие или	1	1
1357	и несущественного	1	1
1358	больше чем	2	1
1359	мы брали	1	1
1360	находит в	1	1
1361	устарели и	1	1
1362	какого-нибудь его	1	1
1363	или неправильно	1	1
1364	который с	1	1
1365	дело заключается	1	1
1366	что этот	2	1
1367	вещи данный	1	1
1368	язык и	2	1
1369	символической структуры	1	1
1370	явлений но	1	1
1371	общее так	1	1
1372	ясно и	2	1
1373	существование и	1	1
1374	грубой форме	1	1
1375	эта связь	1	1
1376	не имеют	6	1
1377	что каждая	1	1
1378	чего другого	1	1
1379	последующее изложение	1	1
1380	одно целое	2	1
1381	ни говорили	2	1
1382	нас и	1	1
1383	сам не	1	1
1384	что всякое	2	1
1385	и заключается	2	1
1386	случае и	2	1
1387	поэтому когда	1	1
1388	быть чем-то	1	1
1389	более для	2	1
1390	внутренняя жизнь	2	1
1391	вот теперь	1	1
1392	любые вещи	1	1
1393	в противоположность	1	1
1394	общее чем	2	1
1395	смысловой и	1	1
1396	не относятся	1	1
1397	и и	1	1
1398	вещи однако	1	1
1399	общей форме	2	1
1400	существенным и	1	1
1401	имеют свой	1	1
1402	искусства и	3	1
1403	тоже ничего	2	1
1404	как обыватель	1	1
1405	символе нет	2	1
1406	не понятие	1	1
1407	конечно вы	1	1
1408	или между	1	1
1409	человека от	1	1
1410	самое большее	3	1
1411	и представить	1	1
1412	следовательно если	3	1
1413	мы без	1	1
1414	его изображение	1	1
1415	точно и	1	1
1416	из которой	1	1
1417	не раз	2	1
1418	еще имеет	1	1
1419	и такого	1	1
1420	все прочее	2	1
1421	есть он	2	1
1422	лишь в	4	1
1423	к проблеме	1	1
1424	тоже вполне	1	1
1425	нечто значит	3	1
1426	именно на	3	1
1427	и переходит	1	1
1428	какое же	1	1
1429	структуру в	2	1
1430	и вся	1	1
1431	мы все	1	1
1432	имеет дело	1	1
1433	смысл который	1	1
1434	теории все	2	1
1435	зрение и	1	1
1436	она тоже	2	1
1437	если нет	2	1
1438	правильно или	1	1
1439	каждое слово	1	1
1440	спорить не	1	1
1441	слов и	1	1
1442	символ и	9	1
1443	смысла или	1	1
1444	говорят что	2	1
1445	нельзя понимать	1	1
1446	далее если	1	1
1447	теорию языка	2	1
1448	они относятся	2	1
1449	ни одного	1	1
1450	образом что	2	1
1451	внешнего функционирования	1	1
1452	мы хотим	3	1
1453	пока мы	1	1
1454	большей частью	5	1
1455	времени и	1	1
1456	сфере смысла	1	1
1457	существует ли	3	1
1458	действительно чисто	1	1
1459	и существует	2	1
1460	ее по	1	1
1461	многочисленные теории	1	1
1462	и общий	1	1
1463	что такая	2	1
1464	уже и	6	1
1465	стороны как	1	1
1466	несводимое на	1	1
1467	же если	1	1
1468	и внутренней	1	1
1469	от той	2	1
1470	всякий смысл	2	1
1471	все наши	1	1
1472	оно существует	1	1
1473	является как	1	1
1474	данном месте	1	1
1475	действительности на	1	1
1476	общем смысле	2	1
1477	достаточно но	1	1
1478	всегда будет	1	1
1479	более нечто	1	1
1480	постоянно меняется	1	1
1481	великолепное и	1	1
1482	же тут	2	1
1483	нервной системы	1	1
1484	основанная на	1	1
1485	им в	2	1
1486	указания на	1	1
1487	предмета который	2	1
1488	языком или	2	1
1489	она все	1	1
1490	всего этого	1	1
1491	при этом	8	1
1492	но этот	1	1
1493	на ней	1	1
1494	до самого	1	1
1495	потому и	2	1
1496	ему угодно	1	1
1497	но все-таки	2	1
1498	тут остается	1	1
1499	претендовать на	1	1
1500	вещь а	1	1
1501	есть сразу	1	1
1502	действительности если	2	1
1503	но ни	1	1
1504	раз уж	2	1
1505	и мышления	2	1
1506	бесконечный ряд	12	1
1507	эту диалектику	2	1
1508	языка не	1	1
1509	это существенно	1	1
1510	самом начале	1	1
1511	основан на	1	1
1512	то возникает	1	1
1513	тоже суть	1	1
1514	или если	1	1
1515	уже нужно	1	1
1516	есть последняя	1	1
1517	самих по	1	1
1518	необходимо сделать	1	1
1519	бесчисленное количество	1	1
1520	духа и	1	1
1521	что существует	2	1
1522	предмет то	2	1
1523	они должны	2	1
1524	и вместо	1	1
1525	но разве	1	1
1526	таких условиях	1	1
1527	с большим	2	1
1528	еще ничего	1	1
1529	теории не	1	1
1530	в символе	17	1
1531	одной из	1	1
1532	совершенно особая	1	1
1533	в самое	1	1
1534	не простое	1	1
1535	есть оформление	1	1
1536	можно понимать	1	1
1537	мы конечно	3	1
1538	это отношение	3	1
1539	то чем	1	1
1540	будем говорить	1	1
1541	только при	1	1
1542	ли она	1	1
1543	протестует против	1	1
1544	как от	1	1
1545	мы взяли	1	1
1546	сих пор	6	1
1547	все время	3	1
1548	ее внутренней	1	1
1549	ведь всякий	1	1
1550	и говорится	1	1
1551	том же	1	1
1552	в сознании	5	1
1553	на этот	3	1
1554	если ее	1	1
1555	с реальными	2	1
1556	сущности мы	1	1
1557	и непосредственного	1	1
1558	это является	1	1
1559	теории и	4	1
1560	или и	1	1
1561	вещью как	1	1
1562	и науки	1	1
1563	люди часто	1	1
1564	просто на	3	1
1565	от нас	6	1
1566	конкретной и	1	1
1567	абстрактное понятие	1	1
1568	предмет а	1	1
1569	нас а	1	1
1570	смысла не	1	1
1571	в реальной	1	1
1572	абстрактная и	1	1
1573	то здесь	1	1
1574	не мыслится	1	1
1575	и всякого	1	1
1576	собою а	1	1
1577	здесь и	1	1
1578	которым оно	1	1
1579	внутренняя сущность	1	1
1580	для этих	2	1
1581	по поводу	6	1
1582	при каких	1	1
1583	бы самый	2	1
1584	понятие это	1	1
1585	ее внутренняя	1	1
1586	бы ее	1	1
1587	в понимании	2	1
1588	настоящий момент	1	1
1589	и внешней	1	1
1590	действительности по	1	1
1591	не вообще	2	1
1592	уже перестает	1	1
1593	в отдельных	1	1
1594	а мы	1	1
1595	образ но	1	1
1596	на котором	1	1
1597	это одно	1	1
1598	теперь уже	1	1
1599	именно этот	1	1
1600	бы это	1	1
1601	как объективно	1	1
1602	тождества между	1	1
1603	только потому	4	1
1604	из этих	5	1
1605	действительности вообще	1	1
1606	смысл этот	1	1
1607	действительности а	7	1
1608	в движении	1	1
1609	личности или	1	1
1610	мешает нам	1	1
1611	же он	1	1
1612	у вас	2	1
1613	при современном	3	1
1614	о вещи	1	1
1615	том о	1	1
1616	к языку	1	1
1617	но которые	1	1
1618	не будучи	1	1
1619	знак не	3	1
1620	ни даже	1	1
1621	которая ни	1	1
1622	они вовсе	2	1
1623	последнего времени	1	1
1624	есть также	3	1
1625	звуках или	1	1
1626	другого и	1	1
1627	в заключение	1	1
1628	здесь тоже	2	1
1629	исключительно только	1	1
1630	вносит в	1	1
1631	собой а	1	1
1632	свое собственное	1	1
1633	есть какое-нибудь	1	1
1634	его можно	1	1
1635	не имеющих	4	1
1636	тоже весьма	1	1
1637	самих вещей	1	1
1638	взятый сам	1	1
1639	он должен	2	1
1640	есть принцип	2	1
1641	на логической	1	1
1642	мы скажем	3	1
1643	нет можно	1	1
1644	центральное и	1	1
1645	только впервые	1	1
1646	может обойтись	1	1
1647	уже с	4	1
1648	хотя по	1	1
1649	представить себе	1	1
1650	ли эти	1	1
1651	не слово	1	1
1652	самой обыкновенной	1	1
1653	и весь	4	1
1654	отношении то	1	1
1655	д все	1	1
1656	образ сливаются	1	1
1657	в смысловом	1	1
1658	этом случае	6	1
1659	и все-таки	4	1
1660	стоит на	1	1
1661	не зная	1	1
1662	огромные трудности	2	1
1663	этот термин	5	1
1664	только одного	2	1
1665	факт но	1	1
1666	на полную	1	1
1667	простая вещь	1	1
1668	собой и	3	1
1669	общения в	1	1
1670	перевести на	1	1
1671	не выходит	1	1
1672	значение в	4	1
1673	есть треугольник	1	1
1674	то оно	1	1
1675	когда речь	1	1
1676	тут сама	1	1
1677	мышления и	6	1
1678	трактуется в	1	1
1679	сам же	1	1
1680	многих других	1	1
1681	поскольку в	2	1
1682	и реальной	1	1
1683	а наоборот	3	1
1684	нет ни	1	1
1685	есть такой	1	1
1686	этих других	1	1
1687	они не	1	1
1688	как нам	2	1
1689	которое он	1	1
1690	к человеку	1	1
1691	же корень	1	1
1692	и говорить	1	1
1693	жизни так	1	1
1694	сам он	1	1
1695	указать на	1	1
1696	и кончая	1	1
1697	уж во	1	1
1698	мы говорить	1	1
1699	в основу	1	1
1700	еще до	1	1
1701	ни при	1	1
1702	на том	5	1
1703	внимание на	4	1
1704	краски и	1	1
1705	оно обязательно	2	1
1706	жизни человека	1	1
1707	живому существу	1	1
1708	мы знаем	1	1
1709	мало и	1	1
1710	что никакой	1	1
1711	если у	1	1
1712	предмета в	2	1
1713	мы действительно	1	1
1714	все внешнее	1	1
1715	на что	3	1
1716	ведь есть	1	1
1717	указание это	1	1
1718	не как-нибудь	1	1
1719	ничего кроме	1	1
1720	естественно что	2	1
1721	же самую	1	1
1722	из моментов	2	1
1723	другое свойство	1	1
1724	просто ее	1	1
1725	чтобы обеспечить	1	1
1726	отвлеченном смысле	1	1
1727	сам предмет	2	1
1728	смысле есть	1	1
1729	понятия чем	1	1
1730	внутренней и	1	1
1731	ее можно	1	1
1732	и структура	1	1
1733	это-то и	1	1
1734	основе этих	1	1
1735	ясным что	2	1
1736	о нем	3	1
1737	что с	2	1
1738	нами как	2	1
1739	и глубинные	1	1
1740	будет относиться	1	1
1741	все и	1	1
1742	ее в	2	1
1743	если такой	1	1
1744	и существенное	1	1
1745	где он	1	1
1746	и всегда	3	1
1747	есть полное	1	1
1748	указание на	6	1
1749	даже если	4	1
1750	кроме как	1	1
1751	для своего	3	1
1752	этом понятии	1	1
1753	на самом	9	1
1754	что каждый	1	1
1755	а явление	1	1
1756	именно то	4	1
1757	это энергия	1	1
1758	слова что	1	1
1759	и никакой	1	1
1760	которые тут	1	1
1761	силу и	1	1
1762	не обладает	1	1
1763	чем он	1	1
1764	просто образ	1	1
1765	не больше	3	1
1766	из числа	2	1
1767	в течение	1	1
1768	возможно только	2	1
1769	и один	1	1
1770	которое конечно	1	1
1771	с их	1	1
1772	соотношение с	1	1
1773	природу и	1	1
1774	в третьем	1	1
1775	по этому	6	1
1776	слова есть	1	1
1777	вокруг себя	1	1
1778	поэтому не	1	1
1779	и смысл	1	1
1780	тому же	1	1
1781	а на	1	1
1782	вообще существует	1	1
1783	понятие но	1	1
1784	словом в	1	1
1785	а еще	1	1
1786	области и	2	1
1787	тут тоже	3	1
1788	без всяких	2	1
1789	сущность ни	1	1
1790	я опять	1	1
1791	это всегда	2	1
1792	ли и	1	1
1793	себе но	3	1
1794	разве можно	1	1
1795	указывать на	3	1
1796	отказаться от	2	1
1797	выражение вещи	5	1
1798	истории философии	4	1
1799	чем собственно	1	1
1800	вещь если	1	1
1801	этой сводной	1	1
1802	что к	2	1
1803	но никак	2	1
1804	случае есть	1	1
1805	прежде чем	3	1
1806	уже это	1	1
1807	она содержит	1	1
1808	в общем	5	1
1809	из других	2	1
1810	то поскольку	1	1
1811	только понятие	1	1
1812	тот кто	2	1
1813	во внимание	2	1
1814	этим и	1	1
1815	позитивист как	1	1
1816	это мы	2	1
1817	которое в	1	1
1818	диалектическая категория	1	1
1819	и тому	1	1
1820	моментов символа	1	1
1821	как его	2	1
1822	в ту	1	1
1823	огромное различие	1	1
1824	потому в	1	1
1825	а уж	2	1
1826	заходящее солнце	1	1
1827	логика и	2	1
1828	мышлением и	1	1
1829	совсем иное	2	1
1830	история и	1	1
1831	другое не	1	1
1832	или хотя	2	1
1833	действительности к	2	1
1834	в таком	18	1
1835	что их	4	1
1836	или иная	1	1
1837	сейчас только	1	1
1838	очень много	3	1
1839	но само	1	1
1840	это слово	1	1
1841	между этими	2	1
1842	имеют никакого	1	1
1843	в стороне	1	1
1844	своей структуре	1	1
1845	в какой	1	1
1846	сущность является	1	1
1847	символ просто	1	1
1848	сводится на	1	1
1849	их фактическом	1	1
1850	без него	1	1
1851	обстоятельство что	1	1
1852	нас к	1	1
1853	эти три	1	1
1854	по одному	1	1
1855	самое и	1	1
1856	если и	2	1
1857	но по	2	1
1858	которое и	1	1
1859	единый и	2	1
1860	чтобы был	1	1
1861	он для	1	1
1862	имеется в	1	1
1863	судить об	1	1
1864	в этих	7	1
1865	о смысловом	1	1
1866	как просто	1	1
1867	образ или	1	1
1868	или другая	1	1
1869	и этих	1	1
1870	и пассивно	1	1
1871	на одном	2	1
1872	то уж	2	1
1873	значит понятие	1	1
1874	это понятие	1	1
1875	вещь или	2	1
1876	с любым	1	1
1877	уже давно	7	1
1878	не могут	6	1
1879	сразу же	2	1
1880	другие теории	2	1
1881	существуют только	1	1
1882	никак невозможно	1	1
1883	по его	3	1
1884	не какой-нибудь	1	1
1885	себе по	1	1
1886	бы мы	5	1
1887	может явиться	1	1
1888	всей той	1	1
1889	большим трудом	2	1
1890	на какие	1	1
1891	предмета но	3	1
1892	что слово	2	1
1893	никакой действительности	2	1
1894	бы совершенно	1	1
1895	много и	1	1
1896	символа и	10	1
1897	после всех	2	1
1898	как именно	5	1
1899	название это	1	1
1900	есть наша	1	1
1901	отношении и	1	1
1902	могло бы	1	1
1903	на другом	1	1
1904	в других	5	1
1905	метафизический дуализм	1	1
1906	другой но	1	1
1907	говорили выше	2	1
1908	слова м	1	1
1909	построения но	2	1
1910	существования этих	1	1
1911	чтобы его	2	1
1912	но конечно	1	1
1913	от живого	1	1
1914	сказать не	1	1
1915	и по	3	1
1916	чтобы мы	1	1
1917	носителя а	1	1
1918	основанной на	1	1
1919	словом или	1	1
1920	деревом и	1	1
1921	уже сказали	1	1
1922	сказать и	3	1
1923	которая как	1	1
1924	вещей или	3	1
1925	такого же	1	1
1926	они все	3	1
1927	этот самый	1	1
1928	же деле	1	1
1929	качеств и	2	1
1930	языка в	3	1
1931	могли бы	2	1
1932	того или	8	1
1933	этому предмету	1	1
1934	разница между	2	1
1935	понимает что	1	1
1936	человеческий субъект	1	1
1937	существа к	1	1
1938	и существование	1	1
1939	слово есть	1	1
1940	они стали	1	1
1941	первый план	3	1
1942	вообще с	2	1
1943	от других	3	1
1944	такое в	2	1
1945	вообще в	1	1
1946	с самого	3	1
1947	будто бы	4	1
1948	просто сам	2	1
1949	этих нулей	1	1
1950	оно в	1	1
1951	мы увидим	3	1
1952	каких бы	1	1
1953	возможны и	1	1
1954	смысловую структуру	1	1
1955	а его	2	1
1956	еще какой-то	1	1
1957	данный момент	1	1
1958	в целях	2	1
1959	чистом виде	4	1
1960	эти последние	2	1
1961	есть указание	2	1
1962	все человеческое	2	1
1963	существует это	2	1
1964	ее выражения	1	1
1965	и какова	1	1
1966	очевидный факт	1	1
1967	с с	1	1
1968	чего нет	1	1
1969	принципов и	1	1
1970	оказалось бы	2	1
1971	реально осуществленная	1	1
1972	от этих	1	1
1973	нечто не	2	1
1974	людей между	3	1
1975	в окне	1	1
1976	не дает	1	1
1977	во всей	4	1
1978	смысле о	1	1
1979	не видят	1	1
1980	пусть хотя	2	1
1981	и речи	3	1
1982	символа в	5	1
1983	мы попробуем	1	1
1984	с полным	1	1
1985	не один	1	1
1986	то уже	4	1
1987	в теории	4	1
1988	уже к	1	1
1989	субъекта и	1	1
1990	как орудие	1	1
1991	мы опять	1	1
1992	отношение между	2	1
1993	смысле нет	1	1
1994	такой вещи	1	1
1995	сущность этого	1	1
1996	себе отнюдь	2	1
1997	нельзя назвать	1	1
1998	уже по	2	1
1999	в случае	5	1
2000	часто вполне	1	1
2001	является его	1	1
2002	состоящее из	1	1
2003	переживаний и	1	1
2004	было только	1	1
2005	такой смысл	1	1
2006	всегда к	1	1
2007	существуют в	2	1
2008	то обстоятельство	1	1
2009	скажут позвольте	1	1
2010	или что-нибудь	1	1
2011	необходимо говорить	1	1
2012	не существовало	1	1
2013	в системе	3	1
2014	еще только	2	1
2015	от которых	2	1
2016	или иные	1	1
2017	ничего нового	2	1
2018	и обозначенная	1	1
2019	это уж	2	1
2020	следовательно вообще	1	1
2021	не приходится	2	1
2022	и объясняется	1	1
2023	психического расстройства	1	1
2024	хотя в	3	1
2025	понятия в	1	1
2026	из него	1	1
2027	кто же	1	1
2028	не могла	1	1
2029	действительностью как	1	1
2030	и тот	2	1
2031	или другого	2	1
2032	конечно в	2	1
2033	от самого	1	1
2034	его чисто	1	1
2035	сознания что	1	1
2036	является одним	1	1
2037	в нашей	3	1
2038	факт что	1	1
2039	действительность не	1	1
2040	что нам	1	1
2041	имеет свое	1	1
2042	не следует	1	1
2043	же сделает	1	1
2044	в пределах	2	1
2045	обыкновенной и	1	1
2046	и я	1	1
2047	говорили о	2	1
2048	том кто	1	1
2049	из видов	1	1
2050	и другая	1	1
2051	совершенно неверно	3	1
2052	в настоящий	1	1
2053	несколько подробнее	1	1
2054	уже одно	2	1
2055	если взять	2	1
2056	к которой	1	1
2057	что бы	2	1
2058	необходимой для	1	1
2059	думать что	2	1
2060	самое время	4	1
2061	и всякая	1	1
2062	эту формулу	1	1
2063	или иное	2	1
2064	и часто	2	1
2065	нам о	3	1
2066	входить в	3	1
2067	ее внешнее	1	1
2068	знаков не	1	1
2069	состоянии науки	2	1
2070	ни убеждали	1	1
2071	идет речь	2	1
2072	есть определенная	1	1
2073	работы на	1	1
2074	всякая наука	1	1
2075	и выше	1	1
2076	это действительно	1	1
2077	еще на	1	1
2078	самотождественное различие	2	1
2079	само понятие	3	1
2080	и реальных	1	1
2081	взятая сама	6	1
2082	важно только	2	1
2083	которыми оперирует	1	1
2084	ни то	1	1
2085	а является	2	1
2086	античной философии	1	1
2087	именно вещь	1	1
2088	на некоторые	2	1
2089	поэтому если	1	1
2090	предметов и	7	1
2091	почему же	1	1
2092	ясно также	2	1
2093	единое и	2	1
2094	же самое	9	1
2095	скажем что	2	1
2096	так значит	1	1
2097	ведь это	4	1
2098	тот или	4	1
2099	заставляет нас	3	1
2100	явление в	1	1
2101	вообще все	1	1
2102	с большой	1	1
2103	чем она	1	1
2104	собственный смысл	2	1
2105	со своими	1	1
2106	чего-нибудь то	2	1
2107	можно пройти	1	1
2108	этот предмет	3	1
2109	ее ни	1	1
2110	тех пор	4	1
2111	во многом	1	1
2112	нужно помнить	1	1
2113	это такой	1	1
2114	для обозначения	4	1
2115	или существует	1	1
2116	нам необходимо	1	1
2117	в плане	2	1
2118	и самого	5	1
2119	оба они	1	1
2120	оно имеет	1	1
2121	и понятия	2	1
2122	но есть	2	1
2123	этот путь	1	1
2124	подход к	1	1
2125	могут быть	2	1
2126	все вообще	1	1
2127	в зависимости	2	1
2128	бы он	2	1
2129	существенного момента	1	1
2130	одним из	2	1
2131	для изображения	1	1
2132	необходимо исходить	1	1
2133	результате этого	1	1
2134	которое мы	2	1
2135	речь и	1	1
2136	выраженность вещи	1	1
2137	для чего-нибудь	1	1
2138	анализа и	4	1
2139	что может	4	1
2140	вовсе даже	1	1
2141	понятие вещи	1	1
2142	ее из	1	1
2143	еще одно	1	1
2144	стороне и	1	1
2145	дает возможность	1	1
2146	понять что	1	1
2147	бы тут	3	1
2148	с которым	1	1
2149	смысловой структуре	1	1
2150	идея форма	1	1
2151	значение этих	1	1
2152	или иной	8	1
2153	вещи все	1	1
2154	же в	5	1
2155	мы отличаем	1	1
2156	больше как	1	1
2157	имея свое	1	1
2158	вовсе еще	3	1
2159	бы оно	3	1
2160	мы касались	1	1
2161	с предметом	1	1
2162	иной раз	3	1
2163	представление об	2	1
2164	внутри самого	2	1
2165	эту действительность	1	1
2166	идея и	2	1
2167	в данный	1	1
2168	тоже никуда	1	1
2169	что-нибудь значит	2	1
2170	чем та	1	1
2171	в античной	1	1
2172	все другие	4	1
2173	ничуть не	1	1
2174	но слишком	1	1
2175	который был	1	1
2176	это в	3	1
2177	представьте себе	1	1
2178	смысле мы	1	1
2179	слишком уж	1	1
2180	речи о	1	1
2181	для получения	4	1
2182	же необходимо	1	1
2183	в него	3	1
2184	всех этих	11	1
2185	живой действительности	1	1
2186	чем и	2	1
2187	области действительности	1	1
2188	которой мы	1	1
2189	что-нибудь иное	1	1
2190	имеет свою	1	1
2191	то символ	1	1
2192	смысл что	1	1
2193	понятия и	2	1
2194	смысле или	1	1
2195	требует не	1	1
2196	было что	1	1
2197	вопрос может	1	1
2198	одного и	2	1
2199	и наконец	3	1
2200	и живых	1	1
2201	познания в	1	1
2202	этим последним	2	1
2203	дерево а	1	1
2204	эту тему	2	1
2205	сейчас мы	2	1
2206	о человеческом	1	1
2207	кажется что	2	1
2208	а н	1	1
2209	нет никаких	2	1
2210	а без	1	1
2211	здесь опять	1	1
2212	есть функция	3	1
2213	его сознания	1	1
2214	быть самым	2	1
2215	как символ	6	1
2216	не имеющий	3	1
2217	и самый	3	1
2218	как общее	1	1
2219	абстрактная метафизика	2	1
2220	в какой-нибудь	1	1
2221	нечто иное	2	1
