N	2gram	Voloshinov	Myshleni
1289	уж конечно	1	1
1290	из чисто	1	1
1291	для обоих	1	1
1292	акт сознания	1	1
1293	по крайней	1	1
1294	человек но	1	1
1295	с деятельностью	1	1
1296	даже совершенно	1	1
1297	непонятной и	1	1
1298	в слово	1	1
1299	его содержания	1	1
1300	отношение как	1	1
1301	не должно	1	1
1302	эта последняя	2	1
1303	находят свое	1	1
1304	той социальной	2	1
1305	явление а	1	1
1306	недостаточны для	1	1
1307	нуждаются в	1	1
1308	в обществе	1	1
1309	нас же	2	1
1310	как особая	1	1
1311	человеческого общества	2	1
1312	мы отлично	1	1
1313	только одна	1	1
1314	значение этих	1	1
1315	изучить с	1	1
1316	наметить основные	1	1
1317	то она	1	1
1318	в определенную	1	1
1319	если ее	1	1
1320	быть изучена	1	1
1321	являются необходимыми	1	1
1322	и жеста	1	1
1323	определить его	2	1
1324	же он	1	1
1325	говорящих в	1	1
1326	обеих точек	1	1
1327	которые может	1	1
1328	все элементы	1	1
1329	в коем	1	1
1330	что заключено	1	1
1331	начинает пользоваться	1	1
1332	материала и	4	1
1333	из особенностей	1	1
1334	сознания говорящего	1	1
1335	она будет	1	1
1336	и соответствующие	1	1
1337	то слово	1	1
1338	всего тем	1	1
1339	не переходя	1	1
1340	же случае	1	1
1341	есть уже	2	1
1342	анализ может	1	1
1343	ко второму	1	1
1344	индивидуальной психики	1	1
1345	на передний	1	1
1346	чем отличается	1	1
1347	и форму	1	1
1348	и психологически	1	1
1349	этих явлений	1	1
1350	весь круг	1	1
1351	были не	1	1
1352	момента и	1	1
1353	реальных жизненных	1	1
1354	в особом	1	1
1355	первое второе	1	1
1356	выражение и	2	1
1357	жизнь и	1	1
1358	на нечто	1	1
1359	так называемой	3	1
1360	путем чисто	1	1
1361	не находят	1	1
1362	степени не	1	1
1363	единство и	1	1
1364	эта сторона	1	1
1365	особый тип	1	1
1366	содержание произведения	1	1
1367	отчетливостью как	1	1
1368	следовательно включает	1	1
1369	нами и	1	1
1370	отнесенности к	1	1
1371	передний план	1	1
1372	языки в	1	1
1373	не связанные	1	1
1374	этих форм	1	1
1375	и прежде	1	1
1376	видит только	1	1
1377	определить как	1	1
1378	в лексиконе	1	1
1379	все возможные	1	1
1380	интонации и	1	1
1381	только структура	1	1
1382	в который	1	1
