N	2gram	Vinokur_Ku	Myslijsy
1320	не представляет	1	2
1321	поэзии как	1	2
1322	связь слова	1	2
1323	которому мы	1	2
1324	имеем в	1	2
1325	чем с	1	2
1326	видели выше	1	2
1327	на более	3	2
1328	и там	2	2
1329	нет и	1	2
1330	к науке	1	2
1331	в сфере	3	2
1332	речи в	7	2
1333	а скорее	1	2
1334	имеет своим	1	2
1335	их с	1	2
1336	бы на	4	2
1337	относиться к	1	2
1338	только с	1	2
1339	бы язык	2	2
1340	языкознания в	1	2
1341	силу того	2	2
1342	и после	1	2
1343	от степени	1	2
1344	в систему	1	2
1345	значении слова	1	2
1346	д и	3	2
1347	нам только	1	2
1348	человека но	1	2
1349	к лицу	1	2
1350	стороны говорящего	3	2
1351	словом как	1	2
1352	в прямом	2	2
1353	слово но	1	2
1354	она так	1	2
1355	и было	3	2
1356	этот процесс	1	2
1357	сам в	1	2
1358	наших глазах	1	2
1359	говорят только	1	2
1360	еще и	7	2
1361	тому чтобы	2	2
1362	от которого	1	2
1363	не для	2	2
1364	легко заметить	1	2
1365	к его	1	2
1366	предмету не	1	2
1367	употребляет для	1	2
1368	значение его	1	2
1369	о нем	2	2
1370	слово становится	1	2
1371	видеть что	3	2
1372	как у	2	2
1373	может показаться	1	2
1374	где он	1	2
1375	история литературы	2	2
1376	же не	1	2
1377	есть акт	1	2
1378	с их	3	2
1379	вовсе нет	1	2
1380	по словам	1	2
1381	лицом к	2	2
1382	а на	3	2
1383	в г	3	2
1384	что действительно	1	2
1385	образования и	1	2
1386	языка это	5	2
1387	говорим о	3	2
1388	слова которые	1	2
1389	может но	1	2
1390	своей точки	1	2
1391	а все	2	2
1392	разве в	1	2
1393	язык может	1	2
1394	которое было	2	2
1395	же будет	1	2
1396	этом в	2	2
1397	приходим к	2	2
1398	возможно и	1	2
1399	звук есть	1	2
1400	если они	1	2
1401	языка по	1	2
1402	со своей	1	2
1403	в предложении	1	2
1404	тех же	2	2
1405	звук как	1	2
1406	как выше	1	2
1407	есть искусство	1	2
1408	как одно	1	2
1409	сказать и	1	2
1410	не дают	1	2
1411	слова как	5	2
1412	всю совокупность	1	2
1413	буквальном смысле	1	2
1414	показать в	1	2
1415	п и	2	2
1416	и эти	3	2
1417	только к	2	2
1418	в слово	1	2
1419	к их	1	2
1420	из ряда	1	2
1421	которые нам	1	2
1422	а из	1	2
1423	здесь можно	2	2
1424	собою как	1	2
1425	бы назвать	1	2
1426	на такие	2	2
1427	дело не	4	2
1428	вопрос как	1	2
1429	когда язык	1	2
1430	связано с	3	2
1431	быть и	1	2
1432	во второй	1	2
1433	когда он	4	2
1434	бы например	2	2
1435	же значение	1	2
1436	или то	1	2
1437	но дело	2	2
1438	на которые	1	2
1439	таких случаях	3	2
1440	этих случаях	2	2
1441	свое значение	1	2
1442	и всякая	1	2
1443	д не	2	2
1444	слова потому	1	2
1445	сказано выше	1	2
1446	могло быть	1	2
1447	этот способ	1	2
1448	совсем другое	1	2
1449	бы он	1	2
1450	например можно	1	2
1451	даже для	2	2
1452	ее из	1	2
1453	какой бы	1	2
1454	это дает	2	2
1455	другой и	1	2
1456	том только	1	2
1457	должны признать	1	2
1458	нуждается в	5	2
1459	ли в	3	2
1460	может и	2	2
1461	чего я	1	2
1462	языке а	1	2
1463	наука основная	1	2
1464	словами в	1	2
1465	данного слова	1	2
1466	он пользуется	1	1
1467	мы наблюдаем	2	1
1468	это сокращение	1	1
1469	грамматикой и	2	1
1470	слова всегда	1	1
1471	науки о	3	1
1472	это на	1	1
1473	о таком	2	1
1474	незапамятных времен	1	1
1475	близкие к	1	1
1476	в особенности	6	1
1477	и другие	1	1
1478	цель этих	1	1
1479	с жаворонком	1	1
1480	только чтобы	1	1
1481	тем меньше	2	1
1482	в возможности	3	1
1483	какова должна	1	1
1484	еще очевиднее	1	1
1485	чтобы дать	2	1
1486	со всем	1	1
1487	язык а	1	1
1488	из своего	1	1
1489	имеют уже	2	1
1490	же звуков	1	1
1491	следы своего	1	1
1492	можно и	1	1
1493	звуков но	1	1
1494	языка тогда	1	1
1495	произвола как	1	1
1496	будто на	1	1
1497	над языком	1	1
1498	не мешает	1	1
1499	следует ли	1	1
1500	части еще	1	1
1501	фактам но	1	1
1502	отношения конечно	1	1
1503	тем для	1	1
1504	тем казалось	1	1
1505	некоторое знание	1	1
1506	между отдельными	1	1
1507	без исключения	1	1
1508	любовь к	2	1
1509	столетия и	1	1
1510	отношениях к	1	1
1511	который должен	1	1
1512	см выше	1	1
1513	вопросу о	4	1
1514	должно в	1	1
1515	эта идея	1	1
1516	из всех	1	1
1517	на второй	1	1
1518	видели в	1	1
1519	оно совершается	2	1
1520	же мысль	1	1
1521	она уже	1	1
1522	роль играют	1	1
1523	всегда предполагает	1	1
1524	отношение а	1	1
1525	что нас	1	1
1526	влияние произвола	1	1
1527	это имело	1	1
1528	внутренней форме	1	1
1529	столом но	1	1
1530	быть заменено	2	1
1531	всем и	1	1
1532	с той	2	1
1533	представить в	1	1
1534	это легко	1	1
1535	далее в	1	1
1536	здесь необходимо	1	1
1537	но звук	2	1
1538	которое является	1	1
1539	случае он	1	1
1540	это история	1	1
1541	отношений в	3	1
1542	же эти	1	1
1543	предмет лингвистики	1	1
1544	среди других	1	1
1545	как сочетание	1	1
1546	предложение это	1	1
1547	есть продукт	2	1
1548	как они	2	1
1549	чтобы в	2	1
1550	стоит в	5	1
1551	себя язык	1	1
1552	он уже	1	1
1553	значение это	1	1
1554	в духе	3	1
1555	или вообще	1	1
1556	и чужой	1	1
1557	е не	2	1
1558	такое средство	1	1
1559	и опять	1	1
1560	нам это	1	1
1561	лишь до	1	1
1562	уже как	1	1
1563	одно то	1	1
1564	весь этот	1	1
1565	в выше	1	1
1566	пока это	1	1
1567	них уже	1	1
1568	во вторых	1	1
1569	этого выражения	1	1
1570	этой речи	1	1
1571	обратив внимания	1	1
1572	значением мы	1	1
1573	систему и	1	1
1574	языков с	1	1
1575	имеет еще	1	1
1576	условиях это	1	1
1577	главная заслуга	1	1
1578	отношением к	1	1
1579	в числе	2	1
1580	преимуществу но	1	1
1581	и должен	1	1
1582	что подобная	1	1
1583	мы ставим	1	1
1584	теперь весьма	1	1
1585	второй член	1	1
1586	самого и	1	1
1587	только через	1	1
1588	языка является	1	1
1589	здесь дело	2	1
1590	получают значение	1	1
1591	его все	1	1
1592	явлением в	1	1
1593	собою разумеется	1	1
1594	большей или	2	1
1595	не звук	1	1
1596	почти без	1	1
1597	легче всего	1	1
1598	речь идет	4	1
1599	догадываться о	1	1
1600	славянских языках	1	1
1601	то под	2	1
1602	внутренняя организация	1	1
1603	всего можно	1	1
1604	в письме	1	1
1605	как только	2	1
1606	повод к	1	1
1607	такими словами	1	1
1608	казалось бы	5	1
1609	всякого рода	2	1
1610	не язык	1	1
1611	образом при	1	1
1612	не столь	1	1
1613	теперь он	1	1
1614	усилий к	1	1
1615	с гораздо	2	1
1616	сформированный мыслью	1	1
1617	действия и	2	1
1618	на мой	2	1
1619	при тех	1	1
1620	и звуком	1	1
1621	представляется возможным	1	1
1622	этим мы	1	1
1623	такие случаи	2	1
1624	первым и	1	1
1625	из других	1	1
1626	существительных не	1	1
1627	уже до	1	1
1628	себе лишь	1	1
1629	для успокоения	1	1
1630	он был	1	1
1631	что мне	1	1
1632	слов из	1	1
1633	слов на	2	1
1634	данного явления	1	1
1635	это делается	1	1
1636	мы признаем	1	1
1637	связано в	1	1
1638	не должен	1	1
1639	процесс в	1	1
1640	заключено в	1	1
1641	и прочих	2	1
1642	люди на	1	1
1643	е о	2	1
1644	и дают	1	1
1645	п с	1	1
1646	вот почему	1	1
1647	где не	2	1
1648	переводе на	1	1
1649	этого слова?	1	1
1650	действительно так	1	1
1651	правда ли	2	1
1652	в данных	2	1
1653	значение с	1	1
1654	изменения которые	1	1
1655	втором случае	2	1
1656	слов обозначающих	1	1
1657	в строгом	1	1
1658	приходит к	1	1
1659	возможен только	1	1
1660	говорит что	1	1
1661	несколько примеров	1	1
1662	содержания когда	1	1
1663	и те	1	1
1664	то как	1	1
1665	колебание воздуха	1	1
1666	представлений это	1	1
1667	к убеждению	1	1
1668	найти и	1	1
1669	и утверждать	1	1
1670	перед ним	1	1
1671	убедиться в	1	1
1672	всего этого	1	1
1673	всего что	2	1
1674	отчет в	1	1
1675	случае что	1	1
1676	право говорить	3	1
1677	не упоминает	1	1
1678	который нам	1	1
1679	бы потому	1	1
1680	говорящим и	1	1
1681	этом роде	3	1
1682	оно с	1	1
1683	на наших	1	1
1684	не обратив	1	1
1685	которого они	1	1
1686	и правда	2	1
1687	всякая речь	1	1
1688	настоящее время	2	1
1689	быть искусственно	1	1
1690	звуки языка	1	1
1691	языке можно	1	1
1692	ли нам	1	1
1693	с большим	4	1
1694	народов не	1	1
1695	не имеющими	1	1
1696	такова например	2	1
1697	объяснение в	2	1
1698	сущности и	1	1
1699	случай где	1	1
1700	есть это	1	1
1701	менее важно	1	1
1702	только во	1	1
1703	восстановить в	1	1
1704	примыкают к	2	1
1705	в научном	1	1
1706	число слов	1	1
1707	например такие	1	1
1708	ср также	5	1
1709	так не	1	1
1710	связи со	1	1
1711	не умеет	1	1
1712	останавливает на	1	1
1713	каком отношении	1	1
1714	разумеется и	2	1
1715	языка уже	2	1
1716	какое содержание	1	1
1717	знаем его	1	1
1718	в к	1	1
1719	только намеки	1	1
1720	бы так	1	1
1721	и самым	1	1
1722	это уже	1	1
1723	теперь а	1	1
1724	представить что	1	1
1725	благодаря чему	1	1
1726	как сказано	1	1
1727	следует еще	3	1
1728	дает тот	1	1
1729	собственном значении	1	1
1730	и речь	1	1
1731	является необходимым	1	1
1732	живое слово	1	1
1733	начало и	1	1
1734	когда и	2	1
1735	речи если	1	1
1736	что сказано	1	1
1737	свое собственное	1	1
1738	же смысл	1	1
1739	гораздо более	6	1
1740	то например	1	1
1741	здесь из	1	1
1742	на ту	3	1
1743	же звук	2	1
1744	мало того	2	1
1745	строится по	1	1
1746	она имеет	1	1
1747	происходит по	1	1
1748	например язык	2	1
1749	без своих	1	1
1750	действительно ли	2	1
1751	до и	1	1
1752	где как	1	1
1753	той мере	6	1
1754	еще одну	1	1
1755	оно их	1	1
1756	он взялся	1	1
1757	и он	4	1
1758	мысль а	1	1
1759	по преимуществу	3	1
1760	сам автор	1	1
1761	мы как	1	1
1762	в устранении	1	1
1763	жизни языка	1	1
1764	себе всю	1	1
1765	и лингвистики	1	1
1766	уже без	1	1
1767	внутри одного	1	1
1768	один пример	3	1
1769	так скоро	1	1
1770	и эту	1	1
1771	отдельные его	1	1
1772	никакого отличия	1	1
1773	вообще а	2	1
1774	поэтому в	1	1
1775	эти категории	2	1
1776	деятельность то	1	1
1777	такого рода	1	1
1778	что этого	3	1
1779	к себе	4	1
1780	говорящий и	1	1
1781	для значения	1	1
1782	самом смысле	1	1
1783	ни причины	1	1
1784	его но	1	1
1785	как совершается	1	1
1786	смысл для	1	1
1787	сказали бы	1	1
1788	ее можно	1	1
1789	в общей	1	1
1790	лучше чем	1	1
1791	только такую	1	1
1792	аналогии с	3	1
1793	что несмотря	1	1
1794	теряют свое	1	1
1795	несоответствие между	1	1
1796	в качестве	12	1
1797	уже отчасти	1	1
1798	наоборот то	1	1
1799	ее целом	1	1
1800	два раза	1	1
1801	по результатам	1	1
1802	особых форм	1	1
1803	же такое	1	1
1804	способности а	1	1
1805	в некоторой	2	1
1806	как есть	1	1
1807	наше внимание	1	1
1808	как можно	2	1
1809	звук только	1	1
1810	или чтобы	2	1
1811	слово на	1	1
1812	поэзии не	1	1
1813	основании что	1	1
1814	области не	1	1
1815	словом в	1	1
1816	в зависимости	7	1
1817	п но	1	1
1818	мы выражаем	1	1
1819	музыкальной формы	1	1
1820	фактов которые	1	1
1821	только ради	1	1
1822	не уничтожают	1	1
1823	их по	1	1
1824	д это	2	1
1825	будто бы	3	1
1826	следует рассматривать	1	1
1827	по аналогии	1	1
1828	говорить лишь	2	1
1829	на себя	3	1
1830	чтобы определить	1	1
1831	роль что	1	1
1832	звуком но	1	1
1833	этого я	1	1
1834	самой природы	1	1
1835	качества и	1	1
1836	связанными с	1	1
1837	на тот	1	1
1838	соловью поменяться	1	1
1839	но ведь	3	1
1840	несправедливо будто	1	1
1841	но нужно	1	1
1842	такова что	2	1
1843	думать о	1	1
1844	словом лишь	1	1
1845	следует понимать	1	1
1846	человек в	1	1
1847	и именно	3	1
1848	сказать нельзя	1	1
1849	которое и	1	1
1850	случай к	1	1
1851	для человеческого	1	1
1852	действительно дает	1	1
1853	если эти	2	1
1854	глагола но	1	1
1855	место и	1	1
1856	себе известное	1	1
1857	в сочетаниях	2	1
1858	до недавнего	1	1
1859	следует думать	1	1
1860	невозможна если	1	1
1861	а действительно	2	1
1862	таких способов	1	1
1863	нужно еще	1	1
1864	индоевропейских языках	1	1
1865	которым не	1	1
1866	наблюдении оказывается	1	1
1867	к вопросу	4	1
1868	связанным с	1	1
1869	и устраняется	1	1
1870	в сторону	2	1
1871	слово по	1	1
1872	языке не	2	1
1873	быть очень	1	1
1874	есть своя	1	1
1875	то именно	1	1
1876	свою силу	1	1
1877	что их	2	1
1878	оставляя в	1	1
1879	нельзя не	1	1
1880	всех народов	1	1
1881	присоединения к	1	1
1882	не был	2	1
1883	той или	1	1
1884	нас есть	2	1
1885	гораздо чаще	1	1
1886	я был	1	1
1887	понятий и	1	1
1888	необходимость в	1	1
1889	уже название	1	1
1890	важную особенность	1	1
1891	именно как	1	1
1892	несколько более	1	1
1893	лежащим в	1	1
1894	в уста	1	1
1895	находит свое	1	1
1896	что же?	1	1
1897	спросим себя	1	1
1898	отношении его	1	1
1899	из первого	1	1
1900	мой взгляд	2	1
1901	сознания а	1	1
1902	языка поэтому	2	1
1903	бы к	1	1
1904	языке с	2	1
1905	от света	2	1
1906	отнестись к	2	1
1907	есть признак	1	1
1908	случаях как	1	1
1909	и действуют	1	1
1910	подобные же	1	1
1911	которой и	2	1
1912	науке а	1	1
1913	случаев в	1	1
1914	себя все	1	1
1915	идут в	1	1
1916	так мы	2	1
1917	отличен от	1	1
1918	к первоначальному	1	1
1919	то какие	1	1
1920	он принадлежит	1	1
1921	при отсутствии	2	1
1922	с какой	1	1
1923	отношение между	1	1
1924	превращенный в	1	1
1925	зрения в	2	1
1926	от прежних	1	1
1927	в ответ	1	1
1928	такой смысл	1	1
1929	они получают	1	1
1930	имеет целью	1	1
1931	без особого	1	1
1932	на нем	1	1
1933	теперь несколько	2	1
1934	последовательное и	1	1
1935	одни только	1	1
1936	и является	4	1
1937	в тех	4	1
1938	разряд слов	1	1
1939	б в	1	1
1940	оно переносит	1	1
1941	зрения так	1	1
1942	сомнению что	1	1
1943	тем сам	1	1
1944	это влияние	1	1
1945	что смысл	1	1
1946	предмет своего	1	1
1947	для самой	2	1
1948	глагол не	1	1
1949	данную минуту	1	1
1950	может уже	1	1
1951	с нашими	1	1
1952	можно приискать	1	1
1953	от внутренней	1	1
1954	его так	2	1
1955	знак и	1	1
1956	не раз	3	1
1957	своего материала	1	1
1958	уст в	1	1
1959	д а	1	1
1960	ко времени	1	1
1961	так называемую	1	1
1962	или меньшей	2	1
1963	ту пору	1	1
1964	говорят же	1	1
1965	основанное на	1	1
1966	значат то	1	1
1967	новые слова	2	1
1968	звуков языка	1	1
1969	особенно ясно	1	1
1970	элементарна и	1	1
1971	есть также	1	1
1972	языке может	1	1
1973	который произносит	1	1
1974	когда они	1	1
1975	узнает в	1	1
1976	что языку	1	1
1977	эта черта	1	1
1978	процессы в	1	1
1979	мысли может	1	1
1980	форм в	2	1
1981	значит только	1	1
1982	между членами	1	1
1983	том основании	1	1
1984	есть фикция	1	1
1985	оно действительно	1	1
1986	мы встретим	1	1
1987	но вряд	1	1
1988	чаще всего	2	1
1989	во-вторых не	1	1
1990	есть все	1	1
1991	в предметной	1	1
1992	значение как	1	1
1993	о роли	2	1
1994	на место	1	1
1995	в данный	2	1
1996	они выделены	1	1
1997	я сделал	1	1
1998	с нее	2	1
1999	существенное здесь	1	1
2000	многое не	1	1
2001	а главное	3	1
2002	но они	1	1
2003	с естественным	1	1
2004	нет не	1	1
2005	меньшей степени	2	1
2006	делать с	1	1
2007	слово теперь	1	1
2008	язык от	1	1
2009	невозможно влияние	1	1
2010	на простейших	1	1
2011	отношениями в	1	1
2012	сам этот	1	1
2013	любви и	1	1
2014	меня и	3	1
2015	можно сравнивать	1	1
2016	бы ошибочно	1	1
2017	к сожалению	2	1
2018	тут уже	1	1
2019	своего рода	4	1
2020	в ближайшей	1	1
2021	на жизнь	1	1
2022	против этого	1	1
2023	это неверно	1	1
2024	представляет себе	1	1
2025	нет ли	1	1
2026	стало невозможно	1	1
2027	утверждать что	2	1
2028	такая замена	2	1
2029	он лишен	1	1
2030	речи здесь	1	1
2031	указывающих на	1	1
2032	однако с	1	1
2033	а теперь	1	1
2034	и этот	1	1
2035	наша речь	1	1
2036	мыслей мы	1	1
2037	как общее	1	1
2038	они и	1	1
2039	и должны	1	1
2040	только те	1	1
2041	отдельных звуков	2	1
2042	история искусств	1	1
2043	языка кроме	1	1
2044	речи но	2	1
2045	другой только	1	1
2046	языка разумеется	1	1
2047	что сказать	1	1
2048	особенности этого	1	1
2049	они помогают	1	1
2050	факта что	1	1
2051	этого понятия	1	1
2052	так человек	1	1
2053	следует из	1	1
2054	будто в	1	1
2055	с существительным	1	1
2056	из таких	1	1
2057	слове он	1	1
2058	и далее	3	1
2059	родного языка	1	1
2060	ли нужно	2	1
2061	всей совокупности	1	1
2062	что рядом	1	1
2063	вообще язык	1	1
2064	он что	1	1
2065	же невозможно	1	1
2066	широкую задачу	1	1
2067	понимать что	1	1
2068	прозе и	1	1
2069	никогда бы	1	1
2070	этот не	2	1
2071	в действии	1	1
2072	в область	2	1
2073	речи как	1	1
2074	то они	1	1
2075	это или	1	1
2076	исчерпывается тем	1	1
2077	и делает	1	1
2078	как звук	1	1
2079	внутренней необходимостью	1	1
2080	следует искать	1	1
2081	и целого	1	1
2082	сводится к	3	1
2083	язык предполагает	1	1
2084	ли они	1	1
2085	что аналогия	1	1
2086	то б	1	1
2087	этому можно	1	1
2088	действительное бытие	1	1
2089	как каждое	1	1
2090	как идея	1	1
2091	совершенно несправедливо	1	1
2092	и чего	1	1
2093	будто и	1	1
2094	сознаться что	1	1
2095	поэтому и	1	1
2096	народа племени	1	1
2097	значение которое	1	1
2098	о природе	1	1
2099	этого одного	1	1
2100	о законах	1	1
2101	нам в	1	1
2102	быть слово	1	1
2103	так говорят	1	1
2104	заботиться о	1	1
2105	он так	1	1
2106	ряд слов	2	1
2107	однако что	1	1
2108	на данном	1	1
2109	следовательно в	1	1
2110	заключается не	1	1
2111	мало для	1	1
2112	содержание и	5	1
2113	этот оттенок	2	1
2114	вопроса на	1	1
2115	действительно были	1	1
2116	совершенно правильно	1	1
2117	как история	2	1
2118	пор еще	1	1
2119	повлечет за	1	1
2120	одного какого-либо	1	1
2121	с такими	2	1
2122	языка который	3	1
2123	это время	1	1
2124	уже что	1	1
2125	на эту	2	1
2126	потому должно	1	1
2127	и просто	1	1
2128	жизни в	1	1
2129	я хочу	1	1
2130	а один	1	1
2131	раз то	1	1
2132	ниже мы	1	1
2133	имеет своих	1	1
2134	приводит к	3	1
2135	применяется к	1	1
2136	эту сторону	1	1
2137	роли в	3	1
2138	так называемая	2	1
2139	осталось бы	1	1
2140	можно найти	1	1
2141	действующего на	1	1
2142	собою в	1	1
2143	сравнению с	1	1
2144	п а	2	1
2145	язык это	4	1
2146	как индивидуальная	2	1
2147	говорить и	2	1
2148	оттенки в	1	1
2149	попытку дать	1	1
2150	его пути	1	1
2151	здесь следовательно	1	1
2152	общем смысле	1	1
2153	даст нам	1	1
2154	говорим мы	1	1
2155	например назвать	1	1
2156	здесь нет	1	1
2157	такого положения	1	1
2158	смысле это	2	1
2159	в которые	2	1
2160	понятно не	1	1
2161	что рассказывает	1	1
2162	формами но	1	1
2163	более очевидна	1	1
2164	таких слов	2	1
2165	оно возможно	1	1
2166	смысл этих	1	1
2167	звука с	2	1
2168	ближайшей связи	1	1
2169	понимания языка	1	1
2170	в известных	3	1
2171	но их	1	1
2172	явлениями языка	1	1
2173	частей мы	1	1
2174	совершенно не	4	1
2175	не является	2	1
2176	невозможно соловью	1	1
2177	разумеется не	5	1
2178	на новые	1	1
2179	как говорит	1	1
2180	как указания	1	1
2181	в очень	1	1
2182	же периоде	1	1
2183	в круг	1	1
2184	не всякое	1	1
2185	ни на	1	1
2186	разумеется это	1	1
2187	языка над	1	1
2188	и общие	1	1
2189	совпадает с	1	1
2190	но здесь	2	1
2191	большую роль	2	1
2192	один только	1	1
2193	практическое значение	1	1
2194	не знаю	2	1
2195	причины ни	1	1
2196	на основе	2	1
2197	по сравнению	3	1
2198	это все	2	1
2199	на известной	2	1
2200	если для	1	1
2201	изменяется от	1	1
2202	речи не	3	1
2203	а через	1	1
2204	как случайное	1	1
2205	считать их	1	1
2206	так называемым	2	1
2207	не это	1	1
2208	нельзя более	2	1
2209	фраза из	3	1
2210	те или	2	1
2211	я называю	1	1
2212	всего на	1	1
2213	народов и	1	1
2214	и вся	1	1
2215	не носит	1	1
2216	в которую	1	1
2217	на некоторые	1	1
2218	этот переход	1	1
2219	и новые	1	1
2220	народ в	1	1
2221	формой и	1	1
2222	материи и	1	1
2223	внимания на	1	1
2224	смысл в	2	1
2225	и наша	1	1
2226	имеет никакого	1	1
2227	этом на	1	1
2228	примеров в	1	1
2229	с незапамятных	1	1
2230	большинство их	1	1
2231	как невозможно	1	1
2232	необходимо указать	1	1
2233	в совершенно	2	1
2234	например для	2	1
2235	стороны если	1	1
2236	грамматический смысл	1	1
2237	польский язык	1	1
2238	нет в	2	1
2239	знает что	1	1
2240	никаких оснований	2	1
2241	связанных с	2	1
2242	законам но	1	1
2243	потому и	1	1
2244	не встречается	1	1
2245	образом не	1	1
2246	и а	2	1
2247	и идеи	1	1
2248	из одной	1	1
2249	это доказывает	1	1
2250	в отличие	3	1
2251	возможность и	2	1
2252	речи нужно	1	1
2253	ее только	1	1
2254	связана с	1	1
2255	к следующему	1	1
2256	и вне	1	1
2257	своей жизни	1	1
2258	этой категории	1	1
2259	признаем что	1	1
2260	примеров можно	1	1
2261	что ее	1	1
2262	только смысле	1	1
2263	ответа на	1	1
2264	от звука	1	1
2265	лингвистики так	1	1
2266	непременное условие	1	1
2267	из истории	1	1
2268	намеки на	1	1
2269	речи говорит	1	1
2270	но именно	1	1
2271	следует обратить	1	1
2272	форма как	1	1
2273	может даже	1	1
2274	приходят на	1	1
2275	из моментов	1	1
2276	бы сказать	3	1
2277	забывать что	1	1
2278	том самом	1	1
2279	того с	1	1
2280	чтобы все	1	1
2281	в понятиях	1	1
2282	непосредственно к	1	1
2283	что индивидуальность	1	1
2284	от разных	1	1
2285	когда эти	1	1
2286	мышление в	1	1
2287	необходимых условий	1	1
2288	этих примерах	1	1
2289	увидим ниже	1	1
2290	какие бы	1	1
2291	того факта	1	1
2292	мы с	3	1
2293	ее содержание	1	1
2294	же до	3	1
2295	к польскому	1	1
2296	у них	1	1
2297	не отражается	1	1
2298	так называемое	1	1
2299	в корне	1	1
2300	дает в	1	1
2301	в настоящее	2	1
2302	который и	1	1
2303	листа с	1	1
2304	мною же	1	1
2305	сторону от	2	1
2306	причем значение	1	1
2307	не будучи	1	1
2308	пришлось бы	2	1
2309	обстановки в	1	1
2310	уже являются	1	1
2311	внимание и	2	1
2312	слова между	1	1
2313	из этой	1	1
2314	в ухе	1	1
2315	от всякого	1	1
2316	своим предметом	1	1
2317	отсюда между	1	1
2318	которому он	1	1
2319	в сочетании	1	1
2320	образом для	1	1
2321	как к	2	1
2322	грамматических форм	4	1
2323	не знают	2	1
2324	именно к	1	1
2325	системе как	1	1
2326	влечет за	1	1
2327	тогда в	2	1
2328	понятие или	1	1
2329	стоит на	1	1
2330	и развивается	1	1
2331	я так	1	1
2332	для нашего	1	1
2333	дело нисколько	1	1
2334	которым он	1	1
2335	одно важное	1	1
2336	значение в	1	1
2337	на необходимость	1	1
2338	и иначе	1	1
2339	выговорит не	1	1
2340	берет на	1	1
2341	вот например	2	1
2342	языки по	1	1
2343	личного развития	1	1
2344	принадлежит и	1	1
2345	на письме	1	1
2346	свидетельствует о	3	1
2347	сам он	1	1
2348	исторической жизни	2	1
2349	а вторая	1	1
2350	и вот	4	1
2351	этот и	1	1
2352	теперь как	1	1
2353	обе эти	4	1
2354	себе они	1	1
2355	к ответу	1	1
2356	это часто	1	1
2357	что история	2	1
2358	для всего	1	1
2359	в соответствующих	1	1
2360	одного только	1	1
2361	языке нет	1	1
2362	нужно бывает	1	1
2363	совершающееся в	1	1
2364	разумеется только	2	1
2365	нам еще	1	1
2366	день и	1	1
2367	кто его	1	1
2368	почти всякий	1	1
2369	которые никак	1	1
2370	же явления	1	1
2371	здесь в	1	1
2372	в род	1	1
2373	говорит и	1	1
2374	богатство и	1	1
2375	можем найти	1	1
2376	и е	1	1
2377	закона с	1	1
2378	способ мышления	1	1
2379	чем он	1	1
2380	представлять себе	1	1
2381	а другое	1	1
2382	же языке	1	1
2383	литературный язык	1	1
2384	основана на	1	1
2385	xix века	5	1
2386	и смысл	1	1
2387	с утверждением	1	1
2388	дают нам	1	1
2389	нечто совершенно	1	1
2390	бы ничего	1	1
2391	жизни это	1	1
2392	а также	3	1
2393	их появление	1	1
2394	речи это	1	1
2395	что ничего	3	1
2396	за этим	2	1
2397	чтобы на	1	1
2398	полное право	1	1
2399	у немцев	1	1
2400	можно быть	1	1
2401	всегда есть	1	1
2402	что историческое	1	1
2403	раз навсегда	1	1
2404	и тому	1	1
2405	в силах	2	1
2406	в одинаковых	1	1
2407	бы до	1	1
2408	на понимание	1	1
2409	этом что	1	1
2410	уже совершенно	1	1
2411	отрицать что	1	1
2412	вообще не	2	1
2413	для науки	1	1
2414	более что	1	1
2415	в ряде	2	1
2416	науку в	1	1
2417	далее мы	1	1
2418	более правильными	1	1
2419	законов языка	1	1
2420	такое мышление	1	1
2421	лишь с	3	1
2422	чтобы ответить	1	1
2423	х годах	1	1
2424	слышать и	1	1
2425	говорят о	1	1
2426	а их	1	1
2427	принимаем за	1	1
2428	в переводе	1	1
2429	к результатам	1	1
2430	бы нам	1	1
2431	по-своему но	1	1
2432	меньше всего	2	1
2433	для примера	2	1
2434	однако это	1	1
2435	силу этого	1	1
2436	стороны есть	1	1
2437	внешней звуковой	1	1
2438	словами как	1	1
2439	и со	1	1
2440	вероятно не	1	1
2441	первой части	1	1
2442	в условиях	1	1
2443	даже что	1	1
2444	которые с	1	1
2445	почему например	1	1
2446	при его	1	1
2447	уже за	1	1
2448	можно утверждать	1	1
2449	сокращение этого	1	1
2450	акте понимания	1	1
2451	совершенно ясно	2	1
2452	о практической	1	1
2453	войны и	1	1
2454	мере в	7	1
2455	разумеется что	2	1
2456	нас даже	1	1
2457	как формы	1	1
2458	чтобы сделать	1	1
2459	разные оттенки	1	1
2460	и основные	1	1
2461	же роль	1	1
2462	словами не	1	1
2463	лишен был	1	1
2464	в такие	1	1
2465	достаточно для	1	1
2466	того или	6	1
2467	когда есть	1	1
2468	и живой	1	1
2469	за то	1	1
2470	они значат	1	1
2471	наука о	3	1
2472	в прямой	2	1
2473	глагола что	1	1
2474	не значат	2	1
2475	i язык	1	1
2476	развитие языка	1	1
2477	это мне	1	1
2478	языка должна	1	1
2479	каждом из	2	1
2480	выражением мысли	2	1
2481	может потому	1	1
2482	усомниться в	1	1
2483	избавиться от	1	1
2484	мы отделяем	1	1
2485	каких эти	1	1
2486	деле может	1	1
2487	уже раньше	1	1
2488	это как	2	1
2489	всю свою	1	1
2490	в основных	1	1
2491	явление это	1	1
2492	не решает	1	1
2493	мысли потому	1	1
