N	2gram	Losev_Dial	Narrotol
1316	и где	5	1
1317	только сам	1	1
1318	об этих	1	1
1319	и которая	1	1
1320	или смеется	1	1
1321	время здесь	1	1
1322	он видел	1	1
1323	этом что	1	1
1324	как нечто	5	1
1325	только два	1	1
1326	очень много	4	1
1327	в стороне	1	1
1328	случае не	4	1
1329	и без	1	1
1330	нас к	1	1
1331	по смыслу	2	1
1332	говорят о	2	1
1333	является не	3	1
1334	на душе	1	1
1335	при таком	1	1
1336	направлено на	1	1
1337	есть только	9	1
1338	однако это	2	1
1339	это происходит	1	1
1340	и утверждается	1	1
1341	и я	3	1
1342	в такой	1	1
1343	вернемся к	1	1
1344	в новом	1	1
1345	нисколько не	7	1
1346	и оно	2	1
1347	и смысл	3	1
1348	на его	1	1
1349	на солнце	1	1
1350	с другом	2	1
1351	то можно	1	1
1352	которая бы	1	1
1353	а он	4	1
1354	ему как	1	1
1355	как результат	2	1
1356	какую-нибудь вещь	1	1
1357	бы это	1	1
1358	не хочется	1	1
1359	миф но	1	1
1360	выражение и	1	1
1361	ему не	1	1
1362	другого это	1	1
1363	жизнь и	5	1
1364	как формы	1	1
1365	на свете	5	1
1366	в иные	1	1
1367	друга но	1	1
1368	не говоря	1	1
1369	и тех	1	1
1370	поскольку это	1	1
1371	может иметь	6	1
1372	в полной	2	1
1373	же с	1	1
1374	реальности как	1	1
1375	тут и	2	1
1376	с самого	2	1
1377	оно в	1	1
1378	которые могли	1	1
1379	второй и	1	1
1380	и жизненная	1	1
1381	в самых	1	1
1382	другими словами	2	1
1383	уже вовсе	1	1
1384	подошла к	1	1
1385	в акте	2	1
1386	в противоположность	6	1
1387	ведь и	1	1
1388	сознания так	1	1
1389	просто не	2	1
1390	у гомера	1	1
1391	мы должны	6	1
1392	на другое	1	1
1393	в искусстве	2	1
1394	эта сторона	1	1
1395	но она	4	1
1396	и их	5	1
1397	но даже	1	1
1398	из монастыря	1	1
1399	светом но	1	1
1400	существа в	1	1
1401	оказывается что	1	1
1402	кто не	1	1
1403	смотрит на	1	1
1404	только благодаря	2	1
1405	и времени	4	1
1406	только то	7	1
1407	этих случаях	1	1
1408	но напротив	1	1
1409	принять его	1	1
1410	или как	2	1
1411	как то	1	1
1412	происходит от	1	1
1413	на примерах	2	1
1414	еще на	3	1
1415	скорее наоборот	1	1
1416	сложности и	1	1
1417	не хотел	1	1
1418	о действии	1	1
1419	и время	4	1
1420	что можно	1	1
1421	но совершенно	2	1
1422	него и	1	1
1423	и борьба	1	1
1424	крайней мере	11	1
1425	не верит	1	1
1426	в первобытной	2	1
1427	пространств не	1	1
1428	чего как	1	1
1429	может показаться	1	1
1430	оно живет	1	1
1431	не важно	2	1
1432	же можно	2	1
1433	в голову	2	1
1434	мифа в	4	1
1435	в одинаковой	1	1
1436	происходит в	2	1
1437	просто и	1	1
1438	исходные и	1	1
1439	интереса к	2	1
1440	же может	2	1
1441	небе и	1	1
1442	нуждается в	6	1
1443	является ли	1	1
1444	надо было	1	1
1445	ничего подобного	1	1
1446	может и	5	1
1447	однако все	1	1
1448	его внутреннее	1	1
1449	для этого	2	1
1450	сам а	1	1
1451	виду что	2	1
1452	хотя они	1	1
1453	именно это	1	1
1454	а я	3	1
1455	и совершенно	4	1
1456	им не	1	1
1457	само по	7	1
1458	есть не	8	1
1459	говорит не	1	1
1460	без помощи	1	1
1461	возможна только	1	1
1462	себе а	2	1
1463	реальностью и	3	1
