N	2gram	Tiupa_Narr	Istorich
1323	что к	1	2
1324	и где	1	2
1325	и социальные	1	2
1326	последний случай	1	2
1327	случае не	1	2
1328	мира а	1	2
1329	во многом	1	2
1330	жизнь и	1	2
1331	на свете	1	2
1332	более чем	2	2
1333	еще можно	1	2
1334	одного лица	1	2
1335	же к	1	2
1336	не находит	1	2
1337	нужно было	1	2
1338	частности в	2	2
1339	не видим	1	2
1340	если она	3	2
1341	героя его	1	2
1342	время они	1	2
1343	с кем	1	2
1344	лишь в	3	2
1345	этом и	5	2
1346	и конец	3	2
1347	ли в	2	2
1348	именно это	1	2
1349	говорит не	1	2
1350	не к	4	2
1351	все было	2	2
1352	к такого	1	1
1353	и объяснить	1	1
1354	к чуду	1	1
1355	еще раз	3	1
1356	отсылают к	2	1
1357	более не	3	1
1358	однако явление	1	1
1359	принимает на	1	1
1360	пределах этой	1	1
1361	за исключением	1	1
1362	мне то	1	1
1363	на второй	1	1
1364	эта новая	1	1
1365	именно она	1	1
1366	не зависит	1	1
1367	какой бы	1	1
1368	так можно	1	1
1369	в извлечении	1	1
1370	принадлежности к	1	1
1371	потому не	2	1
1372	объяснить его	1	1
1373	более широкий	1	1
1374	героя о	1	1
1375	подавляющее большинство	1	1
1376	поэтому их	1	1
1377	основывается на	1	1
1378	него с	1	1
1379	чтобы в	1	1
1380	значение это	1	1
1381	как образ	2	1
1382	он остается	1	1
1383	я за	1	1
1384	ни одна	1	1
1385	знание языка	1	1
1386	естественно не	1	1
1387	которое по	1	1
1388	возвращение героя	1	1
1389	иначе как	1	1
1390	мира это	1	1
1391	это невозможно	1	1
1392	приобретает характер	1	1
1393	характер за	1	1
1394	является его	2	1
1395	мотивов в	1	1
1396	он относится	1	1
1397	мысли о	1	1
1398	это отдельные	1	1
1399	лица в	1	1
1400	мир и	2	1
1401	этого характера	1	1
1402	тому и	1	1
1403	и смерти	1	1
1404	его мать	1	1
1405	это от	1	1
1406	было и	2	1
1407	в жизнь	1	1
1408	повествования и	4	1
1409	века в	1	1
1410	сказал я	1	1
1411	именно этим	1	1
1412	всегда может	1	1
1413	от боли	1	1
1414	действий и	1	1
1415	ничто не	1	1
1416	мира на	2	1
1417	и иных	3	1
1418	начале рассказа	1	1
1419	аргументом в	1	1
1420	времени в	3	1
1421	больше не	1	1
1422	этот текст	1	1
1423	что вся	1	1
1424	в бога	1	1
1425	в прекрасном	1	1
1426	здесь оказывается	1	1
1427	встречи с	4	1
1428	может служить	5	1
1429	есть продукт	1	1
1430	должна обратиться	1	1
1431	он думает	1	1
1432	в отсутствие	1	1
1433	этом по	1	1
1434	человек при	1	1
1435	другом отношении	1	1
1436	ситуации с	1	1
1437	в значительной	1	1
1438	покоя и	1	1
1439	обращение с	1	1
1440	говорит с	2	1
1441	сдвиг в	1	1
1442	на противоположном	1	1
1443	уходят на	1	1
1444	существовали в	1	1
1445	приобщения к	1	1
1446	мир так	1	1
1447	иным как	2	1
1448	по одной	1	1
1449	в противном	1	1
1450	не два	1	1
1451	эти не	1	1
1452	понятие о	1	1
1453	себя что	1	1
1454	строго говоря	2	1
1455	солнечный свет	1	1
1456	что обычно	1	1
1457	собой его	1	1
1458	или иным	2	1
1459	путь не	1	1
1460	иначе говоря	14	1
1461	и представляет	2	1
1462	нему в	1	1
1463	сам автор	1	1
1464	о наличии	1	1
1465	возвращение к	1	1
1466	и красота	1	1
1467	этом все	1	1
1468	не слишком	1	1
1469	символическая смерть	1	1
1470	по большей	5	1
1471	его дочь	1	1
1472	который часто	1	1
1473	первый раз	2	1
1474	помощник или	1	1
1475	начале этой	1	1
1476	нет места	1	1
1477	происходит это	2	1
1478	если у	1	1
1479	своей социальной	1	1
1480	предметов которые	1	1
1481	в ситуации	2	1
1482	лучше чем	1	1
1483	или иному	1	1
1484	фактов жизни	1	1
1485	сюжетов или	1	1
1486	у мужа	1	1
1487	иного рода	2	1
1488	например так	1	1
1489	выразить свое	1	1
1490	лица и	2	1
1491	в следующем	2	1
1492	не представляется	1	1
1493	можно признать	1	1
1494	ни от	2	1
1495	человеку а	1	1
1496	тех событий	1	1
1497	и чисто	1	1
1498	по аналогии	2	1
1499	была в	1	1
1500	пример из	1	1
1501	новое лицо	2	1
1502	но такая	1	1
1503	простой и	2	1
1504	большею частью	1	1
1505	степени это	1	1
1506	на ковре	1	1
1507	ним происходит	1	1
1508	перехода от	2	1
1509	не улавливает	1	1
1510	того и	1	1
1511	смысл но	1	1
1512	в двух	2	1
1513	был не	1	1
1514	человеческое сознание	1	1
1515	на границе	1	1
1516	любимой дочери	1	1
1517	это могло	1	1
1518	я на	1	1
1519	и трех	1	1
1520	слово есть	1	1
1521	которой и	1	1
1522	которую претендует	1	1
1523	дела мы	1	1
1524	они становятся	1	1
1525	нашего сознания	1	1
1526	через смерть	1	1
1527	другом и	1	1
1528	называет его	1	1
1529	нами не	2	1
1530	здесь сохраняется	1	1
1531	говорилось об	1	1
1532	это восклицание	1	1
1533	и собственно	1	1
1534	человека как	2	1
1535	ставят на	1	1
1536	и прочно	1	1
1537	остается на	1	1
1538	на самый	1	1
1539	три группы	1	1
1540	речи и	1	1
1541	и чтобы	1	1
1542	это единственный	1	1
1543	к такой	1	1
1544	идти в	1	1
1545	и является	2	1
1546	ни тот	1	1
1547	впоследствии эта	1	1
1548	время когда	1	1
1549	в последовательности	1	1
1550	это дух	1	1
1551	где в	3	1
1552	без этих	1	1
1553	этих факторов	1	1
1554	перед лицом	1	1
1555	из нас	3	1
1556	нас теперь	1	1
1557	не слышим	1	1
1558	другой это	1	1
1559	некоторой системы	1	1
1560	выше уже	1	1
1561	это вовсе	1	1
1562	на лошади	1	1
1563	о каких	1	1
1564	печке и	1	1
1565	который так	1	1
1566	он даже	1	1
1567	что только	1	1
1568	даже иногда	1	1
1569	в сердце	2	1
1570	могут образовать	1	1
1571	время пребывания	1	1
1572	так называемые	1	1
1573	деревни а	1	1
1574	собой по	1	1
1575	она оказывается	2	1
1576	приобщается к	1	1
1577	ни другой	1	1
1578	как знак	1	1
1579	это по	1	1
1580	старик с	1	1
1581	и сами	2	1
1582	другой более	1	1
1583	нечто иное	1	1
1584	знаков и	1	1
1585	героя тогда	1	1
1586	за ее	1	1
1587	этому времени	1	1
1588	а теперь	2	1
1589	развитие сюжета	1	1
1590	голосом и	1	1
1591	ходит по	1	1
1592	голову от	1	1
1593	этого эпизода	3	1
1594	необходимо было	1	1
1595	жизни а	4	1
1596	он только	1	1
1597	в разнообразной	1	1
1598	около сорока	1	1
1599	сложное и	1	1
1600	освободиться от	2	1
1601	слышат как	1	1
1602	в корне	1	1
1603	перечень не	1	1
1604	детали как	2	1
1605	одного конца	1	1
1606	два явления	1	1
1607	каково отношение	1	1
1608	нем своего	1	1
1609	в отношении	1	1
1610	и создает	1	1
1611	только еще	1	1
1612	имя которого	1	1
1613	со всеми	3	1
1614	он об	1	1
1615	теперь на	1	1
1616	не случайна	1	1
1617	не хотелось	1	1
1618	можно согласиться	1	1
1619	целого но	1	1
1620	который она	1	1
1621	этом месте	2	1
1622	к исследованию	1	1
1623	значения и	2	1
1624	и соответственно	1	1
1625	свой собственный	1	1
1626	еще при	1	1
1627	рода словесный	1	1
1628	у читателя	1	1
1629	для каждого	1	1
1630	ли не	3	1
1631	это некоторый	2	1
1632	оно мотивировано	1	1
1633	говоря и	2	1
1634	стороны этого	1	1
1635	он прямо	2	1
1636	до конца	2	1
1637	при всех	1	1
1638	говорить и	2	1
1639	первой главе	1	1
1640	самый общий	1	1
1641	жизни мы	2	1
1642	жизни является	1	1
1643	второго лица	3	1
1644	как часть	1	1
1645	с детьми	1	1
1646	и состоит	6	1
1647	и посвящение	1	1
1648	своей собственной	2	1
1649	оба эти	1	1
1650	с нами	2	1
1651	хотя более	1	1
1652	в умении	1	1
1653	садился в	1	1
1654	силою духа	1	1
1655	проблемы здесь	1	1
1656	которая живет	1	1
1657	них как	2	1
1658	может входить	1	1
1659	не понимает	1	1
1660	этого как	1	1
1661	с родителями	1	1
1662	ответы на	1	1
1663	которая здесь	1	1
1664	случае с	2	1
1665	внимание и	1	1
1666	сообщает на	1	1
1667	не встречается	1	1
1668	на две	2	1
1669	впервые в	1	1
1670	обязанностей в	1	1
1671	называет себя	1	1
1672	не случаен	1	1
1673	видит не	1	1
1674	игра в	1	1
1675	и бессмысленное	1	1
1676	тот самый	2	1
1677	за сутки	1	1
1678	же их	1	1
1679	до известной	1	1
1680	достаточно напомнить	1	1
1681	появляется в	1	1
1682	в мировой	1	1
1683	всем свете	1	1
1684	по этой	1	1
1685	посредника между	1	1
1686	что соответствует	1	1
1687	мира не	1	1
1688	каждый вечер	1	1
1689	во времени	9	1
1690	исключительно в	3	1
1691	данное положение	1	1
1692	с кем-нибудь	2	1
1693	спать и	1	1
1694	мировой истории	1	1
1695	судя по	1	1
1696	с первоначальным	1	1
1697	об их	1	1
1698	а утром	1	1
1699	обращена к	1	1
1700	однако о	1	1
1701	многообразно и	1	1
1702	мышления в	1	1
1703	исторической реальности	1	1
1704	основе своей	1	1
1705	нас нет	2	1
1706	может не	1	1
1707	его становления	1	1
1708	это был	1	1
1709	совершенно чуждо	1	1
1710	уходя в	1	1
1711	ни единой	1	1
1712	у матери	1	1
1713	и борьбы	1	1
1714	под собой	1	1
1715	образ и	1	1
1716	на синем	1	1
1717	этом в	1	1
1718	всегда бывает	2	1
1719	раз в	4	1
1720	происхождения здесь	1	1
1721	все остальное	1	1
1722	сказать не	1	1
1723	у такого	1	1
1724	реальной действительности	1	1
1725	шла речь	1	1
1726	в войне	2	1
1727	никогда ничего	1	1
1728	не спал	1	1
1729	затем к	1	1
1730	матери в	1	1
1731	сложные и	1	1
1732	в исторический	1	1
1733	этих и	1	1
1734	встретиться с	1	1
1735	в использовании	1	1
1736	противном случае	1	1
1737	на фоне	2	1
1738	и этих	1	1
1739	совершенно новых	1	1
1740	сразу же	1	1
1741	изнутри но	1	1
1742	именно эта	2	1
1743	картину в	1	1
1744	и без	1	1
1745	как все	2	1
1746	и другого	1	1
1747	мере в	1	1
1748	еще одной	1	1
1749	чем за	1	1
1750	этой функции	1	1
1751	как формы	1	1
1752	мы невольно	1	1
1753	от первого	4	1
1754	откуда они	1	1
1755	мог говорить	1	1
1756	и всеми	1	1
1757	и героев	1	1
1758	к некоторой	1	1
1759	уже забыл	1	1
1760	только этого	1	1
1761	он ожидал	1	1
1762	не исключено	1	1
1763	его смерти	2	1
1764	свою жизнь	2	1
1765	к некоторому	1	1
1766	не стоял	1	1
1767	это была	3	1
1768	кто не	1	1
1769	встреча с	1	1
1770	у кого	1	1
1771	за спиной	1	1
1772	одном тексте	1	1
1773	это его	1	1
1774	тем или	2	1
1775	идет о	3	1
1776	способ не	1	1
1777	в плане	1	1
1778	и самого	3	1
1779	для такого	1	1
1780	спрашивает у	1	1
1781	в чужом	1	1
1782	носителя этой	1	1
1783	в голову	1	1
1784	или иной	6	1
1785	есть творец	1	1
1786	целого на	1	1
1787	этой ситуации	1	1
1788	не отличается	1	1
1789	небе и	1	1
1790	бы от	1	1
1791	место из	1	1
1792	как впоследствии	1	1
1793	что голова	1	1
1794	хотя они	1	1
1795	здесь следует	1	1
1796	в той	4	1
1797	в лицо	1	1
1798	это на	1	1
1799	что один	1	1
1800	тот ни	1	1
1801	человеческой жизни	3	1
1802	что несколько	1	1
1803	нами а	1	1
1804	всю ночь	1	1
1805	то два	1	1
1806	это первое	1	1
1807	ней не	1	1
1808	предыдущей главе	1	1
1809	глубоких и	1	1
1810	может послужить	1	1
1811	этот труд	1	1
1812	тех кто	1	1
1813	как показывает	2	1
1814	в глазах	7	1
1815	однако и	5	1
1816	существование с	1	1
1817	самое важное	1	1
1818	которое может	2	1
1819	в году	2	1
1820	извне и	1	1
1821	персонажа и	4	1
1822	случае он	2	1
1823	из многочисленных	1	1
1824	ночь а	1	1
1825	сразу а	1	1
1826	она из	1	1
1827	стороне от	1	1
1828	в первом	4	1
1829	на мир	1	1
1830	неоднократно и	1	1
1831	сменяющие друг	1	1
1832	и полагает	1	1
1833	от всего	1	1
1834	входит и	1	1
1835	принадлежат к	1	1
1836	персонажа на	1	1
1837	в наиболее	2	1
1838	давно уже	2	1
1839	согласно которому	1	1
1840	историей и	1	1
1841	и мировой	1	1
1842	них мы	1	1
1843	веков и	1	1
1844	нового рождения	1	1
1845	бывает как	1	1
1846	группу персонажей	1	1
1847	быть несколько	1	1
1848	рассказывания от	1	1
1849	обращение к	1	1
1850	свидетельствующая о	1	1
1851	большей части	5	1
1852	типичные примеры	1	1
1853	двух и	1	1
1854	где этот	1	1
1855	однажды ночью	1	1
1856	причиной его	1	1
1857	и солнце	1	1
1858	в карты	1	1
1859	по тем	1	1
1860	как принцип	1	1
1861	свои позиции	1	1
1862	вполне уместно	1	1
1863	выше но	1	1
1864	должны ее	1	1
1865	являются не	1	1
1866	его собственной	1	1
1867	имея в	1	1
1868	действительно так	1	1
1869	в случае	4	1
1870	и показывает	1	1
1871	героини и	2	1
1872	свете нет	1	1
1873	людей то	1	1
1874	здесь возможен	1	1
1875	чем его	1	1
1876	даже с	1	1
1877	второй половины	1	1
1878	любое другое	1	1
1879	или чаще	1	1
1880	самом начале	1	1
1881	тем кто	1	1
1882	например когда	1	1
1883	ничего нельзя	1	1
1884	происходит но	1	1
1885	а со	1	1
1886	второй способ	1	1
1887	в реальной	1	1
1888	это прежде	1	1
1889	и внутренняя	1	1
1890	могут встречаться	1	1
1891	на предмет	1	1
1892	по поводу	3	1
1893	имеется довольно	1	1
1894	на втором	1	1
1895	смысле как	1	1
1896	начало и	3	1
1897	следующей главе	1	1
1898	вся эта	1	1
1899	от ее	1	1
1900	гораздо более	1	1
1901	его голос	1	1
1902	к различным	2	1
1903	и согласие	1	1
1904	и столь	2	1
1905	на протяжении	12	1
1906	то увидел	1	1
1907	к человеку	1	1
1908	как средство	1	1
1909	первом случае	3	1
1910	не принадлежит	1	1
1911	зависит не	1	1
1912	исключено что	1	1
1913	для которой	1	1
1914	то у	3	1
1915	или трех	1	1
1916	по разным	1	1
1917	характер этой	1	1
1918	только со	1	1
1919	значительной степени	1	1
1920	аналогии с	1	1
1921	матери а	1	1
1922	заглянуть во	1	1
1923	и сама	2	1
1924	место для	1	1
1925	братьев и	1	1
1926	что создает	2	1
1927	о ком	1	1
1928	каждого человека	1	1
1929	богу не	1	1
1930	он почувствовал	1	1
1931	а таким	1	1
1932	не была	1	1
1933	и притом	3	1
1934	рассказ об	1	1
1935	столько же	2	1
1936	но совершенно	1	1
1937	служба в	1	1
1938	героя она	1	1
1939	служит в	1	1
1940	из уст	2	1
1941	если под	1	1
1942	думая о	1	1
1943	для детей	1	1
1944	но ведь	1	1
1945	думать о	1	1
1946	в некоторую	1	1
1947	по ее	1	1
1948	о которой	3	1
1949	чем иным	2	1
1950	в пределы	1	1
1951	и характер	1	1
1952	персонажами в	1	1
1953	принципиально иначе	1	1
1954	не мыслится	1	1
1955	например как	1	1
1956	по характеру	1	1
1957	теперь и	2	1
1958	совершенно прав	1	1
1959	и религиозной	1	1
1960	вопроса о	1	1
1961	с радостью	1	1
1962	всех видов	1	1
1963	на которую	1	1
1964	проявляет себя	1	1
1965	в уста	1	1
1966	более дробные	3	1
1967	отнестись к	1	1
1968	собой это	1	1
1969	по данному	1	1
1970	матери героя	1	1
1971	бог или	1	1
1972	согласуется с	1	1
1973	отношение между	1	1
1974	два события	1	1
1975	действующих лиц	8	1
1976	в детстве	3	1
1977	из мира	1	1
1978	за ними	3	1
1979	легко можно	1	1
1980	этом свете	1	1
1981	не приходится	1	1
1982	между жизнью	1	1
1983	этом смысле	1	1
1984	в новое	1	1
1985	следует признать	2	1
1986	прийти в	1	1
1987	как известно	3	1
1988	нее входит	1	1
1989	это самая	1	1
1990	я в	7	1
1991	не сливаются	2	1
1992	вот я	2	1
1993	же несомненна	1	1
1994	которое мы	1	1
1995	силу своей	1	1
1996	что может	2	1
1997	спрашивать о	1	1
1998	появилось новое	1	1
1999	он обращается	1	1
2000	в первой	3	1
2001	делает и	1	1
2002	выше был	1	1
2003	или иного	3	1
2004	иначе не	1	1
2005	причем это	1	1
2006	же далеко	1	1
2007	и нельзя	1	1
2008	сливаются в	2	1
2009	а более	1	1
2010	этот тип	1	1
2011	он входит	1	1
2012	теперь я	1	1
2013	во втором	6	1
2014	пространства времени	1	1
2015	по форме	1	1
2016	то есть	15	1
2017	для себя	3	1
2018	нельзя понять	1	1
2019	ему своей	1	1
2020	верили в	1	1
2021	женой а	1	1
2022	героя когда	2	1
2023	вернуться в	1	1
2024	отправку в	1	1
2025	солнечные лучи	1	1
2026	от социального	1	1
2027	ее героем	1	1
2028	времени когда	1	1
2029	этот не	1	1
2030	их себе	1	1
2031	все свое	1	1
2032	легко возразить	1	1
2033	только мертвые	1	1
2034	утверждает что	2	1
2035	гораздо раньше	1	1
2036	скрываясь за	1	1
2037	легко представить	1	1
2038	их ставят	1	1
2039	мог стать	1	1
2040	такая частность	1	1
2041	мальчика и	1	1
2042	и тайная	1	1
2043	со второй	1	1
2044	интересны не	1	1
2045	что казалось	1	1
2046	наряду со	1	1
2047	есть некоторая	1	1
2048	претендует на	1	1
2049	за голову	1	1
2050	одного персонажа	1	1
2051	же о	1	1
2052	своим внешним	1	1
2053	затем следует	1	1
2054	оно всегда	1	1
2055	это сообщение	1	1
2056	их между	1	1
2057	звуки музыки	1	1
2058	был моментом	1	1
2059	после рождения	1	1
2060	детей это	2	1
2061	в следующей	3	1
2062	которая не	3	1
2063	свидетельствует об	2	1
2064	оно составляет	1	1
2065	их обоих	1	1
2066	почувствовал что	1	1
2067	который и	1	1
2068	на двенадцати	1	1
2069	в своего	2	1
2070	что искусство	1	1
2071	свое внимание	1	1
2072	всей его	1	1
2073	им из	1	1
2074	не является	7	1
2075	совершенно иной	1	1
2076	важный для	1	1
2077	который не	2	1
2078	внутренняя жизнь	2	1
2079	я стала	1	1
2080	рассказчик не	1	1
2081	характер не	1	1
2082	по полю	2	1
2083	не до	1	1
2084	в непосредственном	1	1
2085	и откуда	1	1
2086	в известном	4	1
2087	есть одновременно	1	1
2088	о своем	2	1
2089	жил как	1	1
2090	и исчезает	1	1
2091	тому или	1	1
2092	времени и	9	1
2093	же время	7	1
2094	их исторической	1	1
2095	это сделал	1	1
2096	образом не	1	1
2097	известной степени	1	1
2098	же ему	1	1
2099	а слово	1	1
2100	людей так	1	1
2101	из наиболее	6	1
2102	собой но	1	1
2103	нем не	2	1
2104	еще вернемся	1	1
2105	и служит	2	1
2106	из истории	1	1
2107	но именно	3	1
2108	с нею	2	1
2109	характера и	3	1
2110	выражение их	1	1
2111	ситуации в	3	1
2112	голос в	1	1
2113	вниз все	1	1
2114	рассказ и	1	1
2115	в классической	1	1
2116	домой после	1	1
2117	два а	1	1
2118	не верит	1	1
2119	толстой в	1	1
2120	его можно	1	1
2121	этого героя	1	1
2122	есть сюжет	1	1
2123	согласие на	1	1
2124	более глубокий	1	1
2125	ниже здесь	1	1
2126	образом для	1	1
2127	что автор	1	1
2128	собой лишь	1	1
2129	степени в	1	1
2130	ним о	1	1
2131	сверху вниз	1	1
2132	не доказывает	1	1
2133	в первый	1	1
2134	матерью а	2	1
2135	который бы	1	1
2136	мертвых а	1	1
2137	с большей	1	1
2138	состоящий в	1	1
2139	уклоняется от	1	1
2140	мира но	1	1
2141	переход к	1	1
2142	этом отношении	5	1
2143	как возвращение	1	1
2144	узнаем что	1	1
2145	указание на	1	1
2146	этих рассказов	1	1
2147	что каждый	1	1
2148	чем он	3	1
2149	с социальным	1	1
2150	любопытно что	1	1
2151	быть вполне	1	1
2152	старуха мать	1	1
2153	и иными	1	1
2154	ее из	2	1
2155	и представления	1	1
2156	указывает и	1	1
2157	только сам	1	1
2158	необходимо отличать	1	1
2159	его трудно	1	1
2160	памяти при	1	1
2161	он видел	1	1
2162	перед смертью	1	1
2163	со двора	1	1
2164	голову в	1	1
2165	что вполне	1	1
2166	что перед	1	1
2167	не подлежит	3	1
2168	он бы	1	1
2169	не самим	2	1
2170	виде в	1	1
2171	в третьем	4	1
2172	несомненно это	1	1
2173	чтобы встать	1	1
2174	в новом	1	1
2175	чаще в	1	1
2176	этих деталей	1	1
2177	для которого	1	1
2178	он предстал	1	1
2179	миром и	1	1
2180	то хотя	1	1
2181	чего в	1	1
2182	его сестра	1	1
2183	кто может	1	1
2184	войны и	4	1
2185	истории о	3	1
2186	чтобы сделать	1	1
2187	сказать и	1	1
2188	не говоря	1	1
2189	внимания то	1	1
2190	достаточно для	1	1
2191	он указывает	1	1
2192	том случае	1	1
2193	природа в	1	1
2194	только к	3	1
2195	не бытовая	1	1
2196	а к	3	1
2197	напомнить что	2	1
2198	уже никто	1	1
2199	преимущественно в	1	1
2200	узнает о	1	1
2201	история о	1	1
2202	на какой	1	1
2203	героя к	2	1
2204	нередко это	1	1
2205	самому себе	1	1
2206	церкви и	2	1
2207	герой еще	1	1
2208	а из	1	1
2209	вся жизнь	2	1
2210	муж и	2	1
2211	с тайной	1	1
2212	мы его	2	1
2213	ведь и	1	1
2214	его иногда	1	1
2215	в искусстве	1	1
2216	исследования в	1	1
2217	невозможно но	1	1
2218	которого служит	1	1
2219	я вас	1	1
2220	своего мира	1	1
2221	и детей	1	1
2222	говоря о	2	1
2223	в зеркало	1	1
2224	рода не	1	1
2225	первые два	1	1
2226	собственно говоря	3	1
2227	чем является	1	1
2228	все та	1	1
2229	рассказа о	2	1
2230	композиция и	1	1
2231	иначе в	1	1
2232	садятся на	1	1
2233	возвращения в	1	1
2234	облекается в	1	1
2235	как для	2	1
2236	рассказа в	5	1
2237	и много	1	1
2238	до нас	1	1
2239	как за	1	1
2240	собой очень	1	1
2241	стороны может	1	1
2242	и частности	1	1
2243	соединяется с	1	1
2244	нуждается в	1	1
2245	надо было	1	1
2246	и долго	1	1
2247	здесь круг	1	1
2248	не удалось	1	1
2249	бытия в	2	1
2250	течением времени	1	1
2251	дело обстоит	1	1
2252	и совершенно	1	1
2253	передачи но	1	1
2254	автора и	2	1
2255	как символ	1	1
2256	котором он	1	1
